t_date,t1_date,open_t,close_t,open_t1,volume_t,thin,zero_or_blank,bad_print,ghost_excluded,rule1_excluded,kept,r_night_raw_bps,r_day_bps,cost_conservative_bps,cost_optimistic_bps,net_conservative_raw_bps,net_optimistic_raw_bps,vol20_t,one_sided_info_count_total,n_bad_print_rows_total,n_ghost_rows_total
2022-04-11,2022-04-12,27990.0,27935.0,27685.0,227539.0,False,False,False,False,False,True,-89.49346697691097,-19.649874955340874,3.579738679076428,0.0,-93.0732056559874,-89.49346697691097,0.013611053716637525,0,0,0
2022-04-12,2022-04-13,27685.0,27430.0,27515.0,223504.0,False,False,False,False,False,True,30.98796937659465,-92.10763951598366,3.645643456069996,0.0,27.34232592052465,30.98796937659465,0.012686919005027608,0,0,0
2022-04-13,2022-04-14,27515.0,27985.0,28045.0,342535.0,False,False,False,False,False,True,21.440057173485183,170.81591858985945,3.573342862247632,0.0,17.86671431123755,21.440057173485183,0.013572521927124048,0,0,0
2022-04-14,2022-04-15,28045.0,28310.0,27970.0,237978.0,False,False,False,False,False,True,-120.0989049805723,94.4909966125862,3.532320734722713,0.0,-123.63122571529502,-120.0989049805723,0.014129232144940196,0,0,0
2022-04-15,2022-04-18,27970.0,28240.0,27925.0,246567.0,False,False,False,False,False,True,-111.5439093484416,96.53199856989536,3.5410764872521248,0.0,-115.08498583569373,-111.5439093484416,0.01394802102391349,0,0,0
2022-04-18,2022-04-19,27925.0,27915.0,28215.0,235235.0,False,False,False,False,False,True,107.46910263299326,-3.581020590868178,3.582303421099767,0.0,103.88679921189349,107.46910263299326,0.012063199030180853,0,0,0
2022-04-19,2022-04-20,28215.0,28120.0,28370.0,372741.0,False,False,False,False,False,True,88.90469416785285,-33.67003367003352,3.556187766714083,0.0,85.34850640113876,88.90469416785285,0.012296531656817189,0,0,0
2022-04-20,2022-04-21,28370.0,28340.0,28385.0,234724.0,False,False,False,False,False,True,15.87861679604785,-10.574550581600173,3.5285815102328866,0.0,12.350035285814965,15.87861679604785,0.012026896089276514,0,0,0
2022-04-21,2022-04-22,28385.0,28680.0,28250.0,167409.0,False,False,False,False,False,True,-149.93026499302675,103.92813105513542,3.486750348675035,0.0,-153.41701534170178,-149.93026499302675,0.010051330989690707,0,0,0
2022-04-22,2022-04-25,28250.0,28240.0,27685.0,294124.0,False,False,False,False,False,True,-196.52974504249298,-3.53982300884903,3.5410764872521248,0.0,-200.0708215297451,-196.52974504249298,0.010432279961134884,0,0,0
2022-04-25,2022-04-26,27685.0,27685.0,27915.0,306849.0,False,False,False,False,False,True,83.07747877912331,0.0,3.6120642947444463,0.0,79.46541448437887,83.07747877912331,0.010938945803981815,0,0,0
2022-04-26,2022-04-27,27915.0,27790.0,27290.0,258250.0,False,False,False,False,False,True,-179.92083483267308,-44.77879276374664,3.598416696653472,0.0,-183.51925152932654,-179.92083483267308,0.011652431978677085,0,0,0
2022-04-27,2022-04-28,27290.0,27490.0,27505.0,432121.0,False,False,False,False,False,True,5.456529647145381,73.28691828508704,3.6376864314296107,0.0,1.81884321571577,5.456529647145381,0.011383581746296483,0,0,0
2022-04-28,2022-05-02,27505.0,27970.0,27835.0,340925.0,False,False,False,False,False,True,-48.26599928494768,169.0601708780215,3.575259206292456,0.0,-51.84125849124014,-48.26599928494768,0.011510816993349618,0,0,0
2022-05-02,2022-05-06,27835.0,27905.0,27855.0,265498.0,False,False,False,False,False,True,-17.917935853789537,25.14819471887808,3.5835871707579288,0.0,-21.501523024547467,-17.917935853789537,0.01233840596577576,0,0,0
2022-05-06,2022-05-09,27855.0,28155.0,27810.0,484641.0,False,False,False,False,False,True,-122.53596164091607,107.70059235325702,3.551767004084532,0.0,-126.08772864500061,-122.53596164091607,0.012305314304636113,0,0,0
2022-05-09,2022-05-10,27810.0,27415.0,27195.0,249648.0,False,False,False,False,False,True,-80.24803939449154,-142.0352391226176,3.6476381542950937,0.0,-83.89567754878664,-80.24803939449154,0.012512143399401114,0,0,0
2022-05-10,2022-05-11,27195.0,27260.0,27150.0,341862.0,False,False,False,False,False,True,-40.3521643433602,23.90145247288089,3.6683785766691126,0.0,-44.020542920029314,-40.3521643433602,0.013700828959319187,0,0,0
2022-05-11,2022-05-12,27150.0,27325.0,26995.0,146941.0,False,False,False,False,False,True,-120.76852698993612,64.45672191528473,3.6596523330283626,0.0,-124.42817932296448,-120.76852698993612,0.013381512813805119,0,0,0
2022-05-12,2022-05-13,26995.0,26840.0,27055.0,271017.0,False,False,False,False,False,True,80.10432190760142,-57.41804037784792,3.7257824143070044,0.0,76.37853949329441,80.10432190760142,0.0129376371228127,0,0,0
2022-05-13,2022-05-16,27055.0,27530.0,27960.0,230259.0,False,False,False,False,False,True,156.19324373410848,175.56828682313784,3.632401017072285,0.0,152.5608427170362,156.19324373410848,0.013401582287493476,0,0,0
2022-05-16,2022-05-17,27960.0,27700.0,27665.0,266262.0,False,False,False,False,False,True,-12.63537906137202,-92.98998569384875,3.6101083032490973,0.0,-16.24548736462112,-12.63537906137202,0.014717190788630881,0,0,0
2022-05-17,2022-05-18,27665.0,27795.0,27975.0,180865.0,False,False,False,False,False,True,64.75984889368513,46.990782577263076,3.597769382982551,0.0,61.16207951070258,64.75984889368513,0.014190939875417318,0,0,0
2022-05-18,2022-05-19,27975.0,28015.0,27285.0,154603.0,False,False,False,False,False,True,-260.57469212921626,14.2984807864166,3.569516330537212,0.0,-264.1442084597535,-260.57469212921626,0.01345404751773111,0,0,0
2022-05-19,2022-05-20,27285.0,27510.0,27595.0,283176.0,False,False,False,False,False,True,30.897855325335843,82.46289169873577,3.635041802980734,0.0,27.26281352235511,30.897855325335843,0.013307866031687642,0,0,0
2022-05-20,2022-05-23,27595.0,27865.0,28130.0,128319.0,False,False,False,False,False,True,95.101381661582,97.84381228483463,3.5887313834559484,0.0,91.51265027812605,95.101381661582,0.013880776324741691,0,0,0
2022-05-23,2022-05-24,28130.0,28125.0,28145.0,215166.0,False,False,False,False,False,True,7.111111111111068,-1.777461784571166,3.555555555555556,0.0,3.5555555555555123,7.111111111111068,0.014002615272861537,0,0,0
2022-05-24,2022-05-25,28145.0,27880.0,27875.0,216641.0,False,False,False,False,False,True,-1.793400286943525,-94.1552673654289,3.586800573888092,0.0,-5.380200860831617,-1.793400286943525,0.014064270245978651,0,0,0
2022-05-25,2022-05-26,27875.0,27810.0,27805.0,226015.0,False,False,False,False,False,True,-1.797914419273683,-23.318385650223927,3.595828838547285,0.0,-5.393743257820968,-1.797914419273683,0.014068812275295262,0,0,0
2022-05-26,2022-05-27,27805.0,27745.0,28140.0,198546.0,False,False,False,False,False,True,142.36799423319457,-21.578852724329913,3.604253018561903,0.0,138.76374121463266,142.36799423319457,0.01374722615239267,0,0,0
2022-05-27,2022-05-30,28140.0,27905.0,28280.0,202372.0,False,False,False,False,False,True,134.38451890342319,-83.51101634683778,3.5835871707579288,0.0,130.80093173266525,134.38451890342319,0.0133554510536492,0,0,0
2022-05-30,2022-05-31,28280.0,28535.0,28500.0,283336.0,False,False,False,False,False,True,-12.265638689329394,90.16973125884009,3.504468196951113,0.0,-15.770106886280507,-12.265638689329394,0.012650343388552698,0,0,0
2022-05-31,2022-06-01,28500.0,28420.0,28430.0,176115.0,False,False,False,False,False,True,3.5186488388450066,-28.070175438597023,3.518648838845883,0.0,-8.766321002440236e-13,3.5186488388450066,0.01355850894689702,0,0,0
2022-06-01,2022-06-02,28430.0,28620.0,28535.0,160766.0,False,False,False,False,False,True,-29.69951083158673,66.83081252198298,3.4940600978336827,0.0,-33.19357092942041,-29.69951083158673,0.013319902404009515,0,0,0
2022-06-02,2022-06-03,28535.0,28565.0,28910.0,206869.0,False,False,False,False,False,True,120.7771748643438,10.513404590852815,3.5007876772273763,0.0,117.27638718711643,120.7771748643438,0.012874841048064144,0,0,0
2022-06-03,2022-06-06,28910.0,28910.0,28710.0,264423.0,False,False,False,False,False,True,-69.18021445866506,0.0,3.4590107229332414,0.0,-72.6392251815983,-69.18021445866506,0.012869429428137518,0,0,0
2022-06-06,2022-06-07,28710.0,29100.0,29160.0,258390.0,False,False,False,False,False,True,20.618556701030855,135.84117032392928,3.436426116838488,0.0,17.182130584192365,20.618556701030855,0.012985234671444959,0,0,0
2022-06-07,2022-06-08,29160.0,29130.0,29295.0,175565.0,False,False,False,False,False,True,56.64263645726031,-10.288065843621075,3.4328870580157913,0.0,53.209749399244515,56.64263645726031,0.011225760216741532,0,0,0
2022-06-08,2022-06-09,29295.0,29400.0,29395.0,178244.0,False,False,False,False,False,True,-1.700680272108679,35.84229390680926,3.401360544217687,0.0,-5.102040816326365,-1.700680272108679,0.011052601222815688,0,0,0
2022-06-09,2022-06-10,29395.0,29430.0,29200.0,282620.0,False,False,False,False,False,True,-78.15154604145391,11.906786868514097,3.3978933061501873,0.0,-81.54943934760409,-78.15154604145391,0.011127808919179912,0,0,0
2022-06-10,2022-06-13,29200.0,29000.0,28305.0,247119.0,False,False,False,False,False,True,-239.65517241379297,-68.49315068493178,3.4482758620689653,0.0,-243.10344827586192,-239.65517241379297,0.009938215019764218,0,0,0
2022-06-13,2022-06-14,28305.0,28135.0,27555.0,518040.0,False,False,False,False,False,True,-206.14892482672786,-60.06006006005982,3.554291807357384,0.0,-209.70321663408524,-206.14892482672786,0.009564058352372819,0,0,0
2022-06-14,2022-06-15,27555.0,27765.0,27735.0,553186.0,False,False,False,False,False,True,-10.804970286332205,76.21121393576402,3.6016567621105713,0.0,-14.406627048442775,-10.804970286332205,0.012009174181551594,0,0,0
2022-06-15,2022-06-16,27735.0,27475.0,27950.0,353404.0,False,False,False,False,False,True,172.8844404003649,-93.74436632413885,3.639672429481347,0.0,169.24476797088354,172.8844404003649,0.012388008565023548,0,0,0
2022-06-16,2022-06-17,27950.0,27545.0,26805.0,313983.0,False,False,False,False,False,True,-268.65129787620236,-144.90161001788903,3.630422944273008,0.0,-272.28172082047536,-268.65129787620236,0.012449893592873658,0,0,0
2022-06-17,2022-06-20,26805.0,27070.0,27275.0,574950.0,False,False,False,False,False,True,75.7295899519761,98.86215258347431,3.694126339120798,0.0,72.0354636128553,75.7295899519761,0.011786339109329736,0,0,0
2022-06-20,2022-06-21,27275.0,26840.0,27195.0,288786.0,False,False,False,False,False,True,132.26527570789904,-159.48670944088028,3.7257824143070044,0.0,128.53949329359205,132.26527570789904,0.011999585565549996,0,0,0
2022-06-21,2022-06-22,27195.0,27355.0,27550.0,223912.0,False,False,False,False,False,True,71.28495704624483,58.83434454863057,3.6556388228842986,0.0,67.62931822336053,71.28495704624483,0.011820819643414224,0,0,0
2022-06-22,2022-06-23,27550.0,27275.0,27205.0,117966.0,False,False,False,False,False,True,-25.664527956004157,-99.81851179673318,3.6663611365719526,0.0,-29.33088909257611,-25.664527956004157,0.012630089195921521,0,0,0
2022-06-23,2022-06-24,27205.0,27275.0,27295.0,134359.0,False,False,False,False,False,True,7.3327222731434105,25.73056423451625,3.6663611365719526,0.0,3.666361136571458,7.3327222731434105,0.012633132443676807,0,0,0
2022-06-24,2022-06-27,27295.0,27605.0,27920.0,122144.0,False,False,False,False,False,True,114.10976272414386,113.57391463638011,3.622532149972831,0.0,110.48723057417104,114.10976272414386,0.012630624230709611,0,0,0
2022-06-27,2022-06-28,27920.0,28010.0,27900.0,187396.0,False,False,False,False,False,True,-39.271688682613885,32.23495702005641,3.570153516601214,0.0,-42.8418421992151,-39.271688682613885,0.01287887440025083,0,0,0
2022-06-28,2022-06-29,27900.0,28170.0,27930.0,187894.0,False,False,False,False,False,True,-85.19701810436598,96.7741935483879,3.549875754348598,0.0,-88.74689385871457,-85.19701810436598,0.01225548938829818,0,0,0
2022-06-29,2022-06-30,27930.0,27960.0,27895.0,154298.0,False,False,False,False,False,True,-23.24749642346191,10.741138560688146,3.57653791130186,0.0,-26.82403433476377,-23.24749642346191,0.01231861783203023,0,0,0
2022-06-30,2022-07-01,27895.0,27510.0,27550.0,176707.0,False,False,False,False,False,True,14.54016721192275,-138.01756587201953,3.635041802980734,0.0,10.905125408942016,14.54016721192275,0.012283318691772847,0,0,0
2022-07-01,2022-07-04,27550.0,27070.0,27245.0,243926.0,False,False,False,False,False,True,64.64721093461412,-174.2286751361166,3.694126339120798,0.0,60.95308459549332,64.64721093461412,0.01273760649013679,0,0,0
2022-07-04,2022-07-05,27245.0,27310.0,27565.0,288108.0,False,False,False,False,False,True,93.37239106554485,23.857588548357178,3.661662394727206,0.0,89.71072867081764,93.37239106554485,0.012676346791621078,0,0,0
2022-07-05,2022-07-06,27565.0,27550.0,27255.0,278821.0,False,False,False,False,False,True,-107.07803992740517,-5.441683294031829,3.629764065335753,0.0,-110.70780399274092,-107.07803992740517,0.012779131031940194,0,0,0
2022-07-06,2022-07-07,27255.0,27260.0,26965.0,454825.0,False,False,False,False,False,True,-108.21716801173831,1.8345257750862487,3.6683785766691126,0.0,-111.88554658840742,-108.21716801173831,0.013026971281918081,0,0,0
2022-07-07,2022-07-08,26965.0,27175.0,27270.0,186291.0,False,False,False,False,False,True,34.95860165593445,77.8787316892271,3.6798528058877644,0.0,31.278748850046686,34.95860165593445,0.012816758921305859,0,0,0
2022-07-08,2022-07-11,27270.0,27255.0,27570.0,277260.0,False,False,False,False,False,True,115.57512383048918,-5.500550055005382,3.66905155017428,0.0,111.9060722803149,115.57512383048918,0.012768510000832308,0,0,0
2022-07-11,2022-07-12,27570.0,27440.0,27310.0,356219.0,False,False,False,False,False,True,-47.37609329446113,-47.15270221254953,3.6443148688046647,0.0,-51.02040816326579,-47.37609329446113,0.012596653860416087,0,0,0
2022-07-12,2022-07-13,27310.0,26985.0,27050.0,118640.0,False,False,False,False,False,True,24.087455994070694,-119.00402782863418,3.7057624606262736,0.0,20.38169353344442,24.087455994070694,0.011014145227033695,0,0,0
2022-07-13,2022-07-14,27050.0,27120.0,27010.0,73945.0,False,False,False,False,False,True,-40.56047197640078,25.878003696857554,3.687315634218289,0.0,-44.24778761061906,-40.56047197640078,0.011238869745431517,0,0,0
2022-07-14,2022-07-15,27010.0,27290.0,27440.0,67749.0,False,False,False,False,False,True,54.96518871381362,103.66530914476036,3.6643459142543056,0.0,51.30084279955931,54.96518871381362,0.011113605547383304,0,0,0
2022-07-15,2022-07-19,27440.0,27445.0,27630.0,86177.0,False,False,False,False,False,True,67.40754235744274,1.8221574344012836,3.6436509382401168,0.0,63.76389141920262,67.40754235744274,0.011200182094084151,0,0,0
2022-07-19,2022-07-20,27630.0,27610.0,28065.0,232658.0,False,False,False,False,False,True,164.7953639985511,-7.2385088671733655,3.621876131836291,0.0,161.1734878667148,164.7953639985511,0.010532636722758913,0,0,0
2022-07-20,2022-07-21,28065.0,28335.0,28250.0,423696.0,False,False,False,False,False,True,-29.998235397917796,96.20523784072743,3.5292041644609142,0.0,-33.52743956237871,-29.998235397917796,0.010362825307453694,0,0,0
2022-07-21,2022-07-22,28250.0,28455.0,28470.0,149927.0,False,False,False,False,False,True,5.271481286241997,72.5663716814151,3.5143208574942895,0.0,1.7571604287477074,5.271481286241997,0.011071620931981503,0,0,0
2022-07-22,2022-07-25,28470.0,28575.0,28360.0,172406.0,False,False,False,False,False,True,-75.24059492563407,36.880927291886856,3.4995625546806646,0.0,-78.74015748031474,-75.24059492563407,0.011027652654437696,0,0,0
2022-07-25,2022-07-26,28360.0,28365.0,28335.0,153505.0,False,False,False,False,False,True,-10.576414595452333,1.7630465444296028,3.5254715318173804,0.0,-14.101886127269713,-10.576414595452333,0.011025267962772542,0,0,0
2022-07-26,2022-07-27,28335.0,28320.0,28220.0,192973.0,False,False,False,False,False,True,-35.310734463276376,-5.2938062466911795,3.5310734463276834,0.0,-38.84180790960406,-35.310734463276376,0.010980527158791466,0,0,0
2022-07-27,2022-07-28,28220.0,28380.0,28695.0,138341.0,False,False,False,False,False,True,110.993657505285,56.69737774627981,3.5236081747709656,0.0,107.47004933051403,110.993657505285,0.010543349415183432,0,0,0
2022-07-28,2022-07-29,28695.0,28480.0,28625.0,201870.0,False,False,False,False,False,True,50.91292134831393,-74.92594528663577,3.5112359550561796,0.0,47.40168539325775,50.91292134831393,0.01048160347531841,0,0,0
2022-07-29,2022-08-01,28625.0,28480.0,28500.0,102298.0,False,False,False,False,False,True,7.02247191011196,-50.655021834060676,3.5112359550561796,0.0,3.511235955055781,7.02247191011196,0.010335371585618772,0,0,0
2022-08-01,2022-08-02,28500.0,28660.0,28505.0,79378.0,False,False,False,False,False,True,-54.08234473133322,56.140350877194045,3.489183531053733,0.0,-57.571528262386956,-54.08234473133322,0.009523529513961139,0,0,0
2022-08-02,2022-08-03,28505.0,28260.0,28415.0,179224.0,False,False,False,False,False,True,54.84784147204547,-85.94983336256745,3.5385704175513095,0.0,51.309271054494154,54.84784147204547,0.008584371044204696,0,0,0
2022-08-03,2022-08-04,28415.0,28425.0,28645.0,192021.0,False,False,False,False,False,True,77.39665787159123,3.5192679922579906,3.5180299032541775,0.0,73.87862796833706,77.39665787159123,0.00924574083286178,0,0,0
2022-08-04,2022-08-05,28645.0,28595.0,28540.0,121801.0,False,False,False,False,False,True,-19.23413184123146,-17.455053237912523,3.497114880223815,0.0,-22.731246721455275,-19.23413184123146,0.009151100816182393,0,0,0
2022-08-05,2022-08-08,28540.0,28850.0,28745.0,401525.0,False,False,False,False,False,True,-36.395147313691425,108.61948142957267,3.466204506065858,0.0,-39.86135181975728,-36.395147313691425,0.008733684468941407,0,0,0
2022-08-08,2022-08-09,28745.0,28925.0,28830.0,107338.0,False,False,False,False,False,True,-32.84356093344876,62.619586014958095,3.4572169403630078,0.0,-36.30077787381177,-32.84356093344876,0.008747195398830374,0,0,0
2022-08-09,2022-08-10,28830.0,28680.0,28590.0,163540.0,False,False,False,False,False,True,-31.38075313807498,-52.02913631633721,3.486750348675035,0.0,-34.86750348675002,-31.38075313807498,0.008747637664993093,0,0,0
2022-08-10,2022-08-12,28590.0,28505.0,28855.0,183110.0,False,False,False,False,False,True,122.78547623223889,-29.7306750612103,3.5081564637782847,0.0,119.27731976846061,122.78547623223889,0.009060183381065913,0,0,0
2022-08-12,2022-08-15,28855.0,29220.0,29350.0,470413.0,False,False,False,False,False,True,44.49007529089721,126.49454167388718,3.4223134839151266,0.0,41.067761806982084,44.49007529089721,0.008159796209163853,0,0,0
2022-08-15,2022-08-16,29350.0,29575.0,29585.0,414271.0,False,False,False,False,False,True,3.3812341504657617,76.66098807495692,3.3812341504649197,0.0,8.419931418757187e-13,3.3812341504657617,0.009530907146770462,0,0,0
2022-08-16,2022-08-17,29585.0,29560.0,29655.0,239373.0,False,False,False,False,False,True,32.13802435724,-8.450228156160478,3.3829499323410017,0.0,28.755074424898996,32.13802435724,0.009699564393663264,0,0,0
2022-08-17,2022-08-18,29655.0,29905.0,29650.0,370765.0,False,False,False,False,False,True,-85.27002173549624,84.30281571404575,3.343922420999833,0.0,-88.61394415649607,-85.27002173549624,0.00974259750560516,0,0,0
2022-08-18,2022-08-19,29650.0,29630.0,29795.0,144016.0,False,False,False,False,False,True,55.686803914951625,-6.745362563237434,3.374957813027337,0.0,52.31184610192429,55.686803914951625,0.009891365855429771,0,0,0
2022-08-19,2022-08-22,29795.0,29615.0,29290.0,118931.0,False,False,False,False,False,True,-109.7416849569477,-60.41282094311096,3.3766672294445383,0.0,-113.11835218639223,-109.7416849569477,0.008859667356605087,0,0,0
2022-08-22,2022-08-23,29290.0,29475.0,29255.0,80918.0,False,False,False,False,False,True,-74.63952502120397,63.161488562648586,3.392705682782019,0.0,-78.03223070398599,-74.63952502120397,0.008866869998372558,0,0,0
2022-08-23,2022-08-24,29255.0,29145.0,29180.0,163783.0,False,False,False,False,False,True,12.008920912678356,-37.600410186292564,3.4311202607651397,0.0,8.577800651913217,12.008920912678356,0.008974516221518352,0,0,0
2022-08-24,2022-08-25,29180.0,29020.0,29085.0,208911.0,False,False,False,False,False,True,22.398345968297484,-54.83207676490798,3.4458993797381114,0.0,18.952446588559372,22.398345968297484,0.009216524203829455,0,0,0
2022-08-25,2022-08-26,29085.0,29190.0,29385.0,183149.0,False,False,False,False,False,True,66.80369989722435,36.10108303249149,3.4258307639602603,0.0,63.377869133264085,66.80369989722435,0.009281788495512007,0,0,0
2022-08-26,2022-08-29,29385.0,29305.0,28605.0,109515.0,False,False,False,False,False,True,-238.86708752772546,-27.224774544836183,3.412386964681795,0.0,-242.27947449240725,-238.86708752772546,0.009337896609195357,0,0,0
2022-08-29,2022-08-30,28605.0,28575.0,28775.0,332023.0,False,False,False,False,False,True,69.99125109361293,-10.48767697954922,3.4995625546806646,0.0,66.49168853893227,69.99125109361293,0.009343286053186987,0,0,0
2022-08-30,2022-08-31,28775.0,28910.0,28600.0,103460.0,False,False,False,False,False,True,-107.2293324109308,46.91572545612477,3.4590107229332414,0.0,-110.68834313386404,-107.2293324109308,0.01108628575343414,0,0,0
2022-08-31,2022-09-01,28600.0,28795.0,28495.0,149861.0,False,False,False,False,False,True,-104.18475429762152,68.18181818181834,3.472825143254037,0.0,-107.65757944087557,-104.18475429762152,0.011304737431722044,0,0,0
2022-09-01,2022-09-02,28495.0,28360.0,28445.0,214734.0,False,False,False,False,False,True,29.971791255289926,-47.37673276013376,3.5260930888575457,0.0,26.44569816643238,29.971791255289926,0.010840159689673768,0,0,0
2022-09-02,2022-09-05,28445.0,28320.0,28250.0,193229.0,False,False,False,False,False,True,-24.717514124293906,-43.9444542098788,3.5310734463276834,0.0,-28.248587570621588,-24.717514124293906,0.011350436597543475,0,0,0
2022-09-05,2022-09-06,28250.0,28315.0,28355.0,62257.0,False,False,False,False,False,True,14.126787921595607,23.008849557522026,3.5316969803990816,0.0,10.595090941196526,14.126787921595607,0.011262058575758243,0,0,0
2022-09-06,2022-09-07,28355.0,28305.0,28225.0,72904.0,False,False,False,False,False,True,-28.26355767532207,-17.633574325516264,3.5329447094152977,0.0,-31.796502384737366,-28.26355767532207,0.01104585200873021,0,0,0
2022-09-07,2022-09-08,28225.0,28110.0,28425.0,259238.0,False,False,False,False,False,True,112.05976520811012,-40.74402125775034,3.557452863749555,0.0,108.50231234436056,112.05976520811012,0.011015859913869795,0,0,0
2022-09-08,2022-09-09,28425.0,28745.0,28920.0,174317.0,False,False,False,False,False,True,60.88015307009975,112.5769569041335,3.4788658897199514,0.0,57.4012871803798,60.88015307009975,0.010965000947001702,0,0,0
2022-09-09,2022-09-12,28920.0,28930.0,29215.0,223706.0,False,False,False,False,False,True,98.51365364673458,3.457814661134151,3.456619426201175,0.0,95.05703422053341,98.51365364673458,0.012058136172270164,0,0,0
2022-09-12,2022-09-13,29215.0,29230.0,29280.0,197900.0,False,False,False,False,False,True,17.105713308245285,5.134348793427446,3.421142661648991,0.0,13.684570646596294,17.105713308245285,0.010732451380972285,0,0,0
2022-09-13,2022-09-14,29280.0,29320.0,28505.0,76678.0,False,False,False,False,False,True,-277.9672578444747,13.66120218579292,3.4106412005457027,0.0,-281.3778990450204,-277.9672578444747,0.0106306765879334,0,0,0
2022-09-14,2022-09-15,28505.0,28535.0,28580.0,248157.0,False,False,False,False,False,True,15.770106886279223,10.524469391335334,3.504468196951113,0.0,12.26563868932811,15.770106886279223,0.01066220465824689,0,0,0
2022-09-15,2022-09-16,28580.0,28585.0,28315.0,96527.0,False,False,False,False,False,True,-94.45513381143967,1.749475157453162,3.4983382893125765,0.0,-97.95347210075224,-94.45513381143967,0.01182146152408882,0,0,0
2022-09-16,2022-09-20,28315.0,28250.0,28500.0,147944.0,False,False,False,False,False,True,88.49557522123908,-22.956030372593972,3.5398230088495577,0.0,84.95575221238953,88.49557522123908,0.01173928327078542,0,0,0
2022-09-20,2022-09-21,28500.0,28380.0,28145.0,104990.0,False,False,False,False,False,True,-82.80479210711734,-42.10526315789443,3.5236081747709656,0.0,-86.3284002818883,-82.80479210711734,0.011943389858994827,0,0,0
2022-09-21,2022-09-22,28145.0,28000.0,27740.0,195728.0,False,False,False,False,False,True,-92.8571428571423,-51.518919879196545,3.5714285714285716,0.0,-96.42857142857088,-92.8571428571423,0.012027478897569017,0,0,0
2022-09-22,2022-09-26,27740.0,27855.0,27395.0,351602.0,False,False,False,False,False,True,-165.1409082749955,41.45638067772239,3.5900197451085982,0.0,-168.7309280201041,-165.1409082749955,0.012128343294661436,0,0,0
2022-09-26,2022-09-27,27395.0,27100.0,27225.0,594138.0,False,False,False,False,False,True,46.12546125461358,-107.68388392042306,3.6900369003690034,0.0,42.43542435424458,46.12546125461358,0.012138885252331337,0,0,0
2022-09-27,2022-09-28,27225.0,27210.0,27115.0,496307.0,False,False,False,False,False,True,-34.913634693127804,-5.5096418732780705,3.6751194413818453,0.0,-38.58875413450965,-34.913634693127804,0.013235982730933961,0,0,0
2022-09-28,2022-09-29,27115.0,26780.0,27280.0,1091294.0,False,False,False,False,False,True,186.7064973861088,-123.5478517425781,3.734129947722181,0.0,182.9723674383866,186.7064973861088,0.013239622955433057,0,0,0
2022-09-29,2022-09-30,27280.0,27340.0,27075.0,578340.0,False,False,False,False,False,True,-96.92757863935641,21.994134897360684,3.65764447695684,0.0,-100.58522311631326,-96.92757863935641,0.012591752043285425,0,0,0
2022-09-30,2022-10-03,27075.0,26730.0,26600.0,762246.0,False,False,False,False,False,True,-48.634493078937304,-127.42382271468178,3.741114852225963,0.0,-52.375607931163266,-48.634493078937304,0.01329723326844443,0,0,0
2022-10-03,2022-10-04,26600.0,27070.0,27570.0,311255.0,False,False,False,False,False,True,184.70631695604033,176.69172932330835,3.694126339120798,0.0,181.01219061691953,184.70631695604033,0.014014613849705291,0,0,0
2022-10-04,2022-10-05,27570.0,27885.0,28090.0,344467.0,False,False,False,False,False,True,73.51622736238016,114.25462459194735,3.5861574323112784,0.0,69.93006993006888,73.51622736238016,0.014194783713030753,0,0,0
2022-10-05,2022-10-06,28090.0,28010.0,28050.0,172532.0,False,False,False,False,False,True,14.28061406640424,-28.47988608045582,3.570153516601214,0.0,10.710460549803026,14.28061406640424,0.015898720711907167,0,0,0
2022-10-06,2022-10-07,28050.0,28210.0,27830.0,320578.0,False,False,False,False,False,True,-134.70400567174744,57.040998217468,3.544842254519674,0.0,-138.2488479262671,-134.70400567174744,0.0159418461803038,0,0,0
2022-10-07,2022-10-11,27830.0,28010.0,27565.0,370189.0,False,False,False,False,False,True,-158.87183148875383,64.67840459935425,3.570153516601214,0.0,-162.44198500535504,-158.87183148875383,0.01603368773025014,0,0,0
2022-10-11,2022-10-12,27565.0,27290.0,27245.0,333957.0,False,False,False,False,False,True,-16.489556614144306,-99.76419372392576,3.6643459142543056,0.0,-20.15390252839861,-16.489556614144306,0.01603821981733013,0,0,0
2022-10-12,2022-10-13,27245.0,27280.0,27285.0,239813.0,False,False,False,False,False,True,1.8328445747806121,12.846393833731984,3.665689149560117,0.0,-1.832844574779505,1.8328445747806121,0.016111673534431086,0,0,0
2022-10-13,2022-10-14,27285.0,27110.0,27750.0,178311.0,False,False,False,False,False,True,236.0752489856144,-64.13780465457263,3.6886757654002214,0.0,232.38657322021416,236.0752489856144,0.015982863168276365,0,0,0
2022-10-14,2022-10-17,27750.0,28000.0,27635.0,470297.0,False,False,False,False,False,True,-130.3571428571426,90.09009009008918,3.5714285714285716,0.0,-133.9285714285712,-130.3571428571426,0.015686427186734915,0,0,0
2022-10-17,2022-10-18,27635.0,27670.0,28130.0,145083.0,False,False,False,False,False,True,166.24503071918983,12.665098606838843,3.6140224069389233,0.0,162.6310083122509,166.24503071918983,0.01760162104699492,0,0,0
2022-10-18,2022-10-19,28130.0,28075.0,28120.0,166625.0,False,False,False,False,False,True,16.028495102404783,-19.552079630288375,3.5618878005342833,0.0,12.4666073018705,16.028495102404783,0.01677922892837005,0,0,0
