ts,open,high,low,close,volume,synthetic
2026-08-25 00:42:00+00:00,12551647.0,12562100.0,12551647.0,12562100.0,0.37938011,0
2026-08-25 00:43:00+00:00,12563923.0,12607987.0,12561955.0,12606783.0,7.76127179,0
2026-08-25 00:44:00+00:00,12608598.0,12619475.0,12603599.0,12618968.0,2.43885865,0
2026-08-25 00:45:00+00:00,12618484.0,12644874.0,12614034.0,12644874.0,1.92824871,0
2026-08-25 00:46:00+00:00,12644874.0,12669777.0,12634647.0,12665407.0,3.46276257,0
2026-08-25 00:47:00+00:00,12665407.0,12682000.0,12663967.0,12672069.0,3.3166882,0
2026-08-25 00:48:00+00:00,12671464.0,12671464.0,12643069.0,12646408.0,3.1156999599999997,0
2026-08-25 00:49:00+00:00,12648361.0,12662122.0,12643015.0,12652729.0,1.38958175,0
2026-08-25 00:50:00+00:00,12653630.0,12670389.0,12635496.0,12668078.0,1.45500553,0
2026-08-25 00:51:00+00:00,12666047.0,12666047.0,12652497.0,12657699.0,0.51196909,0
2026-08-25 00:52:00+00:00,12667653.0,12670389.0,12663732.0,12670368.0,0.3913451,0
2026-08-25 00:53:00+00:00,12668580.0,12670368.0,12652259.0,12668634.0,0.53746613,0
2026-08-25 00:54:00+00:00,12668705.0,12694713.0,12668705.0,12694713.0,3.19135918,0
2026-08-25 00:55:00+00:00,12694131.0,12700000.0,12678774.0,12697668.0,3.66874571,0
2026-08-25 00:56:00+00:00,12696999.0,12702047.0,12678902.0,12681060.0,2.21259975,0
2026-08-25 00:57:00+00:00,12676873.0,12693297.0,12675110.0,12691021.0,1.09558368,0
2026-08-25 00:58:00+00:00,12686522.0,12689687.0,12673548.0,12682297.0,1.12041949,0
2026-08-25 00:59:00+00:00,12683178.0,12683879.0,12676662.0,12677873.0,1.13868763,0
2026-08-25 01:00:00+00:00,12678254.0,12687850.0,12671575.0,12687850.0,1.18599515,0
2026-08-25 01:01:00+00:00,12683371.0,12698801.0,12683327.0,12694011.0,1.34240184,0
2026-08-25 01:02:00+00:00,12693424.0,12708048.0,12689739.0,12706799.0,1.73799381,0
2026-08-25 01:03:00+00:00,12704950.0,12717640.0,12699649.0,12717640.0,1.63962255,0
2026-08-25 01:04:00+00:00,12712088.0,12712088.0,12702881.0,12708808.0,1.15330727,0
2026-08-25 01:05:00+00:00,12706893.0,12706893.0,12689367.0,12695299.0,1.04188661,0
2026-08-25 01:06:00+00:00,12695564.0,12707732.0,12695564.0,12706365.0,0.90229203,0
2026-08-25 01:07:00+00:00,12707520.0,12709100.0,12687730.0,12688106.0,1.0545592,0
2026-08-25 01:08:00+00:00,12687025.0,12687956.0,12677111.0,12683567.0,1.2506785,0
2026-08-25 01:09:00+00:00,12685497.0,12691510.0,12683379.0,12684714.0,0.28817866000000003,0
2026-08-25 01:10:00+00:00,12681434.0,12681434.0,12658317.0,12663771.0,1.5560898300000001,0
2026-08-25 01:11:00+00:00,12664460.0,12667213.0,12655481.0,12665654.0,3.52710822,0
2026-08-25 01:12:00+00:00,12666398.0,12668939.0,12650128.0,12667627.0,1.59387059,0
2026-08-25 01:13:00+00:00,12665757.0,12675550.0,12662353.0,12665176.0,1.60098801,0
2026-08-25 01:14:00+00:00,12666040.0,12667109.0,12654624.0,12659831.0,0.4744407,0
2026-08-25 01:15:00+00:00,12656660.0,12659088.0,12634496.0,12638829.0,2.2168816000000002,0
2026-08-25 01:16:00+00:00,12644354.0,12655480.0,12635503.0,12655480.0,1.3774178400000001,0
2026-08-25 01:17:00+00:00,12655480.0,12680739.0,12655480.0,12671910.0,2.83576963,0
2026-08-25 01:18:00+00:00,12671298.0,12675844.0,12661917.0,12663862.0,0.6857743900000001,0
2026-08-25 01:19:00+00:00,12665290.0,12678308.0,12662964.0,12674445.0,0.39042128,0
2026-08-25 01:20:00+00:00,12674582.0,12687535.0,12674350.0,12681847.0,0.45475241,0
2026-08-25 01:21:00+00:00,12682049.0,12686930.0,12673538.0,12677079.0,1.0148503,0
2026-08-25 01:22:00+00:00,12675606.0,12676792.0,12663933.0,12667818.0,0.67243633,0
2026-08-25 01:23:00+00:00,12668777.0,12677173.0,12660103.0,12663425.0,0.82848753,0
2026-08-25 01:24:00+00:00,12665426.0,12686902.0,12662780.0,12675391.0,0.69727492,0
2026-08-25 01:25:00+00:00,12679819.0,12686300.0,12678208.0,12686300.0,1.75490046,0
2026-08-25 01:26:00+00:00,12686300.0,12697673.0,12681095.0,12697335.0,1.42807727,0
2026-08-25 01:27:00+00:00,12693642.0,12708514.0,12693642.0,12700732.0,2.12553613,0
2026-08-25 01:28:00+00:00,12700038.0,12701178.0,12691020.0,12695929.0,0.8665544000000001,0
2026-08-25 01:29:00+00:00,12692483.0,12695742.0,12685076.0,12689480.0,0.52918078,0
2026-08-25 01:30:00+00:00,12691258.0,12692804.0,12687453.0,12688539.0,0.76552118,0
2026-08-25 01:31:00+00:00,12691238.0,12695929.0,12685848.0,12687674.0,0.29857728,0
2026-08-25 01:32:00+00:00,12686727.0,12687722.0,12675756.0,12675756.0,0.27377061,0
2026-08-25 01:33:00+00:00,12676990.0,12679873.0,12667760.0,12670009.0,1.22322246,0
2026-08-25 01:34:00+00:00,12674721.0,12679171.0,12674694.0,12674694.0,0.6387626,0
2026-08-25 01:35:00+00:00,12672571.0,12675600.0,12670354.0,12674190.0,0.27225481,0
2026-08-25 01:36:00+00:00,12670072.0,12676316.0,12668511.0,12676316.0,0.14242836,0
2026-08-25 01:37:00+00:00,12677825.0,12685589.0,12672998.0,12683263.0,1.24461008,0
2026-08-25 01:38:00+00:00,12688448.0,12700836.0,12688448.0,12691229.0,2.02568951,0
2026-08-25 01:39:00+00:00,12689879.0,12691548.0,12680380.0,12691548.0,1.01750498,0
2026-08-25 01:40:00+00:00,12693815.0,12707052.0,12691102.0,12691102.0,1.53694182,0
2026-08-25 01:41:00+00:00,12691507.0,12699625.0,12686164.0,12689497.0,1.40909396,0
2026-08-25 01:42:00+00:00,12690920.0,12691628.0,12674334.0,12674334.0,0.80787629,0
2026-08-25 01:43:00+00:00,12675748.0,12680844.0,12672886.0,12676304.0,0.9612889800000001,0
2026-08-25 01:44:00+00:00,12673509.0,12675604.0,12669741.0,12674373.0,1.31905086,0
2026-08-25 01:45:00+00:00,12670081.0,12677388.0,12669912.0,12677388.0,1.9017235700000001,0
2026-08-25 01:46:00+00:00,12677272.0,12683968.0,12671200.0,12671200.0,0.89104307,0
2026-08-25 01:47:00+00:00,12670200.0,12671615.0,12667734.0,12671615.0,0.22147572,0
2026-08-25 01:48:00+00:00,12670954.0,12679588.0,12670206.0,12678003.0,0.2556306,0
2026-08-25 01:49:00+00:00,12675961.0,12677833.0,12672501.0,12677833.0,0.32932615,0
2026-08-25 01:50:00+00:00,12676023.0,12676585.0,12669538.0,12675665.0,0.8087,0
2026-08-25 01:51:00+00:00,12674082.0,12674876.0,12662366.0,12663704.0,1.13754226,0
2026-08-25 01:52:00+00:00,12663834.0,12663834.0,12651125.0,12651125.0,0.9054109,0
2026-08-25 01:53:00+00:00,12650000.0,12659770.0,12648368.0,12659770.0,1.18272292,0
2026-08-25 01:54:00+00:00,12655953.0,12666063.0,12651543.0,12666063.0,1.85338621,0
2026-08-25 01:55:00+00:00,12664412.0,12676269.0,12662500.0,12676269.0,0.46242308,0
2026-08-25 01:56:00+00:00,12673051.0,12680208.0,12668605.0,12670893.0,1.3636338,0
2026-08-25 01:57:00+00:00,12672712.0,12684271.0,12671823.0,12680565.0,1.43969086,0
2026-08-25 01:58:00+00:00,12684554.0,12700000.0,12684003.0,12699485.0,1.16815375,0
2026-08-25 01:59:00+00:00,12700000.0,12704829.0,12693574.0,12701938.0,1.8991679000000001,0
2026-08-25 02:00:00+00:00,12700293.0,12704178.0,12693197.0,12695178.0,1.16533081,0
2026-08-25 02:01:00+00:00,12693197.0,12696421.0,12688492.0,12688667.0,1.0543852,0
2026-08-25 02:02:00+00:00,12689882.0,12715000.0,12686890.0,12713599.0,2.4380292,0
2026-08-25 02:03:00+00:00,12712276.0,12717188.0,12695766.0,12699049.0,1.26652836,0
2026-08-25 02:04:00+00:00,12699208.0,12702671.0,12692340.0,12695054.0,2.13958213,0
2026-08-25 02:05:00+00:00,12694339.0,12708031.0,12689985.0,12689985.0,3.1514165,0
2026-08-25 02:06:00+00:00,12692716.0,12692716.0,12685874.0,12686451.0,0.37806863,0
2026-08-25 02:07:00+00:00,12687765.0,12696802.0,12685125.0,12691395.0,0.44661496,0
2026-08-25 02:08:00+00:00,12691034.0,12702145.0,12690869.0,12690988.0,0.8650729,0
2026-08-25 02:09:00+00:00,12690200.0,12695004.0,12685795.0,12695003.0,0.1600706,0
2026-08-25 02:10:00+00:00,12695003.0,12716405.0,12695003.0,12714600.0,0.5976041000000001,0
2026-08-25 02:11:00+00:00,12714600.0,12714600.0,12699673.0,12706114.0,1.94334917,0
2026-08-25 02:12:00+00:00,12701520.0,12704747.0,12698453.0,12698453.0,0.6151908,0
2026-08-25 02:13:00+00:00,12698380.0,12702314.0,12695161.0,12699687.0,0.33348488,0
2026-08-25 02:14:00+00:00,12699096.0,12705000.0,12698740.0,12704856.0,0.51999021,0
2026-08-25 02:15:00+00:00,12703020.0,12704411.0,12698689.0,12698689.0,0.46491046,0
2026-08-25 02:16:00+00:00,12700000.0,12705842.0,12700000.0,12705835.0,0.201,0
2026-08-25 02:17:00+00:00,12705749.0,12882500.0,12705749.0,12840921.0,17.34075414,0
2026-08-25 02:18:00+00:00,12843644.0,12872161.0,12790567.0,12869587.0,21.756471780000002,0
2026-08-25 02:19:00+00:00,12873183.0,12880446.0,12850739.0,12870160.0,11.37071825,0
2026-08-25 02:20:00+00:00,12866217.0,12900000.0,12853999.0,12868151.0,8.83688539,0
2026-08-25 02:21:00+00:00,12870666.0,12896936.0,12850401.0,12858202.0,4.42981398,0
2026-08-25 02:22:00+00:00,12858415.0,12868065.0,12830202.0,12842103.0,4.28041781,0
2026-08-25 02:23:00+00:00,12833744.0,12842470.0,12827640.0,12832808.0,3.43995121,0
2026-08-25 02:24:00+00:00,12836147.0,12854317.0,12824723.0,12852244.0,3.78197766,0
2026-08-25 02:25:00+00:00,12852077.0,12872134.0,12844555.0,12852435.0,2.01300081,0
2026-08-25 02:26:00+00:00,12858169.0,12868590.0,12847883.0,12855409.0,2.73329283,0
2026-08-25 02:27:00+00:00,12848705.0,12865797.0,12848705.0,12860000.0,0.91239267,0
2026-08-25 02:28:00+00:00,12857007.0,12886350.0,12857007.0,12881372.0,2.92529033,0
2026-08-25 02:29:00+00:00,12886411.0,12889997.0,12870159.0,12884386.0,1.89833823,0
2026-08-25 02:30:00+00:00,12882839.0,12883276.0,12866186.0,12868844.0,2.77212996,0
2026-08-25 02:31:00+00:00,12863367.0,12877612.0,12853031.0,12877243.0,1.81372692,0
2026-08-25 02:32:00+00:00,12876718.0,12880833.0,12854382.0,12861452.0,1.8250999700000001,0
2026-08-25 02:33:00+00:00,12859495.0,12869000.0,12857848.0,12862882.0,4.14395472,0
2026-08-25 02:34:00+00:00,12862379.0,12874585.0,12857837.0,12871077.0,2.26994035,0
2026-08-25 02:35:00+00:00,12866047.0,12876661.0,12863698.0,12867192.0,1.98901369,0
2026-08-25 02:36:00+00:00,12867183.0,12867183.0,12855575.0,12863264.0,0.93301469,0
2026-08-25 02:37:00+00:00,12860363.0,12867343.0,12853639.0,12865334.0,1.68603958,0
2026-08-25 02:38:00+00:00,12872134.0,12879629.0,12869059.0,12879629.0,0.96803526,0
2026-08-25 02:39:00+00:00,12878967.0,12885277.0,12870854.0,12879702.0,1.44137599,0
2026-08-25 02:40:00+00:00,12879198.0,12890000.0,12877614.0,12879370.0,1.28590983,0
2026-08-25 02:41:00+00:00,12879370.0,12918963.0,12879370.0,12915976.0,6.07500511,0
2026-08-25 02:42:00+00:00,12910971.0,12930048.0,12898387.0,12902441.0,3.5640866,0
2026-08-25 02:43:00+00:00,12902433.0,12904090.0,12874038.0,12880175.0,1.9221761800000001,0
2026-08-25 02:44:00+00:00,12881400.0,12882697.0,12858532.0,12858532.0,3.24721984,0
2026-08-25 02:45:00+00:00,12858532.0,12862192.0,12850000.0,12853880.0,1.61713044,0
2026-08-25 02:46:00+00:00,12850042.0,12863119.0,12849715.0,12854756.0,2.06811022,0
2026-08-25 02:47:00+00:00,12856805.0,12865837.0,12854478.0,12860660.0,0.94480481,0
2026-08-25 02:48:00+00:00,12860338.0,12860338.0,12842460.0,12842460.0,0.869338,0
2026-08-25 02:49:00+00:00,12843349.0,12846915.0,12832091.0,12832597.0,1.39508658,0
2026-08-25 02:50:00+00:00,12832091.0,12832091.0,12801005.0,12813358.0,3.7554326700000003,0
2026-08-25 02:51:00+00:00,12816966.0,12819274.0,12807626.0,12816317.0,2.3216121100000002,0
2026-08-25 02:52:00+00:00,12814261.0,12835314.0,12812135.0,12831155.0,1.14510797,0
2026-08-25 02:53:00+00:00,12833031.0,12851874.0,12831511.0,12848841.0,1.18157946,0
2026-08-25 02:54:00+00:00,12847977.0,12851499.0,12838625.0,12839917.0,1.16019217,0
2026-08-25 02:55:00+00:00,12839029.0,12848698.0,12833209.0,12845424.0,0.53023692,0
2026-08-25 02:56:00+00:00,12847843.0,12860749.0,12841416.0,12849102.0,1.43502889,0
2026-08-25 02:57:00+00:00,12845355.0,12858854.0,12845355.0,12850951.0,2.78884245,0
2026-08-25 02:58:00+00:00,12844294.0,12847617.0,12839879.0,12846558.0,1.01110457,0
2026-08-25 02:59:00+00:00,12846950.0,12847820.0,12836811.0,12840752.0,0.81760508,0
2026-08-25 03:00:00+00:00,12840520.0,12850398.0,12837553.0,12848253.0,0.73790651,0
2026-08-25 03:01:00+00:00,12847923.0,12848374.0,12834994.0,12837601.0,0.75263402,0
2026-08-25 03:02:00+00:00,12840131.0,12845576.0,12828427.0,12845576.0,1.70384387,0
2026-08-25 03:03:00+00:00,12847073.0,12870487.0,12845947.0,12866705.0,3.90731814,0
2026-08-25 03:04:00+00:00,12866705.0,12877450.0,12866705.0,12870456.0,2.97180741,0
2026-08-25 03:05:00+00:00,12868801.0,12881427.0,12868801.0,12869994.0,1.2258065,0
2026-08-25 03:06:00+00:00,12874701.0,12882199.0,12870389.0,12880451.0,0.63794176,0
2026-08-25 03:07:00+00:00,12884000.0,12887287.0,12879510.0,12881775.0,0.49631323,0
2026-08-25 03:08:00+00:00,12880489.0,12886000.0,12871849.0,12873880.0,0.87146736,0
2026-08-25 03:09:00+00:00,12872356.0,12881141.0,12871878.0,12871878.0,0.5177908,0
2026-08-25 03:10:00+00:00,12871878.0,12884007.0,12869576.0,12871969.0,0.87655466,0
2026-08-25 03:11:00+00:00,12878947.0,12878947.0,12863205.0,12867368.0,0.7177981,0
2026-08-25 03:12:00+00:00,12867907.0,12877130.0,12867907.0,12870142.0,0.61975058,0
2026-08-25 03:13:00+00:00,12865720.0,12877264.0,12864344.0,12875489.0,0.25175293,0
2026-08-25 03:14:00+00:00,12876033.0,12876033.0,12859267.0,12862279.0,1.00867633,0
2026-08-25 03:15:00+00:00,12860170.0,12862372.0,12852568.0,12857345.0,0.74775055,0
2026-08-25 03:16:00+00:00,12857362.0,12870341.0,12857362.0,12860971.0,1.01935472,0
2026-08-25 03:17:00+00:00,12859750.0,12859750.0,12845771.0,12849176.0,0.6309138,0
2026-08-25 03:18:00+00:00,12848342.0,12865949.0,12846049.0,12862521.0,1.90388077,0
2026-08-25 03:19:00+00:00,12865176.0,12868964.0,12858651.0,12862360.0,0.83476478,0
2026-08-25 03:20:00+00:00,12863258.0,12873363.0,12853244.0,12853299.0,1.53913093,0
2026-08-25 03:21:00+00:00,12854209.0,12858721.0,12838769.0,12856791.0,1.38080626,0
2026-08-25 03:22:00+00:00,12855861.0,12860997.0,12851599.0,12852957.0,1.03907927,0
2026-08-25 03:23:00+00:00,12854293.0,12862761.0,12852100.0,12857283.0,0.76191245,0
2026-08-25 03:24:00+00:00,12858079.0,12858079.0,12837418.0,12845727.0,1.36819549,0
2026-08-25 03:25:00+00:00,12842654.0,12845300.0,12835219.0,12837384.0,2.20905668,0
2026-08-25 03:26:00+00:00,12835339.0,12837860.0,12826450.0,12835230.0,6.19005146,0
2026-08-25 03:27:00+00:00,12837983.0,12847923.0,12837564.0,12847673.0,2.3280612400000003,0
2026-08-25 03:28:00+00:00,12848571.0,12848571.0,12839504.0,12841447.0,0.082,0
2026-08-25 03:29:00+00:00,12837999.0,12842294.0,12837536.0,12842294.0,0.22574143000000002,0
2026-08-25 03:30:00+00:00,12841154.0,12849280.0,12835894.0,12846207.0,0.77896868,0
2026-08-25 03:31:00+00:00,12846402.0,12856857.0,12845646.0,12856377.0,0.7999621,0
2026-08-25 03:32:00+00:00,12863292.0,12871136.0,12861369.0,12870966.0,1.47563612,0
2026-08-25 03:33:00+00:00,12869382.0,12875690.0,12859635.0,12859677.0,1.1957934,0
2026-08-25 03:34:00+00:00,12862704.0,12862704.0,12858194.0,12860897.0,0.30626595,0
2026-08-25 03:35:00+00:00,12857220.0,12863617.0,12851681.0,12851681.0,1.08663862,0
2026-08-25 03:36:00+00:00,12854079.0,12862455.0,12853105.0,12858017.0,0.64573635,0
2026-08-25 03:37:00+00:00,12861415.0,12864960.0,12857128.0,12861692.0,0.61839033,0
2026-08-25 03:38:00+00:00,12863310.0,12881245.0,12860399.0,12870921.0,2.40848679,0
2026-08-25 03:39:00+00:00,12873948.0,12878832.0,12862870.0,12869647.0,1.36100318,0
2026-08-25 03:40:00+00:00,12866483.0,12870085.0,12850038.0,12859364.0,1.99512886,0
2026-08-25 03:41:00+00:00,12864010.0,12870479.0,12861783.0,12870347.0,0.3227945,0
2026-08-25 03:42:00+00:00,12867047.0,12870270.0,12858566.0,12863044.0,1.12282553,0
2026-08-25 03:43:00+00:00,12858566.0,12858566.0,12842204.0,12845827.0,2.99135157,0
2026-08-25 03:44:00+00:00,12847157.0,12847158.0,12826657.0,12832210.0,2.31878687,0
2026-08-25 03:45:00+00:00,12829823.0,12842209.0,12823558.0,12838833.0,1.20753989,0
2026-08-25 03:46:00+00:00,12836959.0,12849782.0,12832774.0,12845535.0,1.19439635,0
2026-08-25 03:47:00+00:00,12847054.0,12847055.0,12841219.0,12841222.0,0.316,0
2026-08-25 03:48:00+00:00,12845621.0,12845621.0,12816341.0,12818139.0,0.9866674,0
2026-08-25 03:49:00+00:00,12818545.0,12822629.0,12797187.0,12811000.0,3.22319281,0
2026-08-25 03:50:00+00:00,12814861.0,12827179.0,12814861.0,12824901.0,0.44883322000000003,0
2026-08-25 03:51:00+00:00,12825137.0,12833277.0,12821754.0,12833277.0,0.34741854,0
2026-08-25 03:52:00+00:00,12833009.0,12847433.0,12832481.0,12843228.0,3.14535737,0
2026-08-25 03:53:00+00:00,12842656.0,12842658.0,12834854.0,12838525.0,0.3049691,0
2026-08-25 03:54:00+00:00,12840396.0,12840396.0,12818543.0,12827834.0,1.11036043,0
2026-08-25 03:55:00+00:00,12825269.0,12825270.0,12808135.0,12816495.0,1.24544037,0
2026-08-25 03:56:00+00:00,12816494.0,12820219.0,12792240.0,12792858.0,1.99163478,0
2026-08-25 03:57:00+00:00,12790670.0,12804385.0,12787191.0,12804385.0,1.71801007,0
2026-08-25 03:58:00+00:00,12801795.0,12808260.0,12797893.0,12804284.0,0.9623399,0
2026-08-25 03:59:00+00:00,12807009.0,12815651.0,12805748.0,12811069.0,0.0803116,0
2026-08-25 04:00:00+00:00,12810840.0,12818268.0,12810571.0,12816794.0,0.17781913,0
2026-08-25 04:01:00+00:00,12815255.0,12815255.0,12806783.0,12811602.0,0.0838,0
2026-08-25 04:02:00+00:00,12812475.0,12828711.0,12808064.0,12828711.0,0.47881326,0
2026-08-25 04:03:00+00:00,12830374.0,12830987.0,12820090.0,12820618.0,0.6112369599999999,0
2026-08-25 04:04:00+00:00,12815590.0,12815590.0,12795066.0,12798313.0,0.775133,0
2026-08-25 04:05:00+00:00,12795760.0,12804189.0,12790233.0,12801637.0,2.2374249600000002,0
2026-08-25 04:06:00+00:00,12801625.0,12804077.0,12782767.0,12782767.0,1.46874874,0
2026-08-25 04:07:00+00:00,12780001.0,12795148.0,12779136.0,12794298.0,0.68485253,0
2026-08-25 04:08:00+00:00,12796470.0,12800090.0,12790450.0,12800090.0,0.48316248,0
2026-08-25 04:09:00+00:00,12795414.0,12808247.0,12794494.0,12808247.0,0.4240651,0
2026-08-25 04:10:00+00:00,12806669.0,12808516.0,12793499.0,12801119.0,0.62174669,0
2026-08-25 04:11:00+00:00,12804277.0,12816706.0,12804277.0,12816706.0,0.68235176,0
2026-08-25 04:12:00+00:00,12821520.0,12824458.0,12809341.0,12813006.0,1.11449972,0
2026-08-25 04:13:00+00:00,12818997.0,12818997.0,12806278.0,12807844.0,0.6540808100000001,0
2026-08-25 04:14:00+00:00,12809475.0,12817780.0,12806788.0,12814251.0,0.1986167,0
2026-08-25 04:15:00+00:00,12814250.0,12815532.0,12804074.0,12806149.0,0.4391723,0
2026-08-25 04:16:00+00:00,12802753.0,12806455.0,12800000.0,12800000.0,0.3270268,0
2026-08-25 04:17:00+00:00,12800127.0,12807547.0,12797496.0,12801089.0,1.07758555,0
2026-08-25 04:18:00+00:00,12797539.0,12797539.0,12788545.0,12788545.0,0.38814718000000004,0
2026-08-25 04:19:00+00:00,12795088.0,12798181.0,12781479.0,12786782.0,1.20827522,0
2026-08-25 04:20:00+00:00,12788161.0,12790000.0,12778322.0,12790000.0,0.88448282,0
2026-08-25 04:21:00+00:00,12789711.0,12794162.0,12784245.0,12789865.0,0.66874302,0
2026-08-25 04:22:00+00:00,12787464.0,12800000.0,12783835.0,12796861.0,0.98306821,0
2026-08-25 04:23:00+00:00,12795593.0,12795593.0,12786838.0,12787642.0,0.94897493,0
2026-08-25 04:24:00+00:00,12785944.0,12800000.0,12782711.0,12800000.0,1.34845069,0
2026-08-25 04:25:00+00:00,12800201.0,12800201.0,12791227.0,12792341.0,0.23854648,0
2026-08-25 04:26:00+00:00,12789448.0,12789448.0,12781127.0,12782126.0,0.5193248,0
2026-08-25 04:27:00+00:00,12780600.0,12780600.0,12770003.0,12775953.0,0.44090021,0
2026-08-25 04:28:00+00:00,12776266.0,12778928.0,12770353.0,12778928.0,0.7712627,0
2026-08-25 04:29:00+00:00,12779820.0,12783298.0,12774850.0,12775613.0,0.15695109999999998,0
2026-08-25 04:30:00+00:00,12774271.0,12775963.0,12765400.0,12765570.0,0.81550496,0
2026-08-25 04:31:00+00:00,12765670.0,12768242.0,12755239.0,12756555.0,1.2231701,0
2026-08-25 04:32:00+00:00,12757884.0,12786336.0,12757884.0,12783637.0,1.06895132,0
2026-08-25 04:33:00+00:00,12785776.0,12792502.0,12780464.0,12782739.0,0.49430633,0
2026-08-25 04:34:00+00:00,12782023.0,12784604.0,12771762.0,12780100.0,0.6601074,0
2026-08-25 04:35:00+00:00,12779189.0,12791606.0,12775912.0,12789035.0,0.7261126999999999,0
2026-08-25 04:36:00+00:00,12789992.0,12789992.0,12783436.0,12784715.0,0.1582298,0
2026-08-25 04:37:00+00:00,12778453.0,12783079.0,12778124.0,12780843.0,0.503,0
2026-08-25 04:38:00+00:00,12787912.0,12793345.0,12787912.0,12788069.0,0.52552226,0
2026-08-25 04:39:00+00:00,12790352.0,12790352.0,12780765.0,12783181.0,0.56907321,0
2026-08-25 04:40:00+00:00,12779435.0,12785053.0,12774562.0,12782613.0,0.43320344,0
2026-08-25 04:41:00+00:00,12781012.0,12784831.0,12765029.0,12767204.0,0.63409194,0
2026-08-25 04:42:00+00:00,12769306.0,12770632.0,12760314.0,12760314.0,0.33093283,0
2026-08-25 04:43:00+00:00,12763445.0,12768259.0,12763312.0,12765652.0,0.53416507,0
2026-08-25 04:44:00+00:00,12765008.0,12768354.0,12764000.0,12764691.0,0.41820528,0
2026-08-25 04:45:00+00:00,12768091.0,12775654.0,12765410.0,12775654.0,0.67223264,0
2026-08-25 04:46:00+00:00,12775655.0,12781496.0,12773901.0,12778899.0,1.92107859,0
2026-08-25 04:47:00+00:00,12781492.0,12781531.0,12771993.0,12774336.0,0.67330262,0
2026-08-25 04:48:00+00:00,12772828.0,12775099.0,12765860.0,12774499.0,0.34430469,0
2026-08-25 04:49:00+00:00,12774655.0,12776043.0,12771509.0,12776043.0,0.8049698000000001,0
2026-08-25 04:50:00+00:00,12773856.0,12781074.0,12773856.0,12776278.0,1.73356208,0
2026-08-25 04:51:00+00:00,12779002.0,12781281.0,12778498.0,12778550.0,0.1798604,0
2026-08-25 04:52:00+00:00,12778550.0,12780221.0,12773592.0,12780221.0,0.4115962,0
2026-08-25 04:53:00+00:00,12779440.0,12784522.0,12770419.0,12771348.0,0.67924299,0
2026-08-25 04:54:00+00:00,12772167.0,12775598.0,12768368.0,12768368.0,0.1509629,0
2026-08-25 04:55:00+00:00,12767649.0,12773809.0,12767649.0,12771243.0,0.1165561,0
2026-08-25 04:56:00+00:00,12772250.0,12772250.0,12769422.0,12769422.0,0.015,0
2026-08-25 04:57:00+00:00,12769124.0,12772831.0,12765761.0,12772831.0,0.45433049,0
2026-08-25 04:58:00+00:00,12773990.0,12782193.0,12772142.0,12779890.0,0.38230615,0
2026-08-25 04:59:00+00:00,12779890.0,12792111.0,12779890.0,12792111.0,0.41148491,0
2026-08-25 05:00:00+00:00,12790871.0,12794278.0,12779121.0,12779980.0,2.35615323,0
2026-08-25 05:01:00+00:00,12780339.0,12798406.0,12780339.0,12798406.0,0.6849063,0
2026-08-25 05:02:00+00:00,12799999.0,12801355.0,12795650.0,12800141.0,0.75951702,0
2026-08-25 05:03:00+00:00,12798887.0,12805090.0,12797407.0,12799842.0,0.80093053,0
2026-08-25 05:04:00+00:00,12799483.0,12807566.0,12795454.0,12806910.0,0.6351249,0
2026-08-25 05:05:00+00:00,12807566.0,12807566.0,12799323.0,12807101.0,0.64035585,0
2026-08-25 05:06:00+00:00,12808434.0,12814467.0,12808175.0,12812749.0,0.6656105,0
2026-08-25 05:07:00+00:00,12810953.0,12820593.0,12810953.0,12817991.0,0.76707125,0
2026-08-25 05:08:00+00:00,12816247.0,12830077.0,12813937.0,12822016.0,4.38155233,0
2026-08-25 05:09:00+00:00,12828897.0,12828897.0,12823199.0,12825546.0,0.27984529999999996,0
2026-08-25 05:10:00+00:00,12824213.0,12824213.0,12816594.0,12818939.0,0.18130912999999999,0
2026-08-25 05:11:00+00:00,12821313.0,12825545.0,12816998.0,12819561.0,0.63269997,0
2026-08-25 05:12:00+00:00,12820110.0,12826949.0,12820110.0,12825745.0,0.5119228100000001,0
2026-08-25 05:13:00+00:00,12826949.0,12829678.0,12819665.0,12822229.0,0.54082944,0
2026-08-25 05:14:00+00:00,12819666.0,12827437.0,12818387.0,12820402.0,1.6547512400000002,0
2026-08-25 05:15:00+00:00,12820920.0,12825210.0,12814273.0,12814273.0,0.36194226,0
2026-08-25 05:16:00+00:00,12818580.0,12820610.0,12813256.0,12813256.0,0.58963131,0
2026-08-25 05:17:00+00:00,12814423.0,12822444.0,12814280.0,12814711.0,0.61105636,0
2026-08-25 05:18:00+00:00,12814711.0,12829348.0,12814711.0,12828917.0,0.6636951600000001,0
2026-08-25 05:19:00+00:00,12827146.0,12834193.0,12825063.0,12825789.0,1.22050732,0
2026-08-25 05:20:00+00:00,12824627.0,12831950.0,12820272.0,12820272.0,0.51579826,0
2026-08-25 05:21:00+00:00,12818530.0,12825367.0,12815961.0,12825367.0,0.23688554,0
2026-08-25 05:22:00+00:00,12823576.0,12826692.0,12821250.0,12821250.0,0.27536781,0
2026-08-25 05:23:00+00:00,12824586.0,12824620.0,12822738.0,12824620.0,0.0585991,0
2026-08-25 05:24:00+00:00,12823542.0,12830267.0,12816585.0,12824185.0,1.08004645,0
