kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day
liq,1708458670357,BUY,80.0,52335.5,52151.9,52151.8,77.7778,-63.3865,46.4644,0.098227,-80.725,45,31063588.0,2024-02-20
control,1708458973345,,,52030.0,,52030.0,71.1111,-5.0426,105.4533,0.032229,-22.1611,45,31291243.0,2024-02-20
control,1708459164371,,,52130.0,,52130.0,73.3333,-24.2157,86.0682,0.036658,-41.2256,45,31352997.0,2024-02-20
control,1708459349199,,,52038.0,,52038.0,71.1111,-6.5791,103.8998,0.034398,-23.5288,45,31421154.0,2024-02-20
control,1708459417175,,,51989.2,,51989.2,93.3333,2.8012,113.3839,0.057814,-14.1508,45,31440051.0,2024-02-20
control,1708459611685,,,52039.8,,52039.8,71.1111,-6.9248,103.5503,0.036053,-23.7832,45,31465287.0,2024-02-20
control,1708459637981,,,52068.0,,52068.0,71.1111,-12.3371,98.0782,0.036502,-29.17,45,31474334.0,2024-02-20
control,1708459739530,,,52083.1,,52083.1,77.7778,-15.2327,95.1506,0.038608,-32.0058,45,31492743.0,2024-02-20
control,1708459848865,,,52104.5,,52104.5,77.7778,-19.3336,91.0044,0.039354,-36.0643,45,31505609.0,2024-02-20
control,1708460054707,,,52083.3,,52083.3,77.7778,-15.271,95.1118,0.040657,-31.9161,45,31571293.0,2024-02-20
control,1708460163749,,,52115.8,,52115.8,77.7778,-21.4976,88.8164,0.041151,-38.1096,45,31583093.0,2024-02-20
control,1708460217082,,,52135.8,,52135.8,55.5556,-25.3255,84.9462,0.020233,-41.9096,45,31598069.0,2024-02-20
control,1708460219952,,,52135.8,,52135.8,55.5556,-25.3255,84.9462,0.020237,-41.9091,45,31597571.0,2024-02-20
control,1708460533823,,,52074.1,,52074.1,75.5556,-13.507,96.8953,0.038396,-30.0011,45,31670588.0,2024-02-20
control,1708460990702,,,52106.0,,52106.0,82.2222,-19.6209,90.7139,0.045181,-35.994,45,31721779.0,2024-02-20
control,1708461433739,,,52221.0,,52221.0,53.3333,-41.5995,68.4923,0.020209,-57.7142,45,31828731.0,2024-02-20
control,1708461492193,,,52198.2,,52198.2,60.0,-37.2497,72.8902,0.022341,-53.2463,45,31891494.0,2024-02-20
control,1708461738014,,,52224.1,,52224.1,64.4444,-42.1906,67.8946,0.023545,-58.0446,45,31971035.0,2024-02-20
liq,1708462112464,BUY,2.0,52457.0,52251.5,52251.5,17.7778,-66.5644,23.1949,0.125071,-102.022,45,32019256.0,2024-02-20
liq,1708462112464,BUY,2.0,52457.0,52251.5,52251.5,17.7778,-66.5644,23.1949,0.125071,-102.022,45,32019256.0,2024-02-20
control,1708462468611,,,52091.9,,52091.9,88.8889,3.0567,93.4452,0.04683,-32.4694,45,32076197.0,2024-02-20
control,1708462509123,,,52106.0,,52106.0,88.8889,0.3499,90.7139,0.047426,-35.1381,45,32079054.0,2024-02-20
control,1708462511092,,,52106.0,,52106.0,88.8889,0.3499,90.7139,0.047443,-35.1334,45,32068859.0,2024-02-20
control,1708462683606,,,52099.7,,52099.7,88.8889,1.5591,91.934,0.0494,-33.8344,45,32111362.0,2024-02-20
control,1708462939807,,,52031.1,,52031.1,80.0,-5.2539,105.2397,0.042063,-20.5726,45,32197910.0,2024-02-20
control,1708463217417,,,52045.9,,52045.9,80.0,-8.096,102.3661,0.042387,-23.3506,45,32276913.0,2024-02-20
control,1708463275537,,,52030.9,,52030.9,80.0,-5.2155,105.2785,0.042535,-20.4662,45,32279470.0,2024-02-20
control,1708463562880,,,52040.1,,52040.1,80.0,-6.9824,103.492,0.043379,-22.2008,45,32279822.0,2024-02-20
control,1708463603320,,,52052.0,,52052.0,80.0,-9.267,101.1822,0.043529,-24.4777,45,32282821.0,2024-02-20
control,1708463682870,,,52025.0,,52025.0,95.5556,-4.082,106.4245,0.060185,-19.2932,45,32278808.0,2024-02-20
control,1708464012740,,,52034.3,,52034.3,80.0,-5.8685,104.6182,0.044301,-21.0446,45,32277359.0,2024-02-20
liq,1708464392226,BUY,12.0,52394.2,52195.5,52195.4,73.3333,-54.6582,35.2088,0.123149,-89.3673,45,32375534.0,2024-02-20
liq,1708464392226,BUY,12.0,52394.2,52195.5,52195.4,73.3333,-54.6582,35.2088,0.123149,-89.3673,45,32375534.0,2024-02-20
liq,1708464419780,BUY,10.0,52405.0,52204.0,52204.0,57.7778,-56.7078,33.1407,0.144476,-91.389,45,32373262.0,2024-02-20
liq,1708464419780,BUY,10.0,52405.0,52204.0,52204.0,57.7778,-56.7078,33.1407,0.144476,-91.389,45,32373262.0,2024-02-20
liq,1708464429712,BUY,39.0,52423.3,52221.0,52221.0,57.7778,-60.1788,29.6383,0.144566,-94.8409,45,32372864.0,2024-02-20
liq,1708464429712,BUY,39.0,52423.3,52221.0,52221.0,57.7778,-60.1788,29.6383,0.144566,-94.8409,45,32372864.0,2024-02-20
control,1708464745821,,,52113.8,,52113.8,91.1111,-1.1469,89.2036,0.050717,-35.8478,45,32412125.0,2024-02-20
control,1708464853385,,,52154.0,,52154.0,68.8889,-8.854,81.4269,0.030279,-43.4804,45,32390211.0,2024-02-20
control,1708464882051,,,52159.8,,52159.8,68.8889,-9.965,80.3058,0.030306,-44.5851,45,32388256.0,2024-02-20
control,1708464993945,,,52146.0,,52146.0,68.8889,-7.3212,82.9735,0.030781,-41.9202,45,32383719.0,2024-02-20
control,1708465236686,,,52151.7,,52151.7,68.8889,-8.4133,81.8715,0.031039,-42.9619,45,32356544.0,2024-02-20
control,1708465432373,,,52176.0,,52176.0,68.8889,-13.0667,77.176,0.031457,-47.5414,45,32332096.0,2024-02-20
control,1708465476246,,,52176.0,,52176.0,68.8889,-13.0667,77.176,0.031556,-47.5344,45,32331806.0,2024-02-20
control,1708465616471,,,52148.0,,52148.0,68.8889,-7.7044,82.5868,0.032261,-42.1373,45,32327610.0,2024-02-20
control,1708466219868,,,52081.0,,52081.0,82.2222,5.1502,95.5576,0.044489,-29.1956,45,32283847.0,2024-02-20
control,1708466553141,,,52104.0,,52104.0,93.3333,0.7337,91.1012,0.054241,-33.5634,45,32265713.0,2024-02-20
control,1708467119154,,,52158.9,,52158.9,71.1111,-9.7926,80.4798,0.035337,-44.0095,45,32242453.0,2024-02-20
control,1708467164117,,,52166.0,,52166.0,71.1111,-11.1523,79.1078,0.035417,-45.3716,45,32233766.0,2024-02-20
control,1708467359029,,,52239.7,,52239.7,62.2222,-25.2446,64.8881,0.023764,-59.4139,45,32217907.0,2024-02-20
control,1708467520108,,,52208.4,,52208.4,66.6667,-19.2645,70.9222,0.030095,-53.3633,45,32250837.0,2024-02-20
control,1708467566159,,,52207.3,,52207.3,66.6667,-19.0542,71.1344,0.030181,-53.1523,45,32249248.0,2024-02-20
control,1708467567783,,,52207.3,,52207.3,66.6667,-19.0542,71.1344,0.030181,-53.1523,45,32249248.0,2024-02-20
control,1708467801478,,,52179.5,,52179.5,71.1111,-13.7366,76.5001,0.035783,-47.8547,45,32233103.0,2024-02-20
control,1708467819259,,,52165.3,,52165.3,71.1111,-11.0182,79.243,0.035813,-45.1453,45,32231861.0,2024-02-20
control,1708468182013,,,52205.9,,52205.9,66.6667,-18.7866,71.4045,0.030747,-52.8906,45,32189233.0,2024-02-20
control,1708468200768,,,52207.9,,52207.9,66.6667,-19.1689,71.0187,0.030752,-53.2715,45,32189120.0,2024-02-20
liq,1708468597850,BUY,9.0,52468.3,52262.0,52262.0,17.7778,-68.7038,21.0363,0.126506,-102.564,45,32179898.0,2024-02-20
liq,1708468597850,BUY,9.0,52468.3,52262.0,52262.0,17.7778,-68.7038,21.0363,0.126506,-102.564,45,32179898.0,2024-02-20
control,1708468974782,,,52283.5,,52283.5,62.2222,-33.6009,56.4564,0.027064,-67.4673,45,32200079.0,2024-02-20
control,1708469047827,,,52311.6,,52311.6,75.5556,-38.9545,51.0544,0.037618,-72.7095,45,32237295.0,2024-02-20
control,1708469406680,,,52350.0,,52350.0,73.3333,-46.2611,43.6817,0.037243,-79.5625,45,32403678.0,2024-02-20
control,1708469454558,,,52362.9,,52362.9,73.3333,-48.7133,41.2074,0.037501,-81.9851,45,32410347.0,2024-02-20
control,1708469626588,,,52353.7,,52353.7,73.3333,-46.9646,42.9719,0.037926,-80.2081,45,32419620.0,2024-02-20
control,1708469712774,,,52344.0,,52344.0,73.3333,-45.1202,44.833,0.038231,-78.3364,45,32430619.0,2024-02-20
control,1708469742677,,,52344.0,,52344.0,73.3333,-45.1202,44.833,0.038276,-78.3328,45,32431801.0,2024-02-20
control,1708469947323,,,52284.5,,52284.5,62.2222,-33.7915,56.264,0.027045,-67.0018,45,32435571.0,2024-02-20
control,1708470337289,,,52370.0,,52370.0,73.3333,-50.0624,39.846,0.040226,-82.8326,45,32562950.0,2024-02-20
liq,1708470768747,BUY,1.0,52709.1,52509.9,52509.8,37.7778,-114.0746,-14.7693,0.023805,-146.1727,45,32669072.0,2024-02-20
liq,1708470768747,BUY,1.0,52709.1,52509.9,52509.8,37.7778,-114.0746,-14.7693,0.023805,-146.1727,45,32669072.0,2024-02-20
control,1708471763850,,,52364.0,,52364.0,86.6667,-48.9224,51.0374,0.044519,-79.6081,45,33026292.0,2024-02-20
liq,1708472211756,SELL,12.0,52077.6,52290.8,52290.8,73.3333,5.8034,106.3129,0.231717,-24.649,45,33120205.0,2024-02-20
liq,1708472211756,SELL,12.0,52077.6,52290.8,52290.8,73.3333,5.8034,106.3129,0.231717,-24.649,45,33120205.0,2024-02-20
control,1708473063734,,,52328.0,,52328.0,91.1111,-2.1848,57.9522,0.048543,-71.9106,45,33145670.0,2024-02-20
control,1708473429701,,,52357.0,,52357.0,88.8889,2.2697,52.3812,0.04686,-77.2981,45,33135536.0,2024-02-20
control,1728778516602,,,63174.5,,63174.5,64.7059,-36.7332,43.2524,0.075356,-39.3826,17,5132026.0,2024-10-13
control,1728778875140,,,63079.9,,63079.9,64.7059,-11.8132,58.3142,0.07529,-23.7725,17,5164839.0,2024-10-13
control,1728779238416,,,63197.2,,63197.2,70.5882,-30.3523,39.645,0.077482,-42.0123,17,5148920.0,2024-10-13
liq,1728782042150,SELL,1.0,62719.0,62957.4,62957.4,88.2353,-4.4168,-44.2994,0.333766,35.5003,17,4739441.0,2024-10-13
liq,1728782042150,SELL,1.0,62719.0,62957.4,62957.4,88.2353,-4.4168,-44.2994,0.333766,35.5003,17,4739441.0,2024-10-13
liq,1728782296041,SELL,18.0,62631.1,62851.7,62851.7,58.8235,49.7101,-30.327,0.285269,50.9105,17,4630998.0,2024-10-13
liq,1728782296041,SELL,18.0,62631.1,62851.7,62851.7,58.8235,49.7101,-30.327,0.285269,50.9105,17,4630998.0,2024-10-13
liq,1728782343103,SELL,8.0,62600.8,62809.5,62809.6,58.8235,54.5743,-25.5015,0.218788,55.6817,17,4660810.0,2024-10-13
liq,1728782343103,SELL,8.0,62600.8,62809.5,62809.6,58.8235,54.5743,-25.5015,0.218788,55.6817,17,4660810.0,2024-10-13
liq,1728782358053,SELL,4.0,62561.6,62804.4,62804.4,47.0588,60.8744,-19.2517,0.28961,61.9464,17,4668752.0,2024-10-13
liq,1728782358053,SELL,4.0,62561.6,62804.4,62804.4,47.0588,60.8744,-19.2517,0.28961,61.9464,17,4668752.0,2024-10-13
liq,1728782412170,SELL,2.0,62547.6,62790.0,62784.5,47.0588,63.1263,-17.0177,0.245567,64.0821,17,4695216.0,2024-10-13
liq,1728782412170,SELL,2.0,62547.6,62790.0,62784.5,47.0588,63.1263,-17.0177,0.245567,64.0821,17,4695216.0,2024-10-13
control,1728782975610,,,62928.2,,62928.2,94.1176,2.2629,-77.3964,0.114012,3.2528,17,4750927.0,2024-10-13
control,1728784170835,,,62908.0,,62908.0,64.7059,5.4746,-74.2102,0.077913,7.1396,17,4690247.0,2024-10-13
control,1728785094723,,,62867.3,,62867.3,64.7059,11.9521,-67.7843,0.087272,13.7441,17,4730284.0,2024-10-13
liq,1728785463140,SELL,3.0,62460.2,62700.1,62702.0,5.8824,77.2075,-3.0486,0.22547,78.8281,17,4763521.0,2024-10-13
liq,1728785463140,SELL,3.0,62460.2,62700.1,62702.0,5.8824,77.2075,-3.0486,0.22547,78.8281,17,4763521.0,2024-10-13
control,1728785926742,,,62740.6,,62740.6,23.5294,32.1705,-47.7269,0.025231,33.1976,17,4833893.0,2024-10-13
control,1728786866423,,,62792.0,,62792.0,35.2941,23.9584,-55.8736,0.050966,25.4314,17,4799383.0,2024-10-13
control,1728787054733,,,62755.4,,62755.4,23.5294,29.8046,-50.074,0.030105,31.5752,17,4782479.0,2024-10-13
control,1728787293411,,,62768.0,,62768.0,23.5294,27.7912,-52.0713,0.031683,29.8137,17,4766414.0,2024-10-13
control,1728787448696,,,62798.0,,62798.0,35.2941,23.0007,-56.8237,0.052374,25.2569,17,4748990.0,2024-10-13
control,1728787901559,,,62754.0,,62754.0,23.5294,30.0283,-49.852,0.033019,32.4204,17,4742539.0,2024-10-13
control,1728788367657,,,62821.5,,62821.5,41.1765,19.2513,-60.5432,0.055493,21.8828,17,4736575.0,2024-10-13
control,1728789165535,,,62786.1,,62786.1,41.1765,24.9004,-54.9391,0.059317,28.6747,17,4679685.0,2024-10-13
liq,1728789753041,SELL,1.0,62393.2,62616.8,62616.8,0.0,88.0288,7.6865,0.113812,92.07,17,4674400.0,2024-10-13
liq,1728789753041,SELL,1.0,62393.2,62616.8,62616.8,0.0,88.0288,7.6865,0.113812,92.07,17,4674400.0,2024-10-13
control,1728790561997,,,62692.6,,62692.6,58.8235,39.8515,-40.107,0.075629,44.1467,17,4669296.0,2024-10-13
control,1728790564401,,,62692.6,,62692.6,58.8235,39.8515,-40.107,0.07563,44.1466,17,4669298.0,2024-10-13
control,1728790685210,,,62682.2,,62682.2,58.8235,41.5173,-38.4545,0.076284,45.7993,17,4671465.0,2024-10-13
control,1728790947325,,,62660.1,,62660.1,58.8235,45.0589,-34.9411,0.078272,49.385,17,4672563.0,2024-10-13
control,1728790982618,,,62661.3,,62661.3,58.8235,44.8666,-35.132,0.078275,49.1941,17,4672586.0,2024-10-13
control,1728791018153,,,62648.0,,62648.0,47.0588,46.9991,-33.0164,0.06277,51.3276,17,4672596.0,2024-10-13
control,1728791917153,,,62649.8,,62649.8,50.0,46.7104,-23.3361,0.066825,50.834,16,4702372.0,2024-10-13
control,1728792037355,,,62665.8,,62665.8,56.25,44.1452,-25.8834,0.083579,48.294,16,4700976.0,2024-10-13
control,1728792248085,,,62701.9,,62701.9,56.25,38.3624,-31.6259,0.084197,42.5725,16,4697113.0,2024-10-13
control,1728792447172,,,62701.9,,62701.9,56.25,38.3624,-31.6259,0.084607,42.6821,16,4689510.0,2024-10-13
control,1728793151424,,,62769.9,,62769.9,25.0,27.4877,-42.4248,0.039267,32.2356,16,4658419.0,2024-10-13
control,1728793610397,,,62768.9,,62768.9,20.0,27.6474,98.0519,0.040698,32.6852,15,4642456.0,2024-10-13
control,1728794999904,,,62768.0,,62768.0,33.3333,27.7912,-32.1655,0.045227,35.0397,15,4515717.0,2024-10-13
control,1728797334261,,,62921.4,,62921.4,92.8571,3.3438,73.5776,0.125588,11.7788,14,4456679.0,2024-10-13
control,1728797666026,,,62884.0,,62884.0,78.5714,9.2933,79.5689,0.104516,17.7593,14,4467093.0,2024-10-13
control,1728799494317,,,62861.9,,62861.9,85.7143,2.8094,83.1125,0.10929,21.7883,14,4438776.0,2024-10-13
control,1728804546796,,,62726.1,,62726.1,28.5714,24.4651,104.9421,0.048662,43.564,14,4514866.0,2024-10-13
control,1728805717622,,,62694.5,,62694.5,35.7143,29.5178,-10.5002,0.067699,48.7083,14,4515278.0,2024-10-13
control,1728805856852,,,62688.2,,62688.2,35.7143,30.5257,-9.4963,0.066983,49.7688,14,4510357.0,2024-10-13
control,1728806446022,,,62798.5,,62798.5,64.2857,12.908,-27.0437,0.093891,31.8116,14,4550187.0,2024-10-13
control,1728806490751,,,62807.0,,62807.0,64.2857,11.5529,-28.3934,0.094168,30.4485,14,4551250.0,2024-10-13
control,1728807024008,,,62845.4,,62845.4,64.2857,5.4356,-34.4863,0.100521,24.2551,14,4573013.0,2024-10-13
control,1728807348581,,,62858.7,,62858.7,85.7143,3.3186,-36.5949,0.117792,22.1122,14,4584064.0,2024-10-13
control,1728807485159,,,62910.4,,62910.4,85.7143,-4.9022,-44.7828,0.118546,13.8775,14,4586421.0,2024-10-13
control,1728807778543,,,62900.0,,62900.0,85.7143,-3.2496,-43.1368,0.120837,15.7663,14,4586358.0,2024-10-13
control,1728807870985,,,62879.1,,62879.1,85.7143,0.0732,-39.8273,0.121005,19.1068,14,4585709.0,2024-10-13
control,1728808554018,,,62869.2,,62869.2,85.7143,1.6479,-38.2589,0.122024,20.8406,14,4573058.0,2024-10-13
control,1728809400931,,,62794.0,,62794.0,78.5714,13.6255,-26.329,0.114347,32.6639,14,4616291.0,2024-10-13
control,1728810288539,,,62807.9,,62807.9,78.5714,11.4094,-28.5363,0.115209,30.1345,14,4658914.0,2024-10-13
control,1728810822107,,,62765.4,,62765.4,35.7143,18.1884,-21.7844,0.065378,36.9743,14,4659177.0,2024-10-13
control,1728812082696,,,62744.1,,62744.1,42.8571,21.5893,-18.397,0.072668,40.3647,14,4670285.0,2024-10-13
control,1728812108472,,,62744.1,,62744.1,42.8571,21.5893,-18.397,0.072668,40.3647,14,4670282.0,2024-10-13
control,1728812710946,,,62802.0,,62802.0,78.5714,12.3499,-27.5995,0.118639,30.9603,14,4692029.0,2024-10-13
control,1728813383709,,,62812.4,,62812.4,85.7143,0.6915,-29.2507,0.126978,29.1695,14,4720124.0,2024-10-13
control,1728813991152,,,62766.0,,62766.0,42.8571,18.0926,-21.8798,0.069702,37.0642,14,4648856.0,2024-10-13
control,1728814022771,,,62768.0,,62768.0,42.8571,17.7734,-22.1977,0.069724,36.7434,14,4648963.0,2024-10-13
control,1728814869792,,,62742.2,,62742.2,42.8571,11.8809,-18.0948,0.081343,40.9065,14,4576710.0,2024-10-13
control,1728815379155,,,62774.1,,62774.1,42.8571,6.7932,-23.1673,0.083306,35.8632,14,4529279.0,2024-10-13
control,1728817174871,,,62663.1,,62663.1,28.5714,24.519,-5.4945,0.064734,52.4646,14,4560570.0,2024-10-13
control,1728817624026,,,62733.1,,62733.1,42.8571,13.3332,-16.6468,0.088617,40.9928,14,4561675.0,2024-10-13
liq,1728818127123,SELL,1779.0,62386.0,62616.0,62621.2,0.0,69.0449,38.8981,0.01113,96.6918,14,4529038.0,2024-10-13
liq,1728818127123,SELL,1779.0,62386.0,62616.0,62621.2,0.0,69.0449,38.8981,0.01113,96.6918,14,4529038.0,2024-10-13
liq,1728818171131,SELL,4.0,62383.6,62628.0,62628.0,0.0,69.4323,39.2843,0.012139,97.0201,14,4533207.0,2024-10-13
liq,1728818171131,SELL,4.0,62383.6,62628.0,62628.0,0.0,69.4323,39.2843,0.012139,97.0201,14,4533207.0,2024-10-13
liq,1728818721185,SELL,2.0,62338.5,62580.3,62580.4,0.0,76.7172,36.5109,0.002019,102.2659,15,4439198.0,2024-10-13
liq,1728818721185,SELL,2.0,62338.5,62580.3,62580.4,0.0,76.7172,36.5109,0.002019,102.2659,15,4439198.0,2024-10-13
liq,1728819692080,SELL,1.0,62296.7,62542.0,62542.1,0.0,83.4785,174.5936,0.018449,107.3981,15,4448911.0,2024-10-13
liq,1728819692080,SELL,1.0,62296.7,62542.0,62542.1,0.0,83.4785,174.5936,0.018449,107.3981,15,4448911.0,2024-10-13
liq,1728819711054,SELL,2.0,62293.2,62542.0,62542.0,0.0,84.045,175.1653,0.018459,107.9659,15,4448393.0,2024-10-13
liq,1728819711054,SELL,2.0,62293.2,62542.0,62542.0,0.0,84.045,175.1653,0.018459,107.9659,15,4448393.0,2024-10-13
liq,1728819733065,SELL,7.0,62275.6,62518.0,62518.5,0.0,86.8949,36.6114,0.000966,110.7453,16,4451559.0,2024-10-13
liq,1728819733065,SELL,7.0,62275.6,62518.0,62518.5,0.0,86.8949,36.6114,0.000966,110.7453,16,4451559.0,2024-10-13
liq,1728819742040,SELL,1.0,62267.8,62500.1,62500.2,0.0,88.1585,37.8686,0.007347,111.5385,16,4479851.0,2024-10-13
liq,1728819742040,SELL,1.0,62267.8,62500.1,62500.2,0.0,88.1585,37.8686,0.007347,111.5385,16,4479851.0,2024-10-13
control,1728820580878,,,62564.4,,62564.4,12.5,40.3334,131.0587,0.023367,61.3744,16,4590456.0,2024-10-13
control,1728820636584,,,62540.3,,62540.3,12.5,44.2024,134.9627,0.024635,65.1731,16,4594782.0,2024-10-13
control,1728822561194,,,62656.1,,62656.1,25.0,25.6389,116.2314,0.042845,46.0114,16,4512059.0,2024-10-13
control,1728822807717,,,62675.4,,62675.4,43.75,22.5517,113.1163,0.073017,42.8159,16,4519417.0,2024-10-13
control,1728824193847,,,62624.0,,62624.0,31.25,30.7779,121.4168,0.047929,50.4779,16,4523991.0,2024-10-13
control,1728824237415,,,62624.0,,62624.0,31.25,30.7779,121.4168,0.048014,50.4646,16,4519096.0,2024-10-13
control,1728824308605,,,62624.0,,62624.0,31.25,30.7779,121.4168,0.048048,50.4593,16,4517155.0,2024-10-13
control,1728825789396,,,62742.6,,62742.6,87.5,1.8153,102.2847,0.09172,30.7568,16,4456989.0,2024-10-13
control,1728827213830,,,62659.0,,62659.0,31.25,15.1597,115.7632,0.051668,43.8549,16,4412955.0,2024-10-13
control,1728828125571,,,62580.1,,62580.1,12.5,27.7867,128.517,0.038222,56.1342,16,4399960.0,2024-10-13
control,1728828784321,,,62556.3,,62556.3,18.75,31.6018,132.3705,0.043592,59.3573,16,4410215.0,2024-10-13
liq,1728830052181,SELL,1.0,62254.8,62493.1,62493.2,0.0,80.1849,29.9348,0.056269,104.9732,17,4259822.0,2024-10-13
liq,1728830052181,SELL,1.0,62254.8,62493.1,62493.2,0.0,80.1849,29.9348,0.056269,104.9732,17,4259822.0,2024-10-13
liq,1728830681123,SELL,6.0,62198.8,62442.3,62442.3,0.0,89.2605,38.9652,0.00624,112.4363,17,4238660.0,2024-10-13
liq,1728830681123,SELL,6.0,62198.8,62442.3,62442.3,0.0,89.2605,38.9652,0.00624,112.4363,17,4238660.0,2024-10-13
liq,1728830713115,SELL,1.0,62182.3,62414.2,62414.3,0.0,91.9376,41.629,0.007591,114.9906,17,4241798.0,2024-10-13
liq,1728830713115,SELL,1.0,62182.3,62414.2,62414.3,0.0,91.9376,41.629,0.007591,114.9906,17,4241798.0,2024-10-13
liq,1728830805051,SELL,238.0,62144.7,62377.0,62377.0,0.0,98.0437,37.6669,0.006933,120.3284,18,4277694.0,2024-10-13
liq,1728830805051,SELL,238.0,62144.7,62377.0,62377.0,0.0,98.0437,37.6669,0.006933,120.3284,18,4277694.0,2024-10-13
liq,1728830807097,SELL,366.0,62133.5,62352.0,62352.1,0.0,99.8639,39.4763,0.008895,121.9893,18,4286165.0,2024-10-13
liq,1728830807097,SELL,366.0,62133.5,62352.0,62352.1,0.0,99.8639,39.4763,0.008895,121.9893,18,4286165.0,2024-10-13
liq,1728830808093,SELL,1.0,62120.4,62362.7,62362.7,0.0,101.9938,41.5934,0.009169,124.101,18,4287350.0,2024-10-13
liq,1728830808093,SELL,1.0,62120.4,62362.7,62362.7,0.0,101.9938,41.5934,0.009169,124.101,18,4287350.0,2024-10-13
liq,1728830819086,SELL,4.0,62100.3,62344.1,62344.2,0.0,105.2635,34.8087,0.000195,127.3383,19,4288732.0,2024-10-13
liq,1728830819086,SELL,4.0,62100.3,62344.1,62344.2,0.0,105.2635,34.8087,0.000195,127.3383,19,4288732.0,2024-10-13
liq,1728830904105,SELL,6.0,62069.2,62299.5,62299.6,0.0,110.3268,29.8069,0.019749,130.158,20,4392508.0,2024-10-13
liq,1728830904105,SELL,6.0,62069.2,62299.5,62299.6,0.0,110.3268,29.8069,0.019749,130.158,20,4392508.0,2024-10-13
liq,1728830922065,SELL,5.0,62065.8,62302.0,62302.1,0.0,110.8806,30.3564,0.02338,130.2604,20,4399967.0,2024-10-13
liq,1728830922065,SELL,5.0,62065.8,62302.0,62302.1,0.0,110.8806,30.3564,0.02338,130.2604,20,4399967.0,2024-10-13
liq,1728830939069,SELL,36.0,62041.8,62280.1,62280.1,0.0,114.7919,64.3693,0.016332,132.5421,20,4471107.0,2024-10-13
liq,1728830939069,SELL,36.0,62041.8,62280.1,62280.1,0.0,114.7919,64.3693,0.016332,132.5421,20,4471107.0,2024-10-13
liq,1728830942065,SELL,25.0,62039.6,62280.1,62280.1,0.0,115.1506,64.7262,0.016581,132.8282,20,4469188.0,2024-10-13
liq,1728830942065,SELL,25.0,62039.6,62280.1,62280.1,0.0,115.1506,64.7262,0.016581,132.8282,20,4469188.0,2024-10-13
liq,1728831174021,SELL,50.0,61988.4,62235.8,62235.8,0.0,113.3919,32.8476,0.032933,138.118,21,4552353.0,2024-10-13
liq,1728831174021,SELL,50.0,61988.4,62235.8,62235.8,0.0,113.3919,32.8476,0.032933,138.118,21,4552353.0,2024-10-13
liq,1728831284080,SELL,45.0,61968.6,62190.0,62190.1,0.0,116.6233,36.0533,0.002173,140.5569,21,4570538.0,2024-10-13
liq,1728831284080,SELL,45.0,61968.6,62190.0,62190.1,0.0,116.6233,36.0533,0.002173,140.5569,21,4570538.0,2024-10-13
liq,1728831288146,SELL,7.0,61947.2,62173.6,62167.5,0.0,120.1181,39.5203,0.005178,143.7363,21,4583733.0,2024-10-13
liq,1728831288146,SELL,7.0,61947.2,62173.6,62167.5,0.0,120.1181,39.5203,0.005178,143.7363,21,4583733.0,2024-10-13
liq,1728831411024,SELL,122.0,61931.5,62165.0,62165.0,0.0,122.6836,72.2217,0.015634,143.8488,21,4648972.0,2024-10-13
liq,1728831411024,SELL,122.0,61931.5,62165.0,62165.0,0.0,122.6836,72.2217,0.015634,143.8488,21,4648972.0,2024-10-13
control,1728831937063,,,62271.9,,62271.9,72.7273,67.3495,-22.8053,0.056497,85.6888,22,4683614.0,2024-10-13
liq,1728832701037,SELL,19.0,61896.5,62133.9,62133.9,0.0,128.4076,37.706,0.00543,142.2506,21,4576919.0,2024-10-13
liq,1728832701037,SELL,19.0,61896.5,62133.9,62133.9,0.0,128.4076,37.706,0.00543,142.2506,21,4576919.0,2024-10-13
liq,1728832781076,SELL,613.0,61862.6,62100.0,62100.1,0.0,133.9579,43.2066,0.012503,146.8067,21,4595709.0,2024-10-13
liq,1728832781076,SELL,613.0,61862.6,62100.0,62100.1,0.0,133.9579,43.2066,0.012503,146.8067,21,4595709.0,2024-10-13
liq,1728833022172,SELL,41.0,61840.8,62078.1,62078.1,0.0,137.5303,36.7103,0.001292,149.2829,22,4617544.0,2024-10-13
liq,1728833022172,SELL,41.0,61840.8,62078.1,62078.1,0.0,137.5303,36.7103,0.001292,149.2829,22,4617544.0,2024-10-13
liq,1728833219090,SELL,51.0,61802.0,62039.0,62039.0,0.0,143.8947,43.0115,0.011938,154.2737,22,4656966.0,2024-10-13
liq,1728833219090,SELL,51.0,61802.0,62039.0,62039.0,0.0,143.8947,43.0115,0.011938,154.2737,22,4656966.0,2024-10-13
liq,1728833361081,SELL,37.0,61784.6,62025.9,62025.9,0.0,146.7515,35.804,0.002723,156.5329,23,4670532.0,2024-10-13
liq,1728833361081,SELL,37.0,61784.6,62025.9,62025.9,0.0,146.7515,35.804,0.002723,156.5329,23,4670532.0,2024-10-13
liq,1728833399051,SELL,18.0,61761.4,62006.0,62006.0,0.0,150.563,39.5738,0.004332,160.1371,23,4677147.0,2024-10-13
liq,1728833399051,SELL,18.0,61761.4,62006.0,62006.0,0.0,150.563,39.5738,0.004332,160.1371,23,4677147.0,2024-10-13
