date_prev,date,close_prev,close,r,r_bps,nights,tick_yen,cost_bps_cons,cost_bps_opt,r_net_bps_cons,r_net_bps_opt,pnl_yen_cons,price_scale_splice,is_TOM,is_WD-Mon,is_WD-Tue,is_WD-Wed,is_WD-Thu,is_WD-Fri,is_PH,is_SQm,is_SQq,split,decade,year
2012-07-06,2012-07-09,9110.0,8970.0,-0.015367727771679496,-153.67727771679495,3,1.0,2.195389681668496,0.0,-155.87266739846345,-153.67727771679495,-142.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-07-09,2012-07-10,8970.0,8930.0,-0.004459308807134854,-44.59308807134854,1,1.0,2.229654403567447,0.0,-46.822742474915984,-44.59308807134854,-42.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-07-10,2012-07-11,8930.0,8940.0,0.0011198208286673506,11.198208286673506,1,1.0,2.2396416573348263,0.0,8.95856662933868,11.198208286673506,8.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-07-11,2012-07-12,8940.0,8790.0,-0.016778523489932917,-167.78523489932917,1,1.0,2.237136465324385,0.0,-170.02237136465357,-167.78523489932917,-152.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-07-12,2012-07-13,8790.0,8780.0,-0.0011376564277588708,-11.376564277588708,1,1.0,2.2753128555176336,0.0,-13.65187713310634,-11.376564277588708,-12.0,False,False,False,False,False,False,True,True,True,False,val,2010s,2012
2012-07-13,2012-07-17,8780.0,8840.0,0.006833712984054774,68.33712984054773,4,1.0,2.277904328018223,0.0,66.05922551252951,68.33712984054773,58.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-07-17,2012-07-18,8840.0,8820.0,-0.002262443438914019,-22.62443438914019,1,1.0,2.262443438914027,0.0,-24.886877828054217,-22.62443438914019,-22.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-07-18,2012-07-19,8820.0,8880.0,0.006802721088435382,68.02721088435382,1,1.0,2.2675736961451247,0.0,65.7596371882087,68.02721088435382,58.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-07-19,2012-07-20,8880.0,8760.0,-0.013513513513513487,-135.13513513513487,1,1.0,2.2522522522522523,0.0,-137.38738738738712,-135.13513513513487,-122.0,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-07-20,2012-07-23,8760.0,8590.0,-0.019406392694063967,-194.06392694063967,3,1.0,2.2831050228310503,0.0,-196.34703196347073,-194.06392694063967,-172.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-07-23,2012-07-24,8590.0,8550.0,-0.00465657741559955,-46.5657741559955,1,1.0,2.3282887077997674,0.0,-48.89406286379526,-46.5657741559955,-42.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-07-24,2012-07-25,8550.0,8450.0,-0.011695906432748537,-116.95906432748538,1,1.0,2.339181286549708,0.0,-119.29824561403508,-116.95906432748538,-102.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-07-25,2012-07-26,8450.0,8530.0,0.00946745562130169,94.6745562130169,1,1.0,2.366863905325444,0.0,92.30769230769145,94.6745562130169,78.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-07-26,2012-07-27,8530.0,8640.0,0.01289566236811246,128.9566236811246,1,1.0,2.3446658851113718,0.0,126.61195779601323,128.9566236811246,108.0,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-07-27,2012-07-30,8640.0,8700.0,0.00694444444444442,69.4444444444442,3,1.0,2.314814814814815,0.0,67.12962962962939,69.4444444444442,58.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-07-30,2012-07-31,8700.0,8790.0,0.010344827586206806,103.44827586206806,1,1.0,2.2988505747126435,0.0,101.14942528735541,103.44827586206806,88.0,False,True,False,True,False,False,False,False,False,False,val,2010s,2012
2012-07-31,2012-08-01,8790.0,8720.0,-0.007963594994311762,-79.63594994311762,1,1.0,2.2753128555176336,0.0,-81.91126279863526,-79.63594994311762,-72.0,False,True,False,False,True,False,False,False,False,False,val,2010s,2012
2012-08-01,2012-08-02,8720.0,8730.0,0.0011467889908256534,11.467889908256534,1,1.0,2.293577981651376,0.0,9.174311926605158,11.467889908256534,8.0,False,True,False,False,False,True,False,False,False,False,val,2010s,2012
2012-08-02,2012-08-03,8730.0,8630.0,-0.01145475372279492,-114.54753722794919,1,1.0,2.290950744558992,0.0,-116.83848797250819,-114.54753722794919,-102.0,False,True,False,False,False,False,True,False,False,False,val,2010s,2012
2012-08-03,2012-08-06,8630.0,8820.0,0.022016222479721792,220.16222479721793,3,1.0,2.317497103128621,0.0,217.8447276940893,220.16222479721793,188.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-08-06,2012-08-07,8820.0,8890.0,0.007936507936507908,79.36507936507908,1,1.0,2.2675736961451247,0.0,77.09750566893396,79.36507936507908,68.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-08-07,2012-08-08,8890.0,8960.0,0.007874015748031482,78.74015748031482,1,1.0,2.249718785151856,0.0,76.49043869516296,78.74015748031482,68.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-08-08,2012-08-09,8960.0,9060.0,0.01116071428571419,111.60714285714191,1,1.0,2.232142857142857,0.0,109.37499999999905,111.60714285714191,98.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-08-09,2012-08-10,9060.0,8970.0,-0.009933774834437137,-99.33774834437136,1,1.0,2.207505518763797,0.0,-101.54525386313516,-99.33774834437136,-92.0,False,False,False,False,False,False,True,False,True,False,val,2010s,2012
2012-08-10,2012-08-13,8970.0,8960.0,-0.0011148272017836858,-11.148272017836858,3,1.0,2.229654403567447,0.0,-13.377926421404304,-11.148272017836858,-12.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-08-13,2012-08-14,8960.0,9010.0,0.005580357142857206,55.80357142857206,1,1.0,2.232142857142857,0.0,53.57142857142921,55.80357142857206,48.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-08-14,2012-08-15,9010.0,9000.0,-0.0011098779134295356,-11.098779134295356,1,1.0,2.219755826859046,0.0,-13.318534961154402,-11.098779134295356,-12.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-08-15,2012-08-16,9000.0,9160.0,0.01777777777777767,177.7777777777767,1,1.0,2.2222222222222223,0.0,175.55555555555446,177.7777777777767,158.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-08-16,2012-08-17,9160.0,9250.0,0.009825327510917026,98.25327510917026,1,1.0,2.183406113537118,0.0,96.06986899563314,98.25327510917026,88.0,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-08-17,2012-08-20,9250.0,9270.0,0.00216216216216214,21.6216216216214,3,1.0,2.1621621621621623,0.0,19.45945945945924,21.6216216216214,18.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-08-20,2012-08-21,9270.0,9250.0,-0.0021574973031284195,-21.574973031284195,1,1.0,2.157497303128371,0.0,-23.732470334412564,-21.574973031284195,-22.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-08-21,2012-08-22,9250.0,9210.0,-0.00432432432432428,-43.2432432432428,1,1.0,2.1621621621621623,0.0,-45.40540540540496,-43.2432432432428,-42.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-08-22,2012-08-23,9210.0,9240.0,0.0032573289902280145,32.573289902280145,1,1.0,2.1715526601520088,0.0,30.401737242128135,32.573289902280145,28.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-08-23,2012-08-24,9240.0,9150.0,-0.009740259740259716,-97.40259740259715,1,1.0,2.1645021645021645,0.0,-99.56709956709932,-97.40259740259715,-92.0,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-08-24,2012-08-27,9150.0,9180.0,0.003278688524590123,32.78688524590123,3,1.0,2.185792349726776,0.0,30.601092896174457,32.78688524590123,28.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-08-27,2012-08-28,9180.0,9120.0,-0.006535947712418277,-65.35947712418277,1,1.0,2.178649237472767,0.0,-67.53812636165554,-65.35947712418277,-62.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-08-28,2012-08-29,9120.0,9160.0,0.004385964912280604,43.85964912280605,1,1.0,2.192982456140351,0.0,41.6666666666657,43.85964912280605,38.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-08-29,2012-08-30,9160.0,9060.0,-0.01091703056768556,-109.17030567685559,1,1.0,2.183406113537118,0.0,-111.35371179039271,-109.17030567685559,-102.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-08-30,2012-08-31,9060.0,8940.0,-0.013245033112582738,-132.45033112582738,1,1.0,2.207505518763797,0.0,-134.65783664459119,-132.45033112582738,-122.0,False,True,False,False,False,False,True,False,False,False,val,2010s,2012
2012-08-31,2012-09-03,8940.0,8870.0,-0.007829977628635354,-78.29977628635353,3,1.0,2.237136465324385,0.0,-80.53691275167792,-78.29977628635353,-72.0,False,True,True,False,False,False,False,False,False,False,val,2010s,2012
2012-09-03,2012-09-04,8870.0,8870.0,0.0,0.0,1,1.0,2.254791431792559,0.0,-2.254791431792559,0.0,-2.0,False,True,False,True,False,False,False,False,False,False,val,2010s,2012
2012-09-04,2012-09-05,8870.0,8770.0,-0.011273957158962844,-112.73957158962844,1,1.0,2.254791431792559,0.0,-114.994363021421,-112.73957158962844,-102.0,False,True,False,False,True,False,False,False,False,False,val,2010s,2012
2012-09-05,2012-09-06,8770.0,8770.0,0.0,0.0,1,1.0,2.280501710376283,0.0,-2.280501710376283,0.0,-2.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-09-06,2012-09-07,8770.0,8960.0,0.02166476624857472,216.6476624857472,1,1.0,2.280501710376283,0.0,214.3671607753709,216.6476624857472,188.0,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-09-07,2012-09-10,8960.0,8960.0,0.0,0.0,3,1.0,2.232142857142857,0.0,-2.232142857142857,0.0,-2.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-09-10,2012-09-11,8960.0,8890.0,-0.0078125,-78.125,1,1.0,2.232142857142857,0.0,-80.35714285714286,-78.125,-72.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-09-11,2012-09-12,8890.0,9050.0,0.017997750281214753,179.97750281214752,1,1.0,2.249718785151856,0.0,177.72778402699566,179.97750281214752,158.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-09-12,2012-09-13,9050.0,9100.0,0.005524861878453136,55.24861878453136,1,1.0,2.2099447513812156,0.0,53.038674033150144,55.24861878453136,48.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-09-13,2012-09-14,9100.0,9240.0,0.01538461538461533,153.8461538461533,1,1.0,2.197802197802198,0.0,151.6483516483511,153.8461538461533,138.0,False,False,False,False,False,False,True,True,True,True,val,2010s,2012
2012-09-14,2012-09-18,9240.0,9230.0,-0.0010822510822511289,-10.822510822511289,4,1.0,2.1645021645021645,0.0,-12.987012987013454,-10.822510822511289,-12.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-09-18,2012-09-19,9230.0,9330.0,0.010834236186348933,108.34236186348933,1,1.0,2.1668472372697725,0.0,106.17551462621955,108.34236186348933,98.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-09-19,2012-09-20,9330.0,9150.0,-0.019292604501607746,-192.92604501607747,1,1.0,2.1436227224008575,0.0,-195.06966773847833,-192.92604501607747,-182.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-09-20,2012-09-21,9150.0,9210.0,0.006557377049180246,65.57377049180246,1,1.0,2.185792349726776,0.0,63.38797814207569,65.57377049180246,58.0,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-09-21,2012-09-24,9210.0,9150.0,-0.006514657980456029,-65.14657980456029,3,1.0,2.1715526601520088,0.0,-67.31813246471229,-65.14657980456029,-62.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-09-24,2012-09-25,9150.0,9180.0,0.003278688524590123,32.78688524590123,1,1.0,2.185792349726776,0.0,30.601092896174457,32.78688524590123,28.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-09-25,2012-09-26,9180.0,9070.0,-0.011982570806100212,-119.82570806100212,1,1.0,2.178649237472767,0.0,-122.00435729847489,-119.82570806100212,-112.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-09-26,2012-09-27,9070.0,9120.0,0.005512679162072764,55.126791620727644,1,1.0,2.205071664829107,0.0,52.92171995589854,55.126791620727644,48.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-09-27,2012-09-28,9120.0,9000.0,-0.013157894736842146,-131.57894736842147,1,1.0,2.192982456140351,0.0,-133.77192982456182,-131.57894736842147,-122.0,False,True,False,False,False,False,True,False,False,False,val,2010s,2012
2012-09-28,2012-10-01,9000.0,8950.0,-0.005555555555555536,-55.55555555555536,3,1.0,2.2222222222222223,0.0,-57.77777777777758,-55.55555555555536,-52.0,False,True,True,False,False,False,False,False,False,False,val,2010s,2012
2012-10-01,2012-10-02,8950.0,8920.0,-0.003351955307262622,-33.519553072626216,1,1.0,2.2346368715083798,0.0,-35.754189944134595,-33.519553072626216,-32.0,False,True,False,True,False,False,False,False,False,False,val,2010s,2012
2012-10-02,2012-10-03,8920.0,8910.0,-0.0011210762331838042,-11.210762331838042,1,1.0,2.242152466367713,0.0,-13.452914798205756,-11.210762331838042,-12.0,False,True,False,False,True,False,False,False,False,False,val,2010s,2012
2012-10-03,2012-10-04,8910.0,8990.0,0.008978675645342271,89.78675645342271,1,1.0,2.244668911335578,0.0,87.54208754208713,89.78675645342271,78.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-10-04,2012-10-05,8990.0,9060.0,0.007786429365962189,77.8642936596219,1,1.0,2.224694104560623,0.0,75.63959955506127,77.8642936596219,68.0,False,False,False,False,False,False,True,True,False,False,val,2010s,2012
2012-10-05,2012-10-09,9060.0,8920.0,-0.015452538631346546,-154.52538631346548,4,1.0,2.207505518763797,0.0,-156.73289183222929,-154.52538631346548,-142.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-10-09,2012-10-10,8920.0,8760.0,-0.017937219730941756,-179.37219730941757,1,1.0,2.242152466367713,0.0,-181.61434977578529,-179.37219730941757,-162.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-10-10,2012-10-11,8760.0,8690.0,-0.007990867579908634,-79.90867579908634,1,1.0,2.2831050228310503,0.0,-82.19178082191739,-79.90867579908634,-72.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-10-11,2012-10-12,8690.0,8700.0,0.0011507479861909697,11.507479861909697,1,1.0,2.3014959723820483,0.0,9.20598388952765,11.507479861909697,8.0,False,False,False,False,False,False,True,False,True,False,val,2010s,2012
2012-10-12,2012-10-15,8700.0,8730.0,0.0034482758620688614,34.482758620688614,3,1.0,2.2988505747126435,0.0,32.18390804597597,34.482758620688614,28.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-10-15,2012-10-16,8730.0,8860.0,0.014891179839633395,148.91179839633395,1,1.0,2.290950744558992,0.0,146.62084765177497,148.91179839633395,128.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-10-16,2012-10-17,8860.0,8970.0,0.01241534988713311,124.1534988713311,1,1.0,2.257336343115124,0.0,121.89616252821597,124.1534988713311,108.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-10-17,2012-10-18,8970.0,9140.0,0.018952062430323213,189.52062430323213,1,1.0,2.229654403567447,0.0,187.29096989966467,189.52062430323213,168.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-10-18,2012-10-19,9140.0,9150.0,0.001094091903719896,10.94091903719896,1,1.0,2.188183807439825,0.0,8.752735229759134,10.94091903719896,8.0,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-10-19,2012-10-22,9150.0,9170.0,0.002185792349726823,21.857923497268228,3,1.0,2.185792349726776,0.0,19.672131147541453,21.857923497268228,18.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-10-22,2012-10-23,9170.0,9170.0,0.0,0.0,1,1.0,2.1810250817884405,0.0,-2.1810250817884405,0.0,-2.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-10-23,2012-10-24,9170.0,9110.0,-0.0065430752453653485,-65.43075245365348,1,1.0,2.1810250817884405,0.0,-67.61177753544192,-65.43075245365348,-62.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-10-24,2012-10-25,9110.0,9210.0,0.010976948408342402,109.76948408342402,1,1.0,2.195389681668496,0.0,107.57409440175552,109.76948408342402,98.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-10-25,2012-10-26,9210.0,9100.0,-0.011943539630836053,-119.43539630836054,1,1.0,2.1715526601520088,0.0,-121.60694896851254,-119.43539630836054,-112.0,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-10-26,2012-10-29,9100.0,9070.0,-0.003296703296703285,-32.96703296703285,3,1.0,2.197802197802198,0.0,-35.16483516483505,-32.96703296703285,-32.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-10-29,2012-10-30,9070.0,9000.0,-0.007717750826901848,-77.17750826901847,1,1.0,2.205071664829107,0.0,-79.38257993384758,-77.17750826901847,-72.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-10-30,2012-10-31,9000.0,9080.0,0.008888888888888946,88.88888888888945,1,1.0,2.2222222222222223,0.0,86.66666666666723,88.88888888888945,78.0,False,True,False,False,True,False,False,False,False,False,val,2010s,2012
2012-10-31,2012-11-01,9080.0,9120.0,0.004405286343612369,44.05286343612369,1,1.0,2.2026431718061676,0.0,41.85022026431752,44.05286343612369,38.0,False,True,False,False,False,True,False,False,False,False,val,2010s,2012
2012-11-01,2012-11-02,9120.0,9200.0,0.00877192982456143,87.71929824561431,1,1.0,2.192982456140351,0.0,85.52631578947395,87.71929824561431,78.0,False,True,False,False,False,False,True,False,False,False,val,2010s,2012
2012-11-02,2012-11-05,9200.0,9180.0,-0.0021739130434782483,-21.73913043478248,3,1.0,2.1739130434782608,0.0,-23.913043478260743,-21.73913043478248,-22.0,False,True,True,False,False,False,False,False,False,False,val,2010s,2012
2012-11-05,2012-11-06,9180.0,9140.0,-0.004357298474945481,-43.57298474945481,1,1.0,2.178649237472767,0.0,-45.75163398692758,-43.57298474945481,-42.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-11-06,2012-11-07,9140.0,9120.0,-0.002188183807439792,-21.88183807439792,1,1.0,2.188183807439825,0.0,-24.070021881837743,-21.88183807439792,-22.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-11-07,2012-11-08,9120.0,9000.0,-0.013157894736842146,-131.57894736842147,1,1.0,2.192982456140351,0.0,-133.77192982456182,-131.57894736842147,-122.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-11-08,2012-11-09,9000.0,8920.0,-0.008888888888888835,-88.88888888888835,1,1.0,2.2222222222222223,0.0,-91.11111111111057,-88.88888888888835,-82.0,False,False,False,False,False,False,True,False,True,False,val,2010s,2012
2012-11-09,2012-11-12,8920.0,8830.0,-0.010089686098654682,-100.89686098654683,3,1.0,2.242152466367713,0.0,-103.13901345291454,-100.89686098654683,-92.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-11-12,2012-11-13,8830.0,8830.0,0.0,0.0,1,1.0,2.2650056625141564,0.0,-2.2650056625141564,0.0,-2.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-11-13,2012-11-14,8830.0,8820.0,-0.0011325028312570984,-11.325028312570984,1,1.0,2.2650056625141564,0.0,-13.59003397508514,-11.325028312570984,-12.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-11-14,2012-11-15,8820.0,8980.0,0.018140589569161092,181.4058956916109,1,1.0,2.2675736961451247,0.0,179.1383219954658,181.4058956916109,158.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-11-15,2012-11-16,8980.0,9170.0,0.021158129175946616,211.58129175946615,1,1.0,2.2271714922048997,0.0,209.35412026726127,211.58129175946615,188.0,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-11-16,2012-11-19,9170.0,9290.0,0.013086150490730697,130.86150490730697,3,1.0,2.1810250817884405,0.0,128.68047982551852,130.86150490730697,118.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-11-19,2012-11-20,9290.0,9270.0,-0.0021528525296017342,-21.528525296017342,1,1.0,2.1528525296017222,0.0,-23.681377825619066,-21.528525296017342,-22.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-11-20,2012-11-21,9270.0,9390.0,0.012944983818770295,129.44983818770294,1,1.0,2.157497303128371,0.0,127.29234088457457,129.44983818770294,118.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-11-21,2012-11-22,9390.0,9530.0,0.014909478168264156,149.09478168264155,1,1.0,2.1299254526091587,0.0,146.96485623003238,149.09478168264155,138.0,False,False,False,False,False,True,False,True,False,False,val,2010s,2012
2012-11-22,2012-11-26,9530.0,9560.0,0.0031479538300105414,31.479538300105414,4,1.0,2.098635886673662,0.0,29.380902413431752,31.479538300105414,28.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-11-26,2012-11-27,9560.0,9600.0,0.004184100418409997,41.84100418409997,1,1.0,2.092050209205021,0.0,39.74895397489495,41.84100418409997,38.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-11-27,2012-11-28,9600.0,9470.0,-0.013541666666666674,-135.41666666666674,1,1.0,2.0833333333333335,0.0,-137.50000000000009,-135.41666666666674,-132.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-11-28,2012-11-29,9470.0,9570.0,0.010559662090813049,105.59662090813049,1,1.0,2.1119324181626187,0.0,103.48468848996787,105.59662090813049,98.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-11-29,2012-11-30,9570.0,9630.0,0.006269592476489061,62.695924764890606,1,1.0,2.089864158829676,0.0,60.60606060606093,62.695924764890606,58.0,False,True,False,False,False,False,True,False,False,False,val,2010s,2012
2012-11-30,2012-12-03,9630.0,9630.0,0.0,0.0,3,1.0,2.0768431983385254,0.0,-2.0768431983385254,0.0,-2.0,False,True,True,False,False,False,False,False,False,False,val,2010s,2012
2012-12-03,2012-12-04,9630.0,9580.0,-0.005192107995846351,-51.92107995846351,1,1.0,2.0768431983385254,0.0,-53.99792315680203,-51.92107995846351,-52.0,False,True,False,True,False,False,False,False,False,False,val,2010s,2012
2012-12-04,2012-12-05,9580.0,9620.0,0.0041753653444676075,41.753653444676075,1,1.0,2.0876826722338206,0.0,39.66597077244226,41.753653444676075,38.0,False,True,False,False,True,False,False,False,False,False,val,2010s,2012
2012-12-05,2012-12-06,9620.0,9700.0,0.008316008316008316,83.16008316008316,1,1.0,2.079002079002079,0.0,81.08108108108108,83.16008316008316,78.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-12-06,2012-12-07,9700.0,9700.0,0.0,0.0,1,1.0,2.061855670103093,0.0,-2.061855670103093,0.0,-2.0,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-12-07,2012-12-10,9700.0,9700.0,0.0,0.0,3,1.0,2.061855670103093,0.0,-2.061855670103093,0.0,-2.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-12-10,2012-12-11,9700.0,9690.0,-0.0010309278350515427,-10.309278350515427,1,1.0,2.061855670103093,0.0,-12.37113402061852,-10.309278350515427,-12.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-12-11,2012-12-12,9690.0,9750.0,0.006191950464396356,61.91950464396356,1,1.0,2.063983488132095,0.0,59.85552115583147,61.91950464396356,58.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-12-12,2012-12-13,9750.0,9910.0,0.016410256410256396,164.10256410256397,1,1.0,2.051282051282051,0.0,162.05128205128193,164.10256410256397,158.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-12-13,2012-12-14,9910.0,9940.0,0.003027245206861817,30.272452068618172,1,1.0,2.0181634712411705,0.0,28.254288597377002,30.272452068618172,28.0,False,False,False,False,False,False,True,False,True,True,val,2010s,2012
2012-12-14,2012-12-17,9940.0,10000.0,0.006036217303822866,60.36217303822866,3,1.0,2.0120724346076457,0.0,58.350100603621016,60.36217303822866,58.0,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-12-17,2012-12-18,10000.0,10110.0,0.010999999999999899,109.99999999999899,1,1.0,2.0,0.0,107.99999999999899,109.99999999999899,108.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-12-18,2012-12-19,10110.0,10350.0,0.023738872403560762,237.38872403560762,1,5.0,9.891196834817013,0.0,227.4975272007906,237.38872403560762,230.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-12-19,2012-12-20,10350.0,10220.0,-0.01256038647342994,-125.6038647342994,1,5.0,9.66183574879227,0.0,-135.26570048309168,-125.6038647342994,-140.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-12-20,2012-12-21,10220.0,10120.0,-0.009784735812133127,-97.84735812133127,1,5.0,9.784735812133071,0.0,-107.63209393346435,-97.84735812133127,-110.0,False,False,False,False,False,False,True,True,False,False,val,2010s,2012
2012-12-21,2012-12-25,10120.0,10250.0,0.012845849802371578,128.45849802371578,4,5.0,9.881422924901186,0.0,118.57707509881459,128.45849802371578,120.0,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-12-25,2012-12-26,10250.0,10430.0,0.017560975609756113,175.60975609756113,1,5.0,9.75609756097561,0.0,165.85365853658553,175.60975609756113,170.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-12-26,2012-12-27,10430.0,10430.0,0.0,0.0,1,5.0,9.587727708533077,0.0,-9.587727708533077,0.0,-10.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-12-27,2012-12-28,10430.0,10630.0,0.019175455417066223,191.75455417066223,1,5.0,9.587727708533077,0.0,182.16682646212917,191.75455417066223,190.0,False,True,False,False,False,False,True,True,False,False,val,2010s,2012
2012-12-28,2013-01-04,10630.0,10880.0,0.0235183443085607,235.18344308560702,7,5.0,9.407337723424272,0.0,225.77610536218276,235.18344308560702,240.0,False,True,False,False,False,False,True,False,False,False,val,2010s,2013
2013-01-04,2013-01-07,10880.0,10810.0,-0.006433823529411797,-64.33823529411798,3,5.0,9.191176470588236,0.0,-73.52941176470621,-64.33823529411798,-80.0,False,True,True,False,False,False,False,False,False,False,val,2010s,2013
2013-01-07,2013-01-08,10810.0,10670.0,-0.01295097132284917,-129.5097132284917,1,5.0,9.250693802035153,0.0,-138.76040703052686,-129.5097132284917,-150.0,False,True,False,True,False,False,False,False,False,False,val,2010s,2013
2013-01-08,2013-01-09,10670.0,10760.0,0.008434864104967188,84.34864104967188,1,5.0,9.372071227741332,0.0,74.97656982193055,84.34864104967188,80.0,False,False,False,False,True,False,False,False,False,False,val,2010s,2013
2013-01-09,2013-01-10,10760.0,10840.0,0.0074349442379182396,74.34944237918239,1,5.0,9.293680297397769,0.0,65.05576208178462,74.34944237918239,70.0,False,False,False,False,False,True,False,False,False,False,val,2010s,2013
2013-01-10,2013-01-11,10840.0,11020.0,0.016605166051660625,166.05166051660626,1,5.0,9.22509225092251,0.0,156.82656826568376,166.05166051660626,170.0,False,False,False,False,False,False,True,True,True,False,val,2010s,2013
