date_prev,date,close_prev,close,r,r_bps,nights,close_prev_day_session,cost_bps_cons,cost_bps_opt,r_net_bps_cons,r_net_bps_opt,pnl_yen_cons,cost_bps_cons_fullday_base,sq_adjacent_excluded,is_TOM,is_WD-Mon,is_WD-Tue,is_WD-Wed,is_WD-Thu,is_WD-Fri,is_PH,is_SQm,is_SQq,split,decade,year,vol20,state_vol,state_prev_sign,state_regime,state_nights
2004-01-23,2004-01-26,11090.0,10980.0,-0.009918845807033394,-99.18845807033394,3,11090.0,11.000901713255184,1.9837691614066726,-110.18935978358913,-101.1722272317406,-1222.0,11.000901713255184,False,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.010051695525960257,1_低,2_正,2000s,2_2〜3泊
2004-01-26,2004-01-27,10980.0,10920.0,-0.005464480874316946,-54.64480874316946,1,10980.0,11.11111111111111,2.0036429872495445,-65.75591985428058,-56.648451730419005,-722.0,11.11111111111111,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.010513392337649216,1_低,1_非正,2000s,1_1泊
2004-01-27,2004-01-28,10920.0,10880.0,-0.00366300366300365,-36.6300366300365,1,10920.0,11.172161172161173,2.0146520146520146,-47.802197802197675,-38.644688644688515,-522.0,11.172161172161173,False,False,False,False,True,False,False,False,False,False,train,2000s,2004,0.010688022164923783,1_低,1_非正,2000s,1_1泊
2004-01-28,2004-01-29,10880.0,10810.0,-0.006433823529411797,-64.33823529411798,1,10880.0,11.213235294117647,2.0220588235294117,-75.55147058823563,-66.36029411764738,-822.0,11.213235294117647,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.010778425601537824,1_低,1_非正,2000s,1_1泊
2004-01-29,2004-01-30,10810.0,10780.0,-0.0027752081406104967,-27.752081406104967,1,10810.0,11.285846438482887,2.0351526364477337,-39.037927844587855,-29.7872340425527,-422.0,11.285846438482887,False,True,False,False,False,False,True,False,False,False,train,2000s,2004,0.01093605324005389,1_低,1_非正,2000s,1_1泊
2004-01-30,2004-02-02,10780.0,10790.0,0.0009276437847867136,9.276437847867136,3,10780.0,11.317254174397032,2.0408163265306123,-2.040816326529896,7.235621521336524,-22.0,11.317254174397032,False,True,True,False,False,False,False,False,False,False,train,2000s,2004,0.010983628276352804,1_低,1_非正,2000s,2_2〜3泊
2004-02-02,2004-02-03,10790.0,10630.0,-0.014828544949026856,-148.28544949026855,1,10790.0,11.306765523632993,2.0389249304911954,-159.59221501390155,-150.32437442075974,-1722.0,11.306765523632993,False,True,False,True,False,False,False,False,False,False,train,2000s,2004,0.009644463894067184,1_低,2_正,2000s,1_1泊
2004-02-03,2004-02-04,10630.0,10420.0,-0.019755409219190945,-197.55409219190943,1,10630.0,11.476952022577612,2.0696142991533395,-209.03104421448705,-199.62370649106276,-2222.0,11.476952022577612,False,True,False,False,True,False,False,False,False,False,train,2000s,2004,0.009581991965267659,1_低,1_非正,2000s,1_1泊
2004-02-04,2004-02-05,10420.0,10470.0,0.004798464491362786,47.98464491362786,1,10420.0,11.708253358925145,2.111324376199616,36.27639155470271,45.87332053742824,378.0,11.708253358925145,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.010455177264217273,1_低,1_非正,2000s,1_1泊
2004-02-05,2004-02-06,10470.0,10440.0,-0.002865329512893977,-28.65329512893977,1,10470.0,11.652340019102196,2.1012416427889207,-40.305635148041965,-30.75453677172869,-422.0,11.652340019102196,False,False,False,False,False,False,True,False,False,False,train,2000s,2004,0.01037400074532049,1_低,2_正,2000s,1_1泊
2004-02-06,2004-02-09,10440.0,10380.0,-0.005747126436781658,-57.47126436781657,3,10440.0,11.685823754789272,2.10727969348659,-69.15708812260584,-59.57854406130316,-722.0,11.685823754789272,False,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.009890750538962791,1_低,1_非正,2000s,2_2〜3泊
2004-02-09,2004-02-10,10380.0,10370.0,-0.0009633911368015502,-9.633911368015502,1,10380.0,11.753371868978805,2.1194605009633913,-21.387283236994307,-11.753371868978894,-222.0,11.753371868978805,False,False,False,True,False,False,False,True,False,False,train,2000s,2004,0.0097992279069721,1_低,1_非正,2000s,1_1泊
2004-02-10,2004-02-12,10370.0,10450.0,0.0077145612343298975,77.14561234329898,2,10370.0,11.76470588235294,2.1215043394406945,65.38090646094604,75.02410800385829,678.0,11.76470588235294,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.009760062052738393,1_低,1_非正,2000s,2_2〜3泊
2004-02-12,2004-02-13,10450.0,10560.0,0.010526315789473717,105.26315789473716,1,10450.0,11.674641148325358,2.105263157894737,93.5885167464118,103.15789473684242,978.0,11.674641148325358,False,False,False,False,False,False,True,False,True,False,train,2000s,2004,0.010001644087404539,1_低,2_正,2000s,1_1泊
2004-02-13,2004-02-16,10560.0,10540.0,-0.0018939393939394478,-18.939393939394478,3,10560.0,11.553030303030305,2.0833333333333335,-30.492424242424782,-21.02272727272781,-322.0,11.553030303030305,False,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.00955768435045889,1_低,2_正,2000s,2_2〜3泊
2004-02-16,2004-02-17,10540.0,10670.0,0.012333965844402384,123.33965844402384,1,10540.0,11.57495256166983,2.0872865275142316,111.76470588235401,121.2523719165096,1178.0,11.57495256166983,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.008649876407460446,1_低,1_非正,2000s,1_1泊
2004-02-17,2004-02-18,10670.0,10700.0,0.00281162136832247,28.1162136832247,1,10670.0,11.433926897844422,2.061855670103093,16.682286785380278,26.054358013121607,178.0,11.433926897844422,False,False,False,False,True,False,False,False,False,False,train,2000s,2004,0.008113694857358066,1_低,2_正,2000s,1_1泊
2004-02-18,2004-02-19,10700.0,10760.0,0.005607476635514086,56.07476635514086,1,10700.0,11.401869158878505,2.0560747663551404,44.672897196262355,54.01869158878572,478.0,11.401869158878505,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.008116211832368131,1_低,2_正,2000s,1_1泊
2004-02-19,2004-02-20,10760.0,10720.0,-0.0037174721189591198,-37.174721189591196,1,10760.0,11.33828996282528,2.0446096654275094,-48.513011152416475,-39.219330855018704,-522.0,11.33828996282528,False,False,False,False,False,False,True,False,False,False,train,2000s,2004,0.00818672014145702,1_低,2_正,2000s,1_1泊
2004-02-20,2004-02-23,10720.0,10890.0,0.01585820895522394,158.5820895522394,3,10720.0,11.380597014925373,2.0522388059701493,147.20149253731404,156.52985074626926,1578.0,11.380597014925373,False,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.00815980016380336,1_低,1_非正,2000s,2_2〜3泊
2004-02-23,2004-02-24,10890.0,10660.0,-0.02112029384756653,-211.2029384756653,1,10890.0,11.20293847566575,2.0202020202020203,-222.40587695133104,-213.2231404958673,-2422.0,11.20293847566575,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.00883305289727769,1_低,2_正,2000s,1_1泊
2004-02-24,2004-02-25,10660.0,10680.0,0.0018761726078799779,18.76172607879978,1,10660.0,11.444652908067543,2.0637898686679175,7.317073170732236,16.69793621013186,78.0,11.444652908067543,False,False,False,False,True,False,False,False,False,False,train,2000s,2004,0.009744900672234645,1_低,1_非正,2000s,1_1泊
2004-02-25,2004-02-26,10680.0,10820.0,0.013108614232209659,131.08614232209658,1,10680.0,11.423220973782772,2.059925093632959,119.6629213483138,129.02621722846362,1278.0,11.423220973782772,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.009723262137751196,1_低,2_正,2000s,1_1泊
2004-02-26,2004-02-27,10820.0,11040.0,0.020332717190388205,203.32717190388206,1,10820.0,11.275415896487985,2.033271719038817,192.0517560073941,201.29390018484324,2078.0,11.275415896487985,False,True,False,False,False,False,True,False,False,False,train,2000s,2004,0.01019903851360206,1_低,2_正,2000s,1_1泊
2004-02-27,2004-03-01,11040.0,11280.0,0.021739130434782705,217.39130434782706,3,11040.0,11.050724637681158,1.9927536231884058,206.3405797101459,215.39855072463865,2278.0,11.050724637681158,False,True,True,False,False,False,False,False,False,False,train,2000s,2004,0.01106139698871679,2_中,2_正,2000s,2_2〜3泊
2004-03-01,2004-03-02,11280.0,11370.0,0.007978723404255428,79.78723404255427,1,11280.0,10.815602836879432,1.950354609929078,68.97163120567484,77.8368794326252,778.0,10.815602836879432,False,True,False,True,False,False,False,False,False,False,train,2000s,2004,0.011932006705058418,2_中,2_正,2000s,1_1泊
2004-03-02,2004-03-03,11370.0,11340.0,-0.0026385224274406704,-26.385224274406703,1,11370.0,10.729991204925241,1.9349164467897977,-37.115215479331944,-28.320140721196502,-422.0,10.729991204925241,False,True,False,False,True,False,False,False,False,False,train,2000s,2004,0.011992184693105663,2_中,2_正,2000s,1_1泊
2004-03-03,2004-03-04,11340.0,11440.0,0.008818342151675429,88.1834215167543,1,11340.0,10.758377425044092,1.9400352733686066,77.4250440917102,86.24338624338569,878.0,10.758377425044092,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.011347404128632048,2_中,1_非正,2000s,1_1泊
2004-03-04,2004-03-05,11440.0,11580.0,0.012237762237762295,122.37762237762296,1,11440.0,10.664335664335663,1.9230769230769231,111.71328671328729,120.45454545454604,1278.0,10.664335664335663,False,False,False,False,False,False,True,False,False,False,train,2000s,2004,0.010012175731033206,1_低,2_正,2000s,1_1泊
2004-03-05,2004-03-08,11580.0,11550.0,-0.002590673575129543,-25.90673575129543,3,11580.0,10.535405872193436,1.8998272884283247,-36.442141623488865,-27.806563039723752,-422.0,10.535405872193436,False,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.010152146027479256,1_低,2_正,2000s,2_2〜3泊
2004-03-08,2004-03-09,11550.0,11540.0,-0.0008658008658009031,-8.658008658009031,1,11550.0,10.562770562770563,1.9047619047619049,-19.220779220779594,-10.562770562770936,-222.0,10.562770562770563,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.010140984048430569,1_低,1_非正,2000s,1_1泊
2004-03-09,2004-03-10,11540.0,11440.0,-0.008665511265164683,-86.65511265164683,1,11540.0,10.571923743500868,1.906412478336222,-97.2270363951477,-88.56152512998305,-1122.0,10.571923743500868,False,False,False,False,True,False,False,False,False,False,train,2000s,2004,0.009922218519618563,1_低,1_非正,2000s,1_1泊
2004-03-10,2004-03-11,11440.0,11340.0,-0.00874125874125875,-87.4125874125875,1,11440.0,10.664335664335663,1.9230769230769231,-98.07692307692317,-89.33566433566442,-1122.0,10.664335664335663,True,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.0103218871802824,1_低,1_非正,2000s,1_1泊
2004-03-11,2004-03-12,11340.0,11130.0,-0.01851851851851849,-185.1851851851849,1,11340.0,10.758377425044092,1.9400352733686066,-195.943562610229,-187.1252204585535,-2222.0,10.758377425044092,True,False,False,False,False,False,True,False,True,True,train,2000s,2004,0.010739245842953412,1_低,1_非正,2000s,1_1泊
2004-03-12,2004-03-15,11130.0,11260.0,0.011680143755615546,116.80143755615546,3,11130.0,10.96136567834681,1.9766397124887691,105.84007187780865,114.82479784366669,1178.0,10.96136567834681,True,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.01174803005026375,2_中,1_非正,2000s,2_2〜3泊
2004-03-15,2004-03-16,11260.0,11210.0,-0.004440497335701621,-44.40497335701621,1,11260.0,10.8348134991119,1.9538188277087032,-55.23978685612811,-46.35879218472491,-622.0,10.8348134991119,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.011860373579165324,2_中,2_正,2000s,1_1泊
2004-03-16,2004-03-17,11210.0,11390.0,0.01605709188224802,160.5709188224802,1,11210.0,10.88314005352364,1.9625334522747548,149.68777876895655,158.60838537020544,1678.0,10.88314005352364,False,False,False,False,True,False,False,False,False,False,train,2000s,2004,0.011786460146448114,2_中,1_非正,2000s,1_1泊
2004-03-17,2004-03-18,11390.0,11420.0,0.0026338893766462146,26.338893766462146,1,11390.0,10.71115013169447,1.9315188762071993,15.627743634767675,24.407374890254946,178.0,10.71115013169447,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.01216860461677839,2_中,2_正,2000s,1_1泊
2004-03-18,2004-03-19,11420.0,11410.0,-0.0008756567425569628,-8.756567425569628,1,11420.0,10.683012259194397,1.926444833625219,-19.439579684764027,-10.683012259194847,-222.0,10.683012259194397,False,False,False,False,False,False,True,False,False,False,train,2000s,2004,0.01215579787144522,2_中,2_正,2000s,1_1泊
2004-03-19,2004-03-22,11410.0,11260.0,-0.013146362839614345,-131.46362839614346,3,11410.0,10.692375109553025,1.9281332164767748,-142.15600350569648,-133.39176161262023,-1622.0,10.692375109553025,False,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.012088940138661863,2_中,1_非正,2000s,2_2〜3泊
2004-03-22,2004-03-23,11260.0,11260.0,0.0,0.0,1,11260.0,10.8348134991119,1.9538188277087032,-10.8348134991119,-1.9538188277087032,-122.0,10.8348134991119,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.012228574786813247,2_中,1_非正,2000s,1_1泊
2004-03-23,2004-03-24,11260.0,11300.0,0.003552397868561208,35.52397868561208,1,11260.0,10.8348134991119,1.9538188277087032,24.689165186500176,33.57015985790338,278.0,10.8348134991119,False,False,False,False,True,False,False,False,False,False,train,2000s,2004,0.011000546308508457,1_低,1_非正,2000s,1_1泊
2004-03-24,2004-03-25,11300.0,11510.0,0.018584070796460184,185.84070796460185,1,11300.0,10.79646017699115,1.9469026548672568,175.0442477876107,183.8938053097346,1978.0,10.79646017699115,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.01099953087532848,1_低,2_正,2000s,1_1泊
2004-03-25,2004-03-26,11510.0,11730.0,0.019113814074717572,191.13814074717573,1,11510.0,10.599478714161599,1.9113814074717637,180.53866203301413,189.22675933970396,2078.0,10.599478714161599,False,False,False,False,False,False,True,False,False,False,train,2000s,2004,0.011330600163307211,2_中,2_正,2000s,1_1泊
2004-03-26,2004-03-29,11730.0,11740.0,0.0008525149190110604,8.525149190110604,3,11730.0,10.40068201193521,1.8755328218243819,-1.8755328218246063,6.649616368286222,-22.0,10.40068201193521,False,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.011236235624575666,2_中,2_正,2000s,2_2〜3泊
2004-03-29,2004-03-30,11740.0,11710.0,-0.0025553662691651935,-25.553662691651937,1,11740.0,10.391822827938672,1.8739352640545146,-35.945485519590605,-27.427597955706453,-422.0,10.391822827938672,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.010347757638481917,1_低,2_正,2000s,1_1泊
2004-03-30,2004-03-31,11710.0,11770.0,0.005123825789923098,51.23825789923097,1,11710.0,10.418445772843723,1.878736122971819,40.81981212638725,49.35952177625916,478.0,10.418445772843723,False,True,False,False,True,False,False,False,False,False,train,2000s,2004,0.010298145703748507,1_低,1_非正,2000s,1_1泊
2004-03-31,2004-04-01,11770.0,11680.0,-0.007646559048428259,-76.46559048428259,1,11770.0,10.36533559898046,1.8691588785046729,-86.83092608326305,-78.33474936278726,-1022.0,10.36533559898046,False,True,False,False,False,True,False,False,False,False,train,2000s,2004,0.010279244645289592,1_低,2_正,2000s,1_1泊
2004-04-01,2004-04-02,11680.0,11820.0,0.011986301369863117,119.86301369863116,1,11680.0,10.445205479452055,1.8835616438356164,109.41780821917911,117.97945205479554,1278.0,10.445205479452055,False,True,False,False,False,False,True,False,False,False,train,2000s,2004,0.01035611126685239,1_低,1_非正,2000s,1_1泊
2004-04-02,2004-04-05,11820.0,11970.0,0.012690355329949332,126.90355329949332,3,11820.0,10.321489001692047,1.8612521150592216,116.58206429780128,125.04230118443411,1378.0,10.321489001692047,False,True,True,False,False,False,False,False,False,False,train,2000s,2004,0.01034200713731465,1_低,2_正,2000s,2_2〜3泊
2004-04-05,2004-04-06,11970.0,12110.0,0.011695906432748648,116.95906432748649,1,11970.0,10.192147034252297,1.8379281537176273,106.76691729323419,115.12113617376886,1278.0,10.192147034252297,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.010617589960724956,1_低,2_正,2000s,1_1泊
2004-04-06,2004-04-07,12110.0,12010.0,-0.008257638315441795,-82.57638315441795,1,12110.0,10.074318744838976,1.8166804293971923,-92.65070189925693,-84.39306358381515,-1122.0,10.074318744838976,False,False,False,False,True,False,False,False,False,False,train,2000s,2004,0.010818685383938355,1_低,2_正,2000s,1_1泊
2004-04-07,2004-04-08,12010.0,12120.0,0.00915903413821817,91.59034138218169,1,12010.0,10.15820149875104,1.8318068276436301,81.43213988343065,89.75853455453806,978.0,10.15820149875104,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.010796954253824872,1_低,1_非正,2000s,1_1泊
2004-04-08,2004-04-09,12120.0,11890.0,-0.018976897689768957,-189.76897689768956,1,12120.0,10.066006600660067,1.8151815181518152,-199.83498349834963,-191.58415841584136,-2422.0,10.066006600660067,False,False,False,False,False,False,True,False,True,False,train,2000s,2004,0.01055622712020213,1_低,2_正,2000s,1_1泊
2004-04-09,2004-04-12,11890.0,12070.0,0.015138772077375906,151.38772077375907,3,11890.0,10.260723296888141,1.8502943650126156,141.12699747687094,149.53742640874646,1678.0,10.260723296888141,False,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.010606661294841906,1_低,1_非正,2000s,2_2〜3泊
2004-04-12,2004-04-13,12070.0,12120.0,0.0041425020712511085,41.425020712511085,1,12070.0,10.107705053852527,1.8227009113504555,31.317315658658558,39.60231980116063,378.0,10.107705053852527,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.010776265547128815,1_低,2_正,2000s,1_1泊
2004-04-13,2004-04-14,12120.0,12100.0,-0.0016501650165016146,-16.501650165016144,1,12120.0,10.066006600660067,1.8151815181518152,-26.56765676567621,-18.31683168316796,-322.0,10.066006600660067,False,False,False,False,True,False,False,False,False,False,train,2000s,2004,0.010611603965440185,1_低,2_正,2000s,1_1泊
2004-04-14,2004-04-15,12100.0,11810.0,-0.023966942148760384,-239.66942148760384,1,12100.0,10.082644628099175,1.8181818181818181,-249.75206611570303,-241.48760330578565,-3022.0,10.082644628099175,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.010283100831787902,1_低,1_非正,2000s,1_1泊
2004-04-15,2004-04-16,11810.0,11870.0,0.00508044030482635,50.8044030482635,1,11810.0,10.330228619813717,1.8628281117696865,40.474174428449786,48.941574936493815,478.0,10.330228619813717,False,False,False,False,False,False,True,False,False,False,train,2000s,2004,0.011931747005900148,2_中,1_非正,2000s,1_1泊
2004-04-16,2004-04-19,11870.0,11730.0,-0.011794439764111209,-117.94439764111209,3,11870.0,10.278011794439765,1.8534119629317607,-128.22240943555187,-119.79780960404385,-1522.0,10.278011794439765,False,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.011937139408270486,2_中,2_正,2000s,2_2〜3泊
2004-04-19,2004-04-20,11730.0,11970.0,0.020460358056265893,204.60358056265892,1,11730.0,10.40068201193521,1.8755328218243819,194.20289855072372,202.72804774083454,2278.0,10.40068201193521,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.011850092486183052,2_中,1_非正,2000s,1_1泊
2004-04-20,2004-04-21,11970.0,11920.0,-0.00417710944026739,-41.7710944026739,1,11970.0,10.192147034252297,1.8379281537176273,-51.9632414369262,-43.60902255639153,-622.0,10.192147034252297,False,False,False,False,True,False,False,False,False,False,train,2000s,2004,0.012522136630024827,2_中,2_正,2000s,1_1泊
2004-04-21,2004-04-22,11920.0,11970.0,0.004194630872483174,41.94630872483174,1,11920.0,10.23489932885906,1.8456375838926173,31.71140939597268,40.10067114093912,378.0,10.23489932885906,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.012627465103494908,2_中,1_非正,2000s,1_1泊
2004-04-22,2004-04-23,11970.0,12130.0,0.013366750208855471,133.66750208855473,1,11970.0,10.192147034252297,1.8379281537176273,123.47535505430243,131.8295739348371,1478.0,10.192147034252297,False,False,False,False,False,False,True,False,False,False,train,2000s,2004,0.012075693250389838,2_中,2_正,2000s,1_1泊
2004-04-23,2004-04-26,12130.0,12190.0,0.004946413849958864,49.46413849958864,3,12130.0,10.057708161582854,1.8136850783182192,39.40643033800579,47.65045342127042,478.0,10.057708161582854,False,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.011710648353133058,2_中,2_正,2000s,2_2〜3泊
2004-04-26,2004-04-27,12190.0,12070.0,-0.009844134536505345,-98.44134536505345,1,12190.0,10.008203445447089,1.804757998359311,-108.44954881050054,-100.24610336341276,-1322.0,10.008203445447089,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.011730021626698438,2_中,2_正,2000s,1_1泊
2004-04-27,2004-04-28,12070.0,11990.0,-0.006628003314001707,-66.28003314001707,1,12070.0,10.107705053852527,1.8227009113504555,-76.3877381938696,-68.10273405136752,-922.0,10.107705053852527,False,False,False,False,True,False,False,True,False,False,train,2000s,2004,0.011987696956024632,2_中,1_非正,2000s,1_1泊
2004-04-28,2004-04-30,11990.0,11730.0,-0.021684737281067568,-216.84737281067567,2,11990.0,10.175145954962469,1.834862385321101,-227.02251876563813,-218.68223519599675,-2722.0,10.175145954962469,False,True,False,False,False,False,True,True,False,False,train,2000s,2004,0.012092590040983371,2_中,1_非正,2000s,2_2〜3泊
2004-04-30,2004-05-06,11730.0,11560.0,-0.01449275362318836,-144.92753623188358,6,11730.0,10.40068201193521,1.8755328218243819,-155.32821824381878,-146.80306905370796,-1822.0,10.40068201193521,False,True,False,False,False,True,False,False,False,False,train,2000s,2004,0.012994435737089239,2_中,1_非正,2000s,3_4泊以上
2004-05-06,2004-05-07,11560.0,11480.0,-0.00692041522491349,-69.20415224913489,1,11560.0,10.553633217993081,1.9031141868512111,-79.75778546712797,-71.1072664359861,-922.0,10.553633217993081,False,True,False,False,False,False,True,False,False,False,train,2000s,2004,0.013089040606095255,2_中,1_非正,2000s,1_1泊
2004-05-07,2004-05-10,11480.0,10820.0,-0.057491289198606244,-574.9128919860624,3,11480.0,10.627177700348433,1.916376306620209,-585.5400696864108,-576.8292682926826,-6722.0,10.627177700348433,False,True,True,False,False,False,False,False,False,False,train,2000s,2004,0.012736935544200174,2_中,1_非正,2000s,2_2〜3泊
2004-05-10,2004-05-11,10820.0,10900.0,0.007393715341959428,73.93715341959428,1,10820.0,11.275415896487985,2.033271719038817,62.6617375231063,71.90388170055546,678.0,11.275415896487985,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.017370999545182973,3_高,1_非正,2000s,1_1泊
2004-05-11,2004-05-12,10900.0,11140.0,0.022018348623853212,220.1834862385321,1,10900.0,11.192660550458715,2.018348623853211,208.9908256880734,218.1651376146789,2278.0,11.192660550458715,False,False,False,False,True,False,False,False,False,False,train,2000s,2004,0.017589964290617495,3_高,2_正,2000s,1_1泊
2004-05-12,2004-05-13,11140.0,10830.0,-0.027827648114901238,-278.2764811490124,1,11140.0,10.951526032315977,1.9748653500897666,-289.2280071813284,-280.25134649910217,-3222.0,10.951526032315977,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.01834168448874092,3_高,2_正,2000s,1_1泊
2004-05-13,2004-05-14,10830.0,10880.0,0.004616805170821747,46.168051708217476,1,10830.0,11.26500461680517,2.031394275161588,34.903047091412304,44.13665743305589,378.0,11.26500461680517,False,False,False,False,False,False,True,False,True,False,train,2000s,2004,0.018821431955996046,3_高,1_非正,2000s,1_1泊
2004-05-14,2004-05-17,10880.0,10490.0,-0.03584558823529416,-358.45588235294156,3,10880.0,11.213235294117647,2.0220588235294117,-369.6691176470592,-360.47794117647095,-4022.0,11.213235294117647,False,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.018386002948537362,3_高,2_正,2000s,2_2〜3泊
2004-05-17,2004-05-18,10490.0,10660.0,0.01620591039084851,162.0591039084851,1,10490.0,11.630123927550047,2.0972354623450906,150.42897998093505,159.96186844614002,1578.0,11.630123927550047,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.019479731976189987,3_高,1_非正,2000s,1_1泊
2004-05-18,2004-05-19,10660.0,10940.0,0.026266416510319024,262.6641651031902,1,10660.0,11.444652908067543,2.0637898686679175,251.21951219512266,260.6003752345223,2678.0,11.444652908067543,False,False,False,False,True,False,False,False,False,False,train,2000s,2004,0.02013654651804342,3_高,2_正,2000s,1_1泊
2004-05-19,2004-05-20,10940.0,10830.0,-0.010054844606946944,-100.54844606946945,1,10940.0,11.151736745886653,2.010968921389397,-111.7001828153561,-102.55941499085884,-1222.0,11.151736745886653,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.020911184267193624,3_高,2_正,2000s,1_1泊
2004-05-20,2004-05-21,10830.0,11050.0,0.02031394275161591,203.1394275161591,1,10830.0,11.26500461680517,2.031394275161588,191.87442289935393,201.10803324099751,2078.0,11.26500461680517,False,False,False,False,False,False,True,False,False,False,train,2000s,2004,0.020854003080584094,3_高,1_非正,2000s,1_1泊
2004-05-21,2004-05-24,11050.0,11110.0,0.005429864253393646,54.29864253393646,3,11050.0,11.040723981900452,1.9909502262443437,43.257918552036,52.307692307692115,478.0,11.040723981900452,False,False,True,False,False,False,False,False,False,False,train,2000s,2004,0.021478482192865304,3_高,2_正,2000s,2_2〜3泊
2004-05-24,2004-05-25,11110.0,11000.0,-0.00990099009900991,-99.0099009900991,1,11110.0,10.981098109810981,1.9801980198019804,-109.99099909991008,-100.99009900990107,-1222.0,10.981098109810981,False,False,False,True,False,False,False,False,False,False,train,2000s,2004,0.020877836414094197,3_高,2_正,2000s,1_1泊
2004-05-25,2004-05-26,11000.0,11160.0,0.014545454545454639,145.4545454545464,1,11000.0,11.090909090909092,2.0,134.3636363636373,143.4545454545464,1478.0,11.090909090909092,False,False,False,False,True,False,False,False,False,False,train,2000s,2004,0.020926627127732574,3_高,1_非正,2000s,1_1泊
2004-05-26,2004-05-27,11160.0,11140.0,-0.0017921146953404632,-17.92114695340463,1,11160.0,10.931899641577061,1.971326164874552,-28.85304659498169,-19.89247311827918,-322.0,10.931899641577061,False,False,False,False,False,True,False,False,False,False,train,2000s,2004,0.021260007866781696,3_高,2_正,2000s,1_1泊
2004-05-27,2004-05-28,11140.0,11360.0,0.019748653500897717,197.48653500897717,1,11140.0,10.951526032315977,1.9748653500897666,186.5350089766612,195.5116696588874,2078.0,10.951526032315977,False,False,False,False,False,False,True,False,False,False,train,2000s,2004,0.020902531630124378,3_高,1_非正,2000s,1_1泊
2004-05-28,2004-05-31,11360.0,11250.0,-0.009683098591549255,-96.83098591549255,3,11360.0,10.73943661971831,1.936619718309859,-107.57042253521085,-98.7676056338024,-1222.0,10.73943661971831,False,True,True,False,False,False,False,False,False,False,train,2000s,2004,0.021491135718687576,3_高,2_正,2000s,2_2〜3泊
2004-05-31,2004-06-01,11250.0,11320.0,0.006222222222222129,62.22222222222129,1,11250.0,10.844444444444445,1.9555555555555555,51.37777777777684,60.266666666665735,578.0,10.844444444444445,False,True,False,True,False,False,False,False,False,False,train,2000s,2004,0.021488583771919846,3_高,1_非正,2000s,1_1泊
2004-06-01,2004-06-02,11320.0,11240.0,-0.007067137809187329,-70.6713780918733,1,11320.0,10.777385159010601,1.9434628975265018,-81.4487632508839,-72.6148409893998,-922.0,10.777385159010601,False,True,False,False,True,False,False,False,False,False,train,2000s,2004,0.021575432490738556,3_高,2_正,2000s,1_1泊
2004-06-02,2004-06-03,11240.0,11060.0,-0.016014234875444844,-160.14234875444845,1,11240.0,10.854092526690392,1.9572953736654806,-170.99644128113883,-162.09964412811394,-1922.0,10.854092526690392,False,True,False,False,False,True,False,False,False,False,train,2000s,2004,0.021139752329752116,3_高,1_非正,2000s,1_1泊
2004-06-03,2004-06-04,11060.0,11150.0,0.008137432188065175,81.37432188065175,1,11060.0,11.030741410488247,1.9891500904159132,70.3435804701635,79.38517179023583,778.0,11.030741410488247,False,False,False,False,False,False,True,False,False,False,train,2000s,2004,0.02119007218142689,3_高,1_非正,2000s,1_1泊
