cascade_id,day,start_ms,end_ms,bundle_width_ms,direction,n_events,tie_after_shift,path_after_shift,tie_before,path_before,anchor_ts_ms,anchor_price,anchor_before_ts_ms,anchor_before_price,anchor_lag_ms,anchor_price_diff_bp,bp_1m_diff,bp_5m_diff,bp_15m_diff,bp_30m_diff,bp_60m_diff,bp_240m_diff,bp_1m_after_shift,bp_5m_after_shift,bp_15m_after_shift,bp_30m_after_shift,bp_60m_after_shift,bp_240m_after_shift,bp_1m_before,bp_5m_before,bp_15m_before,bp_30m_before,bp_60m_before,bp_240m_before,pred_under_1m,pred_under_5m,pred_under_15m,pred_under_30m,pred_under_60m,pred_under_240m,resid_1m,resid_5m,resid_15m,resid_30m,resid_60m,resid_240m
binance_cm_real_000050,2023-06-26,1687762245977,1687762245977,0,short,1,True,time_resolution,True,time_resolution,1687762245977,30378.2,1687762245977,30378.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6993041062343153,14.879090927046608,46.28318991908623,34.95928001000741,-11.323909909080015,-38.58029771349215,2.6993041062343153,14.879090927046608,46.28318991908623,34.95928001000741,-11.323909909080015,-38.58029771349215,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000051,2023-06-26,1687762380032,1687762383433,3401,short,2,False,,False,,1687762383433,30415.1,1687762383433,30415.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.906947535928835,5.030396086155532,31.990688835480704,15.847391591676741,-10.981387534480511,-52.40817883222407,1.906947535928835,5.030396086155532,31.990688835480704,15.847391591676741,-10.981387534480511,-52.40817883222407,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000052,2023-06-26,1687762698258,1687762698258,0,short,1,True,price_tick,True,time_resolution,1687762699045,30463.4,1687762698212,30463.4,787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5100087317903395,29.01842867178247,24.58688130674771,-12.802247943433759,-23.109698851737317,-67.72060899308774,-1.5100087317903395,29.01842867178247,24.58688130674771,-12.802247943433759,-23.109698851737317,-67.72060899308774,-0.019806281198649953,0.07612501121564268,0.021499861764900496,-0.005597427295267982,-0.0050520369434214635,-0.0037011193942750034,0.019806281198649953,-0.07612501121564268,-0.021499861764900496,0.005597427295267982,0.0050520369434214635,0.0037011193942750034
binance_cm_real_000053,2023-06-26,1687762791765,1687762868132,76367,short,3,False,,False,,1687762868132,30520.3,1687762868132,30520.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.144117194130048,-6.6513107669319345,4.849231495103021,-34.796512485133086,-35.09139818415892,-85.02537655265512,5.144117194130048,-6.6513107669319345,4.849231495103021,-34.796512485133086,-35.09139818415892,-85.02537655265512,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000054,2023-06-26,1687762981006,1687762981006,0,short,1,False,,True,time_resolution,1687762981017,30566.6,1687762980967,30566.7,11,-0.03271534055105157,0.032675632532024323,0.03265733045317276,0.03267788015574169,0.03250406392150751,0.03255800689074562,0.032414051943050026,-12.13743105219375,-17.73177258837983,-11.45040665301342,-64.58029352299498,-48.09170794265636,-92.09398493780795,-12.170106684725774,-17.764429918833002,-11.483084533169162,-64.61279758691649,-48.12426594954711,-92.126398989751,-0.0022311862255330584,-0.0006513624303572101,-0.00014034881096095642,-0.00039485598525337856,-0.00014704636817917174,-7.037433256161535e-05,-0.030444446306491266,-0.03200596802281555,-0.03253753134478073,-0.03210920793625413,-0.032410960522566444,-0.03234367761048841
binance_cm_real_000055,2023-06-26,1687764843040,1687764850624,7584,long,2,False,,False,,1687764850624,30350.1,1687764850624,30350.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.965393853727006,-14.662225165650195,-5.271811295514677,20.593012873104207,5.172964833724016,-8.6984886375985,-2.965393853727006,-14.662225165650195,-5.271811295514677,20.593012873104207,5.172964833724016,-8.6984886375985,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000056,2023-06-26,1687765067330,1687765067330,0,long,1,True,time_resolution,True,time_resolution,1687765067330,30275.4,1687765067330,30275.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.368100834340751,15.392034457017427,31.08133996578032,27.7452981628649,29.03347272042576,18.29868474074589,14.368100834340751,15.392034457017427,31.08133996578032,27.7452981628649,29.03347272042576,18.29868474074589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000057,2023-06-26,1687773318418,1687773318418,0,long,1,True,time_resolution,True,time_resolution,1687773318418,30233.3,1687773318418,30233.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53142726728499,6.780602845207107,-37.47523426155904,-0.8269027860008666,7.9051906341687666,75.74429519767938,4.53142726728499,6.780602845207107,-37.47523426155904,-0.8269027860008666,7.9051906341687666,75.74429519767938,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000058,2023-06-26,1687773667796,1687773667796,0,long,1,True,time_resolution,True,time_resolution,1687773667796,30224.5,1687773667796,30224.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4888583764826546,-9.793379543085425,-9.859551026484894,0.8271435424903638,12.010124236959841,118.87706992671484,1.4888583764826546,-9.793379543085425,-9.859551026484894,0.8271435424903638,12.010124236959841,118.87706992671484,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000059,2023-06-26,1687773851902,1687773853142,1240,long,2,False,,False,,1687773853142,30210.3,1687773853142,30210.0,0,0.09930486593819013,-0.0992907313243816,-0.09914576935485897,-0.09919967811450014,-0.09943142003856664,-0.09956191868233333,-0.10032321555630119,-1.4233556105034615,-16.02102594148281,-10.592413845608949,12.743997907998265,25.88521133520711,102.54780654280138,-1.32406487917908,-15.921880172127953,-10.493214167494449,12.843429328036832,25.984773253889443,102.64812975835768,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0992907313243816,0.09914576935485897,0.09919967811450014,0.09943142003856664,0.09956191868233333,0.10032321555630119
binance_cm_real_000060,2023-06-26,1687773988969,1687773988969,0,long,1,True,time_resolution,True,time_resolution,1687773988969,30174.4,1687773988969,30174.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799618219417785,-6.893260512223246,5.8658995704958805,24.026989766159392,38.47632430139408,127.55846015165099,5.799618219417785,-6.893260512223246,5.8658995704958805,24.026989766159392,38.47632430139408,127.55846015165099,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000061,2023-06-26,1687774130811,1687774194712,63901,long,4,False,,False,,1687774194712,30123.5,1687774194712,30123.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.510647833086641,22.407754742974753,33.063886998522264,40.00199180042159,67.32285425000391,151.2772420203498,5.510647833086641,22.407754742974753,33.063886998522264,40.00199180042159,67.32285425000391,151.2772420203498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000062,2023-06-26,1687775217620,1687775217620,0,short,1,True,time_resolution,True,time_resolution,1687775217620,30246.7,1687775217620,30246.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8183801869294831,-3.1408385046963803,0.892659364492896,3.4383916261932104,21.027087252493182,89.10062915954468,-1.8183801869294831,-3.1408385046963803,0.892659364492896,3.4383916261932104,21.027087252493182,89.10062915954468,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000063,2023-06-26,1687776123294,1687776123294,0,short,1,True,time_resolution,True,time_resolution,1687776123294,30255.3,1687776123294,30255.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5534468341086447,-0.9254576884047663,0.5949370854029781,18.806622310802226,23.599171054328153,41.182867134023525,1.5534468341086447,-0.9254576884047663,0.5949370854029781,18.806622310802226,23.599171054328153,41.182867134023525,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000064,2023-06-26,1687783396168,1687783396168,0,short,1,True,time_resolution,True,time_resolution,1687783396168,30380.0,1687783396168,30380.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.641211323238494,-6.649111257406427,-15.042791310072657,-1.184990125081812,34.85845951283787,-46.477946017116764,-4.641211323238494,-6.649111257406427,-15.042791310072657,-1.184990125081812,34.85845951283787,-46.477946017116764,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000065,2023-06-26,1687786454235,1687786473329,19094,short,2,False,,False,,1687786473329,30449.6,1687786473329,30449.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.722505385948285,14.220219641638286,1.576375387526572,22.13493773317267,-8.702905785297673,-105.35442173296177,-0.722505385948285,14.220219641638286,1.576375387526572,22.13493773317267,-8.702905785297673,-105.35442173296177,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000066,2023-06-26,1687786595710,1687786601945,6235,short,2,False,,False,,1687786601945,30479.1,1687786601945,30479.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.202341932668617,2.2310370056868183,-15.55164030433898,26.017828610425806,-9.121004229127262,-128.7111496074357,-8.202341932668617,2.2310370056868183,-15.55164030433898,26.017828610425806,-9.121004229127262,-128.7111496074357,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000067,2023-06-26,1687786728809,1687786806851,78042,short,5,False,,False,,1687786806851,30537.1,1687786806851,30537.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.365656856740996,-19.288013596575254,-28.653670453317442,14.146726440952392,-38.05207436200461,-144.90570486391962,-9.365656856740996,-19.288013596575254,-28.653670453317442,14.146726440952392,-38.05207436200461,-144.90570486391962,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000068,2023-06-26,1687787828238,1687787866297,38059,short,3,False,,False,,1687787866297,30595.6,1687787866297,30595.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.477768045077426,-18.36865431630597,-10.393651374707236,-22.486893540247383,-70.07543568356164,-157.44093922001764,-4.477768045077426,-18.36865431630597,-10.393651374707236,-22.486893540247383,-70.07543568356164,-157.44093922001764,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000069,2023-06-26,1687787952324,1687787965129,12805,short,3,False,,False,,1687787965129,30622.9,1687787965129,30622.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4041779191387074,-34.58196317135263,-21.487187692871316,-37.19438720695997,-79.97283079003014,-171.8975015429634,1.4041779191387074,-34.58196317135263,-21.487187692871316,-37.19438720695997,-79.97283079003014,-171.8975015429634,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000070,2023-06-26,1687789137992,1687789137992,0,long,1,True,time_resolution,True,time_resolution,1687789137992,30492.5,1687789137992,30492.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.641715175863395,5.5751414282200535,-22.13659096499139,-41.42002131671698,-32.86053947692079,-133.67221447896978,-9.641715175863395,5.5751414282200535,-22.13659096499139,-41.42002131671698,-32.86053947692079,-133.67221447896978,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000071,2023-06-26,1687789211082,1687789211082,0,long,1,False,,True,time_resolution,1687789211082,30455.5,1687789211082,30454.1,0,0.45970821662812406,-0.4601157660641526,-0.4609821859763059,-0.45911500578234943,-0.4583255674303395,-0.4589323632573148,-0.45411271381570373,8.865393771240006,27.712564233061826,-12.90407315591577,-30.076669238724875,-16.877082957101823,-121.718572999951,9.325509537304159,28.173546419038132,-12.44495815013342,-29.618343671294536,-16.41815059384451,-121.26446028613529,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.4601157660641526,0.4609821859763059,0.45911500578234943,0.4583255674303395,0.4589323632573148,0.45411271381570373
binance_cm_real_000072,2023-06-26,1687790508527,1687790508527,0,long,1,True,time_resolution,True,time_resolution,1687790508527,30371.8,1687790508527,30371.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.022369434804894,-5.794849169294722,8.165469284006635,8.791049592056028,20.413673210017187,-66.70661600563633,-17.022369434804894,-5.794849169294722,8.165469284006635,8.791049592056028,20.413673210017187,-66.70661600563633,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000073,2023-06-26,1687790570232,1687790662106,91874,long,5,False,,False,,1687790662106,30258.1,1687790662106,30258.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.159891070490218,30.10764059871644,39.658802105882394,49.342159620069644,55.257930934196374,-20.920018110852723,20.159891070490218,30.10764059871644,39.658802105882394,49.342159620069644,55.257930934196374,-20.920018110852723,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000074,2023-06-26,1687791397283,1687791397283,0,short,1,True,time_resolution,True,time_resolution,1687791397283,30396.1,1687791397283,30396.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.204871677615818,-11.481736143780886,0.559282276344902,-14.376844397800076,7.270669592481332,-62.60671599316994,-7.204871677615818,-11.481736143780886,0.559282276344902,-14.376844397800076,7.270669592481332,-62.60671599316994,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000075,2023-06-26,1687796809707,1687796809707,0,long,1,True,time_resolution,True,time_resolution,1687796809707,30329.6,1687796809707,30329.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.176461278749833,-2.7366005486387137,-24.860202574382065,-87.99984173876273,-72.86611099388057,-29.60803967081639,-5.176461278749833,-2.7366005486387137,-24.860202574382065,-87.99984173876273,-72.86611099388057,-29.60803967081639,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000076,2023-06-26,1687797017139,1687797036400,19261,long,2,False,,False,,1687797036400,30270.0,1687797036400,30270.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.590353485298735,9.05186653452311,-80.90518665345274,-55.92996366038958,-50.87545424512719,-18.169805087545427,19.590353485298735,9.05186653452311,-80.90518665345274,-55.92996366038958,-50.87545424512719,-18.169805087545427,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000077,2023-06-26,1687797457286,1687797465273,7987,long,2,False,,False,,1687797465273,30222.6,1687797465273,30222.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48895197633559,2.4154109838342532,-38.017907129101346,-63.29700290511051,-42.71637780998278,-17.635808964152414,1.48895197633559,2.4154109838342532,-38.017907129101346,-63.29700290511051,-42.71637780998278,-17.635808964152414,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000078,2023-06-26,1687797894610,1687797969748,75138,long,11,False,,False,,1687797969748,30002.3,1687797969748,30002.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.399049406212432,23.164890691713637,40.76354146182102,6.33284781500085,36.530532659163526,51.862690527060316,12.399049406212432,23.164890691713637,40.76354146182102,6.33284781500085,36.530532659163526,51.862690527060316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000079,2023-06-26,1687798046246,1687798047980,1734,long,2,False,,False,,1687798047980,29996.5,1687798047980,29996.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.335122430950276,36.60427049822455,44.10514560031979,-1.5668494657712493,42.10491223976106,59.40693080859457,15.335122430950276,36.60427049822455,44.10514560031979,-1.5668494657712493,42.10491223976106,59.40693080859457,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000080,2023-06-26,1687799793892,1687799798454,4562,long,4,False,,False,,1687799798459,29928.8,1687799798448,29929.0,5,-0.06682481873792227,0.06696146567688288,0.06723029396856361,0.06727606622752091,0.0672515055032008,0.06717425086124962,0.0674086941388623,20.448531180669033,60.67734088904406,67.52693058191514,63.85154099061846,52.29077009435728,87.37403437491646,20.38156971499215,60.6101105950755,67.45965451568762,63.78428948511526,52.22359584349603,87.3066256807776,0.0016984641429160124,0.001010168509917925,0.0003747758584204868,0.00017717858190309795,7.25327720048556e-05,3.0314800583603336e-05,-0.06865992981979889,-0.06824046247848153,-0.0676508420859414,-0.0674286840851039,-0.06724678363325447,-0.0674390089394459
binance_cm_real_000081,2023-06-26,1687805063434,1687805063434,0,short,1,True,time_resolution,True,time_resolution,1687805063434,30194.9,1687805063434,30194.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.451589506837247,12.584906722658461,4.371599177343554,-38.21837462617907,2.7156903980463887,16.360378739455275,-7.451589506837247,12.584906722658461,4.371599177343554,-38.21837462617907,2.7156903980463887,16.360378739455275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000082,2023-06-26,1687805194201,1687805231503,37302,short,3,False,,False,,1687805231503,30223.5,1687805231503,30223.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8933445828579508,-4.334375568679519,-6.51810677122131,-50.19273082204269,-0.6617367280427482,6.9151488080472,0.8933445828579508,-4.334375568679519,-6.51810677122131,-50.19273082204269,-0.6617367280427482,6.9151488080472,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000083,2023-06-26,1687808750627,1687808750627,0,short,1,False,,True,time_resolution,1687808750627,30226.3,1687808750627,30226.5,0,-0.06616710502397817,0.0661655726838136,0.06623912501171603,0.06625641856500053,0.06623846829450031,0.0660022690034161,0.06621460756907993,-0.23158639992348637,10.884560796393028,13.49817873838322,10.785309482140448,-24.912079877457472,7.179178397620856,-0.29775197260729996,10.818321671381312,13.43192231981822,10.719071013845948,-24.97808214646089,7.112963790051776,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0661655726838136,-0.06623912501171603,-0.06625641856500053,-0.06623846829450031,-0.0660022690034161,-0.06621460756907993
binance_cm_real_000084,2023-06-26,1687808888703,1687808888703,0,short,1,True,time_resolution,True,time_resolution,1687808888703,30254.9,1687808888703,30254.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26441997825241875,5.916397013375624,3.602722203675377,2.445884798825254,-26.541155316990935,2.5119897933883584,-0.26441997825241875,5.916397013375624,3.602722203675377,2.445884798825254,-26.541155316990935,2.5119897933883584,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_000085,2023-06-26,1687809175553,1687809175553,0,short,1,True,time_resolution,True,time_resolution,1687809175553,30272.3,1687809175553,30272.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8258374817902835,3.534584422062654,-7.333436838297959,-3.0390819329884837,-31.54699180438883,1.1231389752352663,-0.8258374817902835,3.534584422062654,-7.333436838297959,-3.0390819329884837,-31.54699180438883,1.1231389752352663,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009399,2024-02-19,1708303170239,1708303217322,47083,short,3,False,,False,,1708303217322,52475.2,1708303217322,52475.1,0,0.019056657347683914,-0.01899383144667155,-0.01896332638489895,-0.018970843703691287,-0.018942917045954744,-0.018893019480628936,-0.01896230954950795,-32.9679543860719,-48.97551605329756,-45.03079549958755,-59.68533707351227,-85.86913437204595,-49.50910144220425,-32.94896055462523,-48.95655272691266,-45.011824655883856,-59.66639415646632,-85.85024135256532,-49.49013913265474,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01899383144667155,0.01896332638489895,0.018970843703691287,0.018942917045954744,0.018893019480628936,0.01896230954950795
binance_cm_real_009400,2024-02-19,1708305138283,1708305138283,0,long,1,True,price_tick,True,time_resolution,1708305138475,52100.9,1708305138273,52100.9,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.143865077185928,5.969186712705259,3.665963543815663,-20.134009201376838,9.00176388507712,-3.262899489260262,5.143865077185928,5.969186712705259,3.665963543815663,-20.134009201376838,9.00176388507712,-3.262899489260262,0.01646036824699497,0.003820279496131366,0.0007820722226806748,-0.0021476276481468626,0.0004800940738707797,-4.350532652347016e-05,-0.01646036824699497,-0.003820279496131366,-0.0007820722226806748,0.0021476276481468626,-0.0004800940738707797,4.350532652347016e-05
binance_cm_real_009401,2024-02-19,1708306183169,1708306183169,0,long,1,True,time_resolution,True,time_resolution,1708306183169,52090.9,1708306183169,52090.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5148346448225207,-1.3246075610138153,-8.638744963131757,9.867366468999663,17.853406257138964,4.780105546266517,2.5148346448225207,-1.3246075610138153,-8.638744963131757,9.867366468999663,17.853406257138964,4.780105546266517,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009402,2024-02-19,1708306461481,1708306461481,0,long,1,True,time_resolution,True,time_resolution,1708306461481,52081.0,1708306461481,52081.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.264146233751272,-14.189435686719044,0.3264146233745684,18.24081718861005,15.571897621013141,15.552696760814886,-3.264146233751272,-14.189435686719044,0.3264146233745684,18.24081718861005,15.571897621013141,15.552696760814886,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009403,2024-02-19,1708306545843,1708306547079,1236,long,2,False,,False,,1708306547079,51977.9,1708306547079,51977.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09959617452774,12.967049457558204,23.279124397099533,37.90072319197197,34.51466873421232,20.77806144534504,8.09959617452774,12.967049457558204,23.279124397099533,37.90072319197197,34.51466873421232,20.77806144534504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009404,2024-02-19,1708321752316,1708321752316,0,long,1,True,time_resolution,True,time_resolution,1708321752316,52050.0,1708321752316,52050.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8242074927948297,8.549471661863592,39.173871277617955,73.96733909702209,83.22766570605131,66.82036503362208,2.8242074927948297,8.549471661863592,39.173871277617955,73.96733909702209,83.22766570605131,66.82036503362208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009405,2024-02-19,1708322705711,1708322724617,18906,short,3,False,,False,,1708322724617,52321.0,1708322724617,52321.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5542707517060941,6.804151296802154,33.92519256130426,26.05072533017391,21.081401349363144,-2.4464364213227787,-0.5542707517060941,6.804151296802154,33.92519256130426,26.05072533017391,21.081401349363144,-2.4464364213227787,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009406,2024-02-19,1708322964548,1708322964548,0,short,1,True,time_resolution,True,time_resolution,1708322964548,52372.0,1708322964548,52372.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9405025586193876,3.3987626976252407,12.124799511189185,1.1456503475139388,21.576414878179182,5.346368288398382,-2.9405025586193876,3.3987626976252407,12.124799511189185,1.1456503475139388,21.576414878179182,5.346368288398382,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009407,2024-02-19,1708323258683,1708323302068,43385,short,2,False,,False,,1708323302068,52422.0,1708323302068,52422.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5672046087514957,11.445576284765938,10.701613826255874,-7.0390294151313295,6.295066956621266,-6.085231391400835,-3.5672046087514957,11.445576284765938,10.701613826255874,-7.0390294151313295,6.295066956621266,-6.085231391400835,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009408,2024-02-19,1708323416152,1708323416152,0,short,1,True,time_resolution,True,time_resolution,1708323416152,52428.7,1708323416152,52428.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.792893968381025,6.332409539051009,12.588524987268423,8.773820445671932,10.56673158022256,-6.637585902377063,8.792893968381025,6.332409539051009,12.588524987268423,8.773820445671932,10.56673158022256,-6.637585902377063,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009409,2024-02-19,1708324066859,1708324074086,7227,short,2,False,,False,,1708324074086,52525.7,1708324074086,52525.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.175481716568667,0.761531973871838,-28.8811001090889,-11.746630696972547,2.722476806592375,-45.25403754733342,-11.175481716568667,0.761531973871838,-28.8811001090889,-11.746630696972547,2.722476806592375,-45.25403754733342,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009410,2024-02-19,1708324361635,1708324361635,0,short,1,True,time_resolution,True,time_resolution,1708324361635,52533.0,1708324361635,52533.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4187843831490853,-40.222336436145454,-7.40486932023708,-20.272971275198444,-2.0939219157481963,-37.78577275236518,0.4187843831490853,-40.222336436145454,-7.40486932023708,-20.272971275198444,-2.0939219157481963,-37.78577275236518,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009411,2024-02-19,1708324491878,1708324491878,0,short,1,True,price_tick,True,time_resolution,1708324491995,52539.3,1708324491845,52539.3,117,0.0,0.0,0.3426006817759131,0.0,0.0,0.0,0.0,-16.21643227070105,-26.932220261784984,-13.76112738464405,-21.39350923975033,-4.81544291606529,-34.22200143511674,-16.21643227070105,-27.274820943560897,-13.76112738464405,-21.39350923975033,-4.81544291606529,-34.22200143511674,-0.03162204292786704,-0.01063718016798875,-0.0017889465600037264,-0.0013905781005837713,-0.00015650189477212193,-0.00027805376166032346,0.03162204292786704,-0.3319635016079243,0.0017889465600037264,0.0013905781005837713,0.00015650189477212193,0.00027805376166032346
binance_cm_real_009412,2024-02-19,1708327490073,1708327513138,23065,short,2,False,,False,,1708327513138,52558.1,1708327513138,52558.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.494254929307083,-4.756640746145694,-17.504437945816154,-10.122131507797484,-34.2668399352333,-24.715505316973307,-9.494254929307083,-4.756640746145694,-17.504437945816154,-10.122131507797484,-34.2668399352333,-24.715505316973307,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
