k,thr,stop,exit,masks,period,cost,one_way_bps,burst_coef,is_current,n_entry_signal_bars,n_entry_signals_discarded,n_total_in_period,n_excluded_gap,n,mean_net_bps,ci_lo,ci_hi,se_cluster,sharpe,sharpe_ci_lo,sharpe_ci_hi,win_rate,max_dd_bps,mean_hold_min,stop_rate,mean_funding_bps,mean_gross_bps,sd_net_bps,n_days,deferred_minutes,trades_with_deferral,mean_cost_bps,sum_pnl_jpy_001btc
15,1.2,0.25,0.05,masked,full,cons,3.353720696974217,2.5797851515186285,False,72485,1063,15785,73,15712,-5.803928424865847,-7.124400744613707,-4.424150443171375,0.6746422331403246,-3.174746589549144,-4.022994376995573,-2.3996812944348447,0.2415987780040733,91851.16690242011,8.704302443991853,0.7857051934826884,0.03678716904276986,0.940300138125358,79.56857177387347,2311,24,14,6.707441393948434,-248584.03378322368
15,1.2,0.25,0.05,masked,full,opt,1.0,1.0,False,72485,1063,15785,73,15712,-1.0964870309174117,-2.375468080877223,0.20730858358173787,0.6525671679844187,-0.6574113304091814,-1.5727976069007468,0.127242678691571,0.26737525458248473,33173.534204765514,8.704302443991853,0.7857051934826884,0.03678716904276986,0.940300138125358,79.56857177387347,2311,24,14,2.0,-90469.5644159998
15,1.2,0.25,0.05,masked,train,cons,3.353720696974217,2.5797851515186285,False,72485,1063,13830,57,13773,-5.416508788069257,-6.851881581483349,-4.02343729472156,0.7154917062054581,-3.2449526660855534,-4.194687189052065,-2.266724013764208,0.24134175560879984,75031.50125823657,8.694765120162637,0.7871197270021055,0.03760981630726784,1.328542422186445,81.7290305557425,1598,24,14,6.707441393948434,-187097.51079428755
15,1.2,0.25,0.05,masked,train,opt,1.0,1.0,False,72485,1063,13830,57,13773,-0.7090673941208228,-2.110578279591271,0.705424041724696,0.7263127553325915,-0.46291540753314003,-1.4257241238472607,0.4134230878592569,0.2671168227691861,24408.54564198746,8.694765120162637,0.7871197270021055,0.03760981630726784,1.328542422186445,81.7290305557425,1598,24,14,2.0,-62514.46001999985
15,1.2,0.25,0.05,masked,val,cons,3.353720696974217,2.5797851515186285,False,72485,1063,1955,16,1939,-8.555826649517432,-10.93290376152028,-6.038160894683601,1.2412922094510719,-3.8820994007585257,-5.108113043129001,-2.6769988322855633,0.24342444559051057,17149.753283138136,8.7720474471377,0.7756575554409489,0.030943785456420837,-1.8174414701125756,62.04354743511881,713,0,0,6.707441393948434,-61486.522988936136
15,1.2,0.25,0.05,masked,val,opt,1.0,1.0,False,72485,1063,1955,16,1939,-3.8483852555689966,-6.216161917025173,-1.355917655363641,1.2317864919600163,-2.0439758440952183,-3.4176765570725585,-0.6646902105504356,0.2692109334708613,9170.395264035598,8.7720474471377,0.7756575554409489,0.030943785456420837,-1.8174414701125756,62.04354743511881,713,0,0,2.0,-27955.104395999948
15,1.2,0.5,0.05,masked,full,cons,3.353720696974217,2.5797851515186285,False,72485,1063,11397,108,11289,-5.098695279968338,-7.0331551135041535,-3.189008583163767,0.9697511742174889,-2.0428830514194463,-2.892964781583143,-1.2432892434554448,0.3030383559216937,59232.09250770743,15.322880680308264,0.5480556293737266,0.0671450084152715,1.6758911223953692,99.857185610719,2311,12,8,6.707441393948434,-194179.24487890632
15,1.2,0.5,0.05,masked,full,opt,1.0,1.0,False,72485,1063,11397,108,11289,-0.3912538860199031,-2.3124599027407444,1.5115331918141184,0.9585479518149643,-0.16199840810227015,-0.9836837113531584,0.5937769536635061,0.3265125343254496,30164.925399136147,15.322880680308264,0.5480556293737266,0.0671450084152715,1.6758911223953692,99.857185610719,2311,12,8,2.0,-78752.678538
15,1.2,0.5,0.05,masked,train,cons,3.353720696974217,2.5797851515186285,False,72485,1063,9905,88,9817,-4.370334258283797,-6.506010427577412,-2.2008361649975834,1.08065653863438,-1.9172375545780567,-2.9183053531343113,-0.967073080560652,0.30202709585413057,43441.44947262359,15.345726800448203,0.5504736681267189,0.06845268411938474,2.405559819784023,102.83451386052529,1598,11,7,6.707441393948434,-140552.24001328237
15,1.2,0.5,0.05,masked,train,opt,1.0,1.0,False,72485,1063,9905,88,9817,0.33710713566463824,-1.7278518926166113,2.5081797620307844,1.089119738794144,0.15206741413870276,-0.7799440631942762,1.0723732620795683,0.32494652134053176,20627.91708778048,15.345726800448203,0.5504736681267189,0.06845268411938474,2.405559819784023,102.83451386052529,1598,11,7,2.0,-50661.03082599994
15,1.2,0.5,0.05,masked,val,cons,3.353720696974217,2.5797851515186285,False,72485,1063,1492,20,1472,-9.956249729613129,-13.615242512936192,-6.219448348304957,1.9138086759059665,-3.159474391189441,-4.482382071241221,-1.9359355620156766,0.30978260869565216,16201.30838778378,15.170516304347826,0.5319293478260869,0.058423913043478264,-3.1903844226212152,76.96789403365136,713,1,1,6.707441393948434,-53627.00486562396
15,1.2,0.5,0.05,masked,val,opt,1.0,1.0,False,72485,1063,1492,20,1472,-5.248808335664694,-9.024734894457781,-1.2969038344932557,1.9673179663148668,-1.8246603081069506,-3.098712875209474,-0.41406838048362216,0.33695652173913043,9994.748077995177,15.170516304347826,0.5319293478260869,0.058423913043478264,-3.1903844226212152,76.96789403365136,713,1,1,2.0,-28091.647712000064
15,1.2,1.0,0.05,masked,full,cons,3.353720696974217,2.5797851515186285,False,72485,1063,9480,141,9339,-4.144061092083369,-6.511464379562409,-1.6914716558241336,1.2048988315835,-1.3518152149281732,-2.1343562280454216,-0.5624649196952461,0.36716993254095726,51738.66931292825,21.997965520933718,0.2522754042188671,0.09679837241674698,2.660178674281812,116.07608297484512,2311,7,4,6.707441393948434,-169928.3317654876
15,1.2,1.0,0.05,masked,full,opt,1.0,1.0,False,72485,1063,9480,141,9339,0.5633803018650655,-1.7518339155689944,2.8946787301447054,1.1943307171010669,0.186980384866942,-0.5578395229619012,0.8979627573898856,0.3950101723953314,31408.270594648868,21.997965520933718,0.2522754042188671,0.09679837241674698,2.660178674281812,116.07608297484514,2311,7,4,2.0,-71927.48781199989
15,1.2,1.0,0.05,masked,train,cons,3.353720696974217,2.5797851515186285,False,72485,1063,8194,114,8080,-3.47736174841767,-6.225507846055287,-0.8691812103037257,1.3562640925171605,-1.2332785062685023,-2.2244743925258605,-0.3043742016275953,0.3678217821782178,39152.0047110118,22.013613861386137,0.2576732673267327,0.09752475247524753,3.327604398006013,119.55314409848044,1598,6,3,6.707441393948434,-131824.28922069995
15,1.2,1.0,0.05,masked,train,opt,1.0,1.0,False,72485,1063,8194,114,8080,1.2300796455307654,-1.3444850956256857,3.8352739568537144,1.3337767706710328,0.4428350497295246,-0.46465139799724764,1.3132466814166808,0.39504950495049507,24116.43689874049,22.013613861386137,0.2576732673267327,0.09752475247524753,3.327604398006013,119.55314409848044,1598,6,3,2.0,-55652.38666599993
15,1.2,1.0,0.05,masked,val,cons,3.353720696974217,2.5797851515186285,False,72485,1063,1286,27,1259,-8.422798738484362,-13.288436993771423,-3.6096297530934365,2.432836250057166,-2.2950962136617723,-3.6852361947206402,-0.9927664818638704,0.36298649722001586,13054.494400739048,21.89753772835584,0.2176330420969023,0.09213661636219221,-1.6232207281737356,90.5625906946586,713,1,1,6.707441393948434,-38104.04254478761
15,1.2,1.0,0.05,masked,val,opt,1.0,1.0,False,72485,1063,1286,27,1259,-3.7153573445359287,-8.395737268765483,1.3420823377273332,2.4547103686681226,-1.0610970076028559,-2.528794295963186,0.3510046446295154,0.3947577442414615,7806.7379086704095,21.89753772835584,0.2176330420969023,0.09213661636219221,-1.6232207281737356,90.5625906946586,713,1,1,2.0,-16275.101145999955
30,0.4,0.25,0.05,masked,full,cons,1.7070795514529675,1.3131381165022826,False,837881,11690,73964,779,73185,-3.5304246487758992,-3.929465547635468,-3.1284293743475953,0.20162509030036135,-6.477367276604156,-7.354107765700474,-5.653451662055998,0.26879825100772015,258777.200933861,17.272200587552096,0.5263373642139783,0.07072487531598005,-0.045540670553984405,57.63091206576113,2314,288,199,3.414159102905935,-707164.2783399837
30,0.4,0.25,0.05,masked,full,opt,1.0,1.0,False,837881,11690,73964,779,73185,-2.1162655458699646,-2.52946513907838,-1.7050904144307384,0.20385243654059718,-4.004787846406928,-4.835222368589166,-3.163518544127251,0.2822846211655394,155542.4402246757,17.272200587552096,0.5263373642139783,0.07072487531598005,-0.045540670553984405,57.63091206576113,2314,288,199,2.0,-451410.8079779998
30,0.4,0.25,0.05,masked,train,cons,1.7070795514529675,1.3131381165022826,False,837881,11690,59850,537,59313,-3.7004419584446477,-4.174515642349959,-3.227306631883896,0.23519720841656777,-7.1253708300535,-8.142801255665917,-6.185510828787624,0.2637701684285064,220049.1109341248,16.519666852123482,0.5467266872355133,0.06780975502840861,-0.2184731005103043,59.4790145010481,1599,75,50,3.414159102905935,-556135.9967701974
30,0.4,0.25,0.05,masked,train,opt,1.0,1.0,False,837881,11690,59850,537,59313,-2.2862828555387127,-2.6990963184890298,-1.8152483241871131,0.2306960104234281,-4.534541976835744,-5.539275904157101,-3.5678569564306692,0.2767521453981421,136229.32931791688,16.519666852123482,0.5467266872355133,0.06780975502840861,-0.2184731005103043,59.4790145010481,1599,75,50,2.0,-376474.415366
30,0.4,0.25,0.05,masked,val,cons,1.7070795514529675,1.3131381165022826,False,837881,11690,14114,242,13872,-2.803475637214303,-3.5976503558150053,-2.0359173702907976,0.39023921047630666,-4.982674954792079,-6.666072320149677,-3.4653453955779367,0.2902970011534025,39170.7497384925,20.48983564013841,0.4391580161476355,0.08318915801614764,0.6938726237077799,48.94339583093652,716,213,149,3.414159102905935,-151028.28156978622
30,0.4,0.25,0.05,masked,val,opt,1.0,1.0,False,837881,11690,14114,242,13872,-1.3893165343083675,-2.177825543988669,-0.6544831748143489,0.38886898008935533,-2.5049486298075436,-4.158502345916435,-1.1162261467391876,0.30594002306805074,19780.068081494624,20.48983564013841,0.4391580161476355,0.08318915801614764,0.6938726237077799,48.94339583093652,716,213,149,2.0,-74936.39261199985
30,0.4,0.5,0.05,masked,full,cons,1.7070795514529675,1.3131381165022826,False,837881,11690,58579,862,57717,-3.5508109517345194,-4.086587377338426,-3.051877941482473,0.264723980907543,-5.125312308243617,-6.010321031020987,-4.335995657337761,0.31349515740596356,205545.28069383293,23.32250463468302,0.2258779908865672,0.09543115546546078,-0.04122069336312374,66.29372231906093,2314,255,180,3.414159102905935,-617122.3727494838
30,0.4,0.5,0.05,masked,full,opt,1.0,1.0,False,837881,11690,58579,862,57717,-2.1366518488285844,-2.671423021850111,-1.6081940767878793,0.26943036720196895,-3.135756645932066,-3.935183938503771,-2.341784349737531,0.32813555798118405,129352.18955100144,23.32250463468302,0.2258779908865672,0.09543115546546078,-0.04122069336312374,66.29372231906093,2314,255,180,2.0,-411197.5585780006
30,0.4,0.5,0.05,masked,train,cons,1.7070795514529675,1.3131381165022826,False,837881,11690,46591,602,45989,-3.755222617076414,-4.3674584611861755,-3.1510229364317954,0.3111271943662015,-5.603023672089452,-6.646427102207796,-4.667463964245531,0.3098784491943726,173274.47601552564,22.71397508099763,0.24538476592228575,0.09350061971340973,-0.2475628944570688,68.89534787851572,1599,55,41,3.414159102905935,-493200.53547120164
30,0.4,0.5,0.05,masked,train,opt,1.0,1.0,False,837881,11690,46591,602,45989,-2.3410635141704788,-2.9587396858235104,-1.7355232491918038,0.3137076984382036,-3.547601751678112,-4.565851194535191,-2.6193498678024345,0.32394703081171583,113353.62023801196,22.71397508099763,0.24538476592228575,0.09350061971340973,-0.2475628944570688,68.89534787851572,1599,55,41,2.0,-351871.2453360006
30,0.4,0.5,0.05,masked,val,cons,1.7070795514529675,1.3131381165022826,False,837881,11690,11988,260,11728,-2.7492515999773257,-3.6753749992776608,-1.7739207373784054,0.48353107575201504,-3.9803074181184974,-5.632515919627203,-2.5660213738037405,0.32767735334242837,32708.671106775273,25.708731241473398,0.14938608458390176,0.10300136425648022,0.7679088671850894,54.91058975433249,716,200,139,3.414159102905935,-123921.83727828224
30,0.4,0.5,0.05,masked,val,opt,1.0,1.0,False,837881,11690,11988,260,11728,-1.3350924970713909,-2.2981346183511233,-0.35536438008584104,0.48641238699337147,-1.9530287504300072,-3.4758215180559686,-0.5122167001563005,0.3445600272851296,16463.30476441264,25.708731241473398,0.14938608458390176,0.10300136425648022,0.7679088671850894,54.91058975433249,716,200,139,2.0,-59326.31324199996
30,0.4,1.0,0.05,masked,full,cons,1.7070795514529675,1.3131381165022826,False,837881,11690,52768,892,51876,-3.799492695348739,-4.40042167369085,-3.179298707480245,0.31660882418345226,-4.707746970444203,-5.564337405492055,-3.921892008870005,0.3291695581771918,198526.4189897977,26.388619014573212,0.07639370807309738,0.10775695890199707,-0.27757663354080664,71.04046833426546,2314,248,174,3.414159102905935,-604467.9810249003
30,0.4,1.0,0.05,masked,full,opt,1.0,1.0,False,837881,11690,52768,892,51876,-2.385333592442804,-2.9890829594190897,-1.8019533332651618,0.30928144179568523,-2.9887201359822972,-3.7757862813970595,-2.222901700842481,0.34561261469658416,130290.00117748942,26.388619014573212,0.07639370807309738,0.10775695890199707,-0.27757663354080664,71.04046833426546,2314,248,174,2.0,-417033.0587080005
