draw,seconds,max_mean_net_bps_full,max_sharpe_full,min_n_full,max_mean_net_bps_train,max_sharpe_train,min_n_train,max_mean_net_bps_val,max_sharpe_val,min_n_val
1019,1.2015343599923654,-3.3884245237728225,-1.896762172435697,8371,-3.494683850402433,-1.8294155824119096,5829,-3.1031053922949496,-2.297015991577104,2542
1020,1.0865379469905747,-3.730008154931762,-2.376329059239044,8402,-3.8110005111353114,-2.3883164093887417,5946,-3.356711003852378,-2.730444087124994,2456
1021,1.0569388769945363,-3.741956735229135,-2.529181779723519,8361,-3.9088378161543447,-2.3680092282499237,5813,-3.214365045701236,-3.4506493995565237,2548
1022,1.0998414759960724,-3.674390753262792,-3.0060318804804997,8385,-3.449014580367992,-2.718341862181468,5903,-3.6643466506047795,-4.348726372133713,2482
1023,1.1872144259978086,-3.7553939059820842,-2.2616443695967114,8371,-3.724108933599574,-2.160743069071075,5818,-3.779644616110717,-2.7986254550711513,2553
1024,1.2183592170040356,-3.7063981925175624,-2.7494157349612434,8350,-3.5914387447735447,-2.4772592860368103,5786,-3.6617404708997734,-3.6482839717860562,2564
1025,1.0632519219943788,-3.3996758659401944,-2.3260503869608953,8281,-3.3185873733590685,-2.104940198559261,5648,-3.34046860449513,-3.163755180338195,2633
1026,1.0800353860104224,-3.5197799920482846,-2.079420989579816,8355,-3.3041617375035406,-1.8813530201523891,5812,-3.7255207656297498,-3.2154697773574683,2543
1027,1.0610863869951572,-3.335968209853189,-2.37405577329205,8358,-3.2216826161780623,-2.3693964467039432,5625,-3.2730291467963215,-2.6750478953719563,2733
1028,1.059369720009272,-3.5486575298477954,-2.0628827178547455,8394,-3.366986994532845,-1.5683266970551542,5855,-3.7274527681763137,-4.18186392953395,2539
1029,1.0713534809910925,-3.4081359753751337,-1.773078415731983,8407,-2.9183048609368507,-1.379909826955201,5701,-3.5452982170444507,-3.349080950056287,2706
1030,1.0434370369912358,-4.030523991351745,-2.9374110796117634,8338,-4.080552656040926,-2.610089504291494,5947,-3.569472558286609,-4.134295318696892,2391
1031,1.0475284970016219,-3.7003917439403984,-2.7003540589977404,8380,-3.667213856524817,-2.4753394643849935,5828,-3.5622518941941745,-3.476261611365333,2552
1032,1.2366001729969867,-3.6585400980860454,-2.373303789794538,8365,-3.824757756650657,-2.207784122835169,5743,-2.921962843677321,-3.618105833050914,2622
1033,1.1510553389962297,-3.595723509580574,-2.316719613275659,8426,-3.6253874224076377,-2.1541122383111677,5921,-3.295219499179811,-2.979705321752397,2505
1034,1.2292762220022269,-3.5514327270219406,-2.7296640045213922,8314,-3.428656336258075,-2.3110015147317697,5793,-3.551237415950612,-4.195428916535953,2521
1035,1.1650082650012337,-3.7732364756693446,-2.1048241344526213,8415,-4.001906422053389,-2.1414765428561804,5618,-2.707459409777109,-2.2054991089610616,2797
1036,1.0667431129986653,-3.5298938848963477,-2.5933841636454384,8300,-3.7045554680061255,-2.444661370601714,5820,-2.8407202370795295,-3.321598717106044,2480
1037,1.0907176620094106,-3.3955605440060106,-2.7708196486716554,8292,-3.403701766119337,-2.9239669613033334,5948,-3.2016842016256617,-2.4505379052279426,2344
1038,1.0947179880022304,-3.5814623263399015,-2.913588603373817,8379,-3.3248418790297514,-2.680385161704024,5687,-3.565649661300983,-4.002723985128936,2692
1039,1.1343047469999874,-3.514633139467661,-2.287799491327624,8342,-3.6011217101824964,-2.2822928516260075,5723,-2.9919015279800156,-2.4366141049060346,2619
1040,1.1450601569958963,-3.4092069888805363,-3.0399123010025155,8357,-3.261963440242611,-2.8460384896839446,5724,-3.5470994732319556,-4.013511000243348,2633
1041,1.0665208889986388,-3.694545770116213,-2.240268895353006,8314,-3.3091518718363417,-1.8794182509080295,5635,-3.166463751265489,-2.6987310409959138,2679
1042,1.2147404100105632,-3.9455801827500414,-3.2702206344239055,8410,-3.968863746597634,-2.896193088464363,5969,-3.7812913262374286,-4.13191289483125,2441
1043,1.1365430699952412,-3.3981818778351283,-2.904698055707089,8360,-3.4124757098594642,-2.7875117748731078,5776,-3.215893908921287,-3.5784694930591376,2584
1044,1.1178535639919573,-3.2698492487630215,-2.487176305088628,8349,-3.377043690944513,-2.1192878652858487,5805,-3.0122982251985837,-3.8659599615117832,2544
1045,1.0549186639982508,-3.7633218927034098,-2.2407459425070235,8355,-3.6582478871797783,-2.09554930588191,5761,-3.282328111194365,-2.7067926468824886,2594
1046,1.1541432030062424,-3.7038094478904857,-2.8967379688405477,8329,-3.737641238545216,-2.9066377713866673,5720,-3.421741985735359,-3.0644231456507267,2609
1047,1.0534703980083577,-3.6618808013532793,-1.7525739785958347,8446,-3.4704196675330063,-1.5253428065108317,5974,-3.297303228386712,-2.9483033679364783,2472
1048,1.148023393994663,-3.6145574118723616,-3.0610156489461,8404,-3.565292865912362,-2.651216272699803,5852,-3.6552402769258263,-4.473529894959921,2552
1049,1.291377896006452,-4.056669848394381,-3.7597349110475755,8367,-4.086282167045915,-3.59764527970544,5777,-3.889688602803404,-4.183358061853152,2590
1050,1.165852801001165,-3.741462906775074,-2.930428275312272,8284,-3.7140604438670217,-2.565103978960298,6005,-3.586138488641791,-4.315769765317489,2279
1051,1.2006880360131618,-3.369465984807184,-2.1563623993906815,8394,-3.316172264984151,-2.1584064265954237,5667,-3.146702808768573,-2.3735551032635422,2727
1052,1.0960899479978252,-3.776825353982194,-2.428765006549731,8402,-4.034149542944418,-2.3464386818815406,5844,-3.107737578379805,-2.9673443964565283,2558
1053,1.0429059490124928,-3.028780321846234,-2.224599915317322,8345,-2.7746203978622592,-2.123140823968184,5740,-3.361664525404437,-2.636957675606043,2605
1054,1.1073258890100988,-3.800339890969872,-3.454782237337152,8308,-4.034550007466341,-3.5243002004132213,5763,-3.169462451823782,-3.176251507000994,2545
1055,1.1743556029978208,-3.710017998212188,-2.397562461872943,8390,-3.82085415770286,-2.2371545949632865,6062,-3.1878789613968794,-3.3978420506591243,2328
1056,1.1123808239935897,-3.491465723479851,-2.5114229976196536,8406,-3.435719512085111,-2.3124825967803257,5908,-3.4222214892686336,-3.450965584331525,2498
1057,1.065156176002347,-3.6238463875885447,-2.879640814500782,8313,-3.6552768089584657,-2.6291546703367707,5802,-3.5145415635884274,-3.6459350532854033,2511
1058,1.139190497007803,-3.6720958293764876,-2.0273526788472194,8324,-3.4925727291303588,-1.6106810579867992,5863,-3.608129523233601,-3.6475192986083744,2461
1059,1.1413111430010758,-4.020984426553666,-3.220154304476804,8394,-4.203355654125592,-3.069916949405161,5785,-3.2409474135519503,-3.852393513079638,2609
1060,1.149225467001088,-3.641925084252602,-2.126171765125387,8454,-3.7330229542849582,-1.9865814046272043,5913,-2.9914122865851804,-2.920473363867421,2541
1061,1.191739278001478,-3.785481418743837,-2.448746818665395,8423,-3.854343986004066,-2.3699762791504986,5923,-3.2410247446949088,-2.973825881083223,2500
1062,1.3237610079959268,-3.485527818242197,-2.2308878567839963,8346,-3.3475925578026935,-1.8888998992395396,5896,-3.6319251537260087,-3.520362168547702,2450
1063,1.3414906859979965,-3.8490198275752774,-2.8510574958047,8372,-3.974933412529435,-2.6732776664304687,5900,-3.396658292081424,-3.0718087134370724,2472
1064,1.1554262149875285,-3.0766274440656085,-2.0087258220926176,8377,-3.220522446090996,-1.7651629267508502,5907,-2.67579070801865,-3.074444835836301,2470
1065,1.3070982960052788,-3.617143859312694,-3.0176431047883585,8336,-3.6705109432903638,-2.921873825190781,5735,-3.4696711093638903,-3.257955805324835,2601
1066,1.3735924600041471,-4.049481677407175,-3.2207970793143548,8374,-4.0388630743824985,-3.078420199871133,5783,-3.140513201017112,-3.6449291789808345,2591
1067,1.2179902939969907,-3.690954383635235,-3.158924227241822,8416,-3.7397509402977622,-3.1031252944744043,5720,-3.1927594844140303,-3.4384828995394625,2696
1068,1.2136142410017783,-3.874995839218783,-2.9251956923479026,8340,-4.003277851326758,-3.027419191033791,5863,-3.434784568285397,-2.9135475962076876,2477
1069,1.1758226980018662,-3.3941122945231226,-2.8928882471928636,8286,-3.5207616778526116,-2.9712270572680386,5830,-3.089305118830102,-2.7827443895390855,2456
1070,1.1488930420018733,-3.6743243499687743,-2.901743630959245,8337,-3.744390497142001,-2.621709013303555,5652,-3.341138982511167,-3.954948288001947,2685
1071,1.142320569997537,-3.5818607629011256,-2.561049012856087,8248,-3.5012981086187405,-2.2517385976992372,5511,-3.6154546306689137,-3.6738900620211266,2737
1072,1.1758219019975513,-3.668063848877509,-2.973620928029793,8349,-3.667783557946516,-2.677921099297137,5785,-3.6621034930867564,-4.324196128506294,2564
1073,1.0289249579946045,-3.5577030781189776,-2.2180294637120843,8412,-3.47599629909832,-1.9497730182238007,5960,-3.741460394476277,-3.2852677780108994,2452
1074,1.1414480209932663,-3.810586453807909,-2.8519738425584795,8335,-3.6890022521710866,-2.6389353747960294,5914,-3.9842518648792997,-4.165549800500341,2421
1075,1.041984458002844,-3.3197632082000097,-2.3633855061769413,8353,-3.0773528436057664,-1.9746066416206816,5830,-3.6087733461733524,-3.9107813604321984,2523
1076,1.172911262998241,-3.379865868520711,-2.8501246232699207,8404,-3.441876477835307,-2.4762277744277275,5643,-3.008755425029177,-2.4587941537213927,2761
1077,1.0982514830102446,-3.4127327840987123,-2.979293498666158,8369,-3.384442012211192,-2.7073150969359148,6105,-3.3217693212560566,-3.8491356343417933,2264
1078,1.0348179129941855,-3.008475356658035,-2.274543414952577,8379,-2.8848576778090926,-2.033955574036283,5887,-3.2909948773384374,-3.3157906715111216,2492
1079,1.0368301929993322,-3.001486042591751,-1.7556187709369417,8346,-2.923280759842681,-1.4515796461577017,5804,-3.187824225304917,-3.117002623572452,2542
1080,1.1714289280062076,-3.423071555818172,-2.0661008030320085,8434,-3.3440485592653455,-1.9292821304054202,6057,-3.5484109549722134,-2.756631676288017,2377
1081,1.1953856140025891,-3.745113405903733,-2.776707383753668,8421,-3.8112822207362744,-2.45936534780263,5998,-3.5639743898234295,-3.6856559924820456,2423
1082,1.16058888999396,-3.7956652654050167,-2.7348046363982386,8397,-3.874921286790377,-2.541777735365175,5722,-3.154072088379835,-3.5165759934633947,2675
1083,1.1139087439951254,-3.04008403925909,-2.480688316375784,8345,-2.7341789869036885,-2.08449973145303,5739,-3.4324702596236625,-3.8372458976851007,2606
1084,1.054024691999075,-3.573187970857755,-2.4587797428377685,8322,-3.463929232780391,-2.04378037755055,5816,-3.5263971743032902,-3.5324305851579885,2506
1085,1.0748030810063938,-3.20707290194392,-1.9293590744691718,8346,-3.0946967423710747,-1.7754565547444627,5843,-3.296587821110603,-2.741383285112777,2503
1086,1.2200342990108766,-3.636880065471211,-2.2701377997724443,8317,-3.613135624348218,-2.0130832846380518,5668,-3.698750006113762,-3.480780579507264,2649
1087,1.177409819996683,-3.580000577046616,-2.5375765552038563,8342,-3.478784653068248,-2.0263348414336693,5622,-3.634628155929822,-4.234606750416928,2720
1088,1.0322876810096204,-3.469022644805305,-1.9936979154404506,8339,-3.487624115210773,-1.8598044873330872,5708,-3.35430757945987,-2.7088380171381217,2631
1089,1.0804993210040266,-3.6189725618961983,-2.6262732504177864,8421,-3.6879982000255116,-2.456337359886486,5878,-3.355892385377069,-3.315200661772666,2543
1090,1.2437282739992952,-3.506182532659713,-2.868402468367682,8370,-3.496895294251028,-2.5699198506411713,5753,-3.39817212982175,-3.7600769010024244,2617
1091,1.1169638430001214,-3.6612913211990263,-2.8397051337999084,8394,-3.727928128222321,-2.9313174698955584,6065,-3.2755030543250196,-2.684239784264741,2329
1092,1.0160126520058839,-3.649176720806945,-2.993047263228785,8401,-3.438818750517542,-2.780208960965577,6082,-3.5776462853206463,-3.9299134333241637,2319
1093,1.1537239759927616,-3.2584439191932337,-2.7944540270438387,8327,-3.4121705895798815,-2.4614388973447765,6038,-2.8267163640982393,-3.476018518183762,2289
1094,1.1818804509966867,-3.4759538326614745,-2.4258353404368886,8346,-3.4702550990754775,-2.308694814489581,5457,-3.3772460138396445,-3.0266525904856394,2889
1095,1.0336176109994994,-3.699924823073981,-2.7652514588519495,8352,-3.8327913658704804,-2.5985556577661026,5910,-3.0619653776066307,-3.665846555321136,2442
1096,1.2635848139907466,-3.794693993257346,-2.5067687996528787,8342,-3.9086598435974094,-2.4369633835878357,5744,-3.4851694115575897,-3.184256225300062,2598
1097,1.1140413039975101,-3.4069715870597,-3.075471953854488,8380,-3.2847241428744955,-2.9229901273134686,5696,-3.2273685261409897,-3.7691742386303893,2684
1098,1.222909290008829,-3.3687888666050916,-1.89865141105478,8364,-2.970637167414755,-1.5042342082759064,5997,-3.5759469830055792,-3.504820168099972,2367
1099,1.1271936650009593,-3.502645110624227,-2.594431310165931,8360,-3.4471997751064674,-2.5521135231215015,5758,-3.590467777638196,-2.997091286413342,2602
1100,1.1088298020040384,-3.4900462516816697,-2.7533736996786127,8378,-3.5383473054768233,-2.709275583315524,5787,-3.3193855482291035,-3.04043701645803,2591
1101,1.0408408379880711,-3.467511493183073,-2.617191808275019,8433,-3.7862085597482027,-2.7242528631045015,5926,-2.6309445927490493,-2.4618555948780507,2507
1102,1.0749370120029198,-3.8042541041094484,-2.887665365330784,8326,-3.8189550042912725,-2.4595760244979576,5902,-3.4055073153991158,-4.418145356544025,2424
1103,1.120179987992742,-3.736756407378128,-1.9785650271282478,8423,-3.48959450157528,-1.462926729885619,6024,-3.3771259478152875,-3.436654359967152,2399
1104,1.0946686290117214,-3.286048898603358,-1.8076571754090156,8321,-3.4401538594676175,-2.1291461024900857,5877,-1.3031875594622455,-0.82604667322675,2444
1105,1.1026680049981223,-3.7017878823738477,-2.471120109794903,8404,-3.4683804659636057,-2.0167132969809334,5639,-3.578837321919677,-4.170572800414705,2765
1106,1.0412547909945715,-3.5407760473855827,-2.2582088028424305,8409,-3.609734725654907,-2.0915618586221485,5871,-3.2763013219615313,-2.966082872062922,2538
1107,1.0368813990062336,-3.4815372493181487,-1.8447993500136857,8294,-3.399519842282541,-1.4785162152849816,5558,-3.5309696333928864,-3.20043061424476,2736
1108,1.01259230299911,-3.564583417654251,-3.0587824303611986,8338,-3.588819322252079,-3.224172195724564,5859,-3.305383885224812,-2.3512687074158913,2479
1109,1.0355130290117813,-3.5230593595337703,-2.6933117356596603,8387,-3.221638242018029,-2.6107969133279867,5817,-3.713463529047772,-3.1320270387513416,2570
1110,1.0888609780085972,-3.784369059303369,-2.8810619714929064,8336,-3.83079878320678,-2.6062855168258006,5586,-3.509127392422715,-3.5008719155001127,2750
1111,1.0683728300064104,-3.4668437332174067,-2.2964875026603253,8334,-3.4452597660502446,-2.098246681534993,5789,-3.4931490108996828,-2.994414755397094,2545
1112,1.1194446199951926,-3.71234363691198,-2.8236233535991633,8398,-3.580177492768318,-2.8923733973038956,5929,-3.306950070032982,-2.7187814366673577,2469
1113,1.1399939190014265,-3.5937834646808313,-2.610897247054088,8349,-3.3108434867076038,-1.8264380817361134,5658,-3.5921748090363756,-2.913812070660449,2691
1114,1.1760796300077345,-3.635717321529857,-2.408097832721315,8499,-3.4849285836213832,-2.18592745236608,6201,-3.5789720816508837,-3.662181443334228,2298
1115,1.2438196599978255,-3.449087658480913,-2.008533334285541,8384,-3.3405208823261656,-1.6552997833967025,5936,-3.3844661547817054,-3.6362643790144586,2448
1116,1.1004565710027236,-3.6229132054869932,-2.1463855664294864,8370,-3.2254469933231382,-1.5228597501271222,5697,-3.558330715105394,-4.3394679770036,2673
1117,1.1294933250028407,-3.6613116242285053,-3.0751281925798413,8422,-3.556032918060502,-2.953369234162675,5966,-3.940542542256708,-4.108042727819109,2456
1118,1.257725504998234,-3.6292645285194114,-2.0987484020651106,8377,-3.508150316808295,-1.745924262588482,6121,-3.7138967655699253,-4.14105302070206,2256
1119,1.3166585330036469,-3.786690265401632,-2.624460619805211,8362,-3.6376975632462942,-2.6474278065392007,5757,-3.167714410818766,-2.6909859542952654,2605
1120,1.1237939489947166,-3.7359776548403705,-2.617305888803242,8409,-3.6804506419401704,-2.4514947970647536,6064,-3.6613470413453353,-3.86820909876441,2345
1121,1.1127771570027107,-3.532477167453144,-3.275755998032563,8381,-3.595604105749511,-3.1779935581900918,5956,-3.3840947553360032,-3.600075040978411,2425
1122,1.1549495110084536,-3.6007189767538414,-2.439673018560042,8361,-3.627329889289809,-2.3241790376213296,5709,-3.349224623123452,-2.8883767718264988,2652
1123,1.1380251079972368,-3.390305071090015,-2.719293390187082,8308,-3.466103839822222,-2.9251682120217577,5680,-3.024131587963462,-1.9923519545295088,2628
1124,1.1995708250033204,-3.438674845850937,-2.8331716093114783,8437,-3.39859518836703,-2.7673217111020927,6054,-3.532817824709888,-3.1719309086458534,2383
1125,1.1349732389935525,-3.8898603964008007,-2.0200966117842594,8332,-4.001461907030798,-2.065535864582022,5969,-3.199551514686421,-2.143142693348243,2363
1126,1.1398030209966237,-3.6249628316468425,-1.8711305771325375,8390,-3.189898862668902,-1.355373942167024,5891,-3.588620618829438,-3.7881635094417088,2499
1127,1.1826366780005628,-3.7699792285558615,-2.6683948585169075,8394,-3.705857523635416,-2.601102802983222,5877,-3.5307133216241398,-3.115539398088215,2517
1128,1.134468576987274,-3.529185427912578,-2.676975139404779,8374,-3.342706833385382,-2.2265792617492983,5830,-3.8186318272669824,-4.47234710823463,2544
1129,1.2834548230021028,-3.3613690618756102,-3.0068387872736633,8358,-3.3145162592494057,-2.697967188909055,5580,-3.4649773007421723,-3.7423763949142286,2778
1130,1.2172738899971591,-3.298961132692562,-2.598938088028191,8389,-3.5090201907926626,-2.475662361696088,5912,-2.586570022472376,-2.8343315503191047,2477
1131,1.1522031800122932,-3.7189100749304678,-3.131458846387729,8266,-3.719509548229301,-3.0116250545603678,5631,-3.6728821553677897,-3.827756928301237,2635
1132,1.2146728450024966,-3.6913004193507186,-2.9793765846773974,8423,-3.5880084983443616,-2.9127487066857114,5739,-3.4309719099353235,-3.481840000765792,2684
1133,1.1711230779910693,-3.580344567597369,-2.8145108363231506,8444,-3.6513914384878583,-2.796495782563581,6001,-3.177854263834174,-3.120751731264539,2443
1134,1.2360744049947243,-3.8302740053607884,-2.9247501916420733,8390,-3.930385532309101,-3.0005960080397056,6028,-3.369282894128676,-2.9690016129033134,2362
1135,1.1591967009881046,-3.56910012038449,-2.190109518466199,8352,-3.350220280618353,-1.8936515993104215,5992,-3.6579660590112386,-3.530405693217616,2360
1136,1.555629045004025,-3.6829655188038712,-2.6944490142223083,8366,-3.872911734222811,-2.6454091912642688,5827,-3.214788326416592,-3.0884527134389423,2539
1137,1.1729851990094176,-3.6866125591011394,-2.5372045881930645,8385,-3.9043249763236867,-2.7464368095953313,5883,-3.0195538013255607,-2.0206487109660336,2502
1138,1.2022017879935447,-3.6454653348968544,-2.3211821202938974,8370,-3.7414906670463988,-2.28812678067987,5948,-3.2652204197014183,-2.606063642669213,2422
1139,1.1830792700056918,-3.561345252832588,-2.667714769397114,8340,-3.464734533850257,-2.3170558459117987,5773,-3.437699684580606,-3.872710847625536,2567
1140,1.2640698719915235,-3.5062155082631303,-2.7181657800590813,8396,-3.693028983664824,-2.813651647644549,6030,-3.081034198236651,-2.557265572505226,2366
1141,1.1347474469948793,-3.540559875732297,-2.458209926304031,8353,-3.566725725525267,-2.345755192430683,5897,-3.4234603940482673,-3.045337733983482,2456
1142,1.1044170389941428,-3.437782055825492,-1.9560008598183536,8418,-3.3071176999688783,-1.8619870874976965,6142,-3.554676290535456,-2.6856312236521616,2276
1143,1.1037032249878393,-3.591220702770087,-3.103866490842116,8325,-3.785874091382158,-2.9309720595695046,5629,-3.060354082226474,-3.4017219788694604,2696
1144,1.130606276987237,-3.435697407913734,-2.3393886694202455,8381,-3.4801137469577497,-2.0857551111551134,5928,-3.2339239913452675,-3.7055679417716183,2453
1145,1.1004032420023577,-3.696022883610085,-2.225480065599896,8435,-3.7679314172719645,-1.865583428859444,5966,-3.449154089489888,-4.004818291368589,2469
1146,1.1923167850036407,-3.3494693524575188,-2.164139571754833,8408,-3.4805054381268663,-2.26434856566553,5839,-3.020961665440081,-2.029269732893445,2569
1147,1.1918087090016343,-3.9900449075164937,-2.6356094300924373,8395,-3.939482928270076,-2.2523729448801393,5943,-3.616329460252098,-4.315796716585782,2452
1148,1.1593526390061015,-3.693771869769365,-1.7947219260937861,8297,-2.8789164298582373,-1.27286610246053,5643,-3.449553045461127,-3.763141171034549,2654
1149,1.2703345269983402,-3.694827024194131,-1.9359855548229512,8345,-3.6717463110437203,-1.7802382901321914,5903,-3.37101918190676,-2.681754515441391,2442
1150,1.4602357560070232,-3.3047537362247676,-2.1126474886076854,8273,-3.3884376181408866,-2.2200158322077845,5804,-2.7949447925040634,-1.9536244595362728,2469
1151,1.2186543599964352,-3.5247559151303083,-3.0693735496031307,8458,-3.591980118806617,-3.202451547477577,5819,-3.3692821935309603,-2.879205390956747,2639
1152,1.1496997380018001,-3.604967093433665,-2.3700282583214354,8344,-3.7264277470134513,-2.3345549980097524,5832,-3.1800197037335467,-2.534201919187062,2512
1153,1.1739077509992057,-3.474067065619514,-2.3168610318235943,8423,-3.44759770489881,-1.9531350271589691,5631,-3.300298500548814,-3.749788332289275,2792
1154,1.157264096007566,-3.8086803290555356,-2.5539528521786905,8357,-3.910338510434733,-2.082571140929242,5758,-3.5207862204316522,-3.9244987069152018,2599
1155,1.225055839997367,-3.783271383217813,-2.0726396820147466,8317,-3.6637539907416548,-1.7060160689048371,5482,-3.357699503195415,-3.4005502081981347,2835
1156,1.1749000629934017,-3.700763709880389,-2.434617820694595,8377,-3.750371876692708,-2.4668546140059218,5876,-3.1262443748337487,-2.424804046723297,2501
1157,1.1826274009945337,-3.5474783003979953,-2.1936284601483904,8396,-3.7805498929069983,-2.169380262615735,5925,-2.509269867554058,-2.583134013900821,2471
1158,1.243280788010452,-3.8779262906767067,-2.973189849137485,8414,-3.9984966746280826,-2.4692545730485005,5716,-3.553533482897453,-3.9940509690426564,2698
1159,1.3497108910087263,-3.6261793648835114,-2.2086282612336605,8407,-3.824807359099868,-2.2124672475472504,5768,-3.1477678622083847,-2.4213653643388766,2639
1160,1.1219182339991676,-3.5221501824061137,-1.994333951643732,8420,-3.4470821760432675,-1.8935900847766272,5937,-3.410492478174593,-2.5792074906908575,2483
1161,1.2712015910074115,-3.32675584132676,-2.1546445033040236,8404,-3.386531203196863,-2.4466032544248453,5853,-2.026586393952845,-1.326135938785899,2551
1162,1.1861920169903897,-3.5832882830678314,-2.957122478598921,8373,-3.545007413184873,-2.3323535952264836,5820,-3.568689020918111,-3.560056262516937,2553
1163,1.3908388889976777,-3.4996466773543187,-2.4680847688562295,8469,-3.223786870985615,-2.226003983160868,6081,-3.1914451332890157,-2.3372284525521843,2388
1164,1.147229922004044,-3.761491315819166,-2.0425755817971956,8423,-3.61032713303918,-1.587394201060319,6050,-3.3027731397642595,-3.784800749149455,2373
1165,1.1938218970026355,-3.375230386199353,-2.662950596478426,8324,-3.3754250526105163,-2.6008453091391384,5672,-3.228562915658385,-3.1360274138653588,2652
1166,1.2525074820005102,-3.562708527657868,-2.309058665786078,8381,-3.503078226543317,-1.9299791268700899,5737,-3.6980811785517305,-3.3282182401224367,2644
1167,1.2343033579963958,-3.41545090743193,-2.91139856831335,8339,-3.4876014266050808,-2.6043062054082093,5890,-3.240005428731152,-4.052632997398762,2449
1168,1.2515087380015757,-4.063896619829507,-2.9216092374669396,8340,-4.134174118227,-2.664118165496143,5747,-3.629191589009855,-4.019374515351972,2593
1169,1.1789244170067832,-3.6633988590278586,-2.4783635957999417,8375,-3.7377563171899446,-2.2897638781508944,5860,-3.3711247521530128,-3.293266302044589,2515
1170,1.1860423329926562,-3.5960122776156624,-3.126790587280835,8338,-3.6369014332121954,-2.8996546355942936,5792,-3.3659082587645734,-3.8965533758190007,2546
1171,1.278510129006463,-3.2734775245323533,-1.97862166441475,8370,-2.9110628009780877,-1.5330435878262854,5768,-3.6115742127737724,-3.1390826472222537,2602
1172,1.2703624700079672,-3.8286708646270973,-2.042640859287627,8358,-3.1738864557791637,-1.7369400396181551,5734,-3.7002221181508554,-3.250037742589839,2624
1173,1.30827581298945,-3.352322478095849,-2.547039113239279,8400,-3.304140462111631,-2.4794139742461088,5975,-3.4705630332906137,-2.8813961165903654,2425
1174,1.3092349149956135,-3.5032186052884384,-2.5207848544592095,8270,-3.6752829553833393,-2.402433352255404,5514,-2.999416419795896,-2.965205930364309,2756
1175,1.212906083004782,-3.7004125491272197,-2.186007621490122,8386,-3.7108087640528953,-2.0367172470738892,5898,-3.5528556249414183,-3.3159939104514673,2488
1176,1.5044330479868222,-3.459864197377411,-2.6456813479402195,8325,-3.569364768462436,-2.6577810329644143,5780,-3.20246573091336,-2.776982893131308,2545
1177,1.3447282769921003,-3.6186831247301874,-2.274375944259439,8425,-3.5989630724769395,-1.9046106777789142,5986,-3.582851134761256,-3.9212319658001795,2439
1178,1.2369480699999258,-3.3756243336436484,-2.1142765716525247,8359,-3.5335373876713505,-2.309884049000037,5690,-2.722704512565709,-1.5982264523921164,2669
1179,1.3551438660069834,-3.886705999058301,-2.621192825480978,8311,-4.034408265492739,-2.523890715120566,5690,-3.0122039955103777,-2.8167022292851325,2621
1180,1.2894860789965605,-3.6710194823981417,-2.2900698562893016,8436,-3.2940935301384817,-1.8248919902144896,5987,-3.742674459381629,-4.425002180714229,2449
1181,1.246566861998872,-3.64386306372491,-2.807751430793737,8461,-3.5805576929484446,-2.869198146962922,5815,-3.015628650731012,-2.7320963261859177,2646
1182,1.2316742399998475,-3.2863823085162944,-2.078880994723582,8505,-3.151433833800253,-2.129417694883505,5863,-3.2424561453902028,-2.136556226402977,2642
1183,1.3784468469966669,-3.473407037097,-2.5761194364014317,8376,-3.4142426007521873,-2.5186044418821663,5796,-3.4435325371717416,-3.018101365784636,2580
1184,1.2421800809970591,-3.239139284665192,-1.8401454426303918,8330,-3.2531539057764394,-1.9076181419449796,5886,-2.658300040538305,-1.766012010753349,2444
1185,1.451812893996248,-3.73302405961572,-3.035712866958876,8374,-3.6477332859133558,-2.7566471802179278,6075,-3.7377907616666013,-4.25615491091649,2299
1186,1.2800969110103324,-3.820709873243749,-2.588357613645988,8404,-3.91782986053421,-2.511659777489684,5942,-3.2695123973216194,-3.103926267159094,2462
1187,1.3743410930037498,-3.437288532416694,-2.6280772984793934,8429,-3.589725211085172,-2.6023414884204894,6142,-3.0792768282685756,-2.9500548902627375,2287
1188,1.2191491119883722,-3.9754770512358615,-2.625381795787744,8412,-4.070371297921791,-2.7533980688949296,5849,-3.471347421084199,-2.383000034815175,2563
1189,1.3469982189999428,-3.62307430190285,-3.0902607035773477,8538,-3.699603836488123,-2.7984059231409577,6078,-3.443572362203871,-4.949765014945312,2460
1190,1.2078273970109876,-3.1981507307087536,-2.283729999307042,8356,-3.112565476931335,-2.1036008313333756,6002,-2.9955210599815514,-3.138286381592471,2354
1191,1.253740783999092,-3.7567753234482577,-2.748797160586532,8345,-3.8509638072561736,-2.8616617429954423,5580,-3.3215902136395385,-2.496085199584399,2765
1192,1.470606962000602,-3.4397550891895246,-2.378380073142536,8363,-3.5139523162614412,-2.3999058325833773,5938,-3.264745721855992,-2.608013278883019,2425
1193,1.3540750550018856,-3.8163455222057965,-2.9240900901042535,8288,-3.9323359806858047,-2.7273387180582236,5653,-3.43455187417707,-3.767924146359139,2635
1194,1.298754678995465,-3.6128717885395356,-2.9061206559284836,8340,-3.604622614108522,-2.9348053891981842,5691,-3.3381327686587374,-3.0231380207952294,2649
1195,1.4746057229931466,-3.3846083402552156,-2.6139337237700597,8352,-3.256033880297455,-2.3890437678387175,5750,-3.2797535810939045,-3.4206949301901117,2602
1196,1.221002721998957,-3.967084322045414,-3.103820951241507,8406,-4.129653401684729,-3.4783766969856487,5955,-3.307750747011607,-2.0857820023912814,2451
