draw,mean_net_bps,sharpe,n
95,-4.335417312107279,-4.1753052202181635,24364
96,-4.727733966825554,-4.406024537038269,24356
97,-4.814733616075603,-4.7760236792247435,24386
98,-4.378271774885292,-4.082411788283248,24357
99,-4.272042311461575,-4.252619756612502,24382
100,-4.07203722766592,-4.0086618099171485,24364
101,-3.691640734880007,-3.3636901346305574,24341
102,-4.454434302464434,-4.247350953140596,24385
103,-4.2186477478735736,-4.197996305347852,24370
104,-4.736216893965894,-4.4632611839888305,24362
105,-4.548718047280716,-4.342260057555197,24369
106,-5.07706966127293,-4.428211063759663,24378
107,-4.769946060155189,-4.201235310055891,24354
108,-4.366816751162122,-4.241346360070979,24365
109,-4.265845807622942,-4.055562365906487,24384
110,-4.0511695112836215,-3.6754395969151177,24379
111,-4.5795221179406935,-4.534555422967629,24365
112,-4.776447933784055,-4.045716980429059,24376
113,-4.174867952183872,-4.089007483091865,24356
114,-4.166885139151697,-3.808097886668443,24341
115,-3.4397644598152555,-3.428063562920115,24351
116,-4.252195756534422,-4.315443504490231,24366
117,-4.551262048344652,-4.313558501197335,24384
118,-4.221447791802368,-4.027964397798326,24375
119,-4.723570264708184,-4.391337060410787,24354
120,-4.6078023207702286,-4.15974718054193,24357
121,-4.835282575148111,-4.692694409262378,24379
122,-3.911347385920891,-3.6457416140983603,24367
123,-4.167388486006699,-3.651130008090814,24352
124,-4.195225169081174,-3.8366735236755947,24372
125,-4.298922746905157,-4.321139250140721,24337
126,-4.972278161929443,-4.960770469403075,24367
127,-4.443393386957814,-4.068075590052877,24386
128,-4.508815289295913,-4.119774788652523,24342
129,-3.516330084936565,-3.490095126483584,24364
130,-4.376959531178128,-3.988970203165189,24359
131,-4.413044408539856,-4.038910874131745,24381
132,-4.589634628127739,-4.570054132441991,24375
133,-4.125912342207555,-4.178375019603811,24356
134,-3.4800562552496324,-3.058328052040036,24379
135,-5.194312404769736,-5.430917148570589,24368
136,-4.502096033451414,-4.336912302010236,24401
137,-3.8237114587113186,-3.546895971833158,24341
138,-4.238983316084516,-3.864228383783201,24395
139,-4.942188300651304,-4.821712379081919,24371
140,-4.658956628372703,-4.441690483392277,24365
141,-3.888527548212108,-3.713401432690927,24347
142,-4.158097554148549,-3.8577976587597647,24395
143,-4.300132773901849,-3.7070205267843743,24367
144,-3.485839937186823,-3.1059246737045574,24355
145,-4.597139424707057,-4.433621343675453,24354
146,-4.9630475913127245,-4.58528458462854,24350
147,-5.272507126836144,-5.355434615058212,24383
148,-4.903216332726421,-5.12978196595807,24338
149,-4.139065897799488,-4.020671194117385,24364
150,-4.6131218705742665,-4.706063126885415,24357
151,-4.027336031196588,-3.909045812980166,24354
152,-4.282074773162104,-3.989364238728126,24357
153,-4.225639852178121,-3.763216738406916,24362
154,-3.870366810550876,-3.7233026450573736,24357
155,-4.671936186774027,-4.2679025757269855,24381
156,-4.298352316663647,-4.205764046403697,24404
157,-4.0704087713565045,-3.8626381391158024,24406
158,-4.41304275505231,-4.184417523790032,24347
159,-4.228297718259051,-3.691999923706282,24385
160,-4.220321252921829,-4.052359818068161,24354
161,-4.510864241443982,-4.4142607067962,24351
162,-3.9390323461898764,-3.9848576847863977,24378
163,-4.31401421704017,-4.2106960579306065,24365
164,-4.429968639118804,-4.195375545263492,24344
165,-4.85025731830433,-4.625416062353143,24359
166,-4.536605627044989,-4.473230549184536,24372
167,-4.3487353758038205,-4.464536333902067,24362
168,-4.830822104181486,-4.747135851234342,24355
169,-4.092571366959637,-3.781258985024951,24387
170,-4.971036936676329,-4.64329228886349,24338
171,-4.5498924045555285,-4.478049865229945,24371
172,-4.404764455272249,-4.169760508861693,24356
173,-4.281782471894833,-4.244190931587287,24347
174,-4.161617554205539,-4.005167255741444,24361
175,-4.5110455665887725,-4.170353730611888,24366
176,-4.27272953598208,-4.4916231465274565,24347
177,-4.097021361165875,-3.7426274356715954,24365
178,-4.156395272281176,-4.00878405361077,24336
179,-3.8287359660313576,-3.4006543061024828,24366
180,-4.766563387861995,-4.345683977260023,24338
181,-5.221586306867652,-4.54805752486669,24356
182,-5.027735394314298,-4.699597081954235,24339
183,-4.678314879858662,-4.478079073099145,24375
184,-4.937895546681006,-4.7665062512,24382
185,-4.082319080409891,-3.4204170555758373,24363
186,-4.31779496492029,-4.107736176949198,24367
187,-4.805848107944106,-4.875093702439296,24367
188,-3.113409854968679,-2.989987898513772,24389
189,-4.264501106193697,-4.377681892332291,24367
