period,n,mean,ci_lo,ci_hi
2021-W06,351,-6.2981044270305535,-12.65189097220041,0.8784079838865189
2021-W07,336,-8.731352222295879,-11.765644720826367,-5.897259369516483
2021-W08,476,-10.97432061795277,-16.32114698588183,-5.673357117496737
2021-W09,372,-6.312553954415012,-11.290297918250772,-0.5002566252860928
2021-W10,337,-4.32922463583575,-7.88814739610589,-0.8416032197660431
2021-W11,321,-3.4301584004177985,-6.71305580668324,0.5660585996344428
2021-W12,283,-3.24951929408919,-8.632230531211642,1.6887518131938657
2021-W13,158,-2.712421547299237,-7.691442160324557,2.6696929375439087
2021-W14,174,-7.068684310368622,-11.21721923076065,-3.07225007097645
2021-W15,244,-6.1398642029143975,-10.928892342470153,0.8267468616499539
2021-W16,360,1.5151961936884908,-3.354901523345734,6.796278645534462
2021-W17,231,-1.4204200454626825,-6.326197593243346,4.208359501960003
2021-W18,275,-5.162582990963511,-8.575090655137634,-1.6280813458888435
2021-W19,366,-2.3113702912561678,-6.383234919004624,2.0145580106716814
2021-W20,550,-5.5643658372820495,-12.600619234357794,1.8832801350833088
2021-W21,452,-4.008684802206481,-8.953566641595751,0.8456219669075128
2021-W22,304,-2.3559394438475025,-6.827754074352455,2.296377958916598
2021-W23,354,-3.09688086555554,-7.509869533582382,1.278286388501232
2021-W24,305,-6.003886322734616,-9.842707711590377,-2.2492761163612607
2021-W25,423,0.7715430693613866,-5.04120432899663,7.406810838395547
2021-W26,267,-8.738624191846972,-12.628174116943402,-4.5196000683780095
2021-W27,205,-6.886493437450911,-11.696367897934204,-2.3818874087778594
2021-W28,163,-7.177901766358186,-11.033307018909339,-3.1920834369498525
2021-W29,175,-5.240284217310209,-10.200243059303101,-0.49679231985686434
2021-W30,283,0.08296177226071577,-7.42466417129562,9.264317067400139
2021-W31,315,-7.9046712404004875,-12.119276478649772,-3.6605575465534916
2021-W32,246,-7.761391790529418,-11.766207870910273,-3.9158169916361794
2021-W33,223,-9.385825837831161,-13.103477257559419,-5.534125976769718
2021-W34,179,-6.070225528646689,-11.421518948553308,-0.3297206426702325
2021-W35,168,-8.781000065525978,-13.946652999700607,-3.235120554762268
2021-W36,207,-1.444689806292969,-7.24970323061772,5.881179620600645
2021-W37,170,-8.85268702890836,-13.120644687764221,-5.131649282232486
2021-W38,295,-3.7727494359866443,-9.719595834031841,2.6816760336062617
2021-W39,217,-4.735312435819186,-7.961387719938506,-1.4259729544268647
2021-W40,230,-2.949565300764677,-7.529707240343185,2.1381798624043173
2021-W41,214,-1.6411044011345035,-5.970252918351847,2.313857952901939
2021-W42,218,-2.4088727106279335,-6.07232074476557,1.39060550853161
2021-W43,173,4.341112010908705,-1.3355621611339594,10.695810348815519
2021-W44,155,-5.283658797940921,-9.673276092400073,-1.0699363455041813
2021-W45,167,-3.337103181825413,-7.182122088196052,0.9315668987700745
2021-W46,233,-3.27052963580496,-8.580997481684328,2.2340749585000803
2021-W47,228,-2.4596531500261998,-7.009467372855162,2.1897231769749146
2021-W48,258,-2.000366355654432,-7.1732315004967475,3.2269066307610554
2021-W49,267,-4.4846725173112265,-11.131507035831309,1.777989872064568
2021-W50,247,-4.362708507278681,-7.701490807164262,-0.6605580625987106
2021-W51,155,-2.9080903133174605,-7.615833575921196,2.128747761549743
2021-W52,152,-1.0332265907996412,-6.74221295677187,5.627982846046331
2022-W01,204,-6.708137188638531,-10.361566503182608,-3.0772143472056266
2022-W02,149,-5.795169656773453,-10.98247355966611,-0.8145492863504399
2022-W03,246,-6.09407087245978,-12.661142127393592,0.4738221141604645
2022-W04,290,-4.770065321867406,-11.24183240127602,2.407827423653019
2022-W05,151,1.3075378203925667,-5.696401634816147,8.03057153504429
2022-W06,196,-1.1957921072305178,-9.07845152090266,6.810682541528763
2022-W07,132,-1.6718564525479271,-6.577378971633219,2.8651540429997104
2022-W08,292,-0.0074780126816487375,-5.494073763105717,5.706944580612619
2022-W09,249,-4.535070008043431,-9.539857350365306,0.8838635830090037
2022-W10,218,-3.203156978023906,-9.193656093930425,3.2103405964853144
2022-W11,154,-2.2213513815679673,-7.481598329996638,3.616563357567607
