draw,mean_net_bps,sharpe,n
111,-4.574975896992464,-4.896221197684866,24201
112,-5.152100699262485,-5.862517190974077,24177
113,-4.627945955968161,-5.183394044135112,24210
114,-3.968263478316825,-4.157642667344345,24183
115,-4.216829554277891,-4.616677590939959,24180
116,-4.654956224529156,-5.412791784058051,24179
117,-3.7775525734393764,-4.284953848499321,24186
118,-4.208246791835204,-4.58613643395526,24203
119,-3.9432932791408675,-3.9433330210126845,24207
120,-4.655912149830489,-5.158306016579099,24212
121,-4.2666478022886025,-4.489585148938937,24247
122,-4.131802544418472,-4.534836237759039,24235
123,-5.120628517029017,-5.7711290294771365,24197
124,-4.54972031786633,-5.044141054865416,24174
125,-4.793227490441083,-5.294920261405918,24183
126,-3.9976814956999256,-4.143808608676386,24222
127,-4.1368234439207034,-4.860028448576155,24203
128,-4.693231001549227,-5.487720608539565,24219
129,-4.6145245316302494,-4.867514860667966,24185
130,-4.673598184610784,-4.983992934238245,24201
131,-4.234664954945868,-4.534373389641538,24223
132,-3.8975105984920457,-4.216117448025889,24212
133,-3.9285289087864395,-4.279102547802919,24234
134,-4.116803445673109,-4.481295895874114,24196
135,-4.221555847572337,-4.793201193858801,24219
136,-3.9888968950960257,-4.620352376819417,24222
137,-4.743396829102162,-5.084650085934363,24205
138,-4.622688266706933,-4.83330250587373,24140
139,-4.5973328475539565,-5.046469971831107,24210
140,-4.185341565793595,-4.210105881958243,24188
141,-4.663239937439808,-4.584598068442483,24193
142,-4.629015288438077,-4.965945817570393,24207
143,-4.617879307036283,-5.197571928283028,24196
144,-3.9842180554526823,-4.49428323870402,24225
145,-4.2561199127625216,-4.67722968910831,24191
146,-4.303307435425596,-4.385843670947976,24252
147,-3.9171783294696594,-3.906874462670443,24187
148,-4.679681994115823,-5.575497293650734,24193
149,-4.6048248877949804,-5.467813625626628,24182
150,-4.4011747922809406,-5.309411915148203,24189
151,-4.07491728821496,-4.527201244653983,24188
152,-4.657188384977734,-4.914444470307934,24169
153,-4.502215370592645,-4.871706048097255,24206
154,-4.502485447894716,-4.922261348947435,24226
155,-4.59825607859331,-5.278768507168648,24207
156,-4.320969935188179,-5.13088858029219,24198
157,-4.267041650436235,-4.524588019139941,24204
158,-4.095999604083366,-4.295821007403139,24183
159,-3.921481291429937,-4.242156246382642,24210
160,-4.131708352900847,-4.7289130228414065,24210
161,-4.83536572513397,-5.253788059194544,24185
162,-4.985379529379921,-5.790775591441773,24210
163,-4.139253863018314,-4.5445843541654645,24193
164,-4.267819796084967,-4.862415716395056,24195
165,-4.971116114832352,-5.3960502914202655,24185
166,-4.782786821422533,-5.281012680486634,24213
167,-4.690458126371867,-5.755201845554568,24156
168,-4.829917742967543,-5.186342246616512,24215
169,-3.7756270797751323,-3.9826813973142636,24223
170,-4.424845275427085,-4.528374040164012,24175
171,-3.9734702090405722,-4.5734677059739655,24236
172,-4.354409014729289,-4.65873376933271,24172
173,-4.17321636810666,-4.8930656906632715,24234
174,-4.624775818088803,-5.1187197439524,24196
175,-4.409835100537165,-4.941582479398836,24200
176,-4.0102118272048015,-4.442202911690658,24206
177,-4.172091705830441,-4.358526187788715,24198
178,-4.521480282940588,-4.764700037917414,24173
179,-4.636630360748558,-5.124939079954954,24229
180,-4.058110289442556,-4.462530706574257,24171
181,-4.775747658075174,-5.801683675092948,24231
182,-3.87095640312843,-4.19325146375822,24205
183,-4.823597794331813,-5.662687241476943,24213
184,-4.752572412038116,-5.244577610978905,24170
185,-4.228950903464257,-4.931642922141113,24223
186,-4.6864845820135015,-5.309837920303171,24199
187,-4.96067348366211,-5.830378290596167,24218
188,-4.5702304534004226,-5.108149122292009,24188
189,-4.410969726534754,-4.825128696225035,24229
190,-4.6723329693821345,-5.34522698440775,24196
191,-4.295475914981022,-4.869401189848917,24177
192,-4.501782773070386,-5.18392214865714,24237
193,-4.344238089510361,-4.91029291079782,24201
194,-4.402688935743231,-4.825292871854809,24203
195,-4.37490737301536,-4.966411291857776,24193
196,-4.265599249351519,-4.89872209110483,24203
197,-4.676182590794583,-5.292756165767148,24207
198,-4.046614120290811,-4.239184157276891,24268
199,-4.1604012865653095,-4.639524867025968,24239
200,-3.726064115915625,-3.9594829101368076,24218
201,-4.940319518195682,-5.6250126557655244,24175
202,-4.51609956286226,-5.320224449844225,24194
203,-4.112445024598025,-4.89159116481372,24225
204,-4.309502746072744,-4.734911868191014,24224
