draw,mean_net_bps,sharpe,n
587,-3.890682597587755,-7.906044265579896,63911
588,-3.8558184291544584,-7.250998319644674,63877
589,-3.960538850006963,-8.418649730159062,63892
590,-3.8522979517726528,-8.185244907771962,63865
591,-3.7249397725814757,-7.633980868829021,63874
592,-4.04588424312507,-8.414355665719073,63837
593,-3.810064468380985,-7.493871513503803,63864
594,-4.124524495567429,-8.398761479901328,63882
595,-3.8063497669421973,-7.511170982320529,63874
596,-3.995640844332696,-8.12198641711929,63877
597,-3.732383039679693,-7.733892896128596,63913
598,-3.815319649849116,-6.946064364466464,63890
599,-3.6312608893092366,-6.650895409535316,63889
600,-3.9006038653573216,-8.184452370831298,63876
601,-4.078136929339908,-7.993294584922102,63864
602,-3.9713134066843025,-8.110306244742794,63856
603,-3.7581504166245905,-7.567292789379495,63921
604,-3.6224075019346134,-6.9224770695847,63887
605,-3.828742744510353,-7.402328111124133,63881
606,-3.8070530496305515,-7.358293095339015,63863
607,-3.8228487091560366,-8.024364527305954,63895
608,-3.6799447768867433,-7.101522813231915,63895
609,-3.9038342332179052,-8.266004332540115,63826
610,-3.7968537714268344,-7.644843621883737,63883
611,-3.813143567422296,-7.800906577543083,63880
612,-3.95713819919214,-7.440112157264223,63863
613,-3.936907384059531,-7.068232110458723,63866
614,-3.5414641956396653,-7.1489828961037665,63922
615,-3.718152091313385,-7.289346509696274,63890
616,-4.077086117606067,-8.885219711509068,63866
617,-4.17169589508469,-8.218630405372215,63868
618,-4.089470363057852,-8.214189419591584,63858
619,-3.713599213813262,-7.3508884867217255,63898
620,-3.99535373562742,-7.363920598890013,63826
621,-3.5953685798996977,-7.403853591506806,63882
622,-3.7133709587741195,-7.211887271549014,63849
623,-4.005218439412368,-7.325949877550138,63874
624,-3.8134192791535972,-7.6449238411362685,63907
625,-3.7985052217057858,-7.470800298888283,63882
626,-3.8874825622690246,-7.739353414962908,63837
627,-3.707877908484526,-6.4450671260550685,63890
628,-3.8312400835122427,-7.6574981632133765,63832
629,-4.061598408525749,-7.662209780395917,63890
630,-3.8024815285089595,-7.606607870830096,63835
631,-3.941243839056257,-7.933600252031678,63913
632,-3.789106834278278,-7.83823359734156,63916
633,-3.5247344143695756,-7.453837044417918,63882
634,-3.6740311638789978,-6.945598751538024,63893
635,-3.804732290849546,-7.586257548454312,63867
636,-3.554473981267031,-6.893792313670566,63862
637,-3.949711151457101,-8.207013945011491,63911
638,-3.8431508450302214,-7.470460896265786,63913
639,-4.0226850646576455,-8.859062608075288,63924
640,-3.72939524892363,-7.871305373038308,63866
641,-3.8792315704442757,-7.789087975357422,63892
642,-3.6137998215291254,-7.68499246690089,63865
643,-3.939884803527296,-7.629423769163575,63876
644,-3.900574587361386,-7.404023700778163,63886
645,-3.8671333038038807,-7.027314502847453,63849
646,-3.9857064626227703,-7.618033782167172,63888
647,-4.281231614585792,-8.561900254692745,63873
648,-3.2630969832741323,-6.278774384945355,63858
649,-4.12977126174611,-8.15827187576189,63888
650,-4.037657407573041,-8.168885573111849,63881
651,-3.649668006876031,-7.142058273523803,63873
652,-3.5214209116742343,-7.006828232842318,63880
653,-3.7741308031120187,-6.931617439182638,63904
654,-3.8554066417932913,-8.18165087504498,63899
655,-3.7026214685703374,-7.644361293913352,63870
656,-3.8295334669147403,-7.616213330603836,63884
657,-4.173949802056234,-7.845252425223358,63878
658,-3.7435729405622884,-7.911460713425954,63862
659,-4.112868594121511,-7.563997887979585,63881
660,-3.6114239254458917,-7.121675941934582,63878
661,-4.0489253874650695,-8.018868807529199,63874
662,-4.034072409663764,-7.740236571406121,63881
663,-3.9144009313375494,-8.013481012009928,63921
664,-3.733499908153123,-7.4058197722261285,63840
665,-3.8390411869649754,-7.616423164045427,63865
666,-3.500187970253575,-6.869607707147584,63880
667,-3.8297875156722547,-7.569023339042481,63867
668,-3.787553974762752,-7.438141315041912,63877
669,-3.8349818311580033,-7.728144685167164,63857
670,-3.616633772212731,-6.698407078077589,63885
671,-3.67140916073967,-7.5427998793465445,63864
672,-4.204479644795284,-9.313427791445083,63867
673,-3.4947206633354746,-7.783260200999014,63857
674,-3.5955446351367497,-7.384261877408568,63836
675,-3.8474196590325063,-7.826318753851447,63845
676,-4.133585714339324,-8.4284563446994,63889
677,-3.989637647179939,-7.113185189540892,63865
678,-4.138202423058311,-7.857747695058684,63870
679,-4.061172693021324,-8.436780008683456,63858
680,-3.991128641545511,-7.63971600887817,63863
681,-3.620841391490771,-7.509224740935548,63874
682,-3.5228507351156733,-7.527971765945451,63874
683,-4.09778411606722,-7.6830172141810555,63875
684,-3.838303516029121,-7.521486401107163,63890
685,-3.793465300949855,-7.368390727473751,63864
686,-4.0267997662843555,-7.877875882667785,63874
687,-4.182980738039489,-8.259565406764782,63910
688,-3.78413764600455,-7.761038993490301,63891
689,-3.753719399448391,-7.092023185249698,63841
690,-4.033161334882885,-7.710031018379273,63885
691,-3.5568168426044955,-7.529111582817788,63831
692,-4.2673968932219,-8.955118031275497,63925
693,-4.03483615964088,-7.246760258032837,63883
694,-3.3672470947505313,-6.820479557787907,63838
695,-3.784782586383247,-7.565155074230821,63862
696,-4.064677012057378,-7.921851245497067,63911
697,-4.031912710012134,-8.149084493553152,63915
698,-3.778046427578833,-8.28404968068169,63889
699,-3.559287870429889,-7.013291353119928,63854
700,-4.002256445519265,-8.14174180166453,63902
701,-3.9239008775662088,-7.659528740241197,63870
702,-3.753748825321162,-7.747098209605608,63881
703,-4.040394424125713,-8.071551533537438,63919
704,-3.901887456959218,-6.833993983220602,63836
705,-3.7586282083179436,-7.289102772798453,63883
706,-3.7784846206156693,-7.349727576887141,63883
707,-3.7177119402025496,-6.889913723188976,63872
708,-4.205363340171799,-8.34256793296284,63896
709,-4.0233090808927505,-7.352959057937576,63869
710,-3.901180881062576,-7.8591185624896545,63866
711,-3.8444695720507114,-7.150734563752755,63890
712,-3.6516600413030944,-7.128163901249677,63858
713,-3.5097652424176036,-7.6648952979979255,63880
714,-3.803238030910956,-7.162638863425405,63890
715,-4.135438183373354,-8.765636506884583,63862
716,-3.6486291895656042,-7.063373612567443,63891
717,-3.6729196304534084,-7.401973337954479,63885
718,-3.843184904753593,-7.886502813832837,63849
719,-3.652017528318582,-7.750825970313464,63886
720,-4.022844378750443,-7.062479647290214,63861
721,-4.258891111257098,-9.032562968484052,63860
722,-3.722153177890103,-7.506246385360252,63844
723,-3.9103430197936366,-8.02394748192343,63869
724,-4.069306878966702,-8.389959351270145,63899
725,-3.7475283519166385,-8.105005419316155,63868
726,-4.0445746668564455,-8.240316440949389,63854
727,-3.814665318949285,-7.326264767753596,63873
728,-3.695021800879879,-7.2385757282020995,63865
729,-3.619268215994694,-7.203229963154904,63864
730,-3.825823754503798,-7.567218085573319,63869
731,-3.6788034505454963,-7.087525617210614,63872
732,-3.8487539499133945,-7.189794586248719,63900
733,-3.7800044289767896,-7.7431662815863,63908
734,-3.7881001139257116,-7.600862667409738,63866
735,-3.978035904971074,-8.598826612104181,63839
736,-3.649740077353197,-7.202912828779016,63890
737,-3.918842440235459,-7.217592995001617,63870
738,-4.284135495588895,-7.977544074256219,63847
739,-3.7096802541758356,-7.025689293305091,63835
740,-3.742222559842671,-7.843456247344139,63870
741,-4.106931380952734,-8.66878967682512,63847
742,-3.88469698402317,-7.9932980363589206,63887
743,-3.9926723934674526,-8.368079067911912,63902
744,-3.9744971773791904,-7.729338803768606,63878
745,-3.7820258559302227,-7.460779180446993,63855
746,-3.8454695338125497,-7.261960477170702,63865
747,-3.648328299176709,-7.405171439350249,63887
748,-3.938742281477576,-7.951154565757993,63874
749,-3.834393421008672,-8.089358356868821,63891
750,-3.591000399525923,-7.03894267993266,63881
751,-3.875661430244748,-7.571959774177794,63908
752,-3.7670230398139277,-7.571052486831066,63842
753,-4.207936210950193,-8.547803357546501,63881
754,-3.6664824462745007,-6.8737819584411035,63865
755,-3.908096738833326,-7.638788000864669,63859
756,-3.640723879330839,-7.419320267198382,63871
757,-4.043561700309937,-8.006930002173128,63859
758,-3.8285861641327603,-7.776775128823731,63850
759,-4.230600277643476,-8.437122971050723,63854
760,-3.797304799878611,-6.973269141139643,63909
761,-4.055502596004804,-7.719621771063508,63873
762,-3.756896921513008,-7.127330943041811,63854
763,-3.7080485883607515,-7.521536836286414,63913
764,-3.931637389333117,-7.317157137602779,63883
765,-3.9587320182837518,-7.46418307527702,63890
766,-4.195478684253472,-8.356876354582305,63863
767,-3.8513653270515498,-7.637086304064631,63875
768,-3.934720079606551,-7.291565226392212,63858
769,-4.083038448430094,-7.663367647239391,63876
770,-3.8009312391828587,-7.042286549226036,63855
771,-3.9730458320671658,-8.4008004389323,63819
772,-3.971033098780554,-8.27375757831671,63912
773,-4.046770206753335,-7.996722287992236,63921
774,-3.9042084789341653,-7.675884229425462,63886
775,-3.7884391661104355,-8.053828721398315,63915
776,-3.6868962558644016,-7.44035264264331,63928
777,-3.982784997444179,-7.432163835150551,63895
778,-3.5824221560004053,-6.904424316653966,63890
779,-4.10106819649367,-8.467113269038386,63864
780,-3.896382307603389,-7.740145808184227,63868
781,-3.7419880260948863,-7.384174092444606,63838
782,-4.0316469125588155,-8.106335945471848,63882
783,-3.8280276295948177,-7.245631430019272,63894
784,-3.801337001455466,-7.274688463028996,63869
785,-3.8088794270086117,-7.279087837202045,63879
786,-4.0195419886241135,-8.062170443111265,63842
787,-3.996771946424723,-7.659198975528981,63896
788,-4.021134288493962,-7.879872695616762,63871
789,-4.1103963554923215,-8.115225717248244,63848
790,-3.8499223109023877,-7.519303320337691,63895
791,-3.619223741414153,-7.220918705230193,63858
792,-3.8412390985218665,-7.2378472147784185,63866
793,-3.617566581653461,-7.416892647080977,63897
794,-3.6875085965819707,-7.440160758753633,63851
795,-3.7484522204938306,-7.570949980867605,63890
796,-4.242255791559781,-7.98813755887955,63902
797,-3.7500486995085844,-7.094797439359623,63889
798,-3.800055175612978,-7.56904978981033,63852
799,-3.3967226224727165,-7.108121146479267,63923
800,-3.8649430006491157,-7.478312443791745,63834
801,-3.78039058260102,-7.680699091571183,63886
802,-3.898274130390428,-7.633684549690852,63884
803,-3.564581945513379,-7.5921405813767215,63860
804,-3.941255869124135,-7.653403398042867,63839
805,-4.02648212749171,-7.7474381024790455,63840
806,-3.95637995630255,-7.898144309832605,63892
807,-3.7116729980493313,-7.1045695051839886,63866
808,-3.906352310395319,-7.577865202164549,63866
809,-4.173275846779205,-8.45061832154974,63843
810,-3.8745829292564116,-7.609811030129342,63853
811,-3.9014405242770644,-7.863637313970276,63892
812,-3.8608928869388888,-7.400628222309297,63887
813,-3.579408608153942,-7.265987198544499,63897
814,-3.990609411939077,-8.374673355146678,63870
815,-4.139061790830169,-8.092482726745473,63849
816,-3.660464004200174,-7.200321170314671,63834
817,-3.854406180775953,-7.2303875591103965,63864
818,-3.5716781394070005,-7.292615314185551,63885
819,-3.879578116391748,-7.363851505973947,63872
820,-4.1388668259014,-7.887216746012127,63879
821,-3.68844186268987,-7.586202748293184,63880
822,-3.615298224374074,-7.052353612343826,63880
823,-3.887932731128017,-7.544801147551455,63863
824,-4.135053188895625,-7.698169023976117,63871
825,-3.6516810547556187,-7.184673548692443,63899
826,-3.8270615705129263,-7.699075160043794,63892
827,-3.9786491825658574,-7.642507326912411,63859
828,-4.5494141814814535,-8.577434928252243,63870
829,-3.69762763506453,-6.808743113611959,63861
830,-3.6837054074859963,-7.469316532503088,63902
831,-3.6916421768023255,-7.842489006075774,63862
832,-4.057615257765811,-7.886395123663584,63830
833,-3.883038971653214,-8.14384645035501,63861
834,-3.893936703707065,-7.727365428222667,63883
835,-3.9884656651463213,-7.884807801734179,63895
836,-3.797557843496573,-7.487658765568264,63878
837,-4.295624670822151,-8.097613533873046,63835
838,-3.850673446226999,-7.325112924772453,63874
839,-4.0626483101468525,-7.805812564092603,63879
840,-3.954993834581463,-7.637095869783268,63894
841,-3.657540870465505,-6.9834922960767924,63876
842,-3.562988536014155,-7.197036532296286,63901
843,-3.9704369017534713,-8.075381079814292,63850
844,-3.9791661206146216,-7.887435425079662,63888
845,-3.7524269157769092,-7.698764858571284,63889
846,-3.6099894030114434,-7.0675927642695076,63881
847,-3.6162879231787666,-7.659739450109681,63890
848,-3.846723498307847,-7.545673809906383,63897
849,-3.624541553197133,-7.261680606186065,63860
850,-3.912969249043408,-7.507557904023142,63865
851,-3.8723756047645193,-7.0218968316526595,63863
852,-4.048369971333095,-7.772787286607746,63930
853,-3.9478005439394686,-7.73392215210082,63847
854,-3.8002834495238047,-7.5833856719780375,63863
855,-3.666922522361423,-7.223587732924711,63906
856,-4.027971855124225,-8.270633692551183,63891
857,-4.208077768412854,-8.355116874959702,63884
858,-3.9072374736551927,-7.573248596842156,63854
859,-3.8459409920135768,-7.645581626781765,63869
860,-4.210946121468434,-8.303485910619282,63862
861,-3.956495857430154,-7.886157917514265,63861
862,-4.351503955308668,-8.678577968386387,63878
863,-4.281532908757137,-8.55106901381756,63830
864,-3.5692369452638517,-7.0366559423921275,63857
865,-3.847939822703955,-8.004769428767123,63897
866,-3.895076554829006,-8.345612175111537,63861
867,-3.605927768267226,-7.280548865399629,63869
868,-3.9160982467195713,-7.110564316902703,63849
869,-3.867334658478757,-7.66579023716364,63874
870,-4.225095788284366,-8.526020172037585,63880
871,-3.931268476030052,-7.805891192895914,63891
872,-3.677959554110498,-7.571378510052018,63920
873,-4.40950886423759,-8.936291911122302,63900
874,-3.865598622876057,-8.200702295108627,63865
875,-3.9490503273701,-7.886928624647002,63909
876,-4.037915988254185,-8.997466590123468,63895
877,-3.9083897448980633,-7.933522357830678,63855
878,-4.295165938905721,-8.843279653799682,63880
879,-3.7937426518021167,-6.916393516437796,63886
880,-3.8118639104848966,-7.802768076686297,63873
881,-3.631897572478356,-7.247520380822831,63903
882,-3.5330281626425304,-7.391314481670833,63917
883,-4.1585695410424135,-7.359261638478919,63890
884,-3.8273249079734275,-7.248046493765035,63863
885,-4.01497874147833,-8.286046154169275,63870
886,-4.448290069910781,-8.651713801261605,63857
887,-4.033241181370167,-7.681654503036528,63854
888,-3.621471208478317,-7.709213935583615,63852
889,-4.332908990324217,-8.754466328188045,63877
890,-3.6135158454086955,-7.198492111295011,63850
891,-3.861945564150433,-7.925983003221333,63887
892,-3.4317107244860656,-6.988586237004419,63892
893,-3.9369827532430026,-8.214784179385187,63861
894,-3.5772288381383817,-7.123761143712023,63822
895,-3.88772261121306,-7.521808846666607,63907
896,-3.8320299519909766,-7.439587804030601,63875
897,-3.9377144937084987,-8.20175753822979,63850
898,-4.0609179305778165,-8.0637551870143,63879
899,-3.7872980703506087,-8.05664392780293,63869
900,-3.760149089314739,-7.933541532771239,63811
901,-3.9938755219173703,-7.958146157361516,63890
902,-3.6829839554888775,-7.338248418621545,63872
903,-3.964212081567095,-8.060644245325086,63898
904,-3.9162085008099843,-6.741173515097536,63864
905,-3.9864754978531702,-8.25405543780464,63882
906,-4.076603496851681,-8.688003689266338,63865
907,-3.5988937488456405,-6.8944237949751725,63887
908,-3.8750677763968757,-7.961803410161467,63849
909,-3.7087575509599433,-8.026118848454935,63907
910,-3.74607067217211,-8.095638915415478,63922
911,-3.8701525353678803,-7.1502188925332115,63875
912,-3.699749471706572,-7.807971627008793,63879
913,-3.668531393993381,-7.496126341574895,63878
914,-3.842223884520652,-7.750612835535,63868
915,-4.053907331647484,-7.630747450193861,63886
916,-4.063816980413715,-8.156042128834308,63859
917,-3.603333339213989,-7.129264260023619,63885
918,-4.259384912202772,-8.600400656318067,63889
919,-3.9251319217639717,-8.352056173624417,63892
920,-3.7702095054299045,-7.768772796320348,63876
921,-3.93984759350949,-7.85961523142909,63934
922,-3.5194727976993168,-6.699808621163286,63894
923,-4.033030885197784,-8.677736260349073,63862
924,-3.608496776067585,-8.203705661055537,63856
925,-3.638443270963149,-6.932266094608801,63852
926,-4.032831663538649,-7.424340647903955,63836
927,-4.094649908262091,-8.51082966098053,63848
928,-3.687703273065775,-6.9045674815455245,63860
929,-3.6081632237716086,-7.333505126316866,63885
930,-3.766119492625136,-7.817105620701844,63870
931,-3.6687589491733457,-7.635933770940088,63902
932,-3.9822900626438478,-7.94897211245255,63945
933,-4.093427783566746,-7.914157519984871,63866
934,-3.7082153190871554,-7.331560993025981,63890
935,-4.007369891144804,-8.143775474739051,63931
936,-3.386375430382835,-6.584392771300845,63871
937,-3.8366490104334665,-8.07192521707326,63867
938,-3.4497901396360415,-6.583431519659195,63869
939,-3.8870041584637782,-8.345070170946398,63856
940,-3.800526276337808,-7.491035772176076,63904
941,-3.6581401084727276,-7.556989478260906,63920
942,-3.816687311842327,-7.088847319683274,63875
943,-3.894572799454507,-7.903843188818665,63897
944,-4.117766286686259,-8.094207681799142,63857
945,-3.971333298392871,-8.091887802417421,63848
946,-4.192671199715947,-8.089672460728357,63865
947,-3.8947759802422035,-7.739153609474976,63855
948,-3.971763158821576,-7.289092764970504,63890
949,-3.7981627658658335,-7.370606186200101,63867
950,-3.6492713205753877,-7.563789669071336,63903
951,-4.255348427386674,-9.057421311334638,63906
952,-4.034292162760371,-7.927890142924924,63884
953,-3.7116897873912555,-7.506266468589272,63879
954,-4.148062628854718,-8.171982467607675,63876
955,-4.059392868085869,-7.921051526712182,63854
956,-3.7447641928342397,-7.367944699430309,63849
957,-3.4790743694364306,-7.01672828930731,63912
958,-3.868590034599031,-7.451765123295728,63868
959,-3.752978290441195,-7.586827797896709,63888
960,-4.014275581448391,-8.050474679328195,63896
961,-3.9741078263956817,-7.951561653152917,63901
962,-3.776008894836467,-7.424102338796694,63868
963,-3.6994809162107183,-7.341283166755216,63880
964,-3.8994648722649083,-7.595982885875548,63859
965,-3.877325930528135,-7.576035925356194,63880
966,-4.07887939863232,-8.443005285565418,63885
967,-3.9795697330875277,-7.638508069709965,63873
968,-3.752166477832729,-7.891642950814519,63864
969,-3.6293937665072296,-7.561270502305114,63865
970,-4.0954935396307794,-8.580121814523624,63870
971,-3.6685055121454586,-7.480294747707026,63870
972,-3.5107400734415477,-7.0815786167954355,63862
973,-4.020075439141348,-7.862738389246033,63879
974,-3.6003006168817313,-7.387111225514225,63888
975,-3.6727452136639527,-7.325892864518873,63890
976,-3.9167660082557285,-8.377565042089088,63823
977,-3.9224165834871614,-7.385836922162765,63871
978,-4.007000957351877,-7.377031436182155,63912
979,-4.113151874108181,-8.735858001084216,63874
980,-3.7863850259141727,-7.797703767502769,63907
981,-3.7952721679042134,-7.577100550978468,63878
982,-3.7281287969501755,-7.343641228752738,63857
983,-3.790241494475899,-7.399682546364959,63843
984,-3.767603515910863,-7.698946905707209,63888
985,-3.8085682665759997,-7.7089098675830865,63888
986,-3.809408519090377,-7.555087636975712,63892
987,-3.960494175868399,-7.6262405342702815,63899
988,-3.982994621123922,-7.98390325757765,63890
989,-3.8884592297049516,-7.337471476262273,63899
990,-3.8121088002958183,-7.999751332747086,63851
991,-3.9626791224976934,-8.054834648174536,63905
992,-3.4511297757030697,-7.006999269538242,63910
993,-4.049771325820853,-8.401865862923213,63886
994,-3.691400999746417,-6.820908373681707,63888
995,-3.854671468920744,-7.465954218598878,63883
996,-4.133531221471126,-7.5287247558238635,63862
997,-3.676174970089422,-7.12622490737228,63885
998,-4.012913606263816,-8.171528075099229,63883
999,-3.796697563632784,-7.312682470213773,63883
