kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered
liq,1722985782088,BUY,4.0,56401.1,56401.1,56401.0,83.3333,7.8676,-101.5612,0.067,15.5276,24,6499556.0,2024-08-06,30.1076,-2.1302,24.4149,-2.1302,21.0,41.0,310938.0,142886.96857331746,-15.5276,-7.8676,-30.1076,2.1302,-24.4149,2.1302,,,1
control,1722986333987,,,56218.7,,56218.7,45.8333,20.2873,-49.575,0.046205,51.3425,24,6300880.0,2024-08-06,63.3274,30.3076,,,21.0,41.0,306968.0,,,,,,,,,,1
control,1722986484649,,,56143.4,,56143.4,37.5,33.7266,-36.2294,0.028357,64.9685,24,6290123.0,2024-08-06,76.8244,43.7603,,,21.0,41.0,306968.0,,,,,,,,,,1
liq,1722986811037,SELL,6.0,55888.0,55888.0,55890.9,16.6667,79.5793,9.3036,0.013165,109.8513,24,6366932.0,2024-08-06,119.7103,89.6588,123.676,89.6588,21.0,41.0,318849.0,175955.52354062183,109.8513,79.5793,119.7103,89.6588,123.676,89.6588,,,1
control,1722987461670,,,56061.0,,56061.0,37.5,48.4744,-41.5113,0.02826,82.0573,24,6183543.0,2024-08-06,88.4817,58.5229,,,21.0,41.0,318849.0,,,,,,,,,,1
control,1722987949281,,,55978.0,,55978.0,9.5238,63.3736,3.2041,0.018569,97.5179,21,6161886.0,2024-08-06,106.6105,144.1629,,,17.0,41.0,312483.0,,,,,,,,,,1
control,1722988230954,,,55992.3,,55992.3,9.5238,60.8035,0.6494,0.020403,95.0944,21,6143174.0,2024-08-06,103.4768,141.5722,,,18.0,42.0,314162.0,,,,,,,,,,1
control,1722988254982,,,56005.2,,56005.2,9.5238,58.4861,-1.6542,0.020563,92.7563,21,6143793.0,2024-08-06,101.1497,139.2362,,,18.0,42.0,314162.0,,,,,,,,,,1
control,1722988748826,,,56019.6,,56019.6,17.3913,65.9564,-24.1859,0.022295,89.024,23,6119916.0,2024-08-06,98.7557,136.6299,,,18.0,41.0,312959.0,,,,,,,,,,1
control,1722988784644,,,56041.6,,56041.6,39.1304,72.0669,-28.102,0.028892,84.9806,23,6121625.0,2024-08-06,94.7913,132.6506,,,18.0,41.0,312959.0,,,,,,,,,,1
control,1722988923826,,,56076.4,,56076.4,39.1304,45.7149,-34.2904,0.033201,78.2778,23,6116730.0,2024-08-07,89.9465,126.3624,,,18.0,40.0,302913.0,,,,,,,,,,1
control,1722989019723,,,56063.9,,56063.9,43.4783,98.295,-32.0684,0.035593,80.5511,23,6088448.0,2024-08-07,92.1961,128.6202,,,18.0,40.0,302913.0,,,,,,,,,,1
liq,1722989373065,SELL,5.0,55820.8,55820.8,55820.8,4.3478,142.2732,1.3406,0.005318,124.0139,23,5995650.0,2024-08-07,139.2188,172.7304,143.6228,172.7304,18.0,39.0,278048.0,154979.75399422526,124.0139,142.2732,139.2188,172.7304,143.6228,172.7304,,,1
liq,1722989375034,SELL,17.0,55810.7,55810.7,55810.9,4.3478,144.1086,3.1506,0.005474,125.8268,23,5996354.0,2024-08-07,141.0537,174.5714,145.4585,174.5714,18.0,39.0,278048.0,154979.75399422526,125.8268,144.1086,141.0537,174.5714,145.4585,174.5714,,,1
liq,1722989645078,SELL,20.0,55742.6,55742.6,55742.7,0.0,105.871,-4.6295,6.7e-05,136.6882,24,5834095.0,2024-08-07,155.4439,187.0015,160.9985,187.0015,18.0,38.0,263951.0,144152.27249127848,136.6882,105.871,155.4439,187.0015,160.9985,187.0015,,,1
liq,1722989686027,SELL,4.0,55674.2,55674.2,55674.3,0.0,118.2868,-2.347,0.00166,148.0094,25,5858500.0,2024-08-07,167.9206,199.517,173.482,199.517,18.0,38.0,263951.0,144152.27249127848,148.0094,118.2868,167.9206,199.517,173.482,199.517,,,1
liq,1722989697088,SELL,14.0,55647.0,55647.0,55647.0,4.0,123.2326,2.5398,0.003381,152.6856,25,5864893.0,2024-08-07,172.8907,204.5025,178.4548,204.5025,18.0,38.0,263951.0,144152.27249127848,152.6856,123.2326,172.8907,204.5025,178.4548,204.5025,,,1
liq,1722989847045,SELL,14.0,55619.6,55619.6,55619.6,0.0,128.2196,-2.5301,0.000945,155.3762,26,5875112.0,2024-08-07,177.9022,209.5296,183.469,209.5296,18.0,38.0,263951.0,144152.27249127848,155.3762,128.2196,177.9022,209.5296,183.469,209.5296,,,1
control,1722990515855,,,55866.5,,55866.5,25.9259,154.2547,-36.7603,0.024518,106.3908,27,5679857.0,2024-08-07,128.9886,164.4089,,,23.0,37.0,258341.0,,,,,,,,,,1
liq,1722991005048,BUY,40.0,56254.9,56254.9,56254.8,40.7407,84.1468,-105.5494,0.030951,35.4881,27,5705315.0,2024-08-07,60.7986,94.2309,54.5129,94.2309,23.0,37.0,246918.0,107231.25791079062,-35.4881,-84.1468,-60.7986,-94.2309,-54.5129,-94.2309,,,1
liq,1722991515059,SELL,1.0,55972.5,55972.5,55967.4,37.037,135.0247,-55.6286,0.052441,85.1896,27,5686259.0,2024-08-07,106.5664,34.2296,110.9271,145.1597,23.0,38.0,259493.0,147342.6819638013,85.1896,135.0247,106.5664,34.2296,110.9271,145.1597,,,1
control,1722992098059,,,56230.7,,56230.7,92.5926,-1.8574,-101.2911,0.058227,35.1271,27,5514656.0,2024-08-07,57.3628,-11.8455,,,23.0,39.0,266814.0,,,,,,,,,,1
control,1722992358238,,,56295.9,,56295.9,44.4444,-13.4369,-112.7554,0.041678,21.2514,27,5418282.0,2024-08-07,36.6291,-23.4135,,,23.0,38.0,218572.0,,,,,,,,,,1
control,1722992384821,,,56286.9,,56286.9,48.1481,-11.8401,-111.1745,0.041757,22.8292,27,5416849.0,2024-08-07,38.2339,-21.8183,,,23.0,38.0,218572.0,,,,,,,,,,1
liq,1722992977041,SELL,6.0,56035.9,56035.9,56035.9,70.3704,32.8996,-66.8798,0.050498,65.4064,27,5365734.0,2024-08-07,73.0711,12.8639,78.1254,22.8767,23.0,37.0,187773.0,102112.48013510133,65.4064,32.8996,73.0711,12.8639,78.1254,22.8767,,,1
liq,1722993026097,SELL,3.0,55977.7,55977.7,55977.8,40.7407,43.3308,-56.5523,0.035582,75.3906,27,5361809.0,2024-08-07,83.544,23.2742,88.6036,33.2975,23.0,37.0,187773.0,102112.48013510133,75.3906,43.3308,83.544,23.2742,88.6036,33.2975,,,1
liq,1722993029055,SELL,41.0,55966.0,55966.0,55966.8,25.9259,45.4304,-54.4736,0.027704,77.4956,27,5361896.0,2024-08-07,85.6521,25.3696,90.7127,35.395,23.0,37.0,187773.0,102112.48013510133,77.4956,45.4304,85.6521,25.3696,90.7127,35.395,,,1
control,1722994088064,,,56216.6,,56216.6,96.2963,0.6503,-98.8084,0.066023,27.5611,27,5346518.0,2024-08-07,35.273,-9.3404,,,23.0,37.0,193334.0,,,,,,,,,,1
control,1722994142349,,,56204.0,,56204.0,96.2963,2.8923,-96.5887,0.06633,29.7669,27,5346119.0,2024-08-07,37.5227,-7.1006,,,23.0,37.0,193334.0,,,,,,,,,,1
control,1722994310067,,,56152.0,,56152.0,81.4815,12.1555,-87.4175,0.056017,37.8127,27,5281157.0,2024-08-07,46.8181,2.1534,,,23.0,37.0,193334.0,,,,,,,,,,1
liq,1722994728074,BUY,7.0,56402.1,56402.1,56400.1,74.0741,7.6902,-131.3722,0.054035,-7.4953,27,5274194.0,2024-08-07,2.2682,-42.1985,-4.3748,-42.1985,23.0,37.0,193334.0,88828.2249605902,7.4953,-7.6902,-2.2682,42.1985,4.3748,42.1985,,,1
liq,1722994806039,BUY,1.0,56464.8,56464.8,56462.0,92.5926,-3.4226,-142.3306,0.062084,-18.5334,27,5309975.0,2024-08-07,-8.8386,-53.2559,-15.4742,-53.2559,23.0,37.0,193334.0,88828.2249605902,18.5334,3.4226,8.8386,53.2559,15.4742,53.2559,,,1
liq,1722994831083,BUY,8.0,56560.0,56560.0,56560.0,40.7407,-10.2688,-158.9227,0.035198,-35.2073,27,5338045.0,2024-08-07,-25.6554,69.9294,-32.2798,69.9294,23.0,37.0,193334.0,88828.2249605902,35.2073,10.2688,25.6554,-69.9294,32.2798,-69.9294,,,1
liq,1722994833040,BUY,4.0,56582.1,56582.1,56581.8,40.7407,-14.1706,-162.7665,0.03589,-39.075,27,5341812.0,2024-08-07,-29.5512,65.9962,-36.1731,65.9962,23.0,37.0,193334.0,88828.2249605902,39.075,14.1706,29.5512,-65.9962,36.1731,-65.9962,,,1
liq,1722995228102,BUY,3.0,56760.5,56760.5,56760.5,66.6667,-45.5564,-193.6852,0.046742,-69.4225,27,5447615.0,2024-08-07,-60.8887,34.3585,-67.4897,34.3585,23.0,37.0,193334.0,88828.2249605902,69.4225,45.5564,60.8887,-34.3585,67.4897,-34.3585,,,1
liq,1722995634051,BUY,2.0,56866.9,56866.9,56866.9,40.7407,-64.1815,-212.0332,0.036184,-86.5092,27,5562060.0,2024-08-07,-79.4851,15.5838,-86.0738,15.5838,23.0,37.0,193334.0,88828.2249605902,86.5092,64.1815,79.4851,-15.5838,86.0738,-15.5838,,,1
liq,1722995694107,BUY,65.0,56906.5,56906.5,56906.5,29.6296,-71.0956,-218.8444,0.030124,-92.8003,27,5598500.0,2024-08-07,-86.3886,8.6142,-92.9726,8.6142,23.0,37.0,193334.0,88828.2249605902,92.8003,71.0956,86.3886,-8.6142,92.9726,-8.6142,,,1
control,1722995996360,,,56954.8,,56954.8,33.3333,-89.4263,-227.1392,0.032752,-98.5621,27,5711715.0,2024-08-07,-91.4444,0.1265,,,23.0,38.0,203847.0,,,,,,,,,,1
control,1722996050013,,,56853.9,,56853.9,70.3704,-71.8377,-209.7951,0.045844,-79.4167,27,5778055.0,2024-08-07,-52.1436,7.8661,,,23.0,38.0,272303.0,,,,,,,,,,1
control,1722996057906,,,56873.0,,56873.0,44.4444,-75.172,-213.083,0.04056,-82.7397,27,5777364.0,2024-08-07,-55.4844,4.5051,,,23.0,38.0,272303.0,,,,,,,,,,1
control,1722996181594,,,56850.0,,56850.0,92.5926,-1.4459,-209.1235,0.057338,-77.4152,27,5848633.0,2024-08-07,-51.4611,8.5527,,,23.0,38.0,272303.0,,,,,,,,,,1
control,1722996603388,,,56845.5,,56845.5,96.2963,-0.6544,-208.3484,0.069403,-74.8351,27,5898739.0,2024-08-07,-44.4574,-0.6544,,,23.0,39.0,310946.0,,,,,,,,,,1
control,1722996745457,,,56774.1,,56774.1,92.5926,1.919,-196.0343,0.065284,-62.4667,27,5880608.0,2024-08-07,-31.9372,11.9209,,,23.0,39.0,310946.0,,,,,,,,,,1
liq,1722997296033,BUY,93.0,56947.3,56947.3,56947.2,37.037,-18.5294,-225.8521,0.033844,-96.0522,27,5716549.0,2024-08-07,-68.9637,-8.5479,-75.7672,-8.5479,23.0,38.0,281314.0,122315.89390950753,96.0522,18.5294,68.9637,8.5479,75.7672,8.5479,,,1
liq,1722997333051,BUY,1.0,56965.0,56965.0,56964.4,37.037,-21.6308,-228.8891,0.034763,-99.0787,27,5718924.0,2024-08-07,-72.0494,-11.6524,-78.8508,-11.6524,23.0,38.0,281314.0,122315.89390950753,99.0787,21.6308,72.0494,11.6524,78.8508,11.6524,,,1
liq,1722997560061,BUY,17.0,57075.0,57075.0,57074.9,7.1429,-40.862,-0.9657,0.006899,-116.7702,28,5780317.0,2024-08-07,-90.6488,-30.9029,-97.4723,-30.9029,23.0,38.0,283407.0,123066.07616106656,116.7702,40.862,90.6488,30.9029,97.4723,30.9029,,,1
liq,1722997584029,BUY,2.0,57134.9,57134.9,57134.8,6.8966,-51.3031,-1.4601,0.00483,-126.5118,29,5807881.0,2024-08-07,-101.0378,-41.3544,-107.8541,-41.3544,23.0,38.0,283407.0,123066.07616106656,126.5118,51.3031,101.0378,41.3544,107.8541,41.3544,,,1
liq,1722997589094,BUY,49.0,57140.9,57140.9,57140.9,10.0,-52.3478,7.4875,0.006434,-127.1146,30,5827015.0,2024-08-07,-102.0772,-42.4001,-108.8928,-42.4001,23.0,38.0,283407.0,123066.07616106656,127.1146,52.3478,102.0772,42.4001,108.8928,42.4001,,,1
liq,1722997715109,BUY,384.0,57260.7,57260.7,57260.6,19.3548,-73.1601,-23.4266,0.014336,-143.5703,31,6004035.0,2024-08-07,-122.7855,-63.2333,-129.5868,-63.2333,23.0,38.0,283407.0,123066.07616106656,143.5703,73.1601,122.7855,63.2333,129.5868,63.2333,,,1
liq,1722997734100,BUY,1.0,57257.3,57257.3,57264.0,29.0323,-72.5707,-22.8341,0.016225,-142.7338,31,6014099.0,2024-08-07,-122.199,-62.6432,-129.0007,-62.6432,23.0,38.0,283407.0,123066.07616106656,142.7338,72.5707,122.199,62.6432,129.0007,62.6432,,,1
liq,1722997955058,BUY,15.0,57277.1,57277.1,57277.1,0.0,-76.0024,3.668,0.000157,-143.0614,32,6154283.0,2024-08-07,-111.9766,-16.3094,-120.746,-16.3094,27.0,38.0,322524.0,136161.67269319246,143.0614,76.0024,111.9766,16.3094,120.746,16.3094,,,1
liq,1722998278033,SELL,19.0,56870.6,56870.6,56870.6,59.375,-5.0676,75.1722,0.038083,-71.0536,32,6234937.0,2024-08-07,-41.2989,4.9273,-34.8459,4.9273,27.0,38.0,322524.0,186362.32730680754,-71.0536,-5.0676,-41.2989,4.9273,-34.8459,4.9273,,,1
liq,1722998288044,SELL,2.0,56859.5,56859.5,56859.6,93.75,-3.1164,77.1391,0.054115,-69.0909,32,6237486.0,2024-08-07,-39.3548,-3.1164,-32.9005,-3.1164,27.0,38.0,322524.0,186362.32730680754,-69.0909,-3.1164,-39.3548,-3.1164,-32.9005,-3.1164,,,1
liq,1722998757092,SELL,9.0,56610.6,56610.6,56611.0,59.375,20.7853,121.4453,0.037703,-25.0197,32,6305230.0,2024-08-07,5.1516,40.8369,11.4395,40.8369,27.0,39.0,331480.0,191343.88913766187,-25.0197,20.7853,5.1516,40.8369,11.4395,40.8369,,,1
control,1722999463523,,,56714.8,,56714.8,93.75,2.3745,102.8495,0.057354,-43.0493,32,6473867.0,2024-08-07,-13.7591,22.3892,,,27.0,39.0,335299.0,,,,,,,,,,1
control,1722999553308,,,56760.7,,56760.7,96.875,4.2803,94.6798,0.061695,-51.1049,32,6475655.0,2024-08-07,-21.8345,14.2845,,,27.0,39.0,335299.0,,,,,,,,,,1
control,1722999590445,,,56759.4,,56759.4,96.875,4.5094,94.911,0.061069,-50.9328,32,6470251.0,2024-08-07,-21.606,14.5139,,,27.0,39.0,335299.0,,,,,,,,,,1
control,1722999613456,,,56778.4,,56778.4,96.875,1.1615,91.5329,0.061312,-54.2637,32,6469235.0,2024-08-07,-24.9451,11.1627,,,27.0,39.0,335299.0,,,,,,,,,,1
control,1722999903371,,,56865.1,,56865.1,87.5,-4.1009,76.1467,0.053428,-69.3689,32,6441970.0,2024-08-07,-40.099,-4.1009,,,27.0,38.0,330583.0,,,,,,,,,,1
control,1723000079303,,,56821.4,,56821.4,87.5,3.5867,83.896,0.0551,-61.6346,32,6334110.0,2024-08-07,-32.4391,3.5867,,,27.0,38.0,330583.0,,,,,,,,,,1
control,1723000366955,,,56809.1,,56809.1,96.875,-4.2431,86.0793,0.068016,-58.9075,32,6251546.0,2024-08-07,-30.281,5.7526,,,27.0,38.0,330583.0,,,,,,,,,,1
control,1723000567644,,,56640.0,,56640.0,71.875,15.5838,116.1916,0.044903,-29.0536,32,6257407.0,2024-08-07,-0.5162,35.625,,,27.0,38.0,330583.0,,,,,,,,,,1
control,1723000676896,,,56644.0,,56644.0,84.375,14.8766,115.4772,0.051214,-29.56,32,6241438.0,2024-08-07,-1.2223,34.9163,,,27.0,38.0,330583.0,,,,,,,,,,1
control,1723000733296,,,56666.8,,56666.8,84.375,10.8471,111.4072,0.054317,-33.4572,32,6256490.0,2024-08-07,-5.2453,30.8788,,,27.0,38.0,330583.0,,,,,,,,,,1
control,1723000830863,,,56655.1,,56655.1,84.375,12.9144,113.4953,0.055691,-31.3537,32,6253996.0,2024-08-07,-3.1813,32.9503,,,27.0,38.0,330583.0,,,,,,,,,,1
control,1723001054331,,,56722.0,,56722.0,93.75,1.1048,101.5671,0.060287,-43.0869,32,6254501.0,2024-08-07,-14.9719,21.117,,,27.0,38.0,330583.0,,,,,,,,,,1
control,1723001402056,,,56684.0,,56684.0,84.375,7.8094,108.339,0.055262,-36.5473,32,6233318.0,2024-08-07,-8.3101,27.835,,,27.0,39.0,333323.0,,,,,,,,,,1
control,1723001665238,,,56756.8,,56756.8,96.875,4.9677,95.3734,0.068643,-49.3772,32,6223847.0,2024-08-07,-21.1261,14.9727,,,27.0,39.0,333323.0,,,,,,,,,,1
control,1723001773555,,,56688.0,,56688.0,84.375,7.1032,107.6258,0.053459,-37.325,32,6219970.0,2024-08-07,-9.0152,27.1274,,,27.0,39.0,333323.0,,,,,,,,,,1
control,1723002006045,,,56825.9,,56825.9,93.75,2.7945,83.0975,0.060178,-61.3133,32,6237454.0,2024-08-07,-33.4132,2.7945,,,27.0,38.0,330186.0,,,,,,,,,,1
control,1723002137922,,,56782.2,,56782.2,96.875,0.4922,90.8575,0.069645,-53.8827,32,6218471.0,2024-08-07,-25.7428,10.4927,,,27.0,38.0,330186.0,,,,,,,,,,1
control,1723002249625,,,56795.9,,56795.9,96.875,-1.92,88.4235,0.069669,-56.3012,32,6216600.0,2024-08-07,-28.1487,8.0781,,,27.0,38.0,330186.0,,,,,,,,,,1
control,1723002368933,,,56822.1,,56822.1,87.5,3.4634,83.7718,0.055086,-61.0086,32,6203663.0,2024-08-07,-33.8157,3.4634,,,27.0,37.0,320717.0,,,,,,,,,,1
control,1723002426834,,,56849.7,,56849.7,87.5,-1.3931,78.8762,0.054251,-65.9249,32,6194299.0,2024-08-07,-38.6542,-1.3931,,,27.0,37.0,320717.0,,,,,,,,,,1
control,1723002840244,,,56863.9,,56863.9,90.625,-3.89,76.3593,0.056558,-68.5569,32,6160960.0,2024-08-07,-41.2043,-3.89,,,27.0,36.0,319562.0,,,,,,,,,,1
control,1723003402689,,,56778.7,,56778.7,96.875,1.1087,91.4796,0.06724,-53.2638,32,6142060.0,2024-08-07,-25.6725,11.1098,,,27.0,35.0,317605.0,,,,,,,,,,1
control,1723003525465,,,56804.3,,56804.3,96.875,-3.3985,86.9316,0.069128,-57.6324,32,6142090.0,2024-08-07,-28.5673,6.5981,,,27.0,35.0,318381.0,,,,,,,,,,1
control,1723003714263,,,56849.8,,56849.8,93.75,-1.4107,78.8585,0.066489,-65.2161,32,6150651.0,2024-08-07,-36.548,-1.4107,,,27.0,35.0,318381.0,,,,,,,,,,1
control,1723004146791,,,56973.3,,56973.3,53.125,-23.0845,57.0107,0.033381,-86.8979,32,6054453.0,2024-08-07,-57.8611,-13.1076,,,27.0,36.0,320405.0,,,,,,,,,,1
control,1723004299894,,,57077.2,,57077.2,40.625,-41.2459,38.7036,0.026265,-103.907,32,5991436.0,2024-08-07,-75.9591,18.6562,,,27.0,36.0,320405.0,,,,,,,,,,1
liq,1723005097101,BUY,1.0,57187.5,57187.5,57187.2,40.625,-60.4538,19.3415,0.027173,-120.9124,32,6019081.0,2024-08-07,-89.0067,-0.6672,-96.2539,-0.6672,27.0,37.0,347865.0,145941.96772530006,120.9124,60.4538,89.0067,0.6672,96.2539,0.6672,,,1
control,1723005794000,,,57202.0,,57202.0,78.125,-62.9733,16.8017,0.047539,-120.3809,32,6140771.0,2024-08-07,-75.3414,-3.2019,,,27.0,38.0,424406.0,,,,,,,,,,1
control,1723005817744,,,57199.3,,57199.3,78.125,-62.5043,17.2745,0.047572,-119.9125,32,6140145.0,2024-08-07,-74.8729,-2.73,,,27.0,38.0,424406.0,,,,,,,,,,1
control,1723005844450,,,57204.0,,57204.0,81.25,-63.3207,16.4515,0.047995,-120.673,32,6141718.0,2024-08-07,-75.6884,-3.5514,,,27.0,38.0,424406.0,,,,,,,,,,1
control,1723005901307,,,57197.5,,57197.5,81.25,-62.1915,17.5898,0.048602,-119.4561,32,6138396.0,2024-08-07,-74.1483,-2.4154,,,27.0,38.0,425492.0,,,,,,,,,,1
control,1723005952639,,,57208.0,,57208.0,84.375,-64.0155,15.7511,0.049336,-121.1769,32,6141177.0,2024-08-07,-75.9701,-4.2504,,,27.0,38.0,425492.0,,,,,,,,,,1
control,1723005975428,,,57223.5,,57223.5,37.5,-66.7069,13.0382,0.027847,-123.7903,32,6143486.0,2024-08-07,-78.6582,-6.9579,,,27.0,38.0,425492.0,,,,,,,,,,1
control,1723006010776,,,57183.6,,57183.6,84.375,-59.7759,20.0248,0.049715,-116.7589,32,6148353.0,2024-08-07,-71.7355,0.0148,,,27.0,38.0,425492.0,,,,,,,,,,1
control,1723006912750,,,57010.0,,57010.0,34.375,-29.5071,50.5366,0.025932,-83.8445,32,6163270.0,2024-08-07,-36.6936,-19.5366,,,27.0,40.0,455435.0,,,,,,,,,,1
control,1723006929833,,,57012.0,,57012.0,34.375,-29.8569,50.184,0.026123,-84.1714,32,6162189.0,2024-08-07,-37.0431,-19.8867,,,27.0,40.0,455435.0,,,,,,,,,,1
control,1723007343630,,,57191.9,,57191.9,90.625,-1.4365,18.5706,0.059025,-114.664,32,6169741.0,2024-08-07,-68.3821,-1.4365,,,27.0,40.0,455435.0,,,,,,,,,,1
control,1723007568803,,,57159.9,,57159.9,90.625,4.161,24.1794,0.06092,-108.553,32,6149152.0,2024-08-07,-62.4216,4.161,,,27.0,41.0,458174.0,,,,,,,,,,1
control,1723007865476,,,57037.6,,57037.6,34.375,25.612,45.6732,0.028041,-85.5384,32,6122621.0,2024-08-07,-40.5854,-24.3661,,,27.0,41.0,457404.0,,,,,,,,,,1
liq,1723009326066,SELL,15.0,56907.4,56907.4,56910.8,75.0,-11.531,68.657,0.046272,-59.0723,32,6231011.0,2024-08-07,-16.9208,-1.5425,-9.4779,-1.5425,27.0,42.0,458472.0,282076.010194461,-59.0723,-11.531,-16.9208,-1.5425,-9.4779,-1.5425,,,1
liq,1723009390038,SELL,378.0,56860.0,56860.0,56860.1,93.75,-3.2044,-72.9029,0.066602,-50.6213,32,6247551.0,2024-08-07,-8.5987,-3.2044,-1.1495,-3.2044,27.0,42.0,458472.0,282076.010194461,-50.6213,-3.2044,-8.5987,-3.2044,-1.1495,-3.2044,,,1
liq,1723009973056,SELL,1.0,56737.0,56737.0,56737.1,84.375,8.4592,-51.3819,0.050324,-28.1759,32,6338294.0,2024-08-07,13.0617,18.4677,20.5269,18.4677,27.0,42.0,458472.0,282076.010194461,-28.1759,8.4592,13.0617,18.4677,20.5269,18.4677,,,1
control,1723010284565,,,56835.6,,56835.6,93.75,1.0874,-68.6411,0.073094,-45.2718,32,6364876.0,2024-08-07,-4.3093,1.0874,,,27.0,42.0,458472.0,,,,,,,,,,1
control,1723011066430,,,56825.3,,56825.3,96.875,2.9001,-66.8409,0.076662,-43.3926,32,6258370.0,2024-08-07,-1.9202,2.9001,,,27.0,41.0,462289.0,,,,,,,,,,1
control,1723011247026,,,56823.5,,56823.5,96.875,3.217,-66.5263,0.077014,-43.0108,32,6267233.0,2024-08-07,-1.6035,3.217,,,27.0,41.0,462289.0,,,,,,,,,,1
control,1723011271624,,,56804.0,,56804.0,93.75,-3.3457,-63.1163,0.07332,-39.4861,32,6285353.0,2024-08-07,1.8288,6.6509,,,27.0,41.0,462289.0,,,,,,,,,,1
control,1723011570033,,,56824.4,,56824.4,96.875,3.0586,-66.6836,0.075588,-43.006,32,6301536.0,2024-08-07,-1.7619,3.0586,,,27.0,41.0,462289.0,,,,,,,,,,1
control,1723012045282,,,56855.9,,56855.9,96.875,-2.4835,-72.187,0.077444,-47.5192,32,6239189.0,2024-08-07,-7.6188,-2.4835,,,27.0,41.0,467135.0,,,,,,,,,,1
control,1723012081174,,,56884.7,,56884.7,81.25,-7.5451,72.6749,0.050667,-51.7715,32,6191361.0,2024-08-07,-12.6778,2.4474,,,27.0,41.0,467135.0,,,,,,,,,,1
control,1723012367192,,,56950.0,,56950.0,78.125,-19.0026,61.1254,0.046537,-61.0495,32,6059745.0,2024-08-07,-23.3522,-9.0216,,,27.0,40.0,463968.0,,,,,,,,,,1
control,1723012413919,,,56909.4,,56909.4,84.375,-11.882,68.3031,0.054897,-53.6533,32,6034251.0,2024-08-07,-16.2348,-1.8939,,,27.0,40.0,463968.0,,,,,,,,,,1
control,1723012663419,,,56830.0,,56830.0,96.875,2.0729,-67.6624,0.082899,-38.1676,32,5951575.0,2024-08-07,1.0661,2.0729,,,27.0,39.0,450815.0,,,,,,,,,,1
control,1723012935587,,,56878.2,,56878.2,84.375,-6.4031,73.826,0.057033,-45.7883,32,5939593.0,2024-08-07,-7.4091,3.5904,,,27.0,39.0,450815.0,,,,,,,,,,1
control,1723013203090,,,56740.2,,56740.2,90.625,-2.1031,-51.943,0.067124,-20.5686,32,5876776.0,2024-08-07,17.7567,17.9027,,,27.0,38.0,447556.0,,,,,,,,,,1
control,1723013240578,,,56780.1,,56780.1,93.75,0.8621,-58.9336,0.082199,-27.5081,32,5876049.0,2024-08-07,10.7171,10.863,,,27.0,38.0,447556.0,,,,,,,,,,1
control,1723013378579,,,56816.0,,56816.0,96.875,4.5375,-65.215,0.087099,-33.4937,32,5862889.0,2024-08-07,4.3917,4.5375,,,27.0,38.0,447556.0,,,,,,,,,,1
control,1723013517387,,,56817.1,,56817.1,96.875,4.3438,-65.4074,0.08827,-33.1654,32,5829234.0,2024-08-07,4.198,4.3438,,,27.0,38.0,447556.0,,,,,,,,,,1
control,1723013664032,,,56816.0,,56816.0,96.875,4.5375,-65.215,0.08891,-32.7984,32,5819417.0,2024-08-07,4.3917,4.5375,,,27.0,38.0,447556.0,,,,,,,,,,1
control,1723013881620,,,56803.6,,56803.6,93.75,-3.2753,-63.0463,0.085208,-30.4397,32,5814234.0,2024-08-07,8.055,6.7214,,,27.0,38.0,442833.0,,,,,,,,,,1
control,1723014078571,,,56784.0,,56784.0,93.75,0.1752,-59.6164,0.087793,-26.7583,32,5823573.0,2024-08-07,11.5095,10.1754,,,27.0,38.0,442833.0,,,,,,,,,,1
control,1723014106387,,,56776.1,,56776.1,93.75,1.5667,-58.2332,0.088066,-25.3111,32,5822244.0,2024-08-07,12.9025,11.5683,,,27.0,38.0,442833.0,,,,,,,,,,1
control,1723014206757,,,56778.4,,56778.4,93.75,1.1615,-58.636,0.08853,-25.4017,32,5818239.0,2024-08-07,12.4969,11.1627,,,27.0,38.0,442833.0,,,,,,,,,,1
control,1723014366907,,,56824.5,,56824.5,96.875,3.0409,-66.7011,0.090854,-33.2195,32,5805205.0,2024-08-07,4.3429,3.0409,,,27.0,39.0,444056.0,,,,,,,,,,1
control,1723014523085,,,56856.1,,56856.1,96.875,-2.5186,-72.2219,0.09129,-38.5382,32,5798013.0,2024-08-07,-1.2174,-2.5186,,,27.0,39.0,444056.0,,,,,,,,,,1
liq,1723014824124,SELL,314.0,56679.5,56679.5,56681.2,75.0,8.604,-41.2893,0.045191,-6.228,32,5795178.0,2024-08-07,32.4707,28.6312,40.0935,28.6312,27.0,38.0,433191.0,265616.16991335386,-6.228,8.604,32.4707,28.6312,40.0935,28.6312,,,1
