date,date_t1,open_t,close_t,open_t1,close_t1,r,r_night_bps,r_day_bps,nights,cost_bps_cons,cost_bps_opt,r_net_bps_cons,r_net_bps_opt,pnl_yen_cons,roll_monthly,roll_quarterly,nightless_marked,is_glitch,night_open,night_close,has_night,leg_b_bps,leg_a_bps,leg_c_bps,split,regime,weekday,month,year,vol20,vol_tercile,sq_dist_td
2014-03-06,2014-03-07,14940.0,15120.0,15270.0,15290.0,0.009920634920634885,99.20634920634885,120.48192771084265,1,8.068783068783068,1.455026455026455,91.13756613756578,97.75132275132239,1378.0,False,False,False,False,15150.0,15310.0,True,105.61056105610645,19.84126984126977,-26.12671456564297,train,2011-02-14..2016-07-18,Thursday,3,2014,0.01520556378846243,high,6
2014-03-07,2014-03-10,15270.0,15290.0,15190.0,15160.0,-0.0065402223675604665,-65.40222367560466,13.097576948264411,3,7.979071288423806,1.4388489208633093,-73.38129496402847,-66.84107259646797,-1122.0,False,False,False,False,15290.0,15270.0,True,-13.080444735120711,0.0,-52.39030779305875,train,2011-02-14..2016-07-18,Friday,3,2014,0.015081371541666931,high,5
2014-03-10,2014-03-11,15190.0,15160.0,15180.0,15210.0,0.0013192612137202797,13.192612137202797,-19.749835418038096,1,8.047493403693931,1.4511873350923483,5.145118733508866,11.74142480211045,78.0,False,False,False,False,15120.0,15140.0,True,13.22751322751392,-26.385224274406703,26.420079260238705,train,2011-02-14..2016-07-18,Monday,3,2014,0.015123638471420982,high,4
2014-03-11,2014-03-12,15180.0,15210.0,14990.0,14830.0,-0.014464168310322156,-144.64168310322157,19.762845849802257,1,8.021038790269559,1.4464168310322156,-152.66272189349112,-146.0880999342538,-2322.0,False,False,False,False,15200.0,15070.0,True,-85.52631578947367,-6.5746219592377475,-53.08560053085554,train,2011-02-14..2016-07-18,Tuesday,3,2014,0.014538929674751462,high,3
2014-03-12,2014-03-13,14990.0,14830.0,14840.0,14750.0,0.0006743088334457692,6.743088334457692,-106.73782521681163,1,8.22656776803776,1.4834794335805799,-1.4834794335800687,5.259608900877112,-22.0,True,True,False,False,14820.0,14800.0,True,-13.495276653171517,-6.743088334457692,27.02702702702675,train,2011-02-14..2016-07-18,Wednesday,3,2014,0.014190636460714577,mid,2
2014-03-13,2014-03-14,14840.0,14750.0,14360.0,14220.0,-0.026440677966101722,-264.4067796610172,-60.646900269542,1,8.271186440677967,1.4915254237288136,-272.6779661016952,-265.898305084746,-4022.0,True,True,False,False,14720.0,14370.0,True,-237.77173913043458,-20.338983050847137,-6.958942240778976,train,2011-02-14..2016-07-18,Thursday,3,2014,0.015387491345661967,high,1
2014-03-14,2014-03-17,14360.0,14220.0,14180.0,14270.0,-0.002812939521800284,-28.12939521800284,-97.49303621169881,3,8.579465541490858,1.5471167369901546,-36.7088607594937,-29.676511954992996,-522.0,True,True,False,False,14250.0,14240.0,True,-7.0175438596487005,21.097046413502962,-42.13483146067398,train,2011-02-14..2016-07-18,Friday,3,2014,0.014827490451322003,high,0
2014-03-17,2014-03-18,14180.0,14270.0,14450.0,14340.0,0.01261387526278912,126.13875262789121,63.46967559943684,1,8.549404344779257,1.5416958654519974,117.58934828311195,124.59705676243921,1678.0,False,False,False,False,14290.0,14400.0,True,76.97690692792136,14.015416958654825,34.72222222222321,train,2011-02-14..2016-07-18,Monday,3,2014,0.016777246379603518,high,1
2014-03-18,2014-03-19,14450.0,14340.0,14440.0,14420.0,0.0069735006973501434,69.73500697350144,-76.1245674740485,1,8.507670850767084,1.5341701534170153,61.22733612273436,68.20083682008443,878.0,False,False,False,False,14290.0,14370.0,True,55.98320503848786,-34.86750348675072,48.712595685456165,train,2011-02-14..2016-07-18,Tuesday,3,2014,0.016745760408977427,high,2
2014-03-19,2014-03-20,14440.0,14420.0,14460.0,14130.0,0.00277392510402219,27.7392510402219,-13.850415512465242,1,8.460471567267684,1.5256588072122053,19.27877947295422,26.213592233009695,278.0,False,False,False,False,14420.0,14430.0,True,6.934812760055475,0.0,20.790020790020236,train,2011-02-14..2016-07-18,Wednesday,3,2014,0.015239901452464249,high,3
2014-03-20,2014-03-24,14460.0,14130.0,14180.0,14400.0,0.0035385704175512345,35.385704175512345,-228.21576763485507,4,8.634111818825195,1.556970983722576,26.751592356687148,33.828733191789766,378.0,False,False,False,False,14160.0,14300.0,True,98.87005649717563,21.23142250530785,-83.91608391608352,train,2011-02-14..2016-07-18,Thursday,3,2014,0.015302876089479698,high,4
2014-03-24,2014-03-25,14180.0,14400.0,14290.0,14260.0,-0.007638888888888862,-76.38888888888862,155.14809590973178,1,8.472222222222221,1.5277777777777777,-84.86111111111083,-77.91666666666639,-1222.0,False,False,False,False,14410.0,14310.0,True,-69.39625260235948,6.94444444444553,-13.976240391334604,train,2011-02-14..2016-07-18,Monday,3,2014,0.015042831316622532,high,5
2014-03-25,2014-03-26,14290.0,14260.0,14410.0,14390.0,0.01051893408134652,105.18934081346521,-20.993701889433503,1,8.555399719495092,1.5427769985974755,96.63394109397012,103.64656381486773,1378.0,False,False,False,False,14290.0,14360.0,True,48.985304408677436,21.037868162692153,34.818941504177744,train,2011-02-14..2016-07-18,Tuesday,3,2014,0.014206910687817232,mid,6
2014-03-26,2014-03-27,14410.0,14390.0,14270.0,14640.0,-0.008339124391938846,-83.39124391938846,-13.87925052047212,1,8.478109798471161,1.5288394718554552,-91.86935371785962,-84.9200833912439,-1322.0,False,False,False,False,14380.0,14370.0,True,-6.954102920723182,-6.949270326616075,-69.5894224077942,train,2011-02-14..2016-07-18,Wednesday,3,2014,0.01431781280190418,mid,7
2014-03-27,2014-03-28,14270.0,14640.0,14570.0,14700.0,-0.0047814207650273,-47.814207650273,259.2852137351076,1,8.333333333333334,1.5027322404371584,-56.14754098360633,-49.31693989071016,-822.0,False,False,False,False,14600.0,14550.0,True,-34.24657534246589,-27.32240437158473,13.745704467353903,train,2011-02-14..2016-07-18,Thursday,3,2014,0.01424488079283286,mid,8
2014-03-28,2014-03-31,14570.0,14700.0,14840.0,14780.0,0.00952380952380949,95.2380952380949,89.22443376801593,3,8.299319727891156,1.4965986394557822,86.93877551020374,93.74149659863912,1278.0,False,False,False,False,14690.0,14800.0,True,74.8808713410476,-6.802721088435826,27.02702702702675,train,2011-02-14..2016-07-18,Friday,3,2014,0.014886990414544218,high,9
2014-03-31,2014-04-01,14840.0,14780.0,14870.0,14760.0,0.006089309878213767,60.89309878213767,-40.43126684636134,1,8.254397834912043,1.4884979702300407,52.63870094722563,59.40460081190763,778.0,False,False,False,False,14810.0,14810.0,True,0.0,20.29769959404515,40.51316677920358,train,2011-02-14..2016-07-18,Monday,3,2014,0.014926509795280846,high,9
2014-04-01,2014-04-02,14870.0,14760.0,14910.0,14970.0,0.010162601626016343,101.62601626016342,-73.9744451916613,1,8.265582655826558,1.4905149051490514,93.36043360433686,100.13550135501437,1378.0,False,False,False,False,14740.0,14880.0,True,94.97964721845386,-13.550135501354532,20.161290322580072,train,2011-02-14..2016-07-18,Tuesday,4,2014,0.01491989102307124,high,8
2014-04-02,2014-04-03,14910.0,14970.0,15030.0,15080.0,0.004008016032064132,40.080160320641326,40.241448692153185,1,8.149632598530394,1.4696058784235135,31.93052772211093,38.61055444221781,478.0,False,False,False,False,14950.0,15020.0,True,46.8227424749168,-13.360053440213404,6.657789613848664,train,2011-02-14..2016-07-18,Wednesday,4,2014,0.01448477390404103,high,7
2014-04-03,2014-04-04,15030.0,15080.0,15000.0,15080.0,-0.0053050397877983935,-53.05039787798393,33.26679973386648,1,8.090185676392574,1.4588859416445623,-61.140583554376505,-54.50928381962849,-922.0,False,False,False,False,15090.0,15040.0,True,-33.134526176276104,6.631299734747298,-26.595744680850686,train,2011-02-14..2016-07-18,Thursday,4,2014,0.014478455662526202,high,6
2014-04-04,2014-04-07,15000.0,15080.0,14870.0,14810.0,-0.013925729442970769,-139.25729442970768,53.333333333334124,3,8.090185676392574,1.4588859416445623,-147.34748010610025,-140.71618037135224,-2222.0,False,False,False,False,15100.0,14860.0,True,-158.94039735099287,13.262599469496816,6.729475100941684,train,2011-02-14..2016-07-18,Friday,4,2014,0.014552156501995418,high,5
2014-04-07,2014-04-08,14870.0,14810.0,14730.0,14590.0,-0.00540175557056044,-54.0175557056044,-40.3496973772699,1,8.23767724510466,1.485482781904119,-62.25523295070906,-55.50303848750852,-922.0,False,False,False,False,14820.0,14740.0,True,-53.98110661268607,6.7521944631998565,-6.784260515604323,train,2011-02-14..2016-07-18,Monday,4,2014,0.014095918210432606,mid,4
2014-04-08,2014-04-09,14730.0,14590.0,14450.0,14380.0,-0.00959561343385884,-95.95613433858841,-95.04412763068571,1,8.36189170664839,1.5078821110349556,-104.3180260452368,-97.46401644962337,-1522.0,False,False,False,False,14550.0,14380.0,True,-116.83848797250818,-27.41603838245399,48.678720445063384,train,2011-02-14..2016-07-18,Tuesday,4,2014,0.014372333843375674,mid,3
2014-04-09,2014-04-10,14450.0,14380.0,14510.0,14290.0,0.009040333796940248,90.40333796940247,-48.442906574394094,1,8.484005563282336,1.52990264255911,81.91933240612013,88.87343532684336,1178.0,True,False,False,False,14390.0,14420.0,True,20.847810979847115,6.954102920724292,62.41331484049928,train,2011-02-14..2016-07-18,Wednesday,4,2014,0.01460368848573909,high,2
2014-04-10,2014-04-11,14510.0,14290.0,13940.0,14060.0,-0.024492652204338716,-244.92652204338717,-151.61957270847682,1,8.537438768369489,1.5395381385584326,-253.46396081175666,-246.4660601819456,-3622.0,True,False,False,False,14320.0,14070.0,True,-174.58100558659262,20.993701889433503,-92.39516702203244,train,2011-02-14..2016-07-18,Thursday,4,2014,0.014812174244260847,high,1
2014-04-11,2014-04-14,13940.0,14060.0,13890.0,13950.0,-0.012091038406827903,-120.91038406827903,86.08321377331363,3,8.677098150782362,1.5647226173541964,-129.5874822190614,-122.47510668563322,-1822.0,True,False,False,False,14080.0,13910.0,True,-120.73863636363646,14.224751066855834,-14.378145219267058,train,2011-02-14..2016-07-18,Friday,4,2014,0.01389256480737284,mid,0
2014-04-14,2014-04-15,13890.0,13950.0,14080.0,14030.0,0.00931899641577072,93.1899641577072,43.19654427645814,1,8.745519713261649,1.5770609318996416,84.44444444444555,91.61290322580756,1178.0,False,False,False,False,13980.0,14080.0,True,71.53075822603716,21.505376344086446,0.0,train,2011-02-14..2016-07-18,Monday,4,2014,0.014241554384443428,mid,1
2014-04-15,2014-04-16,14080.0,14030.0,14180.0,14420.0,0.010691375623663513,106.91375623663512,-35.511363636363534,1,8.695652173913043,1.5680684248039913,98.21810406272208,105.34568781183113,1378.0,False,False,False,False,14020.0,14010.0,True,-7.132667617688604,-7.1275837491091565,121.34189864382527,train,2011-02-14..2016-07-18,Tuesday,4,2014,0.011949994949072488,mid,2
2014-04-16,2014-04-17,14180.0,14420.0,14400.0,14380.0,-0.001386962552011095,-13.86962552011095,169.25246826516195,1,8.460471567267684,1.5256588072122053,-22.330097087378633,-15.395284327323155,-322.0,False,False,False,False,14400.0,14430.0,True,20.83333333333437,-13.86962552011095,-20.790020790020236,train,2011-02-14..2016-07-18,Wednesday,4,2014,0.012003229259622552,mid,3
2014-04-17,2014-04-18,14400.0,14380.0,14500.0,14520.0,0.008344923504867818,83.44923504867819,-13.88888888888884,1,8.484005563282336,1.52990264255911,74.96522948539585,81.91933240611908,1078.0,False,False,False,False,14380.0,14480.0,True,69.54102920723182,0.0,13.812154696133394,train,2011-02-14..2016-07-18,Thursday,4,2014,0.013563858046087002,mid,4
2014-04-18,2014-04-21,14500.0,14520.0,14550.0,14530.0,0.0020661157024792765,20.661157024792765,13.793103448276334,3,8.402203856749312,1.5151515151515151,12.258953168043453,19.14600550964125,178.0,False,False,False,False,14530.0,14520.0,True,-6.882312456985007,6.887052341597588,20.661157024792765,train,2011-02-14..2016-07-18,Friday,4,2014,0.013523419441838973,mid,5
2014-04-21,2014-04-22,14550.0,14530.0,14590.0,14350.0,0.004129387474191226,41.29387474191226,-13.745704467353903,1,8.396421197522367,1.5141087405368203,32.8974535443899,39.77976600137544,478.0,False,False,False,False,14550.0,14550.0,True,0.0,13.764624913970014,27.491408934707806,train,2011-02-14..2016-07-18,Monday,4,2014,0.012822028192680706,mid,6
2014-04-22,2014-04-23,14590.0,14350.0,14500.0,14550.0,0.010452961672473782,104.52961672473782,-164.49623029472284,1,8.501742160278747,1.533101045296167,96.02787456445907,102.99651567944166,1378.0,False,False,False,False,14380.0,14480.0,True,69.54102920723182,20.90592334494712,13.812154696133394,train,2011-02-14..2016-07-18,Tuesday,4,2014,0.012128957959699689,mid,7
2014-04-23,2014-04-24,14500.0,14550.0,14560.0,14420.0,0.0006872852233676952,6.8728522336769515,34.482758620688614,1,8.384879725085911,1.5120274914089347,-1.5120274914089595,5.360824742268017,-22.0,False,False,False,False,14520.0,14480.0,True,-27.54820936639146,-20.618556701030855,55.24861878453136,train,2011-02-14..2016-07-18,Wednesday,4,2014,0.012261360911364273,mid,8
2014-04-24,2014-04-25,14560.0,14420.0,14380.0,14460.0,-0.00277392510402219,-27.7392510402219,-96.15384615384582,1,8.460471567267684,1.5256588072122053,-36.19972260748958,-29.264909847434108,-522.0,False,False,False,False,14450.0,14350.0,True,-69.20415224913489,20.804438280166426,20.90592334494712,train,2011-02-14..2016-07-18,Thursday,4,2014,0.01248733046412263,mid,8
2014-04-25,2014-04-28,14380.0,14460.0,14280.0,14310.0,-0.012448132780082943,-124.48132780082943,55.632823365785455,3,8.437067773167358,1.5214384508990317,-132.9183955739968,-126.00276625172846,-1922.0,False,False,False,False,14400.0,14280.0,True,-83.33333333333303,-41.49377593360981,0.0,train,2011-02-14..2016-07-18,Friday,4,2014,0.012006831970206225,mid,7
2014-04-28,2014-04-30,14280.0,14310.0,14420.0,14220.0,0.007686932215234199,76.869322152342,21.008403361344463,2,8.525506638714186,1.5373864430468203,68.3438155136278,75.33193570929518,978.0,False,False,False,False,14300.0,14300.0,True,0.0,-6.988120195667857,83.91608391608463,train,2011-02-14..2016-07-18,Monday,4,2014,0.011982669330325105,mid,6
2014-04-30,2014-05-01,14420.0,14220.0,14350.0,14490.0,0.00914205344585084,91.4205344585084,-138.69625520110952,1,8.579465541490858,1.5471167369901546,82.84106891701754,89.87341772151825,1178.0,False,False,False,False,14290.0,14270.0,True,-13.995801259621965,49.22644163150469,56.06166783461708,train,2011-02-14..2016-07-18,Wednesday,4,2014,0.012073709171772536,mid,5
2014-05-01,2014-05-02,14350.0,14490.0,14440.0,14480.0,-0.0034506556245686992,-34.506556245686994,97.56097560975618,1,8.41959972394755,1.5182884748102141,-42.92615596963454,-36.02484472049721,-622.0,False,False,False,False,14480.0,14440.0,True,-27.62430939226568,-6.9013112491378426,0.0,train,2011-02-14..2016-07-18,Thursday,5,2014,0.012119933732733564,mid,4
2014-05-02,2014-05-07,14440.0,14480.0,14280.0,14070.0,-0.013812154696132617,-138.12154696132617,27.700831024930483,5,8.425414364640885,1.5193370165745856,-146.54696132596706,-139.64088397790076,-2122.0,False,False,False,False,14470.0,14380.0,True,-62.19765031098778,-6.906077348066697,-69.54102920723182,train,2011-02-14..2016-07-18,Friday,5,2014,0.012492071921779287,mid,3
2014-05-07,2014-05-08,14280.0,14070.0,14150.0,14140.0,0.005685856432125158,56.85856432125158,-147.05882352941126,1,8.67093105899076,1.5636105188343994,48.18763326226082,55.294953802417176,678.0,True,False,False,False,14100.0,14140.0,True,28.368794326241176,21.32196162046851,7.072135785006761,train,2011-02-14..2016-07-18,Wednesday,5,2014,0.012318684450214203,mid,2
2014-05-08,2014-05-09,14150.0,14140.0,14100.0,14210.0,-0.0028288543140028155,-28.288543140028153,-7.067137809186885,1,8.628005657708629,1.5558698727015559,-36.91654879773678,-29.84441301272971,-522.0,True,False,False,False,14170.0,14140.0,True,-21.171489061396763,21.216407355020284,-28.288543140028153,train,2011-02-14..2016-07-18,Thursday,5,2014,0.013638406782439647,mid,1
2014-05-09,2014-05-12,14100.0,14210.0,14170.0,14170.0,-0.0028149190710766714,-28.149190710766714,78.01418439716379,3,8.585503166783955,1.5482054890921888,-36.73469387755067,-29.697396199858904,-522.0,True,False,False,False,14200.0,14150.0,True,-35.21126760563376,-7.037297677692234,14.13427561837377,train,2011-02-14..2016-07-18,Friday,5,2014,0.013310902255313149,mid,0
2014-05-12,2014-05-13,14170.0,14170.0,14390.0,14430.0,0.01552575864502459,155.2575864502459,0.0,1,8.609738884968243,1.5525758645024699,146.64784756527766,153.70501058574342,2078.0,False,False,False,False,14180.0,14300.0,True,84.62623413258098,7.057163020465218,62.93706293706292,train,2011-02-14..2016-07-18,Monday,5,2014,0.013056362513798277,mid,1
2014-05-13,2014-05-14,14390.0,14430.0,14390.0,14410.0,-0.002772002772002735,-27.720027720027353,27.79708130646208,1,8.454608454608454,1.5246015246015245,-36.17463617463581,-29.24462924462888,-522.0,False,False,False,False,14420.0,14400.0,True,-13.86962552011095,-6.930006930007115,-6.94444444444442,train,2011-02-14..2016-07-18,Tuesday,5,2014,0.01269400110758266,mid,2
2014-05-14,2014-05-15,14390.0,14410.0,14270.0,14300.0,-0.009715475364330373,-97.15475364330372,13.89854065323215,1,8.466342817487854,1.5267175572519085,-105.62109646079158,-98.68147120055563,-1522.0,False,False,False,False,14400.0,14310.0,True,-62.49999999999978,-6.93962526023606,-27.95248078266921,train,2011-02-14..2016-07-18,Wednesday,5,2014,0.013300698549840902,mid,3
2014-05-15,2014-05-16,14270.0,14300.0,14080.0,14130.0,-0.01538461538461533,-153.8461538461533,21.023125437982237,1,8.531468531468532,1.5384615384615385,-162.37762237762183,-155.38461538461485,-2322.0,False,False,False,False,14350.0,14050.0,True,-209.05923344947786,34.96503496503544,21.35231316725994,train,2011-02-14..2016-07-18,Thursday,5,2014,0.01272481424784643,mid,4
2014-05-16,2014-05-19,14080.0,14130.0,14140.0,14030.0,0.0007077140835103357,7.077140835103357,35.51136363636465,3,8.634111818825195,1.556970983722576,-1.556970983721838,5.520169851380781,-22.0,False,False,False,False,14120.0,14130.0,True,7.082152974504652,-7.077140835102247,7.077140835103357,train,2011-02-14..2016-07-18,Friday,5,2014,0.012717706793617087,mid,5
2014-05-19,2014-05-20,14140.0,14030.0,14090.0,14060.0,0.004276550249465494,42.76550249465494,-77.79349363507771,1,8.695652173913043,1.5680684248039913,34.06985032074189,41.19743406985095,478.0,False,False,False,False,14040.0,14080.0,True,28.49002849002913,7.1275837491091565,7.102272727272929,train,2011-02-14..2016-07-18,Monday,5,2014,0.013002782095767242,mid,6
2014-05-20,2014-05-21,14090.0,14060.0,13970.0,14040.0,-0.006401137980085347,-64.01137980085348,-21.291696238466827,1,8.677098150782362,1.5647226173541964,-72.68847795163583,-65.57610241820767,-1022.0,False,False,False,False,14060.0,13970.0,True,-64.01137980085348,0.0,0.0,train,2011-02-14..2016-07-18,Tuesday,5,2014,0.01137705534942479,mid,7
2014-05-21,2014-05-22,13970.0,14040.0,14190.0,14310.0,0.010683760683760646,106.83760683760646,50.10737294201873,1,8.68945868945869,1.566951566951567,98.14814814814777,105.27065527065488,1378.0,False,False,False,False,13960.0,14200.0,True,171.91977077363862,-56.98005698005715,-7.042253521126751,train,2011-02-14..2016-07-18,Wednesday,5,2014,0.01139675684570592,mid,8
2014-05-22,2014-05-23,14190.0,14310.0,14400.0,14420.0,0.0062893081761006275,62.89308176100627,84.56659619450413,1,8.525506638714186,1.5373864430468203,54.36757512229209,61.35569531795945,778.0,False,False,False,False,14300.0,14430.0,True,90.90909090909038,-6.988120195667857,-20.790020790020236,train,2011-02-14..2016-07-18,Thursday,5,2014,0.011109815468584952,mid,9
2014-05-23,2014-05-26,14400.0,14420.0,14580.0,14580.0,0.01109570041608876,110.9570041608876,13.88888888888884,3,8.460471567267684,1.5256588072122053,102.49653259361992,109.4313453536754,1478.0,False,False,False,False,14450.0,14590.0,True,96.88581314878819,20.804438280166426,-6.854009595613775,train,2011-02-14..2016-07-18,Friday,5,2014,0.01204681744221664,mid,10
2014-05-26,2014-05-27,14580.0,14580.0,14590.0,14610.0,0.000685871056241405,6.85871056241405,0.0,1,8.367626886145406,1.5089163237311387,-1.5089163237313556,5.349794238682911,-22.0,False,False,False,False,14600.0,14630.0,True,20.5479452054802,13.7174211248281,-27.341079972659223,train,2011-02-14..2016-07-18,Monday,5,2014,0.01185595251586174,mid,11
2014-05-27,2014-05-28,14590.0,14610.0,14650.0,14680.0,0.002737850787132068,27.37850787132068,13.70801919122755,1,8.350444900752908,1.5058179329226555,19.02806297056777,25.872689938398022,278.0,False,False,False,False,14600.0,14640.0,True,27.3972602739736,-6.84462696783017,6.83060109289535,train,2011-02-14..2016-07-18,Tuesday,5,2014,0.01170005514573937,mid,12
2014-05-28,2014-05-29,14650.0,14680.0,14580.0,14690.0,-0.006811989100817484,-68.11989100817483,20.477815699657675,1,8.310626702997276,1.4986376021798364,-76.43051771117212,-69.61852861035467,-1122.0,False,False,False,False,14660.0,14640.0,True,-13.642564802183177,-13.623978201634523,-40.98360655737654,train,2011-02-14..2016-07-18,Wednesday,5,2014,0.01150652360349109,mid,12
2014-05-29,2014-05-30,14580.0,14690.0,14710.0,14650.0,0.001361470388019148,13.614703880191481,75.44581618655677,1,8.30496936691627,1.4976174268209668,5.309734513275211,12.117086453370515,78.0,False,False,False,False,14650.0,14690.0,True,27.303754266212454,-27.22940776038074,13.614703880191481,train,2011-02-14..2016-07-18,Thursday,5,2014,0.011534305009047724,mid,11
2014-05-30,2014-06-02,14710.0,14650.0,14780.0,14940.0,0.00887372013651877,88.7372013651877,-40.78857919782464,3,8.327645051194539,1.5017064846416384,80.40955631399316,87.23549488054606,1178.0,False,False,False,False,14660.0,14710.0,True,34.10641200545683,6.8259385665525585,47.58667573079522,train,2011-02-14..2016-07-18,Friday,5,2014,0.011230621525345812,mid,10
2014-06-02,2014-06-03,14780.0,14940.0,15100.0,15030.0,0.010709504685408211,107.09504685408211,108.25439783491264,1,8.165997322623829,1.4725568942436411,98.92904953145829,105.62248995983848,1478.0,False,False,False,False,14950.0,15060.0,True,73.57859531772482,6.693440428380271,26.560424966799445,train,2011-02-14..2016-07-18,Monday,6,2014,0.011130451405215878,mid,9
2014-06-03,2014-06-04,15100.0,15030.0,15080.0,15040.0,0.003326679973386648,33.26679973386648,-46.357615894039306,1,8.117099135063206,1.4637391882900865,25.14970059880327,31.80306054557639,378.0,False,False,False,False,15020.0,15060.0,True,26.631158455392434,-6.653359946773296,13.280212483399723,train,2011-02-14..2016-07-18,Tuesday,6,2014,0.01119832501131048,mid,8
2014-06-04,2014-06-05,15080.0,15040.0,15130.0,15060.0,0.005984042553191404,59.84042553191404,-26.525198938992524,1,8.111702127659575,1.4627659574468086,51.72872340425447,58.37765957446724,778.0,False,False,False,False,15050.0,15140.0,True,59.800664451827856,6.6489361702126715,-6.605019815059121,train,2011-02-14..2016-07-18,Wednesday,6,2014,0.01122697573390018,mid,7
2014-06-05,2014-06-06,15130.0,15060.0,15140.0,15090.0,0.005312084993359889,53.12084993359889,-46.26569729015206,1,8.100929614873838,1.4608233731739706,45.019920318725056,51.66002656042492,678.0,False,False,False,False,15050.0,15140.0,True,59.800664451827856,-6.640106241699861,0.0,train,2011-02-14..2016-07-18,Thursday,6,2014,0.00870557012731903,low,6
2014-06-06,2014-06-09,15140.0,15090.0,15200.0,15130.0,0.0072895957587806315,72.89595758780632,-33.025099075296716,3,8.084824387011265,1.4579191517561298,64.81113320079506,71.43803843605019,978.0,False,False,False,False,15070.0,15170.0,True,66.35700066357053,-13.253810470510441,19.775873434411118,train,2011-02-14..2016-07-18,Friday,6,2014,0.008708460760542073,low,5
2014-06-09,2014-06-10,15200.0,15130.0,15130.0,14970.0,0.0,0.0,-46.05263157894779,1,8.06345009914078,1.454064771976206,-8.06345009914078,-1.454064771976206,-122.0,False,False,False,False,15130.0,15150.0,True,13.218770654328527,0.0,-13.201320132013583,train,2011-02-14..2016-07-18,Monday,6,2014,0.008702151798098636,low,4
2014-06-10,2014-06-11,15130.0,14970.0,14990.0,15060.0,0.0013360053440214514,13.360053440214514,-105.75016523463265,1,8.149632598530394,1.4696058784235135,5.210420841684121,11.890447561791001,78.0,False,False,False,False,14960.0,14980.0,True,13.368983957218195,-6.680026720107257,6.675567423231055,train,2011-02-14..2016-07-18,Tuesday,6,2014,0.008593599594093242,low,3
2014-06-11,2014-06-12,14990.0,15060.0,14940.0,15000.0,-0.007968127490039834,-79.68127490039834,46.69779853235578,1,8.100929614873838,1.4608233731739706,-87.78220451527217,-81.1420982735723,-1322.0,True,True,False,False,15040.0,14950.0,True,-59.84042553191515,-13.280212483399723,-6.688963210702559,train,2011-02-14..2016-07-18,Wednesday,6,2014,0.008361593928681257,low,2
2014-06-12,2014-06-13,14940.0,15000.0,14810.0,15140.0,-0.012666666666666715,-126.66666666666715,40.160642570281624,1,8.133333333333333,1.4666666666666666,-134.8000000000005,-128.1333333333338,-2022.0,True,True,False,False,15000.0,14850.0,True,-100.00000000000009,0.0,-26.93602693602748,train,2011-02-14..2016-07-18,Thursday,6,2014,0.008373523949901786,low,1
2014-06-13,2014-06-16,14810.0,15140.0,15030.0,14920.0,-0.007265521796565366,-72.65521796565366,222.82241728561746,3,8.058124174372523,1.453104359313078,-80.71334214002619,-74.10832232496674,-1222.0,True,True,False,False,15070.0,15050.0,True,-13.271400132713884,-46.23513870541607,-13.289036544850141,train,2011-02-14..2016-07-18,Friday,6,2014,0.008184632170662752,low,0
2014-06-16,2014-06-17,15030.0,14920.0,14960.0,14990.0,0.002680965147453085,26.80965147453085,-73.18695941450403,1,8.176943699731904,1.4745308310991958,18.632707774798945,25.335120643431654,278.0,False,False,False,False,14960.0,14950.0,True,-6.684491978609097,26.80965147453085,6.6889632107014485,train,2011-02-14..2016-07-18,Monday,6,2014,0.007585158974840827,low,1
2014-06-17,2014-06-18,14960.0,14990.0,15000.0,15120.0,0.0006671114076051143,6.671114076051143,20.053475935828402,1,8.138759172781855,1.4676450967311543,-1.4676450967307115,5.2034689793199895,-22.0,False,False,False,False,15000.0,15020.0,True,13.333333333334085,6.671114076051143,-13.315579227696217,train,2011-02-14..2016-07-18,Tuesday,6,2014,0.008282515101298371,low,2
2014-06-18,2014-06-19,15000.0,15120.0,15140.0,15340.0,0.001322751322751392,13.22751322751392,80.00000000000007,1,8.068783068783068,1.455026455026455,5.158730158730853,11.772486772487465,78.0,False,False,False,False,15110.0,15070.0,True,-26.472534745202168,-6.61375661375696,46.44990046449804,train,2011-02-14..2016-07-18,Wednesday,6,2014,0.008286387412383816,low,3
2014-06-19,2014-06-20,15140.0,15340.0,15340.0,15380.0,0.0,0.0,132.10039630118908,1,7.953063885267275,1.4341590612777053,-7.953063885267275,-1.4341590612777053,-122.0,False,False,False,False,15320.0,15350.0,True,19.58224543080922,-13.037809647978849,-6.514657980456473,train,2011-02-14..2016-07-18,Thursday,6,2014,0.008294879020606077,low,4
2014-06-20,2014-06-23,15340.0,15380.0,15420.0,15350.0,0.002600780234070177,26.00780234070177,26.075619295957697,3,7.932379713914174,1.4304291287386215,18.075422626787596,24.57737321196315,278.0,False,False,False,False,15380.0,15440.0,True,39.01170351105377,0.0,-12.953367875647714,train,2011-02-14..2016-07-18,Friday,6,2014,0.00789117871826492,low,5
2014-06-23,2014-06-24,15420.0,15350.0,15290.0,15400.0,-0.003908794788273662,-39.087947882736614,-45.39559014267169,1,7.947882736156352,1.4332247557003257,-47.035830618892966,-40.52117263843694,-722.0,False,False,False,False,15290.0,15290.0,True,0.0,-39.087947882736614,0.0,train,2011-02-14..2016-07-18,Monday,6,2014,0.007831210835975846,low,6
