k,thr,stop,signal,period,one_way_bps,burst_coef,is_current,n_entry_signal_bars,n_entry_signals_discarded,n_total_in_period,n_excluded_gap,n,mean_net_bps,ci_lo,ci_hi,se_cluster,sharpe,sharpe_ci_lo,sharpe_ci_hi,win_rate,max_dd_bps,mean_hold_min,stop_rate,mean_funding_bps,mean_gross_bps,sd_net_bps,n_days,deferred_minutes,trades_with_deferral,mean_cost_bps,sum_pnl_jpy_001btc,mde_bps
60,0.8,0.25,usd,train,1.9071516845957124,1.4670397573813172,False,512271,6995,28912,384,28528,-3.9291417379457005,-4.735130545383428,-3.0695399098488276,0.42236533389115716,-4.21059465379803,-5.2286161794677195,-3.1977014901726184,0.2155776780706674,112500.75948963163,22.920534212002245,0.7478617498597869,0.09639652271452608,-0.01844184603975015,77.214976491045,1598,25,19,3.8143033691914248,-297162.6838130007,1.2807657876518994
60,0.8,0.25,usd,val,1.9071516845957124,1.4670397573813172,False,512271,6995,4422,92,4330,-5.7871492108857705,-7.476638597439412,-4.119351512135547,0.8637118934866022,-6.3152233014444965,-8.386797994506761,-4.384178925269036,0.20946882217090068,25203.74048499814,26.96120092378753,0.7260969976905312,0.09745958429561201,-1.8753862573987345,64.17760753689818,364,3,3,3.8143033691914248,-90654.90704349955,2.732394561706309
60,0.8,0.25,jpy,full,1.9071516845957124,1.4670397573813172,False,517059,7014,33405,492,32913,-4.1268085068750935,-4.863384236670493,-3.4048305389001445,0.37425915974915563,-4.423923205061541,-5.322376922752161,-3.5141702351406097,0.21708747303497097,136354.8085536437,23.65648831768602,0.7409838057910249,0.0963145261750676,-0.21619061150860164,73.5792222127352,1962,21,19,3.8143033691914248,-364682.12402669195,1.1362536601093873
60,0.8,0.25,jpy,train,1.9071516845957124,1.4670397573813172,False,517059,7014,29017,399,28618,-3.9863667156538476,-4.833658723482638,-3.135894276471637,0.4288492254524257,-4.313849020964591,-5.310482175549027,-3.3715521669357815,0.2171710112516598,114389.95967717672,23.042840170522048,0.7447061290097141,0.09630302606750996,-0.07576032039491351,74.72439929856311,1598,20,18,3.8143033691914248,-289740.1934004868,1.2375040535547572
60,0.8,0.25,jpy,val,1.9071516845957124,1.4670397573813172,False,517059,7014,4388,93,4295,-5.062585731827273,-6.707151967708697,-3.4661018369686953,0.8359112608551672,-5.506416660000152,-7.442132381610371,-3.574492550198579,0.21653084982537835,22671.837969490032,27.745285215366707,0.7161816065192084,0.09639115250291036,-1.1518912101329382,65.4393740943109,364,1,1,3.8143033691914248,-74941.93062620518,2.7974439267477966
60,0.8,0.5,usd,full,1.9071516845957124,1.4670397573813172,False,512271,6995,22938,554,22384,-3.8195475333400712,-5.006900704892711,-2.667335928747651,0.5919290111291091,-2.728783712418209,-3.7188718483840884,-1.8101976575248393,0.29150285918513225,91747.74129247743,39.054235167977126,0.4687723373838456,0.16145461043602574,0.15621044628737799,94.99044843933922,1962,24,22,3.8143033691914248,-280286.04712399945,1.778750055864169
60,0.8,0.5,usd,train,1.9071516845957124,1.4670397573813172,False,512271,6995,19785,451,19334,-3.4287526809641395,-4.699512723508653,-2.1309810340215316,0.6599152233950366,-2.4532357426422045,-3.521098129068247,-1.4549341674365914,0.2928002482673011,72930.79819324991,38.29166235647047,0.47501810282404056,0.16178752456811835,0.5473382127954028,97.19073072316395,1598,22,20,3.8143033691914248,-210620.24057484744,1.9582486129527361
60,0.8,0.5,usd,val,1.9071516845957124,1.4670397573813172,False,512271,6995,3153,103,3050,-6.296802509024097,-8.718209358898648,-3.7927945553489604,1.2433023451109717,-4.829636909631785,-6.939731482078132,-2.8751609480252283,0.28327868852459015,19932.25643768956,43.88819672131147,0.42918032786885246,0.15934426229508197,-2.3231548775375908,79.61046357828533,364,2,2,3.8143033691914248,-69665.806549152,4.038537041202381
60,0.8,0.5,jpy,full,1.9071516845957124,1.4670397573813172,False,517059,7014,23076,571,22505,-4.071887786719808,-5.142830325564408,-2.9132652715396494,0.582333172545722,-2.9622264107936997,-3.8361763064372605,-2.1038031366652774,0.2926905132192846,99042.31361900481,39.15974227949344,0.46682959342368363,0.16147522772717174,-0.09610918980121105,92.41099359893487,1962,26,23,3.8143033691914248,-274612.1442782091,1.7257900808845108
60,0.8,0.5,jpy,train,1.9071516845957124,1.4670397573813172,False,517059,7014,19889,466,19423,-3.7065270572773854,-4.930085626236244,-2.495360436204084,0.6321487335870531,-2.7108324371656067,-3.736358304183755,-1.7789067517225199,0.2927971991968285,79184.66301023179,38.34932811615096,0.4726355351902384,0.16186994799979407,0.26964625991383295,94.24724155890527,1598,26,23,3.8143033691914248,-206654.9224729753,1.8945860287480802
60,0.8,0.5,jpy,val,1.9071516845957124,1.4670397573813172,False,517059,7014,3187,105,3082,-6.374419080671838,-8.94999317079375,-3.77171182158926,1.288847703918731,-4.774844361784874,-6.813670078532956,-2.7943967669344523,0.2920181700194679,21138.98007814496,44.26703439325114,0.43024010382868266,0.15898767034393252,-2.4011280411364817,79.84852504268983,364,0,0,3.8143033691914248,-67957.22180523374,4.029530232026773
60,0.8,1.0,usd,full,1.9071516845957124,1.4670397573813172,False,512271,6995,18990,604,18386,-3.946540870629865,-5.346631296597372,-2.4544227875065388,0.7333933822521711,-2.279371262798442,-3.164963501864658,-1.4283267413049643,0.3363428695746764,83669.83654648408,50.537637332753185,0.1748069183074078,0.20885456325465027,0.07661706181620964,107.27961503878379,1962,22,20,3.8143033691914248,-257282.12948276201,2.216549405566332
60,0.8,1.0,usd,train,1.9071516845957124,1.4670397573813172,False,512271,6995,16273,490,15783,-3.4779209639521316,-5.0143032555932034,-1.8499808912490734,0.8284777823194299,-2.006034688913565,-2.972887017165827,-1.023070759644897,0.3396059050877526,66454.91433536887,49.83919406956852,0.18184122156750934,0.2097193182538174,0.5461017234931097,110.00240421116861,1598,20,18,3.8143033691914248,-194995.4789825933,2.453077314926166
60,0.8,1.0,usd,val,1.9071516845957124,1.4670397573813172,False,512271,6995,2717,114,2603,-6.787965375852551,-10.005623493391168,-3.551468302639131,1.635166628163042,-4.229378269131151,-6.317232772451919,-2.199717735142071,0.31655781790242027,18384.656101043493,54.77257011140991,0.13215520553207838,0.20361121782558586,-2.770050788835542,88.96964993933102,364,2,2,3.8143033691914248,-62286.650500168704,4.885495697030223
60,0.8,1.0,jpy,full,1.9071516845957124,1.4670397573813172,False,517059,7014,19071,620,18451,-4.053003020141272,-5.5029733528196685,-2.6271561243377795,0.7309878450684649,-2.340733084107925,-3.251348433216142,-1.4554906077394922,0.3363503333152675,90651.24938114017,50.70353910357162,0.17218578938810905,0.20833559156685275,-0.030364059382995044,104.78095511997235,1962,22,19,3.8143033691914248,-256555.31492955048,2.1611068297340954
60,0.8,1.0,jpy,train,1.9071516845957124,1.4670397573813172,False,517059,7014,16313,501,15812,-3.538393399028788,-5.145479946042301,-1.931748313131655,0.8093155143974063,-2.0444291183586394,-3.0737007630346684,-1.0813384109667021,0.3385403491019479,71776.02763904673,49.988489754616744,0.17853528965342777,0.2090817100935998,0.4849916802562358,107.2293578634212,1598,22,19,3.8143033691914248,-191208.6756384719,2.3890439525979796
60,0.8,1.0,jpy,val,1.9071516845957124,1.4670397573813172,False,517059,7014,2758,119,2639,-7.136370708292314,-10.096033184252821,-3.9197543411900564,1.610193977262325,-4.3497599228227495,-6.237911268828069,-2.4317575045262667,0.3232284956422887,20011.380056684247,54.98787419477075,0.1341417203486169,0.20386510041682457,-3.1182022386840655,88.66192921843208,364,0,0,3.8143033691914248,-65346.63929107855,4.8352765609207005
60,1.2,0.25,usd,full,2.1293743015499857,1.6379802319615275,False,280543,3777,21205,265,20940,-4.242125069235717,-5.297228028327595,-3.093835982167411,0.5655644351166911,-3.1651544909173444,-4.083724212861767,-2.3465257062572515,0.20291308500477556,88830.09894979627,20.936819484240687,0.8097421203438395,0.08404966571155682,0.10067319957581142,82.18462038420871,1960,10,7,4.2587486030999715,-260937.304486394,1.5911314212623766
60,1.2,0.25,usd,train,2.1293743015499857,1.6379802319615275,False,280543,3777,18656,218,18438,-4.017084427048956,-5.198067835975222,-2.8342899288850045,0.6025004066449778,-3.0327353619744275,-4.064617679767932,-2.0512798232799736,0.20338431500162707,74305.95256892902,20.564540622627185,0.8120186571211628,0.08547564811801714,0.3271398241690335,83.77116309942134,1598,10,7,4.2587486030999715,-208743.92756719407,1.7283889352196231
60,1.2,0.25,usd,val,2.1293743015499857,1.6379802319615275,False,280543,3777,2549,47,2502,-5.9005180990676545,-8.190734181904187,-3.5930888234875455,1.159219774905597,-4.581054085307448,-6.602498942437408,-2.6825792887131406,0.19944044764188648,14786.485657752513,23.68025579536371,0.7929656274980016,0.07354116706634692,-1.568228328901336,69.37513421977178,362,0,0,4.2587486030999715,-52193.376919199865,3.8856530608736892
60,1.2,0.25,jpy,full,2.1293743015499857,1.6379802319615275,False,282056,3748,21084,263,20821,-4.206241069402472,-5.272105325825522,-3.1494332648152685,0.5351974330862854,-3.257896110182823,-4.115956288709661,-2.3965918726468005,0.20364055520868354,87692.9442624819,21.24734642908602,0.8077421833725565,0.08616300850103262,0.13867054219853242,80.01889192222112,1962,13,10,4.2587486030999715,-252166.26283781603,1.553622772632682
60,1.2,0.25,jpy,train,2.1293743015499857,1.6379802319615275,False,282056,3748,18568,219,18349,-4.018240750761135,-5.12390131499168,-2.840671032227073,0.5884017766798385,-3.154494974568272,-4.126755510054772,-2.2517813673762865,0.20447980816393263,73951.23386316131,20.85034606790561,0.8100713935364325,0.08741620796773666,0.32792406030657417,81.1029064457778,1598,13,10,4.2587486030999715,-200874.22614036006,1.6773900214286726
60,1.2,0.25,jpy,val,2.1293743015499857,1.6379802319615275,False,282056,3748,2516,44,2472,-5.601717544624923,-7.9184831471990265,-3.260919766553621,1.1921930668521878,-4.459404090850991,-6.674550055103431,-2.4078983898478787,0.19741100323624594,13985.634100650841,24.194174757281555,0.790453074433657,0.07686084142394822,-1.2661081001010028,71.4598280598356,364,0,0,4.2587486030999715,-51292.036697455995,4.02662857393751
60,1.2,0.5,usd,full,2.1293743015499857,1.6379802319615275,False,280543,3777,13850,313,13537,-3.5996695180855984,-5.291972543598454,-1.837518364437412,0.8784481397062242,-1.7373103817382896,-2.6621539419701885,-0.9018964987553755,0.2815985816650661,56908.20577344839,37.828617862155575,0.5904557878407328,0.1526187486149073,0.8116978336292823,106.96594447644686,1960,8,6,4.2587486030999715,-190175.43321957943,2.575657744529208
60,1.2,0.5,usd,train,2.1293743015499857,1.6379802319615275,False,280543,3777,12112,262,11850,-3.1535988723640678,-5.100700972762324,-1.2511140097433109,0.9803511942513847,-1.5414233898705625,-2.554483827839596,-0.5608439626100234,0.28135021097046414,45780.909457800204,37.242194092827006,0.5943459915611814,0.15628691983122364,1.2614366505671293,109.23722813016553,1598,8,6,4.2587486030999715,-151331.55162752894,2.8113526998202523
60,1.2,0.5,usd,val,2.1293743015499857,1.6379802319615275,False,280543,3777,1738,51,1687,-6.733005114884733,-10.338352832388797,-2.668545281873211,1.9756969798897346,-3.255158044843212,-5.236012221030472,-1.329601203707253,0.2833432128037937,11410.253803793084,41.947836395969176,0.5631298162418494,0.12685240071132187,-2.347404111073439,89.36541425829643,362,0,0,4.2587486030999715,-38843.88159205046,6.09559029569406
60,1.2,0.5,jpy,full,2.1293743015499857,1.6379802319615275,False,282056,3748,13874,316,13558,-3.727024162017188,-5.364110866254843,-2.118108214025328,0.8423667590745344,-1.8637530909191422,-2.752389555560124,-1.0249477960879658,0.2830063431184541,58000.30043778293,38.07014308895117,0.5859271278949698,0.15370998672370556,0.6854344278064906,103.9712556949112,1962,9,7,4.2587486030999715,-180445.17530306138,2.5016083146127746
60,1.2,0.5,jpy,train,2.1293743015499857,1.6379802319615275,False,282056,3748,12139,268,11871,-3.3906995672848126,-5.258776595845466,-1.5774057278570912,0.934068662958478,-1.7081695449863026,-2.6704735445583445,-0.7468004826193205,0.2822845590093505,47821.76963082914,37.47106393732626,0.5895880717715442,0.15685283463903632,1.0249018704541963,105.7608705378205,1598,9,7,4.2587486030999715,-143610.10048157198,2.7194758207572463
60,1.2,0.5,jpy,val,2.1293743015499857,1.6379802319615275,False,282056,3748,1735,48,1687,-6.093656802247198,-9.59434315695853,-2.432454707300069,1.8133071669750076,-3.261772755159977,-5.357276709493522,-1.3177594250633327,0.2880853586247777,10424.368641649646,42.285714285714285,0.5601659751037344,0.13159454653230587,-1.7033136526149188,90.37431387290519,364,0,0,4.2587486030999715,-36835.074821489434,6.164407060559756
60,1.2,1.0,usd,full,2.1293743015499857,1.6379802319615275,False,280543,3777,10863,364,10499,-3.607129245367976,-5.8811587975037805,-1.34423400954433,1.152839106791714,-1.3249411579161487,-2.2368975099037725,-0.4711623546630473,0.3486046290122869,52902.11326110941,54.48156967330222,0.2792646918754167,0.22383084103247927,0.8754501987644748,126.35201709234984,1960,10,8,4.2587486030999715,-178889.22231263525,3.4547135942123
60,1.2,1.0,usd,train,2.1293743015499857,1.6379802319615275,False,280543,3777,9422,307,9115,-2.7708756292497765,-5.186942999413635,-0.19335450863870207,1.2676412690043635,-1.0312414251108468,-1.993771746455722,-0.10257969307578539,0.35063082830499176,40698.0346658021,53.90202962150302,0.28491497531541415,0.22819528250137136,1.716068256351568,129.3043005753046,1598,10,8,4.2587486030999715,-137896.14692673483,3.7943594494990283
60,1.2,1.0,usd,val,2.1293743015499857,1.6379802319615275,False,280543,3777,1441,57,1384,-9.114681059614655,-14.226971982073962,-3.5284980302563995,2.761218157417544,-3.2616105950638867,-5.210636308075015,-1.3466122236602218,0.3352601156069364,12753.706470487383,58.29841040462428,0.2420520231213873,0.19508670520231214,-4.660845751312371,104.72564908330688,362,0,0,4.2587486030999715,-40993.075385900425,7.886582542412148
60,1.2,1.0,jpy,full,2.1293743015499857,1.6379802319615275,False,282056,3748,10849,370,10479,-3.247406050249693,-5.448077831890259,-1.024938633367758,1.1299471644219672,-1.2308168157521149,-2.1001808176466463,-0.4060052311424318,0.35232369500906574,49107.1244367011,54.857142857142854,0.2738810955243821,0.22712090848363392,1.2384634613339134,123.32404925880253,1962,11,9,4.2587486030999715,-155741.80636823835,3.375139232670985
60,1.2,1.0,jpy,train,2.1293743015499857,1.6379802319615275,False,282056,3748,9425,312,9113,-2.621056486944309,-5.199846570908718,-0.162640917946284,1.262199056812072,-1.0028167349369408,-1.981318773675959,-0.09691097434395056,0.3538900471853396,39259.30281866624,54.28431910457588,0.2796005706134094,0.2317568309009108,1.8694489470565725,125.7505483825063,1598,11,9,4.2587486030999715,-121505.78721103471,3.6904815618208455
60,1.2,1.0,jpy,val,2.1293743015499857,1.6379802319615275,False,282056,3748,1424,58,1366,-7.425973817747468,-12.352987440764785,-2.4686203594399814,2.5865220631601185,-2.8596745482654673,-4.750739120404023,-0.8716582595000593,0.3418740849194729,10483.777966619306,58.67862371888726,0.23572474377745242,0.19619326500732065,-2.971031949640174,105.6662776236646,364,0,0,4.2587486030999715,-34236.01915720364,8.009675030805882
