series,variable,state_a,state_b,n_a,n_b,mean_a,mean_b,diff,ci_lo,ci_hi,se,mde,null_p95,verdict
1321T,月,03,05,315,292,2.620490135626451,12.78287651428426,-10.162386378657809,-25.897784656484347,6.333824307409549,8.242375030447514,23.09171605145948,25.885693120381998,判定不能
1321T,月,03,06,315,320,2.620490135626451,10.049849355585224,-7.429359219958773,-22.835830936591428,7.111475321031024,7.618407656687735,21.34361828024542,25.885693120381998,判定不能
1321T,月,03,07,315,315,2.620490135626451,-4.936894596541045,7.557384732167495,-6.869627099984524,21.14779030180822,7.166222026239505,20.076781701918335,25.885693120381998,判定不能
1321T,月,03,08,315,320,2.620490135626451,-3.343891441916037,5.964381577542488,-9.491474343867665,21.636384987315783,7.834585695238303,21.94925947763463,25.885693120381998,判定不能
1321T,月,03,09,315,291,2.620490135626451,7.37545489910581,-4.754964763479359,-20.365523485108067,10.572511576813673,7.864129198687822,22.032028120204462,25.885693120381998,判定不能
1321T,月,03,10,315,314,2.620490135626451,10.066366414129494,-7.445876278503043,-22.518887608118465,7.148078739664633,7.669117568917162,21.485686420783885,25.885693120381998,判定不能
1321T,月,03,11,315,293,2.620490135626451,19.678128203918018,-17.057638068291567,-33.90236788430697,-0.9218831640516394,8.358209322032353,23.416235690570566,25.885693120381998,判定不能
1321T,月,03,12,315,311,2.620490135626451,8.092701280027676,-5.472211144401225,-20.704086410443022,8.816597158036478,7.618323343329752,21.343382069187964,25.885693120381998,判定不能
1321T,月,04,05,307,292,5.537668284697381,12.78287651428426,-7.245208229586878,-23.811627455986233,10.512014001046593,8.680771297082691,24.319920551954013,25.885693120381998,判定不能
1321T,月,04,06,307,320,5.537668284697381,10.049849355585224,-4.512181070887842,-19.52465416522952,10.825926938032051,7.861433461294105,22.024475782169,25.885693120381998,判定不能
1321T,月,04,07,307,315,5.537668284697381,-4.936894596541045,10.474562881238427,-4.7294351392102545,25.674038745235997,7.767168873011522,21.760385504999096,25.885693120381998,判定不能
1321T,月,04,08,307,320,5.537668284697381,-3.343891441916037,8.881559726613418,-6.277322421266468,24.689487388408878,8.093523798725114,22.674696640895597,25.885693120381998,判定不能
1321T,月,04,09,307,291,5.537668284697381,7.37545489910581,-1.8377866144084285,-18.721133249241188,14.451447126145775,8.406023724313794,23.550191813238445,25.885693120381998,判定不能
1321T,月,04,10,307,314,5.537668284697381,10.066366414129494,-4.5286981294321125,-20.36615590398425,12.163652910618001,8.382503248291298,23.484297195279385,25.885693120381998,判定不能
1321T,月,04,11,307,293,5.537668284697381,19.678128203918018,-14.140459919220635,-31.208056932411044,3.3269220519225158,8.755667802253296,24.52974949376478,25.885693120381998,判定不能
1321T,月,04,12,307,311,5.537668284697381,8.092701280027676,-2.5550329953302944,-17.937567935523862,12.960839982824062,7.964090490981673,22.31207819912707,25.885693120381998,判定不能
1321T,月,05,06,292,320,12.78287651428426,10.049849355585224,2.733027158699036,-11.114506589355402,15.429641936485883,6.846394658454801,19.180758075828965,25.885693120381998,判定不能
1321T,月,05,07,292,315,12.78287651428426,-4.936894596541045,17.719771110825306,4.673746727326501,30.173706932252845,6.573878742070094,18.417281512652334,25.885693120381998,判定不能
1321T,月,05,08,292,320,12.78287651428426,-3.343891441916037,16.126767956200297,2.081034981427695,29.88570969772345,6.935258493090946,19.429717681413702,25.885693120381998,判定不能
1321T,月,05,09,292,291,12.78287651428426,7.37545489910581,5.40742161517845,-8.635621262646751,19.47095679182331,7.246877002160736,20.302743490265797,25.885693120381998,判定不能
1321T,月,05,10,292,314,12.78287651428426,10.066366414129494,2.716510100154766,-11.776050624072546,16.300442668764802,6.9312020175450995,19.418353119484845,25.885693120381998,判定不能
1321T,月,05,11,292,293,12.78287651428426,19.678128203918018,-6.895251689633758,-22.576155779673964,7.681452133509695,7.721564228067486,21.632620205824384,25.885693120381998,判定不能
1321T,月,05,12,292,311,12.78287651428426,8.092701280027676,4.690175234256584,-8.749184421763362,17.397754499938333,6.702586514634253,18.777867305787012,25.885693120381998,判定不能
1321T,月,06,07,320,315,10.049849355585224,-4.936894596541045,14.986743952126268,4.536212256127417,25.69036808205688,5.312805392069233,14.88427705571954,25.885693120381998,差なし
1321T,月,06,08,320,320,10.049849355585224,-3.343891441916037,13.39374079750126,1.7547400554002912,25.233922319827414,6.0608335638091235,16.979941724762398,25.885693120381998,判定不能
1321T,月,06,09,320,291,10.049849355585224,7.37545489910581,2.6743944564794138,-9.546348781991618,14.847740188497282,6.108209024764044,17.112668115898064,25.885693120381998,判定不能
1321T,月,06,10,320,314,10.049849355585224,10.066366414129494,-0.016517058544270213,-11.733872650534568,11.995729869363737,6.0427748778457175,16.92934877709998,25.885693120381998,判定不能
1321T,月,06,11,320,293,10.049849355585224,19.678128203918018,-9.628278848332794,-22.033165209756536,3.5922237526863987,6.635114789785548,18.588839518777434,25.885693120381998,判定不能
1321T,月,06,12,320,311,10.049849355585224,8.092701280027676,1.9571480755575479,-9.322132886304772,12.980111688590819,5.560312320779066,15.577688808694091,25.885693120381998,判定不能
1321T,月,07,08,315,320,-4.936894596541045,-3.343891441916037,-1.5930031546250079,-12.448037504938368,9.65541145361726,5.716931432457096,16.016470596921522,25.885693120381998,判定不能
1321T,月,07,09,315,291,-4.936894596541045,7.37545489910581,-12.312349495646854,-24.497332014358587,-1.102376984893015,6.051779779028395,16.954576775148325,25.885693120381998,判定不能
1321T,月,07,10,315,314,-4.936894596541045,10.066366414129494,-15.003261010670538,-26.073580494216337,-3.296211277921065,5.824971321582182,16.319153553313544,25.885693120381998,判定不能
1321T,月,07,11,315,293,-4.936894596541045,19.678128203918018,-24.615022800459062,-37.33016418389121,-11.799766487257447,6.579097373557273,18.431901953488136,25.885693120381998,差なし
1321T,月,07,12,315,311,-4.936894596541045,8.092701280027676,-13.02959587656872,-23.894245428383392,-2.6179547653336552,5.331734438266353,14.937308391747587,25.885693120381998,判定不能
1321T,月,08,09,320,291,-3.343891441916037,7.37545489910581,-10.719346341021847,-23.595511838750966,1.9034766231393478,6.507201453191889,18.23047940571483,25.885693120381998,判定不能
1321T,月,08,10,320,314,-3.343891441916037,10.066366414129494,-13.410257856045531,-25.956747822956597,-1.3337438125126975,6.405021379647326,17.944213222036925,25.885693120381998,判定不能
1321T,月,08,11,320,293,-3.343891441916037,19.678128203918018,-23.022019645834053,-36.89750466064855,-9.604557231357918,7.108498744722883,19.91506500965228,25.885693120381998,差なし
1321T,月,08,12,320,311,-3.343891441916037,8.092701280027676,-11.436592721943713,-24.235848294601183,-0.23109352775115277,6.028978574860756,16.890697258585984,25.885693120381998,判定不能
1321T,月,09,10,291,314,7.37545489910581,10.066366414129494,-2.690911515023684,-15.032277874581595,10.01902241169747,6.50959877531338,18.237195707934625,25.885693120381998,判定不能
1321T,月,09,11,291,293,7.37545489910581,19.678128203918018,-12.302673304812208,-25.823793850698053,1.7766762987965878,7.181731271681717,20.120232174700877,25.885693120381998,判定不能
1321T,月,09,12,291,311,7.37545489910581,8.092701280027676,-0.7172463809218659,-13.536915070703147,11.142866025402414,6.216567482326449,17.416243568915196,25.885693120381998,判定不能
1321T,月,10,11,314,293,10.066366414129494,19.678128203918018,-9.611761789788524,-23.19406553112653,4.984947984660776,7.1811022782537055,20.11846999601036,25.885693120381998,判定不能
1321T,月,10,12,314,311,10.066366414129494,8.092701280027676,1.973665134101818,-10.400744474141273,13.171958685940286,6.078615041340855,17.029758049380167,25.885693120381998,判定不能
1321T,月,11,12,293,311,19.678128203918018,8.092701280027676,11.585426923890342,-1.680477536500074,24.097834139402057,6.696795501328536,18.761643288509,25.885693120381998,判定不能
1321T,泊数,1_1泊,2_2-3泊,2837,685,5.777069441748149,8.375016647159155,-2.597947205411006,-11.841839390058965,7.25035129784137,4.939142374189974,13.83742826809154,25.885693120381998,判定不能
1321T,泊数,1_1泊,3_4泊以上,2837,123,5.777069441748149,9.575535279480194,-3.798465837732045,-33.97795112877546,25.493391633062803,15.347542748982827,42.997448907381894,25.885693120381998,判定不能
1321T,泊数,2_2-3泊,3_4泊以上,685,123,8.375016647159155,9.575535279480194,-1.2005186323210388,-31.684574325319637,28.920416209830606,15.914427480041606,44.58562479056621,25.885693120381998,判定不能
1321T,制度区分,2011-09-05..2024-11-04,2024-11-05..2026-09-03,3200,445,5.558633950902767,12.396841811305016,-6.83820786040225,-18.003512827451452,4.346597230960743,5.780506470821611,16.194581484675474,25.885693120381998,判定不能
