exchange,symbol,timestamp,local_timestamp,id,side,price,amount
bitflyer,FX_BTC_JPY,1577836810261062,1577836810552779,1489358135,sell,792735,0.0914533
bitflyer,FX_BTC_JPY,1577836810261062,1577836810552779,1489358136,sell,792732,0.02
bitflyer,FX_BTC_JPY,1577836810261062,1577836810552779,1489358137,sell,792731,0.05
bitflyer,FX_BTC_JPY,1577836810261062,1577836810552779,1489358138,sell,792731,0.01
bitflyer,FX_BTC_JPY,1577836810261062,1577836810552779,1489358139,sell,792731,0.01
bitflyer,FX_BTC_JPY,1577836810261062,1577836810552779,1489358140,sell,792731,0.02071209
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358142,sell,792731,0.02928791
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358143,sell,792731,0.01
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358144,sell,792730,0.02
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358145,sell,792730,0.01
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358146,sell,792730,0.04
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358147,sell,792730,0.03
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358148,sell,792729,0.01
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358149,sell,792728,0.03
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358150,sell,792727,0.00071209
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358151,sell,792727,0.00928791
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358152,sell,792726,0.04
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358153,sell,792726,0.01
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358154,sell,792714,0.02
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358155,sell,792712,0.012
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358156,sell,792711,0.03
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358157,sell,792707,0.02871209
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358158,sell,792707,0.00128791
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358159,sell,792707,0.03
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358160,sell,792694,0.01
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358161,sell,792690,0.09144418
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358162,sell,792689,0.04726791
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358163,sell,792689,0.01369488
bitflyer,FX_BTC_JPY,1577836810276686,1577836810890137,1489358164,sell,792685,0.00630512
bitflyer,FX_BTC_JPY,1577836810292310,1577836810890137,1489358165,sell,792685,0.07369488
bitflyer,FX_BTC_JPY,1577836810292310,1577836810904920,1489358166,sell,792684,0.02630512
bitflyer,FX_BTC_JPY,1577836810292310,1577836810904920,1489358167,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810292310,1577836810904920,1489358168,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810292310,1577836810904920,1489358169,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810307937,1577836810904920,1489358170,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810307937,1577836810904920,1489358171,sell,792684,0.02
bitflyer,FX_BTC_JPY,1577836810307937,1577836810904920,1489358172,sell,792684,0.02
bitflyer,FX_BTC_JPY,1577836810307937,1577836810904920,1489358173,sell,792684,0.1
bitflyer,FX_BTC_JPY,1577836810307937,1577836810904920,1489358174,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810323561,1577836810904920,1489358175,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810323561,1577836810904920,1489358176,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810323561,1577836810904920,1489358177,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810323561,1577836810904920,1489358178,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810323561,1577836810904920,1489358179,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810419000,1577836811162680,1489358180,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810419000,1577836811162680,1489358181,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810419000,1577836811162680,1489358182,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810419000,1577836811162680,1489358183,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810435013,1577836811162680,1489358184,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810435013,1577836811162680,1489358185,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810435013,1577836811162680,1489358186,sell,792684,0.01
bitflyer,FX_BTC_JPY,1577836810435013,1577836811162680,1489358187,sell,792684,0.02
bitflyer,FX_BTC_JPY,1577836810435013,1577836811162680,1489358188,sell,792731,0.02
bitflyer,FX_BTC_JPY,1577836810450637,1577836811162680,1489358189,sell,792731,0.01
bitflyer,FX_BTC_JPY,1577836810450637,1577836811162680,1489358190,sell,792731,0.01
bitflyer,FX_BTC_JPY,1577836810450637,1577836811162680,1489358191,sell,792731,0.01
bitflyer,FX_BTC_JPY,1577836810450637,1577836811162680,1489358192,sell,792684,0.02
bitflyer,FX_BTC_JPY,1577836810466271,1577836811162680,1489358193,sell,792701,0.18286448
bitflyer,FX_BTC_JPY,1577836810466271,1577836811162680,1489358194,sell,792684,0.01969488
bitflyer,FX_BTC_JPY,1577836810466271,1577836811162680,1489358195,sell,792682,0.01
bitflyer,FX_BTC_JPY,1577836810466271,1577836811162680,1489358196,sell,792682,0.469
