cascade_id,exchange,kind,start_ms,start_utc,end_ms,end_utc,n_events,total_size,direction,first_price,last_price,anchor_ts_ms,anchor_price,bp_1m,bp_5m,bp_15m,bp_60m,group,internal_bp
binance_cm_real_004837,binance_cm,real,1727050464028,2024-09-23T00:14:24.028Z,1727050465032,2024-09-23T00:14:25.032Z,4,53425600.0,long,63017.9,63001.5,1727050440000,63028.0,-51.08840515326522,-34.63540013962095,23.354699498635068,113.45751094751515,real_long,0.0
binance_cm_real_004838,binance_cm,real,1727050527123,2024-09-23T00:15:27.123Z,1727050607109,2024-09-23T00:16:47.109Z,12,46781877.39999999,long,62879.9,62565.2,1727050560000,62580.6,34.61136518345918,49.552097614915574,91.70573628249034,172.6892998788769,real_long,-19.998086307530613
binance_cm_real_004850,binance_cm,real,1727065092134,2024-09-23T04:18:12.134Z,1727065092134,2024-09-23T04:18:12.134Z,2,6168720.0,long,64257.5,64257.5,1727065080000,64220.0,-8.579881656804508,-27.405792587978823,-55.83930239800663,-76.2690750545006,real_long,0.0
binance_cm_real_004851,binance_cm,real,1727065770090,2024-09-23T04:29:30.090Z,1727065770090,2024-09-23T04:29:30.090Z,2,511600.0,long,63950.0,63950.0,1727065740000,63903.6,13.207393636665454,-16.055433496704183,-5.664782578758801,-24.95947020199175,real_long,0.0
binance_cm_real_004852,binance_cm,real,1727075288098,2024-09-23T07:08:08.098Z,1727075296118,2024-09-23T07:08:16.118Z,6,82621245.8,long,63515.9,63456.6,1727075280000,63492.1,-4.5044974099137605,-5.4337468755955465,-12.91499257387927,-9.717744412296504,real_long,0.0
binance_cm_real_004853,binance_cm,real,1727075708146,2024-09-23T07:15:08.146Z,1727075766123,2024-09-23T07:16:06.123Z,4,633880.0,long,63388.0,63388.0,1727075760000,63406.4,-1.3247874031645788,4.573670796638825,6.844734916349368,-8.563804284741432,real_long,-2.9956452777593836
binance_cm_real_004854,binance_cm,real,1727075898137,2024-09-23T07:18:18.137Z,1727075898137,2024-09-23T07:18:18.137Z,2,24585193.2,long,63363.9,63363.9,1727075880000,63416.4,-6.890961959367666,-0.993433875149474,1.2141969585150039,-16.44684971080082,real_long,0.0
binance_cm_real_004855,binance_cm,real,1727079322105,2024-09-23T08:15:22.105Z,1727079322105,2024-09-23T08:15:22.105Z,2,380012.4,long,63335.4,63335.4,1727079300000,63334.3,2.8104834189366,21.74177341503689,38.79414472094854,30.75742528140291,real_long,0.0
binance_cm_real_004856,binance_cm,real,1727081024112,2024-09-23T08:43:44.112Z,1727081024112,2024-09-23T08:43:44.112Z,2,380052.0,long,63342.0,63342.0,1727080980000,63345.1,-1.2471367161787503,9.4877109673832,20.932952982945572,39.450565237090395,real_long,0.0
binance_cm_real_004857,binance_cm,real,1727095587031,2024-09-23T12:46:27.031Z,1727095587031,2024-09-23T12:46:27.031Z,2,506000.0,long,63250.0,63250.0,1727095560000,63290.0,5.308895560119852,-10.04898088165564,-4.171275082951723,-38.25248854479358,real_long,0.0
binance_cm_real_004858,binance_cm,real,1727095910051,2024-09-23T12:51:50.051Z,1727095912151,2024-09-23T12:51:52.151Z,4,4171910.0,long,63220.6,63200.3,1727095860000,63226.4,-2.593853200562021,4.064757759416492,10.739184897448132,-12.874368934495948,real_long,0.0
binance_cm_real_004859,binance_cm,real,1727096968034,2024-09-23T13:09:28.034Z,1727097003125,2024-09-23T13:10:03.125Z,4,9857798.0,long,63200.5,63185.7,1727097000000,63239.9,0.42694564665616,-8.82354336423728,4.127141251013766,48.35554768429356,real_long,6.234127894558027
binance_cm_real_004860,binance_cm,real,1727099183118,2024-09-23T13:46:23.118Z,1727099183118,2024-09-23T13:46:23.118Z,2,1135377.0,long,63076.5,63076.5,1727099160000,63047.9,12.688765208674674,15.400988772028654,24.758953113426227,21.523317985213954,real_long,0.0
binance_cm_real_004865,binance_cm,real,1727102299064,2024-09-23T14:38:19.064Z,1727102299064,2024-09-23T14:38:19.064Z,2,10118704.0,long,63241.9,63241.9,1727102280000,63194.0,-16.473082887615682,-2.531885938538469,38.64290913694292,49.43507294996384,real_long,0.0
binance_cm_real_004866,binance_cm,real,1727102364082,2024-09-23T14:39:24.082Z,1727102366050,2024-09-23T14:39:26.050Z,4,4415234.0,long,63099.0,63072.5,1727102340000,63089.9,6.498663018961831,16.833122258871402,50.689571547901586,64.70132303268781,real_long,0.0
binance_cm_real_004867,binance_cm,real,1727103925065,2024-09-23T15:05:25.065Z,1727103925065,2024-09-23T15:05:25.065Z,2,30797143.2,long,63108.9,63108.9,1727103900000,63099.2,3.771838628699399,11.363060070492871,23.201561984938234,98.25798108375383,real_long,0.0
binance_cm_real_004868,binance_cm,real,1727111351025,2024-09-23T17:09:11.025Z,1727111351025,2024-09-23T17:09:11.025Z,2,378483.0,long,63080.5,63080.5,1727111340000,63124.5,-3.089133379274291,8.39610610777115,4.055477667149608,43.311234148389524,real_long,0.0
binance_cm_real_004869,binance_cm,real,1727126424092,2024-09-23T21:20:24.092Z,1727126424092,2024-09-23T21:20:24.092Z,2,7945459.199999999,long,63059.2,63059.2,1727126400000,63074.1,15.045795342303965,54.142667116930724,46.62769662983674,30.09159068460793,real_long,0.0
binance_cm_real_004871,binance_cm,real,1727139541160,2024-09-24T00:59:01.160Z,1727139541160,2024-09-24T00:59:01.160Z,2,1886529.0,long,62884.3,62884.3,1727139540000,62871.0,-4.3104133861396425,8.589015603378346,18.76858965182676,3.562850916957175,real_long,0.0
binance_cm_real_004872,binance_cm,real,1727141134026,2024-09-24T01:25:34.026Z,1727141134026,2024-09-24T01:25:34.026Z,2,8173763.0,long,62875.1,62875.1,1727141100000,62886.3,-8.141677917130497,-10.797264269006357,-3.2598515097883003,0.9700045955953116,real_long,0.0
binance_cm_real_004873,binance_cm,real,1727143799173,2024-09-24T02:09:59.173Z,1727143799173,2024-09-24T02:09:59.173Z,2,753600.0,long,62800.0,62800.0,1727143740000,62800.0,-1.8630573248403008,-10.90764331210191,14.840764331209728,35.6687898089172,real_long,0.0
binance_cm_real_004874,binance_cm,real,1727143905122,2024-09-24T02:11:45.122Z,1727143908022,2024-09-24T02:11:48.022Z,4,20320115.6,long,62716.5,62712.7,1727143860000,62723.6,-5.771352409618882,8.736743426717043,24.536219222111207,50.029016191673136,real_long,0.0
binance_cm_real_004875,binance_cm,real,1727143978031,2024-09-24T02:12:58.031Z,1727143979076,2024-09-24T02:12:59.076Z,4,11158430.399999999,long,62688.0,62686.6,1727143920000,62687.4,3.9880422541052907,19.42974186200028,28.33105217316375,53.982139951569444,real_long,0.0
binance_cm_real_004885,binance_cm,real,1727175731065,2024-09-24T11:02:11.065Z,1727175731065,2024-09-24T11:02:11.065Z,2,15098196.4,long,63437.8,63437.8,1727175720000,63442.2,-7.8969518711517805,-5.7690307082665075,-1.2294655607774692,2.8372282171803627,real_long,0.0
binance_cm_real_004887,binance_cm,real,1727186395088,2024-09-24T13:59:55.088Z,1727186432082,2024-09-24T14:00:32.082Z,4,9520859.8,long,63474.0,63353.9,1727186400000,63348.2,-11.52361077347107,-40.31685193896499,-14.807050555500492,-25.004656801613017,real_long,-22.00419292495174
binance_cm_real_004888,binance_cm,real,1727186510059,2024-09-24T14:01:50.059Z,1727186605081,2024-09-24T14:03:25.081Z,10,1137314.2,long,63279.9,63132.2,1727186580000,63155.6,2.596761015650466,38.06471635136099,9.611182539632965,-15.833908632013632,real_long,-18.90156016891271
binance_cm_real_004889,binance_cm,real,1727186670040,2024-09-24T14:04:30.040Z,1727186670040,2024-09-24T14:04:30.040Z,2,631095.0,long,63109.5,63109.5,1727186640000,63172.0,-12.537200025327216,33.65415057303846,2.374469701766605,-7.0284303172293825,real_long,0.0
binance_cm_real_004892,binance_cm,real,1727187843146,2024-09-24T14:24:03.146Z,1727187843146,2024-09-24T14:24:03.146Z,2,1261660.0,long,63083.0,63083.0,1727187840000,63127.9,-7.5877702252096855,-47.04734356758264,-47.07902528042345,8.18972276917133,real_long,0.0
binance_cm_real_004893,binance_cm,real,1727187978042,2024-09-24T14:26:18.042Z,1727188129148,2024-09-24T14:28:49.148Z,18,50861865.599999994,long,63055.5,62850.0,1727188080000,62848.1,-2.736757356228285,12.410876382897813,1.4479355780045133,42.29244798172147,real_long,-26.78646521806101
binance_cm_real_004894,binance_cm,real,1727188627088,2024-09-24T14:37:07.088Z,1727188632048,2024-09-24T14:37:12.048Z,4,1881466.6,long,62756.2,62709.3,1727188620000,62820.4,8.404913053720708,-5.9853168715892515,48.31233166296299,32.96699798154716,real_long,0.0
binance_cm_real_004897,binance_cm,real,1727192273141,2024-09-24T15:37:53.141Z,1727192306034,2024-09-24T15:38:26.034Z,4,378033.4,long,63033.7,62991.5,1727192280000,62966.0,10.799479083950068,16.882126862116525,40.13277006638457,34.24070133087675,real_long,-9.75764547221451
binance_cm_real_004902,binance_cm,real,1727201401059,2024-09-24T18:10:01.059Z,1727201401059,2024-09-24T18:10:01.059Z,2,1273120.0,long,63656.0,63656.0,1727201400000,63650.7,3.597760904436472,-10.58904301130925,4.461851951353474,20.628209901855424,real_long,0.0
binance_cm_real_004911,binance_cm,real,1727213703060,2024-09-24T21:35:03.060Z,1727213703060,2024-09-24T21:35:03.060Z,2,128000.0,long,64000.0,64000.0,1727213700000,64027.4,-1.9835258030162657,-10.151903716221494,11.495078669444418,50.166022671543296,real_long,0.0
binance_cm_real_004915,binance_cm,real,1727220497107,2024-09-24T23:28:17.107Z,1727220497107,2024-09-24T23:28:17.107Z,2,128670.2,long,64335.1,64335.1,1727220480000,64346.1,-5.283925521515679,-12.65033933680541,-15.463252629141472,-29.65214675015201,real_long,0.0
binance_cm_real_004916,binance_cm,real,1727222581047,2024-09-25T00:03:01.047Z,1727222581047,2024-09-25T00:03:01.047Z,2,641956.0,long,64195.6,64195.6,1727222580000,64193.9,-1.2150687214833358,0.763312401957422,-13.755201039351544,-9.455727101796956,real_long,0.0
binance_cm_real_004917,binance_cm,real,1727225607073,2024-09-25T00:53:27.073Z,1727225607073,2024-09-25T00:53:27.073Z,2,10252992.0,long,64081.2,64081.2,1727225580000,64059.2,-10.178085271123757,6.462771935959465,14.673926617878465,63.503759022904276,real_long,0.0
binance_cm_real_004920,binance_cm,real,1727240167063,2024-09-25T04:56:07.063Z,1727240167063,2024-09-25T04:56:07.063Z,2,256744.0,long,64186.0,64186.0,1727240160000,64178.4,-0.9037308502553679,-0.09348939830200578,10.112436583025046,-4.643306782344669,real_long,0.0
binance_cm_real_004921,binance_cm,real,1727245313043,2024-09-25T06:21:53.043Z,1727245313043,2024-09-25T06:21:53.043Z,2,894555.2000000001,long,63896.8,63896.8,1727245260000,63908.6,-0.8449567037928316,3.9431312843661677,-6.493648742109826,-33.8765048835368,real_long,0.0
binance_cm_real_004922,binance_cm,real,1727248608087,2024-09-25T07:16:48.087Z,1727248617023,2024-09-25T07:16:57.023Z,6,39830556.60000001,long,63704.9,63625.9,1727248560000,63633.3,10.560508413047426,9.240444861416213,19.282356879180725,28.789957459380084,real_long,0.0
binance_cm_real_004923,binance_cm,real,1727258342060,2024-09-25T09:59:02.060Z,1727258342060,2024-09-25T09:59:02.060Z,2,381468.0,long,63578.0,63578.0,1727258340000,63578.1,5.080365723417798,-29.255356797387783,7.188009707745963,2.5637758913844406,real_long,0.0
binance_cm_real_004924,binance_cm,real,1727258647078,2024-09-25T10:04:07.078Z,1727258682088,2024-09-25T10:04:42.088Z,8,1268631.2000000002,long,63449.5,63379.3,1727258640000,63392.1,7.256424696452713,17.021048364070833,42.87600505425801,27.21159261169767,real_long,0.0
binance_cm_real_004926,binance_cm,real,1727269228065,2024-09-25T13:00:28.065Z,1727269228065,2024-09-25T13:00:28.065Z,2,3558576.0,long,63546.0,63546.0,1727269200000,63558.0,-2.5173856949557885,9.487397337865085,-13.342144183266136,27.172031844928583,real_long,0.0
binance_cm_real_004927,binance_cm,real,1727271644075,2024-09-25T13:40:44.075Z,1727271645169,2024-09-25T13:40:45.169Z,4,15324914.200000001,long,63311.9,63327.8,1727271600000,63359.5,-3.109241708030696,21.985653295875586,41.745910242347236,72.99615685098526,real_long,0.0
binance_cm_real_004929,binance_cm,real,1727279535067,2024-09-25T15:52:15.067Z,1727279536081,2024-09-25T15:52:16.081Z,4,12328870.6,long,63542.0,63551.9,1727279520000,63600.0,-6.399371069181932,-27.185534591195196,-12.578616352201257,-10.691823899371068,real_long,0.0
binance_cm_real_004930,binance_cm,real,1727279733128,2024-09-25T15:55:33.128Z,1727279779114,2024-09-25T15:56:19.114Z,6,10159959.0,long,63530.1,63469.9,1727279760000,63495.1,-10.70948781874507,1.4489307048897262,5.48073788371117,-10.78823405270643,real_long,-4.990019960080527
binance_cm_real_004931,binance_cm,real,1727279847089,2024-09-25T15:57:27.089Z,1727279847089,2024-09-25T15:57:27.089Z,2,1775956.0,long,63427.0,63427.0,1727279820000,63427.1,2.6644762254622165,7.22088823231756,20.338309649976118,-0.6306452604643756,real_long,0.0
binance_cm_real_004932,binance_cm,real,1727284155046,2024-09-25T17:09:15.046Z,1727284155046,2024-09-25T17:09:15.046Z,2,13564090.4,long,63383.6,63383.6,1727284140000,63369.1,0.678564158241621,-0.157805618195619,-8.726650686217042,-36.70558679230075,real_long,0.0
binance_cm_real_004933,binance_cm,real,1727284645036,2024-09-25T17:17:25.036Z,1727284645036,2024-09-25T17:17:25.036Z,2,379866.0,long,63311.0,63311.0,1727284620000,63336.6,-1.5314999542124286,-2.494608172840922,-31.072081545266975,-24.093494125039637,real_long,0.0
binance_cm_real_004934,binance_cm,real,1727285202097,2024-09-25T17:26:42.097Z,1727285280084,2024-09-25T17:28:00.084Z,10,20981111.0,long,63200.8,63130.0,1727285280000,63175.9,-11.096003381035892,-11.11183220183715,-7.645320446563153,0.6489816528135799,real_long,-6.801763396705732
binance_cm_real_004935,binance_cm,real,1727285512056,2024-09-25T17:31:52.056Z,1727285512056,2024-09-25T17:31:52.056Z,2,3658930.0,long,63085.0,63085.0,1727285460000,63093.0,7.417621606200832,2.5042397730339196,-21.365286164868195,19.54258000095144,real_long,0.0
binance_cm_real_004936,binance_cm,real,1727285683049,2024-09-25T17:34:43.049Z,1727285683049,2024-09-25T17:34:43.049Z,2,1009004.8,long,63062.8,63062.8,1727285640000,63062.9,-8.22987842297158,12.400317777964077,0.30128649332673496,16.34875655892744,real_long,0.0
binance_cm_real_004937,binance_cm,real,1727286378102,2024-09-25T17:46:18.102Z,1727286394064,2024-09-25T17:46:34.064Z,4,30977277.0,long,62975.3,62961.2,1727286360000,62958.2,4.574463691783264,18.949080501031307,26.811439971282997,43.96567881546851,real_long,0.0
binance_cm_real_004938,binance_cm,real,1727304045049,2024-09-25T22:40:45.049Z,1727304045049,2024-09-25T22:40:45.049Z,2,3287247.6,long,63216.3,63216.3,1727304000000,63216.4,-3.290285432261709,-6.374928025006629,8.573724539834139,-37.964831910706714,real_long,0.0
binance_cm_real_004939,binance_cm,real,1727304182114,2024-09-25T22:43:02.114Z,1727304182114,2024-09-25T22:43:02.114Z,2,6941539.0,long,63104.9,63104.9,1727304180000,63152.0,-1.8051684823919203,-8.249936660754773,13.301241449201926,-37.05345832277679,real_long,0.0
binance_cm_real_004940,binance_cm,real,1727304492121,2024-09-25T22:48:12.121Z,1727304492121,2024-09-25T22:48:12.121Z,2,1134410.4000000001,long,63022.8,63022.8,1727304480000,63099.9,-0.2852619417784989,26.95725349802433,-0.42789291266774837,-21.537276604242074,real_long,0.0
binance_cm_real_004941,binance_cm,real,1727307268090,2024-09-25T23:34:28.090Z,1727307268090,2024-09-25T23:34:28.090Z,2,1006761.6,long,62922.6,62922.6,1727307240000,62932.7,1.4936590993237944,10.964093388651689,0.2065698754388276,38.247206936934916,real_long,0.0
binance_cm_real_004942,binance_cm,real,1727311149124,2024-09-26T00:39:09.124Z,1727311149124,2024-09-26T00:39:09.124Z,2,1511889.6,long,62995.4,62995.4,1727311140000,63036.8,5.584039798974105,14.769150718310343,-17.577034367227224,-49.939083202193466,real_long,0.0
binance_cm_real_004943,binance_cm,real,1727311714130,2024-09-26T00:48:34.130Z,1727311724125,2024-09-26T00:48:44.125Z,4,3143950.3999999994,long,62880.1,62852.8,1727311680000,62836.7,-4.53556599885099,6.715820531632687,1.4641125329631197,21.675231194509635,real_long,0.0
binance_cm_real_004944,binance_cm,real,1727312937069,2024-09-26T01:08:57.069Z,1727312937069,2024-09-26T01:08:57.069Z,2,878694.6,long,62763.9,62763.9,1727312880000,62774.2,-2.2142854867117667,25.344807261582915,3.34532339719184,57.778514102928334,real_long,0.0
binance_cm_real_004945,binance_cm,real,1727314594040,2024-09-26T01:36:34.040Z,1727314617152,2024-09-26T01:36:57.152Z,6,102674952.0,long,62720.0,62680.7,1727314560000,62685.4,-3.525541832707224,28.79458374677357,49.963787420993896,82.49129781416381,real_long,0.0
binance_cm_real_004946,binance_cm,real,1727314697060,2024-09-26T01:38:17.060Z,1727314711067,2024-09-26T01:38:31.067Z,6,9769081.6,long,62634.2,62622.0,1727314680000,62628.0,15.00926103340359,34.56920227374337,68.67535287730703,93.56837197419685,real_long,0.0
binance_cm_real_004960,binance_cm,real,1727357106049,2024-09-26T13:25:06.049Z,1727357106049,2024-09-26T13:25:06.049Z,2,21223488.0,long,64313.6,64313.6,1727357100000,64340.0,4.274168479950264,-3.9166925707176077,-23.01834006838647,90.69008392912652,real_long,0.0
binance_cm_real_004961,binance_cm,real,1727357498129,2024-09-26T13:31:38.129Z,1727357498129,2024-09-26T13:31:38.129Z,2,10662080.4,long,64229.4,64229.4,1727357460000,64296.7,-12.333447906345992,-6.921039493473226,6.983251084426022,44.279099860491186,real_long,0.0
binance_cm_real_004962,binance_cm,real,1727357981158,2024-09-26T13:39:41.158Z,1727357983048,2024-09-26T13:39:43.048Z,4,2695842.6,long,64191.9,64155.7,1727357940000,64158.6,5.190262879801447,24.6108861477653,19.65441889318011,106.56404597357243,real_long,0.0
binance_cm_real_004969,binance_cm,real,1727360715114,2024-09-26T14:25:15.114Z,1727360715114,2024-09-26T14:25:15.114Z,2,907671.7999999999,long,64833.7,64833.7,1727360700000,64923.5,-14.432370405168713,-39.338606205765466,-23.519988910024423,-10.335240706369579,real_long,0.0
binance_cm_real_004970,binance_cm,real,1727360897035,2024-09-26T14:28:17.035Z,1727360946086,2024-09-26T14:29:06.086Z,8,432582445.6,long,64666.6,64519.9,1727360940000,64685.0,-2.6126613588933223,11.811084486357185,3.6329906469815256,45.60562727061916,real_long,17.717041501860205
binance_cm_real_004971,binance_cm,real,1727362522083,2024-09-26T14:55:22.083Z,1727362522083,2024-09-26T14:55:22.083Z,2,517099.2,long,64637.4,64637.4,1727362500000,64502.7,-3.720774479207847,-9.11589747405855,12.743652591287553,100.58493675458591,real_long,0.0
binance_cm_real_004972,binance_cm,real,1727362647056,2024-09-26T14:57:27.056Z,1727362675140,2024-09-26T14:57:55.140Z,4,54666731.79999999,long,64465.7,64374.8,1727362620000,64350.0,17.57575757575735,8.267288267287814,39.50271950271905,142.03574203574203,real_long,0.0
binance_cm_real_004983,binance_cm,real,1727372083023,2024-09-26T17:34:43.023Z,1727372083023,2024-09-26T17:34:43.023Z,2,391762.19999999995,long,65293.7,65293.7,1727372040000,65322.0,-6.934876458161556,-24.80022044640397,-8.572915709868038,-50.809834359021686,real_long,0.0
binance_cm_real_004984,binance_cm,real,1727372278043,2024-09-26T17:37:58.043Z,1727372278043,2024-09-26T17:37:58.043Z,2,130287.8,long,65143.9,65143.9,1727372220000,65134.8,4.022427335310324,11.744873708063892,12.512512512512512,-0.9211665653383444,real_long,0.0
binance_cm_real_004985,binance_cm,real,1727375679168,2024-09-26T18:34:39.168Z,1727375679168,2024-09-26T18:34:39.168Z,2,424858300.8,long,65002.8,65002.8,1727375640000,64990.1,1.8310481134821235,21.40325988112013,-1.230956714945815,17.7565506130936,real_long,0.0
binance_cm_real_004986,binance_cm,real,1727380322025,2024-09-26T19:52:02.025Z,1727380322025,2024-09-26T19:52:02.025Z,2,779700.0,long,64975.0,64975.0,1727380320000,64949.5,-8.160185990654277,-20.86236229686141,-42.97184735833201,-46.559249878752176,real_long,0.0
binance_cm_real_004987,binance_cm,real,1727380413115,2024-09-26T19:53:33.115Z,1727380416147,2024-09-26T19:53:36.147Z,4,1427502.0,long,64898.5,64872.0,1727380380000,64896.5,-5.316157265800159,-18.968665490434546,-40.27952200812084,-31.81989783732559,real_long,0.0
binance_cm_real_004988,binance_cm,real,1727380620145,2024-09-26T19:57:00.145Z,1727380620145,2024-09-26T19:57:00.145Z,2,259292.4,long,64823.1,64823.1,1727380620000,64814.0,-6.264078748418327,0.30857530780386955,-20.28882648810442,-20.813404511371225,real_long,0.0
binance_cm_real_004989,binance_cm,real,1727380696049,2024-09-26T19:58:16.049Z,1727380766118,2024-09-26T19:59:26.118Z,6,10873109.2,long,64766.7,64702.0,1727380740000,64678.5,17.347341079338126,13.358380296389287,2.5974628354094342,-7.173944973986944,real_long,-14.651075904615391
binance_cm_real_004990,binance_cm,real,1727384403106,2024-09-26T21:00:03.106Z,1727384403106,2024-09-26T21:00:03.106Z,2,29468680.8,long,64624.3,64624.3,1727384400000,64642.0,0.6187927353732867,15.222301290183077,30.939636768664336,61.26048080195539,real_long,0.0
binance_cm_real_004993,binance_cm,real,1727392823051,2024-09-26T23:20:23.051Z,1727392823051,2024-09-26T23:20:23.051Z,2,12945140.0,long,64725.7,64725.7,1727392800000,64742.2,16.017373521444185,31.52503313140515,30.5056053084387,62.076976068159794,real_long,0.0
binance_cm_real_004995,binance_cm,real,1727405610105,2024-09-27T02:53:30.105Z,1727405610105,2024-09-27T02:53:30.105Z,2,259461.2,long,64865.3,64865.3,1727405580000,64864.8,-0.8633341966684273,-2.2816689483360637,-5.596255596256045,75.31049197715865,real_long,0.0
binance_cm_real_005000,binance_cm,real,1727415257067,2024-09-27T05:34:17.067Z,1727415257067,2024-09-27T05:34:17.067Z,2,162802000.0,long,65120.8,65120.8,1727415240000,65090.1,2.4427677941809054,8.219375911236884,27.362071958715465,59.53286290849147,real_long,0.0
binance_cm_real_005002,binance_cm,real,1727419648072,2024-09-27T06:47:28.072Z,1727419648072,2024-09-27T06:47:28.072Z,2,1434538.6,long,65206.3,65206.3,1727419620000,65218.0,4.0019626483483925,4.921954061761867,20.347143426660903,37.27498543346907,real_long,0.0
binance_cm_real_005010,binance_cm,real,1727431686074,2024-09-27T10:08:06.074Z,1727431686074,2024-09-27T10:08:06.074Z,2,918513.4000000001,long,65608.1,65608.1,1727431680000,65591.2,10.169047067289071,0.6860676432204321,-9.513471319322438,-7.440022442035351,real_long,0.0
binance_cm_real_005011,binance_cm,real,1727434780131,2024-09-27T10:59:40.131Z,1727434780131,2024-09-27T10:59:40.131Z,2,261880.4,long,65470.1,65470.1,1727434740000,65470.2,5.636152020308699,11.4403194124974,11.16538516760386,-5.239024777684448,real_long,0.0
binance_cm_real_005012,binance_cm,real,1727436488098,2024-09-27T11:28:08.098Z,1727436488098,2024-09-27T11:28:08.098Z,2,4577706.0,long,65395.8,65395.8,1727436480000,65412.4,-5.855158960686798,-3.944206297277414,-1.8956650421023313,6.986442937424263,real_long,0.0
binance_cm_real_005013,binance_cm,real,1727436568069,2024-09-27T11:29:28.069Z,1727436568069,2024-09-27T11:29:28.069Z,2,2615228.0,long,65380.7,65380.7,1727436540000,65374.1,3.3346539378749243,-4.849015129844554,5.063167217598184,10.340486522949998,real_long,0.0
binance_cm_real_005016,binance_cm,real,1727443869154,2024-09-27T13:31:09.154Z,1727443869154,2024-09-27T13:31:09.154Z,2,524588.0,long,65573.5,65573.5,1727443860000,65584.5,4.19306390991774,-15.796415311544425,-12.10651907081726,93.11651381042732,real_long,0.0
binance_cm_real_005022,binance_cm,real,1727452150146,2024-09-27T15:49:10.146Z,1727452150146,2024-09-27T15:49:10.146Z,2,132330.0,long,66165.0,66165.0,1727452140000,66131.8,-1.0282496469176567,-8.422574313718526,-5.897314151436979,14.592072195222267,real_long,0.0
binance_cm_real_005023,binance_cm,real,1727452331044,2024-09-27T15:52:11.044Z,1727452331044,2024-09-27T15:52:11.044Z,2,15462181.799999999,long,66077.7,66077.7,1727452320000,66076.3,0.9837112550188192,-6.023339684577209,7.007050939596029,24.895461761630113,real_long,0.0
binance_cm_real_005024,binance_cm,real,1727454130077,2024-09-27T16:22:10.077Z,1727454179040,2024-09-27T16:22:59.040Z,4,2903857.0,long,66000.0,65985.7,1727454120000,65985.1,-11.154033259024509,-2.849128060729303,34.5835650775701,-21.974657915196,real_long,0.0
binance_cm_real_005025,binance_cm,real,1727454264064,2024-09-27T16:24:24.064Z,1727454264064,2024-09-27T16:24:24.064Z,2,922436.2000000001,long,65888.3,65888.3,1727454240000,65932.8,-1.7897010289268633,23.539118617743686,37.79605901766603,-11.739225393128871,real_long,0.0
binance_cm_real_005028,binance_cm,real,1727457427083,2024-09-27T17:17:07.083Z,1727457429156,2024-09-27T17:17:09.156Z,4,1451607.8000000003,long,65986.1,65981.3,1727457420000,65964.1,-3.987017180557744,-18.798103817076257,-20.526316587357172,-38.82414828672047,real_long,0.0
binance_cm_real_005029,binance_cm,real,1727457516145,2024-09-27T17:18:36.145Z,1727457516145,2024-09-27T17:18:36.145Z,2,17804961.0,long,65944.3,65944.3,1727457480000,65937.8,2.9724983241769167,-3.336477710812311,-17.516507981764633,-35.47282438904676,real_long,0.0
binance_cm_real_005030,binance_cm,real,1727457725108,2024-09-27T17:22:05.108Z,1727457725108,2024-09-27T17:22:05.108Z,2,17646754.8,long,65846.1,65846.1,1727457720000,65840.1,11.497552403474035,-7.791604204732816,-11.695000463243524,-16.084422715033654,real_long,0.0
binance_cm_real_005031,binance_cm,real,1727458004092,2024-09-27T17:26:44.092Z,1727458025031,2024-09-27T17:27:05.031Z,4,394756.6,long,65805.3,65786.5,1727458020000,65788.8,4.043241402790637,6.064862104187061,-11.172114402451479,-20.398608881754505,real_long,-3.601139601139159
binance_cm_real_005032,binance_cm,real,1727461599019,2024-09-27T18:26:39.019Z,1727461657115,2024-09-27T18:27:37.115Z,6,16931332.6,long,65645.5,65636.1,1727461620000,65654.6,-6.945438704981192,-2.985320145124,3.274713424497293,15.870936689888763,real_long,2.498545054557976
binance_cm_real_005033,binance_cm,real,1727461872064,2024-09-27T18:31:12.064Z,1727461872064,2024-09-27T18:31:12.064Z,2,655420.0,long,65542.0,65542.0,1727461860000,65588.6,7.0744001244109755,-2.927337982517029,16.9541658154004,33.100264375210216,real_long,0.0
binance_cm_real_005037,binance_cm,real,1727512271044,2024-09-28T08:31:11.044Z,1727512271044,2024-09-28T08:31:11.044Z,2,131136.4,long,65568.2,65568.2,1727512260000,65619.0,4.114661911946235,5.47097639403133,14.187963851934017,-9.311327511849589,real_long,0.0
binance_cm_real_005038,binance_cm,real,1727514467093,2024-09-28T09:07:47.093Z,1727514547066,2024-09-28T09:09:07.066Z,10,13098812.8,long,65519.0,65457.0,1727514540000,65526.8,4.212017067824351,-3.464231428973239,-6.562200504221173,17.504288321724406,real_long,-0.5035853752696294
binance_cm_real_005039,binance_cm,real,1727527330030,2024-09-28T12:42:10.030Z,1727527380146,2024-09-28T12:43:00.146Z,4,2094808.6,long,65477.8,65429.7,1727527380000,65453.6,-0.5347299460992214,13.093244680201604,11.641834826503718,15.629392424556578,real_long,3.652775421559545
binance_cm_real_005044,binance_cm,real,1727558338024,2024-09-28T21:18:58.024Z,1727558338024,2024-09-28T21:18:58.024Z,2,2093235.2,long,65413.6,65413.6,1727558280000,65413.6,2.1860897428062223,15.80711044798046,27.33376545550094,37.37754839972227,real_long,0.0
