cascade_id,origin_t_ms,origin_t_utc,direction,first_price,in_band_a,distance_bp_a,in_band_b,distance_bp_b,in_band_c,distance_bp_c
binance_cm_real_003476,1724025900000,2024-08-19T00:05:00.000Z,short,59134.5,False,44.89764858077772,False,44.89764858077772,False,11.883360813061499
binance_cm_real_003477,1724025900000,2024-08-19T00:05:00.000Z,short,59318.3,False,13.773152635863989,False,13.773152635863989,False,5.600517884025153
binance_cm_real_003478,1724025900000,2024-08-19T00:05:00.000Z,short,59382.6,False,2.930151256428896,False,2.930151256428896,True,0.0
binance_cm_real_003479,1724025900000,2024-08-19T00:05:00.000Z,short,59512.6,True,0.0,False,10.518780896818244,True,0.0
binance_cm_real_003480,1724025900000,2024-08-19T00:05:00.000Z,short,59539.4,True,0.0,False,15.015267201214902,True,0.0
binance_cm_real_003481,1724112300000,2024-08-20T00:05:00.000Z,short,59614.0,False,170.09427315731205,False,77.83406582346429,False,43.92444895494359
binance_cm_real_003482,1724112300000,2024-08-20T00:05:00.000Z,short,60394.5,False,297.1297055195423,False,206.06181026417968,False,12.282810520825704
binance_cm_real_003483,1724112300000,2024-08-20T00:05:00.000Z,short,60758.8,False,355.3065564165195,False,264.784689625207,True,0.0
binance_cm_real_003484,1724112300000,2024-08-20T00:05:00.000Z,long,60380.0,False,294.79960251738987,False,203.70983769460085,False,14.687217621729182
binance_cm_real_003485,1724112300000,2024-08-20T00:05:00.000Z,short,60788.1,False,359.9553202024736,False,269.4770851531794,False,2.6843115675611964
binance_cm_real_003486,1724112300000,2024-08-20T00:05:00.000Z,short,60875.9,False,373.8589491079395,False,283.5112088691915,False,17.103224757253624
binance_cm_real_003487,1724112300000,2024-08-20T00:05:00.000Z,short,60922.1,False,381.1588897953286,False,290.879664358254,False,24.6737095405455
binance_cm_real_003488,1724112300000,2024-08-20T00:05:00.000Z,short,61000.0,False,393.4426229508197,False,303.27868852459017,False,37.412691803280026
binance_cm_real_003489,1724112300000,2024-08-20T00:05:00.000Z,short,61194.7,False,424.007307822409,False,334.13024330538383,False,69.11013862311691
binance_cm_real_003490,1724112300000,2024-08-20T00:05:00.000Z,short,61272.6,False,436.1819149179239,False,346.4191171910444,False,62.302210123286706
binance_cm_real_003491,1724112300000,2024-08-20T00:05:00.000Z,long,61065.3,False,403.715366992384,False,313.64784910579374,False,48.06615541068512
binance_cm_real_003492,1724112300000,2024-08-20T00:05:00.000Z,long,60851.2,False,369.95161968868274,False,279.56720656289394,False,13.051085270299554
binance_cm_real_003493,1724112300000,2024-08-20T00:05:00.000Z,long,60777.1,False,358.2105760228768,False,267.71596538827924,False,0.874905186329502
binance_cm_real_003494,1724112300000,2024-08-20T00:05:00.000Z,short,60941.9,False,384.28404759287145,False,294.03415384161,False,27.914689236799244
binance_cm_real_003495,1724112300000,2024-08-20T00:05:00.000Z,long,60659.4,False,339.5022041101629,False,248.83200295420022,True,0.0
binance_cm_real_003496,1724112300000,2024-08-20T00:05:00.000Z,long,60402.4,False,298.398739122949,False,207.342754592533,False,10.973309007588995
binance_cm_real_003497,1724112300000,2024-08-20T00:05:00.000Z,long,60363.4,False,292.1306619574115,False,201.01584735120974,False,17.441267390504734
binance_cm_real_003498,1724112300000,2024-08-20T00:05:00.000Z,short,60804.0,False,362.47615288467864,False,272.02157752779425,False,5.298569173082056
binance_cm_real_003499,1724112300000,2024-08-20T00:05:00.000Z,short,60916.7,False,380.30622144666364,False,290.0189931496613,False,23.789440334096437
binance_cm_real_003500,1724112300000,2024-08-20T00:05:00.000Z,long,60660.5,False,339.67738478911315,False,249.00882782041032,True,0.0
binance_cm_real_003501,1724112300000,2024-08-20T00:05:00.000Z,long,60600.0,False,330.03300330033,False,239.2739273927393,True,0.0
binance_cm_real_003502,1724112300000,2024-08-20T00:05:00.000Z,long,60530.5,False,318.9301261347585,False,228.066842335682,True,0.0
binance_cm_real_003503,1724112300000,2024-08-20T00:05:00.000Z,long,60456.0,False,307.00013232764326,False,216.02487759693,False,2.0976280269949714
binance_cm_real_003504,1724112300000,2024-08-20T00:05:00.000Z,long,60129.8,False,254.41627944879292,False,162.9474902627321,True,0.0
binance_cm_real_003505,1724112300000,2024-08-20T00:05:00.000Z,long,60057.9,False,242.7490804706794,False,151.17078685734955,True,0.0
binance_cm_real_003506,1724112300000,2024-08-20T00:05:00.000Z,long,60007.1,False,234.48891881127375,False,142.83309808339322,True,0.0
binance_cm_real_003507,1724112300000,2024-08-20T00:05:00.000Z,long,59877.4,False,213.33591638915541,False,121.48156065560653,True,0.0
binance_cm_real_003508,1724112300000,2024-08-20T00:05:00.000Z,long,59789.8,False,198.99715336060711,False,107.00821879317256,False,14.392289320251583
binance_cm_real_003509,1724112300000,2024-08-20T00:05:00.000Z,long,59776.6,False,196.83287440235787,False,104.8236266365097,False,16.603689403546234
binance_cm_real_003510,1724112300000,2024-08-20T00:05:00.000Z,long,59714.7,False,186.6709537182632,False,94.56632956374177,False,26.986857507448523
binance_cm_real_003511,1724112300000,2024-08-20T00:05:00.000Z,long,59705.0,False,185.07662674817857,False,92.95703877397203,False,28.61589649108127
binance_cm_real_003512,1724112300000,2024-08-20T00:05:00.000Z,long,59550.0,False,159.5298068849706,False,67.17044500419816,False,54.71892695214118
binance_cm_real_003513,1724112300000,2024-08-20T00:05:00.000Z,long,59462.4,False,145.03282746744185,False,52.53740178667552,False,69.53153757668699
binance_cm_real_003514,1724112300000,2024-08-20T00:05:00.000Z,long,59420.0,False,138.00067317401547,False,45.439246045102664,False,73.31248569505239
binance_cm_real_003515,1724112300000,2024-08-20T00:05:00.000Z,long,58976.0,False,63.75474769397721,False,4.0694519804666305,True,0.0
binance_cm_real_003516,1724112300000,2024-08-20T00:05:00.000Z,long,58779.6,False,30.554818338334822,False,37.49600201430453,True,0.0
binance_cm_real_003517,1724112300000,2024-08-20T00:05:00.000Z,long,58692.0,False,15.675049410481838,False,24.19409800313501,True,0.0
binance_cm_real_003518,1724112300000,2024-08-20T00:05:00.000Z,long,58751.9,False,25.85448300395416,False,34.36484607306342,True,0.0
binance_cm_real_003519,1724112300000,2024-08-20T00:05:00.000Z,long,58627.9,False,4.758826429055357,False,13.28718920513978,False,10.624769094577685
binance_cm_real_003520,1724112300000,2024-08-20T00:05:00.000Z,short,59676.3,False,180.3563558732701,False,88.19246501542536,False,33.43893807089209
binance_cm_real_003521,1724112300000,2024-08-20T00:05:00.000Z,long,59220.0,False,104.69436001350896,False,11.82033096926714,False,39.78770516717346
binance_cm_real_003522,1724112300000,2024-08-20T00:05:00.000Z,long,58893.1,False,49.768139221742196,False,18.151532182887546,True,0.0
binance_cm_real_003523,1724198700000,2024-08-21T00:05:00.000Z,long,58808.1,False,330.2096139817477,False,287.69846330692565,False,32.1474146418617
binance_cm_real_003524,1724198700000,2024-08-21T00:05:00.000Z,short,59417.4,False,224.27773682456626,False,182.2025198005969,False,14.743099243656628
binance_cm_real_003525,1724198700000,2024-08-21T00:05:00.000Z,short,59600.0,False,192.95302013422818,False,151.006711409396,True,0.0
binance_cm_real_003526,1724198700000,2024-08-21T00:05:00.000Z,short,59722.5,False,172.04571141529576,False,130.18544099794883,True,0.0
binance_cm_real_003527,1724198700000,2024-08-21T00:05:00.000Z,short,59864.0,False,148.00213817987438,False,106.24081250835226,False,10.144604854336784
binance_cm_real_003528,1724198700000,2024-08-21T00:05:00.000Z,long,59416.5,False,224.43260710408725,False,182.35675275386467,False,14.894795637576397
binance_cm_real_003529,1724198700000,2024-08-21T00:05:00.000Z,long,59270.1,False,249.68744780251788,False,207.50766406670502,False,39.632067855462914
binance_cm_real_003530,1724198700000,2024-08-21T00:05:00.000Z,long,59258.2,False,251.74574995528096,False,209.55749584023863,False,41.648187508228176
binance_cm_real_003531,1724198700000,2024-08-21T00:05:00.000Z,long,59163.8,False,268.103130630554,False,225.84756219174514,False,57.670342760269435
binance_cm_real_003532,1724198700000,2024-08-21T00:05:00.000Z,long,59097.0,False,279.70962993045333,False,237.40629812003993,False,69.03898040509769
binance_cm_real_003533,1724198700000,2024-08-21T00:05:00.000Z,long,59211.2,False,259.88326532818166,False,217.6615234955554,False,49.61893400235238
binance_cm_real_003534,1724198700000,2024-08-21T00:05:00.000Z,long,59050.0,False,287.89161727349705,False,245.55461473327688,False,72.98100550381172
binance_cm_real_003535,1724198700000,2024-08-21T00:05:00.000Z,short,59369.1,False,232.59574425079737,False,190.48629674359248,False,22.890638817163683
binance_cm_real_003536,1724198700000,2024-08-21T00:05:00.000Z,short,59628.3,False,188.1153747465544,False,146.18897402743278,True,0.0
binance_cm_real_003537,1724198700000,2024-08-21T00:05:00.000Z,short,59985.2,False,127.498116201997,False,85.82116922174185,False,18.164159659384243
binance_cm_real_003538,1724198700000,2024-08-21T00:05:00.000Z,long,59828.9,False,153.95569699593315,False,112.16987108236964,False,4.283826461794079
binance_cm_real_003539,1724198700000,2024-08-21T00:05:00.000Z,short,60014.8,False,122.50311589807798,False,80.8467244746291,False,13.223084139246275
binance_cm_real_003540,1724198700000,2024-08-21T00:05:00.000Z,short,60167.1,False,96.88018867454166,False,55.32924139604559,True,0.0
binance_cm_real_003541,1724198700000,2024-08-21T00:05:00.000Z,long,59740.7,False,168.94679841381216,False,127.09928072486646,True,0.0
binance_cm_real_003542,1724198700000,2024-08-21T00:05:00.000Z,long,59403.6,False,226.65293012544717,False,184.56793864344945,False,17.069615730360997
binance_cm_real_003543,1724198700000,2024-08-21T00:05:00.000Z,short,59506.7,False,208.93445612006764,False,166.92238016895627,True,0.0
binance_cm_real_003544,1724198700000,2024-08-21T00:05:00.000Z,short,59847.3,False,150.83387220476064,False,109.06089330679865,False,7.357000649988326
binance_cm_real_003545,1724198700000,2024-08-21T00:05:00.000Z,long,59585.3,False,195.46767407397414,False,153.5110169790195,True,0.0
binance_cm_real_003546,1724198700000,2024-08-21T00:05:00.000Z,short,59664.0,False,182.01930812550282,False,140.117994100295,True,0.0
binance_cm_real_003547,1724198700000,2024-08-21T00:05:00.000Z,short,59764.4,False,164.91422987597943,False,123.08330711928815,True,0.0
binance_cm_real_003548,1724198700000,2024-08-21T00:05:00.000Z,short,59878.2,False,145.5955589847395,False,103.84413693130438,False,12.51367985343561
binance_cm_real_003549,1724198700000,2024-08-21T00:05:00.000Z,short,59966.8,False,130.6056017663102,False,88.91586677961756,False,21.238097580661922
binance_cm_real_003550,1724198700000,2024-08-21T00:05:00.000Z,short,60270.4,False,79.5747166104752,False,38.094985266399185,True,0.0
binance_cm_real_003551,1724198700000,2024-08-21T00:05:00.000Z,short,60448.6,False,49.86054267592657,False,8.503091883021519,False,8.803855672422031
binance_cm_real_003552,1724198700000,2024-08-21T00:05:00.000Z,short,60682.6,False,11.10697300379375,False,21.851403862062362,False,47.331207792678136
binance_cm_real_003553,1724198700000,2024-08-21T00:05:00.000Z,short,60723.2,False,4.413469645868945,False,20.881639966273667,False,53.98563893207137
binance_cm_real_003554,1724198700000,2024-08-21T00:05:00.000Z,short,60887.7,True,0.0,True,0.0,False,63.19419193039054
binance_cm_real_003555,1724198700000,2024-08-21T00:05:00.000Z,short,61094.2,False,31.786978141950804,False,15.418812260410496,False,29.18033135715076
binance_cm_real_003556,1724198700000,2024-08-21T00:05:00.000Z,long,60772.0,True,0.0,False,12.834858158362403,False,61.972302211544545
binance_cm_real_003557,1724198700000,2024-08-21T00:05:00.000Z,short,61165.6,False,43.42310056633117,False,27.074041618164223,False,17.473040401794886
binance_cm_real_003558,1724198700000,2024-08-21T00:05:00.000Z,short,61349.7,False,73.30109193687942,False,57.001093729879216,True,0.0
binance_cm_real_003559,1724198700000,2024-08-21T00:05:00.000Z,short,61382.8,False,78.65395517962735,False,62.36274656744281,True,0.0
binance_cm_real_003560,1724198700000,2024-08-21T00:05:00.000Z,short,61470.2,False,92.76039446756268,False,76.49234913828117,True,0.0
binance_cm_real_003561,1724198700000,2024-08-21T00:05:00.000Z,short,61494.0,False,96.59478973558396,False,80.33304062184929,True,0.0
binance_cm_real_003562,1724198700000,2024-08-21T00:05:00.000Z,short,61646.9,False,121.15775489116264,False,104.93633905354551,False,10.916185566508743
binance_cm_real_003563,1724198700000,2024-08-21T00:05:00.000Z,short,61749.1,False,137.50807704079875,False,121.31350902280334,False,27.448966867532945
binance_cm_real_003564,1724198700000,2024-08-21T00:05:00.000Z,short,61816.0,False,148.18170053060697,False,132.0046589879643,False,38.24170117768851
binance_cm_real_003565,1724198700000,2024-08-21T00:05:00.000Z,long,61304.5,False,65.9821057181773,False,49.67008947140911,True,0.0
binance_cm_real_003566,1724198700000,2024-08-21T00:05:00.000Z,long,61030.0,False,21.300999508438473,False,4.915615271178109,False,39.730444043913
binance_cm_real_003567,1724198700000,2024-08-21T00:05:00.000Z,long,60911.1,False,1.8223279500778256,False,1.8223279500778256,False,59.32825051591623
binance_cm_real_003568,1724198700000,2024-08-21T00:05:00.000Z,long,60925.6,False,4.201846186167809,False,4.00488464619166,False,56.93417873603256
binance_cm_real_003569,1724198700000,2024-08-21T00:05:00.000Z,short,61332.0,False,70.43631383290942,False,54.131611556772974,True,0.0
binance_cm_real_003570,1724285100000,2024-08-22T00:05:00.000Z,long,60848.0,False,221.53562976597422,False,24.980278727320535,False,24.70306296016297
binance_cm_real_003571,1724285100000,2024-08-22T00:05:00.000Z,long,60805.7,False,214.73315824009873,False,31.954241131999616,False,17.763663192759356
binance_cm_real_003572,1724285100000,2024-08-22T00:05:00.000Z,long,60739.5,False,204.06819285637846,False,42.88807118925905,False,6.884020694934871
binance_cm_real_003573,1724285100000,2024-08-22T00:05:00.000Z,long,60699.0,False,197.53208454834513,False,49.58895533699072,False,0.21634582118315954
binance_cm_real_003574,1724285100000,2024-08-22T00:05:00.000Z,long,60682.6,False,194.88288240780693,False,52.30494408611389,True,0.0
binance_cm_real_003575,1724285100000,2024-08-22T00:05:00.000Z,long,60600.3,False,181.56675792034082,False,65.95676919091112,True,0.0
binance_cm_real_003576,1724285100000,2024-08-22T00:05:00.000Z,long,60472.8,False,160.86571152650492,False,87.17969070391929,True,0.0
binance_cm_real_003577,1724285100000,2024-08-22T00:05:00.000Z,long,60374.0,False,144.76430251432737,False,103.68701759035346,False,3.4708976546206585
binance_cm_real_003578,1724285100000,2024-08-22T00:05:00.000Z,long,60156.4,False,109.11557207545688,False,140.2344555192795,False,11.9390696584252
binance_cm_real_003579,1724285100000,2024-08-22T00:05:00.000Z,long,60079.6,False,96.47201379503167,False,153.1967589664381,True,0.0
binance_cm_real_003580,1724285100000,2024-08-22T00:05:00.000Z,short,60011.4,False,85.21714207633906,False,164.7353669469465,True,0.0
binance_cm_real_003581,1724285100000,2024-08-22T00:05:00.000Z,short,60523.4,False,169.09162406606393,False,78.74640221798487,True,0.0
binance_cm_real_003582,1724285100000,2024-08-22T00:05:00.000Z,short,60827.6,False,218.25618633646548,False,28.342397201270714,False,21.35760699090515
binance_cm_real_003583,1724285100000,2024-08-22T00:05:00.000Z,short,61060.0,False,255.48640681297087,False,1.6377333770062232,False,59.33724164755972
binance_cm_real_003584,1724285100000,2024-08-22T00:05:00.000Z,short,61112.1,False,263.79391315304144,False,6.2017178267481325,False,67.81197136082679
binance_cm_real_003585,1724285100000,2024-08-22T00:05:00.000Z,short,61196.0,False,277.14229688214914,True,0.0,False,68.47756430158907
binance_cm_real_003586,1724285100000,2024-08-22T00:05:00.000Z,short,61246.0,False,285.079841948862,False,7.510694575972309,False,60.25786214610007
binance_cm_real_003587,1724285100000,2024-08-22T00:05:00.000Z,long,61116.0,False,264.41521041953007,False,5.563191308331697,False,68.4457748380129
binance_cm_real_003588,1724285100000,2024-08-22T00:05:00.000Z,long,61018.2,False,248.8110104853957,True,0.0,False,52.52747499926199
binance_cm_real_003589,1724285100000,2024-08-22T00:05:00.000Z,long,60761.9,False,207.6794833604613,False,39.18573974809849,False,10.56800355156786
binance_cm_real_003590,1724285100000,2024-08-22T00:05:00.000Z,long,60669.9,False,192.8303821169973,False,54.40918808173386,True,0.0
binance_cm_real_003591,1724285100000,2024-08-22T00:05:00.000Z,short,60846.5,False,221.2945691206561,False,25.22741653176436,False,24.457149959323814
binance_cm_real_003592,1724285100000,2024-08-22T00:05:00.000Z,long,60600.4,False,181.5829598484501,False,65.94015881083268,True,0.0
binance_cm_real_003593,1724285100000,2024-08-22T00:05:00.000Z,long,60542.8,False,172.24178597620244,False,75.5168244613723,True,0.0
binance_cm_real_003594,1724285100000,2024-08-22T00:05:00.000Z,long,60453.9,False,157.78965459631246,False,90.33329528781411,True,0.0
binance_cm_real_003595,1724285100000,2024-08-22T00:05:00.000Z,long,60331.9,False,137.88725367508755,False,110.73743740873377,False,10.451385999778774
binance_cm_real_003596,1724285100000,2024-08-22T00:05:00.000Z,short,60671.9,False,193.15366751329717,False,54.077752633426435,True,0.0
binance_cm_real_003597,1724285100000,2024-08-22T00:05:00.000Z,short,60820.0,False,217.03387043735614,False,29.5955277869122,False,20.110686862873997
binance_cm_real_003598,1724285100000,2024-08-22T00:05:00.000Z,long,60310.0,False,134.30608522633062,False,114.40888741502238,False,14.086419747969948
binance_cm_real_003599,1724285100000,2024-08-22T00:05:00.000Z,long,60268.7,False,127.54547551216422,False,121.3399326682014,False,20.948717576455056
binance_cm_real_003600,1724285100000,2024-08-22T00:05:00.000Z,long,60249.4,False,124.38298140728396,False,124.58215351522148,False,24.158779589507166
binance_cm_real_003601,1724285100000,2024-08-22T00:05:00.000Z,long,60175.5,False,112.25498749491072,False,137.0158951732848,False,15.109329378236579
binance_cm_real_003602,1724285100000,2024-08-22T00:05:00.000Z,long,60141.8,False,106.71446481482145,False,142.69609489572926,False,9.51437186782079
binance_cm_real_003603,1724285100000,2024-08-22T00:05:00.000Z,long,60089.3,False,98.07070476773782,False,151.55776485996626,False,0.7856881341620617
binance_cm_real_003604,1724285100000,2024-08-22T00:05:00.000Z,short,60437.0,False,155.03747704220925,False,93.15485546933171,True,0.0
binance_cm_real_003605,1724285100000,2024-08-22T00:05:00.000Z,long,60271.0,False,127.92221798211412,False,120.95369248892501,False,20.566308423621106
binance_cm_real_003606,1724285100000,2024-08-22T00:05:00.000Z,short,60606.8,False,182.6197720387816,False,64.87720849805584,True,0.0
binance_cm_real_003607,1724285100000,2024-08-22T00:05:00.000Z,short,60642.0,False,188.31832723195146,False,59.034992249595994,True,0.0
binance_cm_real_003608,1724371500000,2024-08-23T00:05:00.000Z,short,60938.7,False,14.555610802330389,True,0.0,True,0.0
binance_cm_real_003609,1724371500000,2024-08-23T00:05:00.000Z,long,60580.5,False,13.288104257970797,False,13.288104257970797,False,40.757561839205295
binance_cm_real_003610,1724371500000,2024-08-23T00:05:00.000Z,short,60841.9,True,0.0,False,9.549340175109348,True,0.0
binance_cm_real_003611,1724371500000,2024-08-23T00:05:00.000Z,short,60950.0,False,16.406890894175554,True,0.0,True,0.0
binance_cm_real_003612,1724371500000,2024-08-23T00:05:00.000Z,short,61058.1,False,34.08229211193905,False,17.70444871360205,True,0.0
binance_cm_real_003613,1724371500000,2024-08-23T00:05:00.000Z,short,61094.8,False,40.06887656560016,False,23.700871432593758,True,0.0
binance_cm_real_003614,1724371500000,2024-08-23T00:05:00.000Z,long,60898.0,False,7.882032250648626,False,0.3284180104436927,True,0.0
binance_cm_real_003615,1724371500000,2024-08-23T00:05:00.000Z,long,60840.4,True,0.0,False,9.796122313462526,True,0.0
binance_cm_real_003616,1724371500000,2024-08-23T00:05:00.000Z,short,61083.2,False,38.177436676532515,False,21.80632317887686,True,0.0
binance_cm_real_003617,1724371500000,2024-08-23T00:05:00.000Z,short,61239.1,False,63.53783775398374,False,47.20840116853425,False,17.438098780028103
binance_cm_real_003618,1724371500000,2024-08-23T00:05:00.000Z,short,61644.0,False,128.80410096684187,False,112.58192200376355,True,0.0
binance_cm_real_003619,1724371500000,2024-08-23T00:05:00.000Z,short,61680.9,False,134.70944814359086,False,118.49697394169046,True,0.0
binance_cm_real_003620,1724371500000,2024-08-23T00:05:00.000Z,short,61760.1,False,147.36051269347016,False,131.1688290660149,False,3.6461963306400356
binance_cm_real_003622,1724371500000,2024-08-23T00:05:00.000Z,long,61403.2,False,90.09302446777971,False,73.80722828777607,False,4.309701285927539
binance_cm_real_003623,1724371500000,2024-08-23T00:05:00.000Z,short,61776.0,False,149.89639989639988,False,133.70888370888372,False,6.219072940947556
binance_cm_real_003624,1724371500000,2024-08-23T00:05:00.000Z,short,61894.2,False,168.7072455900548,False,152.55064287122173,False,25.304300726076875
binance_cm_real_003625,1724371500000,2024-08-23T00:05:00.000Z,long,61427.0,False,93.93263548602405,False,77.65314926660915,False,0.43351376430619665
binance_cm_real_003626,1724371500000,2024-08-23T00:05:00.000Z,short,61360.1,False,83.13219828520464,False,66.8349627852625,False,11.336836967346066
binance_cm_real_003627,1724371500000,2024-08-23T00:05:00.000Z,short,61460.1,False,99.26765495012188,False,82.99693622366357,True,0.0
binance_cm_real_003628,1724371500000,2024-08-23T00:05:00.000Z,short,61496.0,False,105.04748276310654,False,88.78626252113959,True,0.0
binance_cm_real_003629,1724371500000,2024-08-23T00:05:00.000Z,short,61660.4,False,131.42957230248285,False,115.21170800059706,True,0.0
binance_cm_real_003630,1724371500000,2024-08-23T00:05:00.000Z,short,61707.9,False,139.0259593990399,False,122.82057888860282,True,0.0
binance_cm_real_003631,1724371500000,2024-08-23T00:05:00.000Z,short,61638.0,False,127.84321360199877,False,111.61945553067912,True,0.0
binance_cm_real_003632,1724371500000,2024-08-23T00:05:00.000Z,short,61720.0,False,140.9591704471808,False,124.75696694750486,True,0.0
binance_cm_real_003633,1724371500000,2024-08-23T00:05:00.000Z,short,61799.9,False,153.70575033292957,False,137.52449437620473,False,10.083987999980433
binance_cm_real_003634,1724371500000,2024-08-23T00:05:00.000Z,short,61927.1,False,173.93031483793015,False,157.78229563470575,False,30.60355563234774
binance_cm_real_003635,1724371500000,2024-08-23T00:05:00.000Z,short,61959.8,False,179.11613659179062,False,162.976639692188,False,35.86501973860479
binance_cm_real_003636,1724371500000,2024-08-23T00:05:00.000Z,short,62093.1,False,200.19937803073103,False,184.09452902174294,False,57.25578929059689
binance_cm_real_003637,1724371500000,2024-08-23T00:05:00.000Z,short,62346.1,False,239.9668944809697,False,223.92739882687107,False,46.204356006230164
binance_cm_real_003638,1724371500000,2024-08-23T00:05:00.000Z,short,62903.9,False,326.5139363378108,False,310.61667082645135,True,0.0
binance_cm_real_003639,1724371500000,2024-08-23T00:05:00.000Z,short,62966.0,False,336.0543785535051,False,320.17279166534314,False,2.8393323380873348
binance_cm_real_003640,1724371500000,2024-08-23T00:05:00.000Z,short,63042.9,False,347.8425009001809,False,331.98028643986896,False,15.033911828295045
binance_cm_real_003641,1724371500000,2024-08-23T00:05:00.000Z,long,62828.7,False,314.93569021800505,False,299.01939718631724,True,0.0
binance_cm_real_003642,1724371500000,2024-08-23T00:05:00.000Z,short,63224.0,False,375.4903201315956,False,359.6735416930279,False,43.63503416424154
binance_cm_real_003643,1724371500000,2024-08-23T00:05:00.000Z,short,63384.1,False,399.8005809027814,False,384.0237535912001,False,68.78351826404402
binance_cm_real_003644,1724371500000,2024-08-23T00:05:00.000Z,short,63398.1,False,401.9205622881441,False,386.1472189229644,False,70.97659709044896
binance_cm_real_003645,1724371500000,2024-08-23T00:05:00.000Z,short,63325.4,False,390.90159714743237,False,375.1101453761052,False,59.57769552186045
binance_cm_real_003646,1724371500000,2024-08-23T00:05:00.000Z,short,63474.7,False,413.5033328239436,False,397.7490244144513,False,82.95874419256772
binance_cm_real_003647,1724371500000,2024-08-23T00:05:00.000Z,short,63515.5,False,419.6613425069471,False,403.91715408050004,False,89.32908345207086
binance_cm_real_003648,1724371500000,2024-08-23T00:05:00.000Z,short,63549.2,False,424.74177487678793,False,409.0059355585904,False,94.5846902872102
binance_cm_real_003649,1724371500000,2024-08-23T00:05:00.000Z,short,63599.7,False,432.3448066578926,False,416.6214620509212,False,102.44987633589433
binance_cm_real_003650,1724371500000,2024-08-23T00:05:00.000Z,short,63663.2,False,441.8879352593016,False,426.18027369029477,False,112.322054185149
binance_cm_real_003651,1724371500000,2024-08-23T00:05:00.000Z,short,63692.0,False,446.2098850719086,False,430.5093261320103,False,116.79302581171902
binance_cm_real_003652,1724371500000,2024-08-23T00:05:00.000Z,short,63714.0,False,449.508742191669,False,433.8136045453118,False,120.2056282763601
binance_cm_real_003653,1724371500000,2024-08-23T00:05:00.000Z,short,63740.1,False,453.4194329786113,False,437.7307221042952,False,124.25116057238681
binance_cm_real_003654,1724371500000,2024-08-23T00:05:00.000Z,short,63826.1,False,466.28260225832355,False,450.6150305282633,False,137.5578548587489
binance_cm_real_003655,1724371500000,2024-08-23T00:05:00.000Z,short,63808.1,False,463.5931801761843,False,447.9211886892101,False,134.77570089063914
binance_cm_real_003656,1724371500000,2024-08-23T00:05:00.000Z,short,63889.0,False,475.66873796741226,False,460.01659127549345,False,147.2676266649972
binance_cm_real_003657,1724371500000,2024-08-23T00:05:00.000Z,long,64269.2,False,532.0122235845471,False,516.4526709528043,False,205.5538484997476
binance_cm_real_003658,1724371500000,2024-08-23T00:05:00.000Z,short,64660.4,False,589.2942202646444,False,573.8288040284318,False,245.47879768761203
binance_cm_real_003659,1724371500000,2024-08-23T00:05:00.000Z,short,64720.0,False,597.9604449938195,False,582.5092707045735,False,236.04383884425346
binance_cm_real_003660,1724371500000,2024-08-23T00:05:00.000Z,long,64414.5,False,553.3691948241468,False,537.8447399265693,False,227.64721297223463
binance_cm_real_003661,1724371500000,2024-08-23T00:05:00.000Z,long,63961.9,False,486.52400882400326,False,470.8897015254396,False,158.4971897332634
binance_cm_real_003662,1724371500000,2024-08-23T00:05:00.000Z,long,64071.3,False,502.7680100138444,False,487.1603978692492,False,175.30128778407862
binance_cm_real_003663,1724457900000,2024-08-24T00:05:00.000Z,short,64135.1,False,488.8274907188105,False,33.50739298761543,False,70.32016438736534
binance_cm_real_003664,1724457900000,2024-08-24T00:05:00.000Z,long,63761.9,False,433.1583594591757,False,9.70799176310641,False,21.54961230766389
binance_cm_real_003665,1724457900000,2024-08-24T00:05:00.000Z,long,63634.0,False,413.9296602445234,False,2.5143791055096334,False,1.4936075839962857
binance_cm_real_003666,1724457900000,2024-08-24T00:05:00.000Z,short,63987.2,False,466.8433686737343,False,44.88397679535861,False,56.683902796184086
binance_cm_real_003667,1724457900000,2024-08-24T00:05:00.000Z,short,64102.2,False,483.9459488129888,False,38.65701957187162,False,74.5223131967388
binance_cm_real_003668,1724457900000,2024-08-24T00:05:00.000Z,short,64241.3,False,504.5508107712644,False,16.920579129002228,False,53.67249378515178
binance_cm_real_003669,1724457900000,2024-08-24T00:05:00.000Z,short,64304.2,False,513.838909433598,False,7.122396359802767,False,43.83836164667517
binance_cm_real_003670,1724457900000,2024-08-24T00:05:00.000Z,short,64457.9,False,536.4586807823403,False,8.982607252175676,False,19.888807655851114
binance_cm_real_003671,1724457900000,2024-08-24T00:05:00.000Z,long,64127.3,False,487.67061766205694,False,34.72779923683004,False,71.5450482867682
binance_cm_real_003672,1724457900000,2024-08-24T00:05:00.000Z,long,63985.0,False,466.51558959131046,False,44.54168945846683,False,56.34202117683863
binance_cm_real_003673,1724457900000,2024-08-24T00:05:00.000Z,long,63923.5,False,457.34354345428517,False,34.963667508819135,False,46.7753521787765
binance_cm_real_003674,1724457900000,2024-08-24T00:05:00.000Z,long,63869.5,False,449.27547577482216,False,26.538488636986354,False,38.36015977892452
binance_cm_real_003675,1724457900000,2024-08-24T00:05:00.000Z,short,64292.1,False,512.0535804554523,False,9.005772093305625,False,45.72864745435465
binance_cm_real_003676,1724457900000,2024-08-24T00:05:00.000Z,long,64097.9,False,483.30756545846293,False,39.33046168439193,False,73.85646370629979
