t_send,t_recv,rtt_ms,endpoint,http_status,ws_lag_ms,ws_note
1789559630.0914652,1789559630.145941,54.47578430175781,public:getticker,200,45069.92816925049,unchanged
1789559630.1459596,1789559630.2154772,69.51761245727539,private:getpermissions,200,45069.92816925049,unchanged
1789559660.0918946,1789559660.172742,80.84726333618164,public:getticker,200,15385.642766952515,ok
1789559660.1727586,1789559660.3513668,178.60817909240723,private:getpermissions,200,15385.642766952515,ok
1789559690.0926297,1789559690.1857939,93.16420555114746,public:getticker,200,45269.678354263306,unchanged
1789559690.185824,1789559690.2353961,49.57222938537598,private:getpermissions,200,45269.678354263306,unchanged
1789559720.093508,1789559720.1504617,56.95366859436035,public:getticker,200,14629.07099723816,ok
1789559720.1504803,1789559720.2120512,61.57088279724121,private:getpermissions,200,14629.07099723816,ok
1789559750.0943227,1789559750.2126036,118.28088760375977,public:getticker,200,44706.21562004089,unchanged
1789559750.2126224,1789559750.289254,76.63154602050781,private:getpermissions,200,44706.21562004089,unchanged
1789559780.0949304,1789559780.2388532,143.9228057861328,public:getticker,200,15057.22951889038,ok
1789559780.2388728,1789559780.3574758,118.60299110412598,private:getpermissions,200,15057.22951889038,ok
1789559810.0952659,1789559810.154482,59.21602249145508,public:getticker,200,44951.011657714844,unchanged
1789559810.154499,1789559810.2512593,96.76027297973633,private:getpermissions,200,44951.011657714844,unchanged
1789559840.096325,1789559840.135285,38.95998001098633,public:getticker,200,14803.635835647583,ok
1789559840.1353042,1789559840.20772,72.41582870483398,private:getpermissions,200,14803.635835647583,ok
1789559870.0966341,1789559870.127114,30.479907989501953,public:getticker,200,44772.16458320618,unchanged
1789559870.1271334,1789559870.176241,49.10755157470703,private:getpermissions,200,44772.16458320618,unchanged
1789559900.0976243,1789559900.1483834,50.759077072143555,public:getticker,200,14602.355003356934,ok
1789559900.1484072,1789559900.2022924,53.88522148132324,private:getpermissions,200,14602.355003356934,ok
1789559930.0987422,1789559930.1417365,42.99426078796387,public:getticker,200,44605.865716934204,unchanged
1789559930.1417544,1789559930.2058105,64.0561580657959,private:getpermissions,200,44605.865716934204,unchanged
1789559960.0991242,1789559960.141721,42.59681701660156,public:getticker,200,14579.818964004517,ok
1789559960.1417456,1789559960.20218,60.43434143066406,private:getpermissions,200,14579.818964004517,ok
1789559990.1000571,1789559990.158825,58.76779556274414,public:getticker,200,44592.22054481506,unchanged
1789559990.1588416,1789559990.2145782,55.736541748046875,private:getpermissions,200,44592.22054481506,unchanged
1789560020.1010938,1789560020.1555934,54.49962615966797,public:getticker,200,14185.936450958252,ok
1789560020.1556113,1789560020.216444,60.83273887634277,private:getpermissions,200,14185.936450958252,ok
1789560050.1020515,1789560050.1467328,44.68131065368652,public:getticker,200,44172.68919944763,unchanged
1789560050.146753,1789560050.2031944,56.441307067871094,private:getpermissions,200,44172.68919944763,unchanged
1789560080.1023848,1789560080.14774,45.35508155822754,public:getticker,200,14556.809186935425,ok
1789560080.1477573,1789560080.212104,64.3467903137207,private:getpermissions,200,14556.809186935425,ok
1789560110.1033304,1789560110.1538515,50.521135330200195,public:getticker,200,44551.573038101196,unchanged
1789560110.1538715,1789560110.2068765,53.00498008728027,private:getpermissions,200,44551.573038101196,unchanged
1789560140.103601,1789560140.1456923,42.09136962890625,public:getticker,200,14194.213390350342,ok
1789560140.1457102,1789560140.2024145,56.70428276062012,private:getpermissions,200,14194.213390350342,ok
1789560170.1046405,1789560170.1533906,48.75016212463379,public:getticker,200,44209.41257476807,unchanged
1789560170.153408,1789560170.217614,64.20588493347168,private:getpermissions,200,44209.41257476807,unchanged
1789560200.1050491,1789560200.149834,44.7847843170166,public:getticker,200,13961.79747581482,ok
1789560200.1498635,1789560200.2369215,87.05806732177734,private:getpermissions,200,13961.79747581482,ok
1789560230.1058383,1789560230.1474438,41.605472564697266,public:getticker,200,43923.663854599,unchanged
1789560230.1474586,1789560230.1988,51.34153366088867,private:getpermissions,200,43923.663854599,unchanged
1789560260.1067955,1789560260.1862895,79.49399948120117,public:getticker,200,12372.102737426758,ok
1789560260.186313,1789560260.2457602,59.447288513183594,private:getpermissions,200,12372.102737426758,ok
1789560290.1074286,1789560290.1506674,43.23887825012207,public:getticker,200,42322.66592979431,unchanged
1789560290.150686,1789560290.1963253,45.6392765045166,private:getpermissions,200,42322.66592979431,unchanged
1789560320.1086957,1789560320.1793547,70.65892219543457,public:getticker,200,12249.508380889893,ok
1789560320.1793716,1789560320.2391703,59.7987174987793,private:getpermissions,200,12249.508380889893,ok
1789560350.1093154,1789560350.1476905,38.375139236450195,public:getticker,200,42222.14460372925,unchanged
1789560350.1477056,1789560350.2118068,64.1012191772461,private:getpermissions,200,42222.14460372925,unchanged
1789560380.1098962,1789560380.1515281,41.63193702697754,public:getticker,200,12426.010131835938,ok
1789560380.1515505,1789560380.2118747,60.32419204711914,private:getpermissions,200,12426.010131835938,ok
1789560410.1109836,1789560410.1508431,39.85953330993652,public:getticker,200,42432.54232406616,unchanged
1789560410.1508613,1789560410.218417,67.55566596984863,private:getpermissions,200,42432.54232406616,unchanged
1789560440.1116562,1789560440.1556404,43.984174728393555,public:getticker,200,12188.324928283691,ok
1789560440.1556587,1789560440.2397563,84.09762382507324,private:getpermissions,200,12188.324928283691,ok
1789560470.1119578,1789560470.1553557,43.39790344238281,public:getticker,200,42171.7004776001,unchanged
1789560470.155373,1789560470.2231317,67.75856018066406,private:getpermissions,200,42171.7004776001,unchanged
1789560500.1126492,1789560500.1776838,65.03462791442871,public:getticker,200,11720.61562538147,ok
1789560500.1777034,1789560500.2379024,60.19902229309082,private:getpermissions,200,11720.61562538147,ok
1789560530.1129022,1789560530.1588056,45.90344429016113,public:getticker,200,41723.806381225586,unchanged
1789560530.1588213,1789560530.2410922,82.27086067199707,private:getpermissions,200,41723.806381225586,unchanged
1789560560.1133137,1789560560.2224689,109.15517807006836,public:getticker,200,11498.849630355835,ok
1789560560.222486,1789560560.3004363,77.95023918151855,private:getpermissions,200,11498.849630355835,ok
1789560590.1137054,1789560590.1624298,48.72441291809082,public:getticker,200,41426.75447463989,unchanged
1789560590.162448,1789560590.2283406,65.89269638061523,private:getpermissions,200,41426.75447463989,unchanged
1789560620.1449652,1789560620.1886594,43.694257736206055,public:getticker,200,11301.396131515503,ok
1789560620.188675,1789560620.2362533,47.57833480834961,private:getpermissions,200,11301.396131515503,ok
1789560650.145536,1789560650.1984985,52.962541580200195,public:getticker,200,41322.01886177063,unchanged
1789560650.1985157,1789560650.256875,58.359384536743164,private:getpermissions,200,41322.01886177063,unchanged
1789560680.1460996,1789560680.1699696,23.869991302490234,public:getticker,200,7324.718475341797,ok
1789560680.1699858,1789560680.2246258,54.64005470275879,private:getpermissions,200,7324.718475341797,ok
1789560710.146466,1789560710.1982467,51.78070068359375,public:getticker,200,37361.854791641235,unchanged
1789560710.1982656,1789560710.2617626,63.497066497802734,private:getpermissions,200,37361.854791641235,unchanged
1789560740.1470191,1789560740.222266,75.24681091308594,public:getticker,200,7234.291553497314,ok
1789560740.222295,1789560740.2944458,72.15070724487305,private:getpermissions,200,7234.291553497314,ok
1789560770.1479542,1789560770.2203813,72.42703437805176,public:getticker,200,37215.57307243347,unchanged
1789560770.2204056,1789560770.2757282,55.32264709472656,private:getpermissions,200,37215.57307243347,unchanged
1789560800.1480124,1789560800.20066,52.64759063720703,public:getticker,200,6750.738859176636,ok
1789560800.200677,1789560800.2503731,49.69620704650879,private:getpermissions,200,6750.738859176636,ok
1789560830.149038,1789560830.1893609,40.32278060913086,public:getticker,200,36750.224351882935,unchanged
1789560830.1893766,1789560830.2498584,60.48178672790527,private:getpermissions,200,36750.224351882935,unchanged
1789560860.1492734,1789560860.1968515,47.57809638977051,public:getticker,200,6378.01718711853,ok
1789560860.1968691,1789560860.2552826,58.41350555419922,private:getpermissions,200,6378.01718711853,ok
1789560890.1495533,1789560890.3043537,154.8004150390625,public:getticker,200,36485.228061676025,unchanged
1789560890.3043728,1789560890.3624935,58.1207275390625,private:getpermissions,200,36485.228061676025,unchanged
1789560920.1498232,1789560920.2487178,98.89459609985352,public:getticker,200,18735.552072525024,ok
1789560920.2487354,1789560920.3146122,65.87672233581543,private:getpermissions,200,18735.552072525024,ok
1789560950.1509929,1789560950.2053647,54.37183380126953,public:getticker,200,48672.27578163147,unchanged
1789560950.2053847,1789560950.251336,45.95136642456055,private:getpermissions,200,48672.27578163147,unchanged
1789560980.1517878,1789560980.1723304,20.542621612548828,public:getticker,200,78635.52498817444,unchanged
1789560980.1723485,1789560980.2145846,42.2360897064209,private:getpermissions,200,78635.52498817444,unchanged
1789561010.1521883,1789561010.2290745,76.88617706298828,public:getticker,200,,no_ticker_seen
1789561010.2290926,1789561010.3233669,94.27428245544434,private:getpermissions,200,,no_ticker_seen
1789561040.1532133,1789561040.1984618,45.24850845336914,public:getticker,200,,unchanged
1789561040.1984823,1789561040.2569103,58.428049087524414,private:getpermissions,200,,unchanged
1789561070.1541667,1789561070.1765292,22.362470626831055,public:getticker,200,29937.352180480957,ok
1789561070.1765487,1789561070.3343866,157.8378677368164,private:getpermissions,200,29937.352180480957,ok
1789561100.1545427,1789561100.2007763,46.2336540222168,public:getticker,200,59860.809087753296,unchanged
1789561100.2008028,1789561100.2578444,57.04164505004883,private:getpermissions,200,59860.809087753296,unchanged
1789561130.1557438,1789561130.185647,29.903173446655273,public:getticker,200,29997.538089752197,ok
1789561130.185677,1789561130.2703452,84.66815948486328,private:getpermissions,200,29997.538089752197,ok
1789561160.1568203,1789561160.319865,163.04469108581543,public:getticker,200,60128.64828109741,unchanged
1789561160.319922,1789561160.401456,81.53414726257324,private:getpermissions,200,60128.64828109741,unchanged
1789561190.1573398,1789561190.1958838,38.5439395904541,public:getticker,200,29643.02396774292,ok
1789561190.1959016,1789561190.2480993,52.19769477844238,private:getpermissions,200,29643.02396774292,ok
1789561220.1575608,1789561220.203566,46.0052490234375,public:getticker,200,59676.45859718323,unchanged
1789561220.203584,1789561220.2815337,77.94976234436035,private:getpermissions,200,59676.45859718323,unchanged
1789561250.157825,1789561250.2080386,50.21357536315918,public:getticker,200,29713.46426010132,ok
1789561250.208057,1789561250.2749646,66.90764427185059,private:getpermissions,200,29713.46426010132,ok
1789561280.159178,1789561280.2197776,60.599565505981445,public:getticker,200,59736.133337020874,unchanged
1789561280.2197964,1789561280.2976332,77.83675193786621,private:getpermissions,200,59736.133337020874,unchanged
1789561310.1595588,1789561310.2047467,45.187950134277344,public:getticker,200,29609.849214553833,ok
1789561310.2047646,1789561310.2503412,45.57657241821289,private:getpermissions,200,29609.849214553833,ok
1789561340.160176,1789561340.2131014,52.92534828186035,public:getticker,200,59630.85198402405,unchanged
1789561340.2131176,1789561340.2713435,58.22587013244629,private:getpermissions,200,59630.85198402405,unchanged
1789561370.1609318,1789561370.2131095,52.17766761779785,public:getticker,200,29179.86273765564,ok
1789561370.2131274,1789561370.292863,79.73551750183105,private:getpermissions,200,29179.86273765564,ok
1789561400.1612747,1789561400.2329466,71.67196273803711,public:getticker,200,59171.29731178284,unchanged
1789561400.2329705,1789561400.2843077,51.337242126464844,private:getpermissions,200,59171.29731178284,unchanged
1789561430.1622703,1789561430.2078683,45.59803009033203,public:getticker,200,29534.223556518555,ok
1789561430.2078881,1789561430.2493658,41.47768020629883,private:getpermissions,200,29534.223556518555,ok
1789561460.1630177,1789561460.2667358,103.71804237365723,public:getticker,200,59610.111474990845,unchanged
1789561460.266757,1789561460.3252537,58.496713638305664,private:getpermissions,200,59610.111474990845,unchanged
1789561490.1638696,1789561490.2110782,47.208547592163086,public:getticker,200,29252.01916694641,ok
1789561490.2110956,1789561490.2802198,69.12422180175781,private:getpermissions,200,29252.01916694641,ok
1789561520.164178,1789561520.212488,48.310041427612305,public:getticker,200,59245.66960334778,unchanged
1789561520.2125044,1789561520.2738714,61.367034912109375,private:getpermissions,200,59245.66960334778,unchanged
1789561550.164426,1789561550.2322304,67.80433654785156,public:getticker,200,29317.29292869568,ok
1789561550.232249,1789561550.3155887,83.33969116210938,private:getpermissions,200,29317.29292869568,ok
1789561580.1653857,1789561580.240223,74.83720779418945,public:getticker,200,59341.32504463196,unchanged
1789561580.2402406,1789561580.3396204,99.3797779083252,private:getpermissions,200,59341.32504463196,unchanged
1789561610.165638,1789561610.2092533,43.61534118652344,public:getticker,200,29154.074907302856,ok
1789561610.2092695,1789561610.2567754,47.505855560302734,private:getpermissions,200,29154.074907302856,ok
1789561640.165895,1789561640.2037394,37.84441947937012,public:getticker,200,59178.33971977234,unchanged
1789561640.2037563,1789561640.2810376,77.28123664855957,private:getpermissions,200,59178.33971977234,unchanged
1789561670.1663592,1789561670.2947948,128.43561172485352,public:getticker,200,30160.204887390137,ok
1789561670.2948108,1789561670.3698015,74.99074935913086,private:getpermissions,200,30160.204887390137,ok
1789561700.1666062,1789561700.200881,34.27481651306152,public:getticker,200,60135.62202453613,unchanged
1789561700.200897,1789561700.3452175,144.32048797607422,private:getpermissions,200,60135.62202453613,unchanged
1789561730.1668868,1789561730.1880786,21.191835403442383,public:getticker,200,23605.844974517822,ok
1789561730.188094,1789561730.2466571,58.563232421875,private:getpermissions,200,23605.844974517822,ok
1789561760.1671894,1789561760.1873002,20.1108455657959,public:getticker,200,53599.578857421875,unchanged
1789561760.1873147,1789561760.2403903,53.075551986694336,private:getpermissions,200,53599.578857421875,unchanged
1789561790.167472,1789561790.2188706,51.39875411987305,public:getticker,200,23356.437921524048,ok
1789561790.2189114,1789561790.2798667,60.95528602600098,private:getpermissions,200,23356.437921524048,ok
1789561820.1677597,1789561820.222568,54.80837821960449,public:getticker,200,53362.08128929138,unchanged
1789561820.2225833,1789561820.2855015,62.91818618774414,private:getpermissions,200,53362.08128929138,unchanged
1789561850.1680357,1789561850.1893873,21.35157585144043,public:getticker,200,23193.73106956482,ok
1789561850.1894028,1789561850.2586272,69.22435760498047,private:getpermissions,200,23193.73106956482,ok
1789561880.1686344,1789561880.1954367,26.80230140686035,public:getticker,200,53223.90604019165,unchanged
1789561880.1954536,1789561880.2888021,93.34850311279297,private:getpermissions,200,53223.90604019165,unchanged
1789561910.1690953,1789561910.1915708,22.475481033325195,public:getticker,200,23428.736448287964,ok
1789561910.1915913,1789561910.2501225,58.53128433227539,private:getpermissions,200,23428.736448287964,ok
1789561940.1697986,1789561940.2305472,60.74857711791992,public:getticker,200,53467.46873855591,unchanged
1789561940.2305667,1789561940.288816,58.24923515319824,private:getpermissions,200,53467.46873855591,unchanged
1789561970.170974,1789561970.2561495,85.1755142211914,public:getticker,200,23263.09561729431,ok
1789561970.256167,1789561970.3521032,95.93629837036133,private:getpermissions,200,23263.09561729431,ok
1789562000.1722012,1789562000.2043118,32.11069107055664,public:getticker,200,53168.38502883911,unchanged
1789562000.2043288,1789562000.257393,53.06410789489746,private:getpermissions,200,53168.38502883911,unchanged
1789562030.173405,1789562030.2853055,111.90056800842285,public:getticker,200,23011.398553848267,ok
1789562030.2853224,1789562030.3862872,100.96478462219238,private:getpermissions,200,23011.398553848267,ok
1789562060.1738296,1789562060.2126663,38.83671760559082,public:getticker,200,52892.87281036377,unchanged
1789562060.2126837,1789562060.267761,55.077314376831055,private:getpermissions,200,52892.87281036377,unchanged
1789562090.1749234,1789562090.2293494,54.425954818725586,public:getticker,200,23126.47581100464,ok
1789562090.2293653,1789562090.2942076,64.84222412109375,private:getpermissions,200,23126.47581100464,ok
1789562120.1754217,1789562120.2628746,87.45288848876953,public:getticker,200,53143.33081245422,unchanged
1789562120.2629032,1789562120.3110616,48.15840721130371,private:getpermissions,200,53143.33081245422,unchanged
1789562150.176266,1789562150.20775,31.484127044677734,public:getticker,200,22773.897647857666,ok
1789562150.2077658,1789562150.2610235,53.25770378112793,private:getpermissions,200,22773.897647857666,ok
1789562180.1765168,1789562180.2077556,31.238794326782227,public:getticker,200,52803.781270980835,unchanged
1789562180.2077732,1789562180.2909074,83.13417434692383,private:getpermissions,200,52803.781270980835,unchanged
1789562210.1769898,1789562210.205052,28.062105178833008,public:getticker,200,22414.194583892822,ok
1789562210.2051172,1789562210.2638133,58.69603157043457,private:getpermissions,200,22414.194583892822,ok
1789562240.1776383,1789562240.2055337,27.895450592041016,public:getticker,200,52439.44072723389,unchanged
1789562240.20557,1789562240.2890596,83.48965644836426,private:getpermissions,200,52439.44072723389,unchanged
1789562270.1777017,1789562270.2513142,73.61245155334473,public:getticker,200,22537.746906280518,ok
1789562270.2513323,1789562270.3042524,52.92010307312012,private:getpermissions,200,22537.746906280518,ok
1789562300.1779654,1789562300.2434845,65.51909446716309,public:getticker,200,52539.34693336487,unchanged
1789562300.2435226,1789562300.3058522,62.32953071594238,private:getpermissions,200,52539.34693336487,unchanged
1789562330.1786165,1789562330.2216232,43.00665855407715,public:getticker,200,22378.448009490967,ok
1789562330.2216406,1789562330.2720978,50.45723915100098,private:getpermissions,200,22378.448009490967,ok
1789562360.17887,1789562360.2006767,21.806716918945312,public:getticker,200,52391.634702682495,unchanged
1789562360.200693,1789562360.2852838,84.59091186523438,private:getpermissions,200,52391.634702682495,unchanged
1789562390.179278,1789562390.204793,25.515079498291016,public:getticker,200,22412.8520488739,ok
1789562390.2048087,1789562390.3811462,176.33748054504395,private:getpermissions,200,22412.8520488739,ok
1789562420.1795428,1789562420.2239168,44.37398910522461,public:getticker,200,52312.72029876709,unchanged
1789562420.2239463,1789562420.2810163,57.070016860961914,private:getpermissions,200,52312.72029876709,unchanged
1789562450.1798286,1789562450.23262,52.79135704040527,public:getticker,200,21106.634855270386,ok
1789562450.2326434,1789562450.2896957,57.0523738861084,private:getpermissions,200,21106.634855270386,ok
1789562480.1809113,1789562480.2255378,44.626474380493164,public:getticker,200,51200.3173828125,unchanged
1789562480.22557,1789562480.3833787,157.80878067016602,private:getpermissions,200,51200.3173828125,unchanged
1789562510.1819158,1789562510.2289162,47.00040817260742,public:getticker,200,21422.243118286133,ok
1789562510.2289336,1789562510.2909117,61.97810173034668,private:getpermissions,200,21422.243118286133,ok
1789562540.1826582,1789562540.2069116,24.253368377685547,public:getticker,200,51443.82691383362,unchanged
1789562540.2069292,1789562540.312495,105.56578636169434,private:getpermissions,200,51443.82691383362,unchanged
1789562570.182941,1789562570.2090719,26.13091468811035,public:getticker,200,21022.83215522766,ok
1789562570.209089,1789562570.2741704,65.08135795593262,private:getpermissions,200,21022.83215522766,ok
1789562600.1832232,1789562600.2699714,86.74812316894531,public:getticker,200,51084.84363555908,unchanged
1789562600.2699907,1789562600.3361804,66.18976593017578,private:getpermissions,200,51084.84363555908,unchanged
1789562630.1838005,1789562630.2033215,19.520998001098633,public:getticker,200,21044.217824935913,ok
1789562630.2033377,1789562630.2553508,52.01315879821777,private:getpermissions,200,21044.217824935913,ok
1789562660.1848187,1789562660.2064621,21.643400192260742,public:getticker,200,51056.21266365051,unchanged
1789562660.2064779,1789562660.2673435,60.86564064025879,private:getpermissions,200,51056.21266365051,unchanged
1789562690.1850808,1789562690.2186618,33.58101844787598,public:getticker,200,20463.928937911987,ok
1789562690.2186782,1789562690.2716773,52.999019622802734,private:getpermissions,200,20463.928937911987,ok
1789562720.1857767,1789562720.2255976,39.82090950012207,public:getticker,200,50482.71036148071,unchanged
1789562720.2256145,1789562720.2904582,64.84365463256836,private:getpermissions,200,50482.71036148071,unchanged
1789562750.186025,1789562750.233508,47.483205795288086,public:getticker,200,20784.39998626709,ok
1789562750.2335231,1789562750.2954001,61.87701225280762,private:getpermissions,200,20784.39998626709,ok
1789562780.1863194,1789562780.2192497,32.93037414550781,public:getticker,200,50761.98649406433,unchanged
1789562780.2192652,1789562780.2729907,53.725481033325195,private:getpermissions,200,50761.98649406433,unchanged
1789562810.1865377,1789562810.2620935,75.55580139160156,public:getticker,200,20611.72580718994,ok
1789562810.2621098,1789562810.315781,53.67136001586914,private:getpermissions,200,20611.72580718994,ok
1789562840.187517,1789562840.277135,89.61796760559082,public:getticker,200,50637.481927871704,unchanged
1789562840.2771513,1789562840.3415372,64.38589096069336,private:getpermissions,200,50637.481927871704,unchanged
1789562870.1882327,1789562870.214212,25.979280471801758,public:getticker,200,19770.33495903015,ok
1789562870.2142303,1789562870.271825,57.59477615356445,private:getpermissions,200,19770.33495903015,ok
1789562900.1885223,1789562900.2269945,38.47217559814453,public:getticker,200,49775.72989463806,unchanged
1789562900.227011,1789562900.2772186,50.20761489868164,private:getpermissions,200,49775.72989463806,unchanged
1789562930.1898375,1789562930.2534359,63.5983943939209,public:getticker,200,19816.63966178894,ok
1789562930.2534518,1789562930.3855743,132.12251663208008,private:getpermissions,200,19816.63966178894,ok
1789562960.190553,1789562960.2185314,27.97842025756836,public:getticker,200,49703.171730041504,unchanged
1789562960.2185469,1789562960.27211,53.56311798095703,private:getpermissions,200,49703.171730041504,unchanged
1789562990.190972,1789562990.2983146,107.34248161315918,public:getticker,200,19772.65977859497,ok
1789562990.2983294,1789562990.3557365,57.40714073181152,private:getpermissions,200,19772.65977859497,ok
1789563020.1914723,1789563020.2311618,39.68954086303711,public:getticker,200,49738.404750823975,unchanged
1789563020.2311878,1789563020.3214812,90.29340744018555,private:getpermissions,200,49738.404750823975,unchanged
1789563050.1920712,1789563050.242889,50.81772804260254,public:getticker,200,18978.764057159424,ok
1789563050.2429037,1789563050.3034034,60.49966812133789,private:getpermissions,200,18978.764057159424,ok
1789563080.1924038,1789563080.25935,66.94626808166504,public:getticker,200,49022.62759208679,unchanged
1789563080.259367,1789563080.3472667,87.89968490600586,private:getpermissions,200,49022.62759208679,unchanged
1789563110.1929257,1789563110.232756,39.83020782470703,public:getticker,200,18415.66514968872,ok
1789563110.2327754,1789563110.288019,55.243492126464844,private:getpermissions,200,18415.66514968872,ok
1789563140.1933792,1789563140.215685,22.305727005004883,public:getticker,200,48403.65195274353,unchanged
1789563140.2157023,1789563140.2760062,60.30392646789551,private:getpermissions,200,48403.65195274353,unchanged
1789563170.1946092,1789563170.249155,54.54587936401367,public:getticker,200,18142.77195930481,ok
1789563170.249171,1789563170.2973597,48.18868637084961,private:getpermissions,200,18142.77195930481,ok
1789563200.1957974,1789563200.2395816,43.784141540527344,public:getticker,200,48129.64487075806,unchanged
1789563200.239597,1789563200.284232,44.63481903076172,private:getpermissions,200,48129.64487075806,unchanged
1789563230.1971095,1789563230.242013,44.90351676940918,public:getticker,200,16817.309379577637,ok
1789563230.2420294,1789563230.3079607,65.93132019042969,private:getpermissions,200,16817.309379577637,ok
1789563260.19749,1789563260.2668028,69.31281089782715,public:getticker,200,46834.34963226318,unchanged
1789563260.2668238,1789563260.3250003,58.176517486572266,private:getpermissions,200,46834.34963226318,unchanged
1789563290.1981878,1789563290.2233598,25.171995162963867,public:getticker,200,15508.699893951416,ok
1789563290.2233768,1789563290.2936027,70.22595405578613,private:getpermissions,200,15508.699893951416,ok
1789563320.1984482,1789563320.2435682,45.1200008392334,public:getticker,200,45521.56758308411,unchanged
1789563320.2435973,1789563320.3064692,62.87193298339844,private:getpermissions,200,45521.56758308411,unchanged
1789563350.198715,1789563350.2206812,21.966218948364258,public:getticker,200,14670.246601104736,ok
1789563350.2206974,1789563350.2717388,51.041364669799805,private:getpermissions,200,14670.246601104736,ok
1789563380.198993,1789563380.3562772,157.28425979614258,public:getticker,200,44803.56431007385,unchanged
1789563380.3562963,1789563380.405057,48.76065254211426,private:getpermissions,200,44803.56431007385,unchanged
1789563410.199237,1789563410.24215,42.912960052490234,public:getticker,200,14625.937223434448,ok
1789563410.2421691,1789563410.2985735,56.40435218811035,private:getpermissions,200,14625.937223434448,ok
1789563440.1995018,1789563440.253947,54.44526672363281,public:getticker,200,44626.68967247009,unchanged
1789563440.253963,1789563440.2993271,45.3641414642334,private:getpermissions,200,44626.68967247009,unchanged
1789563470.1997757,1789563470.244921,45.145273208618164,public:getticker,200,14240.95892906189,ok
1789563470.2449393,1789563470.311045,66.10560417175293,private:getpermissions,200,14240.95892906189,ok
1789563500.2007408,1789563500.2417428,41.00203514099121,public:getticker,200,44217.27418899536,unchanged
1789563500.241759,1789563500.2873602,45.60112953186035,private:getpermissions,200,44217.27418899536,unchanged
1789563530.2009692,1789563530.2217083,20.739078521728516,public:getticker,200,13281.614303588867,ok
1789563530.2217238,1789563530.2822888,60.56499481201172,private:getpermissions,200,13281.614303588867,ok
1789563560.2012393,1789563560.3764963,175.25696754455566,public:getticker,200,43470.90435028076,unchanged
1789563560.376513,1789563560.4715786,95.06559371948242,private:getpermissions,200,43470.90435028076,unchanged
1789563590.2017572,1789563590.2521825,50.42529106140137,public:getticker,200,13277.378797531128,ok
1789563590.2521982,1789563590.3140175,61.81931495666504,private:getpermissions,200,13277.378797531128,ok
1789563620.2024617,1789563620.2638757,61.41400337219238,public:getticker,200,43287.82534599304,unchanged
1789563620.2638948,1789563620.3244636,60.568809509277344,private:getpermissions,200,43287.82534599304,unchanged
1789563650.2034292,1789563650.2271025,23.673295974731445,public:getticker,200,13160.792589187622,ok
1789563650.2271202,1789563650.3023574,75.23727416992188,private:getpermissions,200,13160.792589187622,ok
1789563680.203716,1789563680.2524333,48.71726036071777,public:getticker,200,43618.31831932068,unchanged
1789563680.2524493,1789563680.7598763,507.4269771575928,private:getpermissions,200,43618.31831932068,unchanged
1789563710.2042165,1789563710.252056,47.83940315246582,public:getticker,200,13393.259763717651,ok
1789563710.2520723,1789563710.3219533,69.88096237182617,private:getpermissions,200,13393.259763717651,ok
1789563740.204487,1789563740.354503,150.01583099365234,public:getticker,200,43482.65838623047,unchanged
1789563740.3545184,1789563740.4113483,56.82992935180664,private:getpermissions,200,43482.65838623047,unchanged
1789563770.204868,1789563770.2280777,23.209571838378906,public:getticker,200,12946.634769439697,ok
1789563770.2280936,1789563770.301184,73.0903148651123,private:getpermissions,200,12946.634769439697,ok
1789563800.2059135,1789563800.2730284,67.11483001708984,public:getticker,200,43005.157709121704,unchanged
1789563800.2730465,1789563800.359707,86.66062355041504,private:getpermissions,200,43005.157709121704,unchanged
1789563830.2067258,1789563830.2888136,82.08775520324707,public:getticker,200,12763.72504234314,ok
1789563830.2888322,1789563830.3671188,78.28664779663086,private:getpermissions,200,12763.72504234314,ok
1789563860.207857,1789563860.4569964,249.13954734802246,public:getticker,200,42969.48480606079,unchanged
1789563860.4570158,1789563860.572878,115.86213111877441,private:getpermissions,200,42969.48480606079,unchanged
1789563890.208328,1789563890.2303064,21.978378295898438,public:getticker,200,12834.331750869751,ok
1789563890.2303216,1789563890.286652,56.33044242858887,private:getpermissions,200,12834.331750869751,ok
1789563920.208695,1789563920.2609422,52.24728584289551,public:getticker,200,42870.73993682861,unchanged
1789563920.2609594,1789563920.3230612,62.10184097290039,private:getpermissions,200,42870.73993682861,unchanged
1789563950.2093527,1789563950.276047,66.69425964355469,public:getticker,200,12846.314907073975,ok
1789563950.2760632,1789563950.397169,121.10590934753418,private:getpermissions,200,12846.314907073975,ok
1789563980.2096205,1789563980.563163,353.5425662994385,public:getticker,200,43084.421157836914,unchanged
1789563980.5631804,1789563980.6352754,72.09491729736328,private:getpermissions,200,43084.421157836914,unchanged
1789564010.209866,1789564010.2550387,45.172691345214844,public:getticker,200,11631.62636756897,ok
1789564010.2550557,1789564010.3098247,54.769039154052734,private:getpermissions,200,11631.62636756897,ok
1789564040.2108207,1789564040.275418,64.59736824035645,public:getticker,200,41667.02914237976,unchanged
1789564040.2754452,1789564040.345227,69.78178024291992,private:getpermissions,200,41667.02914237976,unchanged
1789564070.2110336,1789564070.2552688,44.2352294921875,public:getticker,200,11826.043367385864,ok
1789564070.255285,1789564070.3176897,62.404632568359375,private:getpermissions,200,11826.043367385864,ok
1789564100.2113152,1789564100.2633536,52.03843116760254,public:getticker,200,41822.45182991028,unchanged
1789564100.2633696,1789564100.3140988,50.72927474975586,private:getpermissions,200,41822.45182991028,unchanged
