kind,day,cascade_id,side,direction,start_ms,end_ms,time_ms,profile_ts_ms,bundle_width_ms,bundle_n_events_dedup,bundle_total_qty_accum,bundle_total_notional,p_liq,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,node_up_bp,node_dn_bp,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered,anchor_ts_ms,anchor_price,anchor_before_ts_ms,anchor_before_price,anchor_lag_ms,anchor_price_diff_bp,p_tgt_back_vwap,p_tgt_back_node,p_tgt_fwd_node,p_tgt_node_up,p_tgt_node_dn,bp_1m,bp_1m_reactdir,bp_1m_abs,bp_5m,bp_5m_reactdir,bp_5m_abs,bp_15m,bp_15m_reactdir,bp_15m_abs,bp_30m,bp_30m_reactdir,bp_30m_abs,bp_60m,bp_60m_reactdir,bp_60m_abs,bp_240m,bp_240m_reactdir,bp_240m_abs,mfe_1m_reactdir,mae_1m_reactdir,mfe_5m_reactdir,mae_5m_reactdir,mfe_15m_reactdir,mae_15m_reactdir,mfe_30m_reactdir,mae_30m_reactdir,mfe_60m_reactdir,mae_60m_reactdir,mfe_240m_reactdir,mae_240m_reactdir,reach_back_vwap_sec,reach_back_vwap_1m,reach_back_vwap_5m,reach_back_vwap_15m,reach_back_vwap_30m,reach_back_vwap_60m,reach_back_vwap_240m,reach_back_node_sec,reach_back_node_1m,reach_back_node_5m,reach_back_node_15m,reach_back_node_30m,reach_back_node_60m,reach_back_node_240m,reach_fwd_node_sec,reach_fwd_node_1m,reach_fwd_node_5m,reach_fwd_node_15m,reach_fwd_node_30m,reach_fwd_node_60m,reach_fwd_node_240m,reach_node_up_sec,reach_node_up_1m,reach_node_up_5m,reach_node_up_15m,reach_node_up_30m,reach_node_up_60m,reach_node_up_240m,reach_node_dn_sec,reach_node_dn_1m,reach_node_dn_5m,reach_node_dn_15m,reach_node_dn_30m,reach_node_dn_60m,reach_node_dn_240m,doi_post_1m,doi_post_1m_n,doi_post_5m,doi_post_5m_n,doi_post_15m,doi_post_15m_n,doi_post_30m,doi_post_30m_n,doi_post_60m,doi_post_60m_n,doi_post_240m,doi_post_240m_n,bf_bp_1m,bf_bp_1m_reactdir,bf_bp_5m,bf_bp_5m_reactdir,bf_bp_15m,bf_bp_15m_reactdir,bf_bp_30m,bf_bp_30m_reactdir,bf_bp_60m,bf_bp_60m_reactdir,bf_bp_240m,bf_bp_240m_reactdir,doi_pre_1h,doi_pre_1h_n,doi_pre_4h,doi_pre_4h_n,doi_in,doi_in_n,m_ts_ms,m_count_long_short_ratio,m_sum_toptrader_long_short_ratio,m_sum_taker_long_short_vol_ratio,bf_anchor_ts_ms,bf_anchor_close,bf_xcorr_best_lag_min,bf_xcorr_best_r,bf_xcorr_n
control_uniform,2024-02-19,control_uniform_2024-02-19_00024,,none,1708375761333,1708375761333,1708375761333,1708375761333,,,,,51927.9,51927.9,38.8889,34.6486,-45.2685,0.035447,53.9855,18,17765357.0,34.64861286373665,,62.8048,64.7827,,,15.0,128.0,1099067.0,,,,,,,,,,1,1708375761532,51928.0,1708375756541,51927.9,199,0.0193,52208.2354,52107.8229,,52107.823,,-1.0592,-1.0592,1.0592,-8.7621,-8.7621,8.7621,-18.7182,-18.7182,18.7182,-5.3921,-5.3921,5.3921,-22.1653,-22.1653,22.1653,-36.9743,-36.9743,36.9743,0.0,-1.5406,1.0784,-8.7621,1.0784,-23.1667,1.1362,-23.1667,1.1362,-36.9743,41.0568,-78.7629,,0,0,0,0,0,0,4880.663,0,0,0,0,0,1,,,,,,,,4880.663,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,2294.0,1,2294.0,1,3120.0,3,10630.0,6,35038.0,12,82125.0,48,,,,,,,,,,,,,28769.0,12,-72259.0,48,,0,1708375500000,,,2.18752502,1708375740000,,6.0,0.5186,8
control_uniform,2024-02-19,control_uniform_2024-02-19_00025,,none,1708359994049,1708359994049,1708359994049,1708359994049,,,,,52134.2,52134.2,94.7368,4.9355,85.2557,0.125593,16.3328,19,15765398.0,4.935492126680761,,26.6262,24.9554,,,17.0,120.0,1017639.0,,,,,,,,,,1,1708359994244,52134.2,1708359993526,52134.2,195,0.0,52219.3497,52159.9308,,52159.9308,,-2.9156,-2.9156,2.9156,-3.1265,-3.1265,3.1265,17.3399,17.3399,17.3399,-36.1375,-36.1375,36.1375,-30.7284,-30.7284,30.7284,-38.3817,-38.3817,38.3817,0.0192,-2.9156,1.0166,-4.2582,22.116,-6.56,25.185,-56.2203,25.185,-82.326,25.185,-82.326,852.519,0,0,1,1,1,1,676.964,0,0,1,1,1,1,,,,,,,,676.964,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,0,-1367.0,1,-13239.0,3,-60745.0,6,-109578.0,12,-116352.0,48,,,,,,,,,,,,,-931.0,12,-242054.0,48,,0,1708359900000,,,0.47092363,1708359960000,,4.0,0.6502,7
control_uniform,2024-02-19,control_uniform_2024-02-19_00026,,none,1708382231819,1708382231819,1708382231819,1708382231819,,,,,51977.7,51977.7,33.3333,25.0344,-54.8062,0.038232,41.0457,18,17765039.0,25.034384051754394,,50.0767,55.1396,,,16.0,134.0,1134425.0,,,,,,,,,,1,1708382232647,51977.7,1708382231136,51977.7,828,0.0,52191.0461,52107.8231,,52107.823,,-5.6947,-5.6947,5.6947,7.1762,7.1762,7.1762,4.7136,4.7136,4.7136,5.8487,5.8487,5.8487,-33.0142,-33.0142,33.0142,-64.2776,-64.2776,64.2776,0.0192,-5.6947,7.1762,-5.6947,9.3117,-5.6947,11.6781,-5.6947,13.6789,-33.7837,13.6789,-123.5915,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,508.0,1,-2527.0,3,2117.0,6,15111.0,12,104590.0,48,-0.697,-0.697,8.4117,8.4117,,,4.3193,4.3193,-22.6461,-22.6461,,,17522.0,12,107759.0,48,,0,1708382100000,,,1.68021919,1708382220000,8593961.0,0.0,0.5838,18
control_uniform,2024-02-19,control_uniform_2024-02-19_00027,,none,1708302040445,1708302040445,1708302040445,1708302040445,,,,,52225.0,52225.0,48.0,-72.1755,37.5783,0.02813,-72.5884,25,12600887.0,,-72.17546141647726,-91.616,7.5257,,,23.0,140.0,761462.0,,,,,,,,,,1,1708302043436,52224.9,1708302037854,52225.0,2991,-0.0191,51845.9071,51848.0635,,,51848.0637,-2.068,-2.068,2.068,10.359,10.359,10.359,10.5505,10.5505,10.5505,7.9655,7.9655,7.9655,-12.427,-12.427,12.427,-19.4352,-19.4352,19.4352,1.7999,-2.4701,11.91,-4.3849,11.91,-6.3763,52.676,-6.3763,52.676,-23.7435,52.676,-53.4036,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,-657.0,1,9821.0,3,158669.0,6,183500.0,12,138573.0,48,,,,,,,,,,,,,-34321.0,12,-55792.0,48,,0,1708302000000,,,0.80304034,1708302000000,,-7.0,0.7316,7
control_uniform,2024-02-19,control_uniform_2024-02-19_00028,,none,1708381885002,1708381885002,1708381885002,1708381885002,,,,,51980.0,51980.0,22.2222,24.5908,-55.2462,0.021399,40.9439,18,17780693.0,24.590798459539155,,49.632,54.6947,,,16.0,134.0,1134425.0,,,,,,,,,,1,1708381892865,51980.0,1708381879901,51980.0,7863,0.0,52192.8264,52107.823,,52107.823,,-5.7522,-5.7522,5.7522,5.1558,5.1558,5.1558,4.5017,4.5017,4.5017,3.5206,3.5206,3.5206,-26.7411,-26.7411,26.7411,-59.1189,-59.1189,59.1189,0.0192,-5.7522,10.7734,-13.5821,10.7734,-13.5821,11.2351,-13.5821,13.2359,-28.1839,13.2359,-124.0285,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,-1558.0,1,-2363.0,3,-2494.0,6,11004.0,12,104163.0,48,-1.0051,-1.0051,4.2773,4.2773,7.9812,7.9812,,,-20.6911,-20.6911,-56.2057,-56.2057,22439.0,12,108930.0,48,,0,1708381800000,,,0.48427421,1708381860000,8596458.0,-10.0,0.7963,8
control_uniform,2024-02-19,control_uniform_2024-02-19_00029,,none,1708358915959,1708358915959,1708358915959,1708358915959,,,,,52150.4,52150.4,94.7368,1.8276,82.1228,0.118826,12.74,19,15634265.0,1.8275590145187082,,24.1941,21.8412,,,17.0,119.0,996172.0,,,,,,,,,,1,1708358916364,52150.4,1708358915768,52150.4,405,0.0,52216.8396,52159.931,,52159.9308,,-1.7833,-1.7833,1.7833,-5.0815,-5.0815,5.0815,-2.2819,-2.2819,2.2819,-1.0738,-1.0738,1.0738,-41.5912,-41.5912,41.5912,-60.2488,-60.2488,60.2488,0.0192,-1.9942,2.6845,-9.0699,2.6845,-11.927,4.698,-11.927,22.0708,-85.4068,22.0708,-85.4068,1916.514,0,0,0,0,1,1,119.214,0,1,1,1,1,1,,,,,,,,119.214,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0,-17401.0,1,-546.0,3,-19748.0,6,-114406.0,12,-128319.0,48,,,,,16.8625,16.8625,,,-25.899,-25.899,-56.5231,-56.5231,8594.0,12,-246914.0,48,,0,1708358700000,,,1.47467107,1708358880000,8600727.0,,,0
control_uniform,2024-02-19,control_uniform_2024-02-19_00030,,none,1708313961340,1708313961340,1708313961340,1708313961340,,,,,52043.9,52043.9,31.8182,-37.6291,82.5791,0.02944,-15.9663,22,12545646.0,,-37.629068391791144,-15.723,42.3494,,,19.0,131.0,835636.0,,,,,,,,,,1,1708313966632,52044.0,1708313956887,52043.9,5292,0.0192,51960.8051,51848.0635,,,51848.0637,0.3843,0.3843,0.3843,0.3843,0.3843,0.3843,6.9557,6.9557,6.9557,4.5731,4.5731,4.5731,29.5135,29.5135,29.5135,80.7394,80.7394,80.7394,0.3843,-0.0192,4.6115,-0.0192,8.1277,-1.9215,15.0642,-1.9215,44.7506,-1.9215,98.7818,-1.9215,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-5503.0,1,-5503.0,1,9202.0,3,4881.0,6,17681.0,12,372778.0,48,0.0,0.0,,,12.1265,12.1265,-0.3154,-0.3154,15.4897,15.4897,,,-5371.0,12,52371.0,48,,0,1708313700000,,,0.46819803,1708313940000,8527628.0,0.0,0.6486,7
control_uniform,2024-02-19,control_uniform_2024-02-19_00031,,none,1708343820266,1708343820266,1708343820266,1708343820266,,,,,52394.0,52394.0,75.0,-14.779,35.2471,0.081425,-47.1541,20,13682603.0,,-14.778959862676466,-30.2506,15.2067,,,18.0,122.0,977182.0,,,,,,,,,,1,1708343820421,52394.0,1708343818794,52394.0,155,0.0,52146.9408,52316.5669,,,52316.5671,0.878,0.878,0.878,-10.3256,-10.3256,10.3256,-4.9624,-4.9624,4.9624,1.336,1.336,1.336,-0.1909,-0.1909,0.1909,-46.971,-46.971,46.971,0.878,0.0,3.2065,-11.0891,3.2065,-20.8039,11.4899,-20.8039,24.4685,-20.8039,24.4685,-64.6448,7599.269,0,0,0,0,0,1,414.356,0,0,1,1,1,1,,,,,,,,,,,,,,,414.356,0.0,0.0,1.0,1.0,1.0,1.0,,0,1520.0,1,-1170.0,3,-17318.0,6,-29192.0,12,-222481.0,48,1.561,1.561,-8.6121,-8.6121,,,7.0627,7.0627,16.9558,16.9558,-7.9268,-7.9268,-36293.0,12,-122041.0,48,,0,1708343700000,,,0.83687659,1708343820000,8610011.0,0.0,0.5747,20
control_uniform,2024-02-19,control_uniform_2024-02-19_00032,,none,1708385209793,1708385209793,1708385209793,1708385209793,,,,,51876.3,51876.3,38.8889,44.6298,-35.3668,0.048288,58.8933,18,17473160.0,44.62981561766772,,68.5699,74.7938,,,16.0,132.0,1132186.0,,,,,,,,,,1,1708385209920,51876.3,1708385209198,51876.3,127,0.0,52181.8166,52107.8229,,52107.823,,3.0072,3.0072,3.0072,-8.5395,-8.5395,8.5395,-10.872,-10.872,10.872,-21.185,-21.185,21.185,-17.7923,-17.7923,17.7923,-37.4738,-37.4738,37.4738,3.0072,-0.6169,3.0072,-8.5395,3.0072,-20.3754,3.0072,-25.503,3.0072,-25.503,3.0072,-104.2865,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,1444.0,1,-2540.0,3,-6698.0,6,43693.0,12,81551.0,48,0.6958,0.6958,-1.4278,-1.4278,,,-13.4127,-13.4127,-13.8545,-13.8545,,,12302.0,12,95204.0,48,,0,1708385100000,,,0.94951424,1708385160000,8579896.0,1.0,0.6895,12
control_uniform,2024-02-19,control_uniform_2024-02-19_00033,,none,1708374216133,1708374216133,1708374216133,1708374216133,,,,,51840.0,51840.0,47.3684,51.6634,-38.3509,0.035971,71.0448,19,17679633.0,51.66338163439131,,81.1972,81.8485,,,17.0,124.0,1072521.0,,,,,,,,,,1,1708374216238,51840.0,1708374216092,51840.0,105,0.0,52208.2962,52107.8231,,52107.823,,12.5965,12.5965,12.5965,17.3611,17.3611,17.3611,16.3002,16.3002,16.3002,9.8187,9.8187,9.8187,10.9761,10.9761,10.9761,-7.7546,-7.7546,7.7546,12.5965,0.0,19.483,0.0,23.534,0.0,26.2153,0.0,26.2153,-6.2307,58.1019,-20.0617,,0,0,0,0,0,0,6425.957,0,0,0,0,0,1,,,,,,,,6425.957,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0,2280.0,1,6872.0,3,32179.0,6,45012.0,12,127043.0,48,,,,,,,,,,,,,12020.0,12,-133593.0,48,,0,1708374000000,,,1.52758445,1708374180000,,,,0
control_uniform,2024-02-19,control_uniform_2024-02-19_00034,,none,1708314446468,1708314446468,1708314446468,1708314446468,,,,,52044.9,52044.9,36.3636,-37.8205,82.3854,0.033901,-15.532,22,12522603.0,,-37.82048716541946,-15.9148,42.1564,,,19.0,131.0,835636.0,,,,,,,,,,1,1708314452702,52044.8,1708314443617,52044.9,6234,-0.0192,51964.0639,51848.0636,,,51848.0637,1.4026,1.4026,1.4026,5.2263,5.2263,5.2263,9.8377,9.8377,9.8377,10.6062,10.6062,10.6062,27.1305,27.1305,27.1305,73.6289,73.6289,73.6289,1.4219,0.0,7.3014,0.0,14.9102,0.0,14.9102,0.0,44.5962,0.0,98.6266,-0.5188,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,16291.0,1,9673.0,3,10680.0,6,20701.0,12,379898.0,48,,,,,,,,,,,,,536.0,12,57571.0,48,,0,1708314300000,,,0.66395564,1708314420000,,-4.0,0.8069,5
control_uniform,2024-02-19,control_uniform_2024-02-19_00035,,none,1708382466843,1708382466843,1708382466843,1708382466843,,,,,51981.1,51981.1,22.2222,24.3787,-55.4567,0.023959,40.2113,18,17720726.0,24.378662704845794,,49.3992,54.4819,,,16.0,135.0,1134933.0,,,,,,,,,,1,1708382467459,51981.1,1708382466823,51981.1,616,0.0,52190.1228,52107.8232,,52107.823,,5.2904,5.2904,5.2904,2.9434,2.9434,2.9434,10.1768,10.1768,10.1768,9.0225,9.0225,9.0225,-36.8403,-36.8403,36.8403,-72.1416,-72.1416,72.1416,5.2904,0.0,8.657,0.0,11.0232,-0.327,13.024,-4.0592,13.024,-40.4955,13.024,-124.2375,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,-1313.0,1,-16.0,3,-2253.0,6,8070.0,12,102958.0,48,2.5422,2.5422,5.018,5.018,1.9898,1.9898,10.2465,10.2465,,,-69.4546,-69.4546,16187.0,12,105005.0,48,,0,1708382400000,,,0.70706346,1708382460000,8599004.0,0.0,0.5765,16
control_uniform,2024-02-19,control_uniform_2024-02-19_00036,,none,1708375391892,1708375391892,1708375391892,1708375391892,,,,,51962.0,51962.0,33.3333,28.0634,-51.8013,0.034184,47.3066,18,17771077.0,28.063386781241004,,57.2667,58.1777,,,15.0,127.0,1079292.0,,,,,,,,,,1,1708375396142,51961.9,1708375391828,51962.0,4250,-0.0192,52207.8146,52107.823,,52107.823,,-1.5203,-1.5203,1.5203,-8.3715,-8.3715,8.3715,-26.5387,-26.5387,26.5387,-15.6653,-15.6653,15.6653,-40.4142,-40.4142,40.4142,-79.2696,-79.2696,79.2696,0.0,-1.5203,0.0,-8.3715,0.0,-26.5387,0.0,-29.6756,0.0,-43.4742,34.5061,-84.7352,,0,0,0,0,0,0,5246.053,0,0,0,0,0,1,,,,,,,,5246.053,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0,19775.0,1,24488.0,3,25390.0,6,46427.0,12,104455.0,48,-8.3471,-8.3471,-13.2898,-13.2898,-17.5512,-17.5512,-4.8599,-4.8599,-23.4335,-23.4335,-64.1212,-64.1212,11484.0,12,-95283.0,48,,0,1708375200000,,,1.02297818,1708375380000,8588573.0,9.0,0.7536,5
control_uniform,2024-02-19,control_uniform_2024-02-19_00037,,none,1708382260544,1708382260544,1708382260544,1708382260544,,,,,51954.1,51954.1,33.3333,29.5882,-50.2886,0.038388,45.5954,18,17765702.0,29.58822699126459,,54.6419,59.7071,,,16.0,134.0,1134425.0,,,,,,,,,,1,1708382261142,51957.5,1708382258860,51954.1,598,0.6544,52190.9868,52107.8228,,52107.823,,-1.8092,-1.8092,1.8092,11.8174,11.8174,11.8174,8.6032,8.6032,8.6032,5.9279,5.9279,5.9279,-26.3677,-26.3677,26.3677,-57.6625,-57.6625,57.6625,3.3489,-1.8092,12.8952,-1.8092,13.2031,-1.8092,15.5704,-1.8092,17.5721,-30.4287,17.5721,-119.7517,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,508.0,1,-2527.0,3,2117.0,6,15111.0,12,104590.0,48,-0.697,-0.697,8.4117,8.4117,,,4.3193,4.3193,-22.6461,-22.6461,,,17522.0,12,107759.0,48,,0,1708382100000,,,1.68021919,1708382220000,8593961.0,0.0,0.5838,18
control_uniform,2024-02-19,control_uniform_2024-02-19_00038,,none,1708317648221,1708317648221,1708317648221,1708317648221,,,,,52202.1,52202.1,77.2727,-67.8203,52.0235,0.071705,-42.7207,22,12465659.0,,-67.82032662432182,-43.0147,11.9158,,,18.0,132.0,851958.0,,,,,,,,,,1,1708317649092,52202.1,1708317648198,52202.1,871,0.0,51979.089,51848.0638,,,51848.0637,4.9615,4.9615,4.9615,-1.7432,-1.7432,1.7432,-14.578,-14.578,14.578,-23.3899,-23.3899,23.3899,-27.2786,-27.2786,27.2786,16.0338,16.0338,16.0338,5.5936,0.0,5.5936,-6.9154,5.5936,-14.578,5.5936,-24.137,5.5936,-27.6234,68.1965,-30.6501,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,4559.0,1,4348.0,3,2615.0,6,15188.0,12,273470.0,48,,,,,,,,,,,,,14556.0,12,119139.0,48,,0,1708317600000,,,1.68846031,1708317600000,,0.0,0.4101,5
control_uniform,2024-02-19,control_uniform_2024-02-19_00039,,none,1708311941694,1708311941694,1708311941694,1708311941694,,,,,52189.0,52189.0,66.6667,-65.3272,54.5467,0.061252,-46.2081,24,12496622.0,,-65.32724276141572,-48.1861,14.4289,,,22.0,134.0,814984.0,,,,,,,,,,1,1708311941916,52189.0,1708311941609,52189.0,222,0.0,51947.8445,51848.0639,,,51848.0637,-2.1077,-2.1077,2.1077,-5.9399,-5.9399,5.9399,-4.4071,-4.4071,4.4071,-16.6893,-16.6893,16.6893,-22.3802,-22.3802,22.3802,46.7531,46.7531,46.7531,0.0,-2.1077,0.0,-5.9399,5.4226,-10.6344,5.4226,-19.5252,5.4226,-29.6997,68.0028,-29.6997,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,5405.0,1,23411.0,3,23935.0,6,28816.0,12,370143.0,48,,,,,,,,,,,,,-39392.0,12,72690.0,48,,0,1708311900000,,,0.57265868,1708311900000,,-7.0,0.8582,5
control_uniform,2024-02-19,control_uniform_2024-02-19_00040,,none,1708352316603,1708352316603,1708352316603,1708352316603,,,,,52145.4,52145.4,68.4211,42.8578,83.0895,0.085986,10.8791,19,14865255.0,42.85779470733546,,25.6306,22.8022,,,17.0,118.0,947162.0,,,,,,,,,,1,1708352316654,52145.4,1708352316233,52145.4,51,0.0,52202.1295,52368.8837,,52368.8837,,-2.0136,-2.0136,2.0136,3.2793,3.2793,3.2793,6.2517,6.2517,6.2517,7.038,7.038,7.038,17.3553,17.3553,17.3553,15.3225,15.3225,15.3225,0.0,-3.7204,4.2957,-3.7204,7.5942,-15.9746,17.0101,-16.243,17.3553,-16.243,46.5238,-84.4562,1123.579,0,0,0,1,1,1,3909.411,0,0,0,0,0,1,,,,,,,,3909.411,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0,-3687.0,1,-13310.0,3,-108683.0,6,-136059.0,12,-305965.0,48,0.0,0.0,-0.057,-0.057,4.7329,4.7329,14.2998,14.2998,,,5.7018,5.7018,-84076.0,12,-199953.0,48,,0,1708352100000,,,1.28277751,1708352280000,8597351.0,1.0,0.5907,14
control_matched,2024-02-19,control_matched_2024-02-19_00000,,none,1708329300000,1708329300000,1708329300000,1708329300000,,,,,52501.7,52501.7,10.0,-124.4981,14.6612,0.021394,-81.5457,20,13381943.0,,-124.49813001246618,-60.5077,-5.3381,,,18.0,128.0,1052438.0,,,,,,,,,,1,1708329300587,52501.7,1708329299928,52501.7,587,0.0,52073.5712,51848.0638,,,51848.0637,-5.657,-5.657,5.657,-8.6854,-8.6854,8.6854,-26.5896,-26.5896,26.5896,-23.5611,-23.5611,23.5611,-62.798,-62.798,62.798,-11.752,-11.752,11.752,0.819,-5.657,0.819,-8.7045,0.819,-28.3419,0.819,-33.2942,0.819,-65.8836,1.9428,-71.1786,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,-3181.0,1,-20776.0,3,-37523.0,6,-90206.0,12,-122041.0,48,4.12,4.12,-1.4897,-1.4897,-5.0953,-5.0953,,,-35.873,-35.873,23.6946,23.6946,50570.0,12,359849.0,48,,0,1708329300000,,,1.34614132,1708329300000,8592250.0,-2.0,0.7779,10
control_matched,2024-02-19,control_matched_2024-02-19_00001,,none,1708305540000,1708305540000,1708305540000,1708305540000,,,,,52131.3,52131.3,46.1538,-54.3313,65.6753,0.030454,-47.699,26,12988954.0,,-54.331341679097854,-52.6574,25.513,,,23.0,143.0,947188.0,,,,,,,,,,1,1708305546572,52131.2,1708305539349,52131.3,6572,-0.0192,51882.6389,51848.0639,,,51848.0637,2.0717,2.0717,2.0717,-2.5321,-2.5321,2.5321,-7.2701,-7.2701,7.2701,-9.3034,-9.3034,9.3034,13.1783,13.1783,13.1783,-6.1959,-6.1959,6.1959,2.0717,0.0,7.0399,-2.9157,7.0399,-8.3827,7.0399,-35.5258,17.2258,-35.5258,27.9487,-35.5258,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-5078.0,1,-5078.0,1,-19966.0,3,-35304.0,6,-46889.0,12,-47501.0,48,,,,,,,,,,,,,177609.0,12,136185.0,48,,0,1708305300000,,,1.28913457,1708305540000,,6.0,0.7878,5
control_matched,2024-02-19,control_matched_2024-02-19_00002,,none,1708304700000,1708304700000,1708304700000,1708304700000,,,,,52116.7,52116.7,46.1538,-51.5452,68.4951,0.026982,-45.5462,26,13146108.0,,-51.545156782288515,-49.8708,28.3216,,,23.0,143.0,947188.0,,,,,,,,,,1,1708304700116,52116.7,1708304699781,52116.7,116,0.0,51879.3282,51848.0634,,,51848.0637,3.5881,3.5881,3.5881,9.8241,9.8241,9.8241,2.7822,2.7822,2.7822,-5.1231,-5.1231,5.1231,11.1864,11.1864,11.1864,-1.2664,-1.2664,1.2664,3.5881,-0.5181,13.5849,-0.5181,13.5849,-3.0317,13.5849,-8.481,18.0173,-32.7534,30.7387,-32.7534,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,-6438.0,1,-13960.0,3,-44968.0,6,-52592.0,12,-58209.0,48,,,,,,,,,,,,,156754.0,12,143526.0,48,,0,1708304700000,,,0.4895056,1708304700000,,-10.0,0.6478,7
control_matched,2024-02-19,control_matched_2024-02-19_00003,,none,1708329840000,1708329840000,1708329840000,1708329840000,,,,,52418.0,52418.0,35.0,-49.2329,30.6524,0.045618,-64.8911,20,13401652.0,,-49.232936517402976,-43.8471,10.6211,,,18.0,127.0,1043646.0,,,,,,,,,,1,1708329840582,52418.0,1708329839458,52418.0,582,0.0,52077.8538,52159.931,,,52159.9308,-4.2733,-4.2733,4.2733,-10.9504,-10.9504,10.9504,-11.7517,-11.7517,11.7517,-22.5114,-22.5114,22.5114,-35.236,-35.236,35.236,-20.6036,-20.6036,20.6036,3.6819,-4.3306,3.6819,-12.4194,3.6819,-17.3795,3.6819,-22.5114,3.6819,-55.3245,17.9137,-55.3245,,0,0,0,0,0,0,2709.241,0,0,0,0,1,1,,,,,,,,,,,,,,,2709.241,0.0,0.0,0.0,0.0,1.0,1.0,-5319.0,1,-5319.0,1,-19462.0,3,-40275.0,6,-74618.0,12,-117340.0,48,-1.1709,-1.1709,1.5259,1.5259,-13.0826,-13.0826,-16.0251,-16.0251,,,12.3028,12.3028,29610.0,12,361032.0,48,,0,1708329600000,,,0.80044741,1708329840000,8591539.0,-9.0,0.5186,9
control_matched,2024-02-19,control_matched_2024-02-19_00004,,none,1708304160000,1708304160000,1708304160000,1708304160000,,,,,52264.2,52264.2,76.9231,-79.6217,40.0798,0.062882,-74.3876,26,13115058.0,,-79.62168123640075,-78.5521,0.0197,,,23.0,142.0,944460.0,,,,,,,,,,1,1708304160345,52264.2,1708304158197,52264.2,345,0.0,51875.4192,51848.0636,,,51848.0637,-0.7653,-0.7653,0.7653,-6.5054,-6.5054,6.5054,-24.1465,-24.1465,24.1465,-29.1213,-29.1213,29.1213,-31.4173,-31.4173,31.4173,-27.2079,-27.2079,27.2079,0.0,-3.3675,3.4058,-6.5245,3.4058,-28.796,3.4058,-31.2451,3.4058,-60.883,3.4058,-60.883,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,4352.0,1,-111.0,3,-13850.0,6,-41684.0,12,-48321.0,48,,,-25.2604,-25.2604,-21.3764,-21.3764,,,-14.8799,-14.8799,,,134897.0,12,138956.0,48,,0,1708304100000,,,1.73508333,1708304160000,8547752.0,10.0,0.873,6
