cascade_id,day,start_ms,end_ms,bundle_width_ms,direction,n_events,tie_after_shift,path_after_shift,tie_before,path_before,anchor_ts_ms,anchor_price,anchor_before_ts_ms,anchor_before_price,anchor_lag_ms,anchor_price_diff_bp,bp_1m_after_shift,bp_5m_after_shift,bp_15m_after_shift,bp_30m_after_shift,bp_60m_after_shift,bp_240m_after_shift,bp_1m_before,bp_5m_before,bp_15m_before,bp_30m_before,bp_60m_before,bp_240m_before,bp_1m_diff,bp_5m_diff,bp_15m_diff,bp_30m_diff,bp_60m_diff,bp_240m_diff,pred_under_1m,pred_under_5m,pred_under_15m,pred_under_30m,pred_under_60m,pred_under_240m,resid_1m,resid_5m,resid_15m,resid_30m,resid_60m,resid_240m
binance_cm_real_000784,2023-07-20,1689831267140,1689831267140,0,short,1,False,,True,time_resolution,1689831291873,30069.4,1689831239632,30059.1,24733,3.4265829648934636,0.0,11.041124864479201,14.034200881958764,24.476710542943504,31.261016182564337,75.62505404164958,3.4265829648934636,14.471491162410054,17.46559278221903,27.911680655775275,34.69831099400944,79.07755055873288,-3.4265829648934636,-3.4303662979308527,-3.431391900260266,-3.4349701128317705,-3.4372948114451027,-3.452496517083304,1.4124946078451672,1.1930779697329594,0.47997389586958145,0.3835219986996055,0.23838703494856542,0.1358211845811903,2.0140883570482964,2.2372883281978933,2.9514180043906846,3.0514481141321648,3.1989077764965375,3.316675332502114
binance_cm_real_000785,2023-07-20,1689831783284,1689831783284,0,short,1,False,,True,time_resolution,1689831838994,30141.4,1689831779599,30144.0,55710,-0.8625265392776489,-2.4550949856348594,-9.88673386106913,-5.673260034372054,-15.792232610297525,-13.73526113584686,71.72858593164122,-0.8625265392776489,-6.369426751592598,-5.075636942674917,-16.65339702760109,-8.558917197451988,74.21045647558411,-1.5925684463572105,-3.5173071094765325,-0.5976230916971366,0.8611644173035664,-5.176343938394872,-2.4818705439428896,-0.8008558917192969,-1.1828025477707453,-0.31418192675157736,-0.5154226380042537,-0.1324492436305695,0.287101703489916,2.3934243380765077,4.700109657247278,0.9118050184487139,-0.3457417792993127,5.3087931820254415,2.1947688404529737
binance_cm_real_000786,2023-07-20,1689834595977,1689834597538,1561,short,2,False,,True,time_resolution,1689834599964,30186.1,1689834539939,30158.0,2426,9.317594004907004,-6.062392955697911,-13.549282616832853,-28.456806278385685,-24.282699653151376,5.6317311610310705,61.31961399452138,9.317594004907004,1.7905696664239854,-19.16572717023651,-14.987731281915488,14.954572584388403,70.69434312620224,-15.379986960604915,-15.339852283256839,-9.291079108149173,-9.294968371235887,-9.322841423357332,-9.374729131680859,0.3767413842650732,0.014479740035815297,-0.05166228234999309,-0.020200131161070542,0.01007772030270174,0.011910033085011573,15.003245576339841,15.325372543221023,9.342741390499166,9.315168502396958,9.31276370305463,9.362819098595846
binance_cm_real_000787,2023-07-20,1689838055723,1689838058224,2501,short,2,False,,True,time_resolution,1689838079147,30206.3,1689838017244,30179.7,20923,8.813871575926383,-1.0593816521721389,-3.7740471358616636,-5.065168524446646,-4.038892548905602,-6.323184236400533,20.062040038006042,8.813871575926383,2.485114166144793,3.744238676991247,5.334711743323672,0.8946410998123664,28.89359403837703,-9.873253228098521,-6.259161302006456,-8.809407201437892,-9.373604292229274,-7.2178253362129,-8.83155400037099,3.0735439163851286,0.17332014566082501,0.08704522870965317,0.06201009655864511,0.005199604369826151,0.041981990837844624,6.799709311713393,6.085841156345631,8.722361972728239,9.31159419567063,7.212625731843073,8.789572009533144
binance_cm_real_000788,2023-07-20,1689842776637,1689842804694,28057,short,3,False,,True,time_resolution,1689842819351,30264.9,1689842755396,30217.9,14657,15.553694995350439,0.0,-3.6676149599047685,-16.355580226599127,-1.7842451156294767,26.66455200578792,-11.366302218081492,15.553694995350439,13.104815357784144,18.234225409442267,10.358099007541645,49.70563804897,4.1697139774764445,-15.553694995350439,-16.77243031768891,-34.58980563604139,-12.14234412317112,-23.04108604318208,-15.536016195557936,3.7995084591141897,0.640257595663474,0.2969544909179948,0.08434369841863217,0.20237098246770927,0.004244131789435573,11.754186536236249,16.132172722025437,34.29285114512339,12.058000424752489,22.83871506071437,15.5317720637685
binance_cm_real_000789,2023-07-20,1689842943119,1689842952102,8983,short,2,False,,True,time_resolution,1689842999973,30288.4,1689842935626,30287.7,47871,0.23111692205110576,-10.201925489626872,-14.593045522378445,-23.870524689320966,-2.7073070878622603,15.781619365829581,-23.573381228457578,0.23111692205110576,-11.588862805694122,-19.611921671173924,-1.7168685638066699,17.796002997915924,-25.91811197284706,-10.433042411677977,-3.0041827166843227,-4.258603018147042,-0.9904385240555904,-2.014383632086343,2.3447307443894836,0.18439663625847472,-1.8492348379046109,-1.043158113689741,-0.04566011945443839,0.236642349864787,-0.08616152348973345,10.248645775419503,4.853417554588933,5.301761131836783,1.0360986435100288,1.777741282221556,-2.25856922089975
binance_cm_real_000790,2023-07-20,1689845687543,1689845812145,124602,short,6,False,,False,,1689845817833,30369.9,1689845759110,30343.5,5688,8.700380641653553,0.0,2.239059068353624,-6.354976473417071,-5.828139045568385,-0.29634605316496104,-39.446952410117554,8.700380641653553,10.941387776624559,2.3069191095292236,2.867170893272275,8.403776756142172,-30.780892118576123,-8.700380641653553,-8.702328708270935,-8.661895582946293,-8.69530993884066,-8.700122809307132,-8.66606029154143,0.8247960848287568,0.20744871224480166,0.014579728772224694,0.00906026002274039,0.013277967274704632,-0.012158452386837569,7.875584556824796,8.494879996026134,8.64731585417407,8.68624967881792,8.686844842032427,8.678218743928268
binance_cm_real_000791,2023-07-20,1689846055717,1689846055717,0,short,1,False,,True,time_resolution,1689846059784,30376.7,1689845998992,30375.0,4067,0.5596707818932437,0.0,-2.8311172708036696,-15.04442549717406,5.859754351196566,7.834952447105601,-46.54883512692342,0.5596707818932437,-2.962962962962963,-14.48559670781893,3.7530864197535654,8.395061728395062,-40.72427983539118,-0.5596707818932437,0.1318456921592932,-0.5588287893551307,2.1066679314430004,-0.5601092812894608,-5.824555291532242,0.037936351165997036,-0.0401679012345679,-0.06545880201188843,0.008479890260632084,0.0094840877914952,-0.01150178097850944,0.5217344307272467,-0.0916777909247253,0.6242875913670192,-2.1151478217036326,0.5506251934979656,5.8360570725107515
binance_cm_real_000792,2023-07-20,1689848514172,1689848514172,0,short,1,False,,True,time_resolution,1689848519795,30399.4,1689848456123,30372.8,5623,8.757835958489894,-4.013237103364121,-0.9868615827943972,-7.368566484865311,-15.033191444568223,-39.836312558801225,-84.37666532892096,8.757835958489894,2.0083759152933487,-1.2511194226410711,-6.288521308538741,-31.113364589369436,-75.69272506979857,-12.771073061854015,-2.9952374980877456,-6.11744706222424,-8.744670136029482,-8.72294796943179,-8.683940259122394,0.8207551932431446,0.037643659238981664,-0.007816716126123047,-0.019644641843285186,-0.04859734696834009,-0.02955695785190815,11.95031786861087,2.957593838848764,6.125263778350363,8.764314777872768,8.771545316400129,8.713497216974302
binance_cm_real_000793,2023-07-20,1689848862294,1689848862294,0,short,1,False,,True,time_resolution,1689848879993,30387.6,1689848818981,30396.4,17699,-2.8950796804894363,-5.528570864431305,-1.2176019165702754,1.0859692769428684,-32.34872118890576,-39.720149008147104,-84.60687912174654,-2.8950796804894363,-5.790159360977675,1.3817425747776346,-35.20153702412127,-42.60372938900659,-93.10313063389084,-2.633491183941869,4.5725574444073995,-0.29577329783476625,2.852815835215509,2.8835803808594846,8.496251512144298,-0.8540002544163755,-0.3416001017664796,0.02717273536776595,-0.3461288909944013,-0.209456501793341,-0.11443279924230791,3.4874914383582447,-4.23095734264092,0.2686005624670003,-2.5066869442211077,-2.6741238790661437,-8.381818712901989
binance_cm_real_000794,2023-07-20,1689849736959,1689849736959,0,short,1,False,,True,time_resolution,1689849779231,30390.9,1689849718754,30400.6,42272,-3.1907264988181447,0.0,-4.771165052696695,-33.398155368876864,-30.798693029822143,-44.322478110224026,-158.56720268238237,-3.1907264988181447,-7.960369203238453,-36.5782254297603,-33.519075281408206,-49.7029663888208,-161.7073347236563,3.1907264988181447,3.189204150541758,3.1800700608834376,2.720382251586063,5.380488278596772,3.1401320412739153,-2.247973175967344,-1.1216690898643198,-1.7180386059631416,-0.787176861275382,-0.5836232764411757,-0.474700864822111,-0.9427533228508009,-2.067535060677438,-1.462031454920296,-1.933205390310681,-4.796865002155596,-2.665431176451804
binance_cm_real_000795,2023-07-20,1689850425306,1689850425306,0,long,1,False,,True,time_resolution,1689850436425,30291.4,1689850379381,30308.1,11119,-5.510078163922215,0.0,-1.9147348752460798,-3.6644063991767237,-8.649319608866122,2.9711403236562193,-186.9837643687652,-5.510078163922215,-6.20296224441627,-9.172465446530556,-12.141968648644841,-2.540574961807929,-192.39081301698178,5.510078163922215,4.28822736917019,5.508059047353832,3.492649039778719,5.511715285464149,5.407048648216573,-1.0211093184108517,-0.22990245731888165,-0.11332071477774805,-0.07500363855793443,-0.007846848055650656,-0.14855510068998753,-4.488968845511364,-4.058324911851309,-5.394738332576084,-3.417645401220785,-5.5038684374084985,-5.2584935475265855
binance_cm_real_000796,2023-07-20,1689850943707,1689851001797,58090,long,2,False,,False,,1689851037326,30258.6,1689850978405,30252.5,35529,2.0163622841082702,3.602281665378258,7.171514875110127,3.6353301210234448,9.782342871118356,9.584052137243628,-145.0827202844811,2.0163622841082702,9.189323196429806,5.652425419386347,8.957937360548234,11.602346913477744,-143.09561193289858,1.5859193812699877,-2.017808321319679,-2.0170952983629022,0.8244055105701218,-2.018294776234116,-1.9871083515825205,1.1939889265347121,1.088291546153182,0.22313891413930836,0.17681475360162124,0.11450549541359743,-0.3530586108586079,-2.7799083078046998,0.929516775166497,1.793956384223594,-1.0012202641717431,1.9037892808205188,2.3401669624411285
binance_cm_real_000797,2023-07-20,1689856331069,1689856331069,0,long,1,False,,True,time_resolution,1689856379004,30267.0,1689856317804,30245.4,47935,7.141581860381593,-3.0726533848743753,-7.797270955165211,-17.37866323058068,-15.098952654706688,-10.473452935540598,-166.51798988997916,7.141581860381593,5.91825533800109,-10.249492484807607,-7.968153834964055,-3.3393507773090065,-162.9008047504747,-10.214235245255969,-13.7155262931663,-7.129170745773074,-7.130798819742632,-7.134102158231592,-3.617185139504471,5.705528774623195,0.9456385654236075,-0.5458993580658363,-0.21219636337722333,-0.04446438319730756,-0.5422673663690281,4.508706470632774,12.769887727742693,7.67507010383891,7.342995183119855,7.178566541428899,4.1594525058734995
binance_cm_real_000798,2023-07-20,1689858705541,1689858706653,1112,long,2,False,,True,time_resolution,1689858719794,30197.1,1689858657137,30219.5,13141,-7.41243236982791,-5.729026959542232,-6.689384079927241,6.490689503297397,10.06719188266471,-2.284987631261882,-158.45892486364585,-7.41243236982791,-12.938665431260791,-4.004037128343799,5.228412118003035,-12.144476248780002,-165.75390062707905,1.6834054102856788,6.24928135133355,10.494726631641196,4.838779764661675,9.859488617518121,7.2949757634332,-1.6234462295318095,-0.5667566747739935,-0.05846339100396207,0.03817031313482105,-0.04433071177367167,-0.15126194500975318,-0.0599591807538693,-5.682524676559556,-10.436263240637235,-4.876950077796496,-9.81515790574445,-7.143713818423447
binance_cm_real_000799,2023-07-20,1689862586082,1689862606178,20096,long,3,False,,True,time_resolution,1689862619891,30139.2,1689862559828,30184.1,13713,-14.875381409416818,0.0,1.2276370972025559,-17.75096883792536,-100.99803578064497,-123.26140043531348,-141.9413919413917,-14.875381409416818,-13.649570469219586,-30.479623377871135,-135.99875431104456,-128.6770186952726,-151.7023863557296,14.875381409416818,14.877207566422143,12.728654539945776,35.000718530399595,5.415618259959132,9.760994414337915,-3.399768421122214,-0.6239218661480274,-0.46440786153416325,-1.0360838432596413,-0.49015221038007595,-0.14446491834000835,-11.475612988294603,-14.253285700274116,-12.264246678411613,-33.964634687139956,-4.925466049579056,-9.616529495997908
binance_cm_real_000800,2023-07-20,1689862981068,1689862982156,1088,long,2,False,,True,time_resolution,1689863039956,30116.8,1689862979956,30112.6,57800,1.3947649821007577,0.0,0.7968974127402164,-70.02736014450333,-131.12282845454956,-99.47936035700955,-135.33974393029754,1.3947649821007577,5.944355518952683,-68.64236233337444,-128.71688263384715,-100.85479168188637,-133.9970643517996,-1.3947649821007577,-5.147458106212467,-1.3849978111288976,-2.4059458207024136,1.3754313248768142,-1.3426795784979504,1.34362359942373,1.145279163318217,-4.4083650476322696,-4.133242120131314,-1.619279710892509,-0.5378493277454178,0.051141382677027725,4.00217894289425,5.793362858761167,6.5391879408337275,0.2438483860156948,1.8805289062433683
binance_cm_real_000801,2023-07-20,1689863060608,1689863060608,0,long,1,False,,True,time_resolution,1689863099982,30101.1,1689863039956,30116.8,39374,-5.213037241672664,-1.594626110009027,2.4251605423067297,-69.79811369019689,-125.70969167239664,-92.98663503991476,-135.6096621053706,-5.213037241672664,0.7968974127402164,-76.40253944642144,-131.12282845454956,-99.47936035700955,-135.33974393029754,3.618411131663637,1.6282631295665133,6.604425756224558,5.413136782152918,6.492725317094795,-0.2699181750730588,-3.420968805893658,0.10459012909744428,-3.3425262090704417,-2.8682390264274633,-1.088027870749137,-0.37006021371607883,-0.1974423257699791,-1.7328532586639576,-3.261899547154116,-2.544897755725455,-5.404697446345658,0.6399783887891377
binance_cm_real_000802,2023-07-20,1689863150094,1689863150094,0,long,1,False,,True,time_resolution,1689863159903,30096.3,1689863099982,30101.1,9809,-1.594626110009027,0.0,-1.395520379581785,-68.21436522097376,-142.07726531168234,-96.68962629957835,-140.31625149935348,-1.594626110009027,2.4251605423067297,-69.79811369019689,-125.70969167239664,-92.98663503991476,-135.6096621053706,1.594626110009027,-3.8206809218885147,1.5837484692231243,-16.367573639285695,-3.702991259663591,-4.706589393982881,-0.26069479188464245,0.0792946658649557,-0.7607218857634902,-0.685047980896966,-0.2533627508629233,-0.09237466497163752,-1.3339313181243846,3.741386256023559,-0.8230265834596341,17.05262162018266,3.9563540105265145,4.798964058954518
binance_cm_real_000803,2023-07-20,1689863504106,1689863544796,40690,long,2,False,,False,,1689863579921,30082.2,1689863519755,30085.7,35125,-1.1633433824042652,0.0,-34.07330580875069,-82.24132543497532,-87.29414736954152,-93.54369028860968,-123.06280790633689,-1.1633433824042652,-35.23268529567203,-83.39510132720909,-97.5214138278323,-98.15294309256532,-129.49673765277262,1.1633433824042652,1.1593794869213383,1.1537758922337673,10.227266458290785,4.609252803955641,6.433929746435737,-0.6810406051158303,-4.1251602367016,-3.254725482353577,-1.903022033723672,-0.957672812812877,-0.3158731187537249,-0.48230277728843485,2.9657807497802615,2.10094959011981,-8.324244424567112,-3.651579991142764,-6.118056627682012
binance_cm_real_000804,2023-07-20,1689863738577,1689863952563,213986,long,13,False,,False,,1689863999875,29891.0,1689863939973,29886.7,47312,1.438767076993871,0.0,-33.45488608611288,-56.30457328292773,-32.283965073098926,-29.37338998360686,-53.96273125689983,1.438767076993871,-19.373165990223562,-55.14158471828581,-30.98368170457166,-28.976099736672893,-49.62073430656421,-1.438767076993871,-14.081720095889317,-1.162988564641914,-1.3002833685272677,-0.39729024693396653,-4.34199695033562,1.1345157991122337,-3.0552774310981903,-2.8987318402128204,-0.8143888604481635,-0.38081034187262996,-0.1630316792716782,0.3042512778816373,17.136997526987507,4.061720404854734,2.114672228975431,0.7781005888065965,4.505028629607298
binance_cm_real_000805,2023-07-20,1689864236124,1689864305724,69600,long,8,False,,False,,1689864359968,29773.6,1689864299693,29791.0,54244,-5.840690141318336,20.555122659000165,-46.04750517236698,-0.9740172501806357,7.422683182417371,5.608995888975713,-4.802912647445815,-5.840690141318336,-3.8602262428250143,-6.814138498203911,6.6127353898830945,6.478466651001736,-19.46896713772616,26.395812800318502,-42.18727892954197,5.840121248023275,0.8099477925342766,-0.8694707620260234,14.666054490280345,-5.2803732670945305,-0.6979803743860002,-0.4106956985517477,0.1992784547160103,0.09761609583803837,-0.07333851759852901,-21.11543953322397,42.88525930392797,-5.429425549471527,-1.0092262472502869,0.771854666187985,-14.592715972681816
binance_cm_real_000806,2023-07-20,1689864548345,1689864549907,1562,long,2,False,,True,time_resolution,1689864599702,29779.5,1689864539752,29747.6,49795,10.723554169076314,0.0,-19.342164912103474,12.02169277523104,7.4547927265403136,0.8059235380048205,-10.174784667304445,10.723554169076314,-8.639352418345375,22.758138471675274,16.572765534027255,11.530341943552727,-3.6305449851414138,-10.723554169076314,-10.702812493758099,-10.736445696444234,-9.117972807486941,-10.724418405547906,-6.544239682163031,8.899656330819251,-1.43398851223836,1.2591572279967447,0.4584671443149373,0.1594870491886689,-0.012554374134383104,1.8238978382570625,12.136801005996459,9.477288468447489,8.659505663172004,10.564931356359237,6.556794056297414
binance_cm_real_000807,2023-07-20,1689864616735,1689864668656,51921,long,9,False,,False,,1689864719629,29661.9,1689864659922,29636.5,50973,8.57051271236531,0.0,2.2925031774765854,32.87044997117514,40.017665759778396,33.10644294532619,22.689038800616032,8.57051271236531,10.864980682604468,41.46913434447437,51.96295109071584,39.343377254398646,32.56119987177973,-8.57051271236531,-8.572477505127882,-8.598684373299228,-11.945285330937445,-6.23693430907246,-9.872161071163696,7.28107907478995,1.8460688677813253,2.3486735388232134,1.4715041699705882,0.5570694357745729,0.11525986396279361,1.2894336375753603,6.726408637346557,6.250010834476015,10.473781160966857,5.679864873297887,9.756901207200903
binance_cm_real_000808,2023-07-20,1689865356325,1689865356325,0,short,1,False,,True,time_resolution,1689865378639,29819.6,1689865319999,29792.3,22314,9.163441560402948,0.0,-9.69161222819817,-17.4046600222665,-6.304578196890391,-3.2193590792628153,-40.812083327743196,9.163441560402948,-7.485155560329103,-8.257167120362826,-0.6377486800273283,-8.727087200383991,-33.162931361458924,-9.163441560402948,-2.206456667869068,-9.147492901903675,-5.666829516863063,5.5077281211211755,-7.649151966284272,3.4078839163138563,-0.5567458705772786,-0.20472269680419566,-0.007905957803405446,-0.054093395497046774,-0.05138872572219406,5.755557644089091,2.7632025384463463,9.35221559870787,5.674735474666469,-5.453634725624129,7.700540692006466
binance_cm_real_000809,2023-07-20,1689871081105,1689871081105,0,long,1,False,,True,time_resolution,1689871137607,29721.6,1689871076673,29714.5,56502,2.389405845630431,0.0,5.013189061154667,0.10093669250743917,-1.5476959517652298,9.723568044789465,-13.020833333332355,2.389405845630431,7.403792761109895,2.490366656010182,0.5721112588132823,12.115297245452556,-10.634538693230088,-2.389405845630431,-2.3906036999552285,-2.3894299635027427,-2.119807210578512,-2.3917292006630912,-2.3862946401022676,2.2501034848301766,1.3944303286274378,0.15634521866431925,0.017958572414148933,0.19014959026737788,-0.04172727119756156,0.13930236080025438,0.9961733713277907,2.2330847448384237,2.101848638164363,2.2015796103957133,2.428021911299829
binance_cm_real_000810,2023-07-20,1689871242831,1689871242831,0,long,1,False,,True,time_resolution,1689871259996,29732.7,1689871199689,29719.8,17165,4.340540649668387,5.953041600662142,-3.63236436650532,-16.244740639094086,-4.74225347849411,5.583078563332137,-13.587733371002786,4.340540649668387,3.6339410090240425,-9.051204920624574,2.4899225432208345,10.195223386429005,-7.604358037402186,1.6125009509937547,-7.266305375529362,-7.193535718469512,-7.2321760217149444,-4.612144823096868,-5.9833753336006,1.2417563375259646,0.20792199139965897,-0.17262659162502314,0.023744178030214235,0.04861139150779274,-0.00906450039666726,-2.8542572885197193,7.058383384129703,7.366162310094535,7.20843184368473,4.563533431589075,5.992439833997268
binance_cm_real_000811,2023-07-20,1689871724512,1689871724512,0,long,1,False,,True,time_resolution,1689871739865,29691.1,1689871674059,29708.9,15353,-5.991470569426302,1.9197672029667907,3.3006523840487256,11.619643596902778,6.837065652671309,32.09716042854691,7.914829696441021,-5.991470569426302,4.375793112501641,3.8372339601930117,0.8414986754810848,26.08645893991363,-6.126110357502542,7.911237772393093,-1.075140728452915,7.782409636709766,5.995566977190224,6.010701488633277,14.040940053943563,-1.533117460873367,0.2239385055207923,0.06545894776760366,0.0071775162025894965,0.1112515011401372,-0.006531539744356702,-6.3781203115197265,0.8512022229321228,-7.84786858447737,-6.002744493392814,-6.121952989773415,-14.034408514199207
binance_cm_real_000812,2023-07-20,1689872176243,1689872205095,28852,long,3,False,,True,time_resolution,1689872218016,29667.3,1689872159981,29684.4,12921,-5.760601528076088,0.0,17.19064424467343,17.291765681406556,7.550400609425683,32.56110262814688,15.842358421561787,-5.760601528076088,11.420139871446892,11.521203056149725,1.7854495964207706,26.781743946315235,7.074422929215346,5.760601528076088,5.770504373226537,5.770562625256831,5.764951013004913,5.779358681831642,8.767935492346442,-1.2405455390711857,0.4918654242632176,0.16540607187612288,0.012816552352973765,0.09612414264731643,0.006347820740860519,-4.520055989004902,-6.262369797489754,-5.935968697132954,-5.777767565357887,-5.875482824478959,-8.774283313087302
binance_cm_real_000813,2023-07-20,1689877796061,1689877821682,25621,long,7,False,,False,,1689877859890,29623.6,1689877799973,29588.4,38208,11.896554054966503,0.0,28.423284138322398,45.808071942640574,23.427267448926347,38.24653316950098,62.922804790775416,11.896554054966503,40.35365210690602,48.8705033053489,28.82886536615676,50.999716104959305,75.40117072906901,-11.896554054966503,-11.93036796858362,-3.062431362708324,-5.401597917230411,-12.753182935458327,-12.478365938293592,7.575725622202669,5.13944113233555,2.0747157669897454,0.6119407155056208,0.5412769869273014,0.20006443966779644,4.320828432763833,6.790926836248071,0.9877155957185786,4.789657201724791,12.211905948531026,12.278301498625796
binance_cm_real_000814,2023-07-20,1689888405340,1689888405340,0,short,1,False,,True,time_resolution,1689888419455,29823.8,1689888357883,29785.2,14115,12.959456374306214,0.0,-5.700145521362134,-4.3589348104533965,3.788920258316939,-0.7041356232265992,19.548146111494606,12.959456374306214,4.196715147120046,8.561298900124894,16.753286867302492,12.892308931952048,29.813464405140564,-12.959456374306214,-9.89686066848218,-12.920233710578291,-12.964366608985554,-13.596444555178646,-10.265318293645958,3.0487121120555365,0.19745544767199819,0.13426970441695876,0.13137369118443037,0.050548594604028656,0.02922340625545549,9.910744262250677,9.699405220810181,12.785964006161333,12.832992917801123,13.545895960574617,10.236094887390502
binance_cm_real_000815,2023-07-20,1689890372499,1689890372499,0,short,1,False,,True,time_resolution,1689890399980,29865.5,1689890338808,29842.7,27481,7.640059378005097,-7.667710234217226,-9.710200733287573,-13.962598985451683,-18.08106343439755,-20.625805695534495,-0.06696690160912344,7.640059378005097,-1.7089606503440316,-6.333207115978599,-9.181474866550767,-13.001504555552705,7.573041313285509,-15.307769612222323,-8.001240082943541,-7.629391869473084,-8.899588567846783,-7.624301139981791,-7.640008214894632,3.4992745294493015,-0.15654649210701443,-0.19338096083800876,-0.14017561711537868,-0.09924842963642885,0.014452413078499935,11.808495082773021,8.157786575050556,7.822772830311092,9.039764184962161,7.7235495696182195,7.625555801816132
binance_cm_real_000816,2023-07-21,1689899871224,1689899876348,5124,long,2,False,,True,time_resolution,1689899879400,29720.4,1689899816496,29745.8,3052,-8.539020634845194,4.508687635428129,26.883891199310177,26.782950431353058,16.049582105219674,36.6414987685219,50.604971669290386,-4.034182977092565,6.051274465638846,18.221059779868327,7.496856699096772,28.071189882269096,42.02273934471422,8.542870612520694,20.83261673367133,8.561890651484731,8.552725406122903,8.570308886252803,8.582232324576168,-0.20520544076810845,0.061561632230432525,0.06178963827573126,0.012711337025357415,0.023798130977968134,0.008906486144449152,-8.337665171752587,-20.894178365901762,-8.623680289760463,-8.565436743148261,-8.59410701723077,-8.591138810720617
binance_cm_real_000817,2023-07-21,1689902461062,1689902461062,0,short,1,False,,True,time_resolution,1689902519788,29846.1,1689902459829,29883.3,58726,-12.448424370802664,-1.0051564526018475,12.06187743122217,-8.275788126420903,1.239692958209189,11.257752269141422,-6.868569092779291,-12.448424370802664,-3.112106092700362,-19.67654174739713,-13.45232956199641,2.3759089524925905,-17.83604889687527,11.443267918200817,15.173983523922532,11.400753620976229,14.692022520205597,8.881843316648832,10.967479804095978,-12.18410282666262,-0.6092051413330715,-1.2839162118418266,-0.43888972547655614,0.038757674762244405,-0.07273887552207618,0.7408349084618031,-14.564778382589461,-10.116837409134401,-14.25313279472904,-8.920600991411076,-10.894740928573903
binance_cm_real_000818,2023-07-21,1689905459688,1689905462026,2338,short,2,False,,False,,1689905516695,29889.8,1689905459708,29908.4,54669,-6.218988645331138,0.0,1.7397239191967588,6.356683550910344,-2.7099545664402385,10.806362036547341,-28.638532208311382,-6.218988645331138,-4.480346658464329,-1.8055128325157663,-8.291984860441518,2.708269248772433,-35.70903157641429,6.218988645331138,6.2200705776610885,8.16219638342611,5.58203029400128,8.098092787774908,7.070499368102908,-5.666431504193467,-0.8164535715719548,-0.10967286782311604,-0.25184140018637635,0.04112732543365004,-0.13556785050354117,-0.5525571411376715,-5.403617006089133,-8.052523515602994,-5.330188893814904,-8.139220113208557,-6.934931517599367
binance_cm_real_000819,2023-07-21,1689906469129,1689906477134,8005,short,2,False,,True,time_resolution,1689906479609,29927.6,1689906416223,29908.8,2475,6.285775423955248,1.2363169783078924,-6.5491385877913855,-15.337013325491458,-15.203357435945417,-15.303599353105252,-32.44496718747863,6.285775423955248,-0.03343497565885118,-9.060878403680036,-8.358743914834431,-4.346546835713903,-26.17958594126119,-5.049458445647355,-6.515703612132534,-6.276134921811423,-6.844613521110986,-10.957052517391348,-6.265381246217441,0.259288236238154,-0.00027583854918552224,-0.0249174156101201,-0.011493272882897343,-0.0029882509495533084,-0.004499616333654267,4.790170209409201,6.51597945068172,6.301052337421543,6.856106793993884,10.960040768340901,6.269880862551095
binance_cm_real_000820,2023-07-21,1689917193037,1689917193037,0,long,1,False,,True,time_resolution,1689917215283,29810.1,1689917147520,29816.4,22246,-2.1129311385690124,-1.5095554862278222,1.4424641312853397,-5.702765170193995,-3.2539307147567738,3.2203850372867526,2.3481974230210567,-2.1129311385690124,-0.6707717900215988,-7.814491353752602,-5.3661743201727905,1.106773453535394,0.5701560215173829,0.6033756523411902,2.1132359213069387,2.1117261835586065,2.1122436054160167,2.113611583751359,1.7780414015036738,-0.7834044351434375,-0.04973996413606829,-0.19315686072842267,-0.06631995218142439,0.006839245068707882,0.0008808118649080347,0.18002878280224732,-2.06349595717087,-1.9185693228301839,-2.0459236532345924,-2.1204508288200667,-1.7789222133685818
binance_cm_real_000821,2023-07-21,1689917870342,1689917870342,0,long,1,False,,True,time_resolution,1689917874870,29793.0,1689917811014,29796.7,4528,-1.2417482472893735,0.0,3.121538616453285,1.5775517739068665,-0.13425972543934991,10.002349545194937,5.773168193871288,-1.2417482472893735,1.879402752653329,0.8054583225651892,-1.3759913010508487,8.759359257903911,4.530703064433309,1.2417482472893735,1.242135863799956,0.7720934513416773,1.2417315756114988,1.2429902872910255,1.2424651294379787,-0.09371060106210471,0.028366452213380914,0.004052350316194641,-0.0034613825617545793,0.011017327422163587,0.001424654408038474,-1.1480376462272688,-1.2705023160133369,-0.776145801657872,-1.2382701930497442,-1.2540076147131891,-1.2438897838460172
binance_cm_real_000822,2023-07-21,1689924698263,1689924716238,17975,long,2,False,,True,time_resolution,1689924717015,29769.9,1689924659401,29774.2,777,-1.4442033707032504,0.0,-0.5374556179235345,-0.2351368328414699,-7.961061340481737,8.162607197202298,-9.942928931572556,-1.4442033707032504,-1.9815813691052842,-1.679306245004064,-9.404114972022759,6.717224980016256,-11.385696341128043,1.4442033707032504,1.4441257511817498,1.4441694121625939,1.443053631541022,1.4453822171860429,1.4427674095554863,-0.018702433650607093,-0.005132295745982686,-0.0014498010581868418,-0.004059442962923158,0.0014498010581868418,-0.0006143531984067007,-1.4255009370526432,-1.438993455435767,-1.442719611104407,-1.4389941885780988,-1.4468320182442298,-1.4421530563570797
