date,date_t1,open_t,close_t,open_t1,close_t1,r,r_night_bps,r_day_bps,nights,cost_bps_cons,cost_bps_opt,r_net_bps_cons,r_net_bps_opt,pnl_yen_cons,roll_monthly,roll_quarterly,nightless_marked,is_glitch,night_open,night_close,has_night,leg_b_bps,leg_a_bps,leg_c_bps,regime,weekday,month,year,vol20,vol_tercile,sq_dist_td
2023-04-04,2023-04-05,28160.0,28260.0,28110.0,27820.0,-0.005307855626326963,-53.078556263269626,35.51136363636465,1,4.3170559094125975,0.778485491861288,-57.39561217268222,-53.857041755130915,-1622.0,False,False,False,False,28260.0,28090.0,True,-60.155697098371874,0.0,7.119971520113122,2020-12-21..2024-11-04(引け 15:15),Tuesday,4,2023,0.01184813879520771,mid,8
2023-04-05,2023-04-06,28110.0,27820.0,27660.0,27530.0,-0.005751258087706712,-57.51258087706712,-103.16613304873657,1,4.385334291876347,0.7907979870596693,-61.89791516894347,-58.30337886412679,-1722.0,False,False,False,False,27820.0,27680.0,True,-50.323508267433596,0.0,-7.225433526011349,2020-12-21..2024-11-04(引け 15:15),Wednesday,4,2023,0.011838443307168064,mid,7
2023-04-06,2023-04-07,27660.0,27530.0,27580.0,27540.0,0.0018162005085360367,18.162005085360367,-46.99927693420092,1,4.431529240828187,0.7991282237559026,13.73047584453218,17.362876861604462,378.0,False,False,False,False,27560.0,27620.0,True,21.77068214804123,10.897203051216664,-14.482259232440065,2020-12-21..2024-11-04(引け 15:15),Thursday,4,2023,0.012296869976746179,mid,6
2023-04-07,2023-04-10,27580.0,27540.0,27640.0,27670.0,0.0036310820624545492,36.31082062454549,-14.503263234227903,3,4.4299201161946264,0.7988380537400145,31.880900508350866,35.51198257080548,878.0,False,False,False,False,27520.0,27650.0,True,47.238372093023614,-7.2621641249093205,-3.6166365280287938,2020-12-21..2024-11-04(引け 15:15),Friday,4,2023,0.012288590285238257,mid,5
2023-04-10,2023-04-11,27640.0,27670.0,27870.0,27940.0,0.007228044813877954,72.28044813877955,10.853835021706892,1,4.409107336465486,0.795084929526563,67.87134080231407,71.48536320925298,1878.0,False,False,False,False,27650.0,27870.0,True,79.56600361663568,-7.228044813878398,0.0,2020-12-21..2024-11-04(引け 15:15),Monday,4,2023,0.010747079379924496,mid,4
2023-04-11,2023-04-12,27870.0,27940.0,28030.0,28090.0,0.003221188260558394,32.21188260558394,25.116612845352826,1,4.366499642090194,0.7874015748031495,27.845382963493744,31.42448103078079,778.0,False,False,False,False,27930.0,28030.0,True,35.803795202291596,-3.5790980672867345,0.0,2020-12-21..2024-11-04(引け 15:15),Tuesday,4,2023,0.010675231519601888,mid,3
2023-04-12,2023-04-13,28030.0,28090.0,27930.0,28190.0,-0.005695977216091164,-56.95977216091164,21.40563681769514,1,4.343182627269491,0.7831968672125311,-61.30295478818113,-57.74296902812417,-1722.0,True,False,False,False,28100.0,27900.0,True,-71.17437722419906,3.559985760057671,10.752688172042113,2020-12-21..2024-11-04(引け 15:15),Wednesday,4,2023,0.008735921577117564,low,2
2023-04-13,2023-04-14,27930.0,28190.0,28360.0,28420.0,0.006030507272082319,60.30507272082319,93.08986752595727,1,4.327775807023767,0.7804185881518269,55.97729691379942,59.524654132671365,1578.0,True,False,False,False,28220.0,28370.0,True,53.15379163713718,10.642071656616903,-3.5248501938667243,2020-12-21..2024-11-04(引け 15:15),Thursday,4,2023,0.008731490136151512,low,1
2023-04-14,2023-04-17,28360.0,28420.0,28530.0,28530.0,0.0038705137227303954,38.70513722730395,21.156558533146352,3,4.292751583391977,0.7741027445460944,34.412385643911975,37.93103448275786,978.0,True,False,False,False,28460.0,28520.0,True,21.082220660575413,14.074595355384467,3.506311360448322,2020-12-21..2024-11-04(引け 15:15),Friday,4,2023,0.008145987403061591,low,0
2023-04-17,2023-04-18,28530.0,28530.0,28570.0,28650.0,0.00140203294777419,14.0203294777419,0.0,1,4.276200490711531,0.77111812127585,9.744128987030368,13.24921135646605,278.0,False,False,False,False,28550.0,28600.0,True,17.513134851139256,7.01016473887206,-10.489510489510856,2020-12-21..2024-11-04(引け 15:15),Monday,4,2023,0.008025446871247116,low,1
2023-04-18,2023-04-19,28570.0,28650.0,28640.0,28580.0,-0.0003490401396160081,-3.490401396160081,28.001400070003513,1,4.2582897033158815,0.7678883071553229,-7.748691099475963,-4.258289703315404,-222.0,False,False,False,False,28670.0,28650.0,True,-6.975933031042603,6.980802792320162,-3.490401396160081,2020-12-21..2024-11-04(引け 15:15),Tuesday,4,2023,0.007105277042267751,low,2
2023-04-19,2023-04-20,28640.0,28580.0,28470.0,28650.0,-0.003848845346396068,-38.48845346396068,-20.949720670391248,1,4.268719384184744,0.7697690692792163,-42.75717284814542,-39.258222533239895,-1222.0,False,False,False,False,28560.0,28540.0,True,-7.002801120448154,-6.997900629811538,-24.526979677645944,2020-12-21..2024-11-04(引け 15:15),Wednesday,4,2023,0.007064837610637045,low,3
2023-04-20,2023-04-21,28470.0,28650.0,28560.0,28560.0,-0.003141361256544517,-31.41361256544517,63.22444678608985,1,4.2582897033158815,0.7678883071553229,-35.67190226876105,-32.181500872600495,-1022.0,False,False,False,False,28610.0,28600.0,True,-3.495281370150538,-13.961605584642545,-13.986013986013734,2020-12-21..2024-11-04(引け 15:15),Thursday,4,2023,0.006684139237782455,low,4
2023-04-21,2023-04-24,28560.0,28560.0,28630.0,28590.0,0.002450980392156854,24.50980392156854,0.0,3,4.271708683473389,0.7703081232492998,20.238095238095152,23.73949579831924,578.0,False,False,False,False,28530.0,28670.0,True,49.07115317209998,-10.504201680672232,-13.951866062086316,2020-12-21..2024-11-04(引け 15:15),Friday,4,2023,0.006508046227028318,low,5
2023-04-24,2023-04-25,28630.0,28590.0,28680.0,28620.0,0.0031479538300105414,31.479538300105414,-13.971358714635063,1,4.267226302903113,0.7694998251136761,27.2123119972023,30.710038474991737,778.0,False,False,False,False,28600.0,28680.0,True,27.97202797202747,3.4977264777902306,0.0,2020-12-21..2024-11-04(引け 15:15),Monday,4,2023,0.006640853914085117,low,6
2023-04-25,2023-04-26,28680.0,28620.0,28470.0,28410.0,-0.00524109014675056,-52.410901467505596,-20.920502092049986,1,4.262753319357093,0.7686932215234101,-56.67365478686269,-53.179594689029,-1622.0,False,False,False,False,28580.0,28440.0,True,-48.985304408677436,-13.976240391334604,10.548523206750371,2020-12-21..2024-11-04(引け 15:15),Tuesday,4,2023,0.006645564702432111,low,7
2023-04-26,2023-04-27,28470.0,28410.0,28290.0,28440.0,-0.004223864836325197,-42.238648363251976,-21.074815595363283,1,4.294262583597325,0.7743752199929602,-46.5329109468493,-43.01302358324494,-1322.0,False,False,False,False,28380.0,28310.0,True,-24.665257223396296,-10.559662090813271,-7.064641469445299,2020-12-21..2024-11-04(引け 15:15),Wednesday,4,2023,0.006641801061270904,low,8
2023-04-27,2023-04-28,28290.0,28440.0,28720.0,28870.0,0.009845288326300938,98.45288326300938,53.02226935312903,1,4.289732770745429,0.7735583684950773,94.16315049226395,97.67932489451431,2678.0,False,False,False,False,28460.0,28740.0,True,98.38369641602229,7.032348804500987,-6.958942240778976,2020-12-21..2024-11-04(引け 15:15),Thursday,4,2023,0.0066587880215835575,low,9
2023-04-28,2023-05-01,28720.0,28870.0,29030.0,29160.0,0.00554208520956001,55.420852095600104,52.22841225626773,3,4.225839972289574,0.7620367163145133,51.19501212331053,54.65881537928559,1478.0,False,False,False,False,28920.0,29070.0,True,51.867219917012264,17.31901627987531,-13.759889920880175,2020-12-21..2024-11-04(引け 15:15),Friday,4,2023,0.006500900369900391,low,10
2023-05-01,2023-05-02,29030.0,29160.0,29270.0,29130.0,0.0037722908093278384,37.722908093278384,44.78126076472577,1,4.183813443072703,0.7544581618655694,33.53909465020568,36.96844993141281,978.0,False,False,False,False,29170.0,29260.0,True,30.85361672951592,3.429355281208135,3.4176349965830966,2020-12-21..2024-11-04(引け 15:15),Monday,5,2023,0.006923606408087456,low,9
2023-05-02,2023-05-03,29270.0,29130.0,28770.0,28860.0,-0.012358393408856805,-123.58393408856804,-47.83054321831237,1,4.188122210779265,0.7552351527634741,-127.77205629934731,-124.33916924133152,-3722.0,False,False,False,False,29120.0,28770.0,True,-120.19230769230727,-3.43288705801581,0.0,2020-12-21..2024-11-04(引け 15:15),Tuesday,5,2023,0.007131046591369586,low,8
2023-05-03,2023-05-04,28770.0,28860.0,28610.0,28730.0,-0.008662508662508617,-86.62508662508617,31.282586027112647,1,4.227304227304227,0.7623007623007623,-90.8523908523904,-87.38738738738694,-2622.0,False,False,False,False,28860.0,28680.0,True,-62.37006237006182,0.0,-24.407252440725724,2020-12-21..2024-11-04(引け 15:15),Wednesday,5,2023,0.007150548820144947,low,7
2023-05-04,2023-05-05,28610.0,28730.0,28670.0,28750.0,-0.002088409328228291,-20.88409328228291,41.94337644180423,1,4.246432300730943,0.7657500870170554,-25.130525583013856,-21.649843369299965,-722.0,False,False,False,False,28680.0,28610.0,True,-24.407252440725724,-17.40341106856946,20.971688220901008,2020-12-21..2024-11-04(引け 15:15),Thursday,5,2023,0.006462687560325009,low,6
2023-05-05,2023-05-08,28670.0,28750.0,29070.0,28950.0,0.011130434782608667,111.30434782608667,27.90373212417263,3,4.243478260869566,0.7652173913043477,107.0608695652171,110.53913043478232,3078.0,False,False,False,False,28790.0,29070.0,True,97.25599166377164,13.913043478261944,0.0,2020-12-21..2024-11-04(引け 15:15),Friday,5,2023,0.005988828556448448,low,5
2023-05-08,2023-05-09,29070.0,28950.0,29040.0,29240.0,0.0031088082901553626,31.088082901553626,-41.27966976264163,1,4.214162348877375,0.75993091537133,26.873920552676253,30.328151986182295,778.0,False,False,False,False,28990.0,29040.0,True,17.247326664366902,13.81692573402482,0.0,2020-12-21..2024-11-04(引け 15:15),Monday,5,2023,0.005984054484258037,low,4
2023-05-09,2023-05-10,29040.0,29240.0,29240.0,29140.0,0.0,0.0,68.8705234159781,1,4.172366621067032,0.7523939808481532,-4.172366621067032,-0.7523939808481532,-122.0,False,False,False,False,29220.0,29210.0,True,-3.422313483915085,-6.839945280437965,10.27045532352,2020-12-21..2024-11-04(引け 15:15),Tuesday,5,2023,0.006054702701993278,low,3
2023-05-10,2023-05-11,29240.0,29140.0,29060.0,29120.0,-0.0027453671928620027,-27.453671928620025,-34.199726402188716,1,4.186684969114619,0.7549759780370625,-31.640356897734645,-28.208647906657088,-922.0,True,False,False,False,29150.0,29050.0,True,-34.305317324184735,3.4317089910773646,3.44234079173944,2020-12-21..2024-11-04(引け 15:15),Wednesday,5,2023,0.006071816498435455,low,2
2023-05-11,2023-05-12,29060.0,29120.0,29130.0,29420.0,0.0003434065934067032,3.434065934067032,20.64693737095613,1,4.18956043956044,0.7554945054945055,-0.7554945054934077,2.6785714285725266,-22.0,True,False,False,False,29110.0,29130.0,True,6.870491240122956,-3.434065934065922,0.0,2020-12-21..2024-11-04(引け 15:15),Thursday,5,2023,0.0061550391842910826,low,1
2023-05-12,2023-05-15,29130.0,29420.0,29550.0,29670.0,0.004418762746430938,44.18762746430937,99.55372468245739,3,4.146838885112168,0.7477906186267845,40.040788579197205,43.439836845682585,1178.0,True,False,False,False,29430.0,29570.0,True,47.570506286103154,3.399048266485849,-6.76361176868423,2020-12-21..2024-11-04(引け 15:15),Friday,5,2023,0.006166341529041745,low,0
2023-05-15,2023-05-16,29550.0,29670.0,29840.0,29840.0,0.005729693292888527,57.29693292888527,40.60913705583813,1,4.111897539602292,0.741489720256151,53.18503538928298,56.55544320862912,1578.0,False,False,False,False,29690.0,29860.0,True,57.258336140113556,6.7408156386927764,-6.697923643670389,2020-12-21..2024-11-04(引け 15:15),Monday,5,2023,0.006302671606847843,low,1
2023-05-16,2023-05-17,29840.0,29840.0,29900.0,30060.0,0.002010723860589758,20.10723860589758,0.0,1,4.088471849865952,0.7372654155495979,16.01876675603163,19.369973190347984,478.0,False,False,False,False,29850.0,29880.0,True,10.050251256281673,3.3512064343166337,6.693440428380271,2020-12-21..2024-11-04(引け 15:15),Tuesday,5,2023,0.006467402920122962,low,2
2023-05-17,2023-05-18,29900.0,30060.0,30510.0,30590.0,0.014970059880239583,149.70059880239583,53.51170568561825,1,4.058549567531603,0.7318695941450433,145.64204923486423,148.96872920825078,4378.0,False,False,False,False,30050.0,30520.0,True,156.40599001663924,-3.326679973386648,-3.27653997378774,2020-12-21..2024-11-04(引け 15:15),Wednesday,5,2023,0.006503865534413701,low,3
2023-05-18,2023-05-19,30510.0,30590.0,30910.0,30900.0,0.010460934946060707,104.60934946060706,26.220911176664252,1,3.9882314481856813,0.7191892775416803,100.62111801242138,103.89016018306539,3078.0,False,False,False,False,30660.0,30910.0,True,81.5394651011081,22.883295194509046,0.0,2020-12-21..2024-11-04(引け 15:15),Thursday,5,2023,0.006516750326667472,low,4
2023-05-19,2023-05-22,30910.0,30900.0,30770.0,31030.0,-0.004207119741100329,-42.07119741100329,-3.235198964736119,3,3.948220064724919,0.7119741100323624,-46.01941747572821,-42.783171521035655,-1422.0,False,False,False,False,30910.0,30820.0,True,-29.11679068262729,3.236245954691963,-16.223231667747974,2020-12-21..2024-11-04(引け 15:15),Friday,5,2023,0.00733727224982377,low,5
2023-05-22,2023-05-23,30770.0,31030.0,31260.0,30850.0,0.007412181759587577,74.12181759587577,84.49788755281018,1,3.9316790203029326,0.7089912987431517,70.19013857557283,73.41282629713261,2178.0,False,False,False,False,31050.0,31190.0,True,45.0885668276979,6.445375443120405,22.443090734209914,2020-12-21..2024-11-04(引け 15:15),Monday,5,2023,0.007323701901312304,low,6
2023-05-23,2023-05-24,31260.0,30850.0,30700.0,30610.0,-0.004862236628849326,-48.622366288493254,-131.15802943058253,1,3.9546191247974067,0.713128038897893,-52.57698541329066,-49.335494327391146,-1622.0,False,False,False,False,30870.0,30670.0,True,-64.78781988986104,6.482982171798213,9.781545484186527,2020-12-21..2024-11-04(引け 15:15),Tuesday,5,2023,0.007291400403495582,low,7
2023-05-24,2023-05-25,30700.0,30610.0,30660.0,30830.0,0.0016334531198953783,16.334531198953783,-29.315960912051906,1,3.98562561254492,0.718719372754002,12.348905586408863,15.615811826199781,378.0,False,False,False,False,30550.0,30600.0,True,16.366612111293755,-19.601437438745428,19.607843137254832,2020-12-21..2024-11-04(引け 15:15),Wednesday,5,2023,0.0075980920463874484,low,8
2023-05-25,2023-05-26,30660.0,30830.0,31000.0,30960.0,0.005514109633473874,55.141096334738734,55.446836268753245,1,3.9571845604930265,0.7135906584495622,51.18391177424571,54.42750567628917,1578.0,False,False,False,False,30830.0,31070.0,True,77.84625364904318,0.0,-22.529771483746906,2020-12-21..2024-11-04(引け 15:15),Thursday,5,2023,0.007632716922056062,low,9
2023-05-26,2023-05-29,31000.0,30960.0,31630.0,31300.0,0.021640826873384977,216.40826873384978,-12.90322580645209,3,3.9405684754521966,0.7105943152454781,212.46770025839757,215.6976744186043,6578.0,False,False,False,False,30980.0,31500.0,True,167.8502259522263,6.459948320414188,41.26984126984201,2020-12-21..2024-11-04(引け 15:15),Friday,5,2023,0.007641357100182744,low,10
2023-05-29,2023-05-30,31630.0,31300.0,31270.0,31380.0,-0.000958466453674145,-9.58466453674145,-104.3313310148597,1,3.8977635782747604,0.7028753993610223,-13.48242811501621,-10.287539936102473,-422.0,False,False,False,False,31370.0,31280.0,True,-28.689831048772653,22.364217252395235,-3.1969309462920315,2020-12-21..2024-11-04(引け 15:15),Monday,5,2023,0.007187013216724633,low,9
2023-05-30,2023-05-31,31270.0,31380.0,31130.0,30850.0,-0.007966857871255617,-79.66857871255617,35.177486408697334,1,3.8878266411727216,0.7010834926704907,-83.55640535372889,-80.36966220522666,-2622.0,False,False,False,False,31300.0,31120.0,True,-57.50798722044759,-25.49394518801762,3.2133676092538366,2020-12-21..2024-11-04(引け 15:15),Tuesday,5,2023,0.007234640524497525,low,8
2023-05-31,2023-06-01,31130.0,30850.0,30810.0,31150.0,-0.0012965964343597536,-12.965964343597536,-89.94539029874682,1,3.9546191247974067,0.713128038897893,-16.92058346839494,-13.679092382495428,-522.0,False,False,False,False,30910.0,30760.0,True,-48.527984471045116,19.44894651539686,16.254876462937773,2020-12-21..2024-11-04(引け 15:15),Wednesday,5,2023,0.00715866197230473,low,7
2023-06-01,2023-06-02,30810.0,31150.0,31340.0,31550.0,0.0060995184590690865,60.99518459069087,110.35378123985807,1,3.9165329052969504,0.7062600321027288,57.07865168539392,60.28892455858814,1778.0,False,False,False,False,31230.0,31390.0,True,51.232788984949536,25.68218298555358,-15.928639694170466,2020-12-21..2024-11-04(引け 15:15),Thursday,6,2023,0.008037112212279589,low,6
2023-06-02,2023-06-05,31340.0,31550.0,31960.0,32240.0,0.012995245641838293,129.95245641838292,67.00701978302526,3,3.866877971473851,0.6973058637083994,126.08557844690907,129.25515055467451,3978.0,False,False,False,False,31610.0,31970.0,True,113.88801012337967,19.017432646593058,-3.127932436659542,2020-12-21..2024-11-04(引け 15:15),Friday,6,2023,0.007932441609886147,low,5
2023-06-05,2023-06-06,31960.0,32240.0,31990.0,32420.0,-0.007754342431761763,-77.54342431761762,87.60951188986343,1,3.7841191066997517,0.6823821339950372,-81.32754342431737,-78.22580645161266,-2622.0,False,False,False,False,32330.0,32120.0,True,-64.95515001546548,27.915632754342834,-40.47322540473242,2020-12-21..2024-11-04(引け 15:15),Monday,6,2023,0.008122219216648695,low,4
2023-06-06,2023-06-07,31990.0,32420.0,32590.0,31870.0,0.00524367674275128,52.4367674275128,134.41700531416024,1,3.7631091918568784,0.6785934608266503,48.67365823565592,51.75817396668615,1578.0,False,False,False,False,32390.0,32630.0,True,74.09694350108076,-9.253547193091016,-12.25865767698453,2020-12-21..2024-11-04(引け 15:15),Tuesday,6,2023,0.008980580162707402,low,3
2023-06-07,2023-06-08,32590.0,31870.0,31860.0,31690.0,-0.0003137747097583521,-3.137747097583521,-220.9266646210495,1,3.8280514590524004,0.6903043614684656,-6.965798556635921,-3.8280514590519865,-222.0,True,True,False,False,31840.0,31840.0,True,0.0,-9.413241292751673,6.281407035175768,2020-12-21..2024-11-04(引け 15:15),Wednesday,6,2023,0.008915994053066947,low,2
2023-06-08,2023-06-09,31860.0,31690.0,31950.0,32200.0,0.00820448090880399,82.0448090880399,-53.358443188951114,1,3.8497948879772803,0.694225307668034,78.19501420006262,81.35058378037186,2478.0,True,True,False,False,31700.0,31830.0,True,41.009463722396774,3.1555695803087147,37.70028275212,2020-12-21..2024-11-04(引け 15:15),Thursday,6,2023,0.010048716356055871,low,1
