kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,bundle_n_events,bundle_total_qty,bundle_n_events_dedup,bundle_total_qty_dedup
liq,1687837725047,SELL,71.0,30357.6,30357.6,30357.7,96.1538,-4.6138,85.7053,0.084705,-24.7272,26,15596665.0,2023-06-27,1,71.0,1,71.0
control,1687839432885,,,30354.3,,30354.3,96.1538,-3.5272,86.8018,0.092105,-23.3149,26,15596099.0,2023-06-27,,,,
control,1687843713213,,,30309.6,,30309.6,84.6154,11.2154,101.6776,0.075784,-7.7983,26,15498908.0,2023-06-27,,,,
liq,1687844312484,SELL,194.0,30266.7,30266.7,30266.7,73.0769,15.3899,115.9957,0.059358,6.4698,26,15540169.0,2023-06-27,1,194.0,1,194.0
liq,1687847044319,SELL,165.0,30227.9,30227.9,30228.0,73.0769,28.2455,-111.1025,0.055675,19.459,26,15654229.0,2023-06-27,1,165.0,1,165.0
control,1687848389150,,,30252.8,,30252.8,80.7692,19.9916,-119.2417,0.070695,11.0501,26,15627527.0,2023-06-27,,,,
liq,1687850484830,BUY,5.0,30375.7,30375.7,30375.6,88.4615,-0.5803,79.6956,0.07769,-32.7507,26,14948982.0,2023-06-27,1,5.0,1,5.0
liq,1687851914489,BUY,115.0,30401.1,30401.1,30401.0,80.7692,-8.9348,71.274,0.070227,-42.2914,26,14451284.0,2023-06-27,1,115.0,1,115.0
liq,1687852276850,BUY,3.0,30444.2,30444.2,30444.2,57.6923,-23.0792,57.0161,0.044178,-55.9651,26,14567470.0,2023-06-27,2,6.0,2,6.0
control,1687854327787,,,30394.7,,30394.7,84.6154,-16.8143,73.3946,0.076899,-39.729,26,14487638.0,2023-06-27,,,,
control,1687854500029,,,30408.3,,30408.3,88.4615,-1.3118,68.8894,0.077269,-44.2099,26,14473249.0,2023-06-27,,,,
control,1687857968016,,,30361.3,,30361.3,92.3077,4.1623,84.4762,0.082247,-28.9166,26,14378104.0,2023-06-27,,,,
control,1687858758460,,,30374.9,,30374.9,92.3077,-0.317,79.961,0.084123,-33.3373,26,14375357.0,2023-06-27,,,,
control,1687859149715,,,30370.5,,30370.5,92.3077,1.1317,81.4214,0.084854,-31.873,26,14382574.0,2023-06-27,,,,
liq,1687860367746,BUY,631.0,30524.4,30524.4,30524.4,34.6154,-39.3419,30.5922,0.021831,-81.328,26,14245180.0,2023-06-27,6,743.0,6,743.0
liq,1687860701023,BUY,2.0,30586.3,30586.3,30586.2,23.0769,-59.5001,10.2925,0.01441,-99.0384,26,14387763.0,2023-06-27,8,321.0,8,321.0
liq,1687861406421,BUY,24.0,30696.8,30696.8,30696.8,0.0,-95.2832,4.2109,0.000566,-130.0334,28,14836704.0,2023-06-27,1,24.0,1,24.0
liq,1687861729882,SELL,130.0,30572.3,30572.3,30572.3,25.0,-54.9481,44.9512,0.021315,-88.486,28,14963029.0,2023-06-27,1,130.0,1,130.0
control,1687862784453,,,30592.4,,30592.4,39.2857,-61.4822,38.3514,0.029441,-93.1637,28,15189528.0,2023-06-27,,,,
liq,1687864272215,SELL,5.0,30556.7,30556.7,30556.8,57.1429,-49.8709,50.0794,0.035893,-78.7169,28,15429522.0,2023-06-27,1,5.0,1,5.0
liq,1687864698148,SELL,124.0,30548.0,30548.0,30548.0,60.7143,-47.0371,52.9416,0.03697,-75.5553,28,15434867.0,2023-06-27,1,124.0,1,124.0
liq,1687866622993,BUY,1.0,30686.8,30686.8,30686.8,17.8571,-92.0555,7.471,0.0193,-118.4384,28,15622311.0,2023-06-27,5,20.0,5,20.0
control,1687867283589,,,30690.0,,30690.0,23.3333,-93.0886,26.4504,0.020042,-116.7016,30,15916573.0,2023-06-27,,,,
control,1687867649065,,,30695.8,,30695.8,16.6667,-94.9605,24.5559,0.008558,-117.8435,30,16006862.0,2023-06-27,,,,
liq,1687869082766,SELL,25.0,30636.0,30636.0,30636.0,53.3333,-75.6264,44.1233,0.034649,-95.7125,30,16245620.0,2023-06-27,1,25.0,1,25.0
liq,1687871461470,SELL,313.0,30594.0,30594.0,30595.1,56.6667,-62.002,57.9121,0.035309,-78.8409,30,16432390.0,2023-06-27,1,313.0,1,313.0
liq,1687872003253,SELL,8.0,30582.5,30582.5,30582.6,56.6667,-58.265,61.6942,0.038149,-74.5694,30,16516946.0,2023-06-27,1,8.0,1,8.0
liq,1687872246758,SELL,31.0,30577.5,30577.5,30577.5,60.0,-56.6393,63.3395,0.039104,-72.9073,30,16481797.0,2023-06-27,1,31.0,1,31.0
liq,1687873369847,SELL,11.0,30542.6,30542.6,30542.7,53.3333,-45.2774,74.8385,0.038681,-61.1443,30,16399332.0,2023-06-27,1,11.0,1,11.0
control,1687874233952,,,30596.2,,30596.2,83.3333,-62.7166,57.1889,0.051246,-78.3856,30,16336392.0,2023-06-27,,,,
liq,1687874580992,BUY,21.0,30680.0,30680.0,30679.4,50.0,-89.8595,29.7185,0.036015,-106.5564,30,16099775.0,2023-06-27,16,666.0,16,666.0
liq,1687874853617,BUY,4.0,30948.7,30948.7,30948.6,5.5556,-175.9004,2.4445,0.00117,-186.6197,36,16621957.0,2023-06-27,4,888.0,4,888.0
liq,1687875142075,SELL,61.0,30731.4,30731.4,30731.4,40.5405,-106.4348,22.9561,0.021612,-112.1912,37,17046270.0,2023-06-27,3,2562.0,3,2562.0
liq,1687876276343,BUY,10.0,30875.0,30875.0,30874.3,27.027,-152.4498,-122.8776,0.014323,-151.5626,37,17832034.0,2023-06-27,1,10.0,1,10.0
liq,1687876914230,SELL,48.0,30730.6,30730.6,30730.6,56.7568,-106.1772,-76.466,0.030844,-103.4857,37,17802900.0,2023-06-27,1,48.0,1,48.0
control,1687877464997,,,30771.5,,30771.5,40.5405,-119.3276,-89.6559,0.022033,-114.9571,37,17421448.0,2023-06-27,,,,
liq,1687878622040,SELL,144.0,30655.3,30655.3,30655.4,72.973,-81.8746,-52.0904,0.03908,-75.6302,37,17311302.0,2023-06-27,5,228.0,5,228.0
liq,1687880461415,SELL,29.0,30514.5,30514.5,30514.5,29.7297,23.8227,-6.1888,0.017683,-27.4363,37,17669813.0,2023-06-27,8,395.0,8,395.0
liq,1687884145392,BUY,7.0,30678.9,30678.9,30678.9,81.0811,-19.9222,80.3289,0.041402,-77.9182,37,18327888.0,2023-06-27,5,204.0,5,204.0
control,1687887004718,,,30698.8,,30698.8,87.5,3.5591,73.7945,0.055296,-62.0993,32,16466005.0,2023-06-27,,,,
control,1687887231037,,,30644.9,,30644.9,87.5,1.1417,91.5128,0.056347,-44.0461,32,16481232.0,2023-06-27,,,,
liq,1687888735271,BUY,50.0,30754.8,30754.8,30754.7,68.75,-14.6559,55.4515,0.041824,-77.2594,32,16487956.0,2023-06-27,1,50.0,1,50.0
control,1687891579328,,,30697.2,,30697.2,93.5484,4.0805,74.3195,0.066898,-53.7273,31,16237876.0,2023-06-27,,,,
control,1687893037843,,,30676.1,,30676.1,96.7742,0.9607,81.249,0.080746,-44.4851,31,16067535.0,2023-06-27,,,,
control,1687895614871,,,30674.1,,30674.1,96.6667,1.6128,81.9063,0.088385,-39.8758,30,15800799.0,2023-06-27,,,,
liq,1687897638093,SELL,1.0,30602.8,30602.8,30602.8,83.3333,14.9001,105.3956,0.06461,-15.0195,30,15669160.0,2023-06-27,1,1.0,1,1.0
liq,1687897728161,SELL,14.0,30584.6,30584.6,30584.8,86.6667,20.8597,111.4091,0.067422,-9.05,30,15689565.0,2023-06-27,4,222.0,4,222.0
control,1687898326111,,,30584.4,,30584.4,86.6667,20.9252,111.4752,0.069842,-8.313,30,15661216.0,2023-06-27,,,,
control,1687900637482,,,30610.1,,30610.1,93.3333,2.5092,-146.3349,0.076761,-14.1096,30,15755325.0,2023-06-27,,,,
control,1687900946281,,,30617.4,,30617.4,93.3333,0.1244,-148.6842,0.079089,-16.1591,30,15834193.0,2023-06-27,,,,
control,1687901071191,,,30592.2,,30592.2,90.0,-1.6365,-140.5693,0.078675,-7.8758,30,15892193.0,2023-06-27,,,,
control,1687901080051,,,30618.9,,30618.9,93.3333,-0.3655,-149.1668,0.080938,-16.5732,30,15919175.0,2023-06-27,,,,
control,1687902496150,,,30681.1,,30681.1,96.6667,-0.6691,-169.1375,0.091402,-36.0689,30,16052661.0,2023-06-27,,,,
liq,1687903371227,BUY,31.0,30727.8,30727.8,30727.5,70.0,-5.8819,-184.0784,0.043633,-50.2328,30,16174296.0,2023-06-27,1,31.0,1,31.0
control,1687904447154,,,30671.5,,30671.5,96.4286,2.4606,82.7609,0.094629,-31.0971,28,16198644.0,2023-06-27,,,,
control,1687904512655,,,30673.3,,30673.3,96.4286,1.8736,82.1692,0.095022,-31.6599,28,16204626.0,2023-06-27,,,,
control,1687908996365,,,30635.7,,30635.7,80.7692,-5.8491,94.5433,0.082293,-16.5856,26,16146151.0,2023-06-27,,,,
control,1687909165191,,,30647.2,,30647.2,80.7692,-9.5993,90.7555,0.082789,-20.1163,26,16124029.0,2023-06-27,,,,
control,1687909234397,,,30647.2,,30647.2,80.7692,-9.5993,90.7555,0.082807,-20.1127,26,16123865.0,2023-06-27,,,,
control,1687909756781,,,30644.6,,30644.6,80.7692,-8.7517,91.6116,0.084121,-18.915,26,16095964.0,2023-06-27,,,,
liq,1687911504531,SELL,63.0,30561.3,30561.3,30560.5,76.9231,8.4727,-110.852,0.051799,10.0295,26,16149748.0,2023-06-28,4,164.0,4,164.0
liq,1687911801102,SELL,2.0,30474.2,30474.2,30474.3,34.6154,37.0785,-82.5872,0.024374,38.5249,26,16291222.0,2023-06-28,2,74.0,2,74.0
control,1687912134726,,,30520.9,,30520.9,61.5385,21.7207,-97.7619,0.038784,22.9478,26,16414272.0,2023-06-28,,,,
control,1687912577409,,,30500.1,,30500.1,53.8462,28.5552,-91.0089,0.036431,29.744,26,16528579.0,2023-06-28,,,,
control,1687913260895,,,30508.8,,30508.8,61.5385,25.6954,-93.8346,0.039746,28.1186,26,16340318.0,2023-06-28,,,,
control,1687915139637,,,30564.8,,30564.8,76.9231,7.3266,-111.9844,0.054507,10.8002,26,16371343.0,2023-06-28,,,,
liq,1687916137755,SELL,1.0,30521.3,30521.3,30521.3,69.2308,21.5894,-97.8916,0.044487,25.5649,26,16366199.0,2023-06-28,1,1.0,1,1.0
liq,1687917482420,SELL,1.0,30469.5,30469.5,30469.5,53.8462,38.6267,-81.0574,0.032097,43.0458,26,16394007.0,2023-06-28,1,1.0,1,1.0
control,1687918099939,,,30518.3,,30518.3,73.0769,22.5745,-96.9182,0.049905,27.1721,26,16400103.0,2023-06-28,,,,
control,1687919257706,,,30522.6,,30522.6,73.0769,21.1626,-98.3134,0.052514,26.0972,26,16361615.0,2023-06-28,,,,
control,1687920041509,,,30519.8,,30519.8,73.0769,22.0819,-97.405,0.054723,27.3434,26,16297760.0,2023-06-28,,,,
liq,1687920698479,SELL,731.0,30422.6,30422.6,30422.6,38.4615,54.1024,-65.7662,0.025438,59.4122,26,16301122.0,2023-06-28,7,856.0,7,856.0
control,1687921164860,,,30410.0,,30410.0,53.8462,58.2682,-61.6501,0.032868,61.9214,26,16635713.0,2023-06-28,,,,
control,1687926271749,,,30424.9,,30424.9,57.6923,53.3424,-66.5172,0.033674,58.05,26,16448398.0,2023-06-28,,,,
control,1687930621917,,,30422.0,,30422.0,57.6923,54.3007,-35.7372,0.038559,59.6649,26,16441133.0,2023-06-28,,,,
control,1687931609986,,,30453.7,,30453.7,50.0,43.835,-46.1092,0.035453,50.0245,26,16341616.0,2023-06-28,,,,
control,1687932670703,,,30392.4,,30392.4,65.3846,64.0929,-26.0327,0.044622,70.2783,26,16384731.0,2023-06-28,,,,
control,1687933094298,,,30406.2,,30406.2,65.3846,59.5252,-30.5595,0.04569,66.1668,26,16327529.0,2023-06-28,,,,
control,1687934095740,,,30422.4,,30422.4,57.6923,54.1685,-45.8224,0.043337,61.4919,26,16268004.0,2023-06-28,,,,
control,1687934445897,,,30422.3,,30422.3,56.0,54.2016,-35.8355,0.043453,61.5468,25,16271410.0,2023-06-28,,,,
control,1687934530616,,,30430.0,,30430.0,56.0,51.6575,-38.3568,0.043645,58.9977,25,16273487.0,2023-06-28,,,,
liq,1687936299825,SELL,11.0,30332.4,30332.4,30332.4,30.4348,84.0005,-6.3034,0.025937,91.3451,23,16314320.0,2023-06-28,1,11.0,1,11.0
liq,1687936665356,SELL,51.0,30321.9,30321.9,30321.9,0.0,87.4924,-2.8427,0.000358,94.7052,23,16341290.0,2023-06-28,2,57.0,2,57.0
liq,1687937243731,SELL,65.0,30294.8,30294.8,30294.9,0.0,96.5161,-3.896,0.000998,103.1806,24,16427736.0,2023-06-28,1,65.0,1,65.0
liq,1687937587465,SELL,107.0,30266.0,30266.0,30266.1,0.0,106.1236,-4.3797,3.9e-05,111.9727,25,16569401.0,2023-06-28,13,1417.0,13,1417.0
liq,1687938310083,SELL,10.0,30158.9,30158.9,30159.0,3.4483,142.0124,1.0834,0.002556,143.1149,29,17194941.0,2023-06-28,2,20.0,2,20.0
liq,1687938434480,SELL,53.0,30153.6,30153.6,30153.7,20.6897,143.795,-7.1516,0.008564,143.9877,29,17287537.0,2023-06-28,1,53.0,1,53.0
liq,1687939255982,SELL,28.0,30150.4,30150.4,30150.4,20.6897,144.8716,-6.091,0.010325,144.1256,29,17263671.0,2023-06-28,2,807.0,2,807.0
control,1687939564399,,,30180.4,,30180.4,41.3793,134.7874,-16.0251,0.02413,133.2251,29,17349035.0,2023-06-28,,,,
control,1687941920197,,,30228.5,,30228.5,37.931,118.6607,18.0284,0.019736,115.8486,29,17424099.0,2023-06-28,,,,
liq,1687944152765,BUY,15.0,30285.6,30285.6,30285.6,10.3448,99.5832,9.1398,0.008112,96.5489,29,17406753.0,2023-06-28,1,15.0,1,15.0
control,1687947238168,,,30288.9,,30288.9,24.1379,98.4828,-51.7894,0.016115,94.8112,29,16850731.0,2023-06-28,,,,
liq,1687950113917,BUY,4.0,30349.0,30349.0,30349.0,34.4828,78.4848,-71.4898,0.022212,73.1128,29,15898586.0,2023-06-28,1,4.0,1,4.0
liq,1687952868239,BUY,1.0,30371.5,30371.5,30371.5,41.3793,71.0184,-78.8451,0.026149,64.695,29,15620415.0,2023-06-28,2,15.0,2,15.0
liq,1687954901245,SELL,1.0,30208.7,30208.7,30208.6,34.4828,125.2929,-25.3783,0.025042,115.2564,29,15059380.0,2023-06-28,2,67.0,2,67.0
liq,1687955968670,SELL,44.0,30163.5,30163.5,30162.5,24.1379,140.4657,-10.4313,0.021675,127.8014,29,15177458.0,2023-06-28,6,224.0,6,224.0
liq,1687956097465,SELL,30.0,30114.1,30114.1,30114.1,0.0,157.1004,-4.0401,0.003702,141.0335,30,15544351.0,2023-06-28,1,30.0,1,30.0
liq,1687956921645,SELL,13.0,30072.6,30072.6,30072.7,0.0,171.1171,-0.2455,0.003012,150.8545,31,15750438.0,2023-06-28,8,2534.0,8,2534.0
liq,1687957501052,SELL,31.0,30022.8,30022.8,30022.8,0.0,187.9883,-3.6612,0.000235,163.9469,33,16020099.0,2023-06-28,5,316.0,5,316.0
liq,1687957942191,BUY,33.0,30135.9,30135.9,30135.8,30.303,149.7528,-41.1774,0.022749,123.8134,33,16081376.0,2023-06-28,1,33.0,1,33.0
control,1687959217601,,,30175.4,,30175.4,81.8182,136.4667,-54.2137,0.044918,108.3092,33,16150871.0,2023-06-28,,,,
liq,1687959960671,SELL,8.0,30071.8,30071.8,30071.8,12.1212,171.3877,-19.9496,0.010604,142.0484,33,16007962.0,2023-06-28,2,69.0,2,69.0
liq,1687960896754,BUY,3.0,30239.2,30239.2,30239.2,54.5455,115.0803,-75.1977,0.030706,82.755,33,16212047.0,2023-06-28,1,3.0,1,3.0
control,1687961756441,,,30202.7,,30202.7,76.6667,-13.4201,-63.2036,0.049977,80.4113,30,14743395.0,2023-06-28,,,,
liq,1687962770215,BUY,13.0,30287.8,30287.8,30287.8,28.5714,-41.4796,-91.1231,0.028423,45.6547,28,14310143.0,2023-06-28,2,27.0,2,27.0
liq,1687962903428,BUY,3.0,30342.8,30342.8,30342.7,48.1481,-59.5306,-109.0842,0.038702,26.7239,27,14298150.0,2023-06-28,1,3.0,1,3.0
liq,1687962975672,BUY,6.0,30354.6,30354.6,30354.5,59.2593,-63.3948,-112.9292,0.041991,22.4611,27,14324659.0,2023-06-28,5,69.0,5,69.0
liq,1687963316068,BUY,2.0,30444.0,30444.0,30444.0,66.6667,57.0821,107.4682,0.044846,-7.8493,27,14500655.0,2023-06-28,2,12.0,2,12.0
control,1687963991604,,,30363.4,,30363.4,37.037,-66.2747,-115.7947,0.03822,17.7134,27,14661723.0,2023-06-28,,,,
control,1687964108477,,,30385.7,,30385.7,40.7407,-73.565,-123.0486,0.03911,10.1204,27,14663697.0,2023-06-28,,,,
control,1687965321562,,,30325.6,,30325.6,36.0,-53.8926,-83.6713,0.041356,26.5997,25,14469041.0,2023-06-28,,,,
control,1687966918302,,,30433.1,,30433.1,60.0,-29.4109,100.9873,0.047445,-10.8679,25,13947471.0,2023-06-28,,,,
control,1687969395668,,,30398.5,,30398.5,88.0,1.9116,-107.4521,0.059902,-1.0275,25,13666895.0,2023-06-28,,,,
liq,1687970253698,SELL,1.0,30314.0,30314.0,30313.9,52.0,9.7623,-79.8767,0.045352,25.4647,25,13507512.0,2023-06-28,1,1.0,1,1.0
liq,1687971559963,SELL,24.0,30252.5,30252.5,30252.9,64.0,-29.8595,-59.7102,0.048023,42.4553,25,13356394.0,2023-06-28,2,39.0,2,39.0
liq,1687971716827,SELL,1.0,30232.9,30232.9,30232.9,52.0,-23.3959,-53.2659,0.04407,48.3959,25,13345186.0,2023-06-28,1,1.0,1,1.0
liq,1687971777087,SELL,13.0,30225.6,30225.6,30225.7,56.0,-20.9863,-50.8636,0.04552,50.7085,25,13360307.0,2023-06-28,1,13.0,1,13.0
liq,1687971940321,SELL,1.0,30206.7,30206.7,30206.7,76.0,-14.7426,-44.6385,0.058257,56.5933,25,13405951.0,2023-06-28,13,3163.0,13,3163.0
control,1687972389319,,,30092.3,,30092.3,24.0,23.2177,-26.7483,0.029826,91.4522,25,13756603.0,2023-06-28,,,,
liq,1687973831631,SELL,1.0,30070.8,30070.8,30070.9,28.0,30.3841,-19.6177,0.031989,94.3725,25,13987416.0,2023-06-28,1,1.0,1,1.0
control,1687976136108,,,30181.8,,30181.8,92.0,3.4888,-56.3227,0.066297,53.2942,25,13969780.0,2023-06-28,,,,
liq,1687976713380,BUY,26.0,30218.3,30218.3,30218.2,60.0,-8.5942,-68.3334,0.045668,40.5959,25,14002200.0,2023-06-28,1,26.0,1,26.0
liq,1687976774338,BUY,8.0,30220.5,30220.5,30220.5,60.0,-9.3216,-69.0564,0.046124,39.8297,25,14006463.0,2023-06-28,1,8.0,1,8.0
control,1687977748571,,,30238.5,,30238.5,60.0,-15.2687,-74.968,0.048699,33.0702,25,14019620.0,2023-06-28,,,,
control,1687978917804,,,30182.9,,30182.9,92.0,3.1242,-56.6851,0.071058,50.6667,25,14033847.0,2023-06-28,,,,
control,1687979510035,,,30176.9,,30176.9,96.0,-4.882,-54.708,0.08897,51.8734,25,14022109.0,2023-06-28,,,,
liq,1687980385357,SELL,346.0,30095.6,30095.6,30093.6,56.0,22.1187,-27.8419,0.043509,78.2125,25,14104333.0,2023-06-28,1,346.0,1,346.0
liq,1687980571296,SELL,16.0,30069.5,30069.5,30069.5,40.0,30.8178,-19.1862,0.033241,86.5689,25,14172843.0,2023-06-28,21,506.0,21,506.0
liq,1687980847295,BUY,2.0,30025.5,30025.5,30025.5,22.5806,45.5172,-14.5456,0.016276,89.8788,31,15503065.0,2023-06-28,1,2.0,1,2.0
control,1687981872920,,,30034.7,,30034.7,48.3871,42.4401,-47.4916,0.03044,82.3425,31,15943995.0,2023-06-28,,,,
liq,1687982461701,BUY,85.0,30130.5,30130.5,30130.5,74.1935,10.5101,-79.1356,0.048448,49.4773,31,16043997.0,2023-06-28,1,85.0,1,85.0
liq,1687983488625,SELL,13.0,29940.0,29940.0,29940.0,16.129,74.2043,-16.0119,0.013136,111.5712,31,16272579.0,2023-06-28,1,13.0,1,13.0
liq,1687985271071,BUY,45.0,30108.1,30108.1,30107.9,67.7419,17.9578,-71.7547,0.04437,52.5057,31,16373080.0,2023-06-28,1,45.0,1,45.0
control,1687985864538,,,30063.8,,30063.8,61.2903,32.7196,-57.1251,0.041898,65.9968,31,16272579.0,2023-06-28,,,,
control,1687987858909,,,30084.0,,30084.0,70.9677,25.9831,-63.8012,0.048795,55.7187,31,16057588.0,2023-06-28,,,,
liq,1687988248566,BUY,3.0,30149.0,30149.0,30149.0,96.7742,4.3675,-85.2233,0.078631,33.6739,31,16074974.0,2023-06-28,1,3.0,1,3.0
control,1687988609047,,,30164.1,,30164.1,96.7742,-0.6407,-100.0865,0.08142,27.8012,31,16054314.0,2023-06-28,,,,
control,1687989183796,,,30132.3,,30132.3,90.3226,-0.0878,-99.5391,0.053438,37.4049,31,16017663.0,2023-06-28,,,,
control,1687989738231,,,30131.5,,30131.5,90.3226,0.1777,-99.2762,0.055227,36.742,31,15986485.0,2023-06-28,,,,
control,1687992005672,,,30113.2,,30113.2,83.3333,6.2549,-93.2595,0.05295,40.6546,30,16013195.0,2023-06-28,,,,
control,1687993322041,,,30088.2,,30088.2,86.6667,14.569,-85.0281,0.055727,47.7536,30,15969150.0,2023-06-28,,,,
control,1687993364163,,,30088.1,,30088.1,86.6667,14.6023,-84.9951,0.055751,47.7636,30,15965972.0,2023-06-28,,,,
control,1687994278523,,,30156.0,,30156.0,96.6667,2.0452,-107.32,0.086944,24.5588,30,16012007.0,2023-06-28,,,,
control,1687995292097,,,30094.4,,30094.4,86.6667,12.5058,-87.0708,0.058272,44.4964,30,16032758.0,2023-06-28,,,,
liq,1687999932191,SELL,8.0,30032.8,30032.8,30032.8,57.1429,33.0424,-66.7384,0.048589,57.933,28,15652492.0,2023-06-29,1,8.0,1,8.0
liq,1688001560936,BUY,20.0,30183.0,30183.0,30181.8,84.0,-6.9021,-106.2856,0.068458,5.7656,25,15648170.0,2023-06-29,1,20.0,1,20.0
liq,1688001640801,BUY,20.0,30192.5,30192.5,30192.5,84.0,-10.0464,-109.3986,0.070111,2.577,25,15670892.0,2023-06-29,2,27.0,2,27.0
control,1688004136322,,,30159.1,,30159.1,95.8333,1.0171,-108.3369,0.097569,11.5315,24,15693288.0,2023-06-29,,,,
control,1688004216434,,,30163.3,,30163.3,95.8333,-0.3754,-109.7142,0.098257,10.0813,24,15697470.0,2023-06-29,,,,
control,1688005457521,,,30180.9,,30180.9,87.5,3.7871,104.2763,0.078489,3.6023,24,15707149.0,2023-06-29,,,,
control,1688009639819,,,30147.2,,30147.2,95.4545,4.9648,-84.6313,0.108924,10.8354,22,15154875.0,2023-06-29,,,,
control,1688011740705,,,30152.9,,30152.9,95.4545,3.0735,-86.5057,0.110929,8.2011,22,15085512.0,2023-06-29,,,,
control,1688012630690,,,30127.9,,30127.9,90.9091,1.3726,-78.2795,0.089499,16.2042,22,15093122.0,2023-06-29,,,,
control,1688014344485,,,30191.1,,30191.1,86.3636,0.4073,-99.0489,0.085102,-5.4714,22,15091397.0,2023-06-29,,,,
liq,1688015194306,BUY,8.0,30231.8,30231.8,30231.7,72.7273,-13.0559,77.187,0.062528,-19.1202,22,15097628.0,2023-06-29,1,8.0,1,8.0
control,1688017555292,,,30175.3,,30175.3,95.4545,-4.3521,96.0554,0.117392,-1.3929,22,15015617.0,2023-06-29,,,,
liq,1688022505076,BUY,4.0,30278.9,30278.9,30278.8,45.4545,-28.591,61.5115,0.037212,-37.2276,22,14903863.0,2023-06-29,1,4.0,1,4.0
liq,1688022826936,BUY,109.0,30322.4,30322.4,30322.3,68.1818,-42.8958,47.0775,0.055751,-51.4507,22,14943968.0,2023-06-29,6,410.0,6,410.0
liq,1688027482693,BUY,23.0,30436.0,30436.0,30435.9,22.7273,-89.9699,9.5775,0.026701,-88.1705,22,13867262.0,2023-06-29,1,23.0,1,23.0
control,1688032691541,,,30437.1,,30437.1,40.9091,-90.3281,-179.0708,0.038698,-86.1129,22,14085598.0,2023-06-29,,,,
liq,1688033592466,BUY,6011.0,30476.9,30476.9,30476.8,13.6364,-103.2692,-191.896,0.014073,-98.7472,22,14093968.0,2023-06-29,4,7242.0,4,7242.0
liq,1688033817454,BUY,1.0,30563.7,30563.7,30563.5,0.0,-131.3756,-2.3109,0.001922,-125.2641,25,14292547.0,2023-06-29,2,39.0,2,39.0
liq,1688034014755,BUY,127.0,30571.4,30571.4,30571.3,12.0,-133.8612,-14.8142,0.008659,-126.9268,25,14387396.0,2023-06-29,2,177.0,2,177.0
liq,1688034309672,BUY,155.0,30630.0,30630.0,30629.9,0.0,-152.7367,-3.9893,0.001323,-144.5181,27,14514949.0,2023-06-29,3,257.0,3,257.0
liq,1688034618078,BUY,25.0,30657.7,30657.7,30659.3,7.1429,-161.6339,-3.0339,0.007366,-151.2258,28,14731162.0,2023-06-29,1,25.0,1,25.0
liq,1688034837078,BUY,76.0,30672.8,30672.8,30672.7,0.0,-166.4773,2.0367,0.000517,-155.113,29,14821729.0,2023-06-29,3,177.0,3,177.0
liq,1688034958409,BUY,48.0,30715.0,30715.0,30714.9,0.0,-179.9878,-1.7171,0.002281,-167.8355,30,14890805.0,2023-06-29,1,48.0,1,48.0
liq,1688035910234,BUY,10.0,30735.0,30735.0,30734.9,0.0,-186.3779,1.7686,0.000639,-171.3406,31,15143601.0,2023-06-29,1,10.0,1,10.0
control,1688038019566,,,30638.8,,30638.8,54.8387,-155.565,33.1722,0.033566,-134.6624,31,15687952.0,2023-06-29,,,,
liq,1688038818932,SELL,17.0,30570.2,30570.2,30569.8,12.9032,-133.4739,-14.4222,0.009654,-111.3391,31,15783626.0,2023-06-29,1,17.0,1,17.0
control,1688039517022,,,30635.5,,30635.5,61.2903,-154.5046,34.253,0.036852,-131.8735,31,15822114.0,2023-06-29,,,,
control,1688042763557,,,30648.9,,30648.9,80.6452,-158.8091,29.8659,0.055132,-131.0655,31,15227446.0,2023-06-29,,,,
liq,1688044450383,BUY,2.0,30712.7,30712.7,30712.6,29.0323,-20.9364,9.0307,0.014349,-146.8917,31,14676877.0,2023-06-29,2,3.0,2,3.0
liq,1688044557078,BUY,11.0,30754.8,30754.8,30754.8,12.5,-34.5967,5.3248,0.008661,-159.0377,32,14729191.0,2023-06-29,8,260.0,8,260.0
liq,1688045213283,SELL,6.0,30672.6,30672.6,30672.9,55.8824,-7.8902,42.1703,0.03201,-128.8425,34,14900242.0,2023-06-29,1,6.0,1,6.0
control,1688045809260,,,30747.4,,30747.4,35.2941,-32.1983,17.7405,0.015232,-150.1935,34,15113734.0,2023-06-29,,,,
liq,1688047008792,SELL,14.0,30650.1,30650.1,30650.2,91.1765,-0.5551,49.5422,0.061309,-113.0484,34,15279801.0,2023-06-29,1,14.0,1,14.0
liq,1688047081108,SELL,25.0,30595.7,30595.7,30595.8,38.2353,17.2242,-32.712,0.018556,-95.0449,34,15315294.0,2023-06-29,11,646.0,11,646.0
liq,1688048546641,BUY,21.0,30635.8,30635.8,30635.7,94.1176,4.1124,54.2331,0.060155,-102.8428,34,15717538.0,2023-06-29,1,21.0,1,21.0
liq,1688050093727,SELL,45.0,30499.5,30499.5,30499.5,20.5882,48.82,-80.9048,0.01035,-57.4911,34,15445797.0,2023-06-29,2,51.0,2,51.0
liq,1688050251669,SELL,153.0,30461.1,30461.1,30461.2,23.5294,61.4878,-68.4005,0.012263,-44.8133,34,15446270.0,2023-06-29,2,608.0,2,608.0
liq,1688050447908,SELL,59.0,30418.3,30418.3,30418.5,52.9412,75.6448,-54.4263,0.0329,-30.5848,34,15522840.0,2023-06-29,2,69.0,2,69.0
