day,t_ms,side,n_nodes,n_band_bins,n_band_bins_in_range,n_profile_bins,band_coverage,band_coverage_log,n_liq,n_liq_in_band,in_band_rate,n_trades,n_trades_in_band,trade_in_band_rate,p0,total_qty
2023-07-30,1690743600000,BUY,1,3,0,9,0.0,0.0,0,0,,11953,0,0.0,29347.0,3958559.0
2023-07-30,1690747200000,SELL,2,4,4,19,0.210629,0.210526,14,0,0.0,12074,5287,0.437883,29185.7,5530204.0
2023-07-30,1690747200000,BUY,2,4,0,19,0.0,0.0,0,0,,12074,0,0.0,29185.7,5530204.0
2023-07-30,1690750800000,SELL,2,4,4,19,0.208951,0.210526,0,0,,2877,0,0.0,29246.9,6878733.0
2023-07-30,1690750800000,BUY,2,4,4,19,0.211684,0.210526,0,0,,2877,0,0.0,29246.9,6878733.0
2023-07-30,1690754400000,SELL,2,4,4,19,0.208951,0.210526,0,0,,2181,0,0.0,29193.4,7147510.0
2023-07-30,1690754400000,BUY,2,4,4,19,0.211684,0.210526,0,0,,2181,0,0.0,29193.4,7147510.0
2023-07-30,1690758000000,SELL,2,4,4,19,0.208951,0.210526,0,0,,3412,0,0.0,29134.2,7410058.0
2023-07-30,1690758000000,BUY,2,4,4,19,0.211684,0.210526,0,0,,3412,0,0.0,29134.2,7410058.0
2023-07-31,1690761600000,SELL,2,4,4,19,0.208951,0.210526,0,0,,11605,0,0.0,29260.6,7676649.0
2023-07-31,1690761600000,BUY,2,4,4,19,0.211684,0.210526,22,12,0.545455,11605,2486,0.214218,29260.6,7676649.0
2023-07-31,1690765200000,SELL,3,7,7,22,0.316479,0.318182,0,0,,4752,0,0.0,29446.7,8927516.0
2023-07-31,1690765200000,BUY,3,7,4,22,0.182543,0.181818,0,0,,4752,973,0.204756,29446.7,8927516.0
2023-07-31,1690768800000,SELL,3,7,7,22,0.316479,0.318182,0,0,,2477,0,0.0,29439.9,9290787.0
2023-07-31,1690768800000,BUY,3,7,4,22,0.182543,0.181818,0,0,,2477,0,0.0,29439.9,9290787.0
2023-07-31,1690772400000,SELL,3,8,8,22,0.362589,0.363636,0,0,,2139,0,0.0,29454.7,9540587.0
2023-07-31,1690772400000,BUY,3,8,3,22,0.136976,0.136364,0,0,,2139,141,0.065919,29454.7,9540587.0
2023-07-31,1690776000000,SELL,3,7,7,22,0.317204,0.318182,0,0,,2250,0,0.0,29408.8,9794373.0
2023-07-31,1690776000000,BUY,3,7,3,22,0.136976,0.136364,0,0,,2250,1226,0.544889,29408.8,9794373.0
2023-07-31,1690779600000,SELL,3,5,5,22,0.227382,0.227273,0,0,,2135,0,0.0,29396.9,10023068.0
2023-07-31,1690779600000,BUY,3,5,0,22,0.0,0.0,0,0,,2135,0,0.0,29396.9,10023068.0
2023-07-31,1690783200000,SELL,3,5,5,22,0.227382,0.227273,0,0,,2036,0,0.0,29373.7,10224178.0
2023-07-31,1690783200000,BUY,3,5,0,22,0.0,0.0,0,0,,2036,0,0.0,29373.7,10224178.0
2023-07-31,1690786800000,SELL,3,5,5,22,0.227382,0.227273,0,0,,1280,0,0.0,29400.5,10343991.0
2023-07-31,1690786800000,BUY,3,5,0,22,0.0,0.0,0,0,,1280,0,0.0,29400.5,10343991.0
2023-07-31,1690790400000,SELL,3,5,5,22,0.227382,0.227273,0,0,,2292,0,0.0,29373.5,10384262.0
2023-07-31,1690790400000,BUY,3,5,0,22,0.0,0.0,0,0,,2292,0,0.0,29373.5,10384262.0
2023-07-31,1690794000000,SELL,3,5,5,22,0.227382,0.227273,2,0,0.0,1612,0,0.0,29380.1,10537194.0
2023-07-31,1690794000000,BUY,3,5,0,22,0.0,0.0,0,0,,1612,0,0.0,29380.1,10537194.0
2023-07-31,1690797600000,SELL,3,5,5,22,0.227382,0.227273,0,0,,1189,0,0.0,29368.4,10671383.0
2023-07-31,1690797600000,BUY,3,5,0,22,0.0,0.0,0,0,,1189,0,0.0,29368.4,10671383.0
2023-07-31,1690801200000,SELL,3,5,5,22,0.227382,0.227273,0,0,,795,0,0.0,29375.8,10657185.0
2023-07-31,1690801200000,BUY,3,5,0,22,0.0,0.0,0,0,,795,0,0.0,29375.8,10657185.0
2023-07-31,1690804800000,SELL,3,5,5,22,0.227382,0.227273,0,0,,2702,0,0.0,29387.9,10517602.0
2023-07-31,1690804800000,BUY,3,5,0,22,0.0,0.0,0,0,,2702,0,0.0,29387.9,10517602.0
2023-07-31,1690808400000,SELL,3,5,5,22,0.227382,0.227273,6,0,0.0,5078,262,0.051595,29461.5,10668186.0
2023-07-31,1690808400000,BUY,3,5,0,22,0.0,0.0,0,0,,5078,0,0.0,29461.5,10668186.0
2023-07-31,1690812000000,SELL,3,5,5,22,0.227382,0.227273,4,4,1.0,6948,4313,0.620754,29349.1,11251348.0
2023-07-31,1690812000000,BUY,3,5,0,22,0.0,0.0,0,0,,6948,0,0.0,29349.1,11251348.0
2023-07-31,1690815600000,SELL,3,5,5,22,0.227382,0.227273,0,0,,6610,6554,0.991528,29284.1,11519257.0
2023-07-31,1690815600000,BUY,3,5,0,22,0.0,0.0,0,0,,6610,0,0.0,29284.1,11519257.0
2023-07-31,1690819200000,SELL,3,5,5,22,0.227382,0.227273,14,10,0.714286,6535,6141,0.939709,29228.6,10909416.0
2023-07-31,1690819200000,BUY,3,5,0,22,0.0,0.0,0,0,,6535,0,0.0,29228.6,10909416.0
2023-07-31,1690822800000,SELL,3,5,5,22,0.227382,0.227273,2,0,0.0,4660,3117,0.668884,29215.3,11587576.0
2023-07-31,1690822800000,BUY,3,5,0,22,0.0,0.0,0,0,,4660,0,0.0,29215.3,11587576.0
2023-07-31,1690826400000,SELL,3,8,8,22,0.362589,0.363636,4,0,0.0,3119,1783,0.571658,29193.8,11967507.0
2023-07-31,1690826400000,BUY,3,8,3,22,0.136976,0.136364,0,0,,3119,0,0.0,29193.8,11967507.0
2023-07-31,1690830000000,SELL,3,7,7,22,0.316659,0.318182,8,0,0.0,3787,2006,0.529707,29180.5,12216527.0
2023-07-31,1690830000000,BUY,3,7,4,22,0.182726,0.181818,0,0,,3787,0,0.0,29180.5,12216527.0
2023-07-31,1690833600000,SELL,2,6,6,20,0.298501,0.3,2,0,0.0,5901,2882,0.488392,29144.0,10955377.0
2023-07-31,1690833600000,BUY,2,6,3,20,0.150674,0.15,0,0,,5901,0,0.0,29144.0,10955377.0
2023-07-31,1690837200000,SELL,2,6,3,16,0.186843,0.1875,0,0,,4603,3698,0.803389,29189.5,9925252.0
2023-07-31,1690837200000,BUY,2,6,3,16,0.187967,0.1875,0,0,,4603,0,0.0,29189.5,9925252.0
2023-07-31,1690840800000,SELL,2,6,3,16,0.186843,0.1875,0,0,,1243,1243,1.0,29217.2,9989669.0
2023-07-31,1690840800000,BUY,2,6,3,16,0.188155,0.1875,0,0,,1243,0,0.0,29217.2,9989669.0
2023-07-31,1690844400000,SELL,2,6,3,16,0.186843,0.1875,0,0,,1143,1143,1.0,29189.5,9805292.0
2023-07-31,1690844400000,BUY,2,6,3,16,0.188155,0.1875,0,0,,1143,0,0.0,29189.5,9805292.0
2023-08-01,1690848000000,SELL,2,6,3,16,0.186843,0.1875,0,0,,1540,1242,0.806494,29216.2,9602929.0
2023-08-01,1690848000000,BUY,2,6,3,16,0.188155,0.1875,0,0,,1540,0,0.0,29216.2,9602929.0
2023-08-01,1690851600000,SELL,2,6,3,14,0.213749,0.214286,0,0,,4646,1760,0.37882,29268.9,8409963.0
2023-08-01,1690851600000,BUY,2,6,3,14,0.21525,0.214286,6,0,0.0,4646,0,0.0,29268.9,8409963.0
2023-08-01,1690855200000,SELL,2,4,0,14,0.0,0.0,48,16,0.333333,21725,4243,0.195305,29191.5,8640718.0
2023-08-01,1690855200000,BUY,2,4,4,14,0.286857,0.285714,2,0,0.0,21725,0,0.0,29191.5,8640718.0
2023-08-01,1690858800000,SELL,3,7,7,29,0.241924,0.241379,10,0,0.0,6581,0,0.0,28917.9,12042534.0
2023-08-01,1690858800000,BUY,3,7,4,29,0.13966,0.137931,0,0,,6581,0,0.0,28917.9,12042534.0
2023-08-01,1690862400000,SELL,3,7,7,29,0.241924,0.241379,4,0,0.0,4127,0,0.0,28810.1,13019733.0
2023-08-01,1690862400000,BUY,3,7,4,29,0.13966,0.137931,2,0,0.0,4127,0,0.0,28810.1,13019733.0
2023-08-01,1690866000000,SELL,3,7,7,29,0.239967,0.241379,0,0,,1741,0,0.0,28844.9,13353289.0
2023-08-01,1690866000000,BUY,3,7,7,29,0.243105,0.241379,0,0,,1741,0,0.0,28844.9,13353289.0
2023-08-01,1690869600000,SELL,3,7,7,29,0.239967,0.241379,0,0,,2073,0,0.0,28896.8,13341463.0
2023-08-01,1690869600000,BUY,3,7,7,29,0.243105,0.241379,0,0,,2073,0,0.0,28896.8,13341463.0
2023-08-01,1690873200000,SELL,3,7,7,29,0.239967,0.241379,0,0,,2215,0,0.0,28900.0,13346486.0
2023-08-01,1690873200000,BUY,3,7,7,29,0.243105,0.241379,0,0,,2215,0,0.0,28900.0,13346486.0
2023-08-01,1690876800000,SELL,3,7,7,29,0.240171,0.241379,0,0,,1931,57,0.029518,28911.2,13522495.0
2023-08-01,1690876800000,BUY,3,7,7,29,0.243312,0.241379,2,0,0.0,1931,0,0.0,28911.2,13522495.0
2023-08-01,1690880400000,SELL,3,7,7,29,0.240171,0.241379,0,0,,1663,93,0.055923,28970.8,13534543.0
2023-08-01,1690880400000,BUY,3,7,7,29,0.243312,0.241379,0,0,,1663,0,0.0,28970.8,13534543.0
2023-08-01,1690884000000,SELL,3,7,7,29,0.240171,0.241379,0,0,,1676,0,0.0,28914.4,13555938.0
2023-08-01,1690884000000,BUY,3,7,7,29,0.243312,0.241379,0,0,,1676,0,0.0,28914.4,13555938.0
2023-08-01,1690887600000,SELL,3,7,7,29,0.240171,0.241379,0,0,,1715,0,0.0,28911.4,13588928.0
2023-08-01,1690887600000,BUY,3,7,7,29,0.243312,0.241379,0,0,,1715,0,0.0,28911.4,13588928.0
2023-08-01,1690891200000,SELL,3,7,7,29,0.240171,0.241379,20,6,0.3,6566,453,0.068992,28844.4,13727271.0
2023-08-01,1690891200000,BUY,3,7,7,29,0.243312,0.241379,0,0,,6566,0,0.0,28844.4,13727271.0
2023-08-01,1690894800000,SELL,3,5,5,29,0.170352,0.172414,0,0,,2759,0,0.0,28859.0,14415547.0
2023-08-01,1690894800000,BUY,3,5,5,29,0.17258,0.172414,0,0,,2759,0,0.0,28859.0,14415547.0
2023-08-01,1690898400000,SELL,3,5,5,26,0.190295,0.192308,0,0,,4306,0,0.0,28853.2,14061004.0
2023-08-01,1690898400000,BUY,3,5,5,26,0.192784,0.192308,0,0,,4306,0,0.0,28853.2,14061004.0
2023-08-01,1690902000000,SELL,3,5,5,25,0.198006,0.2,24,10,0.416667,17781,3465,0.194871,28807.4,13830457.0
2023-08-01,1690902000000,BUY,3,5,5,25,0.200596,0.2,2,0,0.0,17781,0,0.0,28807.4,13830457.0
2023-08-01,1690905600000,SELL,3,5,5,28,0.177055,0.178571,4,0,0.0,10231,0,0.0,28933.1,15584642.0
2023-08-01,1690905600000,BUY,3,5,5,28,0.179371,0.178571,8,0,0.0,10231,1446,0.141335,28933.1,15584642.0
2023-08-01,1690909200000,SELL,3,5,5,28,0.177055,0.178571,0,0,,2767,0,0.0,28917.1,15755731.0
2023-08-01,1690909200000,BUY,3,5,5,28,0.179371,0.178571,0,0,,2767,0,0.0,28917.1,15755731.0
2023-08-01,1690912800000,SELL,3,5,5,28,0.177055,0.178571,0,0,,13954,0,0.0,28931.6,15599595.0
2023-08-01,1690912800000,BUY,3,5,5,28,0.179371,0.178571,34,20,0.588235,13954,8844,0.633797,28931.6,15599595.0
2023-08-01,1690916400000,SELL,3,5,5,28,0.177055,0.178571,0,0,,9522,0,0.0,29255.6,17015691.0
2023-08-01,1690916400000,BUY,3,5,5,28,0.179371,0.178571,4,0,0.0,9522,0,0.0,29255.6,17015691.0
2023-08-01,1690920000000,SELL,3,5,5,28,0.177055,0.178571,4,0,0.0,7080,0,0.0,29261.1,17702022.0
2023-08-01,1690920000000,BUY,3,5,5,28,0.179371,0.178571,0,0,,7080,0,0.0,29261.1,17702022.0
2023-08-01,1690923600000,SELL,3,5,5,28,0.177055,0.178571,0,0,,2905,0,0.0,29208.8,18545778.0
2023-08-01,1690923600000,BUY,3,5,5,28,0.179371,0.178571,0,0,,2905,0,0.0,29208.8,18545778.0
2023-08-01,1690927200000,SELL,3,5,5,28,0.177055,0.178571,0,0,,1657,0,0.0,29219.3,18459653.0
2023-08-01,1690927200000,BUY,3,5,5,28,0.179371,0.178571,0,0,,1657,0,0.0,29219.3,18459653.0
2023-08-01,1690930800000,SELL,3,5,5,28,0.177055,0.178571,0,0,,29365,0,0.0,29226.2,18490201.0
2023-08-01,1690930800000,BUY,3,5,5,28,0.179371,0.178571,46,0,0.0,29365,0,0.0,29226.2,18490201.0
2023-08-02,1690934400000,SELL,5,7,7,42,0.164257,0.166667,0,0,,21472,0,0.0,29698.2,22976944.0
2023-08-02,1690934400000,BUY,5,7,7,42,0.166405,0.166667,22,0,0.0,21472,0,0.0,29698.2,22976944.0
2023-08-02,1690938000000,SELL,5,7,7,45,0.153075,0.155556,2,0,0.0,16193,0,0.0,29815.0,25588307.0
2023-08-02,1690938000000,BUY,5,7,7,45,0.155077,0.155556,38,0,0.0,16193,0,0.0,29815.0,25588307.0
2023-08-02,1690941600000,SELL,6,8,8,53,0.147865,0.150943,2,0,0.0,6094,0,0.0,29842.1,27230050.0
2023-08-02,1690941600000,BUY,6,8,8,53,0.149799,0.150943,0,0,,6094,0,0.0,29842.1,27230050.0
2023-08-02,1690945200000,SELL,6,10,10,53,0.186369,0.188679,22,0,0.0,7096,0,0.0,29807.1,24214165.0
2023-08-02,1690945200000,BUY,6,10,10,53,0.188806,0.188679,0,0,,7096,0,0.0,29807.1,24214165.0
2023-08-02,1690948800000,SELL,6,12,12,53,0.225173,0.226415,6,6,1.0,5585,4435,0.794091,29623.5,23995126.0
2023-08-02,1690948800000,BUY,6,12,12,53,0.228118,0.226415,0,0,,5585,0,0.0,29623.5,23995126.0
2023-08-02,1690952400000,SELL,6,12,12,53,0.225715,0.226415,0,0,,2064,2064,1.0,29664.3,24156500.0
2023-08-02,1690952400000,BUY,6,12,12,53,0.228667,0.226415,0,0,,2064,0,0.0,29664.3,24156500.0
2023-08-02,1690956000000,SELL,6,12,12,53,0.225715,0.226415,6,6,1.0,2882,2785,0.966343,29643.9,24165420.0
2023-08-02,1690956000000,BUY,6,12,12,53,0.228667,0.226415,0,0,,2882,0,0.0,29643.9,24165420.0
2023-08-02,1690959600000,SELL,6,14,14,53,0.26401,0.264151,0,0,,2590,2590,1.0,29559.1,24231099.0
2023-08-02,1690959600000,BUY,6,14,14,53,0.267463,0.264151,0,0,,2590,0,0.0,29559.1,24231099.0
2023-08-02,1690963200000,SELL,6,13,13,53,0.245499,0.245283,26,22,0.846154,16999,16485,0.969763,29562.2,24373297.0
2023-08-02,1690963200000,BUY,6,13,13,53,0.24871,0.245283,0,0,,16999,0,0.0,29562.2,24373297.0
2023-08-02,1690966800000,SELL,6,16,16,53,0.301795,0.301887,0,0,,5352,2980,0.556801,29466.6,26879520.0
2023-08-02,1690966800000,BUY,6,16,16,53,0.305741,0.301887,0,0,,5352,0,0.0,29466.6,26879520.0
2023-08-02,1690970400000,SELL,6,12,12,53,0.225498,0.226415,0,0,,2304,883,0.383247,29444.5,27680238.0
2023-08-02,1690970400000,BUY,6,12,12,53,0.228447,0.226415,0,0,,2304,0,0.0,29444.5,27680238.0
2023-08-02,1690974000000,SELL,6,12,12,53,0.225498,0.226415,0,0,,3284,3284,1.0,29515.4,27805233.0
2023-08-02,1690974000000,BUY,6,12,12,53,0.228447,0.226415,0,0,,3284,154,0.046894,29515.4,27805233.0
2023-08-02,1690977600000,SELL,6,12,12,53,0.225498,0.226415,0,0,,4351,2222,0.510687,29550.3,28028425.0
2023-08-02,1690977600000,BUY,6,12,12,53,0.228447,0.226415,4,4,1.0,4351,1276,0.293266,29550.3,28028425.0
2023-08-02,1690981200000,SELL,6,12,12,53,0.2269,0.226415,12,12,1.0,7497,6391,0.852474,29451.8,27533973.0
2023-08-02,1690981200000,BUY,6,12,12,53,0.229868,0.226415,0,0,,7497,0,0.0,29451.8,27533973.0
2023-08-02,1690984800000,SELL,6,12,12,53,0.2269,0.226415,18,18,1.0,13867,13308,0.959688,29397.4,28019870.0
2023-08-02,1690984800000,BUY,6,12,12,53,0.229868,0.226415,0,0,,13867,0,0.0,29397.4,28019870.0
2023-08-02,1690988400000,SELL,6,12,12,53,0.226279,0.226415,16,14,0.875,10591,10376,0.9797,29261.4,29142893.0
2023-08-02,1690988400000,BUY,6,12,12,53,0.229238,0.226415,0,0,,10591,0,0.0,29261.4,29142893.0
2023-08-02,1690992000000,SELL,5,9,9,43,0.207551,0.209302,38,8,0.210526,19087,9529,0.49924,29310.9,27848610.0
2023-08-02,1690992000000,BUY,5,9,9,43,0.210266,0.209302,2,0,0.0,19087,0,0.0,29310.9,27848610.0
2023-08-02,1690995600000,SELL,4,9,9,40,0.222786,0.225,4,4,1.0,13152,8706,0.661953,29014.2,29540942.0
2023-08-02,1690995600000,BUY,4,9,9,40,0.225699,0.225,2,0,0.0,13152,0,0.0,29014.2,29540942.0
2023-08-02,1690999200000,SELL,4,9,9,40,0.222786,0.225,4,0,0.0,5782,5023,0.868731,29130.5,30634994.0
2023-08-02,1690999200000,BUY,4,9,9,40,0.225699,0.225,0,0,,5782,0,0.0,29130.5,30634994.0
2023-08-02,1691002800000,SELL,4,9,9,40,0.222786,0.225,0,0,,3677,1919,0.521893,29126.9,29556767.0
2023-08-02,1691002800000,BUY,4,9,9,40,0.225699,0.225,0,0,,3677,0,0.0,29126.9,29556767.0
2023-08-02,1691006400000,SELL,4,6,6,40,0.148796,0.15,0,0,,1902,0,0.0,29139.2,28928151.0
2023-08-02,1691006400000,BUY,4,6,6,40,0.150742,0.15,0,0,,1902,0,0.0,29139.2,28928151.0
2023-08-02,1691010000000,SELL,4,6,6,40,0.148796,0.15,0,0,,2199,260,0.118236,29115.1,27838812.0
2023-08-02,1691010000000,BUY,4,6,6,40,0.150742,0.15,0,0,,2199,0,0.0,29115.1,27838812.0
2023-08-02,1691013600000,SELL,4,6,6,40,0.148796,0.15,0,0,,1993,1686,0.845961,29167.7,27738185.0
2023-08-02,1691013600000,BUY,4,6,6,40,0.150742,0.15,0,0,,1993,0,0.0,29167.7,27738185.0
2023-08-02,1691017200000,SELL,4,6,6,40,0.148796,0.15,0,0,,2711,0,0.0,29168.5,27842407.0
2023-08-02,1691017200000,BUY,4,6,6,40,0.150742,0.15,0,0,,2711,0,0.0,29168.5,27842407.0
2023-08-03,1691020800000,SELL,4,12,12,40,0.297823,0.3,0,0,,2255,1564,0.69357,29164.0,23517203.0
2023-08-03,1691020800000,BUY,4,12,12,40,0.301718,0.3,0,0,,2255,0,0.0,29164.0,23517203.0
2023-08-03,1691024400000,SELL,4,12,12,40,0.296554,0.3,0,0,,2919,2919,1.0,29157.9,20957996.0
2023-08-03,1691024400000,BUY,4,12,12,40,0.300433,0.3,0,0,,2919,0,0.0,29157.9,20957996.0
2023-08-03,1691028000000,SELL,4,12,12,33,0.360727,0.363636,0,0,,2402,2402,1.0,29233.0,18977265.0
2023-08-03,1691028000000,BUY,4,12,12,33,0.365445,0.363636,0,0,,2402,0,0.0,29233.0,18977265.0
2023-08-03,1691031600000,SELL,4,12,12,31,0.384386,0.387097,0,0,,1449,1449,1.0,29161.5,18538730.0
2023-08-03,1691031600000,BUY,4,12,12,31,0.389413,0.387097,0,0,,1449,0,0.0,29161.5,18538730.0
2023-08-03,1691035200000,SELL,3,9,9,28,0.319766,0.321429,0,0,,2345,73,0.03113,29159.7,17638839.0
2023-08-03,1691035200000,BUY,3,9,9,28,0.323948,0.321429,0,0,,2345,0,0.0,29159.7,17638839.0
2023-08-03,1691038800000,SELL,3,9,9,27,0.331776,0.333333,0,0,,1630,0,0.0,29119.9,17074029.0
2023-08-03,1691038800000,BUY,3,9,8,27,0.298557,0.296296,0,0,,1630,0,0.0,29119.9,17074029.0
2023-08-03,1691042400000,SELL,3,9,9,27,0.331776,0.333333,6,0,0.0,2700,0,0.0,29133.5,17016754.0
2023-08-03,1691042400000,BUY,3,9,8,27,0.298557,0.296296,0,0,,2700,0,0.0,29133.5,17016754.0
2023-08-03,1691046000000,SELL,3,7,7,25,0.278443,0.28,6,4,0.666667,4055,834,0.205672,29073.5,16945544.0
2023-08-03,1691046000000,BUY,3,7,4,25,0.160396,0.16,0,0,,4055,0,0.0,29073.5,16945544.0
2023-08-03,1691049600000,SELL,3,7,7,24,0.29019,0.291667,10,10,1.0,6911,2501,0.361887,29030.2,16903608.0
2023-08-03,1691049600000,BUY,3,7,4,24,0.167163,0.166667,0,0,,6911,0,0.0,29030.2,16903608.0
2023-08-03,1691053200000,SELL,3,6,4,24,0.165005,0.166667,0,0,,2528,0,0.0,29099.0,14765773.0
2023-08-03,1691053200000,BUY,3,6,6,24,0.250495,0.25,0,0,,2528,0,0.0,29099.0,14765773.0
2023-08-03,1691056800000,SELL,3,5,4,24,0.165005,0.166667,0,0,,1698,0,0.0,29140.8,14022550.0
2023-08-03,1691056800000,BUY,3,5,5,24,0.20885,0.208333,0,0,,1698,0,0.0,29140.8,14022550.0
2023-08-03,1691060400000,SELL,3,5,4,24,0.165005,0.166667,0,0,,2020,0,0.0,29163.4,13904242.0
2023-08-03,1691060400000,BUY,3,5,5,24,0.20885,0.208333,0,0,,2020,0,0.0,29163.4,13904242.0
2023-08-03,1691064000000,SELL,3,5,4,24,0.165005,0.166667,0,0,,3245,0,0.0,29127.6,13642611.0
2023-08-03,1691064000000,BUY,3,5,5,24,0.20885,0.208333,0,0,,3245,0,0.0,29127.6,13642611.0
2023-08-03,1691067600000,SELL,2,4,4,19,0.208951,0.210526,0,0,,5565,0,0.0,29086.6,13456533.0
2023-08-03,1691067600000,BUY,2,4,4,19,0.211684,0.210526,2,0,0.0,5565,0,0.0,29086.6,13456533.0
2023-08-03,1691071200000,SELL,2,4,4,17,0.233768,0.235294,0,0,,11112,0,0.0,29173.1,13149145.0
2023-08-03,1691071200000,BUY,2,4,4,17,0.236825,0.235294,20,16,0.8,11112,4047,0.364201,29173.1,13149145.0
2023-08-03,1691074800000,SELL,2,4,4,18,0.22067,0.222222,4,0,0.0,9388,0,0.0,29376.6,12530572.0
2023-08-03,1691074800000,BUY,2,4,4,18,0.223556,0.222222,2,0,0.0,9388,3834,0.408394,29376.6,12530572.0
2023-08-03,1691078400000,SELL,2,4,4,18,0.22067,0.222222,0,0,,4846,0,0.0,29242.0,12439311.0
2023-08-03,1691078400000,BUY,2,4,4,18,0.223556,0.222222,0,0,,4846,1122,0.231531,29242.0,12439311.0
2023-08-03,1691082000000,SELL,2,4,3,17,0.175238,0.176471,2,0,0.0,5012,0,0.0,29291.0,10133811.0
2023-08-03,1691082000000,BUY,2,4,4,17,0.236588,0.235294,2,2,1.0,5012,2938,0.586193,29291.0,10133811.0
2023-08-03,1691085600000,SELL,2,4,3,17,0.175238,0.176471,2,0,0.0,5260,0,0.0,29217.3,9179785.0
2023-08-03,1691085600000,BUY,2,4,4,17,0.236588,0.235294,0,0,,5260,0,0.0,29217.3,9179785.0
2023-08-03,1691089200000,SELL,2,4,3,17,0.175238,0.176471,0,0,,2157,0,0.0,29247.2,9097107.0
2023-08-03,1691089200000,BUY,2,4,4,17,0.236588,0.235294,0,0,,2157,0,0.0,29247.2,9097107.0
2023-08-03,1691092800000,SELL,2,4,3,17,0.175238,0.176471,0,0,,4851,0,0.0,29266.8,8822799.0
2023-08-03,1691092800000,BUY,2,4,4,17,0.236588,0.235294,0,0,,4851,3080,0.634921,29266.8,8822799.0
2023-08-03,1691096400000,SELL,2,5,5,17,0.292356,0.294118,0,0,,2391,0,0.0,29286.0,9077578.0
2023-08-03,1691096400000,BUY,2,5,4,17,0.236825,0.235294,0,0,,2391,24,0.010038,29286.0,9077578.0
2023-08-03,1691100000000,SELL,2,5,5,17,0.292356,0.294118,10,0,0.0,4043,0,0.0,29235.4,9061375.0
2023-08-03,1691100000000,BUY,2,5,4,17,0.236825,0.235294,0,0,,4043,0,0.0,29235.4,9061375.0
2023-08-03,1691103600000,SELL,2,5,5,17,0.292356,0.294118,0,0,,1260,0,0.0,29220.6,9179307.0
2023-08-03,1691103600000,BUY,2,5,4,17,0.236825,0.235294,0,0,,1260,0,0.0,29220.6,9179307.0
2023-08-04,1691107200000,SELL,2,5,5,17,0.292356,0.294118,0,0,,4253,0,0.0,29182.0,9009656.0
2023-08-04,1691107200000,BUY,2,5,4,17,0.236825,0.235294,0,0,,4253,0,0.0,29182.0,9009656.0
2023-08-04,1691110800000,SELL,2,4,4,17,0.234002,0.235294,0,0,,1679,0,0.0,29217.8,9182791.0
2023-08-04,1691110800000,BUY,2,4,3,17,0.177708,0.176471,0,0,,1679,0,0.0,29217.8,9182791.0
2023-08-04,1691114400000,SELL,2,4,4,17,0.234002,0.235294,8,0,0.0,3056,0,0.0,29190.6,9041002.0
2023-08-04,1691114400000,BUY,2,4,3,17,0.177708,0.176471,0,0,,3056,0,0.0,29190.6,9041002.0
2023-08-04,1691118000000,SELL,2,4,4,17,0.234002,0.235294,0,0,,1693,0,0.0,29154.4,9153236.0
2023-08-04,1691118000000,BUY,2,4,3,17,0.177708,0.176471,0,0,,1693,0,0.0,29154.4,9153236.0
2023-08-04,1691121600000,SELL,2,4,4,17,0.234002,0.235294,0,0,,1318,0,0.0,29142.9,9186256.0
2023-08-04,1691121600000,BUY,2,4,3,17,0.177708,0.176471,0,0,,1318,0,0.0,29142.9,9186256.0
2023-08-04,1691125200000,SELL,2,4,4,17,0.234002,0.235294,0,0,,1398,0,0.0,29186.5,9101313.0
2023-08-04,1691125200000,BUY,2,4,3,17,0.177708,0.176471,0,0,,1398,0,0.0,29186.5,9101313.0
2023-08-04,1691128800000,SELL,2,4,4,17,0.234002,0.235294,0,0,,1712,0,0.0,29223.2,9067222.0
2023-08-04,1691128800000,BUY,2,4,3,17,0.177708,0.176471,0,0,,1712,0,0.0,29223.2,9067222.0
2023-08-04,1691132400000,SELL,2,4,4,17,0.234002,0.235294,0,0,,1456,0,0.0,29174.9,8946433.0
2023-08-04,1691132400000,BUY,2,4,3,17,0.177708,0.176471,0,0,,1456,0,0.0,29174.9,8946433.0
2023-08-04,1691136000000,SELL,2,4,4,17,0.234002,0.235294,0,0,,3442,0,0.0,29196.7,8711563.0
2023-08-04,1691136000000,BUY,2,4,3,17,0.177708,0.176471,0,0,,3442,0,0.0,29196.7,8711563.0
2023-08-04,1691139600000,SELL,2,4,1,13,0.076463,0.076923,0,0,,1209,0,0.0,29167.8,8481952.0
2023-08-04,1691139600000,BUY,2,4,3,13,0.231924,0.230769,0,0,,1209,0,0.0,29167.8,8481952.0
2023-08-04,1691143200000,SELL,2,4,1,13,0.076463,0.076923,0,0,,1491,0,0.0,29186.1,8355036.0
2023-08-04,1691143200000,BUY,2,4,3,13,0.231924,0.230769,0,0,,1491,0,0.0,29186.1,8355036.0
2023-08-04,1691146800000,SELL,2,4,1,13,0.076463,0.076923,0,0,,1641,0,0.0,29147.5,8313687.0
2023-08-04,1691146800000,BUY,2,4,3,13,0.231924,0.230769,0,0,,1641,0,0.0,29147.5,8313687.0
2023-08-04,1691150400000,SELL,2,4,1,13,0.076463,0.076923,0,0,,7475,0,0.0,29154.8,8251552.0
2023-08-04,1691150400000,BUY,2,4,3,13,0.231924,0.230769,0,0,,7475,0,0.0,29154.8,8251552.0
2023-08-04,1691154000000,SELL,2,4,0,12,0.0,0.0,0,0,,6191,0,0.0,29202.7,8570631.0
