kind,day,cascade_id,side,direction,start_ms,end_ms,time_ms,profile_ts_ms,bundle_width_ms,bundle_n_events_dedup,bundle_total_qty_accum,bundle_total_notional,p_liq,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,node_up_bp,node_dn_bp,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered,anchor_ts_ms,anchor_price,anchor_before_ts_ms,anchor_before_price,anchor_lag_ms,anchor_price_diff_bp,p_tgt_back_vwap,p_tgt_back_node,p_tgt_fwd_node,p_tgt_node_up,p_tgt_node_dn,bp_1m,bp_1m_reactdir,bp_1m_abs,bp_5m,bp_5m_reactdir,bp_5m_abs,bp_15m,bp_15m_reactdir,bp_15m_abs,bp_30m,bp_30m_reactdir,bp_30m_abs,bp_60m,bp_60m_reactdir,bp_60m_abs,bp_240m,bp_240m_reactdir,bp_240m_abs,mfe_1m_reactdir,mae_1m_reactdir,mfe_5m_reactdir,mae_5m_reactdir,mfe_15m_reactdir,mae_15m_reactdir,mfe_30m_reactdir,mae_30m_reactdir,mfe_60m_reactdir,mae_60m_reactdir,mfe_240m_reactdir,mae_240m_reactdir,reach_back_vwap_sec,reach_back_vwap_1m,reach_back_vwap_5m,reach_back_vwap_15m,reach_back_vwap_30m,reach_back_vwap_60m,reach_back_vwap_240m,reach_back_node_sec,reach_back_node_1m,reach_back_node_5m,reach_back_node_15m,reach_back_node_30m,reach_back_node_60m,reach_back_node_240m,reach_fwd_node_sec,reach_fwd_node_1m,reach_fwd_node_5m,reach_fwd_node_15m,reach_fwd_node_30m,reach_fwd_node_60m,reach_fwd_node_240m,reach_node_up_sec,reach_node_up_1m,reach_node_up_5m,reach_node_up_15m,reach_node_up_30m,reach_node_up_60m,reach_node_up_240m,reach_node_dn_sec,reach_node_dn_1m,reach_node_dn_5m,reach_node_dn_15m,reach_node_dn_30m,reach_node_dn_60m,reach_node_dn_240m,doi_post_1m,doi_post_1m_n,doi_post_5m,doi_post_5m_n,doi_post_15m,doi_post_15m_n,doi_post_30m,doi_post_30m_n,doi_post_60m,doi_post_60m_n,doi_post_240m,doi_post_240m_n,bf_bp_1m,bf_bp_1m_reactdir,bf_bp_5m,bf_bp_5m_reactdir,bf_bp_15m,bf_bp_15m_reactdir,bf_bp_30m,bf_bp_30m_reactdir,bf_bp_60m,bf_bp_60m_reactdir,bf_bp_240m,bf_bp_240m_reactdir,doi_pre_1h,doi_pre_1h_n,doi_pre_4h,doi_pre_4h_n,doi_in,doi_in_n,m_ts_ms,m_count_long_short_ratio,m_sum_toptrader_long_short_ratio,m_sum_taker_long_short_vol_ratio,bf_anchor_ts_ms,bf_anchor_close,bf_xcorr_best_lag_min,bf_xcorr_best_r,bf_xcorr_n
control_uniform,2024-02-21,control_uniform_2024-02-21_00046,,none,1708506270496,1708506270496,1708506270496,1708506270496,,,,,51698.5,51698.5,88.2353,-1.0967,-40.9926,0.121563,29.3567,17,7761306.0,,-1.096737338184696,42.461,-1.0967,,,13,33,224583.0,,,,,,,,,,1,1708506272059,51698.5,1708506270093,51698.5,1563,0.0,51850.2697,51692.8302,,,51692.83,-4.5262,-4.5262,4.5262,-25.8421,-25.8421,25.8421,-41.5679,-41.5679,41.5679,-48.0865,-48.0865,48.0865,-103.7748,-103.7748,103.7748,-65.8626,-65.8626,65.8626,4.6423,-4.5456,4.6423,-31.4322,4.6423,-53.87,4.6423,-63.9284,4.6423,-132.7892,4.6423,-218.0914,,0,0,0,0,0,0,49.981,1,1,1,1,1,1,,,,,,,,,,,,,,,49.981,1.0,1.0,1.0,1.0,1.0,1.0,-36039.0,1,-36039.0,1,-69464.0,3,-32380.0,6,-67143.0,12,-142597.0,48,4.5329,4.5329,-9.5069,-9.5069,-24.8454,-24.8454,,,-51.1354,-51.1354,,,-304240.0,12,-489678.0,48,,0,1708506000000,,,1.15259878,1708506240000,8570585.0,-9.0,0.5373,9
control_uniform,2024-02-21,control_uniform_2024-02-21_00047,,none,1708487500104,1708487500104,1708487500104,1708487500104,,,,,52068.3,52068.3,69.2308,7.5906,-22.3722,0.112525,26.7744,13,6317116.0,7.590601266544442,,32.679,47.681,,,10,44,461854.0,,,,,,,,,,1,1708487500342,52068.3,1708487498957,52068.3,238,0.0,52207.7097,52107.823,,52107.823,,-0.5378,-0.5378,0.5378,-1.9782,-1.9782,1.9782,-4.302,-4.302,4.302,-9.2379,-9.2379,9.2379,-15.787,-15.787,15.787,-83.6786,-83.6786,83.6786,0.0192,-1.5749,1.4788,-2.3623,1.4788,-8.4504,1.4788,-11.1968,1.4788,-41.9257,16.8241,-109.1451,,0,0,0,0,0,0,4409.676,0,0,0,0,0,1,,,,,,,,4409.676,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0,-3487.0,1,-26780.0,3,-44012.0,6,-27817.0,12,-60435.0,48,,,-2.3562,-2.3562,-1.5068,-1.5068,-5.9003,-5.9003,-3.2777,-3.2777,-44.5807,-44.5807,1073.0,12,-59790.0,48,,0,1708487400000,,,2.15589475,1708487460000,8594517.0,-4.0,0.6246,7
control_uniform,2024-02-21,control_uniform_2024-02-21_00048,,none,1708494829010,1708494829010,1708494829010,1708494829010,,,,,51867.6,51867.6,6.6667,46.3146,-3.7666,0.021918,59.589,15,5776628.0,46.3146492979598,,69.1544,56.361,,,13,45,415316.0,,,,,,,,,,1,1708494829185,51867.6,1708494828843,51867.6,175,0.0,52176.6738,52107.8227,,52107.823,,-0.8869,-0.8869,0.8869,6.613,6.613,6.613,-20.3403,-20.3403,20.3403,7.0371,7.0371,7.0371,-21.5163,-21.5163,21.5163,-121.0004,-121.0004,121.0004,0.7134,-1.0411,6.613,-1.4653,6.613,-21.15,13.4573,-21.15,13.4573,-32.1202,13.4573,-125.242,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,9901.0,1,12376.0,3,111.0,6,-50494.0,12,-512670.0,48,0.0,0.0,10.3786,10.3786,-7.8767,-7.8767,,,-12.7929,-12.7929,-40.0369,-40.0369,-4099.0,12,-24713.0,48,,0,1708494600000,,,0.79785262,1708494780000,8569592.0,-9.0,0.3504,9
control_uniform,2024-02-21,control_uniform_2024-02-21_00049,,none,1708482185321,1708482185321,1708482185321,1708482185321,,,,,52127.8,52127.8,96.0,-3.8323,86.4939,0.135369,-7.2798,25,7363000.0,6.163849877239053,-3.8323178049559736,15.5896,6.1638,,,23,44,443755.0,,,,,,,,,,1,1708482185329,52127.8,1708482184598,52127.8,8,0.0,52089.852,52107.8231,,52159.9308,52107.823,0.0576,0.0576,0.0576,8.46,8.46,8.46,10.7812,10.7812,10.7812,-7.6351,-7.6351,7.6351,-4.9686,-4.9686,4.9686,-39.7868,-39.7868,39.7868,3.1845,-1.8608,8.4792,-1.8608,14.2534,-1.8608,14.2534,-7.6351,14.2534,-12.5077,14.2534,-70.9602,1798.762,0,0,0,1,1,1,1758.235,0,0,0,1,1,1,,,,,,,,211.254,0.0,1.0,1.0,1.0,1.0,1.0,1758.235,0.0,0.0,0.0,1.0,1.0,1.0,,0,10880.0,1,13892.0,3,5897.0,6,10443.0,12,-24835.0,48,-1.6131,-1.6131,,,,,-14.0845,-14.0845,-4.4442,-4.4442,,,-11018.0,12,27238.0,48,,0,1708482000000,,,0.57150266,1708482180000,8604514.0,,,0
control_uniform,2024-02-21,control_uniform_2024-02-21_00050,,none,1708555610777,1708555610777,1708555610777,1708555610777,,,,,51463.3,51463.3,11.7647,-65.2298,-124.6304,0.010035,-66.108,17,10413985.0,,-65.22980525201336,-69.451,-85.0696,,,15,50,1369500.0,,,,,,,,,,1,1708555610811,51463.3,1708555610605,51463.3,34,0.0,51123.0864,51127.6059,,,51127.6059,0.0194,0.0194,0.0194,-12.2223,-12.2223,12.2223,21.6076,21.6076,21.6076,48.6366,48.6366,48.6366,81.6116,81.6116,81.6116,3.6142,3.6142,3.6142,0.0389,0.0,1.3408,-12.2223,33.9271,-12.2223,51.1821,-12.2223,82.3305,-12.2223,104.2879,-53.1058,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,-9870.0,1,-13309.0,3,-58373.0,6,-72750.0,12,-280967.0,48,0.7454,0.7454,-9.259,-9.259,-1.4861,-1.4861,19.5916,19.5916,27.3306,27.3306,,,33259.0,12,980591.0,48,,0,1708555500000,,,1.13721921,1708555560000,8559272.0,10.0,0.7311,7
control_uniform,2024-02-21,control_uniform_2024-02-21_00051,,none,1708534874730,1708534874730,1708534874730,1708534874730,,,,,51423.5,51423.5,62.5,-47.5982,42.3326,0.056919,-50.2749,24,15864624.0,,-47.59817938612693,-35.0861,2.2635,,,14,39,1036349.0,,,,,,,,,,1,1708534874955,51423.5,1708534874101,51423.5,225,0.0,51164.9689,51178.7334,,,51178.7335,3.1309,3.1309,3.1309,-6.5145,-6.5145,6.5145,-12.6596,-12.6596,12.6596,-35.3146,-35.3146,35.3146,-88.9477,-88.9477,88.9477,-70.2986,-70.2986,70.2986,3.1309,0.0,8.3814,-6.5145,8.3814,-21.5077,8.3814,-36.8314,8.3814,-95.8317,8.3814,-142.6391,2074.398,0,0,0,0,1,1,2046.35,0,0,0,0,1,1,,,,,,,,,,,,,,,2046.35,0.0,0.0,0.0,0.0,1.0,1.0,,0,-3713.0,1,-53208.0,3,-48629.0,6,-40332.0,12,952703.0,48,-4.524,-4.524,-12.1877,-12.1877,,,-32.3745,-32.3745,,,-31.6209,-31.6209,187535.0,12,205167.0,48,,0,1708534800000,,,0.6845371,1708534860000,8532339.0,8.0,0.8547,5
control_uniform,2024-02-21,control_uniform_2024-02-21_00052,,none,1708505423776,1708505423776,1708505423776,1708505423776,,,,,51690.8,51690.8,70.5882,-9.5977,-39.509,0.08354,34.1981,17,7495174.0,40.454339341855324,-9.597676254082199,45.5108,0.3927,,,13,34,230889.0,,,,,,,,,,1,1708505424038,51690.8,1708505422946,51690.8,262,0.0,51867.5727,51641.1887,,51899.9117,51641.1888,-0.5417,-0.5417,0.5417,-4.8945,-4.8945,4.8945,-3.0566,-3.0566,3.0566,-31.8432,-31.8432,31.8432,-75.7775,-75.7775,75.7775,-67.1106,-67.1106,67.1106,0.9673,-0.5417,0.9673,-5.5716,6.6163,-9.4408,6.6163,-52.3884,6.6163,-82.9935,6.6163,-216.6343,,0,0,0,0,0,0,946.666,0,0,0,1,1,1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,946.666,0.0,0.0,0.0,1.0,1.0,1.0,,0,-3850.0,1,-65005.0,3,-101304.0,6,-59663.0,12,-209228.0,48,-8.0214,-8.0214,2.5961,2.5961,-0.1085,-0.1085,-17.3478,-17.3478,,,-61.3582,-61.3582,-424488.0,12,-457106.0,48,,0,1708505400000,,,3.03381532,1708505400000,8574563.0,-1.0,0.7382,6
control_uniform,2024-02-21,control_uniform_2024-02-21_00053,,none,1708485151813,1708485151813,1708485151813,1708485151813,,,,,52069.2,52069.2,77.2727,7.4176,-82.2004,0.079612,16.3962,22,7084428.0,7.417623161617121,,30.8648,17.425,,,20,45,452456.0,,,,,,,,,,1,1708485153928,52069.2,1708485149725,52069.2,2115,0.0,52154.5737,52107.8228,,52107.823,,1.3444,1.3444,1.3444,3.1304,3.1304,3.1304,7.0099,7.0099,7.0099,3.4377,3.4377,3.4377,-3.8602,-3.8602,3.8602,-82.0447,-82.0447,82.0447,2.4583,-1.2675,4.7629,-1.2675,8.8728,-1.2675,8.8728,-1.2675,8.8728,-8.6231,16.6509,-109.3161,6865.886,0,0,0,0,0,1,438.277,0,0,1,1,1,1,,,,,,,,438.277,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,0,-4265.0,1,-1256.0,3,-15855.0,6,-32398.0,12,-29736.0,48,-0.2735,-0.2735,1.7712,1.7712,7.6655,7.6655,7.363,7.363,1.0066,1.0066,-33.5622,-33.5622,-303.0,12,-156858.0,48,,0,1708485000000,,,1.6038244,1708485120000,8592993.0,1.0,0.6735,16
control_uniform,2024-02-21,control_uniform_2024-02-21_00054,,none,1708506115699,1708506115699,1708506115699,1708506115699,,,,,51670.0,51670.0,82.3529,-5.576,-35.4994,0.108474,35.8451,17,7672935.0,44.49617116415723,-5.575993104596149,48.0002,4.4184,,,13,33,224583.0,,,,,,,,,,1,1708506116333,51670.0,1708506115220,51670.0,634,0.0,51855.2116,51641.1888,,51899.9117,51641.1888,5.7674,5.7674,5.7674,-12.7927,-12.7927,12.7927,-35.2235,-35.2235,35.2235,-41.2038,-41.2038,41.2038,-92.1231,-92.1231,92.1231,-61.9315,-61.9315,61.9315,5.7867,-2.3224,10.6445,-14.7861,10.6445,-41.2425,10.6445,-58.4478,10.6445,-127.3466,10.6445,-212.696,,0,0,0,0,0,0,254.371,0,1,1,1,1,1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,254.371,0.0,1.0,1.0,1.0,1.0,1.0,,0,-36039.0,1,-69464.0,3,-32380.0,6,-67143.0,12,-142597.0,48,10.4701,10.4701,5.8244,5.8244,-12.0985,-12.0985,-15.6322,-15.6322,-27.2623,-27.2623,-33.3168,-33.3168,-304240.0,12,-489678.0,48,,0,1708506000000,,,1.15259878,1708506060000,8560539.0,-9.0,0.6435,7
control_uniform,2024-02-21,control_uniform_2024-02-21_00055,,none,1708495937586,1708495937586,1708495937586,1708495937586,,,,,51859.0,51859.0,35.2941,47.9807,-22.0747,0.039949,57.4277,17,5971230.0,47.98067266871411,,70.0275,58.0287,,,13,44,396499.0,,,,,,,,,,1,1708495937687,51859.0,1708495937334,51859.0,101,0.0,52156.8143,52107.8231,,52107.823,,1.292,1.292,1.292,7.1347,7.1347,7.1347,4.8208,4.8208,4.8208,-11.9169,-11.9169,11.9169,-41.4586,-41.4586,41.4586,-169.0931,-169.0931,169.0931,1.292,-0.5592,15.1179,-0.5592,15.1179,-0.5592,15.1179,-23.4868,15.1179,-69.2262,15.1179,-182.9962,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,20209.0,1,19143.0,3,-26179.0,6,22968.0,12,-623305.0,48,2.7341,2.7341,9.9,9.9,15.1604,15.1604,,,-6.4343,-6.4343,-92.1051,-92.1051,-33631.0,12,-53007.0,48,,0,1708495800000,,,0.53436812,1708495920000,8569667.0,-4.0,0.7309,12
control_uniform,2024-02-21,control_uniform_2024-02-21_00056,,none,1708478225110,1708478225110,1708478225110,1708478225110,,,,,52292.0,52292.0,91.4286,4.6981,54.8217,0.074789,-87.6506,35,9181725.0,4.698064272831967,-15.281357730350887,-44.7712,4.6981,,,30,48,497599.0,,,,,,,,,,1,1708478225873,52292.0,1708478224201,52292.0,763,0.0,51833.6575,52316.5673,,52316.5671,52212.0907,-1.0327,-1.0327,1.0327,-11.4167,-11.4167,11.4167,-15.6621,-15.6621,15.6621,-36.736,-36.736,36.736,-29.4309,-29.4309,29.4309,-39.6428,-39.6428,39.6428,0.0,-1.0327,0.0,-11.8374,0.0,-21.3034,0.0,-37.2715,0.0,-39.7766,0.0,-84.5254,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,346.068,0.0,0.0,1.0,1.0,1.0,1.0,,0,-1163.0,1,933.0,3,-5823.0,6,-5436.0,12,-23555.0,48,-9.7665,-9.7665,,,,,,,,,-15.0848,-15.0848,-48967.0,12,142864.0,48,,0,1708478100000,,,1.37248996,1708478220000,8619287.0,0.0,0.3473,5
control_uniform,2024-02-21,control_uniform_2024-02-21_00057,,none,1708554159067,1708554159067,1708554159067,1708554159067,,,,,51346.5,51346.5,58.8235,-42.6308,27.2803,0.056501,-46.6748,17,11460061.0,,-42.63077398899459,-50.4234,-62.5157,,,14,49,1435805.0,,,,,,,,,,1,1708554159834,51346.5,1708554158900,51346.5,767,0.0,51106.8412,51127.6058,,,51127.6059,-0.4869,-0.4869,0.4869,16.5152,16.5152,16.5152,18.7549,18.7549,18.7549,11.179,11.179,11.179,73.7149,73.7149,73.7149,22.7085,22.7085,22.7085,0.0195,-1.2659,17.3916,-1.2659,20.9557,-1.2659,27.5579,-1.2659,85.5949,-1.2659,127.2726,-30.4792,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,2025.0,1,8428.0,3,33951.0,6,-27572.0,12,-215920.0,48,,,3.24,3.24,12.3009,12.3009,8.8057,8.8057,42.5515,42.5515,,,-50398.0,12,958816.0,48,,0,1708554000000,,,0.74409908,1708554120000,8543291.0,3.0,0.7761,9
control_uniform,2024-02-21,control_uniform_2024-02-21_00058,,none,1708521333199,1708521333199,1708521333199,1708521333199,,,,,51338.0,51338.0,70.9677,8.9126,129.6824,0.050807,9.3641,31,13939359.0,8.91264042421291,-21.054143960422866,12.0877,-1.0863,,,24,32,545194.0,,,,,,,,,,1,1708521333918,51338.0,1708521331430,51338.0,719,0.0,51386.0734,51383.7555,,51383.7557,51229.9122,-10.499,-10.499,10.499,-11.2977,-11.2977,11.2977,-45.3855,-45.3855,45.3855,-38.451,-38.451,38.451,-42.4832,-42.4832,42.4832,-2.4933,-2.4933,2.4933,0.0,-11.1029,0.0,-19.0892,0.0,-52.0862,0.0,-80.0966,0.0,-80.0966,25.0497,-109.12,12654.098,0,0,0,0,0,1,12654.098,0,0,0,0,0,1,,,,,,,,12654.098,0.0,0.0,0.0,0.0,0.0,1.0,392.278,0.0,0.0,1.0,1.0,1.0,1.0,,0,-25214.0,1,-42676.0,3,40856.0,6,215186.0,12,96735.0,48,,,,,,,,,,,,,286251.0,12,-17909.0,48,,0,1708521300000,,,0.16785604,1708521300000,,1.0,0.4166,13
control_uniform,2024-02-21,control_uniform_2024-02-21_00059,,none,1708520989103,1708520989103,1708520989103,1708520989103,,,,,51467.0,51467.0,35.4839,33.8448,104.2927,0.019602,-15.1403,31,13865027.0,33.84476336847916,-46.06597708512618,-12.417,-6.1905,,,25,31,529888.0,,,,,,,,,,1,1708520991033,51467.0,1708520988521,51467.0,1930,0.0,51389.0774,51641.189,,51641.1888,51229.9122,-0.9521,-0.9521,0.9521,-13.4649,-13.4649,13.4649,-67.0332,-67.0332,67.0332,-86.774,-86.774,86.774,-54.1901,-54.1901,54.1901,-23.1022,-23.1022,23.1022,1.3601,-2.9728,1.3601,-13.4649,1.3601,-77.0202,1.3601,-104.9605,1.3601,-104.9605,1.3601,-133.911,306.808,0,0,1,1,1,1,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,735.163,0.0,0.0,1.0,1.0,1.0,1.0,554.0,1,554.0,1,-6717.0,3,-7489.0,6,218836.0,12,164727.0,48,-0.8714,-0.8714,-0.0375,-0.0375,-25.6524,-25.6524,-57.3261,-57.3261,,,,,263233.0,12,-69831.0,48,,0,1708520700000,,,1.53101348,1708520940000,8538000.0,-8.0,0.8891,6
control_uniform,2024-02-21,control_uniform_2024-02-21_00060,,none,1708495916495,1708495916495,1708495916495,1708495916495,,,,,51859.0,51859.0,35.2941,47.9807,-22.0747,0.039729,57.4412,17,5970100.0,47.98067266871411,,70.0275,58.0287,,,13,44,396499.0,,,,,,,,,,1,1708495917512,51859.0,1708495916372,51859.0,1017,0.0,52156.8843,52107.8231,,52107.823,,0.752,0.752,0.752,5.7078,5.7078,5.7078,5.9777,5.9777,5.9777,-16.3906,-16.3906,16.3906,-40.7065,-40.7065,40.7065,-181.2414,-181.2414,181.2414,0.752,-0.5592,15.1179,-0.5592,15.1179,-0.5592,15.1179,-23.4868,15.1179,-69.2262,15.1179,-182.9962,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,20209.0,1,19143.0,3,-26179.0,6,22968.0,12,-623305.0,48,-1.9915,-1.9915,7.9066,7.9066,4.7099,4.7099,-6.7247,-6.7247,-4.7985,-4.7985,-107.9804,-107.9804,-33631.0,12,-53007.0,48,,0,1708495800000,,,0.53436812,1708495860000,8571374.0,0.0,0.4994,15
control_uniform,2024-02-21,control_uniform_2024-02-21_00061,,none,1708529425060,1708529425060,1708529425060,1708529425060,,,,,51238.3,51238.3,80.0,-21.6038,-91.174,0.068912,-2.6757,25,15988228.0,,-21.60378148037581,-8.8239,28.3881,,,14,36,811258.0,,,,,,,,,,1,1708529425513,51238.2,1708529424424,51238.3,453,-0.0195,51224.5902,51127.6058,,,51127.6059,-0.8197,-0.8197,0.8197,1.7955,1.7955,1.7955,-24.3373,-24.3373,24.3373,-16.0622,-16.0622,16.0622,-21.3903,-21.3903,21.3903,-47.2889,-47.2889,47.2889,0.0,-3.1617,16.7063,-3.1617,23.2444,-24.3373,23.2444,-27.3819,23.2444,-39.736,44.5761,-106.9905,13.457,1,1,1,1,1,1,892.388,0,0,1,1,1,1,,,,,,,,,,,,,,,892.388,0.0,0.0,1.0,1.0,1.0,1.0,,0,-44146.0,1,-134256.0,3,-198145.0,6,-212010.0,12,357375.0,48,,,,,,,,,,,,,-88961.0,12,477822.0,48,,0,1708529400000,,,0.88444929,1708529400000,,0.0,0.6903,16
control_uniform,2024-02-21,control_uniform_2024-02-21_00062,,none,1708524060580,1708524060580,1708524060580,1708524060580,,,,,51210.1,51210.1,82.1429,-6.1251,-85.7175,0.063621,24.2207,28,14957939.0,84.18043386530258,-6.125060831017389,16.0095,-6.1251,,,21,33,739946.0,,,,,,,,,,1,1708524062694,51210.1,1708524060230,51210.1,2114,0.0,51334.1344,51178.7333,,51641.1888,51178.7335,-4.3741,-4.3741,4.3741,-11.6383,-11.6383,11.6383,-24.9755,-24.9755,24.9755,-34.1925,-34.1925,34.1925,-41.0271,-41.0271,41.0271,-48.1155,-48.1155,48.1155,0.7811,-5.37,0.7811,-14.0793,5.8387,-24.9755,5.8387,-56.6685,5.8387,-84.4169,50.0878,-84.4169,5724.61,0,0,0,0,0,1,141.612,0,1,1,1,1,1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,141.612,0.0,1.0,1.0,1.0,1.0,1.0,,0,23565.0,1,38412.0,3,72740.0,6,37623.0,12,-67163.0,48,11.3438,11.3438,4.115,4.115,-15.0158,-15.0158,-13.8255,-13.8255,-8.1019,-8.1019,,,231998.0,12,156544.0,48,,0,1708524000000,,,0.561802,1708524060000,8510345.0,0.0,0.8473,8
control_uniform,2024-02-21,control_uniform_2024-02-21_00063,,none,1708504156178,1708504156178,1708504156178,1708504156178,,,,,51783.4,51783.4,61.1111,22.4998,-57.3206,0.076371,20.1588,18,7284281.0,22.4998197115676,-27.462691976859332,27.7284,-17.4902,,,14,35,231531.0,,,,,,,,,,1,1708504156383,51783.4,1708504155302,51783.4,205,0.0,51887.7891,51899.9116,,51899.9117,51641.1888,-4.036,-4.036,4.036,-12.6295,-12.6295,12.6295,-21.1265,-21.1265,21.1265,-19.5816,-19.5816,19.5816,-71.3935,-71.3935,71.3935,-110.576,-110.576,110.576,5.5037,-4.036,5.5037,-14.4448,5.5037,-30.3958,5.5037,-30.3958,5.5037,-80.2188,5.5037,-234.1291,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,588.254,0.0,0.0,1.0,1.0,1.0,1.0,-46997.0,1,-46997.0,1,-111283.0,3,-145414.0,6,-233462.0,12,-515977.0,48,9.7234,9.7234,-4.6087,-4.6087,,,,,-48.0691,-48.0691,-54.7717,-54.7717,-324155.0,12,-300642.0,48,,0,1708503900000,,,1.23665326,1708504140000,8577234.0,-4.0,0.7041,7
control_uniform,2024-02-21,control_uniform_2024-02-21_00064,,none,1708482811094,1708482811094,1708482811094,1708482811094,,,,,52141.1,52141.1,92.0,3.6115,83.9211,0.135001,-5.5817,25,7203942.0,3.611506731365191,-6.382111157477314,14.4539,3.6115,,,23,45,454780.0,,,,,,,,,,1,1708482812124,52141.1,1708482806232,52141.1,1030,0.0,52111.9964,52159.9308,,52159.9308,52107.823,3.5289,3.5289,3.5289,9.5894,9.5894,9.5894,-4.2001,-4.2001,4.2001,0.4986,0.4986,0.4986,-13.7128,-13.7128,13.7128,-50.0757,-50.0757,50.0757,5.9262,0.0,11.699,0.0,11.699,-4.2001,11.699,-10.3182,11.699,-15.0553,11.699,-73.4929,1055.164,0,0,0,1,1,1,14.752,1,1,1,1,1,1,,,,,,,,14.752,1.0,1.0,1.0,1.0,1.0,1.0,1131.44,0.0,0.0,0.0,1.0,1.0,1.0,,0,-2523.0,1,-9550.0,3,-6636.0,6,-14375.0,12,-43425.0,48,,,,,6.0066,6.0066,3.5504,3.5504,7.5105,7.5105,-15.0071,-15.0071,3301.0,12,40875.0,48,,0,1708482600000,,,2.95204018,1708482780000,8590590.0,-1.0,0.4969,5
control_uniform,2024-02-21,control_uniform_2024-02-21_00065,,none,1708475564820,1708475564820,1708475564820,1708475564820,,,,,52281.0,52281.0,51.4286,6.8031,56.9373,0.027149,-102.7399,35,10397968.0,6.803067595396592,-23.157400707125515,-47.1995,6.8031,,,30,49,524256.0,,,,,,,,,,1,1708475570779,52281.0,1708475560080,52281.0,5959,0.0,51743.8655,52316.5673,,52316.5671,52159.9308,-1.3198,-1.3198,1.3198,-0.5547,-0.5547,0.5547,-9.0281,-9.0281,9.0281,-16.9851,-16.9851,16.9851,-12.9493,-12.9493,12.9493,-64.3446,-64.3446,64.3446,2.104,-1.3389,8.0718,-4.9157,11.2852,-9.5828,11.2852,-18.171,11.6677,-22.2643,11.6677,-65.5305,,0,0,0,0,0,0,166.307,0,1,1,1,1,1,,,,,,,,166.307,0.0,1.0,1.0,1.0,1.0,1.0,3913.592,0.0,0.0,0.0,0.0,0.0,1.0,,0,-11296.0,1,-14412.0,3,-17687.0,6,-37015.0,12,-90907.0,48,-17.4788,-17.4788,-1.7247,-1.7247,-21.9906,-21.9906,-17.7363,-17.7363,,,-47.7218,-47.7218,-27685.0,12,97514.0,48,,0,1708475400000,,,1.01811806,1708475520000,8621852.0,1.0,0.4284,11
control_uniform,2024-02-21,control_uniform_2024-02-21_00066,,none,1708524119692,1708524119692,1708524119692,1708524119692,,,,,51187.8,51187.8,92.8571,-1.7712,-81.3983,0.070281,28.4913,28,14975682.0,88.57361395265058,-1.7712223940573188,20.373,-1.7712,,,21,33,739946.0,,,,,,,,,,1,1708524120176,51187.7,1708524118916,51187.8,484,-0.0195,51333.6407,51178.7336,,51641.1888,51178.7335,2.7936,2.7936,2.7936,4.8449,4.8449,4.8449,-28.0536,-28.0536,28.0536,-28.8546,-28.8546,28.8546,-53.0792,-53.0792,53.0792,-46.9644,-46.9644,46.9644,2.7936,-0.7228,4.8449,-9.7094,10.2173,-28.0732,10.2173,-52.3173,10.2173,-80.0778,54.4857,-80.0778,5667.128,0,0,0,0,0,1,84.13,0,1,1,1,1,1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,84.13,0.0,1.0,1.0,1.0,1.0,1.0,,0,23565.0,1,38412.0,3,72740.0,6,37623.0,12,-67163.0,48,-2.7981,-2.7981,,,-30.7453,-30.7453,-32.4343,-32.4343,-25.5364,-25.5364,-24.9437,-24.9437,231998.0,12,156544.0,48,,0,1708524000000,,,0.561802,1708524120000,8519999.0,0.0,0.84,7
