観測量,群,h,n1,n2,実群,対照(i),対照(ii),差(ii),差(i),対照(i)SE,走行,対照(ii)の軸の作り方,MDE(参考。族の α に入らない),MDEとの比較,検出力,隣の分位
bp_15m_reactdir,A3_Q2,15,5047,4188,-9.752754,,-0.748464,-9.004291,,,gap180_w24,partner_sign,,,,Q1:差=-9.371227 Q3:差=-13.979600
bp_15m_reactdir,A3_Q3,15,5048,3567,-15.736865,,-1.757266,-13.979600,,,gap180_w24,partner_sign,,,,Q2:差=-9.004291
bp_15m_reactdir,A4_Q1,15,3587,4802,-8.355311,,0.636725,-8.992036,,,gap180_w24,partner_sign,,,,Q2:差=-8.851830
bp_15m_reactdir,A4_Q2,15,3586,2656,-10.391119,,-1.539288,-8.851830,,,gap180_w24,partner_sign,,,,Q1:差=-8.992036 Q3:差=-14.899800
bp_15m_reactdir,A4_Q3,15,3586,2427,-15.310293,,-0.410494,-14.899800,,,gap180_w24,partner_sign,,,,Q2:差=-8.851830
bp_15m_reactdir,A5_Q1,15,3587,4430,-9.019528,,0.384818,-9.404346,,,gap180_w24,partner_sign,,,,Q2:差=-9.251850
bp_15m_reactdir,A5_Q2,15,3586,2896,-10.067737,,-0.815887,-9.251850,,,gap180_w24,partner_sign,,,,Q1:差=-9.404346 Q3:差=-14.434299
bp_15m_reactdir,A5_Q3,15,3586,2559,-14.969273,,-0.534974,-14.434299,,,gap180_w24,partner_sign,,,,Q2:差=-9.251850
bp_15m_reactdir,E_Q1,15,2751,2173,-16.482553,,1.949320,-18.431873,,,gap180_w24,inherit,,,,Q2:差=-11.009888
bp_15m_reactdir,E_Q2,15,2751,2532,-10.785866,,0.224022,-11.009888,,,gap180_w24,inherit,,,,Q1:差=-18.431873 Q3:差=-7.421528
bp_15m_reactdir,E_Q3,15,2751,2726,-8.557535,,-1.136007,-7.421528,,,gap180_w24,inherit,,,,Q2:差=-11.009888
bp_15m_reactdir,B1_Q1,15,7364,7104,-7.132920,,-1.048452,-6.084468,,,gap180_w24,inherit,,,,Q2:差=-9.359419
bp_15m_reactdir,B1_Q2,15,2846,2656,-10.208053,,-0.848634,-9.359419,,,gap180_w24,inherit,,,,Q1:差=-6.084468 Q3:差=-19.338871
bp_15m_reactdir,B1_Q3,15,4933,4214,-18.831929,,0.506942,-19.338871,,,gap180_w24,inherit,,,,Q2:差=-9.359419
bp_15m_reactdir,B2_Q1,15,5088,4885,-7.277433,,-0.791423,-6.486009,,,gap180_w24,inherit,,,,Q2:差=-9.609236
bp_15m_reactdir,B2_Q2,15,5017,4695,-10.598494,,-0.989257,-9.609236,,,gap180_w24,inherit,,,,Q1:差=-6.486009 Q3:差=-16.943200
bp_15m_reactdir,B2_Q3,15,5038,4394,-16.728191,,0.215009,-16.943200,,,gap180_w24,inherit,,,,Q2:差=-9.609236
bp_15m_reactdir,D_Q1,15,3640,3380,-11.483840,-0.016405,-1.054449,-10.429391,-11.467434,0.331265,gap180_w24,own,,,,Q2:差=-9.730535
bp_15m_reactdir,D_Q2,15,3640,3391,-9.903103,-0.086078,-0.172568,-9.730535,-9.817025,0.214202,gap180_w24,own,,,,Q1:差=-10.429391 Q3:差=-12.629627
bp_15m_reactdir,D_Q3,15,3640,3274,-12.259733,-0.035943,0.369895,-12.629627,-12.223789,0.288092,gap180_w24,own,,,,Q2:差=-9.730535
bp_15m_reactdir,C_SELL,15,8569,8056,-13.064855,,-0.657615,-12.407240,,,gap180_w24,inherit,,,,
bp_15m_reactdir,C_BUY,15,6574,5918,-9.510816,,-0.383267,-9.127549,,,gap180_w24,inherit,,,,
bp_30m_reactdir,全体,30,15143,13973,-11.422755,-0.055857,-0.006302,-11.416453,-11.366898,0.213648,gap180_w24,own,,,,
bp_30m_reactdir,A1_Q1,30,5053,3904,-14.977708,-0.092128,0.519852,-15.497561,-14.885580,0.894696,gap180_w24,own,,,,Q2:差=-10.730434
bp_30m_reactdir,A1_Q2,30,5046,5025,-10.400771,0.005430,0.329663,-10.730434,-10.406201,0.384050,gap180_w24,own,,,,Q1:差=-15.497561 Q3:差=-8.135610
bp_30m_reactdir,A1_Q3,30,5044,5044,-8.883848,-0.081483,-0.748238,-8.135610,-8.802365,0.264747,gap180_w24,own,,,,Q2:差=-10.730434
bp_30m_reactdir,A2_Q1,30,5048,6917,-9.226426,,1.331697,-10.558124,,,gap180_w24,partner_sign,,,,Q2:差=-7.911572
bp_30m_reactdir,A2_Q2,30,5047,3463,-9.654974,,-1.743402,-7.911572,,,gap180_w24,partner_sign,,,,Q1:差=-10.558124 Q3:差=-14.478637
bp_30m_reactdir,A2_Q3,30,5048,3593,-15.386514,,-0.907877,-14.478637,,,gap180_w24,partner_sign,,,,Q2:差=-7.911572
bp_30m_reactdir,A3_Q1,30,5048,6219,-9.236952,,0.828694,-10.065646,,,gap180_w24,partner_sign,,,,Q2:差=-8.984041
bp_30m_reactdir,A3_Q2,30,5047,4187,-9.622342,,-0.638301,-8.984041,,,gap180_w24,partner_sign,,,,Q1:差=-10.065646 Q3:差=-14.688363
bp_30m_reactdir,A3_Q3,30,5048,3567,-15.408614,,-0.720251,-14.688363,,,gap180_w24,partner_sign,,,,Q2:差=-8.984041
bp_30m_reactdir,A4_Q1,30,3587,4802,-8.641809,,0.903995,-9.545804,,,gap180_w24,partner_sign,,,,Q2:差=-8.766779
bp_30m_reactdir,A4_Q2,30,3586,2656,-10.088398,,-1.321619,-8.766779,,,gap180_w24,partner_sign,,,,Q1:差=-9.545804 Q3:差=-16.370106
bp_30m_reactdir,A4_Q3,30,3586,2426,-14.783953,,1.586153,-16.370106,,,gap180_w24,partner_sign,,,,Q2:差=-8.766779
bp_30m_reactdir,A5_Q1,30,3587,4430,-9.238491,,1.027464,-10.265955,,,gap180_w24,partner_sign,,,,Q2:差=-9.337863
bp_30m_reactdir,A5_Q2,30,3586,2896,-9.993583,,-0.655720,-9.337863,,,gap180_w24,partner_sign,,,,Q1:差=-10.265955 Q3:差=-15.073973
bp_30m_reactdir,A5_Q3,30,3586,2558,-14.281919,,0.792053,-15.073973,,,gap180_w24,partner_sign,,,,Q2:差=-9.337863
bp_30m_reactdir,E_Q1,30,2751,2173,-15.762450,,4.769199,-20.531650,,,gap180_w24,inherit,,,,Q2:差=-11.869996
bp_30m_reactdir,E_Q2,30,2751,2531,-10.801104,,1.068892,-11.869996,,,gap180_w24,inherit,,,,Q1:差=-20.531650 Q3:差=-7.417563
bp_30m_reactdir,E_Q3,30,2751,2726,-8.233787,,-0.816224,-7.417563,,,gap180_w24,inherit,,,,Q2:差=-11.869996
bp_30m_reactdir,B1_Q1,30,7364,7104,-7.358259,,-0.448095,-6.910165,,,gap180_w24,inherit,,,,Q2:差=-9.329433
bp_30m_reactdir,B1_Q2,30,2846,2656,-10.098214,,-0.768781,-9.329433,,,gap180_w24,inherit,,,,Q1:差=-6.910165 Q3:差=-19.473761
bp_30m_reactdir,B1_Q3,30,4933,4213,-18.254417,,1.219344,-19.473761,,,gap180_w24,inherit,,,,Q2:差=-9.329433
bp_30m_reactdir,B2_Q1,30,5088,4885,-7.686702,,-0.523467,-7.163235,,,gap180_w24,inherit,,,,Q2:差=-9.402888
bp_30m_reactdir,B2_Q2,30,5017,4695,-10.030471,,-0.627583,-9.402888,,,gap180_w24,inherit,,,,Q1:差=-7.163235 Q3:差=-17.815143
bp_30m_reactdir,B2_Q3,30,5038,4393,-16.582367,,1.232777,-17.815143,,,gap180_w24,inherit,,,,Q2:差=-9.402888
bp_30m_reactdir,D_Q1,30,3640,3380,-12.006139,-0.151725,0.320538,-12.326677,-11.854414,0.489623,gap180_w24,own,,,,Q2:差=-9.806100
bp_30m_reactdir,D_Q2,30,3640,3391,-9.317866,-0.159400,0.488235,-9.806100,-9.158466,0.305877,gap180_w24,own,,,,Q1:差=-12.326677 Q3:差=-12.696951
bp_30m_reactdir,D_Q3,30,3640,3273,-11.923491,0.052808,0.773460,-12.696951,-11.976299,0.441153,gap180_w24,own,,,,Q2:差=-9.806100
bp_30m_reactdir,C_SELL,30,8569,8055,-13.172320,,-0.482179,-12.690142,,,gap180_w24,inherit,,,,
bp_30m_reactdir,C_BUY,30,6574,5918,-9.142252,,0.641415,-9.783667,,,gap180_w24,inherit,,,,
bp_60m_reactdir,全体,60,15142,13973,-11.283710,-0.023035,1.476663,-12.760373,-11.260675,0.327398,gap180_w24,own,,,,
bp_60m_reactdir,A1_Q1,60,5052,3904,-13.544503,0.104964,2.225396,-15.769899,-13.649467,1.185928,gap180_w24,own,,,,Q2:差=-13.932535
bp_60m_reactdir,A1_Q2,60,5046,5025,-11.886260,-0.043394,2.046275,-13.932535,-11.842866,0.575236,gap180_w24,own,,,,Q1:差=-15.769899 Q3:差=-8.746228
bp_60m_reactdir,A1_Q3,60,5044,5044,-8.416542,-0.030959,0.329685,-8.746228,-8.385584,0.421903,gap180_w24,own,,,,Q2:差=-13.932535
bp_60m_reactdir,A2_Q1,60,5048,6917,-9.771693,,3.115374,-12.887068,,,gap180_w24,partner_sign,,,,Q2:差=-7.126605
bp_60m_reactdir,A2_Q2,60,5046,3463,-9.067889,,-1.941284,-7.126605,,,gap180_w24,partner_sign,,,,Q1:差=-12.887068 Q3:差=-16.626878
bp_60m_reactdir,A2_Q3,60,5048,3593,-15.010669,,1.616209,-16.626878,,,gap180_w24,partner_sign,,,,Q2:差=-7.126605
bp_60m_reactdir,A3_Q1,60,5048,6219,-9.888850,,3.225855,-13.114705,,,gap180_w24,partner_sign,,,,Q2:差=-8.825243
bp_60m_reactdir,A3_Q2,60,5046,4187,-9.155860,,-0.330617,-8.825243,,,gap180_w24,partner_sign,,,,Q1:差=-13.114705 Q3:差=-15.353968
bp_60m_reactdir,A3_Q3,60,5048,3567,-14.805577,,0.548391,-15.353968,,,gap180_w24,partner_sign,,,,Q2:差=-8.825243
bp_60m_reactdir,A4_Q1,60,3587,4802,-9.382754,,2.719904,-12.102657,,,gap180_w24,partner_sign,,,,Q2:差=-9.381027
bp_60m_reactdir,A4_Q2,60,3586,2656,-9.901707,,-0.520680,-9.381027,,,gap180_w24,partner_sign,,,,Q1:差=-12.102657 Q3:差=-17.534673
bp_60m_reactdir,A4_Q3,60,3585,2426,-13.185382,,4.349291,-17.534673,,,gap180_w24,partner_sign,,,,Q2:差=-9.381027
bp_60m_reactdir,A5_Q1,60,3587,4430,-10.539536,,3.208099,-13.747634,,,gap180_w24,partner_sign,,,,Q2:差=-9.418908
bp_60m_reactdir,A5_Q2,60,3585,2896,-9.460051,,-0.041143,-9.418908,,,gap180_w24,partner_sign,,,,Q1:差=-13.747634 Q3:差=-15.649781
bp_60m_reactdir,A5_Q3,60,3586,2558,-12.468895,,3.180886,-15.649781,,,gap180_w24,partner_sign,,,,Q2:差=-9.418908
bp_60m_reactdir,E_Q1,60,2751,2173,-13.936666,,10.022907,-23.959572,,,gap180_w24,inherit,,,,Q2:差=-11.952505
bp_60m_reactdir,E_Q2,60,2750,2531,-9.648379,,2.304126,-11.952505,,,gap180_w24,inherit,,,,Q1:差=-23.959572 Q3:差=-9.768145
bp_60m_reactdir,E_Q3,60,2751,2726,-9.330271,,0.437874,-9.768145,,,gap180_w24,inherit,,,,Q2:差=-11.952505
bp_60m_reactdir,B1_Q1,60,7364,7104,-6.810582,,0.699873,-7.510455,,,gap180_w24,inherit,,,,Q2:差=-11.551866
bp_60m_reactdir,B1_Q2,60,2846,2656,-11.118155,,0.433711,-11.551866,,,gap180_w24,inherit,,,,Q1:差=-7.510455 Q3:差=-21.502100
bp_60m_reactdir,B1_Q3,60,4932,4213,-18.058098,,3.444002,-21.502100,,,gap180_w24,inherit,,,,Q2:差=-11.551866
bp_60m_reactdir,B2_Q1,60,5088,4885,-7.509610,,1.655211,-9.164821,,,gap180_w24,inherit,,,,Q2:差=-10.461972
bp_60m_reactdir,B2_Q2,60,5017,4695,-10.143884,,0.318088,-10.461972,,,gap180_w24,inherit,,,,Q1:差=-9.164821 Q3:差=-18.747664
bp_60m_reactdir,B2_Q3,60,5037,4393,-16.231323,,2.516341,-18.747664,,,gap180_w24,inherit,,,,Q2:差=-10.461972
bp_60m_reactdir,D_Q1,60,3639,3380,-11.340721,0.158028,2.203162,-13.543884,-11.498749,0.732840,gap180_w24,own,,,,Q2:差=-11.164340
bp_60m_reactdir,D_Q2,60,3640,3391,-8.995687,-0.272044,2.168652,-11.164340,-8.723643,0.493346,gap180_w24,own,,,,Q1:差=-13.543884 Q3:差=-14.830752
bp_60m_reactdir,D_Q3,60,3640,3273,-12.009912,-0.105522,2.820841,-14.830752,-11.904389,0.683599,gap180_w24,own,,,,Q2:差=-11.164340
bp_60m_reactdir,C_SELL,60,8568,8055,-12.850216,,1.291659,-14.141875,,,gap180_w24,inherit,,,,
bp_60m_reactdir,C_BUY,60,6574,5918,-9.242057,,1.728472,-10.970529,,,gap180_w24,inherit,,,,
bp_240m_reactdir,全体,240,15141,13969,-10.391812,-0.050956,7.835434,-18.227246,-10.340856,0.693956,gap180_w24,own,,,,
bp_240m_reactdir,A1_Q1,240,5052,3903,-14.822673,0.548745,11.189866,-26.012539,-15.371418,2.283938,gap180_w24,own,,,,Q2:差=-17.339605
bp_240m_reactdir,A1_Q2,240,5045,5024,-9.573538,0.045016,7.766067,-17.339605,-9.618554,1.200902,gap180_w24,own,,,,Q1:差=-26.012539 Q3:差=-12.080256
bp_240m_reactdir,A1_Q3,240,5044,5042,-6.772359,-0.184165,5.307896,-12.080256,-6.588194,0.912622,gap180_w24,own,,,,Q2:差=-17.339605
bp_240m_reactdir,A2_Q1,240,5048,6914,-8.633227,,11.566295,-20.199523,,,gap180_w24,partner_sign,,,,Q2:差=-8.805431
bp_240m_reactdir,A2_Q2,240,5045,3463,-7.732985,,1.072446,-8.805431,,,gap180_w24,partner_sign,,,,Q1:差=-20.199523 Q3:差=-21.981901
bp_240m_reactdir,A2_Q3,240,5048,3592,-14.807643,,7.174258,-21.981901,,,gap180_w24,partner_sign,,,,Q2:差=-8.805431
bp_240m_reactdir,A3_Q1,240,5048,6219,-8.229167,,11.282284,-19.511451,,,gap180_w24,partner_sign,,,,Q2:差=-9.436649
bp_240m_reactdir,A3_Q2,240,5045,4183,-7.665020,,1.771629,-9.436649,,,gap180_w24,partner_sign,,,,Q1:差=-19.511451 Q3:差=-24.216531
bp_240m_reactdir,A3_Q3,240,5048,3567,-15.279627,,8.936904,-24.216531,,,gap180_w24,partner_sign,,,,Q2:差=-9.436649
bp_240m_reactdir,A4_Q1,240,3587,4801,-10.430447,,7.993715,-18.424162,,,gap180_w24,partner_sign,,,,Q2:差=-14.773723
bp_240m_reactdir,A4_Q2,240,3585,2654,-10.223409,,4.550314,-14.773723,,,gap180_w24,partner_sign,,,,Q1:差=-18.424162 Q3:差=-24.560743
bp_240m_reactdir,A4_Q3,240,3585,2425,-11.002291,,13.558452,-24.560743,,,gap180_w24,partner_sign,,,,Q2:差=-14.773723
bp_240m_reactdir,A5_Q1,240,3587,4429,-14.178179,,8.153139,-22.331318,,,gap180_w24,partner_sign,,,,Q2:差=-12.336754
bp_240m_reactdir,A5_Q2,240,3584,2893,-8.475076,,3.861678,-12.336754,,,gap180_w24,partner_sign,,,,Q1:差=-22.331318 Q3:差=-23.094289
bp_240m_reactdir,A5_Q3,240,3586,2558,-9.000656,,14.093634,-23.094289,,,gap180_w24,partner_sign,,,,Q2:差=-12.336754
bp_240m_reactdir,E_Q1,240,2751,2173,-9.828528,,31.530434,-41.358962,,,gap180_w24,inherit,,,,Q2:差=-19.567529
bp_240m_reactdir,E_Q2,240,2749,2530,-7.961522,,11.606007,-19.567529,,,gap180_w24,inherit,,,,Q1:差=-41.358962 Q3:差=-13.553344
bp_240m_reactdir,E_Q3,240,2751,2723,-9.080424,,4.472921,-13.553344,,,gap180_w24,inherit,,,,Q2:差=-19.567529
bp_240m_reactdir,B1_Q1,240,7364,7102,-4.727318,,4.789428,-9.516746,,,gap180_w24,inherit,,,,Q2:差=-14.757207
bp_240m_reactdir,B1_Q2,240,2845,2655,-9.871623,,4.885584,-14.757207,,,gap180_w24,inherit,,,,Q1:差=-9.516746 Q3:差=-33.980397
bp_240m_reactdir,B1_Q3,240,4932,4212,-19.149571,,14.830826,-33.980397,,,gap180_w24,inherit,,,,Q2:差=-14.757207
bp_240m_reactdir,B2_Q1,240,5087,4884,-6.241269,,5.492222,-11.733491,,,gap180_w24,inherit,,,,Q2:差=-15.516387
bp_240m_reactdir,B2_Q2,240,5017,4694,-9.973242,,5.543145,-15.516387,,,gap180_w24,inherit,,,,Q1:差=-11.733491 Q3:差=-27.892663
bp_240m_reactdir,B2_Q3,240,5037,4391,-15.000463,,12.892200,-27.892663,,,gap180_w24,inherit,,,,Q2:差=-15.516387
bp_240m_reactdir,D_Q1,240,3638,3380,-8.671874,0.576326,9.528553,-18.200427,-9.248200,1.518935,gap180_w24,own,,,,Q2:差=-17.143699
bp_240m_reactdir,D_Q2,240,3640,3387,-9.917267,-0.262830,7.226432,-17.143699,-9.654437,1.096941,gap180_w24,own,,,,Q1:差=-18.200427 Q3:差=-22.360309
bp_240m_reactdir,D_Q3,240,3640,3273,-13.125147,-1.191641,9.235162,-22.360309,-11.933506,1.362103,gap180_w24,own,,,,Q2:差=-17.143699
bp_240m_reactdir,C_SELL,240,8567,8051,-15.259591,,5.140497,-20.400088,,,gap180_w24,inherit,,,,
bp_240m_reactdir,C_BUY,240,6574,5918,-4.048297,,11.501697,-15.549994,,,gap180_w24,inherit,,,,
mfe_1m_reactdir,全体,1,15143,13974,3.147319,3.083579,3.749167,-0.601848,0.063740,0.024573,gap180_w24,own,,,,
mfe_1m_reactdir,A1_Q1,1,5053,3905,2.716515,3.890274,4.095975,-1.379460,-1.173759,0.093427,gap180_w24,own,,,,Q2:差=-0.443094
mfe_1m_reactdir,A1_Q2,1,5046,5025,3.322894,3.234087,3.765988,-0.443094,0.088808,0.045010,gap180_w24,own,,,,Q1:差=-1.379460 Q3:差=-0.060668
mfe_1m_reactdir,A1_Q3,1,5044,5044,3.403247,2.893725,3.463916,-0.060668,0.509522,0.030627,gap180_w24,own,,,,Q2:差=-0.443094
mfe_1m_reactdir,A2_Q1,1,5048,6917,3.748048,,3.827264,-0.079216,,,gap180_w24,partner_sign,,,,Q2:差=-0.135447
mfe_1m_reactdir,A2_Q2,1,5047,3463,2.813450,,2.948896,-0.135447,,,gap180_w24,partner_sign,,,,Q1:差=-0.079216 Q3:差=-1.489571
mfe_1m_reactdir,A2_Q3,1,5048,3594,2.880394,,4.369965,-1.489571,,,gap180_w24,partner_sign,,,,Q2:差=-0.135447
mfe_1m_reactdir,A3_Q1,1,5048,6219,3.722018,,3.846206,-0.124188,,,gap180_w24,partner_sign,,,,Q2:差=-0.192148
mfe_1m_reactdir,A3_Q2,1,5047,4188,2.656994,,2.849142,-0.192148,,,gap180_w24,partner_sign,,,,Q1:差=-0.124188 Q3:差=-1.573850
mfe_1m_reactdir,A3_Q3,1,5048,3567,3.062848,,4.636698,-1.573850,,,gap180_w24,partner_sign,,,,Q2:差=-0.192148
mfe_1m_reactdir,A4_Q1,1,3587,4802,3.588514,,3.635241,-0.046728,,,gap180_w24,partner_sign,,,,Q2:差=-0.216229
mfe_1m_reactdir,A4_Q2,1,3586,2656,2.720452,,2.936682,-0.216229,,,gap180_w24,partner_sign,,,,Q1:差=-0.046728 Q3:差=-1.161799
mfe_1m_reactdir,A4_Q3,1,3586,2427,2.701389,,3.863187,-1.161799,,,gap180_w24,partner_sign,,,,Q2:差=-0.216229
mfe_1m_reactdir,A5_Q1,1,3587,4430,3.594465,,3.573168,0.021297,,,gap180_w24,partner_sign,,,,Q2:差=-0.061120
mfe_1m_reactdir,A5_Q2,1,3586,2896,2.552587,,2.613707,-0.061120,,,gap180_w24,partner_sign,,,,Q1:差=0.021297 Q3:差=-1.526609
mfe_1m_reactdir,A5_Q3,1,3586,2559,2.863301,,4.389910,-1.526609,,,gap180_w24,partner_sign,,,,Q2:差=-0.061120
mfe_1m_reactdir,E_Q1,1,2751,2173,2.928185,,4.458381,-1.530195,,,gap180_w24,inherit,,,,Q2:差=-0.619732
mfe_1m_reactdir,E_Q2,1,2751,2532,2.561455,,3.181187,-0.619732,,,gap180_w24,inherit,,,,Q1:差=-1.530195 Q3:差=0.199497
mfe_1m_reactdir,E_Q3,1,2751,2726,2.782302,,2.582805,0.199497,,,gap180_w24,inherit,,,,Q2:差=-0.619732
mfe_1m_reactdir,B1_Q1,1,7364,7104,3.244420,,3.563890,-0.319470,,,gap180_w24,inherit,,,,Q2:差=-0.525546
mfe_1m_reactdir,B1_Q2,1,2846,2656,3.222401,,3.747947,-0.525546,,,gap180_w24,inherit,,,,Q1:差=-0.319470 Q3:差=-1.103229
mfe_1m_reactdir,B1_Q3,1,4933,4214,2.959049,,4.062278,-1.103229,,,gap180_w24,inherit,,,,Q2:差=-0.525546
mfe_1m_reactdir,B2_Q1,1,5088,4885,3.156508,,3.524955,-0.368447,,,gap180_w24,inherit,,,,Q2:差=-0.556344
mfe_1m_reactdir,B2_Q2,1,5017,4695,3.171588,,3.727932,-0.556344,,,gap180_w24,inherit,,,,Q1:差=-0.368447 Q3:差=-0.907252
mfe_1m_reactdir,B2_Q3,1,5038,4394,3.113872,,4.021124,-0.907252,,,gap180_w24,inherit,,,,Q2:差=-0.556344
mfe_1m_reactdir,D_Q1,1,3640,3380,3.335752,3.275845,3.913373,-0.577621,0.059906,0.055215,gap180_w24,own,,,,Q2:差=-0.153891
mfe_1m_reactdir,D_Q2,1,3640,3391,2.548143,2.194133,2.702034,-0.153891,0.354010,0.035687,gap180_w24,own,,,,Q1:差=-0.577621 Q3:差=-0.708787
mfe_1m_reactdir,D_Q3,1,3640,3274,3.072392,3.160072,3.781179,-0.708787,-0.087680,0.054040,gap180_w24,own,,,,Q2:差=-0.153891
mfe_1m_reactdir,C_SELL,1,8569,8056,2.984358,,3.713173,-0.728815,,,gap180_w24,inherit,,,,
mfe_1m_reactdir,C_BUY,1,6574,5918,3.359734,,3.798166,-0.438432,,,gap180_w24,inherit,,,,
mfe_5m_reactdir,全体,5,15143,13974,7.242824,7.962893,8.940185,-1.697361,-0.720070,0.049447,gap180_w24,own,,,,
mfe_5m_reactdir,A1_Q1,5,5053,3905,6.436115,9.788640,9.326775,-2.890660,-3.352526,0.190997,gap180_w24,own,,,,Q2:差=-1.469247
mfe_5m_reactdir,A1_Q2,5,5046,5025,7.687546,8.253386,9.156793,-1.469247,-0.565840,0.090239,gap180_w24,own,,,,Q1:差=-2.890660 Q3:差=-0.819027
mfe_5m_reactdir,A1_Q3,5,5044,5044,7.606073,7.558377,8.425099,-0.819027,0.047696,0.061515,gap180_w24,own,,,,Q2:差=-1.469247
mfe_5m_reactdir,A2_Q1,5,5048,6917,8.373118,,9.564476,-1.191358,,,gap180_w24,partner_sign,,,,Q2:差=-0.603181
mfe_5m_reactdir,A2_Q2,5,5047,3463,6.454163,,7.057344,-0.603181,,,gap180_w24,partner_sign,,,,Q1:差=-1.191358 Q3:差=-2.651854
mfe_5m_reactdir,A2_Q3,5,5048,3594,6.901034,,9.552888,-2.651854,,,gap180_w24,partner_sign,,,,Q2:差=-0.603181
mfe_5m_reactdir,A3_Q1,5,5048,6219,8.178343,,9.640121,-1.461778,,,gap180_w24,partner_sign,,,,Q2:差=-0.831677
mfe_5m_reactdir,A3_Q2,5,5047,4188,6.043752,,6.875428,-0.831677,,,gap180_w24,partner_sign,,,,Q1:差=-1.461778 Q3:差=-2.637943
mfe_5m_reactdir,A3_Q3,5,5048,3567,7.506139,,10.144082,-2.637943,,,gap180_w24,partner_sign,,,,Q2:差=-0.831677
mfe_5m_reactdir,A4_Q1,5,3587,4802,7.928711,,9.071772,-1.143061,,,gap180_w24,partner_sign,,,,Q2:差=-0.764167
mfe_5m_reactdir,A4_Q2,5,3586,2656,6.255986,,7.020153,-0.764167,,,gap180_w24,partner_sign,,,,Q1:差=-1.143061 Q3:差=-1.881845
mfe_5m_reactdir,A4_Q3,5,3586,2427,6.583911,,8.465756,-1.881845,,,gap180_w24,partner_sign,,,,Q2:差=-0.764167
mfe_5m_reactdir,A5_Q1,5,3587,4430,7.783480,,8.900915,-1.117434,,,gap180_w24,partner_sign,,,,Q2:差=-0.726684
mfe_5m_reactdir,A5_Q2,5,3586,2896,5.656063,,6.382747,-0.726684,,,gap180_w24,partner_sign,,,,Q1:差=-1.117434 Q3:差=-2.377452
mfe_5m_reactdir,A5_Q3,5,3586,2559,7.329105,,9.706557,-2.377452,,,gap180_w24,partner_sign,,,,Q2:差=-0.726684
mfe_5m_reactdir,E_Q1,5,2751,2173,7.380176,,10.294305,-2.914129,,,gap180_w24,inherit,,,,Q2:差=-1.564066
mfe_5m_reactdir,E_Q2,5,2751,2532,6.121105,,7.685171,-1.564066,,,gap180_w24,inherit,,,,Q1:差=-2.914129 Q3:差=-0.332555
mfe_5m_reactdir,E_Q3,5,2751,2726,5.947446,,6.280001,-0.332555,,,gap180_w24,inherit,,,,Q2:差=-1.564066
mfe_5m_reactdir,B1_Q1,5,7364,7104,7.548446,,8.621778,-1.073332,,,gap180_w24,inherit,,,,Q2:差=-1.587225
mfe_5m_reactdir,B1_Q2,5,2846,2656,7.363492,,8.950717,-1.587225,,,gap180_w24,inherit,,,,Q1:差=-1.073332 Q3:差=-2.753348
mfe_5m_reactdir,B1_Q3,5,4933,4214,6.716972,,9.470319,-2.753348,,,gap180_w24,inherit,,,,Q2:差=-1.587225
mfe_5m_reactdir,B2_Q1,5,5088,4885,7.358901,,8.596692,-1.237791,,,gap180_w24,inherit,,,,Q2:差=-1.672929
mfe_5m_reactdir,B2_Q2,5,5017,4695,7.205546,,8.878476,-1.672929,,,gap180_w24,inherit,,,,Q1:差=-1.237791 Q3:差=-2.225282
mfe_5m_reactdir,B2_Q3,5,5038,4394,7.162716,,9.387998,-2.225282,,,gap180_w24,inherit,,,,Q2:差=-1.672929
mfe_5m_reactdir,D_Q1,5,3640,3380,7.721023,8.236910,9.103826,-1.382803,-0.515887,0.107667,gap180_w24,own,,,,Q2:差=-0.867228
mfe_5m_reactdir,D_Q2,5,3640,3391,5.919364,5.989871,6.786592,-0.867228,-0.070506,0.076592,gap180_w24,own,,,,Q1:差=-1.382803 Q3:差=-2.053958
mfe_5m_reactdir,D_Q3,5,3640,3274,7.003560,8.145596,9.057518,-2.053958,-1.142037,0.107052,gap180_w24,own,,,,Q2:差=-0.867228
mfe_5m_reactdir,C_SELL,5,8569,8056,6.950446,,8.821987,-1.871541,,,gap180_w24,inherit,,,,
mfe_5m_reactdir,C_BUY,5,6574,5918,7.623928,,9.101084,-1.477156,,,gap180_w24,inherit,,,,
mfe_15m_reactdir,全体,15,15143,13974,17.689160,16.170720,18.717262,-1.028102,1.518440,0.110097,gap180_w24,own,,,,
mfe_15m_reactdir,A1_Q1,15,5053,3905,17.495000,19.340926,20.171365,-2.676364,-1.845926,0.437549,gap180_w24,own,,,,Q2:差=-0.796242
mfe_15m_reactdir,A1_Q2,15,5046,5025,18.382445,16.764576,19.178687,-0.796242,1.617869,0.199558,gap180_w24,own,,,,Q1:差=-2.676364 Q3:差=0.058279
mfe_15m_reactdir,A1_Q3,15,5044,5044,17.190106,15.423423,17.131827,0.058279,1.766683,0.136910,gap180_w24,own,,,,Q2:差=-0.796242
mfe_15m_reactdir,A2_Q1,15,5048,6917,18.085522,,18.572916,-0.487394,,,gap180_w24,partner_sign,,,,Q2:差=-0.607785
mfe_15m_reactdir,A2_Q2,15,5047,3463,15.182592,,15.790378,-0.607785,,,gap180_w24,partner_sign,,,,Q1:差=-0.487394 Q3:差=-2.016401
mfe_15m_reactdir,A2_Q3,15,5048,3594,19.798869,,21.815270,-2.016401,,,gap180_w24,partner_sign,,,,Q2:差=-0.607785
