観測量,群,h,n1,n2,実群,対照(i),対照(ii),差(ii),差(i),対照(i)SE,走行,対照(ii)の軸の作り方,MDE(参考。族の α に入らない),MDEとの比較,検出力,隣の分位
bp_1m_reactdir,D_Q2,1,5991,5570,-3.940585,-0.003892,-0.357253,-3.583332,-3.936693,0.038940,gap30_w24,own,,,,Q1:差=-5.074845 Q3:差=-4.806215
bp_1m_reactdir,D_Q3,1,5987,4781,-5.066936,-0.008200,-0.260721,-4.806215,-5.058736,0.061037,gap30_w24,own,,,,Q2:差=-3.583332
bp_1m_reactdir,C_SELL,1,14509,12609,-5.673192,,-0.361985,-5.311207,,,gap30_w24,inherit,,,,
bp_1m_reactdir,C_BUY,1,10834,8638,-3.540970,,-0.275502,-3.265468,,,gap30_w24,inherit,,,,
bp_5m_reactdir,全体,5,25343,21247,-5.280144,-0.058202,-0.881023,-4.399121,-5.221942,0.055175,gap30_w24,own,,,,
bp_5m_reactdir,A1_Q1,5,8471,4673,-7.855946,-0.021407,-1.504008,-6.351938,-7.834539,0.287148,gap30_w24,own,,,,Q2:差=-4.033938
bp_5m_reactdir,A1_Q2,5,8427,8163,-4.279774,-0.039188,-0.245836,-4.033938,-4.240586,0.106110,gap30_w24,own,,,,Q1:差=-6.351938 Q3:差=-2.543288
bp_5m_reactdir,A1_Q3,5,8445,8411,-3.694649,-0.068998,-1.151361,-2.543288,-3.625651,0.066043,gap30_w24,own,,,,Q2:差=-4.033938
bp_5m_reactdir,A2_Q1,5,8448,11260,-3.310785,,0.250800,-3.561586,,,gap30_w24,partner_sign,,,,Q2:差=-2.358111
bp_5m_reactdir,A2_Q2,5,8447,5580,-4.446100,,-2.087989,-2.358111,,,gap30_w24,partner_sign,,,,Q1:差=-3.561586 Q3:差=-5.838807
bp_5m_reactdir,A2_Q3,5,8448,4407,-8.083447,,-2.244640,-5.838807,,,gap30_w24,partner_sign,,,,Q2:差=-2.358111
bp_5m_reactdir,A3_Q1,5,8448,10289,-3.458748,,0.252609,-3.711357,,,gap30_w24,partner_sign,,,,Q2:差=-2.824108
bp_5m_reactdir,A3_Q2,5,8447,6506,-4.166577,,-1.342469,-2.824108,,,gap30_w24,partner_sign,,,,Q1:差=-3.711357 Q3:差=-5.388360
bp_5m_reactdir,A3_Q3,5,8448,4452,-8.214975,,-2.826615,-5.388360,,,gap30_w24,partner_sign,,,,Q2:差=-2.824108
bp_5m_reactdir,A4_Q1,5,5908,7744,-3.802760,,0.363343,-4.166103,,,gap30_w24,partner_sign,,,,Q2:差=-1.998812
bp_5m_reactdir,A4_Q2,5,5908,4085,-3.761336,,-1.762524,-1.998812,,,gap30_w24,partner_sign,,,,Q1:差=-4.166103 Q3:差=-6.035789
bp_5m_reactdir,A4_Q3,5,5908,3024,-8.117965,,-2.082176,-6.035789,,,gap30_w24,partner_sign,,,,Q2:差=-1.998812
bp_5m_reactdir,A5_Q1,5,5908,7163,-2.966088,,0.224113,-3.190200,,,gap30_w24,partner_sign,,,,Q2:差=-3.155358
bp_5m_reactdir,A5_Q2,5,5908,4566,-4.331585,,-1.176227,-3.155358,,,gap30_w24,partner_sign,,,,Q1:差=-3.190200 Q3:差=-6.170128
bp_5m_reactdir,A5_Q3,5,5908,3124,-8.384388,,-2.214260,-6.170128,,,gap30_w24,partner_sign,,,,Q2:差=-3.155358
bp_5m_reactdir,E_Q1,5,4657,2859,-8.681476,,-0.821102,-7.860375,,,gap30_w24,inherit,,,,Q2:差=-4.067233
bp_5m_reactdir,E_Q2,5,4656,3907,-5.166152,,-1.098919,-4.067233,,,gap30_w24,inherit,,,,Q1:差=-7.860375 Q3:差=-2.695095
bp_5m_reactdir,E_Q3,5,4657,4558,-3.372555,,-0.677460,-2.695095,,,gap30_w24,inherit,,,,Q2:差=-4.067233
bp_5m_reactdir,B1_Q1,5,15652,14036,-2.928207,,-0.952681,-1.975526,,,gap30_w24,inherit,,,,Q2:差=-4.755092
bp_5m_reactdir,B1_Q2,5,4628,3776,-5.716049,,-0.960957,-4.755092,,,gap30_w24,inherit,,,,Q1:差=-1.975526 Q3:差=-11.652236
bp_5m_reactdir,B1_Q3,5,5063,3435,-12.152581,,-0.500346,-11.652236,,,gap30_w24,inherit,,,,Q2:差=-4.755092
bp_5m_reactdir,B2_Q1,5,8636,7715,-2.651254,,-0.663108,-1.988146,,,gap30_w24,inherit,,,,Q2:差=-3.300828
bp_5m_reactdir,B2_Q2,5,8312,7105,-4.515726,,-1.214898,-3.300828,,,gap30_w24,inherit,,,,Q1:差=-1.988146 Q3:差=-7.967850
bp_5m_reactdir,B2_Q3,5,8395,6427,-8.741363,,-0.773513,-7.967850,,,gap30_w24,inherit,,,,Q2:差=-3.300828
bp_5m_reactdir,D_Q1,5,5990,4752,-5.360193,-0.075962,-0.889983,-4.470211,-5.284231,0.127169,gap30_w24,own,,,,Q2:差=-3.618053
bp_5m_reactdir,D_Q2,5,5991,5570,-4.367925,-0.050301,-0.749873,-3.618053,-4.317624,0.082390,gap30_w24,own,,,,Q1:差=-4.470211 Q3:差=-5.576416
bp_5m_reactdir,D_Q3,5,5987,4781,-6.057181,-0.023373,-0.480765,-5.576416,-6.033808,0.121433,gap30_w24,own,,,,Q2:差=-3.618053
bp_5m_reactdir,C_SELL,5,14509,12609,-6.153938,,-0.976841,-5.177097,,,gap30_w24,inherit,,,,
bp_5m_reactdir,C_BUY,5,10834,8638,-4.109950,,-0.741156,-3.368794,,,gap30_w24,inherit,,,,
bp_15m_reactdir,全体,15,25343,21247,-5.666524,-0.016231,-0.549270,-5.117254,-5.650293,0.116915,gap30_w24,own,,,,
bp_15m_reactdir,A1_Q1,15,8471,4673,-8.127586,0.070645,-0.627607,-7.499979,-8.198231,0.628426,gap30_w24,own,,,,Q2:差=-5.522803
bp_15m_reactdir,A1_Q2,15,8427,8163,-4.666724,0.033497,0.856080,-5.522803,-4.700221,0.231941,gap30_w24,own,,,,Q1:差=-7.499979 Q3:差=-2.325894
bp_15m_reactdir,A1_Q3,15,8445,8411,-4.195553,-0.043806,-1.869660,-2.325894,-4.151747,0.137323,gap30_w24,own,,,,Q2:差=-5.522803
bp_15m_reactdir,A2_Q1,15,8448,11260,-3.476787,,-0.130529,-3.346257,,,gap30_w24,partner_sign,,,,Q2:差=-3.239636
bp_15m_reactdir,A2_Q2,15,8447,5580,-5.085798,,-1.846162,-3.239636,,,gap30_w24,partner_sign,,,,Q1:差=-3.346257 Q3:差=-8.459837
bp_15m_reactdir,A2_Q3,15,8448,4407,-8.436918,,0.022919,-8.459837,,,gap30_w24,partner_sign,,,,Q2:差=-3.239636
bp_15m_reactdir,A3_Q1,15,8448,10289,-3.452447,,-0.035079,-3.417367,,,gap30_w24,partner_sign,,,,Q2:差=-3.211337
bp_15m_reactdir,A3_Q2,15,8447,6506,-4.087296,,-0.875959,-3.211337,,,gap30_w24,partner_sign,,,,Q1:差=-3.417367 Q3:差=-8.199439
bp_15m_reactdir,A3_Q3,15,8448,4452,-9.459641,,-1.260202,-8.199439,,,gap30_w24,partner_sign,,,,Q2:差=-3.211337
bp_15m_reactdir,A4_Q1,15,5908,7744,-3.819156,,0.239503,-4.058660,,,gap30_w24,partner_sign,,,,Q2:差=-3.833884
bp_15m_reactdir,A4_Q2,15,5908,4085,-5.065387,,-1.231503,-3.833884,,,gap30_w24,partner_sign,,,,Q1:差=-4.058660 Q3:差=-8.251737
bp_15m_reactdir,A4_Q3,15,5908,3024,-8.185427,,0.066311,-8.251737,,,gap30_w24,partner_sign,,,,Q2:差=-3.833884
bp_15m_reactdir,A5_Q1,15,5908,7163,-3.073530,,0.040658,-3.114188,,,gap30_w24,partner_sign,,,,Q2:差=-4.587377
bp_15m_reactdir,A5_Q2,15,5908,4566,-5.121265,,-0.533888,-4.587377,,,gap30_w24,partner_sign,,,,Q1:差=-3.114188 Q3:差=-8.609825
bp_15m_reactdir,A5_Q3,15,5908,3124,-8.875175,,-0.265349,-8.609825,,,gap30_w24,partner_sign,,,,Q2:差=-4.587377
bp_15m_reactdir,E_Q1,15,4657,2859,-9.665948,,2.533362,-12.199310,,,gap30_w24,inherit,,,,Q2:差=-5.127208
bp_15m_reactdir,E_Q2,15,4656,3907,-5.108891,,0.018318,-5.127208,,,gap30_w24,inherit,,,,Q1:差=-12.199310 Q3:差=-3.380426
bp_15m_reactdir,E_Q3,15,4657,4558,-4.142748,,-0.762322,-3.380426,,,gap30_w24,inherit,,,,Q2:差=-5.127208
bp_15m_reactdir,B1_Q1,15,15652,14036,-3.521808,,-1.001736,-2.520072,,,gap30_w24,inherit,,,,Q2:差=-5.229245
bp_15m_reactdir,B1_Q2,15,4628,3776,-5.225665,,0.003581,-5.229245,,,gap30_w24,inherit,,,,Q1:差=-2.520072 Q3:差=-13.391632
bp_15m_reactdir,B1_Q3,15,5063,3435,-12.699782,,0.691849,-13.391632,,,gap30_w24,inherit,,,,Q2:差=-5.229245
bp_15m_reactdir,B2_Q1,15,8636,7715,-2.987453,,-0.650612,-2.336840,,,gap30_w24,inherit,,,,Q2:差=-4.574756
bp_15m_reactdir,B2_Q2,15,8312,7105,-5.206240,,-0.631484,-4.574756,,,gap30_w24,inherit,,,,Q1:差=-2.336840 Q3:差=-8.541506
bp_15m_reactdir,B2_Q3,15,8395,6427,-8.878237,,-0.336731,-8.541506,,,gap30_w24,inherit,,,,Q2:差=-4.574756
bp_15m_reactdir,D_Q1,15,5990,4752,-5.506437,-0.004320,-0.965133,-4.541303,-5.502117,0.301580,gap30_w24,own,,,,Q2:差=-4.850488
bp_15m_reactdir,D_Q2,15,5991,5570,-4.696994,-0.067538,0.153494,-4.850488,-4.629456,0.165832,gap30_w24,own,,,,Q1:差=-4.541303 Q3:差=-6.788999
bp_15m_reactdir,D_Q3,15,5987,4781,-6.527033,0.037006,0.261967,-6.788999,-6.564039,0.239533,gap30_w24,own,,,,Q2:差=-4.850488
bp_15m_reactdir,C_SELL,15,14509,12609,-6.978913,,-0.516960,-6.461953,,,gap30_w24,inherit,,,,
bp_15m_reactdir,C_BUY,15,10834,8638,-3.908958,,-0.596433,-3.312525,,,gap30_w24,inherit,,,,
bp_30m_reactdir,全体,30,25343,21246,-5.321173,-0.033954,0.263190,-5.584363,-5.287219,0.177599,gap30_w24,own,,,,
bp_30m_reactdir,A1_Q1,30,8471,4672,-7.860259,0.017111,0.250768,-8.111027,-7.877370,0.944599,gap30_w24,own,,,,Q2:差=-5.962453
bp_30m_reactdir,A1_Q2,30,8427,8163,-3.767220,-0.048586,2.195232,-5.962453,-3.718635,0.342637,gap30_w24,own,,,,Q1:差=-8.111027 Q3:差=-2.719925
bp_30m_reactdir,A1_Q3,30,8445,8411,-4.324910,-0.031249,-1.604985,-2.719925,-4.293661,0.211823,gap30_w24,own,,,,Q2:差=-5.962453
bp_30m_reactdir,A2_Q1,30,8448,11260,-3.393909,,0.669198,-4.063107,,,gap30_w24,partner_sign,,,,Q2:差=-2.915955
bp_30m_reactdir,A2_Q2,30,8447,5580,-4.763451,,-1.847496,-2.915955,,,gap30_w24,partner_sign,,,,Q1:差=-4.063107 Q3:差=-9.704775
bp_30m_reactdir,A2_Q3,30,8448,4406,-7.806092,,1.898683,-9.704775,,,gap30_w24,partner_sign,,,,Q2:差=-2.915955
bp_30m_reactdir,A3_Q1,30,8448,10289,-2.932990,,0.408154,-3.341144,,,gap30_w24,partner_sign,,,,Q2:差=-3.603553
bp_30m_reactdir,A3_Q2,30,8447,6505,-3.686028,,-0.082475,-3.603553,,,gap30_w24,partner_sign,,,,Q1:差=-3.341144 Q3:差=-9.777538
bp_30m_reactdir,A3_Q3,30,8448,4452,-9.344307,,0.433231,-9.777538,,,gap30_w24,partner_sign,,,,Q2:差=-3.603553
bp_30m_reactdir,A4_Q1,30,5908,7744,-3.791985,,0.414844,-4.206829,,,gap30_w24,partner_sign,,,,Q2:差=-4.751391
bp_30m_reactdir,A4_Q2,30,5908,4085,-5.042320,,-0.290929,-4.751391,,,gap30_w24,partner_sign,,,,Q1:差=-4.206829 Q3:差=-9.893464
bp_30m_reactdir,A4_Q3,30,5908,3023,-7.331994,,2.561470,-9.893464,,,gap30_w24,partner_sign,,,,Q2:差=-4.751391
bp_30m_reactdir,A5_Q1,30,5908,7163,-3.233943,,0.402778,-3.636721,,,gap30_w24,partner_sign,,,,Q2:差=-5.067761
bp_30m_reactdir,A5_Q2,30,5908,4565,-4.641239,,0.426522,-5.067761,,,gap30_w24,partner_sign,,,,Q1:差=-3.636721 Q3:差=-9.870904
bp_30m_reactdir,A5_Q3,30,5908,3124,-8.291117,,1.579787,-9.870904,,,gap30_w24,partner_sign,,,,Q2:差=-5.067761
bp_30m_reactdir,E_Q1,30,4657,2859,-8.545059,,6.297103,-14.842162,,,gap30_w24,inherit,,,,Q2:差=-6.972683
bp_30m_reactdir,E_Q2,30,4656,3907,-5.283459,,1.689224,-6.972683,,,gap30_w24,inherit,,,,Q1:差=-14.842162 Q3:差=-4.048479
bp_30m_reactdir,E_Q3,30,4657,4557,-4.261163,,-0.212684,-4.048479,,,gap30_w24,inherit,,,,Q2:差=-6.972683
bp_30m_reactdir,B1_Q1,30,15652,14036,-2.980172,,-0.227106,-2.753066,,,gap30_w24,inherit,,,,Q2:差=-4.783968
bp_30m_reactdir,B1_Q2,30,4628,3776,-4.829924,,-0.045956,-4.783968,,,gap30_w24,inherit,,,,Q1:差=-2.753066 Q3:差=-15.614438
bp_30m_reactdir,B1_Q3,30,5063,3434,-13.007297,,2.607141,-15.614438,,,gap30_w24,inherit,,,,Q2:差=-4.783968
bp_30m_reactdir,B2_Q1,30,8636,7715,-2.260207,,-0.135004,-2.125203,,,gap30_w24,inherit,,,,Q2:差=-5.813306
bp_30m_reactdir,B2_Q2,30,8312,7105,-5.432492,,0.380813,-5.813306,,,gap30_w24,inherit,,,,Q1:差=-2.125203 Q3:差=-8.971000
bp_30m_reactdir,B2_Q3,30,8395,6426,-8.359793,,0.611207,-8.971000,,,gap30_w24,inherit,,,,Q2:差=-5.813306
bp_30m_reactdir,D_Q1,30,5990,4752,-5.750139,-0.132949,-0.038199,-5.711941,-5.617190,0.443762,gap30_w24,own,,,,Q2:差=-5.579125
bp_30m_reactdir,D_Q2,30,5991,5569,-4.270155,-0.189174,1.308970,-5.579125,-4.080981,0.237720,gap30_w24,own,,,,Q1:差=-5.711941 Q3:差=-6.439464
bp_30m_reactdir,D_Q3,30,5987,4781,-5.669228,0.083289,0.770236,-6.439464,-5.752517,0.369132,gap30_w24,own,,,,Q2:差=-5.579125
bp_30m_reactdir,C_SELL,30,14509,12608,-6.802864,,-0.154129,-6.648736,,,gap30_w24,inherit,,,,
bp_30m_reactdir,C_BUY,30,10834,8638,-3.336877,,0.872308,-4.209185,,,gap30_w24,inherit,,,,
bp_60m_reactdir,全体,60,25341,21246,-5.648506,-0.015504,1.722914,-7.371420,-5.633002,0.274675,gap30_w24,own,,,,
bp_60m_reactdir,A1_Q1,60,8469,4672,-8.560220,0.233573,2.937501,-11.497721,-8.793793,1.251333,gap30_w24,own,,,,Q2:差=-8.436990
bp_60m_reactdir,A1_Q2,60,8427,8163,-4.407649,-0.148177,4.029342,-8.436990,-4.259472,0.499990,gap30_w24,own,,,,Q1:差=-11.497721 Q3:差=-2.776563
bp_60m_reactdir,A1_Q3,60,8445,8411,-3.966731,0.024133,-1.190167,-2.776563,-3.990863,0.340398,gap30_w24,own,,,,Q2:差=-8.436990
bp_60m_reactdir,A2_Q1,60,8448,11260,-3.007942,,2.162121,-5.170063,,,gap30_w24,partner_sign,,,,Q2:差=-2.776324
bp_60m_reactdir,A2_Q2,60,8445,5580,-4.358701,,-1.582377,-2.776324,,,gap30_w24,partner_sign,,,,Q1:差=-5.170063 Q3:差=-14.364892
bp_60m_reactdir,A2_Q3,60,8448,4406,-9.578418,,4.786475,-14.364892,,,gap30_w24,partner_sign,,,,Q2:差=-2.776324
bp_60m_reactdir,A3_Q1,60,8448,10289,-2.870924,,2.541316,-5.412241,,,gap30_w24,partner_sign,,,,Q2:差=-2.397313
bp_60m_reactdir,A3_Q2,60,8445,6505,-2.707861,,-0.310548,-2.397313,,,gap30_w24,partner_sign,,,,Q1:差=-5.412241 Q3:差=-14.168371
bp_60m_reactdir,A3_Q3,60,8448,4452,-11.365689,,2.802682,-14.168371,,,gap30_w24,partner_sign,,,,Q2:差=-2.397313
bp_60m_reactdir,A4_Q1,60,5908,7744,-3.999242,,1.526389,-5.525631,,,gap30_w24,partner_sign,,,,Q2:差=-5.410126
bp_60m_reactdir,A4_Q2,60,5908,4085,-4.420594,,0.989532,-5.410126,,,gap30_w24,partner_sign,,,,Q1:差=-5.525631 Q3:差=-12.488305
bp_60m_reactdir,A4_Q3,60,5906,3023,-7.236957,,5.251348,-12.488305,,,gap30_w24,partner_sign,,,,Q2:差=-5.410126
bp_60m_reactdir,A5_Q1,60,5908,7163,-3.328272,,2.109796,-5.438068,,,gap30_w24,partner_sign,,,,Q2:差=-4.122070
bp_60m_reactdir,A5_Q2,60,5906,4565,-3.536455,,0.585614,-4.122070,,,gap30_w24,partner_sign,,,,Q1:差=-5.438068 Q3:差=-13.256759
bp_60m_reactdir,A5_Q3,60,5908,3124,-8.790812,,4.465947,-13.256759,,,gap30_w24,partner_sign,,,,Q2:差=-4.122070
bp_60m_reactdir,E_Q1,60,4657,2859,-9.545414,,11.836313,-21.381727,,,gap30_w24,inherit,,,,Q2:差=-5.621659
bp_60m_reactdir,E_Q2,60,4654,3907,-3.628038,,1.993621,-5.621659,,,gap30_w24,inherit,,,,Q1:差=-21.381727 Q3:差=-5.994279
bp_60m_reactdir,E_Q3,60,4657,4557,-4.688715,,1.305564,-5.994279,,,gap30_w24,inherit,,,,Q2:差=-5.621659
bp_60m_reactdir,B1_Q1,60,15651,14036,-3.061317,,0.746107,-3.807424,,,gap30_w24,inherit,,,,Q2:差=-7.174272
bp_60m_reactdir,B1_Q2,60,4628,3776,-5.999650,,1.174622,-7.174272,,,gap30_w24,inherit,,,,Q1:差=-3.807424 Q3:差=-19.645071
bp_60m_reactdir,B1_Q3,60,5062,3434,-13.326696,,6.318375,-19.645071,,,gap30_w24,inherit,,,,Q2:差=-7.174272
bp_60m_reactdir,B2_Q1,60,8635,7715,-2.786167,,0.739705,-3.525872,,,gap30_w24,inherit,,,,Q2:差=-8.210323
bp_60m_reactdir,B2_Q2,60,8312,7105,-6.349251,,1.861072,-8.210323,,,gap30_w24,inherit,,,,Q1:差=-3.525872 Q3:差=-10.649715
bp_60m_reactdir,B2_Q3,60,8394,6426,-7.899127,,2.750588,-10.649715,,,gap30_w24,inherit,,,,Q2:差=-8.210323
bp_60m_reactdir,D_Q1,60,5988,4752,-3.815928,0.353990,2.589382,-6.405310,-4.169918,0.660327,gap30_w24,own,,,,Q2:差=-6.840422
bp_60m_reactdir,D_Q2,60,5991,5569,-5.112806,-0.377703,1.727616,-6.840422,-4.735104,0.402492,gap30_w24,own,,,,Q1:差=-6.405310 Q3:差=-9.284679
bp_60m_reactdir,D_Q3,60,5987,4781,-6.999744,-0.174590,2.284935,-9.284679,-6.825154,0.567675,gap30_w24,own,,,,Q2:差=-6.840422
bp_60m_reactdir,C_SELL,60,14507,12608,-7.278893,,1.523418,-8.802311,,,gap30_w24,inherit,,,,
bp_60m_reactdir,C_BUY,60,10834,8638,-3.465377,,2.014097,-5.479474,,,gap30_w24,inherit,,,,
bp_240m_reactdir,全体,240,25340,21242,-6.252619,-0.024457,8.539328,-14.791947,-6.228162,0.580788,gap30_w24,own,,,,
bp_240m_reactdir,A1_Q1,240,8469,4672,-8.837072,0.465914,12.881582,-21.718654,-9.302986,2.347952,gap30_w24,own,,,,Q2:差=-16.439684
bp_240m_reactdir,A1_Q2,240,8426,8161,-6.197191,-0.420318,10.242493,-16.439684,-5.776873,1.010920,gap30_w24,own,,,,Q1:差=-21.718654 Q3:差=-8.189983
bp_240m_reactdir,A1_Q3,240,8445,8409,-3.716124,0.111684,4.473858,-8.189983,-3.827809,0.737034,gap30_w24,own,,,,Q2:差=-16.439684
bp_240m_reactdir,A2_Q1,240,8448,11257,-2.919179,,10.107439,-13.026619,,,gap30_w24,partner_sign,,,,Q2:差=-7.571745
bp_240m_reactdir,A2_Q2,240,8444,5579,-4.289243,,3.282502,-7.571745,,,gap30_w24,partner_sign,,,,Q1:差=-13.026619 Q3:差=-22.737766
bp_240m_reactdir,A2_Q3,240,8448,4406,-11.548505,,11.189262,-22.737766,,,gap30_w24,partner_sign,,,,Q2:差=-7.571745
bp_240m_reactdir,A3_Q1,240,8448,10287,-2.220944,,10.359860,-12.580804,,,gap30_w24,partner_sign,,,,Q2:差=-5.375838
bp_240m_reactdir,A3_Q2,240,8444,6503,-1.537316,,3.838521,-5.375838,,,gap30_w24,partner_sign,,,,Q1:差=-12.580804 Q3:差=-26.196517
bp_240m_reactdir,A3_Q3,240,8448,4452,-14.997364,,11.199152,-26.196517,,,gap30_w24,partner_sign,,,,Q2:差=-5.375838
bp_240m_reactdir,A4_Q1,240,5908,7743,-7.184608,,5.931531,-13.116139,,,gap30_w24,partner_sign,,,,Q2:差=-13.343555
bp_240m_reactdir,A4_Q2,240,5907,4082,-3.770368,,9.573187,-13.343555,,,gap30_w24,partner_sign,,,,Q1:差=-13.116139 Q3:差=-21.080373
bp_240m_reactdir,A4_Q3,240,5906,3023,-7.506057,,13.574316,-21.080373,,,gap30_w24,partner_sign,,,,Q2:差=-13.343555
bp_240m_reactdir,A5_Q1,240,5908,7162,-7.593232,,5.836439,-13.429672,,,gap30_w24,partner_sign,,,,Q2:差=-9.906104
bp_240m_reactdir,A5_Q2,240,5905,4562,-3.311511,,6.594593,-9.906104,,,gap30_w24,partner_sign,,,,Q1:差=-13.429672 Q3:差=-24.890144
bp_240m_reactdir,A5_Q3,240,5908,3124,-7.554792,,17.335352,-24.890144,,,gap30_w24,partner_sign,,,,Q2:差=-9.906104
bp_240m_reactdir,E_Q1,240,4657,2859,-8.649152,,38.298341,-46.947493,,,gap30_w24,inherit,,,,Q2:差=-13.766032
bp_240m_reactdir,E_Q2,240,4654,3907,-2.915623,,10.850408,-13.766032,,,gap30_w24,inherit,,,,Q1:差=-46.947493 Q3:差=-10.670387
bp_240m_reactdir,E_Q3,240,4656,4553,-4.074429,,6.595958,-10.670387,,,gap30_w24,inherit,,,,Q2:差=-13.766032
bp_240m_reactdir,B1_Q1,240,15651,14033,-2.273655,,7.047272,-9.320926,,,gap30_w24,inherit,,,,Q2:差=-15.880158
bp_240m_reactdir,B1_Q2,240,4627,3776,-7.610102,,8.270056,-15.880158,,,gap30_w24,inherit,,,,Q1:差=-9.320926 Q3:差=-32.248747
bp_240m_reactdir,B1_Q3,240,5062,3433,-17.314195,,14.934552,-32.248747,,,gap30_w24,inherit,,,,Q2:差=-15.880158
bp_240m_reactdir,B2_Q1,240,8634,7715,-1.651494,,6.254074,-7.905568,,,gap30_w24,inherit,,,,Q2:差=-16.041234
bp_240m_reactdir,B2_Q2,240,8312,7104,-7.930583,,8.110651,-16.041234,,,gap30_w24,inherit,,,,Q1:差=-7.905568 Q3:差=-21.082120
bp_240m_reactdir,B2_Q3,240,8394,6423,-9.323726,,11.758395,-21.082120,,,gap30_w24,inherit,,,,Q2:差=-16.041234
bp_240m_reactdir,D_Q1,240,5987,4752,-4.527104,0.758460,11.713127,-16.240231,-5.285564,1.400820,gap30_w24,own,,,,Q2:差=-13.334065
bp_240m_reactdir,D_Q2,240,5991,5566,-5.197722,-0.619201,8.136342,-13.334065,-4.578522,0.889766,gap30_w24,own,,,,Q1:差=-16.240231 Q3:差=-16.087831
bp_240m_reactdir,D_Q3,240,5987,4780,-9.518841,-1.245822,6.568989,-16.087831,-8.273019,1.134120,gap30_w24,own,,,,Q2:差=-13.334065
bp_240m_reactdir,C_SELL,240,14506,12604,-13.279264,,6.840124,-20.119388,,,gap30_w24,inherit,,,,
bp_240m_reactdir,C_BUY,240,10834,8638,3.155588,,11.018696,-7.863108,,,gap30_w24,inherit,,,,
mfe_1m_reactdir,全体,1,25343,21247,5.549371,3.224656,3.845463,1.703909,2.324715,0.019968,gap30_w24,own,,,,
mfe_1m_reactdir,A1_Q1,1,8471,4673,5.479217,4.125872,4.083552,1.395665,1.353345,0.106232,gap30_w24,own,,,,Q2:差=1.735290
mfe_1m_reactdir,A1_Q2,1,8427,8163,5.689576,3.449444,3.954285,1.735290,2.240132,0.037956,gap30_w24,own,,,,Q1:差=1.395665 Q3:差=1.872266
mfe_1m_reactdir,A1_Q3,1,8445,8411,5.479836,3.064119,3.607570,1.872266,2.415717,0.023914,gap30_w24,own,,,,Q2:差=1.735290
mfe_1m_reactdir,A2_Q1,1,8448,11260,6.070474,,3.913444,2.157030,,,gap30_w24,partner_sign,,,,Q2:差=1.555997
mfe_1m_reactdir,A2_Q2,1,8447,5580,4.631660,,3.075663,1.555997,,,gap30_w24,partner_sign,,,,Q1:差=2.157030 Q3:差=1.299408
mfe_1m_reactdir,A2_Q3,1,8448,4407,5.945871,,4.646463,1.299408,,,gap30_w24,partner_sign,,,,Q2:差=1.555997
mfe_1m_reactdir,A3_Q1,1,8448,10289,5.941988,,3.877608,2.064380,,,gap30_w24,partner_sign,,,,Q2:差=1.628221
mfe_1m_reactdir,A3_Q2,1,8447,6506,4.660543,,3.032322,1.628221,,,gap30_w24,partner_sign,,,,Q1:差=2.064380 Q3:差=1.086011
mfe_1m_reactdir,A3_Q3,1,8448,4452,6.045478,,4.959467,1.086011,,,gap30_w24,partner_sign,,,,Q2:差=1.628221
mfe_1m_reactdir,A4_Q1,1,5908,7744,5.677090,,3.630939,2.046151,,,gap30_w24,partner_sign,,,,Q2:差=1.766668
mfe_1m_reactdir,A4_Q2,1,5908,4085,4.810983,,3.044314,1.766668,,,gap30_w24,partner_sign,,,,Q1:差=2.046151 Q3:差=1.563517
mfe_1m_reactdir,A4_Q3,1,5908,3024,5.578425,,4.014908,1.563517,,,gap30_w24,partner_sign,,,,Q2:差=1.766668
mfe_1m_reactdir,A5_Q1,1,5908,7163,5.871296,,3.582424,2.288872,,,gap30_w24,partner_sign,,,,Q2:差=1.627728
mfe_1m_reactdir,A5_Q2,1,5908,4566,4.442927,,2.815198,1.627728,,,gap30_w24,partner_sign,,,,Q1:差=2.288872 Q3:差=1.213222
mfe_1m_reactdir,A5_Q3,1,5908,3124,5.752275,,4.539052,1.213222,,,gap30_w24,partner_sign,,,,Q2:差=1.627728
mfe_1m_reactdir,E_Q1,1,4657,2859,6.101660,,4.507882,1.593778,,,gap30_w24,inherit,,,,Q2:差=1.222576
mfe_1m_reactdir,E_Q2,1,4656,3907,4.619576,,3.397000,1.222576,,,gap30_w24,inherit,,,,Q1:差=1.593778 Q3:差=1.760190
mfe_1m_reactdir,E_Q3,1,4657,4558,4.411305,,2.651115,1.760190,,,gap30_w24,inherit,,,,Q2:差=1.222576
mfe_1m_reactdir,B1_Q1,1,15652,14036,5.066691,,3.699454,1.367238,,,gap30_w24,inherit,,,,Q2:差=1.733713
mfe_1m_reactdir,B1_Q2,1,4628,3776,5.687623,,3.953910,1.733713,,,gap30_w24,inherit,,,,Q1:差=1.367238 Q3:差=2.592310
mfe_1m_reactdir,B1_Q3,1,5063,3435,6.915177,,4.322868,2.592310,,,gap30_w24,inherit,,,,Q2:差=1.733713
mfe_1m_reactdir,B2_Q1,1,8636,7715,5.039645,,3.719672,1.319973,,,gap30_w24,inherit,,,,Q2:差=1.538140
mfe_1m_reactdir,B2_Q2,1,8312,7105,5.263023,,3.724883,1.538140,,,gap30_w24,inherit,,,,Q1:差=1.319973 Q3:差=2.227487
mfe_1m_reactdir,B2_Q3,1,8395,6427,6.357248,,4.129762,2.227487,,,gap30_w24,inherit,,,,Q2:差=1.538140
