観測量,群,h,n1,n2,実群,対照(i),対照(ii),差(ii),差(i),対照(i)SE,走行,対照(ii)の軸の作り方,MDE(参考。族の α に入らない),MDEとの比較,検出力,隣の分位
bp_5m_reactdir,A4_Q2,5,5909,3402,-4.300619,,-2.311704,-1.988916,,,gap30_w8,partner_sign,1.596975,≥,,Q1:差=-4.229883 Q3:差=-4.210686
bp_5m_reactdir,A4_Q3,5,5910,1973,-7.943862,,-3.733176,-4.210686,,,gap30_w8,partner_sign,2.306793,≥,,Q2:差=-1.988916
bp_5m_reactdir,A5_Q1,5,5910,9034,-2.946214,,0.861429,-3.807643,,,gap30_w8,partner_sign,1.154623,≥,,Q2:差=-2.086398
bp_5m_reactdir,A5_Q2,5,5909,3888,-4.356654,,-2.270256,-2.086398,,,gap30_w8,partner_sign,1.357069,≥,,Q1:差=-3.807643 Q3:差=-4.425288
bp_5m_reactdir,A5_Q3,5,5910,1824,-8.438994,,-4.013705,-4.425288,,,gap30_w8,partner_sign,2.745097,≥,,Q2:差=-2.086398
bp_5m_reactdir,E_Q1,5,5227,3371,-9.055126,,-0.789034,-8.266091,,,gap30_w8,inherit,2.195851,≥,,Q2:差=-3.846021
bp_5m_reactdir,E_Q2,5,5226,4331,-4.581204,,-0.735183,-3.846021,,,gap30_w8,inherit,1.485604,≥,,Q1:差=-8.266091 Q3:差=-2.485344
bp_5m_reactdir,E_Q3,5,5227,5132,-2.879030,,-0.393686,-2.485344,,,gap30_w8,inherit,1.208484,≥,,Q2:差=-3.846021
bp_5m_reactdir,B1_Q1,5,15652,13745,-2.928207,,-0.746246,-2.181961,,,gap30_w8,inherit,0.711421,≥,,Q2:差=-4.997137
bp_5m_reactdir,B1_Q2,5,4628,3663,-5.716049,,-0.718912,-4.997137,,,gap30_w8,inherit,1.706439,≥,,Q1:差=-2.181961 Q3:差=-11.919359
bp_5m_reactdir,B1_Q3,5,5063,3436,-12.152581,,-0.233222,-11.919359,,,gap30_w8,inherit,2.124696,≥,,Q2:差=-4.997137
bp_5m_reactdir,B2_Q1,5,8636,7536,-2.651254,,-0.746263,-1.904991,,,gap30_w8,inherit,0.943572,≥,,Q2:差=-3.881724
bp_5m_reactdir,B2_Q2,5,8312,6920,-4.515726,,-0.634001,-3.881724,,,gap30_w8,inherit,1.123434,≥,,Q1:差=-1.904991 Q3:差=-8.165166
bp_5m_reactdir,B2_Q3,5,8395,6388,-8.741363,,-0.576197,-8.165166,,,gap30_w8,inherit,1.453662,≥,,Q2:差=-3.881724
bp_5m_reactdir,D_Q1,5,5990,4607,-5.360193,-0.075962,-0.383187,-4.977006,-5.284231,0.127169,gap30_w8,own,1.311735,≥,,Q2:差=-3.698893
bp_5m_reactdir,D_Q2,5,5991,5780,-4.367925,-0.050301,-0.669032,-3.698893,-4.317624,0.082390,gap30_w8,own,1.160320,≥,,Q1:差=-4.977006 Q3:差=-5.452079
bp_5m_reactdir,D_Q3,5,5987,4548,-6.057181,-0.023373,-0.605101,-5.452079,-6.033808,0.121433,gap30_w8,own,1.597452,≥,,Q2:差=-3.698893
bp_5m_reactdir,C_SELL,5,14509,12289,-6.153938,,-0.767218,-5.386720,,,gap30_w8,inherit,0.840942,≥,,
bp_5m_reactdir,C_BUY,5,10834,8555,-4.109950,,-0.498368,-3.611582,,,gap30_w8,inherit,1.076859,≥,,
bp_15m_reactdir,全体,15,25343,20844,-5.666524,-0.016231,0.067455,-5.733979,-5.650293,0.116915,gap30_w8,own,1.197836,≥,,
bp_15m_reactdir,A1_Q1,15,8576,4374,-7.429551,0.341295,0.171078,-7.600629,-7.770846,0.763674,gap30_w8,own,2.175338,≥,,Q2:差=-5.993422
bp_15m_reactdir,A1_Q2,15,8322,8085,-5.762789,-0.027293,0.230633,-5.993422,-5.735496,0.267668,gap30_w8,own,1.909309,≥,,Q1:差=-7.600629 Q3:差=-3.637345
bp_15m_reactdir,A1_Q3,15,8445,8385,-3.781285,-0.021426,-0.143939,-3.637345,-3.759858,0.131493,gap30_w8,own,2.174782,≥,,Q2:差=-5.993422
bp_15m_reactdir,A2_Q1,15,8448,13363,-3.040603,,1.245011,-4.285614,,,gap30_w8,partner_sign,1.775800,≥,,Q2:差=-4.176848
bp_15m_reactdir,A2_Q2,15,8447,4703,-5.530667,,-1.353818,-4.176848,,,gap30_w8,partner_sign,1.946473,≥,,Q1:差=-4.285614 Q3:差=-5.237485
bp_15m_reactdir,A2_Q3,15,8448,2778,-8.428286,,-3.190801,-5.237485,,,gap30_w8,partner_sign,4.052061,≥,,Q2:差=-4.176848
bp_15m_reactdir,A3_Q1,15,8448,12757,-3.260479,,1.501634,-4.762112,,,gap30_w8,partner_sign,1.612264,≥,,Q2:差=-2.557369
bp_15m_reactdir,A3_Q2,15,8447,5562,-4.249809,,-1.692439,-2.557369,,,gap30_w8,partner_sign,1.935299,≥,,Q1:差=-4.762112 Q3:差=-6.187348
bp_15m_reactdir,A3_Q3,15,8448,2525,-9.489116,,-3.301768,-6.187348,,,gap30_w8,partner_sign,4.219232,≥,,Q2:差=-2.557369
bp_15m_reactdir,A4_Q1,15,5910,9371,-3.806586,,1.631925,-5.438512,,,gap30_w8,partner_sign,1.866733,≥,,Q2:差=-4.376189
bp_15m_reactdir,A4_Q2,15,5909,3402,-5.344172,,-0.967984,-4.376189,,,gap30_w8,partner_sign,2.834287,≥,,Q1:差=-5.438512 Q3:差=-5.390075
bp_15m_reactdir,A4_Q3,15,5910,1973,-7.929771,,-2.539696,-5.390075,,,gap30_w8,partner_sign,3.231293,≥,,Q2:差=-4.376189
bp_15m_reactdir,A5_Q1,15,5910,9034,-3.272066,,1.745877,-5.017943,,,gap30_w8,partner_sign,1.958468,≥,,Q2:差=-3.926115
bp_15m_reactdir,A5_Q2,15,5909,3888,-4.595722,,-0.669607,-3.926115,,,gap30_w8,partner_sign,2.224443,≥,,Q1:差=-5.017943 Q3:差=-5.824484
bp_15m_reactdir,A5_Q3,15,5910,1824,-9.212615,,-3.388131,-5.824484,,,gap30_w8,partner_sign,5.671606,≥,,Q2:差=-3.926115
bp_15m_reactdir,E_Q1,15,5227,3371,-9.817240,,0.839550,-10.656790,,,gap30_w8,inherit,3.792590,≥,,Q2:差=-5.750499
bp_15m_reactdir,E_Q2,15,5226,4331,-4.842815,,0.907684,-5.750499,,,gap30_w8,inherit,2.303356,≥,,Q1:差=-10.656790 Q3:差=-3.824331
bp_15m_reactdir,E_Q3,15,5227,5132,-3.293966,,0.530365,-3.824331,,,gap30_w8,inherit,2.456346,≥,,Q2:差=-5.750499
bp_15m_reactdir,B1_Q1,15,15652,13745,-3.521808,,0.048506,-3.570314,,,gap30_w8,inherit,1.421645,≥,,Q2:差=-5.430828
bp_15m_reactdir,B1_Q2,15,4628,3663,-5.225665,,0.205163,-5.430828,,,gap30_w8,inherit,2.932236,≥,,Q1:差=-3.570314 Q3:差=-12.696232
bp_15m_reactdir,B1_Q3,15,5063,3436,-12.699782,,-0.003550,-12.696232,,,gap30_w8,inherit,3.113560,≥,,Q2:差=-5.430828
bp_15m_reactdir,B2_Q1,15,8636,7536,-2.987453,,0.155476,-3.142929,,,gap30_w8,inherit,1.868529,≥,,Q2:差=-5.539106
bp_15m_reactdir,B2_Q2,15,8312,6920,-5.206240,,0.332865,-5.539106,,,gap30_w8,inherit,2.098116,≥,,Q1:差=-3.142929 Q3:差=-8.554338
bp_15m_reactdir,B2_Q3,15,8395,6388,-8.878237,,-0.323899,-8.554338,,,gap30_w8,inherit,2.292019,≥,,Q2:差=-5.539106
bp_15m_reactdir,D_Q1,15,5990,4607,-5.506437,-0.004320,0.632290,-6.138727,-5.502117,0.301580,gap30_w8,own,2.154274,≥,,Q2:差=-5.144626
bp_15m_reactdir,D_Q2,15,5991,5780,-4.696994,-0.067538,0.447632,-5.144626,-4.629456,0.165832,gap30_w8,own,2.043427,≥,,Q1:差=-6.138727 Q3:差=-6.915854
bp_15m_reactdir,D_Q3,15,5987,4548,-6.527033,0.037006,0.388821,-6.915854,-6.564039,0.239533,gap30_w8,own,2.928081,≥,,Q2:差=-5.144626
bp_15m_reactdir,C_SELL,15,14509,12289,-6.978913,,-0.176485,-6.802429,,,gap30_w8,inherit,1.455947,≥,,
bp_15m_reactdir,C_BUY,15,10834,8555,-3.908958,,0.417867,-4.326825,,,gap30_w8,inherit,1.978532,≥,,
bp_30m_reactdir,全体,30,25343,20843,-5.321173,-0.033954,1.371989,-6.693161,-5.287219,0.177599,gap30_w8,own,1.654548,≥,,
bp_30m_reactdir,A1_Q1,30,8576,4374,-7.855535,0.174031,1.195831,-9.051366,-8.029566,1.395830,gap30_w8,own,3.260599,≥,,Q2:差=-7.288261
bp_30m_reactdir,A1_Q2,30,8322,8084,-4.867403,0.024364,2.420858,-7.288261,-4.891767,0.418699,gap30_w8,own,2.735449,≥,,Q1:差=-9.051366 Q3:差=-3.647321
bp_30m_reactdir,A1_Q3,30,8445,8385,-3.194659,-0.054965,0.452662,-3.647321,-3.139694,0.197006,gap30_w8,own,2.764258,≥,,Q2:差=-7.288261
bp_30m_reactdir,A2_Q1,30,8448,13363,-3.086866,,2.211967,-5.298833,,,gap30_w8,partner_sign,2.341019,≥,,Q2:差=-5.187716
bp_30m_reactdir,A2_Q2,30,8447,4703,-4.510035,,0.677681,-5.187716,,,gap30_w8,partner_sign,2.994047,≥,,Q1:差=-5.298833 Q3:差=-6.872359
bp_30m_reactdir,A2_Q3,30,8448,2777,-8.366521,,-1.494162,-6.872359,,,gap30_w8,partner_sign,5.331141,≥,,Q2:差=-5.187716
bp_30m_reactdir,A3_Q1,30,8448,12757,-2.982904,,2.786682,-5.769586,,,gap30_w8,partner_sign,2.386028,≥,,Q2:差=-3.393032
bp_30m_reactdir,A3_Q2,30,8447,5561,-3.599709,,-0.206677,-3.393032,,,gap30_w8,partner_sign,2.872777,≥,,Q1:差=-5.769586 Q3:差=-7.082084
bp_30m_reactdir,A3_Q3,30,8448,2525,-9.380701,,-2.298618,-7.082084,,,gap30_w8,partner_sign,5.678367,≥,,Q2:差=-3.393032
bp_30m_reactdir,A4_Q1,30,5910,9371,-3.777393,,2.751684,-6.529077,,,gap30_w8,partner_sign,2.514013,≥,,Q2:差=-5.914507
bp_30m_reactdir,A4_Q2,30,5909,3402,-5.255521,,0.658986,-5.914507,,,gap30_w8,partner_sign,4.487898,≥,,Q1:差=-6.529077 Q3:差=-6.251132
bp_30m_reactdir,A4_Q3,30,5910,1972,-7.108263,,-0.857131,-6.251132,,,gap30_w8,partner_sign,4.267257,≥,,Q2:差=-5.914507
bp_30m_reactdir,A5_Q1,30,5910,9034,-3.010727,,2.787154,-5.797881,,,gap30_w8,partner_sign,2.850430,≥,,Q2:差=-4.945747
bp_30m_reactdir,A5_Q2,30,5909,3888,-4.186233,,0.759514,-4.945747,,,gap30_w8,partner_sign,3.139317,≥,,Q1:差=-5.797881 Q3:差=-7.959670
bp_30m_reactdir,A5_Q3,30,5910,1823,-8.944037,,-0.984367,-7.959670,,,gap30_w8,partner_sign,7.804869,≥,,Q2:差=-4.945747
bp_30m_reactdir,E_Q1,30,5227,3371,-9.538901,,3.442539,-12.981440,,,gap30_w8,inherit,5.317654,≥,,Q2:差=-7.067453
bp_30m_reactdir,E_Q2,30,5226,4330,-4.468590,,2.598863,-7.067453,,,gap30_w8,inherit,3.293610,≥,,Q1:差=-12.981440 Q3:差=-3.965096
bp_30m_reactdir,E_Q3,30,5227,5132,-2.851346,,1.113751,-3.965096,,,gap30_w8,inherit,3.156376,≥,,Q2:差=-7.067453
bp_30m_reactdir,B1_Q1,30,15652,13744,-2.980172,,1.065957,-4.046129,,,gap30_w8,inherit,1.900810,≥,,Q2:差=-6.301033
bp_30m_reactdir,B1_Q2,30,4628,3663,-4.829924,,1.471109,-6.301033,,,gap30_w8,inherit,4.329317,≥,,Q1:差=-4.046129 Q3:差=-15.497743
bp_30m_reactdir,B1_Q3,30,5063,3436,-13.007297,,2.490446,-15.497743,,,gap30_w8,inherit,4.628631,≥,,Q2:差=-6.301033
bp_30m_reactdir,B2_Q1,30,8636,7535,-2.260207,,0.545034,-2.805240,,,gap30_w8,inherit,2.613123,≥,,Q2:差=-7.883797
bp_30m_reactdir,B2_Q2,30,8312,6920,-5.432492,,2.451305,-7.883797,,,gap30_w8,inherit,2.922981,≥,,Q1:差=-2.805240 Q3:差=-9.538018
bp_30m_reactdir,B2_Q3,30,8395,6388,-8.359793,,1.178225,-9.538018,,,gap30_w8,inherit,3.134198,≥,,Q2:差=-7.883797
bp_30m_reactdir,D_Q1,30,5990,4607,-5.750139,-0.132949,1.669765,-7.419905,-5.617190,0.443762,gap30_w8,own,2.758689,≥,,Q2:差=-6.152313
bp_30m_reactdir,D_Q2,30,5991,5779,-4.270155,-0.189174,1.882158,-6.152313,-4.080981,0.237720,gap30_w8,own,3.274617,≥,,Q1:差=-7.419905 Q3:差=-7.477382
bp_30m_reactdir,D_Q3,30,5987,4548,-5.669228,0.083289,1.808154,-7.477382,-5.752517,0.369132,gap30_w8,own,3.894118,≥,,Q2:差=-6.152313
bp_30m_reactdir,C_SELL,30,14509,12288,-6.802864,,1.066642,-7.869506,,,gap30_w8,inherit,1.792847,≥,,
bp_30m_reactdir,C_BUY,30,10834,8555,-3.336877,,1.810575,-5.147452,,,gap30_w8,inherit,2.947921,≥,,
bp_60m_reactdir,全体,60,25341,20843,-5.648506,-0.015504,3.239626,-8.888132,-5.633002,0.274675,gap30_w8,own,2.118132,≥,,
bp_60m_reactdir,A1_Q1,60,8575,4374,-9.381213,0.365529,3.668983,-13.050196,-9.746742,2.153753,gap30_w8,own,3.799903,≥,,Q2:差=-9.399608
bp_60m_reactdir,A1_Q2,60,8321,8084,-4.517312,0.325415,4.882296,-9.399608,-4.842726,0.594006,gap30_w8,own,3.427977,≥,,Q1:差=-13.050196 Q3:差=-4.404874
bp_60m_reactdir,A1_Q3,60,8445,8385,-2.972924,-0.118999,1.431950,-4.404874,-2.853925,0.312935,gap30_w8,own,3.745256,≥,,Q2:差=-9.399608
bp_60m_reactdir,A2_Q1,60,8448,13363,-2.670321,,4.643192,-7.313513,,,gap30_w8,partner_sign,2.975458,≥,,Q2:差=-5.342955
bp_60m_reactdir,A2_Q2,60,8445,4703,-4.091060,,1.251895,-5.342955,,,gap30_w8,partner_sign,3.735396,≥,,Q1:差=-7.313513 Q3:差=-10.035540
bp_60m_reactdir,A2_Q3,60,8448,2777,-10.183585,,-0.148045,-10.035540,,,gap30_w8,partner_sign,5.794933,≥,,Q2:差=-5.342955
bp_60m_reactdir,A3_Q1,60,8448,12757,-2.521943,,5.655664,-8.177607,,,gap30_w8,partner_sign,3.002217,≥,,Q2:差=-3.243064
bp_60m_reactdir,A3_Q2,60,8445,5561,-3.144884,,0.098180,-3.243064,,,gap30_w8,partner_sign,3.809350,<,,Q1:差=-8.177607 Q3:差=-9.229578
bp_60m_reactdir,A3_Q3,60,8448,2525,-11.277802,,-2.048225,-9.229578,,,gap30_w8,partner_sign,6.151186,≥,,Q2:差=-3.243064
bp_60m_reactdir,A4_Q1,60,5910,9371,-4.373000,,5.148783,-9.521783,,,gap30_w8,partner_sign,3.121668,≥,,Q2:差=-8.335145
bp_60m_reactdir,A4_Q2,60,5907,3402,-4.654638,,3.680508,-8.335145,,,gap30_w8,partner_sign,5.316024,≥,,Q1:差=-9.521783 Q3:差=-8.147974
bp_60m_reactdir,A4_Q3,60,5910,1972,-6.814581,,1.333393,-8.147974,,,gap30_w8,partner_sign,5.850452,≥,,Q2:差=-8.335145
bp_60m_reactdir,A5_Q1,60,5910,9034,-3.570986,,5.892812,-9.463798,,,gap30_w8,partner_sign,3.556299,≥,,Q2:差=-5.633747
bp_60m_reactdir,A5_Q2,60,5907,3888,-3.494249,,2.139498,-5.633747,,,gap30_w8,partner_sign,3.566428,≥,,Q1:差=-9.463798 Q3:差=-9.788875
bp_60m_reactdir,A5_Q3,60,5910,1823,-8.776395,,1.012480,-9.788875,,,gap30_w8,partner_sign,9.375518,≥,,Q2:差=-5.633747
bp_60m_reactdir,E_Q1,60,5227,3371,-9.462019,,8.273820,-17.735840,,,gap30_w8,inherit,6.177004,≥,,Q2:差=-9.405430
bp_60m_reactdir,E_Q2,60,5224,4330,-3.621714,,5.783715,-9.405430,,,gap30_w8,inherit,4.252275,≥,,Q1:差=-17.735840 Q3:差=-6.213084
bp_60m_reactdir,E_Q3,60,5227,5132,-3.650591,,2.562493,-6.213084,,,gap30_w8,inherit,4.049776,≥,,Q2:差=-9.405430
bp_60m_reactdir,B1_Q1,60,15651,13744,-3.061317,,2.700283,-5.761600,,,gap30_w8,inherit,2.524965,≥,,Q2:差=-8.912427
bp_60m_reactdir,B1_Q2,60,4628,3663,-5.999650,,2.912777,-8.912427,,,gap30_w8,inherit,4.351274,≥,,Q1:差=-5.761600 Q3:差=-19.072136
bp_60m_reactdir,B1_Q3,60,5062,3436,-13.326696,,5.745440,-19.072136,,,gap30_w8,inherit,6.147010,≥,,Q2:差=-8.912427
bp_60m_reactdir,B2_Q1,60,8635,7535,-2.786167,,2.686715,-5.472882,,,gap30_w8,inherit,3.297839,≥,,Q2:差=-9.923031
bp_60m_reactdir,B2_Q2,60,8312,6920,-6.349251,,3.573781,-9.923031,,,gap30_w8,inherit,3.665677,≥,,Q1:差=-5.472882 Q3:差=-11.428957
bp_60m_reactdir,B2_Q3,60,8394,6388,-7.899127,,3.529830,-11.428957,,,gap30_w8,inherit,4.136224,≥,,Q2:差=-9.923031
bp_60m_reactdir,D_Q1,60,5988,4607,-3.815928,0.353990,5.309208,-9.125137,-4.169918,0.660327,gap30_w8,own,3.646255,≥,,Q2:差=-8.558168
bp_60m_reactdir,D_Q2,60,5991,5779,-5.112806,-0.377703,3.445362,-8.558168,-4.735104,0.402492,gap30_w8,own,3.988946,≥,,Q1:差=-9.125137 Q3:差=-11.205970
bp_60m_reactdir,D_Q3,60,5987,4548,-6.999744,-0.174590,4.206226,-11.205970,-6.825154,0.567675,gap30_w8,own,5.043067,≥,,Q2:差=-8.558168
bp_60m_reactdir,C_SELL,60,14507,12288,-7.278893,,3.407414,-10.686307,,,gap30_w8,inherit,2.425311,≥,,
bp_60m_reactdir,C_BUY,60,10834,8555,-3.465377,,2.998623,-6.464000,,,gap30_w8,inherit,3.696589,≥,,
bp_240m_reactdir,全体,240,25340,20838,-6.252619,-0.024457,11.492957,-17.745576,-6.228162,0.580788,gap30_w8,own,3.760836,≥,,
bp_240m_reactdir,A1_Q1,240,8575,4374,-9.184515,2.885348,16.602626,-25.787141,-12.069863,4.414153,gap30_w8,own,5.570426,≥,,Q2:差=-18.541271
bp_240m_reactdir,A1_Q2,240,8320,8079,-4.997834,0.966509,13.543436,-18.541271,-5.964343,1.204656,gap30_w8,own,6.482140,≥,,Q1:差=-25.787141 Q3:差=-11.363673
bp_240m_reactdir,A1_Q3,240,8445,8385,-4.511802,-0.367031,6.851871,-11.363673,-4.144771,0.669160,gap30_w8,own,6.919360,≥,,Q2:差=-18.541271
bp_240m_reactdir,A2_Q1,240,8448,13360,-1.136695,,15.283045,-16.419740,,,gap30_w8,partner_sign,5.477913,≥,,Q2:差=-12.094330
bp_240m_reactdir,A2_Q2,240,8445,4703,-5.067197,,7.027132,-12.094330,,,gap30_w8,partner_sign,5.948697,≥,,Q1:差=-16.419740 Q3:差=-13.368763
bp_240m_reactdir,A2_Q3,240,8447,2775,-12.554289,,0.814473,-13.368763,,,gap30_w8,partner_sign,9.447959,≥,,Q2:差=-12.094330
bp_240m_reactdir,A3_Q1,240,8448,12756,-2.448361,,13.571959,-16.020320,,,gap30_w8,partner_sign,5.412995,≥,,Q2:差=-9.828099
bp_240m_reactdir,A3_Q2,240,8444,5557,-2.361223,,7.466875,-9.828099,,,gap30_w8,partner_sign,5.932250,≥,,Q1:差=-16.020320 Q3:差=-23.797087
bp_240m_reactdir,A3_Q3,240,8448,2525,-13.946430,,9.850657,-23.797087,,,gap30_w8,partner_sign,10.186735,≥,,Q2:差=-9.828099
bp_240m_reactdir,A4_Q1,240,5910,9368,-4.310322,,11.978028,-16.288350,,,gap30_w8,partner_sign,6.972555,≥,,Q2:差=-19.879336
bp_240m_reactdir,A4_Q2,240,5907,3400,-5.074757,,14.804579,-19.879336,,,gap30_w8,partner_sign,7.890167,≥,,Q1:差=-16.288350 Q3:差=-16.701372
bp_240m_reactdir,A4_Q3,240,5909,1972,-9.410503,,7.290869,-16.701372,,,gap30_w8,partner_sign,10.253691,≥,,Q2:差=-19.879336
bp_240m_reactdir,A5_Q1,240,5910,9033,-5.575906,,11.988280,-17.564186,,,gap30_w8,partner_sign,6.560376,≥,,Q2:差=-13.091316
bp_240m_reactdir,A5_Q2,240,5906,3884,-1.888149,,11.203167,-13.091316,,,gap30_w8,partner_sign,6.871897,≥,,Q1:差=-17.564186 Q3:差=-25.108174
bp_240m_reactdir,A5_Q3,240,5910,1823,-11.328637,,13.779537,-25.108174,,,gap30_w8,partner_sign,13.960483,≥,,Q2:差=-13.091316
bp_240m_reactdir,E_Q1,240,5227,3371,-13.027483,,35.426066,-48.453549,,,gap30_w8,inherit,11.420330,≥,,Q2:差=-16.237079
bp_240m_reactdir,E_Q2,240,5223,4328,-0.256529,,15.980550,-16.237079,,,gap30_w8,inherit,6.895340,≥,,Q1:差=-48.453549 Q3:差=-10.145125
bp_240m_reactdir,E_Q3,240,5227,5129,-5.209983,,4.935142,-10.145125,,,gap30_w8,inherit,7.130192,≥,,Q2:差=-16.237079
bp_240m_reactdir,B1_Q1,240,15651,13740,-2.273655,,8.478415,-10.752070,,,gap30_w8,inherit,4.381481,≥,,Q2:差=-21.037138
bp_240m_reactdir,B1_Q2,240,4627,3663,-7.610102,,13.427036,-21.037138,,,gap30_w8,inherit,7.982349,≥,,Q1:差=-10.752070 Q3:差=-38.802866
bp_240m_reactdir,B1_Q3,240,5062,3435,-17.314195,,21.488671,-38.802866,,,gap30_w8,inherit,11.193128,≥,,Q2:差=-21.037138
bp_240m_reactdir,B2_Q1,240,8634,7533,-1.651494,,7.189205,-8.840699,,,gap30_w8,inherit,5.997273,≥,,Q2:差=-19.248160
bp_240m_reactdir,B2_Q2,240,8312,6919,-7.930583,,11.317577,-19.248160,,,gap30_w8,inherit,6.029821,≥,,Q1:差=-8.840699 Q3:差=-26.083458
bp_240m_reactdir,B2_Q3,240,8394,6386,-9.323726,,16.759732,-26.083458,,,gap30_w8,inherit,7.573629,≥,,Q2:差=-19.248160
bp_240m_reactdir,D_Q1,240,5987,4607,-4.527104,0.758460,13.853172,-18.380276,-5.285564,1.400820,gap30_w8,own,6.064811,≥,,Q2:差=-16.850065
bp_240m_reactdir,D_Q2,240,5991,5776,-5.197722,-0.619201,11.652343,-16.850065,-4.578522,0.889766,gap30_w8,own,6.712726,≥,,Q1:差=-18.380276 Q3:差=-20.966714
bp_240m_reactdir,D_Q3,240,5987,4546,-9.518841,-1.245822,11.447873,-20.966714,-8.273019,1.134120,gap30_w8,own,9.227384,≥,,Q2:差=-16.850065
bp_240m_reactdir,C_SELL,240,14506,12284,-13.279264,,13.047450,-26.326713,,,gap30_w8,inherit,4.709020,≥,,
bp_240m_reactdir,C_BUY,240,10834,8554,3.155588,,9.260623,-6.105036,,,gap30_w8,inherit,6.119306,<,,
mfe_1m_reactdir,全体,1,25343,20844,5.549371,3.224656,3.714750,1.834621,2.324715,0.019968,gap30_w8,own,0.208535,≥,,
mfe_1m_reactdir,A1_Q1,1,8576,4374,5.050306,3.324443,3.092419,1.957888,1.725863,0.148935,gap30_w8,own,0.415792,≥,,Q2:差=1.887827
mfe_1m_reactdir,A1_Q2,1,8322,8085,5.680454,3.386522,3.792628,1.887827,2.293932,0.044863,gap30_w8,own,0.303237,≥,,Q1:差=1.957888 Q3:差=1.962708
mfe_1m_reactdir,A1_Q3,1,8445,8385,5.927004,3.177385,3.964296,1.962708,2.749619,0.022525,gap30_w8,own,0.379668,≥,,Q2:差=1.887827
mfe_1m_reactdir,A2_Q1,1,8448,13363,6.085303,,3.820420,2.264883,,,gap30_w8,partner_sign,0.310268,≥,,Q2:差=1.537851
mfe_1m_reactdir,A2_Q2,1,8447,4703,4.551518,,3.013667,1.537851,,,gap30_w8,partner_sign,0.385294,≥,,Q1:差=2.264883 Q3:差=1.617833
mfe_1m_reactdir,A2_Q3,1,8448,2778,6.011174,,4.393341,1.617833,,,gap30_w8,partner_sign,0.523567,≥,,Q2:差=1.537851
mfe_1m_reactdir,A3_Q1,1,8448,12757,5.839692,,3.700457,2.139236,,,gap30_w8,partner_sign,0.305354,≥,,Q2:差=1.309803
mfe_1m_reactdir,A3_Q2,1,8447,5562,4.456135,,3.146333,1.309803,,,gap30_w8,partner_sign,0.374691,≥,,Q1:差=2.139236 Q3:差=1.313096
mfe_1m_reactdir,A3_Q3,1,8448,2525,6.352157,,5.039061,1.313096,,,gap30_w8,partner_sign,0.553398,≥,,Q2:差=1.309803
mfe_1m_reactdir,A4_Q1,1,5910,9371,5.762655,,3.583983,2.178672,,,gap30_w8,partner_sign,0.309885,≥,,Q2:差=1.668457
mfe_1m_reactdir,A4_Q2,1,5909,3402,4.549931,,2.881474,1.668457,,,gap30_w8,partner_sign,0.462402,≥,,Q1:差=2.178672 Q3:差=1.955526
mfe_1m_reactdir,A4_Q3,1,5910,1973,5.735774,,3.780248,1.955526,,,gap30_w8,partner_sign,0.637272,≥,,Q2:差=1.668457
mfe_1m_reactdir,A5_Q1,1,5910,9034,5.693608,,3.392541,2.301067,,,gap30_w8,partner_sign,0.292884,≥,,Q2:差=1.361060
mfe_1m_reactdir,A5_Q2,1,5909,3888,4.295293,,2.934233,1.361060,,,gap30_w8,partner_sign,0.460229,≥,,Q1:差=2.301067 Q3:差=1.240229
mfe_1m_reactdir,A5_Q3,1,5910,1824,6.059417,,4.819188,1.240229,,,gap30_w8,partner_sign,0.666923,≥,,Q2:差=1.361060
mfe_1m_reactdir,E_Q1,1,5227,3371,6.213745,,4.180333,2.033412,,,gap30_w8,inherit,0.506475,≥,,Q2:差=1.238787
mfe_1m_reactdir,E_Q2,1,5226,4331,4.478573,,3.239786,1.238787,,,gap30_w8,inherit,0.532522,≥,,Q1:差=2.033412 Q3:差=1.619359
mfe_1m_reactdir,E_Q3,1,5227,5132,4.395268,,2.775909,1.619359,,,gap30_w8,inherit,0.315866,≥,,Q2:差=1.238787
mfe_1m_reactdir,B1_Q1,1,15652,13745,5.066691,,3.605817,1.460875,,,gap30_w8,inherit,0.248850,≥,,Q2:差=1.896394
mfe_1m_reactdir,B1_Q2,1,4628,3663,5.687623,,3.791229,1.896394,,,gap30_w8,inherit,0.400710,≥,,Q1:差=1.460875 Q3:差=2.846192
mfe_1m_reactdir,B1_Q3,1,5063,3436,6.915177,,4.068985,2.846192,,,gap30_w8,inherit,0.612649,≥,,Q2:差=1.896394
mfe_1m_reactdir,B2_Q1,1,8636,7536,5.039645,,3.543590,1.496055,,,gap30_w8,inherit,0.297769,≥,,Q2:差=1.561898
mfe_1m_reactdir,B2_Q2,1,8312,6920,5.263023,,3.701125,1.561898,,,gap30_w8,inherit,0.354804,≥,,Q1:差=1.496055 Q3:差=2.425818
mfe_1m_reactdir,B2_Q3,1,8395,6388,6.357248,,3.931430,2.425818,,,gap30_w8,inherit,0.441620,≥,,Q2:差=1.561898
mfe_1m_reactdir,D_Q1,1,5990,4607,6.193453,3.538965,4.092731,2.100722,2.654488,0.048334,gap30_w8,own,0.361937,≥,,Q2:差=1.685090
mfe_1m_reactdir,D_Q2,1,5991,5780,4.398919,2.320843,2.713829,1.685090,2.078075,0.029015,gap30_w8,own,0.419814,≥,,Q1:差=2.100722 Q3:差=1.759401
