draw,seconds,max_mean_net_bps_full,max_sharpe_full,min_n_full,max_mean_net_bps_train,max_sharpe_train,min_n_train,max_mean_net_bps_val,max_sharpe_val,min_n_val
415,4.7577928579999025,-3.1525897114694663,-1.0903057889296566,2491,-2.5900902616843386,-1.2400253067111058,2098,-1.5933284704895934,-0.3837533951623878,393
416,5.093023807999998,-2.912558142673046,-1.1390152889436376,2516,-2.61563667264006,-1.0816230729318692,2068,-2.215215360355923,-0.6499157836028039,448
417,4.956658143999903,-2.5236085896792533,-1.0284462230325881,2497,-1.0951595180116198,-0.443446245127724,1990,-3.2380779768178485,-0.8705307026995297,443
418,5.1017472650000855,-1.9287394298012641,-0.7616893906083582,2583,-1.514741939209103,-0.5891148481323255,2075,0.5129663635248037,0.14855399622923623,366
419,5.1134874950002995,-3.057365020713915,-1.253836219458208,2603,-3.2035022902656505,-1.5029727035049867,2141,0.11100805452741638,0.029943910191182175,433
420,5.4289947029997165,-3.2037228263710316,-1.0852669116463938,2491,-3.045968569790968,-1.022200753925794,2090,-3.3063942830389337,-0.9408567594122256,401
421,5.502940132999811,-3.182115045213741,-1.5638561425833761,2629,-3.209358320309291,-1.6852037430058324,2094,-2.918543922660816,-0.7814817317581848,379
422,5.3584023720000005,-3.1500231948943767,-1.199426260334112,2626,-2.748251597927012,-1.3226643177811168,1879,-2.778431413836832,-0.517604401746293,392
423,5.303985967999779,-2.6143809326362484,-1.8278039594917264,2765,-1.8572565942712083,-1.1377521966201705,2012,-2.7580995746828605,-1.7199443309571543,456
424,4.889615537000282,-2.991505648676694,-1.2956109951810522,2621,-2.6165606540677127,-1.0049388318312331,2064,1.261873901454506,0.3207818570458907,520
425,4.967762311000115,-3.322722697573436,-1.0095138183488312,2539,-3.3299955124724185,-0.7721858171660905,2179,-2.884528640246298,-1.2399021085879454,360
426,4.879258145999756,-3.132363675501005,-1.335226541016662,2453,-2.827831510246373,-1.1770244694843295,2046,-3.312770073293606,-1.144344324067109,407
427,4.885847860000013,-3.272876222264923,-1.0386694142791433,2481,-3.1660690648576795,-1.1284257634139445,1975,-1.4316091811181904,-0.38195333805592446,444
428,5.021916072999829,-2.9069858103361126,-1.61686879627448,2600,-2.0351140823025675,-1.0812172640666327,1954,-3.4700482767322423,-1.138670740973991,436
429,5.090211349000128,-2.7566362894852308,-1.294735880030653,2593,-2.333188761086232,-1.0677711472129714,2114,-3.0805632059161656,-1.140784559399232,395
430,4.966938707000281,-3.040100762481704,-1.276710996131036,2692,-2.9267286972125492,-1.5422055483220596,1962,0.6026723710164554,0.11207253771080482,376
431,5.085081464000268,-3.2117395153021286,-1.2580093705312858,2623,-2.8532543703288473,-1.0704396395580498,2032,-2.897759476710347,-1.2788216568175481,546
432,5.308014085000195,-2.7633111120586573,-1.1357229149533334,2553,-2.458728074186439,-0.9347057645995398,2093,-1.4121042336513385,-0.46096809743117667,368
433,5.177096515999892,-3.214667026829018,-1.7492486050043596,2595,-3.012029866975852,-1.8098736082741669,2072,-3.139848244493031,-1.7656698253037488,414
434,4.9361850079999385,-3.4261461480234034,-1.6533016882609666,2695,-3.3448640467279493,-1.9255129439080336,2126,-1.5343247906417112,-0.45846978192221133,535
435,5.207174376999774,-2.33072641457606,-0.820119156424639,2555,-2.2497616720773173,-0.7907437366446406,2088,-2.5380845570847548,-0.8330737399427138,368
436,4.905499998000323,-2.7562604707787437,-1.4751971359447424,2822,-2.7329149718460917,-1.6822583544432081,2098,-1.2176130449130962,-0.2629213979416658,511
437,4.875858457000049,-3.471454979003164,-1.6349853281963431,2441,-2.9839188535741124,-1.765964765406906,2024,-2.6037689140474676,-0.5972503464511013,417
438,4.920018492000054,-2.7245129004269666,-1.4811825283594746,2436,-2.7957083307433925,-1.6228369827287614,2029,-0.6554532197775206,-0.20670654062778238,407
439,6.075840455999696,-2.0256070137621482,-1.221682378859966,2524,-2.154596192190161,-1.2917279444669292,2101,-1.7023792212799693,-0.801497065423795,357
440,5.072748119999687,-3.2122431865548204,-1.0241195322339849,2703,-2.740615925919034,-1.1890783900657451,1769,-1.483393471913458,-0.30483862125024613,408
441,5.492057718999604,-3.3794931563090382,-1.0045512021359855,2502,-2.9385772047413634,-1.1437507421282405,2074,-2.297055206341604,-0.5874264499422038,428
442,5.21102257199982,-2.9374278785039176,-1.0508394880060765,2564,-2.5257648980294594,-0.9934551474934963,2010,-2.995536216489291,-1.3415761119583687,481
443,5.096274394999909,-3.2959283111388435,-1.28878787568375,2539,-2.779790684012146,-1.3172193976669975,2071,-1.5202146019143357,-0.5917568801414785,377
444,5.426215757999671,-3.046299097437255,-1.6248944492806041,2466,-3.1254114272347526,-1.5191862790616526,2045,-2.829300008724594,-1.174217132128718,421
445,5.072776128999976,-2.8811303193167483,-0.6129393125372403,2688,-2.9572621059832005,-0.8185000895785628,2015,1.0812820629759279,0.21212163316819632,433
446,5.052412017000279,-3.18476835276329,-1.7446224580139804,2572,-3.0369844117149736,-1.7795725573196393,2074,-2.945667735270375,-1.6504555891645907,464
447,5.1699534529998346,-2.7557281434763894,-1.208556115680342,2630,-2.619328100595611,-1.3606164272152141,2043,-1.5978087508158247,-0.7734821826610441,406
448,5.125643680999929,-3.003417857651886,-1.4216224555509358,2611,-3.0704320207466753,-1.2965067956811198,2027,-2.836314258813484,-1.0638411761441708,410
449,4.985786745000041,-3.2022386926033453,-1.7573656424312016,2815,-2.524295618457754,-1.4739000082465699,2113,-3.2625429693877472,-1.5197280432167886,389
450,5.064778098000261,-3.264373262360954,-1.8622583324746638,2616,-3.0698498961087854,-1.597979296775025,2183,-3.4022894716317764,-2.118812827312998,433
451,4.874396865000108,-2.9856072855889075,-1.4220940688392802,2540,-2.812231476490794,-1.5516765510378194,2046,-3.05174950845777,-1.0342662101676923,393
452,5.071510665999995,-2.768119871650527,-1.4663727288748867,2816,-2.0637463759699455,-1.365755900813762,2012,-2.052678632568073,-0.5786230273518608,470
453,4.913570050000089,-3.1972115758186344,-1.4425631209585377,2491,-3.0359892248058484,-1.376996597049648,2048,-2.334782419702655,-0.5314829204490864,397
454,5.397468979000223,-3.329356620783364,-1.113114042346694,2883,-3.0240314343648307,-1.343683899150516,2118,-0.7796413718427324,-0.15498670905160777,417
455,5.019962325000051,-3.077726578282797,-1.403904994441268,2619,-2.738367067647892,-1.3552090039589104,2044,-2.6509740642513626,-0.6794028805449548,455
456,4.996655202000056,-2.722160416504627,-1.5802759937957944,2625,-2.8138434659897262,-1.3277539487354704,2098,-2.0187987252862647,-1.0059018771406165,488
457,5.147632263000105,-3.2998098145432144,-1.6410392748573344,2663,-3.2855025336772354,-1.8203407493622679,2109,-2.7818857975919284,-0.8704993722662114,492
458,5.281202971999846,-2.915440051738935,-1.377543168136616,2628,-2.8296038668080374,-1.4978211403687287,2024,-3.069946601257497,-0.9768341778604505,485
459,5.119608472999971,-2.899540989909092,-0.720561327388221,2662,-2.9547342465867343,-0.8298123168193111,1958,-1.9705563837343403,-0.399907978672711,485
460,5.037038761000076,-3.2788288474803946,-1.3960121363155942,2421,-3.209264834771315,-1.3510017805088708,1930,-3.3003653709169636,-1.7453510001704162,419
461,4.900944949999939,-3.072067142941809,-1.1450333454941286,2689,-2.774484579280552,-1.139872034265905,2170,-2.865424689856414,-1.1821353065648852,410
462,4.846354196999982,-3.1603022586895952,-1.4940056555788854,2701,-3.250271780357608,-1.542967522001413,1927,-2.889960156852783,-0.9612254485480327,441
463,4.857472399000017,-3.2592408457520388,-1.1068444306634384,2687,-3.292048254702184,-1.2313108804205446,1933,1.4104798060125052,0.3081915329341924,452
464,4.8761151730000165,-3.0410918044993958,-1.1771395671888756,2695,-2.9130593158915135,-1.1096654935224708,1783,-2.147112386973729,-1.0560176563539092,432
465,4.96670806100019,-2.6012764848125234,-0.7221648226892932,2846,-2.756260717866919,-0.949331590447333,2111,1.0307793848795792,0.20824089594640055,375
466,5.00809960100014,-3.0115580054688396,-1.4879218413838948,2532,-2.6483730340841616,-1.5398114303086528,1947,-3.158321798457764,-1.5431881885275374,439
467,4.973773415999858,-3.0970027290417064,-1.6925445524800502,2513,-2.586203007520204,-1.6773748248120703,2055,-1.9185344546603376,-0.3795521729924812,440
468,4.961562607999895,-3.106465846652125,-1.1459296691433183,2577,-2.9475774401595287,-1.1388277385591954,2069,-3.0091014688087987,-0.6380981931485088,326
469,5.119487812999978,-2.5311004343846,-1.412713021773437,2644,-2.3907355575705362,-1.6334416773963296,2106,-1.507380142682088,-0.5106209879365922,437
470,5.093456577999859,-2.945043641572471,-1.4960071064969216,2501,-3.0394169535125104,-1.570957682150754,2121,-2.4611294081110895,-0.4872062230742156,380
471,5.040398920999905,-3.255524440618346,-1.2438154156839047,2773,-3.0744328561693894,-1.2029521093837483,2110,-0.7169112552904606,-0.1429118699215702,444
472,4.7790543199998865,-3.2258441871733816,-1.2281434769745478,2687,-2.749680477647195,-1.3575474963682657,2110,-0.40638555137053967,-0.08814074164285482,381
473,4.884728141999858,-3.0585304437098255,-1.3492717554247826,2553,-3.130252305290562,-1.510853617141327,1931,-0.3554229319864112,-0.08418488900277175,497
474,5.039230321000105,-3.510837969759489,-1.7972083872186653,2704,-3.3784854996988485,-1.774213046392243,2018,-3.2076957908520933,-1.9142561620653709,466
475,4.912626096000167,-3.060527558283859,-0.7599936625282149,2566,-1.5057240838417578,-0.39200657878644757,2084,-3.241550178868906,-1.474678215872633,482
476,4.94597352799974,-2.4872147615736764,-1.2590772296005701,2524,-1.9354329974921791,-1.009852847164336,2080,-2.5681945316451427,-0.4902828373157918,444
477,4.951398481000069,-2.946479459139184,-1.4887679176614932,2739,-2.833861970756904,-1.7780156225345616,1997,-1.3084218015866422,-0.25690050474688847,401
478,5.051591834000192,-3.1837543089107956,-1.246985624211882,2470,-3.09817010027837,-1.1693228410235703,2018,-3.25520644589159,-1.616444936405835,452
479,5.103608509999958,-2.9820047830832976,-1.0677874507629697,2672,-3.0454075712958777,-1.0884819902121061,2020,-2.7804195016194844,-1.1260024068128105,414
480,4.885568305000106,-3.4309672782052263,-1.4576114976535035,2755,-2.345286171264718,-0.8264276618357842,1918,-3.3270971169354584,-0.8662864220988431,421
481,4.98116115799985,-2.7541556148978814,-0.7915822800391331,2578,-2.0574229157302697,-0.6377497159389602,2029,-1.7746474957854046,-0.4062370561090878,454
482,4.890287413999886,-3.2919819226538394,-0.6499350189247942,2638,-2.993858817883613,-0.6601630730742493,1995,0.018876314757351118,0.004847254772714228,460
483,5.048145037999802,-2.9909806184073875,-1.3659157334296563,2639,-2.983312320274517,-1.4119311332924345,2057,-1.2748755767999644,-0.6218125337307424,455
484,5.007136975999856,-2.7901017297043307,-1.490717329204909,2495,-2.7533957844387307,-1.3117303407366065,2101,-0.9117393914456988,-0.24232791103747914,319
485,5.35198141400042,-2.416851125898138,-0.8620513639312365,2531,-2.0760984206708866,-0.7774014513051869,1948,-3.121289921218214,-1.260695790817494,487
486,5.149491196999861,-3.0514245231601067,-1.1408258059260443,2721,-1.5526464178834827,-0.5836688572803959,2060,-2.783320314472325,-1.7392031857107146,391
487,4.876040527999976,-3.009683002219653,-1.1321642400529568,2674,-2.726900724472731,-1.341841868357538,2046,-1.5822472799589713,-0.4197295798345867,397
488,5.149265408000247,-3.138111598962408,-1.115444520153949,2807,-2.9286837748138197,-1.3475790680094533,1989,-0.5336791515996012,-0.1403147448019358,444
489,5.048312404999706,-3.1376575794350936,-1.752241421550479,2671,-3.081069357272874,-1.9735356805120579,2107,-1.7916798796287379,-0.6164395825240787,409
490,5.007424756000091,-2.806176518182245,-1.70728681162165,2842,-2.915389272644347,-1.5743162929396102,2050,-2.646584023535934,-0.9487450194144729,496
491,5.066204718000336,-3.1545480392593293,-1.1980347225399701,2584,-2.9586417643115865,-1.0818488055247333,2030,-2.941321939975098,-1.5488482556140903,362
492,4.870731250000063,-3.084790445171431,-0.9144624668726606,2649,-2.648858504968089,-1.1199323991451873,2115,-0.7647662558118051,-0.17642251979937695,425
493,4.9560762900000555,-3.4441375200603606,-1.1211061878789312,2590,-3.385245993948105,-1.099982090919518,2016,-2.7458694696933956,-1.2874817560123235,495
494,5.001797216999876,-3.0838965002077745,-1.3503466602051684,2685,-2.840775344988279,-1.1857894776945919,1868,-3.0449937362715347,-1.6284474686252703,517
495,4.958779307999976,-3.135128846756565,-1.5070951180511847,2814,-3.0992606710442465,-1.7238108913091907,1821,-2.7925231678849523,-0.8424557008229171,489
496,4.990308942999945,-2.9988712574748475,-1.1302529782799957,2575,-3.008066325638315,-1.3485859417903314,2010,-1.5064310051635121,-0.47355553943296375,485
497,5.013049276999936,-2.813563015809145,-1.1801146236976519,2731,-2.795907105802166,-1.4593216753841785,2028,-0.766554715574083,-0.16071937143494286,418
498,5.024110523999752,-2.803113162898363,-1.4104177360872185,2689,-2.985758318480426,-1.5898408417597711,1911,-1.110485788088356,-0.3282743957714853,482
499,5.161407100999895,-3.3625475119055315,-1.4926962699114463,2669,-3.1083668957347625,-1.4427613036783102,2048,-2.9949604554959874,-1.737019197399037,480
500,4.976853725000183,-2.831506602977995,-1.0310678449120014,2585,-2.524234104712492,-1.084508253649387,2165,-2.9880750280542285,-1.1785128432770422,358
501,4.87884186500014,-3.4147956040222933,-1.0415710950643922,2786,-3.1459803779545346,-1.030600286499619,1869,-2.636621497678886,-1.1508265389007968,383
502,5.0289001299997835,-3.083380994194418,-1.3179183160616301,2720,-2.613521120560405,-1.5665069211171336,1953,-1.0753443063193575,-0.21457691823300093,363
503,5.029461929000263,-2.991859868833925,-1.2440926160865553,2567,-2.766778484741137,-1.3313140366666227,2000,-2.5520730066723623,-1.0227237093828732,434
504,4.832716964000156,-3.1089042063184813,-1.640638003679316,2584,-2.7902413072100622,-1.4290861690801941,2012,-3.093183432867613,-1.6489969222831289,397
505,5.002946836999854,-3.147584557391537,-1.179653893547603,2571,-3.3704444826085513,-1.1125889987723732,2015,-2.7362104048042957,-0.867715737675707,426
506,5.137458100999993,-2.914468655921936,-1.3456739080559341,2835,-2.7191688265785907,-1.3997556576833674,1980,-2.999632814981766,-1.3281218413090947,434
507,5.138952739999695,-2.220944777885532,-0.6971576796553667,2651,-1.5021020763805164,-0.5104047204697238,2121,-1.5084757429690094,-0.3054410374281609,420
508,5.071535910999955,-2.9807780754738653,-1.4724796643458076,2610,-1.656036833925685,-0.6285644549676612,2007,-2.9727170502996194,-1.5356970825533482,412
509,5.126006391999908,-2.93657810768465,-1.3870081944821233,2597,-2.6942595002997054,-1.5014953455293085,2052,-1.269012960213739,-0.2545461853603165,437
510,5.123632122999879,-2.93906612359199,-1.108330287340993,2599,-2.7543118752902647,-1.1910599992185955,2066,-2.244394641837548,-0.5384948461435329,386
511,5.142010964999827,-2.9241564828765743,-1.4524187747923887,2630,-2.2836531012391137,-1.0002708629043446,2008,0.9331878923648237,0.23887600757860744,486
512,4.947469874000035,-2.6185595959855372,-1.1812738385344328,2663,-2.50495567043969,-1.2849563761844829,2112,-1.796539279903629,-0.4024593113505605,424
513,5.135174998999901,-2.81990778077636,-0.688061049556253,2631,-2.4378420433406918,-0.7184741623736878,1993,-2.632880553210365,-0.6476313631488855,506
514,5.014701374000197,-3.058451175563677,-0.8672374144550428,2597,-2.6338027079279507,-0.8578665180745288,2090,-3.5355555535148286,-1.1165726072695004,507
515,5.20827702600036,-2.645766631325987,-1.0423628655242205,2661,-2.528298222352941,-1.1279163628463318,1928,-1.681869086996419,-0.3515841595834473,369
516,5.187727139999879,-2.9738438005574395,-1.5041694593172095,2578,-2.459189100702521,-1.4825614689125375,2128,1.1892037919922684,0.30700581177925446,404
517,5.13919153400002,-2.512709368191116,-1.350300309104159,2863,-2.352330680063314,-1.209588159309558,2030,0.31705546495972703,0.06076506821989967,441
518,5.255845101999967,-3.093113353598869,-1.1936055650423534,2673,-2.757578089718453,-1.2507765459108384,2232,-2.1209930488749764,-0.4367768810845984,441
519,5.068459400999927,-2.9086630627823133,-1.3306000516946348,2641,-2.7110078924958225,-1.0665421594492404,2147,-2.8630736959423158,-1.1969185315119433,391
520,5.171330583999861,-3.1084674076596257,-1.3256804983576875,2508,-2.7694714413582817,-1.261552831747855,2093,-1.9065666633455685,-0.8664983651066286,361
521,5.202000451999993,-3.2806580201610394,-0.8440115237945535,2616,-2.9720353870217964,-0.7051199535739725,2169,-3.2203329122759126,-0.9318515352588865,315
522,5.208479759000056,-2.8144143439962055,-1.5188224415903178,2569,-2.2089926701683127,-1.2579829202894623,1929,-3.1872816258612455,-1.4343678468859544,376
523,4.981631300000117,-3.0594287423865505,-1.586232559143593,2680,-2.9561035722329514,-1.7420597151482113,1978,0.9620361933151409,0.2789873528550421,475
524,5.122528164999949,-3.3596878214023884,-1.4790298380840736,2578,-3.5419983968437148,-1.587613381005533,1997,-3.1129322609133068,-1.3104612092532442,491
525,5.052098534999914,-2.935589525869179,-0.8050566223943947,2419,-2.8937301019627206,-0.7180891395752433,2041,-1.8073670812078124,-0.41802226143027227,378
526,5.050868192000053,-2.9659442123039215,-1.2178357465581193,2454,-2.807447745622113,-1.2798639887935754,1999,-2.90356549593908,-0.8853411037980672,455
527,5.018790645000081,-3.0046479783568194,-1.1344250409912473,2666,-2.7503102164169877,-1.0759564101386105,2025,-2.566321308166977,-1.0235722073710516,464
528,5.083453441000074,-2.897192092288609,-1.0949181804460995,2743,-2.657111474940322,-1.2393565611451869,2181,-1.2745752353395132,-0.5314206284183297,465
529,5.1501705480000055,-2.786444831194624,-1.048528755345255,2603,-2.6468645377876223,-1.2004952118205594,2032,-0.6547889958081021,-0.12906170917659773,379
530,5.547822868000367,-3.057076894259615,-1.0758695397138849,2711,-2.88866583069515,-1.1005216315171684,2135,-1.8764474829923123,-0.6665347881327529,447
531,5.573096487999919,-2.7789562815006725,-1.2490346875402891,2742,-2.6302124068582855,-1.3978528676684496,1962,-1.8138116455218984,-0.6717685513805706,483
532,5.157140140000138,-1.4717220045204742,-0.316452435017974,2640,-1.8917179335150633,-0.43227264660468273,1979,0.8202751653401453,0.16994362918566933,364
533,5.23989865700014,-3.1594271262766442,-1.0410433897005427,2989,-3.1010141728636045,-1.0277864646447332,2069,-3.150183884090368,-1.4777852834722522,407
534,5.222442631000376,-3.0499632076913756,-1.215456885161523,2763,-2.5672932565909568,-1.0256726172915092,1834,-3.029338610022029,-0.841696994239673,520
535,5.3069957359998625,-2.4146931211812253,-0.7798137970917941,2599,-2.651691332171266,-0.9370546130716049,2064,0.01466313962943943,0.00553832899793822,387
536,4.940031104000354,-3.066030945210622,-1.413525551008668,2940,-2.8330306392256297,-1.5891454725197294,2002,-2.591392631886792,-0.9100625043587592,397
537,4.915899262000039,-3.0836382902483743,-1.3575336310227288,2566,-2.426592707599237,-1.2388442203104073,2187,-2.8486128174013188,-1.1916074019158969,364
538,5.146866711999792,-3.1249166967938096,-1.0997077605665722,2588,-3.1613083250261838,-1.4715634203252417,1966,1.4292839791439107,0.4361852545105404,434
539,5.171207122999931,-3.240516925609873,-1.0454700806975976,2598,-2.649156823445284,-0.8082737313449712,1946,-3.496925573964509,-1.215794432515921,378
540,5.621356209000169,-2.638699923454937,-1.2535141235525635,2601,-1.7521262459388036,-1.1721531627749502,2026,-3.522891027247065,-1.9203115583778818,338
541,5.6453491580000446,-2.8408707470686507,-1.0608572575865234,2619,-2.715587414946431,-1.1789609326186983,2112,-2.007716754261092,-0.5235886031231879,362
542,5.78951336099999,-2.9314500513919786,-0.738137049922265,2778,-2.757416613047542,-0.6572418919126226,1958,-2.3699946219706947,-1.214660903816992,507
543,5.537876860999859,-3.2950740402376,-1.4313462116566675,2649,-2.8696448156469576,-1.1072975738512578,2104,-3.09720367610512,-1.6048475232462684,420
544,5.266648798999995,-3.012250325717744,-1.1598357157393193,2664,-2.57238224958698,-0.9899459761207716,1940,-3.4255293581964006,-1.0344126539460192,516
545,5.376687892000064,-3.1998250341475494,-1.0825141893708503,2571,-3.200719729162336,-1.319758380813341,2032,1.0342494421103507,0.2793308737851266,418
546,5.362814068000262,-2.9389728597170297,-1.081394015568152,2601,-2.721744859111439,-1.041340929837846,2036,-3.104535024285686,-1.0414796850937806,439
547,5.318522718999702,-3.0199808501842096,-1.3348881602733276,2785,-2.399049210818438,-1.0022256979352717,1929,-3.166519022636334,-1.4331199478508936,478
548,5.1406951879998815,-2.7266715850253322,-0.9327675815906316,2590,-2.324062038348659,-0.8281908076359848,2027,-2.947276467993202,-1.3715732112393324,453
549,5.380870915999822,-3.0185204751959476,-1.3841775001636163,2726,-3.072101729001826,-1.3623244166409725,1819,-2.7368235853080414,-0.5574766286877204,458
550,5.13885753500017,-3.2560131674407935,-1.791218088577268,2837,-3.1601513420535015,-1.8822249389124095,1940,-2.2935479652415185,-1.1376298618991725,365
551,5.0054778359999546,-2.89352678413022,-1.3881308353684532,2923,-2.492726808654227,-1.1964489463324426,2007,-2.998110587281579,-1.7728631276275317,442
552,5.229673411000022,-3.273637346641194,-1.2636461670616417,2698,-2.964972829471922,-1.1022712135019193,2081,0.24170682790547743,0.10139039618649379,415
553,5.394598420999955,-3.201715319144011,-1.0202975917767614,2791,-2.7803326178069536,-1.0367998348469794,2034,-2.7007720830705706,-0.6126880607316092,424
554,5.388133591000042,-2.8944045630903603,-1.2699838436227158,2618,-2.665860259623504,-1.3795667484362288,1974,-1.5262369201064225,-0.275501664773297,369
555,5.251380327000334,-3.1513830816799633,-1.647215485731519,2700,-2.9109986083671027,-1.3369359379588992,2124,-3.4720214788097197,-1.4478221964818045,436
556,5.656010556999718,-1.89594875674905,-0.41940735076925434,2575,-1.1460087668707541,-0.2732098546243393,2116,0.2726239774323523,0.0532819979254429,459
557,5.7730052779998005,-3.0410171822233316,-1.5143396805696305,2557,-2.8945123557102774,-1.1265844739810222,2152,-2.7456054000402106,-1.9290500228928118,398
558,5.629579160000048,-2.975081971955577,-0.7440070808761065,2376,-2.8176820932128335,-0.6917915282370255,2001,-2.907542868337285,-1.0721128667854496,375
559,5.5891689529998985,-2.765650981580223,-1.1889605714587204,2793,-2.7462149421663318,-1.1419932206742371,1975,-1.6558584559275416,-0.6552193175517877,421
560,5.212965293999787,-3.004548653474892,-0.8369720000401234,2982,-2.8470731900468955,-0.9647443323614886,1875,0.7609566933989317,0.14939543693358617,471
561,5.030921585000215,-2.696104503435257,-0.5942642240658127,2557,-2.0612641983458277,-0.48646779183865035,1944,-3.2983928352291634,-1.0828182281209753,444
562,4.98615011999982,-2.0246755917518158,-0.9705109442971679,2742,-1.0181448968284388,-0.4651518123583801,2020,-1.788874403330639,-0.7784179182033415,486
563,5.063654010999926,-2.7798074233929544,-1.9616607604329919,2600,-1.4957077948398494,-0.988138670711834,1905,-3.1795648638472533,-1.2348116500814013,455
564,5.452413174999947,-3.0889053408833878,-1.55840684565,2695,-3.0315642442298563,-1.635237801862991,2069,-3.0081456841287317,-1.4617162097158574,394
565,5.231045586999699,-2.9759001949033475,-1.1491072606935635,2506,-2.9632049573776515,-1.3130651563948688,1994,-2.4162825810852904,-0.4735387141550716,481
566,5.329126402999918,-2.549483435314219,-0.9315291076804494,2700,-1.2955195205751202,-0.4778820581268532,2061,-0.5750281784387816,-0.10698440098789007,422
567,5.457118238000021,-2.922354785521259,-1.0393085601867935,2638,-2.4267680353125467,-0.8703567260544682,1971,-0.7340937802638982,-0.19655705493738176,394
568,5.710962069999823,-2.867599771123378,-1.2456561832963657,2459,-3.2444305626589403,-1.3161061735556276,2092,-1.596019798971994,-0.6950585447255931,362
569,5.6347125649999725,-3.0739271659433642,-1.1781381426388473,2643,-3.0902012178610594,-1.0346508033720194,1956,-2.5316542723997113,-0.7026880569469727,462
570,5.596154976999969,-2.6410449299994254,-1.9329224956867201,2635,-2.546336783879977,-1.7354792537896677,2076,-2.7675472243316945,-1.3086717200935967,364
571,5.571347520999552,-2.72694101835199,-1.0333565645925185,2696,-2.123165696755338,-0.7692270111092577,1908,-2.412800191294016,-0.6447467400571743,446
572,5.1920240550002745,-2.976059164024301,-1.4288770263513701,2505,-2.7739347370483642,-1.2089427258296934,1999,-3.0984123176109084,-1.0065775780074357,419
573,5.0798295609997695,-1.992110633584159,-1.0003528670622743,2590,-1.4323113119806044,-0.9316019840342189,2123,-2.9395881279025655,-1.1877953446931757,467
574,5.111530148999918,-3.0158877453391892,-1.1252507267368113,2636,-3.078487903599165,-1.2160446405182077,2167,-2.770265192271778,-0.9702730179804732,294
575,5.030078994000178,-3.0745227575598553,-1.7512623591414893,2741,-2.9298445677257683,-2.10244924546889,2120,-2.2858536835712933,-0.5119711147846024,429
576,5.246573326000089,-3.4212351366988614,-1.982887138931963,2657,-3.3100524742013087,-2.084217412100564,2069,-3.1086957004670848,-1.0371507036733931,505
577,5.225245211999663,-3.405183819342777,-1.0246519416608255,2698,-3.3654410278899576,-0.8715383558609556,1957,-2.413969858391047,-1.6903406955111098,438
578,5.211261748000197,-3.0016450891262982,-1.435618422296915,2698,-2.817306028459783,-1.471807338340924,2172,-3.0862764761439054,-0.5807015295860203,366
579,5.352901947999726,-2.941637821455607,-1.7329968130144262,2926,-2.908671434792982,-1.5752192495479644,2015,-2.5058700528822544,-0.6354764321526618,453
580,5.488625540000157,-2.8671905427197104,-0.8481037673053672,2657,-2.4728329827412083,-0.8314580689691117,2141,-2.859377793794534,-0.8318778670074375,494
581,5.462136195999847,-3.059711643732146,-1.117735656812556,2879,-3.3465025040480767,-1.3144342516737946,2105,-1.561430106859141,-0.48596358814444307,445
582,5.440556177000417,-3.141940841572602,-1.1530502967526264,2649,-2.21271073144005,-0.8685504247144459,1949,-0.25789010118826583,-0.05845182818203299,449
583,5.542216477999773,-2.9895249590138877,-1.3375670712957297,2748,-2.965764335811881,-1.4035673337968582,2041,-2.689680683463058,-1.299038145254716,457
584,5.008941993000008,-3.380772789596661,-1.4288630999324503,2597,-2.9433131425083476,-1.5761242594727378,2125,-2.8318476825023535,-0.5646550522710871,466
585,5.012861167999745,-3.059137244453163,-1.2141963433876324,2640,-2.986065663800367,-1.0282383592208,1988,-2.6460711279745066,-1.7008908372351215,495
586,5.003107384000032,-3.1044218509519053,-1.2083880129959548,2536,-3.1045987624885663,-1.1447742806301024,2076,-1.7801239355921334,-0.4381145284927879,460
587,5.106534002999979,-2.9377100078972744,-1.0845776291499039,2404,-2.4676649119382423,-1.031383754595071,2042,-2.9597041959387806,-1.0474479717436507,362
588,5.212118397999802,-2.437925533561761,-0.985666865230139,2716,-2.173640135380504,-0.9111943917669001,2036,-0.7657768831649632,-0.3428175431655788,452
589,5.57854715700023,-3.2433444764581614,-0.9755754340301955,2533,-2.98428526137762,-1.037529186120582,2090,-3.5529758663526425,-0.8873113346343401,342
590,5.196509938999952,-3.0894232504653485,-0.7006649439007512,2606,-2.6081930600645533,-0.6078183865137959,2026,-2.6300930011020727,-1.206157307929698,404
591,5.206761787999767,-3.3026827904633334,-0.9006098904897252,2490,-2.8453745001841977,-1.3415376270863621,2151,5.285830372677859,1.0030621921733809,339
592,5.685459456999979,-2.5930742118968553,-0.9923369280174469,2629,-2.016270429760742,-0.6935345224021361,2131,-2.8322830516529724,-1.3720461367131143,498
593,5.4310712940000485,-3.5174950222226653,-1.6122588112329121,2657,-3.495789897181384,-1.8795090487900303,2075,-3.0596206357322626,-0.7312001399316161,395
594,5.649326570000085,-3.020242294723341,-1.2997749505212313,2520,-3.209363938973531,-1.414297654730853,1990,0.5530663256407977,0.21711945123722662,530
595,5.302976456000124,-2.9304360985099582,-1.0675971235439206,2628,-2.7716810344846627,-1.0822660438009162,2037,-1.415551067667026,-0.36170132034672237,520
596,5.215602114000376,-3.309431394105095,-1.39981850542137,2727,-2.7361714725371686,-1.158727384930684,2081,-2.6364978142498483,-0.8566848883808286,437
