kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered
liq,1722611203046,SELL,4.0,62641.4,62641.4,62642.2,31.4815,38.0196,-51.8725,0.012143,218.2238,54,29963578.0,2024-08-02,215.7472,169.2997,234.4175,78.232,50.0,137.0,1465300.0,753087.2855729897,218.2238,38.0196,215.7472,169.2997,234.4175,78.232,,,1
liq,1722611204083,SELL,40.0,62627.7,62627.7,62628.0,33.3333,40.2155,-49.6963,0.012337,220.4188,54,29967242.0,2024-08-02,217.9819,171.5243,236.6563,80.4366,50.0,137.0,1465300.0,753087.2855729897,220.4188,40.2155,217.9819,171.5243,236.6563,80.4366,,,1
liq,1722611205107,SELL,33.0,62621.3,62621.3,62621.4,35.1852,41.2416,-48.6794,0.012836,221.352,54,29982377.0,2024-08-02,219.0262,172.5638,237.7025,81.4668,50.0,137.0,1465300.0,753087.2855729897,221.352,41.2416,219.0262,172.5638,237.7025,81.4668,,,1
liq,1722611211015,SELL,6.0,62567.2,62567.2,62567.3,20.3704,49.9239,-40.0748,0.010504,229.7579,54,30038599.0,2024-08-02,227.8623,181.3597,246.5548,90.184,50.0,137.0,1465300.0,753087.2855729897,229.7579,49.9239,227.8623,181.3597,246.5548,90.184,,,1
liq,1722611247126,SELL,548.0,62572.9,62572.9,62577.0,29.6296,49.0085,-40.9821,0.011961,227.4621,54,30216222.0,2024-08-02,226.9306,180.4323,245.6214,89.2648,50.0,137.0,1465300.0,753087.2855729897,227.4621,49.0085,226.9306,180.4323,245.6214,89.2648,,,1
liq,1722611397030,SELL,19.0,62571.9,62571.9,62572.0,33.3333,49.1691,-40.8229,0.012453,225.5629,54,30489478.0,2024-08-02,227.094,180.595,245.7851,89.4261,50.0,137.0,1465300.0,753087.2855729897,225.5629,49.1691,227.094,180.595,245.7851,89.4261,,,1
liq,1722611453030,BUY,2.0,62852.2,62852.2,62852.2,90.7407,4.3531,-85.2375,0.03344,179.6382,54,30530909.0,2024-08-02,181.4846,135.1929,161.809,44.4306,50.0,137.0,1465300.0,712212.7144270103,-179.6382,-4.3531,-181.4846,-135.1929,-161.809,-44.4306,,,1
liq,1722611687031,SELL,30.0,62545.9,62545.9,62540.1,33.3333,53.3464,-36.6829,0.013027,228.6159,54,30587320.0,2024-08-02,231.3454,184.827,250.0442,93.6202,50.0,137.0,1465300.0,753087.2855729897,228.6159,53.3464,231.3454,184.827,250.0442,93.6202,,,1
liq,1722611696095,SELL,974.0,62559.8,62559.8,62551.4,33.3333,51.1127,-38.8966,0.013281,226.1847,54,30607029.0,2024-08-02,229.0721,182.5641,247.7668,91.3775,50.0,137.0,1465300.0,753087.2855729897,226.1847,51.1127,229.0721,182.5641,247.7668,91.3775,,,1
liq,1722611701089,SELL,11.0,62535.2,62535.2,62534.4,33.3333,55.0666,-34.9782,0.020273,230.1874,54,30604977.0,2024-08-02,228.7335,186.5697,246.3662,95.3472,50.0,137.0,1494451.0,770730.5315047418,230.1874,55.0666,228.7335,186.5697,246.3662,95.3472,,,1
liq,1722612071049,SELL,5.0,62600.0,62600.0,62600.0,55.5556,34.6235,-55.2382,0.017724,219.8341,54,30235110.0,2024-08-02,218.1453,176.0251,235.7598,84.8971,50.0,137.0,1494451.0,770730.5315047418,219.8341,34.6235,218.1453,176.0251,235.7598,84.8971,,,1
liq,1722612136112,SELL,9.0,62555.7,62555.7,62548.0,37.037,41.7298,-48.1956,0.014101,229.2322,54,29793095.0,2024-08-02,225.3815,183.2314,243.0084,92.0389,50.0,137.0,1494451.0,770730.5315047418,229.2322,41.7298,225.3815,183.2314,243.0084,92.0389,,,1
liq,1722612140020,SELL,321.0,62492.0,62492.0,62492.1,18.5185,51.9656,-38.0514,0.007658,239.5437,54,29805254.0,2024-08-02,235.8045,193.6115,253.4494,102.326,50.0,137.0,1494451.0,770730.5315047418,239.5437,51.9656,235.8045,193.6115,253.4494,102.326,,,1
liq,1722612141100,SELL,5.0,62460.9,62460.9,62461.0,22.2222,56.9706,-33.0912,0.008753,244.6046,54,29808193.0,2024-08-02,240.9011,198.687,258.5547,107.3561,50.0,137.0,1494451.0,770730.5315047418,244.6046,56.9706,240.9011,198.687,258.5547,107.3561,,,1
liq,1722612144104,SELL,66.0,62478.0,62478.0,62478.0,18.5185,54.218,-35.8191,0.007891,241.79,54,29806908.0,2024-08-02,238.0982,195.8957,255.747,104.5898,50.0,137.0,1494451.0,770730.5315047418,241.79,54.218,238.0982,195.8957,255.747,104.5898,,,1
liq,1722612152100,SELL,9.0,62465.7,62465.7,62465.8,22.2222,56.1978,-33.8571,0.008928,243.7783,54,29801152.0,2024-08-02,240.1141,197.9033,257.7665,106.5794,50.0,137.0,1494451.0,770730.5315047418,243.7783,56.1978,240.1141,197.9033,257.7665,106.5794,,,1
liq,1722612154039,SELL,80.0,62448.0,62448.0,62448.1,22.2222,59.0481,-31.0324,0.008955,246.6786,54,29801191.0,2024-08-02,243.0166,200.7938,260.6739,109.444,50.0,137.0,1494451.0,770730.5315047418,246.6786,59.0481,243.0166,200.7938,260.6739,109.444,,,1
liq,1722612167097,SELL,40.0,62378.8,62378.8,62382.5,16.6667,70.2071,-19.9733,0.008001,257.6646,54,29833421.0,2024-08-02,254.3797,212.1101,272.0566,120.6589,50.0,137.0,1494451.0,770730.5315047418,257.6646,70.2071,254.3797,212.1101,272.0566,120.6589,,,1
liq,1722612181065,SELL,18.0,62355.8,62355.8,62358.4,22.2222,73.9215,-16.2921,0.009564,261.1473,54,29854999.0,2024-08-02,258.162,215.8768,275.8454,124.3919,50.0,137.0,1494451.0,770730.5315047418,261.1473,73.9215,258.162,215.8768,275.8454,124.3919,,,1
liq,1722612388093,SELL,2.0,62549.9,62549.9,62548.1,38.8889,32.6283,-47.2728,0.01483,228.2192,54,29925055.0,2024-08-02,226.3297,184.1757,243.9582,92.9747,50.0,137.0,1494451.0,770730.5315047418,228.2192,32.6283,226.3297,184.1757,243.9582,92.9747,,,1
liq,1722612897068,BUY,9.0,63152.4,63152.4,63152.4,62.963,-63.0872,56.8138,0.022584,131.8179,54,29711005.0,2024-08-02,131.0532,87.0144,112.8949,-3.3164,50.0,137.0,1472114.0,709410.455945159,-131.8179,63.0872,-131.0532,-87.0144,-112.8949,3.3164,,,1
liq,1722612987083,BUY,31.0,63212.2,63212.2,63212.2,33.3333,-72.4877,47.2999,0.011702,122.4354,54,29690030.0,2024-08-02,123.2958,77.4719,105.2292,-12.7735,50.0,137.0,1459106.0,702101.2973222459,-122.4354,72.4877,-123.2958,-77.4719,-105.2292,12.7735,,,1
control,1722613370984,,,63105.7,,63105.7,74.0741,195.8794,64.2561,0.025415,141.0955,54,29531766.0,2024-08-02,144.9087,94.4791,,,50.0,136.0,1422550.0,,,,,,,,,,1
control,1722613467416,,,63293.0,,63293.0,29.6296,165.7072,34.4735,0.011491,111.2719,54,29508155.0,2024-08-02,114.8873,64.607,,,50.0,136.0,1422550.0,,,,,,,,,,1
control,1722613823583,,,63369.3,,63369.3,22.2222,153.4671,22.3914,0.010894,99.6292,54,29521857.0,2024-08-02,102.7085,52.4887,,,50.0,136.0,1422550.0,,,,,,,,,,1
control,1722613893515,,,63342.1,,63342.1,37.037,157.8272,26.6952,0.015162,103.9444,54,29544719.0,2024-08-02,107.0467,56.8054,,,50.0,136.0,1422550.0,,,,,,,,,,1
control,1722613999600,,,63374.1,,63374.1,27.7778,152.6981,21.6323,0.012447,98.9325,54,29541325.0,2024-08-02,101.9433,51.7273,,,50.0,136.0,1422550.0,,,,,,,,,,1
control,1722614050331,,,63417.3,,63417.3,14.8148,145.7821,14.8056,0.008622,92.2055,54,29525556.0,2024-08-02,95.0618,44.88,,,50.0,136.0,1422550.0,,,,,,,,,,1
liq,1722614461041,SELL,19.0,63294.4,63294.4,63294.4,50.0,165.4823,44.2858,0.017293,112.6673,54,29478175.0,2024-08-02,117.6495,64.3844,135.6235,-25.7438,50.0,136.0,1406385.0,727862.3554827895,112.6673,165.4823,117.6495,64.3844,135.6235,-25.7438,,,1
liq,1722614733051,BUY,934.0,63506.9,63506.9,63509.9,11.1111,131.4677,10.6766,0.007481,79.0894,54,29549994.0,2024-08-02,83.5254,30.708,64.3518,30.708,50.0,137.0,1409746.0,680165.1086020397,-79.0894,-131.4677,-83.5254,-30.708,-64.3518,-30.708,,,1
liq,1722615029079,SELL,8.0,63204.9,63204.9,63206.0,40.7407,179.877,58.5088,0.016291,127.4957,54,29537136.0,2024-08-02,131.4508,78.6358,149.5662,-11.62,50.0,137.0,1416374.0,731771.7771667977,127.4957,179.877,131.4508,78.6358,149.5662,-11.62,,,1
control,1722615809996,,,63223.6,,63223.6,68.5185,176.866,55.5337,0.021684,124.5597,54,29593810.0,2024-08-02,129.7828,75.6548,,,50.0,137.0,1405688.0,,,,,,,,,,1
liq,1722616212073,SELL,3.0,62994.2,62994.2,62994.2,29.6296,213.9261,92.152,0.013493,161.9107,54,29525477.0,2024-08-02,167.6087,112.3464,186.2922,21.7887,50.0,136.0,1397504.0,720868.6569034051,161.9107,213.9261,167.6087,112.3464,186.2922,21.7887,,,1
liq,1722616219085,SELL,527.0,62960.6,62960.6,62956.9,31.4815,219.377,97.5378,0.013854,167.3037,54,29531040.0,2024-08-02,173.0349,117.743,191.7282,27.137,50.0,136.0,1397504.0,720868.6569034051,167.3037,219.377,173.0349,117.743,191.7282,27.137,,,1
liq,1722616867080,BUY,720.0,63367.2,63367.2,63367.2,46.2963,153.8036,32.7463,0.016577,101.534,54,29680284.0,2024-08-02,108.6065,52.8218,88.8902,-37.2029,50.0,135.0,1391444.0,673097.477522327,-101.534,-153.8036,-108.6065,-52.8218,-88.8902,37.2029,,,1
control,1722617533373,,,63342.2,,63342.2,72.2222,157.8111,36.706,0.023872,107.0303,54,29564257.0,2024-08-02,116.1349,56.7895,,,50.0,134.0,1374243.0,,,,,,,,,,1
control,1722617544900,,,63358.1,,63358.1,62.963,155.262,34.1873,0.020632,104.4981,54,29564571.0,2024-08-02,113.5962,54.2657,,,50.0,134.0,1374243.0,,,,,,,,,,1
control,1722617616120,,,63297.4,,63297.4,72.2222,165.0005,43.8097,0.024163,114.2198,54,29563044.0,2024-08-02,123.2948,63.9074,,,50.0,134.0,1374243.0,,,,,,,,,,1
control,1722617861438,,,63249.5,,63249.5,66.6667,172.6987,51.4161,0.022579,121.8107,54,29593624.0,2024-08-02,130.8032,71.529,,,50.0,134.0,1376243.0,,,,,,,,,,1
liq,1722618222109,SELL,1.0,63143.4,63143.4,63143.4,83.3333,189.7919,68.3055,0.029005,138.9723,54,29593061.0,2024-08-02,148.2918,88.4522,167.525,-1.8916,50.0,133.0,1373038.0,708246.3085315543,138.9723,189.7919,148.2918,88.4522,167.525,-1.8916,,,1
liq,1722618238023,SELL,1.0,63093.0,63093.0,63093.0,59.2593,197.9317,76.3483,0.018185,146.9933,54,29609979.0,2024-08-02,156.3985,96.511,175.647,6.0951,50.0,133.0,1373038.0,708246.3085315543,146.9933,197.9317,156.3985,96.511,175.647,6.0951,,,1
control,1722618951785,,,63275.9,,63275.9,70.3704,168.4544,47.2224,0.024747,119.5677,54,29411672.0,2024-08-02,127.8497,67.3269,,,50.0,132.0,1370366.0,,,,,,,,,,1
control,1722618964730,,,63274.6,,63274.6,70.3704,168.6633,47.4288,0.024831,119.7872,54,29411503.0,2024-08-02,128.0578,67.5337,,,50.0,132.0,1370366.0,,,,,,,,,,1
control,1722619055959,,,63266.0,,63266.0,70.3704,170.0456,48.7946,0.025035,121.1968,54,29411923.0,2024-08-02,129.4345,68.9023,,,50.0,132.0,1370366.0,,,,,,,,,,1
control,1722619081245,,,63272.0,,63272.0,72.2222,169.0812,47.8417,0.025089,120.2371,54,29412629.0,2024-08-02,128.474,67.9474,,,50.0,132.0,1370366.0,,,,,,,,,,1
control,1722619087050,,,63290.9,,63290.9,70.3704,166.0445,44.8412,0.025067,117.2123,54,29413473.0,2024-08-02,125.4494,64.9409,,,50.0,132.0,1370366.0,,,,,,,,,,1
control,1722619489771,,,63114.9,,63114.9,87.037,194.3932,72.8519,0.030978,146.6623,54,29287790.0,2024-08-02,153.6849,93.0077,,,50.0,132.0,1370366.0,,,,,,,,,,1
control,1722619882200,,,63172.1,,63172.1,75.9259,185.1625,63.7313,0.026623,137.9312,54,29239042.0,2024-08-02,144.4209,83.8688,,,50.0,133.0,1371004.0,,,,,,,,,,1
control,1722619982267,,,63209.2,,63209.2,75.9259,179.1844,57.8245,0.026817,132.2066,54,29210994.0,2024-08-02,138.4667,77.9502,,,50.0,133.0,1371004.0,,,,,,,,,,1
control,1722620421302,,,63274.9,,63274.9,74.0741,168.6151,47.3812,0.026174,123.3557,54,29030188.0,2024-08-02,137.0514,67.486,,,50.0,131.0,1324461.0,,,,,,,,,,1
control,1722620446374,,,63262.1,,63262.1,74.0741,170.6726,49.4141,0.026296,125.5439,54,29015934.0,2024-08-02,139.1024,69.523,,,50.0,131.0,1324461.0,,,,,,,,,,1
control,1722620486166,,,63200.6,,63200.6,77.7778,180.5696,59.1931,0.027908,136.4277,54,28907743.0,2024-08-02,148.9687,79.3216,,,50.0,131.0,1324461.0,,,,,,,,,,1
control,1722620775556,,,63215.9,,63215.9,77.3585,178.1056,56.7585,0.028623,135.7314,53,28752771.0,2024-08-02,153.0484,76.8821,,,49.0,130.0,1295149.0,,,,,,,,,,1
liq,1722621360064,SELL,102.0,62984.9,62984.9,62985.0,36.5385,23.2684,-76.4152,0.013748,177.9262,52,28134602.0,2024-08-02,192.5349,113.8395,206.182,23.2684,44.0,128.0,1284183.0,678453.9072163557,177.9262,23.2684,192.5349,113.8395,206.182,23.2684,,,1
liq,1722621664026,SELL,4.0,62944.0,62944.0,62944.1,26.9231,222.0721,-69.967,0.011695,185.3278,52,28002644.0,2024-08-02,199.1509,120.4113,212.8082,29.7814,44.0,129.0,1284230.0,678472.8851599101,185.3278,222.0721,199.1509,120.4113,212.8082,29.7814,,,1
liq,1722622103098,SELL,26.0,62863.9,62863.9,62863.2,36.5385,235.0968,-57.3143,0.014189,198.9281,52,27869583.0,2024-08-02,217.2153,133.3066,231.713,214.6573,44.0,129.0,1246677.0,657238.560598488,198.9281,235.0968,217.2153,133.3066,231.713,214.6573,,,1
liq,1722622116099,SELL,98.0,62814.7,62814.7,62814.7,28.8462,243.1136,-49.5267,0.012962,206.853,52,27877923.0,2024-08-02,225.218,141.2435,239.727,222.658,44.0,129.0,1246677.0,657238.560598488,206.853,243.1136,225.218,141.2435,239.727,222.658,,,1
control,1722622912044,,,63055.7,,63055.7,50.0,203.9642,82.3088,0.017823,168.6975,52,27713891.0,2024-08-02,192.3778,102.4835,,,44.0,127.0,1206169.0,,,,,,,,,,1
control,1722623252186,,,63034.7,,63034.7,36.5385,207.3636,-84.2552,0.01467,172.1602,52,27702320.0,2024-08-02,195.7734,105.8492,,,44.0,127.0,1206169.0,,,,,,,,,,1
control,1722623309064,,,63023.8,,63023.8,36.5385,209.129,-82.5403,0.01457,173.9258,52,27701453.0,2024-08-02,197.5367,107.597,,,44.0,127.0,1206169.0,,,,,,,,,,1
control,1722623367260,,,63014.4,,63014.4,36.5385,210.6519,-81.0609,0.014515,175.4453,52,27700897.0,2024-08-02,199.0579,109.1048,,,44.0,127.0,1206169.0,,,,,,,,,,1
control,1722623716626,,,63090.6,,63090.6,51.9231,198.3196,76.7316,0.018547,163.314,52,27681226.0,2024-08-02,186.825,96.8951,,,44.0,128.0,1205849.0,,,,,,,,,,1
control,1722624061767,,,62961.5,,62961.5,21.1538,219.2309,-72.727,0.011345,183.9925,52,27705872.0,2024-08-02,207.3012,117.5984,,,44.0,128.0,1208208.0,,,,,,,,,,1
control,1722624144158,,,62919.9,,62919.9,23.0769,225.9874,-66.1635,0.011712,190.6987,52,27710216.0,2024-08-02,214.0499,124.2877,,,44.0,128.0,1208208.0,,,,,,,,,,1
liq,1722624643039,SELL,19.0,62719.9,62719.9,62719.9,34.6154,258.5958,-34.4867,0.014459,223.7428,52,27643430.0,2024-08-02,246.539,156.5718,260.9207,238.1094,44.0,129.0,1208652.0,639191.3288072873,223.7428,258.5958,246.539,156.5718,260.9207,238.1094,,,1
control,1722625015136,,,62847.5,,62847.5,23.0769,237.7677,-54.7198,0.011673,202.8875,52,27657041.0,2024-08-02,225.7353,135.9508,,,44.0,129.0,1208652.0,,,,,,,,,,1
control,1722625016523,,,62847.5,,62847.5,23.0769,237.7677,-54.7198,0.011673,202.888,52,27656959.0,2024-08-02,225.7353,135.9508,,,44.0,129.0,1208652.0,,,,,,,,,,1
liq,1722625488127,SELL,100.0,62683.1,62683.1,62683.8,36.5385,264.6185,-28.6361,0.014957,229.5373,52,27663534.0,2024-08-02,252.3218,162.5346,266.7368,244.12,44.0,130.0,1209925.0,639755.7638300817,229.5373,264.6185,252.3218,162.5346,266.7368,244.12,,,1
liq,1722625566022,SELL,24.0,62663.0,62663.0,62663.0,40.3846,267.911,-25.4377,0.01585,232.7105,52,27671761.0,2024-08-02,255.8433,165.7943,270.3472,247.4059,44.0,129.0,1208591.0,638856.7333583505,232.7105,267.911,255.8433,165.7943,270.3472,247.4059,,,1
liq,1722625631043,SELL,50.0,62638.2,62638.2,62638.3,25.0,271.9763,-21.4885,0.012004,236.6878,52,27678868.0,2024-08-02,259.9038,169.8192,274.4135,251.4631,44.0,129.0,1208591.0,638856.7333583505,236.6878,271.9763,259.9038,169.8192,274.4135,251.4631,,,1
liq,1722625895019,SELL,1.0,62611.3,62611.3,62611.3,32.6923,276.3895,-17.2014,0.014222,240.4948,52,27737909.0,2024-08-02,264.8786,174.1885,279.6009,255.8675,44.0,128.0,1204823.0,636343.3677698754,240.4948,276.3895,264.8786,174.1885,279.6009,255.8675,,,1
control,1722626314856,,,62875.0,,62875.0,38.4615,233.2899,-59.0696,0.015791,197.3476,52,27749357.0,2024-08-02,222.2731,131.5176,,,44.0,127.0,1201864.0,,,,,,,,,,1
control,1722626358351,,,62824.2,,62824.2,30.7692,241.5646,-51.0313,0.013805,205.5653,52,27753047.0,2024-08-02,230.5388,139.71,,,44.0,127.0,1201864.0,,,,,,,,,,1
control,1722626845939,,,62746.7,,62746.7,57.6923,254.2142,-38.7431,0.019137,218.1366,52,27736858.0,2024-08-02,242.9001,152.2338,,,44.0,128.0,1203230.0,,,,,,,,,,1
control,1722626980129,,,62808.0,,62808.0,32.6923,244.2062,-48.4652,0.014338,208.0904,52,27744592.0,2024-08-02,232.9031,142.3254,,,44.0,128.0,1203230.0,,,,,,,,,,1
control,1722627054581,,,62866.8,,62866.8,38.4615,234.6247,-57.773,0.016052,198.5877,52,27730779.0,2024-08-02,223.4659,132.8391,,,44.0,127.0,1202232.0,,,,,,,,,,1
control,1722627055550,,,62870.4,,62870.4,38.4615,234.0387,-58.3423,0.016053,198.0055,52,27730382.0,2024-08-02,222.8805,132.2589,,,44.0,127.0,1202232.0,,,,,,,,,,1
control,1722627065692,,,62843.5,,62843.5,32.6923,238.4193,-54.0868,0.014533,202.3743,52,27728836.0,2024-08-02,227.2564,136.596,,,44.0,127.0,1202232.0,,,,,,,,,,1
control,1722627138269,,,62758.5,,62758.5,59.6154,252.2862,-40.6161,0.019651,216.2319,52,27716030.0,2024-08-02,241.1082,150.325,,,44.0,127.0,1202232.0,,,,,,,,,,1
liq,1722627632051,SELL,14.0,62606.9,62606.9,62606.9,36.5385,277.1117,-16.4998,0.016105,239.8288,52,27829800.0,2024-08-02,265.5415,174.9036,281.3851,256.5883,44.0,128.0,1200921.0,631036.486943481,239.8288,277.1117,265.5415,174.9036,281.3851,256.5883,,,1
liq,1722627673043,SELL,283.0,62518.7,62518.7,62518.7,9.6154,291.6104,-2.4153,0.005236,253.9655,52,27860384.0,2024-08-02,280.0239,189.2581,295.8899,271.058,44.0,128.0,1200921.0,631036.486943481,253.9655,291.6104,280.0239,189.2581,295.8899,271.058,,,1
liq,1722627682086,SELL,132.0,62495.0,62495.0,62496.1,9.6154,295.5133,1.3761,0.005597,257.7124,52,27875950.0,2024-08-02,283.9224,193.1222,299.7944,274.9531,44.0,128.0,1200921.0,631036.486943481,257.7124,295.5133,283.9224,193.1222,299.7944,274.9531,,,1
liq,1722627713108,SELL,1.0,62486.4,62486.4,62486.5,11.5385,296.9303,-7.2402,0.00601,259.0363,52,27883891.0,2024-08-02,285.3378,194.5251,301.2119,276.3673,44.0,128.0,1200921.0,631036.486943481,259.0363,296.9303,285.3378,194.5251,301.2119,276.3673,,,1
liq,1722628197076,SELL,712.0,62439.6,62439.6,62440.0,5.7692,304.6481,0.2496,0.004031,264.2012,52,28138242.0,2024-08-02,293.2003,202.1661,309.0797,284.0697,44.0,127.0,1199785.0,630516.2599878025,264.2012,304.6481,293.2003,202.1661,309.0797,284.0697,,,1
control,1722628530643,,,62595.2,,62595.2,28.8462,279.0327,-24.6091,0.013573,238.6541,52,28088369.0,2024-08-02,263.2073,176.8054,,,47.0,127.0,1217960.0,,,,,,,,,,1
control,1722628548933,,,62584.8,,62584.8,28.8462,280.7408,-22.9515,0.013678,240.3489,52,28086997.0,2024-08-02,264.9128,178.4965,,,47.0,127.0,1217960.0,,,,,,,,,,1
liq,1722628900125,BUY,62.0,63006.1,63006.1,63006.0,28.8462,211.997,-89.6646,0.014115,170.5986,52,28202010.0,2024-08-02,195.4588,110.4365,177.3682,110.4365,47.0,128.0,1221852.0,582035.6348873472,-170.5986,-211.997,-195.4588,-110.4365,-177.3682,-110.4365,,,1
control,1722629265483,,,63100.8,,63100.8,63.4615,196.6711,75.1027,0.020679,154.6478,52,28294877.0,2024-08-02,172.5561,95.263,,,47.0,129.0,1264542.0,,,,,,,,,,1
control,1722629624127,,,62931.7,,62931.7,26.9231,224.07,-77.9482,0.013955,181.6627,52,28323125.0,2024-08-02,199.8901,122.3894,,,47.0,129.0,1264542.0,,,,,,,,,,1
liq,1722630333099,SELL,2.0,62601.0,62601.0,62601.2,48.0769,278.0803,-25.5334,0.01792,235.0231,52,28338531.0,2024-08-02,255.038,175.8625,267.7696,34.4633,47.0,130.0,1249404.0,661758.9271157869,235.0231,278.0803,255.038,175.8625,267.7696,34.4633,,,1
liq,1722630336036,SELL,1.0,62586.3,62586.3,62586.3,28.8462,280.4944,-23.1906,0.014691,237.4021,52,28341483.0,2024-08-02,257.4467,178.2526,270.1812,36.8201,47.0,130.0,1249404.0,661758.9271157869,237.4021,280.4944,257.4467,178.2526,270.1812,36.8201,,,1
liq,1722630429105,SELL,31.0,62409.2,62409.2,62409.2,3.8462,309.6676,-4.8743,0.003743,265.1897,52,28482634.0,2024-08-02,286.5545,207.1357,299.3252,65.3018,47.0,130.0,1249404.0,661758.9271157869,265.1897,309.6676,286.5545,207.1357,299.3252,65.3018,,,1
liq,1722630432038,SELL,2.0,62345.8,62345.8,62345.9,0.0,320.1516,-4.7055,0.000276,275.4831,52,28497951.0,2024-08-02,297.0149,217.5154,309.7986,75.5373,47.0,130.0,1249404.0,661758.9271157869,275.4831,320.1516,297.0149,217.5154,309.7986,75.5373,,,1
liq,1722630435024,SELL,99.0,62327.2,62327.2,62328.0,0.0,323.2313,-1.7226,0.000515,278.4453,52,28508694.0,2024-08-02,300.0878,220.5645,312.8753,78.5441,47.0,130.0,1249404.0,661758.9271157869,278.4453,323.2313,300.0878,220.5645,312.8753,78.5441,,,1
liq,1722630436029,SELL,3066.0,62306.2,62306.2,62310.7,0.0,326.7107,1.6472,0.000736,281.8475,52,28515010.0,2024-08-02,303.5594,224.0093,316.3512,81.941,47.0,130.0,1249404.0,661758.9271157869,281.8475,326.7107,303.5594,224.0093,316.3512,81.941,,,1
liq,1722630438041,SELL,1.0,62286.4,62286.4,62282.0,3.7736,329.9935,4.8266,0.001545,284.8884,53,28538108.0,2024-08-02,306.8348,227.2594,319.6307,85.1459,47.0,130.0,1249404.0,661758.9271157869,284.8884,329.9935,306.8348,227.2594,319.6307,85.1459,,,1
liq,1722630440096,SELL,3.0,62268.0,62268.0,62268.1,1.8868,333.0459,-2.2148,0.00094,287.6633,53,28564166.0,2024-08-02,309.8804,230.2815,322.6801,88.1261,47.0,130.0,1249404.0,661758.9271157869,287.6633,333.0459,309.8804,230.2815,322.6801,88.1261,,,1
liq,1722630455070,SELL,150.0,62254.0,62254.0,62257.3,1.8868,335.3697,0.0336,0.001127,289.6364,53,28598940.0,2024-08-02,312.199,232.5822,325.0015,90.3947,47.0,130.0,1249404.0,661758.9271157869,289.6364,335.3697,312.199,232.5822,325.0015,90.3947,,,1
liq,1722630458038,SELL,1824.0,62082.5,62082.5,62100.2,0.0,363.9207,-2.3647,0.000809,317.5096,56,28650954.0,2024-08-02,340.6859,260.8492,353.5238,118.269,47.0,130.0,1249404.0,661758.9271157869,317.5096,363.9207,340.6859,260.8492,353.5238,118.269,,,1
liq,1722630459038,SELL,5.0,62109.9,62109.9,62092.9,7.1429,359.3486,3.218,0.001803,312.6535,56,28678342.0,2024-08-02,336.1241,256.3226,348.9563,113.8053,47.0,130.0,1249404.0,661758.9271157869,312.6535,359.3486,336.1241,256.3226,348.9563,113.8053,,,1
liq,1722630461046,SELL,179.0,62053.9,62053.9,62059.0,5.2632,368.6973,2.2431,0.000964,321.3637,57,28732317.0,2024-08-02,345.4518,265.5783,358.2957,122.9324,47.0,130.0,1249404.0,661758.9271157869,321.3637,368.6973,345.4518,265.5783,358.2957,122.9324,,,1
liq,1722630462058,SELL,48.0,62010.9,62010.9,62012.6,1.7544,375.8872,-0.8202,0.000753,328.2261,57,28758504.0,2024-08-02,352.6257,272.6967,365.4784,129.9519,47.0,130.0,1249404.0,661758.9271157869,328.2261,375.8872,352.6257,272.6967,365.4784,129.9519,,,1
liq,1722630463122,SELL,4.0,62003.9,62003.9,62001.9,3.5088,377.0586,0.3086,0.00124,329.2239,57,28773235.0,2024-08-02,353.7944,273.8565,366.6486,131.0955,47.0,130.0,1249404.0,661758.9271157869,329.2239,377.0586,353.7944,273.8565,366.6486,131.0955,,,1
control,1722630859710,,,62427.1,,62427.1,22.807,306.7114,-27.6948,0.009559,255.7581,57,28979686.0,2024-08-02,283.7427,204.2089,,,47.0,129.0,1248084.0,,,,,,,,,,1
control,1722630891588,,,62281.1,,62281.1,7.0175,330.8725,-4.3177,0.002594,279.5142,57,29006144.0,2024-08-02,307.85,228.1297,,,47.0,129.0,1248084.0,,,,,,,,,,1
control,1722630912089,,,62367.0,,62367.0,19.2982,316.6435,-18.085,0.006439,265.2616,57,29004496.0,2024-08-02,293.6527,214.0422,,,47.0,129.0,1248084.0,,,,,,,,,,1
control,1722631556857,,,62302.2,,62302.2,21.0526,327.3738,-17.6852,0.008396,273.2692,57,28640475.0,2024-08-02,297.2476,224.6658,,,50.0,131.0,1278175.0,,,,,,,,,,1
control,1722631571983,,,62293.8,,62293.8,21.0526,328.7663,-16.3392,0.008526,274.6101,57,28637231.0,2024-08-02,298.6362,226.0445,,,50.0,131.0,1278175.0,,,,,,,,,,1
control,1722631634755,,,62250.5,,62250.5,15.7895,335.9508,-9.3948,0.006286,281.4312,57,28621046.0,2024-08-02,305.7996,233.1575,,,50.0,131.0,1278175.0,,,,,,,,,,1
