timestamp,best_bid,best_ask,ltp
1787293384.326,11933584.0,11935631.0,11934239.0
1787293389.443,11927294.0,11930996.0,11931035.0
1787293394.506,11929947.0,11931037.0,11931037.0
1787293399.561,11931127.0,11934709.0,11933741.0
1787293404.623,11928184.0,11930552.0,11931004.0
1787293409.681,11930244.0,11934224.0,11931004.0
1787293414.737,11930973.0,11931681.0,11930973.0
1787293419.798,11931356.0,11933814.0,11930973.0
1787293424.860,11935036.0,11936770.0,11935036.0
1787293429.924,11933834.0,11936827.0,11936061.0
1787293434.983,11933925.0,11937892.0,11935951.0
1787293440.035,11933385.0,11935399.0,11933377.0
1787293445.075,11928764.0,11931730.0,11933377.0
1787293450.136,11927443.0,11930525.0,11927443.0
1787293455.173,11927808.0,11931121.0,11927418.0
1787293460.241,11927910.0,11931786.0,11927418.0
1787293465.293,11933676.0,11936907.0,11934570.0
1787293470.361,11934629.0,11938174.0,11937182.0
1787293475.421,11933465.0,11936988.0,11934099.0
1787293480.487,11933084.0,11935196.0,11934099.0
1787293485.556,11938479.0,11942888.0,11940290.0
1787293490.626,11939486.0,11943654.0,11944554.0
1787293495.688,11942500.0,11945843.0,11942230.0
1787293500.752,11945284.0,11948719.0,11948719.0
1787293505.793,11946291.0,11948940.0,11948719.0
1787293510.827,11943000.0,11945864.0,11946298.0
1787293515.868,11942704.0,11946918.0,11945500.0
1787293520.907,11946786.0,11949484.0,11946786.0
1787293525.947,11947441.0,11949136.0,11946786.0
1787293530.991,11947562.0,11949841.0,11946786.0
1787293536.056,11948622.0,11952934.0,11951333.0
1787293541.091,11951742.0,11952928.0,11951333.0
1787293546.144,11950057.0,11953075.0,11951333.0
1787293551.178,11950067.0,11953664.0,11950067.0
1787293556.226,11952326.0,11953900.0,11952326.0
1787293561.261,11953849.0,11955690.0,11955690.0
1787293566.299,11956977.0,11958678.0,11955800.0
1787293571.380,11961307.0,11962128.0,11959417.0
1787293576.440,11961158.0,11963386.0,11959417.0
1787293581.920,11967932.0,11968890.0,11965239.0
1787293586.979,11971548.0,11974716.0,11972719.0
1787293592.068,11972065.0,11974581.0,11973407.0
1787293597.126,11978392.0,11979322.0,11978131.0
1787293602.160,11974841.0,11978144.0,11976590.0
1787293607.217,11976516.0,11978347.0,11976590.0
1787293612.280,11976334.0,11980684.0,11977949.0
1787293617.345,11975474.0,11976949.0,11977949.0
1787293622.399,11975473.0,11976949.0,11977949.0
1787293627.513,11975679.0,11976949.0,11977949.0
1787293632.568,11975473.0,11978668.0,11978668.0
1787293637.628,11976127.0,11977987.0,11977792.0
1787293642.692,11976982.0,11979580.0,11977987.0
1787293647.763,11982780.0,11983717.0,11982700.0
1787293652.855,11986112.0,11988776.0,11988776.0
1787293657.916,11985048.0,11987439.0,11984230.0
1787293663.071,11979454.0,11981708.0,11983254.0
1787293668.130,11983365.0,11985138.0,11983815.0
1787293673.199,11980133.0,11984427.0,11981611.0
1787293678.260,11984844.0,11985095.0,11984764.0
1787293683.296,11981504.0,11984635.0,11981494.0
1787293688.361,11980421.0,11984456.0,11984738.0
1787293693.422,11979956.0,11981154.0,11979956.0
1787293698.483,11977122.0,11982225.0,11979956.0
1787293703.541,11976464.0,11980406.0,11979956.0
1787293708.601,11976159.0,11978141.0,11979956.0
1787293713.661,11976152.0,11978343.0,11979956.0
1787293718.716,11976152.0,11978243.0,11979956.0
1787293723.790,11976162.0,11978448.0,11978448.0
1787293728.850,11974378.0,11975699.0,11975702.0
1787293733.928,11973076.0,11975699.0,11975702.0
1787293738.980,11971055.0,11973210.0,11971890.0
1787293744.016,11974062.0,11976494.0,11973202.0
1787293749.075,11973806.0,11976485.0,11973202.0
1787293754.119,11973132.0,11976017.0,11976477.0
1787293759.177,11971085.0,11973692.0,11972791.0
1787293764.262,11972674.0,11973692.0,11972791.0
1787293769.300,11972812.0,11975051.0,11973701.0
1787293774.362,11967597.0,11971685.0,11968652.0
1787293779.423,11964879.0,11967772.0,11968523.0
1787293784.482,11966822.0,11969063.0,11967854.0
1787293789.548,11964597.0,11968223.0,11967854.0
1787293794.606,11965615.0,11968056.0,11967854.0
1787293799.688,11965274.0,11968260.0,11967854.0
1787293804.724,11965292.0,11967888.0,11967854.0
1787293809.786,11964922.0,11967818.0,11967854.0
1787293814.854,11967999.0,11969446.0,11967854.0
1787293819.909,11969673.0,11972030.0,11970919.0
1787293824.987,11970508.0,11973258.0,11972151.0
1787293830.052,11971328.0,11973249.0,11972151.0
1787293835.111,11971981.0,11973257.0,11972151.0
1787293840.175,11974980.0,11977510.0,11974978.0
1787293845.240,11975346.0,11977502.0,11974978.0
1787293850.298,11977426.0,11977497.0,11977426.0
1787293855.373,11976079.0,11977588.0,11977579.0
1787293860.433,11976593.0,11977588.0,11976593.0
1787293865.495,11980543.0,11984700.0,11983827.0
1787293870.557,11981767.0,11982932.0,11984055.0
1787293875.620,11979178.0,11981216.0,11981668.0
1787293880.679,11977737.0,11980582.0,11978985.0
1787293885.734,11977789.0,11980223.0,11978985.0
1787293890.775,11982264.0,11984450.0,11982556.0
1787293895.916,11983071.0,11984449.0,11982556.0
1787293900.953,11980285.0,11982431.0,11982828.0
1787293906.019,11984738.0,11986869.0,11984693.0
1787293911.057,11981959.0,11986447.0,11984693.0
1787293916.092,11981450.0,11983905.0,11983907.0
1787293921.126,11981492.0,11983413.0,11983889.0
1787293926.170,11983529.0,11986045.0,11985068.0
1787293931.207,11987645.0,11990832.0,11988803.0
1787293936.244,11990807.0,11992286.0,11989789.0
1787293941.279,11994903.0,11996243.0,11996243.0
1787293946.345,11990891.0,11992684.0,11990776.0
1787293951.381,11995127.0,11996577.0,11996418.0
1787293956.445,11993885.0,11996572.0,11993875.0
1787293961.505,11996211.0,11999839.0,11994888.0
1787293966.565,11996262.0,11998802.0,11998802.0
1787293971.622,11997442.0,12000483.0,11998841.0
1787293976.704,11999250.0,12001609.0,12000911.0
1787293981.759,11999269.0,12001432.0,11999091.0
1787293986.923,11999641.0,12002853.0,12002006.0
1787293991.982,12001982.0,12004479.0,12001944.0
1787293997.047,11999436.0,12001678.0,12001139.0
1787294002.105,12003509.0,12005086.0,12002170.0
1787294007.162,12006719.0,12009554.0,12005555.0
1787294012.220,12008037.0,12012109.0,12009681.0
1787294017.277,12008557.0,12011532.0,12006806.0
1787294022.344,12004010.0,12007766.0,12009245.0
1787294027.395,12007785.0,12008609.0,12010646.0
1787294032.476,12009335.0,12011163.0,12010644.0
1787294037.533,12007785.0,12009159.0,12010624.0
1787294042.622,12008208.0,12010218.0,12010218.0
1787294047.681,12008240.0,12009961.0,12010218.0
1787294052.745,12002180.0,12006600.0,12004236.0
1787294057.808,12000650.0,12003167.0,12002163.0
1787294062.872,11997848.0,12002509.0,11998448.0
1787294067.924,12000710.0,12002444.0,11998448.0
1787294073.139,12004991.0,12007474.0,12005850.0
1787294078.200,12002660.0,12004571.0,12002420.0
1787294083.260,12002389.0,12006516.0,12003490.0
1787294088.331,12007301.0,12009299.0,12006533.0
1787294093.398,12007530.0,12009299.0,12006533.0
1787294098.458,12007811.0,12010212.0,12009094.0
1787294103.513,12003780.0,12005631.0,12005581.0
1787294108.577,12002340.0,12004825.0,12003214.0
1787294113.632,12002393.0,12003683.0,12002776.0
1787294118.689,11999670.0,12001285.0,11999656.0
1787294123.748,12001510.0,12002655.0,12002655.0
1787294128.810,11998030.0,11999361.0,12001510.0
1787294133.867,11994820.0,11996905.0,11996906.0
1787294138.928,11995880.0,11996904.0,11996905.0
1787294143.988,11999950.0,12001510.0,11999950.0
1787294149.048,12000881.0,12003858.0,12001510.0
1787294154.108,12004341.0,12005886.0,12005920.0
1787294159.191,12005371.0,12007266.0,12006380.0
1787294164.253,12004033.0,12006020.0,12006298.0
1787294169.312,12000126.0,12001004.0,12004033.0
1787294174.374,11997258.0,12000049.0,11999288.0
1787294179.436,11997090.0,11998674.0,11997340.0
1787294184.508,11997450.0,11998660.0,11997340.0
1787294189.576,11997340.0,11998511.0,11997450.0
1787294194.637,11992867.0,11994628.0,11994065.0
1787294199.695,11988550.0,11990093.0,11990093.0
1787294204.752,11985452.0,11988572.0,11986291.0
1787294209.822,11985630.0,11988469.0,11986291.0
1787294214.887,11989829.0,11993037.0,11991782.0
1787294219.951,11993157.0,11995441.0,11994184.0
1787294225.009,11991340.0,11993215.0,11992946.0
1787294230.076,11990370.0,11992138.0,11992946.0
1787294235.119,11990443.0,11992804.0,11992946.0
1787294240.175,11990446.0,11993537.0,11990370.0
1787294245.236,11992939.0,11996449.0,11990370.0
1787294250.301,11995198.0,11997897.0,11997897.0
1787294255.364,11994661.0,11996798.0,11997586.0
1787294260.431,11994660.0,11996798.0,11997586.0
1787294265.490,11995570.0,11997706.0,11997510.0
1787294270.546,11996491.0,11999004.0,11997605.0
1787294275.606,11996972.0,11998998.0,11997605.0
1787294280.664,11998562.0,12000807.0,12000086.0
1787294285.727,11994384.0,11997498.0,11992950.0
1787294290.791,11994901.0,11997445.0,11992950.0
1787294295.828,11992188.0,11994827.0,11995021.0
1787294300.863,11992305.0,11995364.0,11995021.0
1787294305.902,11992381.0,11994838.0,11995663.0
1787294310.966,11994433.0,11996467.0,11995663.0
1787294315.999,11997030.0,12000604.0,11998929.0
1787294321.059,11997272.0,12000605.0,11998929.0
1787294326.123,11999004.0,12001646.0,12000605.0
1787294331.164,11998930.0,12000605.0,12000605.0
1787294336.203,12000600.0,12005550.0,12002788.0
1787294341.238,12004910.0,12008782.0,12002788.0
1787294346.295,12002809.0,12005853.0,12004957.0
1787294351.330,12004883.0,12007259.0,12005000.0
1787294356.364,12005250.0,12007500.0,12006146.0
1787294361.398,12007200.0,12010761.0,12007616.0
1787294366.525,12005290.0,12008263.0,12006551.0
1787294371.611,12008898.0,12011965.0,12006551.0
1787294376.670,12013556.0,12013573.0,12012823.0
1787294381.725,12017003.0,12019382.0,12019505.0
1787294386.783,12016899.0,12020243.0,12020243.0
1787294391.845,12018798.0,12021985.0,12021985.0
1787294396.903,12018957.0,12021466.0,12021562.0
1787294401.964,12016991.0,12018949.0,12016990.0
1787294407.033,12016982.0,12019978.0,12018412.0
1787294412.097,12021206.0,12024018.0,12022951.0
1787294417.153,12021158.0,12024099.0,12023556.0
1787294422.213,12022325.0,12025636.0,12021290.0
1787294427.268,12021345.0,12025622.0,12025316.0
1787294432.319,12023299.0,12024512.0,12021390.0
1787294437.371,12022183.0,12025316.0,12024631.0
1787294442.431,12021059.0,12022683.0,12023631.0
1787294447.489,12021022.0,12022935.0,12022908.0
1787294452.544,12018310.0,12020973.0,12018033.0
1787294457.597,12017449.0,12020175.0,12018033.0
1787294462.659,12017428.0,12020174.0,12018033.0
1787294467.722,12017428.0,12020260.0,12019298.0
1787294472.781,12014074.0,12016414.0,12016416.0
1787294477.835,12010994.0,12014347.0,12011716.0
1787294482.895,12008629.0,12011778.0,12012000.0
1787294487.953,12006725.0,12010327.0,12009599.0
1787294493.014,12006836.0,12009785.0,12009599.0
1787294498.093,12007947.0,12011571.0,12009599.0
1787294503.154,12006286.0,12008661.0,12009599.0
1787294508.219,12005071.0,12007430.0,12006052.0
1787294513.276,11999964.0,12003427.0,12002223.0
1787294518.328,11998466.0,12001121.0,11998929.0
1787294523.366,11998615.0,12001940.0,11998901.0
1787294528.427,11992729.0,11996407.0,11995693.0
1787294533.530,11993089.0,11996156.0,11995693.0
1787294538.594,11992718.0,11994723.0,11994069.0
1787294543.656,11989195.0,11990516.0,11989405.0
1787294548.716,11989228.0,11991281.0,11991141.0
1787294553.834,11978850.0,11982510.0,11979926.0
1787294558.904,11974669.0,11977521.0,11977640.0
1787294563.956,11975970.0,11977526.0,11976228.0
1787294569.014,11972535.0,11975486.0,11976566.0
1787294574.076,11971031.0,11973474.0,11973016.0
1787294579.140,11967952.0,11972642.0,11967719.0
1787294584.320,11966849.0,11970164.0,11968475.0
