cascade_id,day,start_ms,end_ms,bundle_width_ms,direction,n_events,tie_after_shift,path_after_shift,tie_before,path_before,anchor_ts_ms,anchor_price,anchor_before_ts_ms,anchor_before_price,anchor_lag_ms,anchor_price_diff_bp,bp_1m_diff,bp_5m_diff,bp_15m_diff,bp_30m_diff,bp_60m_diff,bp_240m_diff
binance_cm_real_011411,2024-03-15,1710482935047,1710482935047,0,short,1,True,time_resolution,True,time_resolution,1710482935047,67828.7,1710482935047,67828.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011412,2024-03-15,1710483546059,1710483546059,0,short,1,True,price_tick,True,time_resolution,1710483547797,67923.0,1710483546030,67923.0,1738,0.0,1.7667064175610623,0.20611574871460014,-3.3567421933664576,-0.39750894395081104,0.677237460065939,1.5311455618853955
binance_cm_real_011413,2024-03-15,1710483780079,1710483780079,0,short,1,True,time_resolution,True,time_resolution,1710483780079,68017.7,1710483780079,68017.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011414,2024-03-15,1710484132074,1710484152085,20011,short,2,False,,False,,1710484152085,68456.1,1710484152085,68456.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011415,2024-03-15,1710484238022,1710484238022,0,short,1,True,time_resolution,True,time_resolution,1710484238022,68541.6,1710484238022,68541.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011416,2024-03-15,1710484338058,1710484338058,0,long,1,False,,True,time_resolution,1710484338058,68243.9,1710484338058,68235.2,0,1.2750017586226887,-1.2787850690155729,-1.2787196784655777,-1.2784450381555779,-1.2808383322855832,-1.2767467521569884,-1.2679022131940627
binance_cm_real_011417,2024-03-15,1710484522078,1710484522078,0,short,1,False,,True,time_resolution,1710484522879,68675.6,1710484522077,68675.7,801,-0.014561191220660125,-0.17478053810221184,0.01451808580657854,-6.337535022282736e-05,-4.910582553208087e-05,0.01453585380313882,-0.00021961922234936537
binance_cm_real_011418,2024-03-15,1710485136099,1710485136099,0,short,1,True,time_resolution,True,time_resolution,1710485136099,68664.3,1710485136099,68664.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011419,2024-03-15,1710486016060,1710486016060,0,short,1,False,,True,time_resolution,1710486016151,68735.8,1710486016013,68735.9,91,-0.01454843829662067,0.014506847624431884,0.014486676677563537,0.01448911073725867,0.01445365812865873,0.014491735288586938,0.014251313687907441
binance_cm_real_011420,2024-03-15,1710487092068,1710487092068,0,long,1,True,time_resolution,True,time_resolution,1710487092068,68284.0,1710487092068,68284.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011421,2024-03-15,1710488200133,1710488200133,0,short,1,True,time_resolution,True,time_resolution,1710488200133,68707.8,1710488200133,68707.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011422,2024-03-15,1710488745070,1710488745070,0,short,1,True,time_resolution,True,time_resolution,1710488745070,68796.2,1710488745070,68796.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011423,2024-03-15,1710489652041,1710489652041,0,long,1,True,time_resolution,True,time_resolution,1710489652041,68420.1,1710489652041,68420.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011424,2024-03-15,1710490424068,1710490424068,0,long,1,True,time_resolution,True,time_resolution,1710490424068,68320.0,1710490424068,68320.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011425,2024-03-15,1710490566055,1710490568059,2004,long,2,False,,False,,1710490568059,68031.8,1710490568059,68029.2,0,0.3821888247996185,-0.3832769920297032,-0.3829466655809206,-0.3804512402654652,-0.378706352595529,-0.3718071364093589,-0.37979058736790705
binance_cm_real_011426,2024-03-15,1710490995080,1710491052094,57014,long,3,False,,False,,1710491052094,67805.5,1710491052094,67805.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011427,2024-03-15,1710491380038,1710491380038,0,long,1,False,,True,time_resolution,1710491380058,67711.2,1710491380023,67711.4,20,-0.029537123733535217,0.0295218559590662,0.029659658529205046,-0.41358878623875484,0.02929187965334279,0.02921536629213506,0.029573242925708954
binance_cm_real_011428,2024-03-15,1710492234059,1710492260051,25992,long,4,False,,False,,1710492260051,67475.6,1710492260051,67475.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011429,2024-03-15,1710492353048,1710492417074,64026,long,7,False,,False,,1710492417074,67256.2,1710492417074,67250.0,0,0.9219330855014259,-0.9248569546337464,-0.9205568245502516,-0.9223840714107254,-0.9120072831633195,-0.9274134553050004,-0.9272078386290374
binance_cm_real_011430,2024-03-15,1710492511057,1710492567057,56000,long,7,False,,False,,1710492567057,67102.3,1710492567057,67102.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011431,2024-03-15,1710492729021,1710492730041,1020,long,2,False,,False,,1710492730041,67071.9,1710492730041,67068.6,0,0.4920335298468073,-0.49291017128408043,-0.49426878211406233,-0.48827167437372054,-0.49054507338134457,-0.4973153862052868,-0.4976675099625112
binance_cm_real_011432,2024-03-15,1710493021101,1710493021101,0,short,1,True,time_resolution,True,time_resolution,1710493021101,67500.9,1710493021101,67500.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011433,2024-03-15,1710493533067,1710493673044,139977,mixed,18,False,,False,,1710493673119,66461.0,1710493673013,66461.0,75,0.0,-2.7685409488284485,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011434,2024-03-15,1710493792074,1710493812097,20023,long,3,False,,False,,1710493812097,66027.9,1710493812097,66027.5,0,0.06058081859742974,-0.061030119981651865,-0.060834508270154686,-0.06159383403200991,-0.06209809386612619,-0.06201505981411515,-0.06238738266836208
binance_cm_real_011435,2024-03-15,1710493901036,1710494051044,150008,long,21,False,,False,,1710494051050,65620.0,1710494051036,65619.9,6,0.015239279548707142,-0.015388374603119814,-0.015490116882460825,-0.015543066527953897,-0.01571048494650995,-0.01568584478258117,-0.015760647768502167
binance_cm_real_011436,2024-03-15,1710494116029,1710494286081,170052,mixed,7,False,,False,,1710494286229,66680.0,1710494286080,66680.1,148,-0.014996978109783992,0.01500327558109582,0.015045850985359266,0.015016747671507957,0.015191300081681902,0.28518029111947385,0.015271322949303112
binance_cm_real_011437,2024-03-15,1710494387080,1710494396065,8985,short,2,False,,False,,1710494396065,66914.8,1710494396065,66914.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011438,2024-03-15,1710494727087,1710494729036,1949,short,2,False,,False,,1710494729036,67218.9,1710494729036,67218.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011439,2024-03-15,1710495182048,1710495208093,26045,long,4,False,,False,,1710495208093,66576.9,1710495208093,66575.0,0,0.2853924145691595,-0.2870740705825199,-0.2885096724149747,-0.2893665753898915,-0.2913663014419683,-0.2902912075644508,-0.2898882616933065
binance_cm_real_011440,2024-03-15,1710495532037,1710495552059,20022,short,3,False,,False,,1710495552059,67735.1,1710495552059,67735.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011441,2024-03-15,1710496517071,1710496517071,0,short,1,False,,True,time_resolution,1710496517081,68130.7,1710496516999,68128.1,10,0.38163401004743547,-0.38073104849824446,-0.3804274472825746,-0.378504452866693,-0.38033950375699277,-0.3782451034887373,-0.38397151534816487
binance_cm_real_011442,2024-03-15,1710496643056,1710496666093,23037,long,2,False,,False,,1710496666093,67667.9,1710496666093,67667.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011443,2024-03-15,1710497419101,1710497440081,20980,long,5,False,,False,,1710497440081,67417.7,1710497440081,67417.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011444,2024-03-15,1710498988101,1710499038058,49957,long,2,False,,False,,1710499038058,67464.3,1710499038058,67464.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011445,2024-03-15,1710499306035,1710499306035,0,long,1,False,,True,time_resolution,1710499306035,67390.8,1710499306035,67385.7,0,0.7568371331018036,-0.7580365580354016,-0.7600850141017759,-0.7570448986567815,-0.7500235459555853,-0.7577771318559456,-0.7641886645768494
binance_cm_real_011446,2024-03-15,1710500395053,1710500395053,0,long,1,True,price_tick,True,time_resolution,1710500395220,67304.0,1710500395030,67304.0,167,0.0,0.0,0.0,0.0,0.0,2.273267562106682,0.0
binance_cm_real_011447,2024-03-15,1710500741062,1710500753080,12018,long,3,False,,False,,1710500753134,67179.0,1710500753079,67178.9,54,0.014885626291264187,-0.014908316240985542,-0.014822918715381661,-0.014878092518895158,-0.014932158414708852,-0.014978025793539018,-0.015171577268915826
binance_cm_real_011448,2024-03-15,1710500860116,1710500962090,101974,long,7,False,,False,,1710500962090,66892.0,1710500962090,66892.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011449,2024-03-15,1710501063077,1710501104048,40971,long,3,False,,False,,1710501104923,66784.0,1710501104019,66783.9,875,0.014973668804280789,0.3443314017692103,1.5272213275695847,-0.7487361520406068,0.13461145298474264,-0.01517189323814705,-0.015353862416418451
binance_cm_real_011450,2024-03-15,1710501296095,1710501327081,30986,short,2,False,,False,,1710501327081,67396.4,1710501327081,67396.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011451,2024-03-15,1710501835081,1710501835081,0,long,1,True,time_resolution,True,time_resolution,1710501835081,66922.2,1710501835081,66922.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011452,2024-03-15,1710502514060,1710502514060,0,short,1,False,,True,time_resolution,1710502514060,67480.3,1710502514060,67481.0,0,-0.10373290259437316,0.10355412246785178,0.1038675641514093,0.10401329378163027,0.10405848841378429,0.10454655969641635,0.10487306785526584
binance_cm_real_011453,2024-03-15,1710502723076,1710502723076,0,short,1,True,time_resolution,True,time_resolution,1710502723076,67617.4,1710502723076,67617.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011454,2024-03-15,1710503864050,1710503866081,2031,short,2,False,,False,,1710503866081,67884.7,1710503866081,67891.9,0,-1.0605094274865028,1.0592174702464607,1.061035896156266,1.0589815747890885,1.059417434607676,1.0609327895325142,1.0657491186389834
binance_cm_real_011455,2024-03-15,1710504336083,1710504339081,2998,long,2,False,,False,,1710504339442,67581.4,1710504339018,67581.3,361,0.014796992657919993,-0.014805115727694051,-0.01480647322183426,-0.014800211232736338,-0.014895629933747045,-0.01492457521202084,-0.01488255857887566
binance_cm_real_011456,2024-03-15,1710505456054,1710505456054,0,short,1,True,time_resolution,True,time_resolution,1710505456054,67832.0,1710505456054,67832.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011457,2024-03-15,1710506114078,1710506114078,0,short,1,False,,True,time_resolution,1710506114078,68010.2,1710506114078,68014.6,0,-0.6469199260171685,0.6460619344610965,0.6445399982197273,0.6447606789747269,0.6487462495068108,0.6462588349623228,0.6468229025817815
binance_cm_real_011458,2024-03-15,1710506579036,1710506579036,0,long,1,True,price_tick,True,time_resolution,1710506579180,67636.2,1710506579022,67636.2,144,0.0,0.6357542262875375,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011459,2024-03-15,1710506725098,1710506725098,0,long,1,False,,True,time_resolution,1710506725195,67584.5,1710506725032,67584.4,97,0.014796313943131962,-0.014810522537926474,-0.01484373430727004,-0.014867969922732982,-0.014869830832687114,-0.014912456617068415,1.1539243385529119
binance_cm_real_011460,2024-03-15,1710507758057,1710507815107,57050,short,6,False,,False,,1710507815107,68236.1,1710507815107,68236.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011461,2024-03-15,1710507992083,1710508064037,71954,short,4,False,,False,,1710508065049,68359.9,1710508064032,68359.8,1012,0.014628480479941258,-0.029227301650923465,-0.6874367437630582,-0.10227173846288906,-0.13161142877950383,1.5506839418206653,-0.014509222666944765
binance_cm_real_011462,2024-03-15,1710508133102,1710508169034,35932,long,2,False,,False,,1710508169034,67903.7,1710508169034,67903.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011463,2024-03-15,1710508587055,1710508608064,21009,long,2,False,,False,,1710508608064,67781.8,1710508608064,67781.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011464,2024-03-15,1710508964082,1710508964082,0,long,1,True,time_resolution,True,time_resolution,1710508964082,67764.0,1710508964082,67764.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011465,2024-03-15,1710509441055,1710509446068,5013,long,2,False,,False,,1710509446068,67453.7,1710509446068,67452.5,0,0.17790296875535966,-0.17835792173956122,-0.17900593303357937,-0.1796985165330085,-0.18090882334138314,-0.17973939636637226,-0.1801091610526555
binance_cm_real_011466,2024-03-15,1710509710042,1710509710042,0,short,1,True,price_tick,True,time_resolution,1710509710297,67914.2,1710509710016,67914.2,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011467,2024-03-15,1710509787107,1710509795068,7961,short,3,False,,False,,1710509795068,68145.4,1710509795068,68145.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011468,2024-03-15,1710510307081,1710510307081,0,long,1,False,,True,time_resolution,1710510307194,68010.1,1710510307024,68010.0,113,0.014703720042026285,-1.426302116396787,-0.0147850541303427,-0.014805506561899051,-0.014693234387365806,-0.014718832356681588,-0.014748084090200564
binance_cm_real_011469,2024-03-15,1710510550059,1710510550059,0,short,1,True,time_resolution,True,time_resolution,1710510550059,68426.1,1710510550059,68426.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011470,2024-03-15,1710510709051,1710510712024,2973,short,2,False,,False,,1710510712024,68563.9,1710510712024,68563.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011471,2024-03-15,1710510937072,1710510942069,4997,short,3,False,,False,,1710510942108,68685.4,1710510942030,68685.5,39,-0.014559113642008977,0.014531981725387055,0.014537259731040919,0.014438185841740392,0.014487553211907311,0.014502814915012152,0.01446232900816824
binance_cm_real_011472,2024-03-15,1710511522017,1710511524020,2003,long,2,False,,False,,1710511524301,68088.8,1710511524005,68088.7,281,0.01468672481716067,-0.014698156894320746,-0.44059617944029217,-0.014664486191589887,0.11750669736296615,-1.2044038406341713,-0.014757387995992133
binance_cm_real_011473,2024-03-15,1710513148076,1710513148076,0,long,1,True,price_tick,True,time_resolution,1710513149945,68018.7,1710513148007,68018.7,1869,0.0,-2.1464685446804808,-2.3375924561934776,1.1467434690758473,0.014701839347992518,0.573371734536849,1.9259409544736883
binance_cm_real_011474,2024-03-15,1710513771050,1710513771050,0,short,1,True,time_resolution,True,time_resolution,1710513771050,68224.0,1710513771050,68224.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011475,2024-03-15,1710514397071,1710514397071,0,short,1,True,time_resolution,True,time_resolution,1710514397071,68395.9,1710514397071,68395.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011476,2024-03-15,1710514557042,1710514557042,0,short,1,False,,True,time_resolution,1710514557160,68476.2,1710514557007,68476.3,118,-0.014603592776744766,0.014602206552727592,0.01461037461116721,0.014615684915479932,-2.0793360258508642e-05,0.014548975550468413,0.014970408978228988
binance_cm_real_011477,2024-03-15,1710516919066,1710516919066,0,long,1,False,,True,time_resolution,1710516919066,68201.5,1710516919066,68201.0,0,0.07331270802480902,-0.0734075179754381,-0.07333087455729848,-0.07331808273856355,-0.07302795569010101,-0.07309610706050407,-0.07506131739768307
binance_cm_real_011478,2024-03-15,1710518624090,1710518624090,0,long,1,True,time_resolution,True,time_resolution,1710518624090,68118.7,1710518624090,68118.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011479,2024-03-15,1710518693031,1710518800080,107049,long,7,False,,False,,1710518800080,67684.8,1710518800080,67684.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011480,2024-03-15,1710518972083,1710518972083,0,long,1,False,,True,time_resolution,1710518972083,67572.0,1710518972083,67568.0,0,0.5919962112242482,-0.5923002168557145,-0.5933734355835156,-0.5942144886273439,-0.5976724431731526,-0.5951449035570846,-0.593788705523906
binance_cm_real_011481,2024-03-15,1710520069095,1710520069095,0,short,1,False,,True,time_resolution,1710520069224,68121.4,1710520069088,68120.5,129,0.13211881885690493,-0.1320693625938092,-0.8950711078288194,-0.1326612861819214,-0.13193709133329534,-0.13230384346472235,-0.13243436921007046
binance_cm_real_011482,2024-03-15,1710520736039,1710520736039,0,short,1,True,price_tick,True,time_resolution,1710520736048,68161.3,1710520735939,68161.3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011483,2024-03-15,1710520825030,1710520825030,0,short,1,True,time_resolution,True,time_resolution,1710520825030,68276.2,1710520825030,68276.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011484,2024-03-15,1710521491081,1710521491081,0,long,1,False,,True,time_resolution,1710521491081,68040.3,1710521491081,68036.1,0,0.617319334882083,-0.6181440568121861,-0.6174617786037842,-0.6147807518673076,-0.6182728912611122,-0.6191901562460771,-0.6171714474512722
binance_cm_real_011485,2024-03-15,1710521895052,1710521895052,0,long,1,True,time_resolution,True,time_resolution,1710521895052,67986.0,1710521895052,67986.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011486,2024-03-15,1710521974060,1710521974060,0,long,1,False,,True,time_resolution,1710521974060,67949.1,1710521974060,67944.0,0,0.7506181561294332,-0.7516377731046493,-0.748834102592081,-0.7510036884418385,-0.7543166151034626,-0.7536206685223235,-0.7503707084561411
binance_cm_real_011487,2024-03-15,1710522278049,1710522278049,0,long,1,False,,True,time_resolution,1710522278049,67751.9,1710522278049,67751.4,0,0.07379921300519252,-0.07385596328079558,-0.07397719755477894,-0.07405126701237208,-0.07430038002638639,-0.07450570491988628,-0.07429776581024328
binance_cm_real_011488,2024-03-15,1710522408073,1710522408073,0,long,1,True,time_resolution,True,time_resolution,1710522408073,67700.0,1710522408073,67700.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011489,2024-03-15,1710525779052,1710525804075,25023,short,2,False,,False,,1710525804075,68482.5,1710525804075,68483.3,0,-0.11681680059268615,0.11676221529543529,0.11683829355347863,0.11674805723396098,0.11715164727550587,0.12010147085476319,0.11650549381930375
binance_cm_real_011490,2024-03-15,1710527540065,1710527583056,42991,short,2,False,,False,,1710527583056,68730.5,1710527583056,68732.0,0,-0.21823895710877028,0.2180135118413169,0.21804685233861676,0.22059311374667345,0.22356613352010868,0.2220934361251352,0.21720222640703213
binance_cm_real_011491,2024-03-15,1710528061081,1710528229079,167998,short,20,False,,False,,1710528229079,69327.5,1710528229079,69327.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011492,2024-03-15,1710528323068,1710528330041,6973,short,2,False,,False,,1710528330041,69406.5,1710528330041,69406.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011493,2024-03-15,1710528392035,1710528415023,22988,short,4,False,,False,,1710528415112,69548.1,1710528415005,69548.1,89,0.0,0.0,0.014378538019848008,0.0,0.0,0.0,0.0
binance_cm_real_011494,2024-03-15,1710528508050,1710528560033,51983,short,4,False,,False,,1710528560033,69787.3,1710528560033,69787.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011495,2024-03-15,1710528665013,1710528897037,232024,short,15,False,,False,,1710528897037,70412.1,1710528897037,70412.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011496,2024-03-15,1710528984079,1710528984079,0,short,1,True,time_resolution,True,time_resolution,1710528984079,70440.2,1710528984079,70440.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011497,2024-03-15,1710529290073,1710529290073,0,short,1,True,time_resolution,True,time_resolution,1710529290073,70631.9,1710529290073,70631.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011498,2024-03-15,1710529575044,1710529575044,0,long,1,True,time_resolution,True,time_resolution,1710529575044,70128.1,1710529575044,70128.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011499,2024-03-15,1710529941037,1710529941037,0,short,1,False,,True,time_resolution,1710529941190,70622.0,1710529941008,70622.1,153,-0.014159873468194908,-0.3965009183653976,0.014099702727804697,0.01400153680145877,0.013949706956793761,0.013650557524385931,0.013834658736726624
binance_cm_real_011500,2024-03-15,1710530337025,1710530391019,53994,long,2,False,,False,,1710530391059,70072.1,1710530391014,70072.0,40,0.014271035507167023,-0.01425706428273088,-0.014217024301323988,-0.01422977355278121,-0.014062709479816249,-0.013901490510988879,-0.014044522448614316
binance_cm_real_011501,2024-03-15,1710530593034,1710530651037,58003,long,3,False,,False,,1710530651037,69664.0,1710530651037,69664.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011502,2024-03-15,1710531345048,1710531345048,0,long,1,True,time_resolution,True,time_resolution,1710531345048,69767.7,1710531345048,69767.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011503,2024-03-15,1710531494093,1710531494093,0,long,1,True,time_resolution,True,time_resolution,1710531494093,69706.3,1710531494093,69706.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011504,2024-03-15,1710531587057,1710531655048,67991,long,3,False,,False,,1710531655048,69469.8,1710531655048,69469.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011505,2024-03-15,1710532012090,1710532078055,65965,long,7,False,,False,,1710532078055,69104.8,1710532078055,69104.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011506,2024-03-15,1710532212028,1710532260030,48002,long,5,False,,False,,1710532260070,68593.1,1710532259962,68593.1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011507,2024-03-15,1710532663060,1710532663060,0,long,1,False,,True,time_resolution,1710532663060,68574.0,1710532663060,68572.0,0,0.29166423613136555,-0.29219334382487716,-0.29216569752256305,-0.28896850899191406,-0.290486078325074,-0.2888145403544087,-0.2955534328753231
binance_cm_real_011508,2024-03-15,1710532790078,1710532790078,0,short,1,False,,True,time_resolution,1710532790078,68893.1,1710532790078,68894.6,0,-0.21772388547143026,0.2177077678658078,0.21697773514055996,0.21482745693162997,0.21626887652465143,0.2145032086303047,0.2197812504244041
binance_cm_real_011509,2024-03-15,1710532904027,1710532930054,26027,long,2,False,,False,,1710532930054,68591.9,1710532930054,68591.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011510,2024-03-15,1710533228074,1710533388093,160019,long,13,False,,False,,1710533388167,67671.1,1710533388017,67671.1,74,0.0,0.0,0.0,0.5172074933021662,0.0,0.0,0.0
binance_cm_real_011511,2024-03-15,1710534806044,1710534806044,0,long,1,True,time_resolution,True,time_resolution,1710534806044,68070.5,1710534806044,68070.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011512,2024-03-15,1710535237037,1710535240057,3020,long,2,False,,False,,1710535240057,67888.0,1710535240057,67888.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011513,2024-03-15,1710535418052,1710535425085,7033,long,3,False,,False,,1710535425085,67735.9,1710535425085,67735.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011514,2024-03-15,1710535750015,1710535767067,17052,long,5,False,,False,,1710535767098,67484.0,1710535767026,67487.9,31,-0.5778813683629479,0.5815472893782427,0.5820268305528629,0.5839895240747239,0.6145732725107678,0.5832864824597834,0.5981248565203146
binance_cm_real_011515,2024-03-15,1710536110051,1710536110051,0,long,1,True,time_resolution,True,time_resolution,1710536110051,67888.9,1710536110051,67888.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011516,2024-03-15,1710536462173,1710536462173,0,short,1,False,,True,time_resolution,1710536462173,68058.2,1710536462173,68058.3,0,-0.014693285022667443,0.01469021934289172,0.014743436953089883,0.014718738800524989,0.014699912935985715,0.01474905016957706,0.015047198322463373
binance_cm_real_011517,2024-03-15,1710536582112,1710536582112,0,short,1,True,time_resolution,True,time_resolution,1710536582112,68200.6,1710536582112,68200.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011518,2024-03-15,1710539464081,1710539464081,0,long,1,True,time_resolution,True,time_resolution,1710539464081,67988.8,1710539464081,67988.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011519,2024-03-15,1710540884049,1710540884049,0,short,1,True,time_resolution,True,time_resolution,1710540884049,68431.0,1710540884049,68431.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011520,2024-03-15,1710542428086,1710542446076,17990,short,3,False,,False,,1710542448165,68864.1,1710542446019,68864.1,2089,0.0,-0.8712812626608053,-0.7551104276389431,-1.7135198165645598,0.0,-0.8131958451488117,0.47920469446175673
binance_cm_real_011521,2024-03-15,1710543375032,1710543388061,13029,short,2,False,,False,,1710543388061,69128.0,1710543388061,69128.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011522,2024-03-15,1710545108091,1710545108091,0,short,1,True,time_resolution,True,time_resolution,1710545108091,69191.6,1710545108091,69191.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011523,2024-03-15,1710545297063,1710545360048,62985,short,4,False,,False,,1710545360048,69435.0,1710545360048,69435.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011524,2024-03-15,1710546995054,1710546995054,0,long,1,False,,True,time_resolution,1710546995054,69483.3,1710546995054,69481.6,0,0.24466909224846425,-0.24474022179561317,-0.24485466289869962,-0.24602830042665857,-0.24602477916194943,-0.24548250439656272,-0.2442905562921016
binance_cm_real_011525,2024-03-16,1710547585020,1710547585020,0,short,1,True,time_resolution,True,time_resolution,1710547585020,69845.8,1710547585020,69845.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011526,2024-03-16,1710548353032,1710548353032,0,short,1,False,,True,time_resolution,1710548353429,70069.6,1710548353031,70069.7,397,-0.0142715039441112,-0.7135991495811247,0.014247490530088669,-2.126378853617439e-05,0.870513347220502,-1.0847127966229095,0.014098460716382988
binance_cm_real_011527,2024-03-16,1710549343067,1710549343067,0,long,1,True,price_tick,True,time_resolution,1710549343599,69786.4,1710549343020,69786.4,532,0.0,0.0,0.0,-0.5301892632371192,0.10030607682830528,0.0,0.014329439547793754
binance_cm_real_011528,2024-03-16,1710550580070,1710550635096,55026,long,3,False,,False,,1710550635096,69630.4,1710550635096,69630.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011529,2024-03-16,1710550731077,1710550731077,0,long,1,True,time_resolution,True,time_resolution,1710550731077,69560.0,1710550731077,69560.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011530,2024-03-16,1710552158034,1710552158034,0,long,1,True,time_resolution,True,time_resolution,1710552158034,69538.8,1710552158034,69538.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_011531,2024-03-16,1710552527082,1710552527082,0,long,1,False,,True,time_resolution,1710552527111,69399.0,1710552527017,69400.0,29,-0.1440922190201729,-0.40339800094330247,0.14391884908273767,0.14395248492688495,0.3022151528800947,0.14346289652871747,0.14308937255572118
