timestamp,open,high,low,close,volume
2026-08-03 17:29:00+00:00,169.84,169.84,169.84,169.84,0.0
2026-08-03 17:30:00+00:00,169.802,169.802,169.701,169.701,474.7716
2026-08-03 17:31:00+00:00,169.701,169.701,169.701,169.701,0.0
2026-08-03 17:32:00+00:00,169.7,169.7,169.683,169.683,57.96
2026-08-03 17:33:00+00:00,169.683,169.683,169.683,169.683,0.0
2026-08-03 17:34:00+00:00,169.682,169.682,169.682,169.682,262.1661
2026-08-03 17:35:00+00:00,169.682,169.682,169.682,169.682,798.9702
2026-08-03 17:36:00+00:00,169.69,169.749,169.69,169.749,116.7682
2026-08-03 17:37:00+00:00,169.749,169.876,169.749,169.876,215.9502
2026-08-03 17:38:00+00:00,169.876,169.876,169.876,169.876,0.0
2026-08-03 17:39:00+00:00,169.876,169.876,169.876,169.876,0.0
2026-08-03 17:40:00+00:00,169.84,169.84,169.84,169.84,1816.518
2026-08-03 17:41:00+00:00,169.84,169.84,169.84,169.84,0.1278
2026-08-03 17:42:00+00:00,169.84,169.84,169.84,169.84,0.0
2026-08-03 17:43:00+00:00,169.84,169.84,169.84,169.84,0.0
2026-08-03 17:44:00+00:00,169.84,169.84,169.84,169.84,0.0
2026-08-03 17:45:00+00:00,169.839,169.839,169.839,169.839,0.0001
2026-08-03 17:46:00+00:00,169.839,169.839,169.839,169.839,0.0
2026-08-03 17:47:00+00:00,169.839,169.839,169.839,169.839,0.0
2026-08-03 17:48:00+00:00,169.839,169.839,169.839,169.839,0.0
2026-08-03 17:49:00+00:00,169.839,169.839,169.839,169.839,0.0
2026-08-03 17:50:00+00:00,169.839,169.839,169.8,169.8,7943.9671
2026-08-03 17:51:00+00:00,169.784,169.784,169.737,169.737,110.2668
2026-08-03 17:52:00+00:00,169.686,169.686,169.673,169.673,1366.6873
2026-08-03 17:53:00+00:00,169.627,169.627,169.573,169.573,1386.9881
2026-08-03 17:54:00+00:00,169.553,169.553,169.528,169.528,452.8948
2026-08-03 17:55:00+00:00,169.606,169.606,169.606,169.606,93.7512
2026-08-03 17:56:00+00:00,169.606,169.606,169.606,169.606,0.0
2026-08-03 17:57:00+00:00,169.606,169.606,169.606,169.606,0.0
2026-08-03 17:58:00+00:00,169.606,169.606,169.606,169.606,0.0
2026-08-03 17:59:00+00:00,169.606,169.606,169.606,169.606,0.0
2026-08-03 18:00:00+00:00,169.606,169.606,169.606,169.606,0.0
2026-08-03 18:01:00+00:00,169.606,169.606,169.606,169.606,0.0
2026-08-03 18:02:00+00:00,169.628,169.631,169.628,169.631,12.6209
2026-08-03 18:03:00+00:00,169.642,169.642,169.642,169.642,614.3982
2026-08-03 18:04:00+00:00,169.643,169.673,169.643,169.672,224.6658
2026-08-03 18:05:00+00:00,169.672,169.672,169.672,169.672,56.4903
2026-08-03 18:06:00+00:00,169.673,169.673,169.673,169.673,2412.3134
2026-08-03 18:07:00+00:00,169.68,169.68,169.679,169.679,53.9016
2026-08-03 18:08:00+00:00,169.68,169.68,169.679,169.679,279.9999
2026-08-03 18:09:00+00:00,169.691,169.704,169.691,169.704,9092.9141
2026-08-03 18:10:00+00:00,169.704,169.704,169.704,169.704,0.0
2026-08-03 18:11:00+00:00,169.704,169.704,169.704,169.704,0.0
2026-08-03 18:12:00+00:00,169.73,169.73,169.73,169.73,83.2972
2026-08-03 18:13:00+00:00,169.73,169.73,169.73,169.73,703.2155
2026-08-03 18:14:00+00:00,169.745,169.832,169.745,169.832,485.559
2026-08-03 18:15:00+00:00,169.847,169.847,169.847,169.847,621.4778
2026-08-03 18:16:00+00:00,169.847,169.847,169.847,169.847,0.0
2026-08-03 18:17:00+00:00,169.847,169.847,169.847,169.847,0.0
2026-08-03 18:18:00+00:00,169.879,169.879,169.777,169.777,10.5279
2026-08-03 18:19:00+00:00,169.762,169.762,169.744,169.744,25.5593
2026-08-03 18:20:00+00:00,169.744,169.744,169.744,169.744,0.0
2026-08-03 18:21:00+00:00,169.73,169.73,169.73,169.73,13.6075
2026-08-03 18:22:00+00:00,169.73,169.73,169.73,169.73,6.1193
2026-08-03 18:23:00+00:00,169.73,169.73,169.73,169.73,4.2813
2026-08-03 18:24:00+00:00,169.73,169.73,169.73,169.73,2359.2293
2026-08-03 18:25:00+00:00,169.73,169.73,169.73,169.73,0.1416
2026-08-03 18:26:00+00:00,169.729,169.729,169.729,169.729,40.0
2026-08-03 18:27:00+00:00,169.706,169.706,169.563,169.563,7094.2627
2026-08-03 18:28:00+00:00,169.563,169.563,169.563,169.563,0.0
2026-08-03 18:29:00+00:00,169.551,169.551,169.551,169.551,145.5102
2026-08-03 18:30:00+00:00,169.551,169.551,169.551,169.551,0.0
2026-08-03 18:31:00+00:00,169.551,169.551,169.551,169.551,0.0
2026-08-03 18:32:00+00:00,169.566,169.566,169.565,169.565,2704.0639
2026-08-03 18:33:00+00:00,169.565,169.565,169.565,169.565,0.0
2026-08-03 18:34:00+00:00,169.567,169.567,169.567,169.567,50.0
2026-08-03 18:35:00+00:00,169.567,169.567,169.567,169.567,0.0
2026-08-03 18:36:00+00:00,169.567,169.567,169.567,169.567,0.0
2026-08-03 18:37:00+00:00,169.567,169.567,169.567,169.567,0.0
2026-08-03 18:38:00+00:00,169.567,169.567,169.567,169.567,0.0
2026-08-03 18:39:00+00:00,169.567,169.567,169.567,169.567,0.0
2026-08-03 18:40:00+00:00,169.639,169.639,169.507,169.507,6092.3378
2026-08-03 18:41:00+00:00,169.507,169.507,169.46,169.46,1481.1132
2026-08-03 18:42:00+00:00,169.46,169.46,169.46,169.46,0.0
2026-08-03 18:43:00+00:00,169.46,169.46,169.46,169.46,0.0
2026-08-03 18:44:00+00:00,169.46,169.46,169.46,169.46,0.0
2026-08-03 18:45:00+00:00,169.499,169.524,169.499,169.499,1173.0558
2026-08-03 18:46:00+00:00,169.499,169.499,169.499,169.499,0.0
2026-08-03 18:47:00+00:00,169.499,169.499,169.499,169.499,0.0
2026-08-03 18:48:00+00:00,169.499,169.499,169.499,169.499,0.0
2026-08-03 18:49:00+00:00,169.499,169.499,169.499,169.499,0.0
2026-08-03 18:50:00+00:00,169.499,169.499,169.499,169.499,0.0
2026-08-03 18:51:00+00:00,169.499,169.499,169.499,169.499,0.0
2026-08-03 18:52:00+00:00,169.499,169.499,169.499,169.499,0.0
2026-08-03 18:53:00+00:00,169.514,169.514,169.514,169.514,117.843
2026-08-03 18:54:00+00:00,169.514,169.514,169.514,169.514,0.0
2026-08-03 18:55:00+00:00,169.514,169.514,169.514,169.514,0.0
2026-08-03 18:56:00+00:00,169.529,169.529,169.529,169.529,53.5891
2026-08-03 18:57:00+00:00,169.529,169.529,169.529,169.529,6.1102
2026-08-03 18:58:00+00:00,169.529,169.529,169.529,169.529,4.2749
2026-08-03 18:59:00+00:00,169.529,169.529,169.529,169.529,0.0
2026-08-03 19:00:00+00:00,169.529,169.529,169.529,169.529,0.0
2026-08-03 19:01:00+00:00,169.529,169.529,169.529,169.529,0.0
2026-08-03 19:02:00+00:00,169.549,169.549,169.549,169.549,1425.0
2026-08-03 19:03:00+00:00,169.549,169.549,169.549,169.549,145.5
2026-08-03 19:04:00+00:00,169.549,169.549,169.549,169.549,0.2
2026-08-03 19:05:00+00:00,169.549,169.549,169.549,169.549,0.0
2026-08-03 19:06:00+00:00,169.548,169.548,169.51,169.51,200.0
2026-08-03 19:07:00+00:00,169.51,169.51,169.51,169.51,0.0
2026-08-03 19:08:00+00:00,169.535,169.535,169.499,169.535,77.6673
2026-08-03 19:09:00+00:00,169.535,169.535,169.535,169.535,0.0
2026-08-03 19:10:00+00:00,169.535,169.535,169.535,169.535,0.0
2026-08-03 19:11:00+00:00,169.456,169.456,169.456,169.456,186.33
2026-08-03 19:12:00+00:00,169.456,169.456,169.456,169.456,0.0
2026-08-03 19:13:00+00:00,169.456,169.456,169.456,169.456,0.0
2026-08-03 19:14:00+00:00,169.456,169.456,169.456,169.456,0.0
2026-08-03 19:15:00+00:00,169.456,169.456,169.456,169.456,0.0
2026-08-03 19:16:00+00:00,169.469,169.469,169.469,169.469,1.0
2026-08-03 19:17:00+00:00,169.469,169.469,169.469,169.469,0.0
2026-08-03 19:18:00+00:00,169.469,169.469,169.469,169.469,0.0
2026-08-03 19:19:00+00:00,169.541,169.541,169.541,169.541,140.0
2026-08-03 19:20:00+00:00,169.541,169.541,169.541,169.541,0.0
2026-08-03 19:21:00+00:00,169.541,169.541,169.541,169.541,0.0
2026-08-03 19:22:00+00:00,169.541,169.541,169.541,169.541,0.0
2026-08-03 19:23:00+00:00,169.541,169.541,169.541,169.541,0.0
2026-08-03 19:24:00+00:00,169.541,169.541,169.541,169.541,0.0
2026-08-03 19:25:00+00:00,169.541,169.541,169.541,169.541,0.0
2026-08-03 19:26:00+00:00,169.541,169.541,169.541,169.541,0.0
2026-08-03 19:27:00+00:00,169.541,169.541,169.541,169.541,0.0
2026-08-03 19:28:00+00:00,169.541,169.541,169.541,169.541,360.0
2026-08-03 19:29:00+00:00,169.541,169.541,169.541,169.541,0.0
2026-08-03 19:30:00+00:00,169.541,169.541,169.541,169.541,0.0
2026-08-03 19:31:00+00:00,169.541,169.541,169.541,169.541,240.0
2026-08-03 19:32:00+00:00,169.541,169.541,169.541,169.541,0.0
2026-08-03 19:33:00+00:00,169.541,169.563,169.541,169.563,3844.9543
2026-08-03 19:34:00+00:00,169.6,169.675,169.6,169.675,2036.6256
2026-08-03 19:35:00+00:00,169.675,169.675,169.675,169.675,0.0
2026-08-03 19:36:00+00:00,169.675,169.675,169.675,169.675,8.9262
2026-08-03 19:37:00+00:00,169.675,169.675,169.675,169.675,0.0
2026-08-03 19:38:00+00:00,169.614,169.614,169.555,169.555,5110.6826
2026-08-03 19:39:00+00:00,169.497,169.497,169.438,169.438,90.0
2026-08-03 19:40:00+00:00,169.438,169.438,169.435,169.435,383.533
2026-08-03 19:41:00+00:00,169.36,169.36,169.36,169.36,23.9742
2026-08-03 19:42:00+00:00,169.361,169.361,169.361,169.361,354.2749
2026-08-03 19:43:00+00:00,169.361,169.374,169.361,169.374,140.0
2026-08-03 19:44:00+00:00,169.374,169.374,169.374,169.374,0.0
2026-08-03 19:45:00+00:00,169.374,169.374,169.374,169.374,0.0
2026-08-03 19:46:00+00:00,169.374,169.374,169.374,169.374,0.0
2026-08-03 19:47:00+00:00,169.374,169.374,169.374,169.374,0.0
2026-08-03 19:48:00+00:00,169.375,169.375,169.375,169.375,136.1569
2026-08-03 19:49:00+00:00,169.375,169.375,169.375,169.375,290.8276
2026-08-03 19:50:00+00:00,169.375,169.375,169.375,169.375,138.8695
2026-08-03 19:51:00+00:00,169.375,169.375,169.375,169.375,0.0
2026-08-03 19:52:00+00:00,169.375,169.375,169.375,169.375,0.0
2026-08-03 19:53:00+00:00,169.375,169.375,169.375,169.375,0.0
2026-08-03 19:54:00+00:00,169.375,169.375,169.375,169.375,0.0
2026-08-03 19:55:00+00:00,169.375,169.375,169.375,169.375,32.2821
2026-08-03 19:56:00+00:00,169.336,169.336,169.336,169.336,40.0
2026-08-03 19:57:00+00:00,169.35,169.35,169.35,169.35,300.0
2026-08-03 19:58:00+00:00,169.349,169.349,169.32,169.334,224.4399
2026-08-03 19:59:00+00:00,169.438,169.438,169.438,169.438,29.8999
2026-08-03 20:00:00+00:00,169.41,169.41,169.41,169.41,13.5638
2026-08-03 20:01:00+00:00,169.409,169.409,169.409,169.409,29.0505
2026-08-03 20:02:00+00:00,169.329,169.329,169.329,169.329,13.5638
2026-08-03 20:03:00+00:00,169.329,169.329,169.329,169.329,228.6995
2026-08-03 20:04:00+00:00,169.329,169.329,169.329,169.329,0.0
2026-08-03 20:05:00+00:00,169.33,169.332,169.33,169.332,90.0
2026-08-03 20:06:00+00:00,169.332,169.332,169.332,169.332,0.0
2026-08-03 20:07:00+00:00,169.332,169.332,169.332,169.332,0.0
2026-08-03 20:08:00+00:00,169.332,169.332,169.332,169.332,0.0
2026-08-03 20:09:00+00:00,169.332,169.332,169.332,169.332,0.0
2026-08-03 20:10:00+00:00,169.439,169.52,169.439,169.52,116.174
2026-08-03 20:11:00+00:00,169.531,169.531,169.531,169.531,120.0
2026-08-03 20:12:00+00:00,169.531,169.531,169.531,169.531,0.0
2026-08-03 20:13:00+00:00,169.53,169.53,169.53,169.53,1570.0
2026-08-03 20:14:00+00:00,169.53,169.53,169.53,169.53,0.0
2026-08-03 20:15:00+00:00,169.531,169.531,169.531,169.531,424.0
2026-08-03 20:16:00+00:00,169.533,169.555,169.533,169.555,355.209
2026-08-03 20:17:00+00:00,169.569,169.613,169.569,169.613,357.4409
2026-08-03 20:18:00+00:00,169.613,169.68,169.613,169.68,2755.1836
2026-08-03 20:19:00+00:00,169.687,169.687,169.687,169.687,6.0822
2026-08-03 20:20:00+00:00,169.687,169.687,169.687,169.687,4.2551
2026-08-03 20:21:00+00:00,169.687,169.687,169.687,169.687,0.0
2026-08-03 20:22:00+00:00,169.687,169.687,169.687,169.687,0.0
2026-08-03 20:23:00+00:00,169.687,169.687,169.687,169.687,241.4779
2026-08-03 20:24:00+00:00,169.687,169.687,169.687,169.687,0.0
2026-08-03 20:25:00+00:00,169.687,169.687,169.687,169.687,0.0
2026-08-03 20:26:00+00:00,169.687,169.687,169.687,169.687,0.0
2026-08-03 20:27:00+00:00,169.687,169.687,169.687,169.687,0.0
2026-08-03 20:28:00+00:00,169.687,169.687,169.687,169.687,0.0
2026-08-03 20:29:00+00:00,169.687,169.8,169.687,169.8,35058.5415
2026-08-03 20:30:00+00:00,169.714,169.714,169.714,169.714,18.2076
2026-08-03 20:31:00+00:00,169.721,169.8,169.721,169.8,11020.6181
2026-08-03 20:32:00+00:00,169.771,169.771,169.771,169.771,29.1519
2026-08-03 20:33:00+00:00,169.8,170.005,169.8,170.003,62358.3997
2026-08-03 20:34:00+00:00,169.841,169.842,169.84,169.842,334.3269
2026-08-03 20:35:00+00:00,169.842,169.842,169.842,169.842,0.0
2026-08-03 20:36:00+00:00,169.842,169.96,169.842,169.96,94.1625
2026-08-03 20:37:00+00:00,169.944,169.944,169.943,169.943,5604.4567
2026-08-03 20:38:00+00:00,169.921,169.921,169.92,169.92,100.0
2026-08-03 20:39:00+00:00,169.921,169.921,169.921,169.921,907.3
2026-08-03 20:40:00+00:00,169.92,169.92,169.92,169.92,14.5904
2026-08-03 20:41:00+00:00,169.92,169.92,169.92,169.92,0.0
2026-08-03 20:42:00+00:00,169.863,169.863,169.862,169.862,2322.694
2026-08-03 20:43:00+00:00,169.862,169.862,169.862,169.862,0.0
2026-08-03 20:44:00+00:00,169.863,169.863,169.863,169.863,40.0
2026-08-03 20:45:00+00:00,169.938,169.938,169.938,169.938,8.9107
2026-08-03 20:46:00+00:00,169.938,169.938,169.938,169.938,0.0
2026-08-03 20:47:00+00:00,169.842,169.878,169.842,169.878,100.0
2026-08-03 20:48:00+00:00,169.878,169.878,169.878,169.878,0.0
2026-08-03 20:49:00+00:00,169.878,169.878,169.878,169.878,0.0
2026-08-03 20:50:00+00:00,169.878,169.878,169.878,169.878,0.0
2026-08-03 20:51:00+00:00,169.878,169.878,169.878,169.878,3.0
2026-08-03 20:52:00+00:00,169.878,169.878,169.878,169.878,0.0
2026-08-03 20:53:00+00:00,169.878,169.933,169.878,169.933,956.131
2026-08-03 20:54:00+00:00,169.934,169.96,169.934,169.96,585.2653
2026-08-03 20:55:00+00:00,169.98,169.98,169.98,169.98,28.7387
2026-08-03 20:56:00+00:00,169.999,169.999,169.999,169.999,30728.0793
2026-08-03 20:57:00+00:00,169.999,169.999,169.999,169.999,0.0
2026-08-03 20:58:00+00:00,169.999,170.0,169.999,170.0,1253.4367
2026-08-03 20:59:00+00:00,170.046,170.152,170.046,170.152,528.6584
2026-08-03 21:00:00+00:00,170.155,170.155,170.155,170.155,29.1519
2026-08-03 21:01:00+00:00,170.155,170.155,170.155,170.155,0.0
2026-08-03 21:02:00+00:00,170.155,170.203,170.155,170.203,1976.5015
2026-08-03 21:03:00+00:00,170.221,170.221,170.221,170.221,23.8746
2026-08-03 21:04:00+00:00,170.222,170.222,170.222,170.222,50.0
2026-08-03 21:05:00+00:00,170.222,170.222,170.222,170.222,0.0
2026-08-03 21:06:00+00:00,170.222,170.222,170.222,170.222,0.0
2026-08-03 21:07:00+00:00,170.222,170.222,170.222,170.222,0.0
2026-08-03 21:08:00+00:00,170.222,170.222,170.222,170.222,0.0
2026-08-03 21:09:00+00:00,170.222,170.222,170.222,170.222,0.0
2026-08-03 21:10:00+00:00,170.221,170.221,170.221,170.221,0.0015
2026-08-03 21:11:00+00:00,170.173,170.173,169.944,169.944,1496.5568
2026-08-03 21:12:00+00:00,169.951,169.952,169.951,169.952,333.8447
2026-08-03 21:13:00+00:00,169.952,169.952,169.952,169.952,88.1571
2026-08-03 21:14:00+00:00,169.952,169.952,169.952,169.952,0.0
2026-08-03 21:15:00+00:00,169.952,169.952,169.952,169.952,0.0
2026-08-03 21:16:00+00:00,169.951,169.951,169.871,169.871,1856.5167
2026-08-03 21:17:00+00:00,169.871,169.871,169.871,169.871,40.0
2026-08-03 21:18:00+00:00,169.871,169.871,169.871,169.871,0.0
2026-08-03 21:19:00+00:00,169.87,169.871,169.87,169.871,513.5231
2026-08-03 21:20:00+00:00,169.862,169.863,169.862,169.863,246.0805
2026-08-03 21:21:00+00:00,169.863,169.863,169.863,169.863,4.2545
2026-08-03 21:22:00+00:00,169.863,169.863,169.863,169.863,0.0
2026-08-03 21:23:00+00:00,169.863,169.933,169.863,169.933,794.8983
2026-08-03 21:24:00+00:00,169.933,169.933,169.933,169.933,5.8776
2026-08-03 21:25:00+00:00,169.932,169.932,169.863,169.863,415.8361
2026-08-03 21:26:00+00:00,169.863,169.863,169.863,169.863,0.0
2026-08-03 21:27:00+00:00,169.863,169.863,169.863,169.863,0.0
2026-08-03 21:28:00+00:00,169.862,169.862,169.862,169.862,608.6918
2026-08-03 21:29:00+00:00,169.863,169.863,169.863,169.863,646.8564
2026-08-03 21:30:00+00:00,169.863,169.863,169.863,169.863,0.0
2026-08-03 21:31:00+00:00,169.863,169.863,169.863,169.863,0.0
2026-08-03 21:32:00+00:00,169.863,169.863,169.863,169.863,0.0
2026-08-03 21:33:00+00:00,169.863,169.863,169.863,169.863,0.0
2026-08-03 21:34:00+00:00,169.863,169.863,169.863,169.863,0.0
2026-08-03 21:35:00+00:00,169.863,169.863,169.841,169.841,2473.6396
2026-08-03 21:36:00+00:00,169.863,169.863,169.863,169.863,1.7194
2026-08-03 21:37:00+00:00,169.863,169.863,169.863,169.863,0.0
2026-08-03 21:38:00+00:00,169.863,169.863,169.863,169.863,0.0
2026-08-03 21:39:00+00:00,169.863,169.863,169.863,169.863,0.0
2026-08-03 21:40:00+00:00,169.863,169.945,169.863,169.945,60.9923
2026-08-03 21:41:00+00:00,169.945,169.945,169.945,169.945,0.0
2026-08-03 21:42:00+00:00,169.944,169.945,169.944,169.945,467.3747
2026-08-03 21:43:00+00:00,169.948,169.949,169.948,169.949,190.3601
2026-08-03 21:44:00+00:00,169.949,169.949,169.949,169.949,13.4937
2026-08-03 21:45:00+00:00,169.948,169.949,169.948,169.949,46.158
2026-08-03 21:46:00+00:00,169.949,169.949,169.949,169.949,63.0301
2026-08-03 21:47:00+00:00,169.948,169.948,169.947,169.947,630.7024
2026-08-03 21:48:00+00:00,169.947,169.947,169.947,169.947,0.5732
2026-08-03 21:49:00+00:00,169.948,169.948,169.947,169.947,5.8787
2026-08-03 21:50:00+00:00,169.912,169.912,169.912,169.912,52.8942
2026-08-03 21:51:00+00:00,169.911,169.911,169.911,169.911,1185.5396
2026-08-03 21:52:00+00:00,169.911,169.911,169.911,169.911,50.4798
2026-08-03 21:53:00+00:00,169.911,169.911,169.911,169.911,0.0
2026-08-03 21:54:00+00:00,169.911,169.911,169.865,169.865,1900.0
2026-08-03 21:55:00+00:00,169.865,169.865,169.865,169.865,0.0
2026-08-03 21:56:00+00:00,169.865,169.865,169.754,169.793,1401.0
2026-08-03 21:57:00+00:00,169.793,169.793,169.793,169.793,0.0
2026-08-03 21:58:00+00:00,169.793,169.793,169.793,169.793,0.0
2026-08-03 21:59:00+00:00,169.793,169.793,169.793,169.793,23.8059
2026-08-03 22:00:00+00:00,169.794,169.794,169.794,169.794,8.661
2026-08-03 22:01:00+00:00,169.794,169.794,169.743,169.743,1990.334
2026-08-03 22:02:00+00:00,169.743,169.743,169.692,169.692,410.1966
2026-08-03 22:03:00+00:00,169.691,169.691,169.447,169.492,17939.7998
2026-08-03 22:04:00+00:00,169.493,169.493,169.492,169.493,7691.3605
2026-08-03 22:05:00+00:00,169.493,169.493,169.36,169.36,192.3792
2026-08-03 22:06:00+00:00,169.335,169.335,169.125,169.126,7381.4205
2026-08-03 22:07:00+00:00,169.126,169.126,169.126,169.126,0.0
2026-08-03 22:08:00+00:00,169.127,169.163,169.127,169.136,1144.6764
2026-08-03 22:09:00+00:00,169.136,169.136,169.136,169.136,0.0
2026-08-03 22:10:00+00:00,169.182,169.247,169.182,169.247,724.3156
2026-08-03 22:11:00+00:00,169.247,169.247,169.247,169.247,0.0
2026-08-03 22:12:00+00:00,169.247,169.248,169.247,169.248,119.1447
2026-08-03 22:13:00+00:00,169.248,169.248,169.248,169.248,0.0
2026-08-03 22:14:00+00:00,169.248,169.249,169.248,169.249,1610.8036
2026-08-03 22:15:00+00:00,169.249,169.44,169.249,169.44,799.3961
2026-08-03 22:16:00+00:00,169.44,169.44,169.44,169.44,0.0
2026-08-03 22:17:00+00:00,169.439,169.439,169.358,169.358,90.0
2026-08-03 22:18:00+00:00,169.388,169.494,169.388,169.494,2403.1656
2026-08-03 22:19:00+00:00,169.519,169.519,169.519,169.519,286.5996
2026-08-03 22:20:00+00:00,169.43,169.43,169.43,169.43,58.9592
2026-08-03 22:21:00+00:00,169.429,169.429,169.429,169.429,40.8844
2026-08-03 22:22:00+00:00,169.417,169.417,169.308,169.355,1896.0176
2026-08-03 22:23:00+00:00,169.309,169.309,169.309,169.309,153.3813
2026-08-03 22:24:00+00:00,169.309,169.309,169.309,169.309,0.0
2026-08-03 22:25:00+00:00,169.309,169.309,169.309,169.309,117.9856
2026-08-03 22:26:00+00:00,169.309,169.309,169.309,169.309,0.0
2026-08-03 22:27:00+00:00,169.309,169.309,169.309,169.309,0.0
2026-08-03 22:28:00+00:00,169.308,169.308,169.29,169.29,4000.0
2026-08-03 22:29:00+00:00,169.308,169.308,169.291,169.291,89.951
2026-08-03 22:30:00+00:00,169.291,169.291,169.291,169.291,0.0146
2026-08-03 22:31:00+00:00,169.29,169.29,169.253,169.253,57.0
2026-08-03 22:32:00+00:00,169.253,169.253,169.15,169.15,3476.0941
2026-08-03 22:33:00+00:00,169.158,169.158,169.158,169.158,4468.4343
2026-08-03 22:34:00+00:00,169.158,169.158,169.158,169.158,0.0
2026-08-03 22:35:00+00:00,169.179,169.179,169.179,169.179,176.5677
2026-08-03 22:36:00+00:00,169.179,169.179,169.179,169.179,11.809
2026-08-03 22:37:00+00:00,169.178,169.178,169.138,169.138,18042.6679
2026-08-03 22:38:00+00:00,169.139,169.139,169.125,169.126,2250.704
2026-08-03 22:39:00+00:00,169.126,169.126,169.125,169.125,656.0251
2026-08-03 22:40:00+00:00,169.125,169.125,169.125,169.125,431.9779
2026-08-03 22:41:00+00:00,169.125,169.125,169.125,169.125,0.0
2026-08-03 22:42:00+00:00,169.126,169.126,169.126,169.126,5.9056
2026-08-03 22:43:00+00:00,169.126,169.126,169.125,169.126,743.5838
2026-08-03 22:44:00+00:00,169.126,169.126,169.126,169.126,0.0
2026-08-03 22:45:00+00:00,169.126,169.126,169.126,169.126,9.3126
2026-08-03 22:46:00+00:00,169.126,169.126,169.126,169.126,0.0
2026-08-03 22:47:00+00:00,169.126,169.126,169.126,169.126,0.0
2026-08-03 22:48:00+00:00,169.126,169.126,169.126,169.126,455.1458
2026-08-03 22:49:00+00:00,169.126,169.126,169.126,169.126,0.0
2026-08-03 22:50:00+00:00,169.177,169.177,169.177,169.177,9.3126
2026-08-03 22:51:00+00:00,169.178,169.178,169.178,169.178,11.3639
2026-08-03 22:52:00+00:00,169.178,169.178,169.178,169.178,199.0385
2026-08-03 22:53:00+00:00,169.178,169.234,169.178,169.234,409.3657
2026-08-03 22:54:00+00:00,169.248,169.248,169.248,169.248,156.2836
2026-08-03 22:55:00+00:00,169.248,169.248,169.248,169.248,0.0
2026-08-03 22:56:00+00:00,169.248,169.248,169.248,169.248,0.0
2026-08-03 22:57:00+00:00,169.252,169.252,169.252,169.252,757.1774
2026-08-03 22:58:00+00:00,169.252,169.252,169.252,169.252,0.0
2026-08-03 22:59:00+00:00,169.252,169.252,169.252,169.252,30.4981
2026-08-03 23:00:00+00:00,169.252,169.252,169.165,169.165,27.5989
2026-08-03 23:01:00+00:00,169.15,169.15,169.126,169.126,1912.4093
2026-08-03 23:02:00+00:00,169.125,169.125,169.12,169.12,3336.3875
2026-08-03 23:03:00+00:00,169.104,169.104,169.104,169.104,5.1811
2026-08-03 23:04:00+00:00,169.103,169.103,169.097,169.097,9735.6704
2026-08-03 23:05:00+00:00,169.09,169.091,169.068,169.068,1821.4579
2026-08-03 23:06:00+00:00,169.061,169.061,169.061,169.061,17.0433
2026-08-03 23:07:00+00:00,169.06,169.06,169.03,169.03,836.1038
2026-08-03 23:08:00+00:00,169.024,169.024,169.002,169.002,43.3832
2026-08-03 23:09:00+00:00,169.003,169.053,169.003,169.053,0.0098
2026-08-03 23:10:00+00:00,169.053,169.053,169.053,169.053,0.0
2026-08-03 23:11:00+00:00,169.053,169.053,169.053,169.053,0.0
2026-08-03 23:12:00+00:00,169.054,169.054,169.054,169.054,4875.0932
2026-08-03 23:13:00+00:00,169.054,169.054,169.054,169.054,1066.5655
2026-08-03 23:14:00+00:00,169.053,169.053,169.053,169.053,0.0016
2026-08-03 23:15:00+00:00,169.053,169.053,169.053,169.053,0.0
2026-08-03 23:16:00+00:00,169.049,169.049,168.944,168.944,24047.1638
2026-08-03 23:17:00+00:00,168.984,168.984,168.984,168.984,0.5429
2026-08-03 23:18:00+00:00,168.984,168.984,168.984,168.984,0.0
2026-08-03 23:19:00+00:00,168.984,169.0,168.984,169.0,140.0
2026-08-03 23:20:00+00:00,169.0,169.0,169.0,169.0,17.7302
2026-08-03 23:21:00+00:00,168.999,168.999,168.951,168.951,165.1419
2026-08-03 23:22:00+00:00,168.978,168.978,168.978,168.978,1178.8859
2026-08-03 23:23:00+00:00,168.978,168.978,168.978,168.978,0.0
2026-08-03 23:24:00+00:00,169.0,169.0,169.0,169.0,30.1344
2026-08-03 23:25:00+00:00,169.0,169.0,169.0,169.0,1796.3572
2026-08-03 23:26:00+00:00,169.0,169.0,169.0,169.0,0.0
2026-08-03 23:27:00+00:00,169.0,169.0,169.0,169.0,0.0
2026-08-03 23:28:00+00:00,169.0,169.0,169.0,169.0,0.0
2026-08-03 23:29:00+00:00,169.0,169.0,169.0,169.0,0.0
2026-08-03 23:30:00+00:00,168.999,168.999,168.999,168.999,7204.4247
2026-08-03 23:31:00+00:00,168.999,168.999,168.999,168.999,541.6268
2026-08-03 23:32:00+00:00,168.999,168.999,168.999,168.999,119.985
2026-08-03 23:33:00+00:00,169.0,169.0,169.0,169.0,118.2026
2026-08-03 23:34:00+00:00,169.0,169.0,169.0,169.0,0.0
2026-08-03 23:35:00+00:00,169.0,169.0,169.0,169.0,0.0
2026-08-03 23:36:00+00:00,169.0,169.0,169.0,169.0,0.0
2026-08-03 23:37:00+00:00,169.0,169.0,169.0,169.0,480.0
2026-08-03 23:38:00+00:00,169.0,169.0,169.0,169.0,0.0
2026-08-03 23:39:00+00:00,169.0,169.0,169.0,169.0,0.0
2026-08-03 23:40:00+00:00,169.0,169.0,169.0,169.0,0.0
