ts,open,high,low,close,volume,buy_vol,sell_vol,trades
2026-08-05 14:27:00+00:00,10128638.0,10136903.0,10127318.0,10136877.0,1.79231772,1.55725168,0.23506604,40
2026-08-05 14:28:00+00:00,10137956.0,10140540.0,10130151.0,10130151.0,0.56903345,0.24518728,0.32384617,26
2026-08-05 14:29:00+00:00,10129043.0,10130926.0,10126025.0,10126025.0,0.328511,0.0,0.328511,6
2026-08-05 14:30:00+00:00,10127216.0,10128598.0,10121408.0,10127266.0,1.93126366,0.9632195299999999,0.96804413,55
2026-08-05 14:31:00+00:00,10128640.0,10130643.0,10123646.0,10127959.0,0.13268229,0.10628229,0.0264,15
2026-08-05 14:32:00+00:00,10127426.0,10140000.0,10127426.0,10138755.0,1.41927909,1.09049279,0.3287863,48
2026-08-05 14:33:00+00:00,10136837.0,10146139.0,10136837.0,10144556.0,0.41739846,0.29716211,0.12023635,30
2026-08-05 14:34:00+00:00,10144292.0,10144556.0,10125842.0,10128981.0,1.45910205,0.28376487,1.17533718,59
2026-08-05 14:35:00+00:00,10130506.0,10137059.0,10130353.0,10134433.0,1.45643488,1.002476,0.45395888,41
2026-08-05 14:36:00+00:00,10132335.0,10132335.0,10125842.0,10130886.0,1.04591273,0.105,0.94091273,37
2026-08-05 14:37:00+00:00,10133832.0,10137389.0,10127100.0,10127100.0,0.92038542,0.42815876999999997,0.49222665,51
2026-08-05 14:38:00+00:00,10128321.0,10133357.0,10128272.0,10132452.0,0.23019697,0.18519697000000002,0.045,14
2026-08-05 14:39:00+00:00,10134253.0,10136932.0,10129000.0,10129000.0,0.26270505,0.15414802,0.10855703,17
2026-08-05 14:40:00+00:00,10128589.0,10136982.0,10127753.0,10129587.0,1.24200707,0.75475177,0.4872553,77
2026-08-05 14:41:00+00:00,10131065.0,10131069.0,10126562.0,10130391.0,0.25938708,0.15114982999999999,0.10823725,13
2026-08-05 14:42:00+00:00,10130921.0,10133073.0,10125443.0,10133073.0,2.09291452,1.85185529,0.24105923,56
2026-08-05 14:43:00+00:00,10133692.0,10133692.0,10129853.0,10131965.0,0.48696394,0.123,0.36396394,27
2026-08-05 14:44:00+00:00,10136982.0,10140847.0,10136982.0,10139210.0,0.68910904,0.55750904,0.1316,34
2026-08-05 14:45:00+00:00,10142000.0,10145387.0,10140816.0,10142501.0,1.14899143,0.6168953,0.53209613,48
2026-08-05 14:46:00+00:00,10144385.0,10147324.0,10142035.0,10142036.0,1.13454902,0.24339277,0.89115625,47
2026-08-05 14:47:00+00:00,10142038.0,10145718.0,10140581.0,10144742.0,0.71529181,0.44032381,0.274968,37
2026-08-05 14:48:00+00:00,10143223.0,10144594.0,10140000.0,10141285.0,0.20028200000000002,0.088982,0.11130000000000001,15
2026-08-05 14:49:00+00:00,10140980.0,10150471.0,10140778.0,10150471.0,0.4569464,0.2942232,0.16272319999999998,33
2026-08-05 14:50:00+00:00,10150471.0,10154869.0,10143888.0,10145281.0,1.46701327,0.54690461,0.92010866,69
2026-08-05 14:51:00+00:00,10146621.0,10147746.0,10136959.0,10139186.0,0.57605882,0.3389192,0.23713962,38
2026-08-05 14:52:00+00:00,10139164.0,10142000.0,10134407.0,10139077.0,0.6016589,0.1366589,0.465,28
2026-08-05 14:53:00+00:00,10141408.0,10142028.0,10128770.0,10132502.0,1.5167649699999999,0.85897143,0.65779354,68
2026-08-05 14:54:00+00:00,10135741.0,10142192.0,10135741.0,10141352.0,0.15368608,0.15168608,0.002,10
2026-08-05 14:55:00+00:00,10144000.0,10146000.0,10141550.0,10143772.0,0.43965475,0.38008927,0.059565480000000004,15
2026-08-05 14:56:00+00:00,10142207.0,10142941.0,10138915.0,10142941.0,0.4815361,0.33208360000000003,0.1494525,17
2026-08-05 14:57:00+00:00,10144034.0,10159688.0,10144010.0,10151649.0,3.0707791700000002,1.60726405,1.46351512,99
2026-08-05 14:58:00+00:00,10151443.0,10152439.0,10149026.0,10149908.0,0.11846182,0.056,0.06246182,14
2026-08-05 14:59:00+00:00,10147307.0,10152417.0,10147000.0,10152417.0,0.15754836,0.061157,0.09639136000000001,14
2026-08-05 15:00:00+00:00,10148796.0,10149715.0,10147001.0,10147001.0,0.25425554,0.1037149,0.15054064,23
2026-08-05 15:01:00+00:00,10148283.0,10148283.0,10141996.0,10142253.0,0.26043,0.0946,0.16583,29
2026-08-05 15:02:00+00:00,10145597.0,10152555.0,10141753.0,10150042.0,1.95721805,1.17868304,0.77853501,85
2026-08-05 15:03:00+00:00,10151153.0,10156173.0,10149590.0,10155444.0,1.72855333,0.72243559,1.0061177399999999,35
2026-08-05 15:04:00+00:00,10159039.0,10161747.0,10155997.0,10155997.0,1.0672831999999999,0.77414157,0.29314163,38
2026-08-05 15:05:00+00:00,10158599.0,10160036.0,10150781.0,10152967.0,0.45072934,0.17080538,0.27992395999999997,20
2026-08-05 15:06:00+00:00,10155079.0,10158272.0,10151035.0,10152193.0,0.6076877,0.29534762000000003,0.31234008,29
2026-08-05 15:07:00+00:00,10154275.0,10154887.0,10151000.0,10154887.0,0.65563578,0.08563578,0.5700000000000001,23
2026-08-05 15:08:00+00:00,10151707.0,10155000.0,10151707.0,10155000.0,0.126007,0.116007,0.01,10
2026-08-05 15:09:00+00:00,10156325.0,10180000.0,10156325.0,10180000.0,2.45496229,2.10364102,0.35132127,150
2026-08-05 15:10:00+00:00,10178579.0,10191531.0,10172550.0,10188450.0,5.78167858,3.98177734,1.79990124,226
2026-08-05 15:11:00+00:00,10188440.0,10188440.0,10175640.0,10180527.0,0.9912666,0.38579640000000004,0.6054702,39
2026-08-05 15:12:00+00:00,10179536.0,10181472.0,10176453.0,10176453.0,0.22880701,0.025,0.20380700999999998,20
2026-08-05 15:13:00+00:00,10177023.0,10179607.0,10173421.0,10175460.0,1.04255284,0.26004454,0.7825083,34
2026-08-05 15:14:00+00:00,10174226.0,10177151.0,10174226.0,10174659.0,0.10369438,0.10169438,0.002,7
2026-08-05 15:15:00+00:00,10173593.0,10174659.0,10165370.0,10165625.0,1.48547868,1.115,0.37047868,22
2026-08-05 15:16:00+00:00,10164341.0,10164341.0,10147133.0,10155809.0,5.16792669,3.5526553499999998,1.61527134,117
2026-08-05 15:17:00+00:00,10156568.0,10160240.0,10156022.0,10157975.0,0.96012612,0.742,0.21812612,34
2026-08-05 15:18:00+00:00,10157668.0,10157668.0,10146717.0,10157125.0,1.9722963,0.68595912,1.28633718,89
2026-08-05 15:19:00+00:00,10159391.0,10165211.0,10159391.0,10163084.0,1.72777932,1.54427752,0.1835018,46
2026-08-05 15:20:00+00:00,10164773.0,10165664.0,10162825.0,10165664.0,0.18045988,0.09878028,0.0816796,15
2026-08-05 15:21:00+00:00,10163436.0,10163436.0,10152776.0,10154354.0,0.86259728,0.11499362,0.74760366,25
2026-08-05 15:22:00+00:00,10152425.0,10154009.0,10147500.0,10151826.0,0.33053533,0.14691963,0.1836157,24
2026-08-05 15:23:00+00:00,10148164.0,10152554.0,10147312.0,10150762.0,0.99902684,0.20491661,0.79411023,27
2026-08-05 15:24:00+00:00,10148391.0,10153180.0,10146208.0,10151145.0,1.92990661,0.022,1.90790661,21
2026-08-05 15:25:00+00:00,10151145.0,10153937.0,10148188.0,10153937.0,1.59671785,0.13191785,1.4648,16
2026-08-05 15:26:00+00:00,10154090.0,10164502.0,10154090.0,10164502.0,1.82962487,1.33832487,0.4913,60
2026-08-05 15:27:00+00:00,10164367.0,10165708.0,10160437.0,10160689.0,0.56065447,0.018000000000000002,0.54265447,17
2026-08-05 15:28:00+00:00,10158000.0,10158000.0,10154700.0,10155290.0,0.54,0.03,0.51,12
2026-08-05 15:29:00+00:00,10156964.0,10156964.0,10151406.0,10153048.0,0.29691963,0.15669460000000002,0.14022503,16
2026-08-05 15:30:00+00:00,10154259.0,10156263.0,10154246.0,10155065.0,0.0966962,0.0466962,0.05,7
2026-08-05 15:31:00+00:00,10154979.0,10159241.0,10154979.0,10159241.0,0.0517266,0.00983,0.0418966,5
2026-08-05 15:32:00+00:00,10161122.0,10161122.0,10161122.0,10161122.0,0.2,0.2,0.0,6
2026-08-05 15:33:00+00:00,10164997.0,10167544.0,10162004.0,10165957.0,1.6360000000000001,1.07,0.566,22
2026-08-05 15:34:00+00:00,10164252.0,10166875.0,10161406.0,10163839.0,0.1066736,0.043,0.0636736,14
2026-08-05 15:35:00+00:00,10164296.0,10165784.0,10160000.0,10160000.0,0.48301950000000005,0.03,0.4530195,12
2026-08-05 15:36:00+00:00,10160000.0,10160000.0,10157172.0,10157240.0,0.249,0.015,0.23399999999999999,7
2026-08-05 15:37:00+00:00,10156494.0,10163205.0,10156494.0,10163205.0,0.0920611,0.0770611,0.015,7
2026-08-05 15:38:00+00:00,10165928.0,10172524.0,10165928.0,10167452.0,2.57260912,1.3304876,1.24212152,31
2026-08-05 15:39:00+00:00,10168772.0,10186535.0,10168771.0,10178028.0,2.65021837,2.0451571,0.60506127,115
2026-08-05 15:40:00+00:00,10177236.0,10177995.0,10170652.0,10172944.0,0.2704625,0.024,0.2464625,18
2026-08-05 15:41:00+00:00,10173159.0,10173159.0,10168014.0,10172107.0,0.2076535,0.1223245,0.085329,12
2026-08-05 15:42:00+00:00,10171398.0,10171398.0,10167991.0,10168256.0,0.059244,0.0,0.059244,6
2026-08-05 15:43:00+00:00,10171110.0,10171110.0,10163331.0,10163575.0,0.25320000000000004,0.0397,0.2135,12
2026-08-05 15:44:00+00:00,10160948.0,10163433.0,10160948.0,10163433.0,0.18196400000000001,0.07525,0.106714,7
2026-08-05 15:45:00+00:00,10160282.0,10160848.0,10153006.0,10157880.0,1.4746872500000001,0.21747033,1.25721692,55
2026-08-05 15:46:00+00:00,10159373.0,10160064.0,10156133.0,10158770.0,0.1318419,0.0889976,0.0428443,11
2026-08-05 15:47:00+00:00,10162289.0,10166044.0,10161153.0,10161171.0,0.29412202,0.21076002000000002,0.083362,20
2026-08-05 15:48:00+00:00,10161171.0,10162054.0,10158680.0,10162054.0,0.1205,0.012,0.1085,9
2026-08-05 15:49:00+00:00,10159758.0,10159758.0,10156466.0,10158812.0,0.0265,0.006,0.020499999999999997,4
2026-08-05 15:50:00+00:00,10157246.0,10157246.0,10155940.0,10155940.0,0.0693777,0.02,0.049377700000000004,8
2026-08-05 15:51:00+00:00,10156523.0,10156523.0,10151273.0,10152939.0,0.83091723,0.0773158,0.75360143,20
2026-08-05 15:52:00+00:00,10155349.0,10156000.0,10146294.0,10148549.0,0.82211289,0.1246976,0.69741529,28
2026-08-05 15:53:00+00:00,10148549.0,10154456.0,10148549.0,10149481.0,0.72628659,0.55428659,0.17200000000000001,24
2026-08-05 15:54:00+00:00,10149785.0,10149785.0,10147081.0,10147543.0,0.05578693,0.027,0.028786930000000002,6
2026-08-05 15:55:00+00:00,10147541.0,10149507.0,10145564.0,10149507.0,0.21197852,0.19997852,0.012,15
2026-08-05 15:56:00+00:00,10148313.0,10148313.0,10142829.0,10145860.0,0.42236644,0.053493830000000006,0.36887261,32
2026-08-05 15:57:00+00:00,10145547.0,10146087.0,10140853.0,10140901.0,0.91133304,0.08878791,0.82254513,30
2026-08-05 15:58:00+00:00,10141425.0,10143582.0,10140901.0,10142305.0,0.2847221,0.26,0.0247221,8
2026-08-05 15:59:00+00:00,10141156.0,10145000.0,10140000.0,10141968.0,0.30107818,0.18957752,0.11150065999999999,16
2026-08-05 16:00:00+00:00,10144184.0,10147608.0,10142829.0,10147490.0,0.70733117,0.67033117,0.037000000000000005,17
2026-08-05 16:01:00+00:00,10145508.0,10146216.0,10141067.0,10146216.0,0.79857997,0.58219664,0.21638333,16
2026-08-05 16:02:00+00:00,10146192.0,10150493.0,10143145.0,10150149.0,0.641,0.514,0.127,11
2026-08-05 16:03:00+00:00,10149207.0,10149207.0,10144647.0,10148754.0,0.146,0.093,0.053,7
2026-08-05 16:04:00+00:00,10148759.0,10152346.0,10146487.0,10149083.0,0.24463594,0.1397,0.10493594,12
2026-08-05 16:05:00+00:00,10149334.0,10158454.0,10149334.0,10158454.0,0.22885898,0.20916898,0.01969,10
2026-08-05 16:06:00+00:00,10157938.0,10158347.0,10153738.0,10153738.0,0.054,0.022,0.032,9
2026-08-05 16:07:00+00:00,10158400.0,10161214.0,10158400.0,10159628.0,0.51307711,0.35901364,0.15406347,31
2026-08-05 16:08:00+00:00,10157738.0,10159672.0,10155713.0,10159672.0,0.1294614,0.0694614,0.06,12
2026-08-05 16:09:00+00:00,10155503.0,10158345.0,10155503.0,10158345.0,0.036,0.03,0.006,3
2026-08-05 16:10:00+00:00,10159672.0,10162268.0,10159672.0,10159968.0,0.1817,0.16670000000000001,0.015,14
2026-08-05 16:11:00+00:00,10161622.0,10162076.0,10159537.0,10159537.0,0.07114826,0.0396827,0.031465560000000004,7
2026-08-05 16:12:00+00:00,10158537.0,10158537.0,10158537.0,10158537.0,0.005,0.0,0.005,1
2026-08-05 16:13:00+00:00,10162015.0,10166738.0,10161537.0,10166335.0,0.19435209,0.18335209,0.011,17
2026-08-05 16:14:00+00:00,10164663.0,10173334.0,10163153.0,10173334.0,0.60631833,0.42784633,0.178472,41
2026-08-05 16:15:00+00:00,10172839.0,10173925.0,10166010.0,10169552.0,0.6320373300000001,0.047,0.58503733,24
2026-08-05 16:16:00+00:00,10168395.0,10178943.0,10168395.0,10172233.0,0.7151544000000001,0.59191781,0.12323659,29
2026-08-05 16:17:00+00:00,10171237.0,10172744.0,10170788.0,10171767.0,0.1278,0.007,0.1208,8
2026-08-05 16:18:00+00:00,10171725.0,10175000.0,10171457.0,10175000.0,0.07,0.07,0.0,3
2026-08-05 16:19:00+00:00,10176358.0,10176358.0,10176358.0,10176358.0,0.002,0.0,0.002,1
2026-08-05 16:20:00+00:00,10179167.0,10179167.0,10176362.0,10176362.0,0.0535,0.003,0.0505,4
2026-08-05 16:21:00+00:00,10178167.0,10189574.0,10178167.0,10187222.0,0.38958594999999996,0.17458595,0.215,29
2026-08-05 16:22:00+00:00,10185124.0,10189745.0,10182065.0,10187652.0,0.31498882,0.14033572,0.1746531,31
2026-08-05 16:23:00+00:00,10187925.0,10194765.0,10181743.0,10181743.0,1.7701573000000002,0.82998274,0.94017456,57
2026-08-05 16:24:00+00:00,10183160.0,10184003.0,10177499.0,10177499.0,0.30650477,0.045651080000000004,0.26085369,17
2026-08-05 16:25:00+00:00,10180264.0,10189172.0,10180264.0,10187727.0,0.34165096,0.25223356,0.08941740000000001,28
2026-08-05 16:26:00+00:00,10187947.0,10187947.0,10184643.0,10185240.0,0.084,0.045,0.039,5
2026-08-05 16:27:00+00:00,10189171.0,10195502.0,10181959.0,10195168.0,1.22827822,1.01520725,0.21307097,42
2026-08-05 16:28:00+00:00,10193964.0,10195657.0,10190484.0,10194022.0,1.40599749,0.79499749,0.611,35
2026-08-05 16:29:00+00:00,10194013.0,10198220.0,10191558.0,10194863.0,1.00394786,0.74148001,0.26246785,22
2026-08-05 16:30:00+00:00,10197515.0,10197515.0,10188440.0,10189979.0,0.54305224,0.21851954,0.3245327,23
2026-08-05 16:31:00+00:00,10189544.0,10189544.0,10184355.0,10184355.0,0.548154,0.067954,0.4802,23
2026-08-05 16:32:00+00:00,10187412.0,10190540.0,10184632.0,10184632.0,2.1846343999999998,0.1346344,2.05,22
2026-08-05 16:33:00+00:00,10186011.0,10186608.0,10183484.0,10185465.0,0.22925494,0.1878477,0.04140724,11
2026-08-05 16:34:00+00:00,10183966.0,10187884.0,10182488.0,10187884.0,0.15511388,0.13990388,0.015210000000000001,11
2026-08-05 16:35:00+00:00,10190499.0,10190499.0,10187029.0,10187029.0,0.07762661,0.015210000000000001,0.06241661,3
2026-08-05 16:36:00+00:00,10182742.0,10187029.0,10182742.0,10187011.0,0.194,0.138,0.056,11
2026-08-05 16:37:00+00:00,10186080.0,10188401.0,10186080.0,10186385.0,0.07059276,0.02659276,0.044000000000000004,10
2026-08-05 16:38:00+00:00,10186868.0,10188432.0,10186868.0,10187722.0,0.05172061,0.04172061,0.01,4
2026-08-05 16:39:00+00:00,10191501.0,10193033.0,10190144.0,10190144.0,0.0948,0.0562,0.0386,15
2026-08-05 16:40:00+00:00,10190275.0,10190445.0,10190275.0,10190445.0,0.03,0.03,0.0,2
2026-08-05 16:41:00+00:00,10194785.0,10194785.0,10183861.0,10184827.0,0.2555613,0.025,0.23056130000000002,12
2026-08-05 16:42:00+00:00,10186768.0,10188643.0,10186768.0,10188543.0,0.07,0.07,0.0,4
2026-08-05 16:43:00+00:00,10189592.0,10190408.0,10189592.0,10190003.0,0.07109793,0.01021,0.06088793,5
2026-08-05 16:44:00+00:00,10191767.0,10192287.0,10186212.0,10186212.0,0.045000000000000005,0.01,0.035,5
2026-08-05 16:45:00+00:00,10184301.0,10185631.0,10181733.0,10185631.0,0.09209815,0.07209815,0.02,6
2026-08-05 16:46:00+00:00,10183105.0,10183105.0,10180812.0,10181047.0,0.17242869,0.14542869,0.027000000000000003,8
2026-08-05 16:47:00+00:00,10181382.0,10181382.0,10178410.0,10179545.0,0.10311362,0.016,0.08711362,5
2026-08-05 16:48:00+00:00,10177810.0,10181931.0,10176012.0,10181931.0,0.59721081,0.31357004,0.28364077,35
2026-08-05 16:49:00+00:00,10182272.0,10182463.0,10178987.0,10181895.0,0.11856794999999999,0.0358,0.08276794999999999,7
2026-08-05 16:50:00+00:00,10180920.0,10183663.0,10180920.0,10183663.0,0.03091812,0.024918120000000002,0.006,3
2026-08-05 16:51:00+00:00,10183101.0,10183673.0,10179406.0,10179406.0,0.17036906,0.006,0.16436906,8
2026-08-05 16:52:00+00:00,10176744.0,10178971.0,10176744.0,10178970.0,0.11204001,0.10204001,0.01,6
2026-08-05 16:53:00+00:00,10177169.0,10179436.0,10177169.0,10179436.0,0.008,0.0,0.008,2
2026-08-05 16:54:00+00:00,10178905.0,10181390.0,10178905.0,10181390.0,0.021,0.01252695,0.00847305,4
2026-08-05 16:55:00+00:00,10179468.0,10181745.0,10179468.0,10181745.0,0.09181278,0.08681278,0.005,4
2026-08-05 16:56:00+00:00,10181002.0,10181002.0,10180143.0,10180143.0,0.24634268,0.0,0.24634268,11
2026-08-05 16:57:00+00:00,10180569.0,10188020.0,10180569.0,10188020.0,0.1192617,0.051000000000000004,0.0682617,6
2026-08-05 16:58:00+00:00,10187663.0,10190895.0,10187663.0,10190538.0,0.21881217,0.20481217000000002,0.014000000000000002,10
2026-08-05 16:59:00+00:00,10188845.0,10188845.0,10186254.0,10186773.0,0.33540000000000003,0.0158,0.3196,10
2026-08-05 17:00:00+00:00,10189155.0,10193602.0,10186340.0,10188211.0,0.2767034,0.23523545,0.04146795,18
2026-08-05 17:01:00+00:00,10184258.0,10191488.0,10184258.0,10189381.0,0.7815493099999999,0.6923687000000001,0.08918061,26
2026-08-05 17:02:00+00:00,10188302.0,10188302.0,10188302.0,10188302.0,0.034030200000000004,0.0,0.034030200000000004,2
2026-08-05 17:03:00+00:00,10187810.0,10187810.0,10187810.0,10187810.0,0.016,0.016,0.0,2
2026-08-05 17:04:00+00:00,10187986.0,10188505.0,10187986.0,10188505.0,0.10825285000000001,0.09825285,0.01,6
2026-08-05 17:05:00+00:00,10186336.0,10186336.0,10186336.0,10186336.0,0.0816,0.0,0.0816,1
2026-08-05 17:06:00+00:00,10185708.0,10185708.0,10181792.0,10184857.0,0.08065285,0.013000000000000001,0.06765285,8
2026-08-05 17:07:00+00:00,10184230.0,10184230.0,10184230.0,10184230.0,0.01945662,0.01945662,0.0,1
2026-08-05 17:08:00+00:00,10184230.0,10184230.0,10184230.0,10184230.0,0.0,0.0,0.0,0
2026-08-05 17:09:00+00:00,10183974.0,10183974.0,10181893.0,10181893.0,0.01682689,0.00182689,0.015,3
2026-08-05 17:10:00+00:00,10182871.0,10182871.0,10180733.0,10182651.0,0.008,0.002,0.006,3
2026-08-05 17:11:00+00:00,10178895.0,10184644.0,10176962.0,10184644.0,0.5404503900000001,0.34445039,0.196,25
2026-08-05 17:12:00+00:00,10186452.0,10186452.0,10182723.0,10183344.0,1.9457211099999998,1.8199999999999998,0.12572111,14
2026-08-05 17:13:00+00:00,10182833.0,10182833.0,10176962.0,10180364.0,0.05688909,0.05288909,0.004,6
2026-08-05 17:14:00+00:00,10179406.0,10179406.0,10176862.0,10177096.0,0.025,0.004,0.020999999999999998,14
2026-08-05 17:15:00+00:00,10176066.0,10176066.0,10170226.0,10174509.0,0.74081761,0.22603585,0.51478176,66
2026-08-05 17:16:00+00:00,10175334.0,10175334.0,10170000.0,10171667.0,0.28832041,0.052178010000000004,0.2361424,23
2026-08-05 17:17:00+00:00,10172835.0,10177744.0,10170000.0,10176050.0,0.81884137,0.72668214,0.09215923000000001,36
2026-08-05 17:18:00+00:00,10178550.0,10178724.0,10174877.0,10175433.0,0.0609214,0.006,0.0549214,16
2026-08-05 17:19:00+00:00,10177439.0,10179166.0,10175053.0,10176116.0,0.12337941,0.0266326,0.09674681,15
2026-08-05 17:20:00+00:00,10177472.0,10177472.0,10173515.0,10173515.0,0.069,0.006,0.063,15
2026-08-05 17:21:00+00:00,10174961.0,10174961.0,10170000.0,10172820.0,0.1647041,0.1087604,0.0559437,18
2026-08-05 17:22:00+00:00,10172855.0,10174761.0,10169237.0,10174761.0,0.1882919,0.1772919,0.011,14
2026-08-05 17:23:00+00:00,10175499.0,10175956.0,10173875.0,10173875.0,0.1994755,0.08172567,0.11774983,7
2026-08-05 17:24:00+00:00,10176828.0,10178033.0,10176828.0,10178033.0,0.002,0.002,0.0,2
2026-08-05 17:25:00+00:00,10174396.0,10174456.0,10173849.0,10173849.0,0.016,0.0,0.016,3
2026-08-05 17:26:00+00:00,10179624.0,10182646.0,10179624.0,10180047.0,0.127,0.068,0.059,13
2026-08-05 17:27:00+00:00,10179169.0,10179169.0,10177203.0,10177208.0,0.04234917,0.0,0.04234917,4
2026-08-05 17:28:00+00:00,10176520.0,10176937.0,10176484.0,10176484.0,0.096,0.0,0.096,5
2026-08-05 17:29:00+00:00,10176510.0,10176510.0,10176484.0,10176484.0,0.004,0.004,0.0,2
2026-08-05 17:30:00+00:00,10176510.0,10176510.0,10176484.0,10176484.0,0.0,0.0,0.0,0
2026-08-05 17:31:00+00:00,10176510.0,10176510.0,10176484.0,10176484.0,0.0,0.0,0.0,0
2026-08-05 17:32:00+00:00,10177968.0,10179826.0,10176297.0,10176949.0,0.034,0.022,0.012,5
2026-08-05 17:33:00+00:00,10174968.0,10175403.0,10174065.0,10175403.0,0.03124406,0.01,0.021244060000000002,3
2026-08-05 17:34:00+00:00,10177194.0,10177894.0,10175424.0,10175907.0,0.039522550000000004,0.0254204,0.01410215,5
2026-08-05 17:35:00+00:00,10175480.0,10175480.0,10174215.0,10175470.0,0.0256,0.0246,0.001,3
2026-08-05 17:36:00+00:00,10175480.0,10175480.0,10174215.0,10175470.0,0.0,0.0,0.0,0
2026-08-05 17:37:00+00:00,10177133.0,10188959.0,10177133.0,10186794.0,0.48573904,0.32531694,0.1604221,35
2026-08-05 17:38:00+00:00,10188258.0,10196857.0,10188258.0,10193212.0,1.29339306,0.47174246000000003,0.8216506,51
2026-08-05 17:39:00+00:00,10195796.0,10197471.0,10191429.0,10193451.0,0.17077461,0.12716191,0.043612700000000004,14
2026-08-05 17:40:00+00:00,10196453.0,10197026.0,10193090.0,10194911.0,0.25693081,0.1772,0.07973081,17
2026-08-05 17:41:00+00:00,10195751.0,10195751.0,10192724.0,10192724.0,0.061,0.0,0.061,5
2026-08-05 17:42:00+00:00,10191429.0,10194366.0,10189215.0,10194366.0,0.32968968,0.02,0.30968968,8
2026-08-05 17:43:00+00:00,10193611.0,10193611.0,10189215.0,10189960.0,0.73924977,0.14475814,0.59449163,26
2026-08-05 17:44:00+00:00,10191175.0,10191175.0,10186317.0,10186317.0,0.12382897999999999,0.0,0.12382897999999999,8
2026-08-05 17:45:00+00:00,10188848.0,10188925.0,10183200.0,10186287.0,0.23367469999999999,0.1947747,0.0389,15
2026-08-05 17:46:00+00:00,10187242.0,10192689.0,10187241.0,10191361.0,0.46779305,0.30971906,0.15807399,17
2026-08-05 17:47:00+00:00,10191463.0,10195998.0,10191463.0,10195093.0,0.91,0.01,0.9,3
2026-08-05 17:48:00+00:00,10191463.0,10191464.0,10191463.0,10191464.0,0.10349001999999999,0.0,0.10349001999999999,4
2026-08-05 17:49:00+00:00,10192427.0,10193922.0,10191464.0,10193922.0,0.073,0.053,0.02,6
2026-08-05 17:50:00+00:00,10197476.0,10198036.0,10196845.0,10196845.0,0.062,0.051000000000000004,0.011,5
2026-08-05 17:51:00+00:00,10196296.0,10202457.0,10195943.0,10200350.0,0.805,0.534,0.271,38
2026-08-05 17:52:00+00:00,10199720.0,10200582.0,10193551.0,10194841.0,0.30150643,0.06786103,0.2336454,14
2026-08-05 17:53:00+00:00,10196711.0,10196712.0,10192403.0,10192403.0,0.16219619999999998,0.0,0.16219619999999998,8
2026-08-05 17:54:00+00:00,10193978.0,10199307.0,10193978.0,10199307.0,0.0674076,0.0674076,0.0,8
2026-08-05 17:55:00+00:00,10197608.0,10199930.0,10197608.0,10199930.0,0.011,0.001,0.01,2
2026-08-05 17:56:00+00:00,10199008.0,10199008.0,10199008.0,10199008.0,0.001,0.0,0.001,1
2026-08-05 17:57:00+00:00,10198791.0,10200951.0,10198760.0,10199501.0,0.12162496,0.046610200000000004,0.07501476,17
2026-08-05 17:58:00+00:00,10202862.0,10205000.0,10200716.0,10201958.0,0.11202167,0.0259924,0.08602927,16
2026-08-05 17:59:00+00:00,10201436.0,10201574.0,10197981.0,10197981.0,0.1563845,0.106,0.0503845,13
2026-08-05 18:00:00+00:00,10199997.0,10202450.0,10198959.0,10200732.0,0.063,0.062,0.001,9
2026-08-05 18:01:00+00:00,10200733.0,10200733.0,10198526.0,10199780.0,0.1048076,0.001,0.1038076,8
2026-08-05 18:02:00+00:00,10200085.0,10203696.0,10196663.0,10198300.0,0.591,0.5640000000000001,0.027,30
2026-08-05 18:03:00+00:00,10198300.0,10198300.0,10195259.0,10197411.0,0.1566502,0.0806502,0.076,22
2026-08-05 18:04:00+00:00,10197411.0,10199227.0,10194418.0,10199227.0,0.34015048,0.19005048,0.1501,31
2026-08-05 18:05:00+00:00,10199100.0,10199362.0,10194418.0,10196390.0,0.2566104,0.0716142,0.1849962,30
2026-08-05 18:06:00+00:00,10196310.0,10196310.0,10188974.0,10194465.0,0.59667437,0.37513085,0.22154352,36
2026-08-05 18:07:00+00:00,10193896.0,10193896.0,10189750.0,10189750.0,0.0416196,0.005,0.0366196,10
2026-08-05 18:08:00+00:00,10191416.0,10191801.0,10188268.0,10188268.0,0.35178456,0.28600000000000003,0.06578456,7
2026-08-05 18:09:00+00:00,10188268.0,10188988.0,10183087.0,10188988.0,1.13647626,0.024800000000000003,1.1116762599999999,17
2026-08-05 18:10:00+00:00,10186835.0,10192152.0,10185842.0,10191007.0,0.66441642,0.5527095399999999,0.11170688000000001,26
2026-08-05 18:11:00+00:00,10192512.0,10195479.0,10192512.0,10194486.0,0.23773915,0.19571650000000002,0.042022649999999995,10
2026-08-05 18:12:00+00:00,10194666.0,10196035.0,10192666.0,10192666.0,0.31969553,0.05809834,0.26159719,25
2026-08-05 18:13:00+00:00,10194233.0,10199964.0,10192666.0,10199964.0,0.2610164,0.1610164,0.1,16
2026-08-05 18:14:00+00:00,10201907.0,10204840.0,10201907.0,10204394.0,0.2126791,0.097871,0.1148081,24
2026-08-05 18:15:00+00:00,10205000.0,10206621.0,10201868.0,10206621.0,0.394,0.258,0.136,23
2026-08-05 18:16:00+00:00,10205769.0,10205769.0,10201603.0,10201603.0,0.049199,0.005,0.044199,7
2026-08-05 18:17:00+00:00,10200015.0,10202337.0,10197484.0,10199507.0,0.042,0.021,0.021,11
