t_date,t1_date,close_t,lot_units,notional_yen,fee_yen_per_execution,fee_bps_roundtrip,cost_conservative_bps,cost_conservative_plus_oldfee_bps,r_night_used_bps,net_conservative_plus_oldfee_bps
2011-09-01,2011-09-02,1026.0,97.0,99522.0,55.0,11.052832539538997,19.49317738791423,30.546009927453227,-9.746588693957392,-40.29259862141062
2011-09-02,2011-09-05,1023.0,98.0,100254.0,99.0,19.749835418038185,19.550342130987293,39.30017754902548,-29.325513196480912,-68.62569074550639
2011-09-05,2011-09-06,1019.0,98.0,99862.0,55.0,11.015200977348742,19.62708537782139,30.642286355170135,0.0,-30.642286355170135
2011-09-06,2011-09-07,1008.0,99.0,99792.0,55.0,11.022927689594356,19.841269841269842,30.864197530864196,19.84126984126977,-11.022927689594425
2011-09-07,2011-09-08,1003.0,100.0,100300.0,99.0,19.740777666999005,19.940179461615152,39.68095712861415,29.910269192423566,-9.770687936190587
2011-09-08,2011-09-09,998.0,100.0,99800.0,55.0,11.022044088176353,20.040080160320638,31.062124248496993,-10.020040080159776,-41.082164328656766
2011-09-09,2011-09-12,1000.0,100.0,100000.0,55.0,11.0,20.0,31.0,-30.00000000000003,-61.00000000000003
2011-09-12,2011-09-13,997.0,100.0,99700.0,55.0,11.033099297893681,20.060180541624874,31.093279839518555,-10.030090270812808,-41.123370110331365
2011-09-13,2011-09-14,993.0,101.0,100293.0,99.0,19.74215548443062,20.14098690835851,39.883142392789125,-30.211480362537515,-70.09462275532664
2011-09-14,2011-09-15,977.0,102.0,99654.0,55.0,11.038192144821082,20.470829068577277,31.50902121339836,30.70624360286489,-0.8027776105334681
2011-09-15,2011-09-16,979.0,102.0,99858.0,55.0,11.015642211940955,20.42900919305414,31.444651404995092,10.214504596526286,-21.230146808468806
2011-09-16,2011-09-20,969.0,103.0,99807.0,55.0,11.021271053132544,20.639834881320947,31.66110593445349,20.639834881321928,-11.021271053131564
2011-09-20,2011-09-21,961.0,104.0,99944.0,55.0,11.006163451532858,20.811654526534863,31.817817978067723,41.62330905306932,9.805491075001598
2011-09-21,2011-09-22,973.0,103.0,100219.0,99.0,19.756732755265965,20.554984583761563,40.311717339027524,-51.387461459403426,-91.69917879843095
2011-09-22,2011-09-26,968.0,103.0,99704.0,55.0,11.032656663724623,20.66115702479339,31.693813688518013,-41.32231404958664,-73.01612773810464
2011-09-26,2011-09-27,957.0,104.0,99528.0,55.0,11.052166224580018,20.898641588296762,31.950807812876782,41.797283176594476,9.846475363717694
2011-09-27,2011-09-28,944.0,106.0,100064.0,99.0,19.78733610489287,21.1864406779661,40.97377678285897,84.74576271186419,43.77198592900522
2011-09-28,2011-09-29,953.0,105.0,100065.0,99.0,19.787138360065956,20.986358866736623,40.773497226802576,-104.9317943336836,-145.70529156048616
2011-09-29,2011-09-30,963.0,104.0,100152.0,99.0,19.76994967649173,20.768431983385256,40.53838165987699,-10.384215991692258,-50.92259765156925
2011-09-30,2011-10-03,970.0,103.0,99910.0,55.0,11.009908918026225,20.61855670103093,31.628465619057152,-10.309278350515427,-41.93774396957258
2011-10-03,2011-10-04,973.0,103.0,100219.0,99.0,19.756732755265965,20.554984583761563,40.311717339027524,-30.832476875641834,-71.14419421466935
2011-10-04,2011-10-05,956.0,105.0,100380.0,99.0,19.72504482964734,20.920502092050206,40.645546921697544,-31.38075313807498,-72.02630005977252
2011-10-05,2011-10-06,922.0,108.0,99576.0,55.0,11.046838595645536,21.69197396963124,32.738812565276774,75.9219088937102,43.18309632843342
2011-10-06,2011-10-07,925.0,108.0,99900.0,55.0,11.011011011011012,21.62162162162162,32.632632632632635,54.0540540540535,21.421421421420867
2011-10-07,2011-10-11,924.0,108.0,99792.0,55.0,11.022927689594356,21.645021645021647,32.667949334616004,75.7575757575757,43.08962642295969
2011-10-11,2011-10-12,933.0,107.0,99831.0,55.0,11.01862147028478,21.436227224008576,32.454848694293354,0.0,-32.454848694293354
2011-10-12,2011-10-13,933.0,107.0,99831.0,55.0,11.01862147028478,21.436227224008576,32.454848694293354,53.59056806002238,21.135719365729024
2011-10-13,2011-10-14,957.0,104.0,99528.0,55.0,11.052166224580018,20.898641588296762,31.950807812876782,-73.14524555903867,-105.09605337191545
2011-10-14,2011-10-17,951.0,105.0,99855.0,55.0,11.01597316108357,21.03049421661409,32.04646737769766,31.54574132492094,-0.5007260527767201
2011-10-17,2011-10-18,939.0,106.0,99534.0,55.0,11.051499989953182,21.299254526091588,32.35075451604477,0.0,-32.35075451604477
2011-10-18,2011-10-19,935.0,107.0,100045.0,99.0,19.791094007696536,21.390374331550802,41.18146833924734,32.085561497325884,-9.095906841921455
2011-10-19,2011-10-20,934.0,107.0,99938.0,55.0,11.006824231023236,21.413276231263385,32.42010046228662,-21.413276231263545,-53.833376693550164
2011-10-20,2011-10-21,926.0,108.0,100008.0,99.0,19.798416126709864,21.598272138228943,41.3966882649388,-10.79913606911398,-52.19582433405278
2011-10-21,2011-10-24,923.0,108.0,99684.0,55.0,11.034870189799767,21.668472372697725,32.70334256249749,43.33694474539573,10.633602182898244
2011-10-24,2011-10-25,926.0,108.0,100008.0,99.0,19.798416126709864,21.598272138228943,41.3966882649388,0.0,-41.3966882649388
2011-10-25,2011-10-26,925.0,108.0,99900.0,55.0,11.011011011011012,21.62162162162162,32.632632632632635,-10.8108108108107,-43.443443443443336
2011-10-26,2011-10-27,925.0,108.0,99900.0,55.0,11.011011011011012,21.62162162162162,32.632632632632635,21.6216216216214,-11.011011011011234
2011-10-27,2011-10-28,937.0,107.0,100259.0,99.0,19.74885047726389,21.344717182497334,41.09356765976122,64.03415154749182,22.940583887730597
2011-10-28,2011-10-31,949.0,105.0,99645.0,55.0,11.039189121380902,21.07481559536354,32.11400471674444,52.687038988408204,20.573034271663765
2011-10-31,2011-11-01,951.0,105.0,99855.0,55.0,11.01597316108357,21.03049421661409,32.04646737769766,-31.54574132492094,-63.5922087026186
2011-11-01,2011-11-02,950.0,105.0,99750.0,55.0,11.027568922305765,21.052631578947366,32.08020050125313,-52.63157894736858,-84.71177944862171
2011-11-02,2011-11-04,948.0,105.0,99540.0,55.0,11.050833835643962,21.09704641350211,32.14788024914607,-10.548523206751481,-42.69640345589755
2011-11-04,2011-11-07,942.0,106.0,99852.0,55.0,11.016304130112566,21.231422505307854,32.24772663542042,-21.23142250530785,-53.47914914072827
2011-11-07,2011-11-08,929.0,108.0,100332.0,99.0,19.73448152134912,21.52852529601722,41.263006817366346,-64.58557588805203,-105.84858270541838
2011-11-08,2011-11-09,910.0,110.0,100100.0,99.0,19.78021978021978,21.978021978021978,41.75824175824176,43.9560439560438,2.197802197802041
2011-11-09,2011-11-10,906.0,110.0,99660.0,55.0,11.037527593818984,22.075055187637968,33.11258278145695,-44.150110375276164,-77.26269315673312
2011-11-10,2011-11-11,894.0,112.0,100128.0,99.0,19.774688398849474,22.371364653243848,42.14605305209332,-22.371364653244186,-64.51741770533751
2011-11-11,2011-11-14,891.0,112.0,99792.0,55.0,11.022927689594356,22.44668911335578,33.469616802950135,56.1167227833903,22.647105980440166
2011-11-14,2011-11-15,893.0,112.0,100016.0,99.0,19.79683250679891,22.396416573348265,42.193249080147176,-44.79283314669624,-86.98608222684342
2011-11-15,2011-11-16,888.0,113.0,100344.0,99.0,19.732121502033007,22.52252252252252,42.25464402455553,-33.783783783783996,-76.03842780833952
2011-11-16,2011-11-17,871.0,115.0,100165.0,99.0,19.76738381670244,22.962112514351322,42.72949633105377,0.0,-42.72949633105377
2011-11-17,2011-11-18,865.0,116.0,100340.0,99.0,19.732908112417782,23.121387283236995,42.85429539565477,-11.560693641619046,-54.41498903727382
2011-11-18,2011-11-21,867.0,115.0,99705.0,55.0,11.032546010731657,23.06805074971165,34.10059676044331,23.068050749712743,-11.032546010730567
2011-11-21,2011-11-22,858.0,117.0,100386.0,99.0,19.723865877712033,23.31002331002331,43.03388918773534,-46.62004662004615,-89.6539358077815
2011-11-22,2011-11-24,866.0,115.0,99590.0,55.0,11.045285671252133,23.094688221709006,34.13997389296114,-11.547344110854896,-45.68731800381603
2011-11-24,2011-11-25,858.0,117.0,100386.0,99.0,19.723865877712033,23.31002331002331,43.03388918773534,11.655011655011815,-31.378877532723525
2011-11-25,2011-11-28,853.0,117.0,99801.0,55.0,11.02193364795944,23.446658851113714,34.468592499073154,11.723329425556983,-22.74526307351617
2011-11-28,2011-11-29,843.0,119.0,100317.0,99.0,19.73743233948384,23.72479240806643,43.462224747550266,94.89916963226541,51.436944884715146
2011-11-29,2011-11-30,865.0,116.0,100340.0,99.0,19.732908112417782,23.121387283236995,42.85429539565477,92.48554913294794,49.631253737293164
2011-11-30,2011-12-01,878.0,114.0,100092.0,99.0,19.78180074331615,22.779043280182233,42.56084402349838,170.8428246013671,128.28198057786872
2011-12-01,2011-12-02,877.0,114.0,99978.0,55.0,11.002420532517153,22.80501710376283,33.807437636279985,11.402508551880963,-22.404929084399022
2011-12-02,2011-12-05,883.0,113.0,99779.0,55.0,11.02436384409545,22.650056625141563,33.67442046923701,79.27519818799578,45.60077771875877
2011-12-05,2011-12-06,894.0,112.0,100128.0,99.0,19.774688398849474,22.371364653243848,42.14605305209332,11.185682326622093,-30.96037072547123
2011-12-06,2011-12-07,887.0,113.0,100231.0,99.0,19.75436741127994,22.547914317925592,42.30228172920553,-11.273957158962622,-53.576238888168156
2011-12-07,2011-12-08,895.0,112.0,100240.0,99.0,19.752593774940145,22.3463687150838,42.09896249002394,-44.692737430167554,-86.79169992019149
2011-12-08,2011-12-09,885.0,113.0,100005.0,99.0,19.799010049497525,22.598870056497177,42.3978801059947,22.59887005649608,-19.799010049498623
2011-12-09,2011-12-12,882.0,113.0,99666.0,55.0,11.036863122830255,22.675736961451246,33.712600084281505,34.0136054421758,0.3010053578942973
2011-12-12,2011-12-13,874.0,114.0,99636.0,55.0,11.04018627805211,22.88329519450801,33.92348147256012,-22.883295194507937,-56.80677666706806
2011-12-13,2011-12-14,875.0,114.0,99750.0,55.0,11.027568922305765,22.857142857142858,33.88471177944862,0.0,-33.88471177944862
2011-12-14,2011-12-15,875.0,114.0,99750.0,55.0,11.027568922305765,22.857142857142858,33.88471177944862,0.0,-33.88471177944862
2011-12-15,2011-12-16,875.0,114.0,99750.0,55.0,11.027568922305765,22.857142857142858,33.88471177944862,0.0,-33.88471177944862
2011-12-16,2011-12-19,871.0,115.0,100165.0,99.0,19.76738381670244,22.962112514351322,42.72949633105377,22.962112514350874,-19.767383816702893
2011-12-19,2011-12-20,873.0,115.0,100395.0,99.0,19.722097714029584,22.90950744558992,42.631605159619504,-22.90950744558984,-65.54111260520935
2011-12-20,2011-12-21,873.0,115.0,100395.0,99.0,19.722097714029584,22.90950744558992,42.631605159619504,34.36426116838476,-8.267343991234746
2011-12-21,2011-12-22,871.0,115.0,100165.0,99.0,19.76738381670244,22.962112514351322,42.72949633105377,0.0,-42.72949633105377
2011-12-22,2011-12-26,866.0,115.0,99590.0,55.0,11.045285671252133,23.094688221709006,34.13997389296114,57.73672055427337,23.59674666131223
2011-12-26,2011-12-27,880.0,114.0,100320.0,99.0,19.736842105263158,22.727272727272727,42.464114832535884,-102.27272727272751,-144.7368421052634
2011-12-27,2011-12-28,881.0,114.0,100434.0,99.0,19.714439333293505,22.701475595913735,42.41591492920724,0.0,-42.41591492920724
2011-12-28,2011-12-29,880.0,114.0,100320.0,99.0,19.736842105263158,22.727272727272727,42.464114832535884,0.0,-42.464114832535884
2011-12-29,2011-12-30,872.0,115.0,100280.0,99.0,19.744714798564022,22.93577981651376,42.680494615077784,11.467889908256534,-31.21260470682125
2011-12-30,2012-01-04,877.0,114.0,99978.0,55.0,11.002420532517153,22.80501710376283,33.807437636279985,34.207525655645114,0.4000880193651284
2012-01-04,2012-01-05,883.0,113.0,99779.0,55.0,11.02436384409545,22.650056625141563,33.67442046923701,-11.325028312570984,-44.999448781808
2012-01-05,2012-01-06,882.0,113.0,99666.0,55.0,11.036863122830255,22.675736961451246,33.712600084281505,0.0,-33.712600084281505
2012-01-06,2012-01-10,887.0,113.0,100231.0,99.0,19.75436741127994,22.547914317925592,42.30228172920553,33.82187147688897,-8.48041025231656
2012-01-10,2012-01-11,891.0,112.0,99792.0,55.0,11.022927689594356,22.44668911335578,33.469616802950135,-33.67003367003352,-67.13965047298365
2012-01-11,2012-01-12,884.0,113.0,99892.0,55.0,11.011892844271813,22.624434389140273,33.63632723341209,11.312217194570096,-22.324110038841994
2012-01-12,2012-01-13,878.0,114.0,100092.0,99.0,19.78180074331615,22.779043280182233,42.56084402349838,22.77904328018332,-19.781800743315063
2012-01-13,2012-01-16,875.0,114.0,99750.0,55.0,11.027568922305765,22.857142857142858,33.88471177944862,11.428571428571122,-22.4561403508775
2012-01-16,2012-01-17,870.0,115.0,100050.0,99.0,19.790104947526235,22.988505747126435,42.77861069465267,0.0,-42.77861069465267
2012-01-17,2012-01-18,862.0,116.0,99992.0,55.0,11.000880070405632,23.201856148491878,34.20273621889751,34.8027842227383,0.60004800384079
2012-01-18,2012-01-19,865.0,116.0,100340.0,99.0,19.732908112417782,23.121387283236995,42.85429539565477,11.560693641619046,-31.293601754035727
2012-01-19,2012-01-20,874.0,114.0,99636.0,55.0,11.04018627805211,22.88329519450801,33.92348147256012,68.64988558352492,34.7264041109648
2012-01-20,2012-01-23,882.0,113.0,99666.0,55.0,11.036863122830255,22.675736961451246,33.712600084281505,79.36507936507908,45.65247928079758
2012-01-23,2012-01-24,890.0,112.0,99680.0,55.0,11.035313001605136,22.471910112359552,33.507223113964685,22.471910112360494,-11.035313001604191
2012-01-24,2012-01-25,893.0,112.0,100016.0,99.0,19.79683250679891,22.396416573348265,42.193249080147176,22.39641657334923,-19.796832506797944
2012-01-25,2012-01-26,887.0,113.0,100231.0,99.0,19.75436741127994,22.547914317925592,42.30228172920553,56.36978579481422,14.067504065608688
2012-01-26,2012-01-27,888.0,113.0,100344.0,99.0,19.732121502033007,22.52252252252252,42.25464402455553,22.522522522523403,-19.73212150203213
2012-01-27,2012-01-30,883.0,113.0,99779.0,55.0,11.02436384409545,22.650056625141563,33.67442046923701,45.300113250283935,11.625692781046922
2012-01-30,2012-01-31,889.0,112.0,99568.0,55.0,11.047726177085007,22.49718785151856,33.54491402860357,33.74578177727683,0.20086774867326085
2012-01-31,2012-02-01,897.0,111.0,99567.0,55.0,11.047837134793657,22.29654403567447,33.344381170468125,-22.296544035674827,-55.64092520614295
2012-02-01,2012-02-02,895.0,112.0,100240.0,99.0,19.752593774940145,22.3463687150838,42.09896249002394,11.173184357542443,-30.9257781324815
2012-02-02,2012-02-03,902.0,111.0,100122.0,99.0,19.77587343441002,22.172949002217294,41.94882243662731,22.172949002217113,-19.775873434410197
2012-02-03,2012-02-06,909.0,110.0,99990.0,55.0,11.001100110011,22.002200220022,33.003300330033,33.00330033003229,-7.105427357601002e-13
2012-02-06,2012-02-07,901.0,111.0,100011.0,99.0,19.79782223955365,22.197558268590456,41.99538050814411,22.19755826859071,-19.797822239553398
2012-02-07,2012-02-08,907.0,110.0,99770.0,55.0,11.025358324145534,22.05071664829107,33.0760749724366,-77.17750826901847,-110.25358324145508
2012-02-08,2012-02-09,895.0,112.0,100240.0,99.0,19.752593774940145,22.3463687150838,42.09896249002394,-22.346368715083777,-64.44533120510772
2012-02-09,2012-02-10,893.0,112.0,100016.0,99.0,19.79683250679891,22.396416573348265,42.193249080147176,67.18924972004547,24.99600063989829
2012-02-10,2012-02-13,893.0,112.0,100016.0,99.0,19.79683250679891,22.396416573348265,42.193249080147176,22.39641657334923,-19.796832506797944
2012-02-13,2012-02-14,894.0,112.0,100128.0,99.0,19.774688398849474,22.371364653243848,42.14605305209332,-11.185682326622093,-53.331735378715415
2012-02-14,2012-02-15,891.0,112.0,99792.0,55.0,11.022927689594356,22.44668911335578,33.469616802950135,22.446689113355678,-11.022927689594457
2012-02-15,2012-02-16,899.0,111.0,99789.0,55.0,11.023259076651733,22.246941045606228,33.27020012225796,11.123470522802492,-22.14672959945547
2012-02-16,2012-02-17,904.0,111.0,100344.0,99.0,19.732121502033007,22.123893805309734,41.856015307342744,66.37168141592875,24.515666108586004
2012-02-17,2012-02-20,925.0,108.0,99900.0,55.0,11.011011011011012,21.62162162162162,32.632632632632635,129.72972972973062,97.09709709709799
2012-02-20,2012-02-21,940.0,106.0,99640.0,55.0,11.039743075070252,21.27659574468085,32.3163388197511,-53.19148936170248,-85.50782818145359
2012-02-21,2012-02-22,940.0,106.0,99640.0,55.0,11.039743075070252,21.27659574468085,32.3163388197511,0.0,-32.3163388197511
2012-02-22,2012-02-23,939.0,106.0,99534.0,55.0,11.051499989953182,21.299254526091588,32.35075451604477,0.0,-32.35075451604477
2012-02-23,2012-02-24,949.0,105.0,99645.0,55.0,11.039189121380902,21.07481559536354,32.11400471674444,42.149631190726566,10.035626473982127
2012-02-24,2012-02-27,974.0,103.0,100322.0,99.0,19.736448635394034,20.53388090349076,40.270329538884795,102.66940451745477,62.39907497856997
2012-02-27,2012-02-28,997.0,100.0,99700.0,55.0,11.033099297893681,20.060180541624874,31.093279839518555,-120.36108324974926,-151.45436308926782
2012-02-28,2012-02-29,1005.0,100.0,100500.0,99.0,19.70149253731343,19.90049751243781,39.60199004975124,-59.70149253731294,-99.30348258706417
2012-02-29,2012-03-01,995.0,101.0,100495.0,99.0,19.7024727598388,20.100502512562816,39.80297527240161,40.20100502512669,0.3980297527250798
2012-03-01,2012-03-02,981.0,102.0,100062.0,99.0,19.78773160640403,20.387359836901123,40.17509144330515,101.93679918450549,61.76170774120034
2012-03-02,2012-03-05,993.0,101.0,100293.0,99.0,19.74215548443062,20.14098690835851,39.883142392789125,0.0,-39.883142392789125
2012-03-05,2012-03-06,992.0,101.0,100192.0,99.0,19.762056850846374,20.161290322580644,39.92334717342702,-10.080645161290036,-50.003992334717054
2012-03-06,2012-03-07,986.0,101.0,99586.0,55.0,11.045729319382243,20.28397565922921,31.329704978611453,-152.12981744421873,-183.4595224228302
2012-03-07,2012-03-08,990.0,101.0,99990.0,55.0,11.001100110011,20.2020202020202,31.203120312031203,40.404040404040664,9.200920092009461
2012-03-08,2012-03-09,1006.0,99.0,99594.0,55.0,11.04484205875856,19.880715705765404,30.925557764523965,39.76143141153132,8.835873647007354
2012-03-09,2012-03-12,1009.0,99.0,99891.0,55.0,11.012003083360863,19.821605550049554,30.833608633410417,59.46481665014769,28.631208016737272
2012-03-12,2012-03-13,1012.0,99.0,100188.0,99.0,19.76284584980237,19.76284584980237,39.52569169960474,-29.644268774703384,-69.16996047430813
2012-03-13,2012-03-14,1009.0,99.0,99891.0,55.0,11.012003083360863,19.821605550049554,30.833608633410417,69.37561942517378,38.54201079176336
2012-03-14,2012-03-15,1023.0,98.0,100254.0,99.0,19.749835418038185,19.550342130987293,39.30017754902548,0.0,-39.30017754902548
2012-03-15,2012-03-16,1029.0,97.0,99813.0,55.0,11.020608537965996,19.43634596695821,30.456954504924205,19.436345966958868,-11.020608537965337
2012-03-16,2012-03-19,1035.0,97.0,100395.0,99.0,19.722097714029584,19.32367149758454,39.04576921161413,9.661835748793202,-29.383933462820927
2012-03-19,2012-03-21,1044.0,96.0,100224.0,99.0,19.755747126436784,19.157088122605362,38.912835249042146,0.0,-38.912835249042146
2012-03-21,2012-03-22,1029.0,97.0,99813.0,55.0,11.020608537965996,19.43634596695821,30.456954504924205,-87.46355685131158,-117.92051135623578
2012-03-22,2012-03-23,1007.0,99.0,99693.0,55.0,11.033873993158997,19.860973187686195,30.89484718084519,-69.51340615690138,-100.40825333774657
2012-03-23,2012-03-26,1004.0,100.0,100400.0,99.0,19.721115537848608,19.9203187250996,39.64143426294821,0.0,-39.64143426294821
2012-03-26,2012-03-27,1009.0,99.0,99891.0,55.0,11.012003083360863,19.821605550049554,30.833608633410417,109.01883052527151,78.18522189186109
2012-03-27,2012-03-28,1020.0,98.0,99960.0,55.0,11.004401760704283,19.607843137254903,30.612244897959187,29.41176470588225,-1.2004801920769381
2012-03-28,2012-03-29,1020.0,98.0,99960.0,55.0,11.004401760704283,19.607843137254903,30.612244897959187,0.0,-30.612244897959187
2012-03-29,2012-03-30,1030.0,97.0,99910.0,55.0,11.009908918026225,19.41747572815534,30.427384646181565,0.0,-30.427384646181565
2012-03-30,2012-04-02,1036.0,97.0,100492.0,99.0,19.703060940174343,19.305019305019304,39.008080245193646,19.305019305020377,-19.70306094017327
2012-04-02,2012-04-03,1049.0,95.0,99655.0,55.0,11.038081380763634,19.065776930409914,30.103858311173546,76.26310772163913,46.159249410465584
2012-04-03,2012-04-04,1047.0,96.0,100512.0,99.0,19.69914040114613,19.10219675262655,38.80133715377268,0.0,-38.80133715377268
2012-04-04,2012-04-05,1034.0,97.0,100298.0,99.0,19.741171309497698,19.342359767891683,39.08353107738938,-135.39651837524147,-174.48004945263085
2012-04-05,2012-04-06,1019.0,98.0,99862.0,55.0,11.015200977348742,19.62708537782139,30.642286355170135,-29.440628066732533,-60.08291442190267
2012-04-06,2012-04-09,1024.0,98.0,100352.0,99.0,19.730548469387752,19.53125,39.261798469387756,-136.71875,-175.98054846938777
2012-04-09,2012-04-10,1019.0,98.0,99862.0,55.0,11.015200977348742,19.62708537782139,30.642286355170135,19.62708537782243,-11.015200977347707
2012-04-10,2012-04-11,1024.0,98.0,100352.0,99.0,19.730548469387752,19.53125,39.261798469387756,-117.1875,-156.44929846938777
2012-04-11,2012-04-12,1013.0,99.0,100287.0,99.0,19.743336623889437,19.743336623889437,39.486673247778874,49.358341559724295,9.87166831194542
2012-04-12,2012-04-13,1011.0,99.0,100089.0,99.0,19.782393669634025,19.782393669634025,39.56478733926805,39.56478733926794,-1.1368683772161603e-13
2012-04-13,2012-04-16,1022.0,98.0,100156.0,99.0,19.769160110228047,19.569471624266143,39.338631734494186,-39.138943248532286,-78.47757498302647
2012-04-16,2012-04-17,1019.0,98.0,99862.0,55.0,11.015200977348742,19.62708537782139,30.642286355170135,9.813542688910104,-20.82874366626003
2012-04-17,2012-04-18,1010.0,99.0,99990.0,55.0,11.001100110011,19.801980198019802,30.8030803080308,79.20792079207928,48.40484048404848
2012-04-18,2012-04-19,1025.0,98.0,100450.0,99.0,19.711299153807868,19.51219512195122,39.22349427575909,9.756097560975618,-29.46739671478347
2012-04-19,2012-04-20,1026.0,97.0,99522.0,55.0,11.052832539538997,19.49317738791423,30.546009927453227,19.493177387914784,-11.052832539538443
2012-04-20,2012-04-23,1034.0,97.0,100298.0,99.0,19.741171309497698,19.342359767891683,39.08353107738938,58.02707930367524,18.943548226285856
2012-04-23,2012-04-24,1030.0,97.0,99910.0,55.0,11.009908918026225,19.41747572815534,30.427384646181565,-19.41747572815511,-49.844860374336676
2012-04-24,2012-04-25,1023.0,98.0,100254.0,99.0,19.749835418038185,19.550342130987293,39.30017754902548,58.651026392961825,19.350848843936348
2012-04-25,2012-04-26,1030.0,97.0,99910.0,55.0,11.009908918026225,19.41747572815534,30.427384646181565,0.0,-30.427384646181565
2012-04-26,2012-04-27,1022.0,98.0,100156.0,99.0,19.769160110228047,19.569471624266143,39.338631734494186,48.92367906066619,9.585047326172003
2012-04-27,2012-05-01,1028.0,97.0,99716.0,55.0,11.031328974286975,19.45525291828794,30.486581892574915,-9.727626459143934,-40.21420835171885
2012-05-01,2012-05-02,1022.0,98.0,100156.0,99.0,19.769160110228047,19.569471624266143,39.338631734494186,29.354207436398383,-9.984424298095803
2012-05-02,2012-05-07,1028.0,97.0,99716.0,55.0,11.031328974286975,19.45525291828794,30.486581892574915,-116.73151750972721,-147.21809940230213
2012-05-07,2012-05-08,1013.0,99.0,100287.0,99.0,19.743336623889437,19.743336623889437,39.486673247778874,-98.71668311944748,-138.20335636722635
2012-05-08,2012-05-09,997.0,100.0,99700.0,55.0,11.033099297893681,20.060180541624874,31.093279839518555,0.0,-31.093279839518555
2012-05-09,2012-05-10,997.0,100.0,99700.0,55.0,11.033099297893681,20.060180541624874,31.093279839518555,-40.120361083250124,-71.21364092276868
2012-05-10,2012-05-11,993.0,101.0,100293.0,99.0,19.74215548443062,20.14098690835851,39.883142392789125,10.070493454179541,-29.812648938609584
2012-05-11,2012-05-14,979.0,102.0,99858.0,55.0,11.015642211940955,20.42900919305414,31.444651404995092,0.0,-31.444651404995092
2012-05-14,2012-05-15,978.0,102.0,99756.0,55.0,11.026905649785476,20.449897750511248,31.476803400296724,-30.674846625766694,-62.15165002606342
2012-05-15,2012-05-16,976.0,102.0,99552.0,55.0,11.049501767920281,20.491803278688526,31.541305046608805,-51.22950819672178,-82.7708132433306
2012-05-16,2012-05-17,968.0,103.0,99704.0,55.0,11.032656663724623,20.66115702479339,31.693813688518013,-30.99173553719026,-62.68554922570827
2012-05-17,2012-05-18,972.0,103.0,100116.0,99.0,19.77705861201007,20.5761316872428,40.35319029925287,-82.30452674897082,-122.65771704822369
2012-05-18,2012-05-21,957.0,104.0,99528.0,55.0,11.052166224580018,20.898641588296762,31.950807812876782,-20.898641588297238,-52.84944940117402
2012-05-21,2012-05-22,962.0,104.0,100048.0,99.0,19.790500559731328,20.79002079002079,40.58052134975212,51.97505197505281,11.394530625300689
2012-05-22,2012-05-23,960.0,104.0,99840.0,55.0,11.017628205128204,20.833333333333332,31.850961538461537,-52.083333333333705,-83.93429487179525
2012-05-23,2012-05-24,948.0,105.0,99540.0,55.0,11.050833835643962,21.09704641350211,32.14788024914607,-10.548523206751481,-42.69640345589755
2012-05-24,2012-05-25,946.0,106.0,100276.0,99.0,19.745502413339185,21.141649048625794,40.887151461964976,63.42494714587809,22.537795683913117
2012-05-25,2012-05-28,951.0,105.0,99855.0,55.0,11.01597316108357,21.03049421661409,32.04646737769766,-10.51524710830698,-42.56171448600464
2012-05-28,2012-05-29,953.0,105.0,100065.0,99.0,19.787138360065956,20.986358866736623,40.773497226802576,31.479538300105414,-9.293958926697162
2012-05-29,2012-05-30,969.0,103.0,99807.0,55.0,11.021271053132544,20.639834881320947,31.66110593445349,-10.319917440660964,-41.981023375114454
2012-05-30,2012-05-31,964.0,104.0,100256.0,99.0,19.749441429939356,20.74688796680498,40.496329396744336,-82.98755186721962,-123.48388126396395
2012-05-31,2012-06-01,968.0,103.0,99704.0,55.0,11.032656663724623,20.66115702479339,31.693813688518013,-20.661157024793873,-52.354970713311886
2012-06-01,2012-06-04,955.0,105.0,100275.0,99.0,19.74569932685116,20.942408376963353,40.68810770381451,-104.71204188481687,-145.4001495886314
2012-06-04,2012-06-05,932.0,107.0,99724.0,55.0,11.030444025510409,21.459227467811157,32.489671493321566,21.459227467810482,-11.030444025511084
2012-06-05,2012-06-06,932.0,107.0,99724.0,55.0,11.030444025510409,21.459227467811157,32.489671493321566,96.56652360515051,64.07685211182894
2012-06-06,2012-06-07,937.0,107.0,100259.0,99.0,19.74885047726389,21.344717182497334,41.09356765976122,96.05122732123883,54.95765966147761
2012-06-07,2012-06-08,948.0,105.0,99540.0,55.0,11.050833835643962,21.09704641350211,32.14788024914607,-21.09704641350185,-53.24492666264792
2012-06-08,2012-06-11,940.0,106.0,99640.0,55.0,11.039743075070252,21.27659574468085,32.3163388197511,85.10638297872353,52.79004415897243
2012-06-11,2012-06-12,948.0,105.0,99540.0,55.0,11.050833835643962,21.09704641350211,32.14788024914607,-21.09704641350185,-53.24492666264792
2012-06-12,2012-06-13,947.0,106.0,100382.0,99.0,19.724651830009364,21.119324181626187,40.84397601163555,63.35797254487963,22.513996533244082
2012-06-13,2012-06-14,954.0,105.0,100170.0,99.0,19.76639712488769,20.964360587002098,40.73075771188979,0.0,-40.73075771188979
2012-06-14,2012-06-15,954.0,105.0,100170.0,99.0,19.76639712488769,20.964360587002098,40.73075771188979,10.482180293500676,-30.24857741838911
