cascade_id,day,start_ms,end_ms,bundle_width_ms,direction,n_events,tie_after_shift,path_after_shift,tie_before,path_before,anchor_ts_ms,anchor_price,anchor_before_ts_ms,anchor_before_price,anchor_lag_ms,anchor_price_diff_bp,bp_1m_diff,bp_5m_diff,bp_15m_diff,bp_30m_diff,bp_60m_diff,bp_240m_diff
binance_cm_real_000023,2023-06-25,1687685325309,1687685326504,1195,long,2,False,,True,time_resolution,1687685338634,30613.2,1687685269727,30626.4,12130,-4.310007052739051,4.310007052739051,3.5299454517320203,3.2723934215300385,-1.557645312601501,4.311978101134461,4.303052067686679
binance_cm_real_000024,2023-06-25,1687685482890,1687685483999,1109,long,2,False,,True,time_resolution,1687685517146,30625.5,1687685459193,30637.6,33147,-3.9493955140084553,3.9493955140084553,3.9530192267296718,1.8653852297664546,5.263040667151081,-0.9173786691455383,3.948015666103936
binance_cm_real_000025,2023-06-25,1687699622275,1687699622275,0,long,1,False,,True,time_resolution,1687699678767,30563.8,1687699619720,30550.1,56492,4.484437039486197,-4.484437039486197,-6.779349968073081,-4.4902619745553825,-4.498390473367294,-7.646623992546083,-4.485200003273598
binance_cm_real_000026,2023-06-25,1687700201143,1687700201143,0,long,1,False,,True,time_resolution,1687700219844,30537.9,1687700159711,30542.5,18701,-1.5060980600797396,1.5060980600797396,2.327864939517781,-3.562874367724831,0.49967084365628267,-0.5155055597060709,1.0498509695288192
binance_cm_real_000027,2023-06-25,1687705323149,1687705364437,41288,long,4,False,,True,time_resolution,1687705379766,30513.1,1687705319012,30532.7,15329,-6.419347126196564,15.23523276220256,-3.400041092310543,9.649680008989474,7.049246533546415,13.31421775416116,3.620025730016639
binance_cm_real_000028,2023-06-25,1687706143423,1687706143423,0,short,1,False,,True,time_resolution,1687706158819,30628.1,1687706098829,30589.7,15396,12.553245046534556,-21.238080214239552,-21.168026321163893,-12.530210892551281,-17.46811143668905,-12.517423248347043,-7.729516878017314
binance_cm_real_000029,2023-06-25,1687709294479,1687709294479,0,short,1,False,,True,time_resolution,1687709330805,30654.1,1687709270282,30637.3,36326,5.483511928270204,-5.483511928270204,-5.466196007898816,-5.463870522724971,-5.464872270184479,-5.476088264061396,-5.458235693265273
binance_cm_real_000030,2023-06-25,1687715107083,1687715107083,0,long,1,False,,True,time_resolution,1687715158834,30540.4,1687715096465,30527.0,51751,4.389556785796657,-2.3922024616887394,-8.386636970960339,-4.38903935955375,2.900243381987579,-4.113724406865774,-4.408013585821454
binance_cm_real_000031,2023-06-25,1687716192074,1687716192074,0,long,1,False,,True,time_resolution,1687716239945,30476.4,1687716172277,30495.9,47871,-6.39430218488387,6.00055489189627,0.029098609130770114,1.1712968092170328,17.856693899518742,5.796002140916748,14.55062702426576
binance_cm_real_000032,2023-06-25,1687716309490,1687716310513,1023,long,2,False,,True,time_resolution,1687716355485,30451.0,1687716299398,30475.2,44972,-7.9408830787002955,7.9408830787002955,7.9426302763827135,7.9321992454429076,7.9327207969899,7.9357979511171415,7.939657432564868
binance_cm_real_000033,2023-06-25,1687716637676,1687716706596,68920,long,6,False,,False,,1687716718706,30380.3,1687716659810,30424.2,12110,-14.429302989068391,14.429302989068391,14.447351313593973,14.443171701598576,16.944080384050757,14.44507152523285,14.4681068867984
binance_cm_real_000034,2023-06-25,1687716790204,1687716791951,1747,long,2,False,,True,time_resolution,1687716839646,30359.9,1687716779347,30367.6,47695,-2.5355971495926877,14.459220086426173,2.542996841536798,-1.1499801572969677,10.117167473686859,2.901449993620938,2.5454856769762344
binance_cm_real_000035,2023-06-25,1687717887420,1687717895108,7688,long,3,False,,True,time_resolution,1687717918564,30358.8,1687717856973,30375.2,23456,-5.3991414048307345,5.3991414048307345,-4.999102635523096,5.644976099632299,7.423275705038531,5.406201825986111,5.431864767364459
binance_cm_real_000036,2023-06-25,1687723563231,1687723563231,0,short,1,False,,True,time_resolution,1687723618197,30521.4,1687723559109,30487.2,54966,11.21782256159986,-11.21782256159986,-10.45109501804896,-11.93186556306355,-11.206208310846403,-9.634660003017764,5.412327899958829
binance_cm_real_000037,2023-06-25,1687726358082,1687726508223,150141,long,8,False,,False,,1687726558471,30325.8,1687726499634,30319.8,50248,1.9789048740427047,-1.9789048740427047,-1.9821023606326094,-0.4342115008775167,-1.9854107804307333,-1.9869638453458336,-1.9866571476525152
binance_cm_real_000038,2023-06-25,1687732427835,1687732427835,0,short,1,False,,True,time_resolution,1687732438848,30569.8,1687732379146,30538.6,11013,10.216578363121009,-17.24966330315987,-10.199467069877619,-10.195356349039852,-9.439604350614601,-10.696858292696696,-15.517470283621975
binance_cm_real_000039,2023-06-26,1687738315726,1687738315726,0,long,1,False,,True,time_resolution,1687738319724,30426.0,1687738259189,30471.5,3998,-14.931985625912738,15.720784679354352,18.158607956593396,3.190236763744025,14.973553337163471,12.78935851577791,14.863916658374642
binance_cm_real_000040,2023-06-26,1687741143841,1687741143841,0,long,1,False,,True,time_resolution,1687741195701,30398.4,1687741139947,30411.7,51860,-4.373316848449535,4.373316848449535,4.363720940974417,4.336040991975722,4.350370113182954,4.33996855230663,4.350816099887197
binance_cm_real_000041,2023-06-26,1687741295608,1687741427884,132276,long,5,False,,False,,1687741438812,30331.7,1687741379883,30378.3,10928,-15.339897229271731,15.339897229271731,12.701684539045962,15.252202237578025,10.719408993749127,10.13056202724556,15.283962592124539
binance_cm_real_000042,2023-06-26,1687741510249,1687741510249,0,long,1,False,,True,time_resolution,1687741559443,30348.9,1687741499766,30317.4,49194,10.39007302737042,-15.85979351147435,-4.946729466248748,-10.306059309544835,-19.99956089847455,-10.336597303147293,-10.315492634665912
binance_cm_real_000043,2023-06-26,1687742000248,1687742023907,23659,long,12,False,,True,time_resolution,1687742039703,30139.3,1687741975190,30303.7,15796,-54.25080105729711,61.08573086655021,54.285001095788004,54.41010123658366,57.90946623338517,71.98569328004501,54.09528778008354
binance_cm_real_000044,2023-06-26,1687742459856,1687742489268,29412,long,6,False,,True,time_resolution,1687742519963,30048.1,1687742459856,30032.7,30695,5.127744092272029,14.740400648993056,-5.915060987271119,-8.263174852507575,-9.482110500022387,-5.0785734998883285,-14.871179633482882
binance_cm_real_000045,2023-06-26,1687742669146,1687742669146,0,short,1,False,,True,time_resolution,1687742699876,30194.3,1687742637627,30113.6,30730,26.798522926518494,-32.75991299020601,-15.776416572754535,-36.45443427866395,-30.79585890039732,-25.561424354675097,-27.424585637608967
binance_cm_real_000046,2023-06-26,1687744648187,1687744648187,0,long,1,False,,True,time_resolution,1687744679765,30173.8,1687744619346,30186.5,31578,-4.20717870571306,1.8210026191741666,7.192408581191218,3.64567228724374,9.767951331789558,6.701353834149032,4.411255394810425
binance_cm_real_000047,2023-06-26,1687751597598,1687751597598,0,short,1,False,,True,time_resolution,1687751639794,30294.0,1687751579851,30280.0,42196,4.623513870541612,-5.844877837003858,-10.07489875311773,-7.661319334720773,-7.518733845565524,-4.384523959341758,-0.840767523622965
binance_cm_real_000048,2023-06-26,1687756897203,1687756897203,0,long,1,False,,True,time_resolution,1687756916851,30169.4,1687756854158,30198.6,19648,-9.66932241891912,9.66932241891912,11.235012537616504,9.677623394432386,14.853457463454724,15.394564984098073,9.72611519347322
binance_cm_real_000049,2023-06-26,1687761884693,1687761905985,21292,short,2,False,,False,,1687761959676,30339.5,1687761899455,30337.8,53691,0.5603570463252865,-5.702168875788048,1.416749434470777,4.1174114654692175,-7.716760729657864,-0.5606673348395432,-7.711308517193096
binance_cm_real_000050,2023-06-26,1687762245977,1687762245977,0,short,1,False,,True,time_resolution,1687762258381,30373.3,1687762199410,30367.3,12404,1.9758095056195317,2.6664256153591506,-1.9790685540677266,-1.9862436647231263,-5.440696786716174,-3.6861481567658068,-5.063939185367417
